['NDUFAF7'],[[0.93604259]],[[1.84815752]],[[1.85287475]],[[1.986563]],[[1.8117517]],[[1.2901564]],[[0.90216428]],[[0.91567265]],[[0.86100123]],[[0.81741388]],[[0.93825956]],[[1.01654366]],[[0.90043238]]
['XRCC4'],[[0.8580555]],[[1.78991076]],[[1.89709769]],[[1.88244102]],[[1.67779095]],[[1.45486116]],[[1.35340436]],[[1.13834994]],[[0.74741188]],[[0.89049504]],[[0.90738028]],[[0.99253364]],[[0.91258449]]
['ZNF117'],[[0.72075081]],[[1.06078334]],[[1.08637074]],[[1.13177381]],[[0.95909227]],[[0.79072716]],[[0.90767794]],[[1.12832773]],[[0.77680787]],[[0.84938305]],[[0.98053292]],[[0.90883403]],[[0.93774312]]
['RASSF3'],[[0.8616828]],[[1.36838064]],[[1.340036]],[[1.25991101]],[[1.36783956]],[[1.45881631]],[[1.2446955]],[[1.03742835]],[[0.8525636]],[[0.88027038]],[[0.89119086]],[[1.0270636]],[[0.87376912]]
['CHD1'],[[0.87115964]],[[1.68349117]],[[1.74526623]],[[1.69742761]],[[1.54875482]],[[1.08125877]],[[0.95143695]],[[0.93124698]],[[0.69292016]],[[0.87033262]],[[0.88939895]],[[0.99725299]],[[0.87975319]]
['LONRF1'],[[0.9539598]],[[1.67080541]],[[1.55972506]],[[1.46690522]],[[1.29470712]],[[1.38560044]],[[1.24688317]],[[1.06954317]],[[0.94055374]],[[1.01949009]],[[0.92538945]],[[1.01899787]],[[0.88416846]]
['PTPRN2'],[[0.99443171]],[[1.90842435]],[[1.69453385]],[[1.49235897]],[[1.3977396]],[[1.57999954]],[[1.46003277]],[[1.17476598]],[[1.09211102]],[[1.14908503]],[[0.83237765]],[[0.96863947]],[[0.95488179]]
['ELMO1'],[[0.94136726]],[[1.43103936]],[[1.48851406]],[[1.45788974]],[[1.40827345]],[[1.13595739]],[[1.08236965]],[[0.99894602]],[[1.01523377]],[[0.96463254]],[[1.01953566]],[[1.14570509]],[[1.0243512]]
['TMBIM4'],[[0.85365347]],[[1.40219419]],[[1.39395478]],[[1.47501646]],[[1.39315328]],[[1.22404686]],[[1.10835646]],[[1.00383263]],[[0.80742508]],[[0.89909096]],[[0.96346054]],[[1.0949289]],[[0.93223548]]
['SAMD8'],[[0.83107658]],[[1.54664266]],[[1.52701441]],[[1.57810088]],[[1.46686865]],[[1.3959239]],[[1.22309197]],[[1.03897816]],[[0.77858978]],[[0.84628094]],[[0.89106301]],[[1.04835957]],[[0.86680917]]
['MAPK13'],[[0.95411209]],[[1.38964296]],[[1.34672922]],[[1.36809887]],[[1.31267237]],[[1.09383584]],[[1.00876566]],[[0.92076602]],[[0.95404081]],[[0.96406676]],[[0.97282702]],[[1.1161842]],[[0.96684938]]
['MPV17L'],[[0.78666604]],[[1.33315839]],[[1.62261335]],[[1.6127438]],[[2.11436023]],[[0.71538409]],[[0.77893131]],[[0.43498111]],[[1.10614725]],[[0.59205104]],[[0.33883736]],[[0.6273536]],[[0.43102672]]
['RNF111'],[[0.88935779]],[[1.42291564]],[[1.49066161]],[[1.47604918]],[[1.45818223]],[[1.42959989]],[[1.31267457]],[[1.02797046]],[[0.92368603]],[[0.95596129]],[[0.93708897]],[[1.08643128]],[[0.95089509]]
['BRAF'],[[0.90955526]],[[1.75850526]],[[1.66228895]],[[1.68710131]],[[1.62417347]],[[1.26666063]],[[1.06056508]],[[1.03673415]],[[1.10323573]],[[1.23394263]],[[0.91636817]],[[1.06258773]],[[0.93011515]]
['CUL4B'],[[0.75957838]],[[1.55481952]],[[1.49325682]],[[1.45264366]],[[1.40448039]],[[1.25161329]],[[1.0547888]],[[0.96496581]],[[0.78487303]],[[0.9592243]],[[0.80311209]],[[0.89901597]],[[0.78502512]]
['SPATA2L'],[[1.07226446]],[[1.99331759]],[[1.99379693]],[[1.76091602]],[[1.8708892]],[[1.53999241]],[[1.38991156]],[[1.18625513]],[[1.09620884]],[[1.1380402]],[[1.23371974]],[[1.42484707]],[[1.1201096]]
['CACHD1'],[[0.88434818]],[[1.5300253]],[[1.47626604]],[[1.61274398]],[[1.01764319]],[[1.14568783]],[[0.82823695]],[[1.17692934]],[[1.05575708]],[[1.10439014]],[[0.7811676]],[[0.79043069]],[[0.75198905]]
['ZNF222'],[[0.774608]],[[1.64784114]],[[1.54767101]],[[1.34323563]],[[1.49099032]],[[1.10031586]],[[0.97374319]],[[1.08297036]],[[0.83154239]],[[0.9653101]],[[0.81779065]],[[0.85137784]],[[0.79646421]]
['TMEM234'],[[1.10100188]],[[1.77437081]],[[1.72462354]],[[1.83649096]],[[1.69198204]],[[1.3617542]],[[1.26946728]],[[1.16839871]],[[1.05416214]],[[0.95545312]],[[1.16198237]],[[1.27173159]],[[1.11651847]]
['PKNOX1'],[[0.90551065]],[[1.70450688]],[[1.64549324]],[[1.76422002]],[[1.5955699]],[[1.3892766]],[[1.20470993]],[[0.99227708]],[[0.81559336]],[[0.86480936]],[[0.77064161]],[[0.90365119]],[[0.77747953]]
['LRWD1'],[[1.00632706]],[[1.56898608]],[[1.47874504]],[[1.5683128]],[[1.59930049]],[[1.1039508]],[[1.05660775]],[[0.85302478]],[[0.97593178]],[[0.92275162]],[[0.82300031]],[[1.01904487]],[[0.83462304]]
['FBXL13'],[[0.71981523]],[[1.49805089]],[[1.41435556]],[[1.55879774]],[[1.37345499]],[[0.79379027]],[[0.65076917]],[[1.06199688]],[[0.91236161]],[[0.80738069]],[[0.78126697]],[[0.90540795]],[[0.77578732]]
['MEGF6'],[[1.02678404]],[[1.62582729]],[[1.62482067]],[[1.58319164]],[[1.58237224]],[[0.94397509]],[[0.90058503]],[[0.89110623]],[[0.95319374]],[[1.02406797]],[[1.10972424]],[[1.19941828]],[[1.05432794]]
['GPR155'],[[0.8321944]],[[2.03903545]],[[1.99075382]],[[1.99380687]],[[1.77482256]],[[1.11036842]],[[0.87126712]],[[0.81785189]],[[0.75806317]],[[0.75964682]],[[0.92153159]],[[1.07988206]],[[0.98215087]]
['ARPC2'],[[0.95565363]],[[1.64861666]],[[1.63091114]],[[1.66608753]],[[1.68671975]],[[1.63855342]],[[1.37636679]],[[1.11661963]],[[0.93660631]],[[0.94465652]],[[0.93204311]],[[1.11488298]],[[0.94951356]]
['AZI2'],[[0.94991217]],[[1.91112996]],[[1.90034073]],[[1.93061489]],[[1.88346386]],[[1.4775229]],[[1.14442334]],[[1.18429996]],[[0.94366068]],[[1.08986067]],[[0.95341965]],[[1.10775618]],[[0.97253722]]
['MNDA'],[[0.78196917]],[[1.56924481]],[[1.52224617]],[[1.50867997]],[[1.47687978]],[[1.46142812]],[[1.2888074]],[[1.11485329]],[[0.82257998]],[[0.87199738]],[[0.83070356]],[[0.9560233]],[[0.8113946]]
['RYBP'],[[0.86942109]],[[1.7490863]],[[1.69066194]],[[1.64671924]],[[1.5393779]],[[1.44336418]],[[1.35915772]],[[1.25760817]],[[1.07976269]],[[1.09346825]],[[0.93757002]],[[1.07399455]],[[0.93459496]]
['ATXN7'],[[0.94645878]],[[1.44042808]],[[1.48498628]],[[1.53215394]],[[1.39314338]],[[0.98374009]],[[0.88558488]],[[0.88783884]],[[0.84056893]],[[0.85820498]],[[0.94138611]],[[1.07937039]],[[0.95104081]]
['TIPARP'],[[0.96554076]],[[1.93143009]],[[1.91986949]],[[1.8444765]],[[1.84736312]],[[1.52203164]],[[1.33707049]],[[1.0621806]],[[0.8309575]],[[0.89621919]],[[0.91363234]],[[1.13982836]],[[0.9794494]]
['CCNL1'],[[0.9029113]],[[1.74449167]],[[1.66178507]],[[1.69207913]],[[1.51864493]],[[1.02858622]],[[0.97638606]],[[0.99084885]],[[0.83567065]],[[0.84263318]],[[0.95914719]],[[1.07363105]],[[0.91111995]]
['SLMAP'],[[0.93908806]],[[1.51885467]],[[1.58893867]],[[1.55436734]],[[1.55438922]],[[1.43007126]],[[1.20926228]],[[1.06874079]],[[1.01116295]],[[1.00088106]],[[0.94461986]],[[1.07720316]],[[0.94055031]]
['CXCL1'],[[0.90851854]],[[1.65763072]],[[1.66595148]],[[1.58655574]],[[1.69640316]],[[1.27777595]],[[0.94040818]],[[0.80949481]],[[0.76279007]],[[1.0153002]],[[0.82550282]],[[1.0226592]],[[0.83793781]]
['CCR1'],[[0.87623349]],[[2.04907649]],[[2.02398043]],[[1.94192531]],[[2.04121474]],[[1.60590528]],[[1.10817698]],[[0.8750064]],[[0.66522413]],[[0.74942795]],[[0.91079047]],[[1.17530889]],[[0.95471406]]
['UVSSA'],[[1.01235119]],[[1.73456901]],[[1.724617]],[[1.77346835]],[[1.61291661]],[[1.12466935]],[[1.2011789]],[[1.06542715]],[[0.98504913]],[[0.9010267]],[[1.32860859]],[[1.54849724]],[[1.37516828]]
['EXO5'],[[1.08534357]],[[1.34494386]],[[1.23956085]],[[1.36165355]],[[1.25803243]],[[0.81407744]],[[0.87517442]],[[0.88586209]],[[1.05130872]],[[1.01176353]],[[0.9174567]],[[1.15761315]],[[0.96908052]]
['NDST3'],[[1.06186254]],[[1.73150797]],[[1.80537016]],[[2.06202117]],[[2.13132912]],[[1.72722929]],[[0.65323217]],[[0.88326389]],[[1.18703107]],[[1.14908497]],[[1.15808615]],[[1.57565746]],[[1.1578876]]
['CREBRF'],[[0.86011785]],[[1.47124249]],[[1.49321795]],[[1.47281367]],[[1.38497539]],[[0.98512155]],[[0.98479209]],[[0.99074378]],[[0.85456296]],[[0.93997129]],[[0.92121815]],[[1.05234724]],[[0.92466696]]
['ANKRD55'],[[0.92985642]],[[1.93677268]],[[1.94640748]],[[1.82939965]],[[1.9320169]],[[1.20276034]],[[0.81632401]],[[0.97063912]],[[0.89772816]],[[1.02779375]],[[1.12656968]],[[1.21569956]],[[1.16960134]]
['STK17A'],[[0.85898261]],[[1.50634236]],[[1.42196513]],[[1.48011849]],[[1.40513939]],[[1.12975475]],[[0.84700512]],[[0.93631724]],[[0.95284987]],[[1.25014457]],[[0.80038373]],[[0.94516727]],[[0.82656893]]
['TMEM71'],[[0.81627924]],[[1.66677022]],[[1.64610265]],[[1.67094002]],[[1.56601067]],[[1.57247356]],[[1.30055621]],[[1.04803392]],[[0.816529]],[[0.90996488]],[[0.91070149]],[[1.01636831]],[[0.83681425]]
['KIAA1958'],[[1.09640515]],[[1.59088548]],[[1.61156706]],[[1.61725314]],[[1.70121941]],[[1.50243494]],[[1.30159618]],[[1.29478269]],[[1.04200082]],[[0.96041247]],[[0.93948756]],[[1.14966299]],[[0.94725567]]
['BRWD3'],[[0.8456809]],[[1.4215321]],[[1.42000189]],[[1.41489129]],[[1.34837555]],[[1.23660144]],[[1.07815301]],[[1.02920344]],[[0.839232]],[[0.93077621]],[[0.96930607]],[[1.02044584]],[[0.9015137]]
['NUDT5'],[[0.92505442]],[[1.14728555]],[[1.15668852]],[[1.26228205]],[[1.23102068]],[[0.93837606]],[[1.17648573]],[[0.9593415]],[[0.9111418]],[[0.88770034]],[[0.93167398]],[[1.10027831]],[[0.99931609]]
['NDST2'],[[1.45069776]],[[2.4338148]],[[2.64049116]],[[2.54887501]],[[2.2613065]],[[1.2655573]],[[1.11321467]],[[0.96842937]],[[0.99821627]],[[0.75272646]],[[1.33368195]],[[1.35783818]],[[1.24408042]]
['AP1G1'],[[0.91049962]],[[1.65377436]],[[1.67837995]],[[1.68493523]],[[1.62877512]],[[1.32949482]],[[1.06710624]],[[0.99944139]],[[0.8129257]],[[0.9027826]],[[0.92516704]],[[1.05005822]],[[0.91237346]]
['MTMR10'],[[0.86830578]],[[1.3558585]],[[1.33424931]],[[1.42355366]],[[1.38331874]],[[1.32325857]],[[1.24367326]],[[1.08509461]],[[0.94209424]],[[1.01030094]],[[0.98740998]],[[1.06487116]],[[0.92059863]]
['COQ7'],[[1.03990993]],[[1.81333694]],[[1.90889382]],[[1.81324363]],[[1.90864527]],[[1.610182]],[[1.24034665]],[[1.06796798]],[[1.01276042]],[[0.95697966]],[[0.94595334]],[[1.12562689]],[[0.99612653]]
['CRK'],[[0.91772612]],[[1.72676001]],[[1.73270019]],[[1.69921877]],[[1.68332986]],[[1.45919944]],[[1.29651529]],[[1.05559657]],[[0.94049672]],[[0.94445067]],[[0.98092491]],[[1.15038307]],[[0.98600697]]
['TMC4'],[[0.82493467]],[[1.62374197]],[[1.43262835]],[[1.80004269]],[[1.57709825]],[[1.06334522]],[[1.08093645]],[[0.90423307]],[[0.95628437]],[[0.74817277]],[[0.51116702]],[[0.7959076]],[[0.64362695]]
['FADD'],[[1.04063336]],[[1.490579]],[[1.48916384]],[[1.5093035]],[[1.60957135]],[[1.68604075]],[[1.33011778]],[[1.29200518]],[[1.21160458]],[[1.18081483]],[[0.95905614]],[[1.09240204]],[[0.97737337]]
['LMBRD1'],[[0.78230136]],[[1.55368355]],[[1.5556417]],[[1.5608379]],[[1.46408084]],[[1.27398604]],[[1.09144341]],[[1.02175641]],[[0.7259626]],[[0.89994746]],[[0.79040965]],[[0.89998374]],[[0.79526254]]
['IRF2'],[[0.93790991]],[[1.48446103]],[[1.47317183]],[[1.43052193]],[[1.45977732]],[[1.39321137]],[[1.20165827]],[[1.01881706]],[[0.93746591]],[[1.03448064]],[[0.94062476]],[[1.07774497]],[[0.93287634]]
['MFSD7'],[[1.18265668]],[[1.88460874]],[[1.89521573]],[[1.95452529]],[[2.01691566]],[[1.68323471]],[[1.5128777]],[[1.27608656]],[[1.10029624]],[[1.14908508]],[[1.27797594]],[[1.38632357]],[[1.27529418]]
['MAP2K1'],[[1.04333423]],[[1.74144882]],[[1.76785461]],[[1.77835935]],[[1.86712942]],[[1.39967108]],[[1.2595632]],[[1.16020721]],[[1.02394775]],[[1.00644036]],[[1.08138701]],[[1.25720418]],[[1.11232326]]
['HSPBAP1'],[[0.84906967]],[[1.33239764]],[[1.39516353]],[[1.52333601]],[[1.39770307]],[[1.34131345]],[[1.23949901]],[[1.07393285]],[[0.94554132]],[[0.91045283]],[[1.00657625]],[[1.08484468]],[[0.87529944]]
['RAB24'],[[1.04524817]],[[1.90480309]],[[1.82357896]],[[1.94243292]],[[1.77432518]],[[1.31112786]],[[1.24095034]],[[1.06383578]],[[1.05632063]],[[0.82147822]],[[0.98480972]],[[1.12048157]],[[0.98832406]]
['KCNAB3'],[[1.02027097]],[[1.89241522]],[[1.9209919]],[[2.02270048]],[[1.78454176]],[[0.97725505]],[[0.81139399]],[[0.79823776]],[[0.82687635]],[[0.96498617]],[[1.16111542]],[[1.32080608]],[[1.04521682]]
['CDH2'],[[0.80854971]],[[1.21793876]],[[1.27847361]],[[1.30776775]],[[0.76434357]],[[0.40794628]],[[0.33378153]],[[0.7578683]],[[1.05892373]],[[0.8633052]],[[1.26813887]],[[1.65626355]],[[1.41559264]]
['KIF5B'],[[0.8921451]],[[1.5412246]],[[1.50935198]],[[1.52592785]],[[1.54918641]],[[1.36496108]],[[1.07138958]],[[1.05620419]],[[0.85457277]],[[0.97615703]],[[0.88346364]],[[1.00320978]],[[0.88363907]]
['AKAP13'],[[0.98873975]],[[1.55769857]],[[1.64182222]],[[1.66867375]],[[1.70320535]],[[1.35258024]],[[1.11994409]],[[0.95667362]],[[0.88353782]],[[0.89631398]],[[0.99309723]],[[1.12176261]],[[1.01669282]]
['KBTBD2'],[[0.85575045]],[[1.6560249]],[[1.62087112]],[[1.5399127]],[[1.52277749]],[[1.29316678]],[[1.15158419]],[[0.9373115]],[[0.7528489]],[[0.84698165]],[[0.83360781]],[[0.97496965]],[[0.83213442]]
['C1GALT1C1'],[[0.93875352]],[[1.66305317]],[[1.7641107]],[[1.68251466]],[[1.5223679]],[[1.45162327]],[[1.30498414]],[[1.11834345]],[[0.70332239]],[[0.90837691]],[[0.85265936]],[[0.94379229]],[[0.850765]]
['NETO2'],[[0.84174813]],[[1.75444138]],[[1.79259846]],[[1.90474961]],[[2.09846787]],[[1.46432167]],[[1.03058815]],[[1.3212378]],[[1.09952935]],[[1.09933764]],[[0.99875349]],[[1.1723246]],[[1.00325516]]
['CANT1'],[[0.95888697]],[[1.60154738]],[[1.59566759]],[[1.49169107]],[[1.54599672]],[[1.45211119]],[[1.28466927]],[[1.03333152]],[[0.97010119]],[[0.95248033]],[[0.96264494]],[[1.1648394]],[[0.98351247]]
['PIK3CD'],[[0.92530389]],[[1.38327792]],[[1.40616479]],[[1.34606054]],[[1.45650365]],[[1.4275254]],[[1.2813628]],[[0.90376657]],[[0.89721644]],[[0.91038604]],[[0.95395559]],[[1.10027926]],[[0.93482777]]
['SRGAP2C'],[[0.96131875]],[[1.4647293]],[[1.11868953]],[[1.30850248]],[[1.16008813]],[[0.83687079]],[[0.9143883]],[[1.09273459]],[[0.93703373]],[[1.01388164]],[[1.05219034]],[[1.21449397]],[[0.99497464]]
['MBOAT1'],[[0.86339938]],[[1.59845268]],[[1.55226274]],[[1.64858036]],[[1.63192429]],[[1.57580872]],[[1.07679507]],[[0.92077564]],[[0.80628053]],[[0.89128822]],[[0.90786768]],[[1.01419895]],[[0.88170652]]
['DHCR7'],[[0.98633384]],[[2.28444769]],[[2.27834589]],[[2.34939289]],[[2.33681532]],[[1.43126121]],[[1.05748357]],[[1.06019185]],[[1.00324569]],[[1.11545793]],[[0.9569359]],[[1.19264194]],[[1.01302438]]
['KLHL15'],[[0.94185527]],[[2.31220582]],[[2.22917832]],[[1.95051203]],[[1.66860848]],[[1.05410061]],[[0.99784773]],[[0.91690825]],[[0.71125977]],[[0.90699718]],[[0.88355156]],[[1.03178767]],[[0.90762999]]
['LIG4'],[[0.82502267]],[[1.841301]],[[1.78340622]],[[1.84746505]],[[1.69877767]],[[1.11556292]],[[0.8894774]],[[0.96155259]],[[0.67553686]],[[0.83797231]],[[0.80298551]],[[0.92068254]],[[0.76380699]]
['KIAA1551'],[[0.72302302]],[[1.31631185]],[[1.28200311]],[[1.34707431]],[[1.29001477]],[[0.83763944]],[[0.68276133]],[[0.9133569]],[[0.67488496]],[[0.74773459]],[[0.73345686]],[[0.85560507]],[[0.75995202]]
['GK5'],[[1.31914245]],[[2.20506897]],[[2.28758693]],[[2.41280331]],[[2.18778833]],[[1.14872941]],[[0.71645739]],[[0.80198911]],[[0.67415778]],[[0.78257089]],[[1.11860825]],[[1.24729976]],[[1.10669562]]
['TMEM70'],[[0.86449214]],[[1.96662381]],[[1.74145708]],[[1.60816389]],[[1.42400078]],[[1.14313041]],[[1.02371301]],[[0.91497255]],[[0.69920324]],[[0.86452661]],[[0.72265209]],[[0.8798645]],[[0.86383814]]
['C20orf197'],[[1.08943532]],[[1.6964091]],[[1.74130056]],[[2.18942533]],[[1.80924963]],[[1.29293735]],[[0.94707953]],[[1.17067861]],[[0.70534701]],[[1.17813005]],[[1.3687644]],[[1.21323493]],[[1.20011896]]
['RPS6KA3'],[[0.87493947]],[[1.70147288]],[[1.69263701]],[[1.75387276]],[[1.73380171]],[[1.42461843]],[[1.14109269]],[[0.99687673]],[[0.81114918]],[[0.86003]],[[0.80878031]],[[0.94355495]],[[0.81596065]]
['THAP5'],[[0.79962826]],[[1.56818419]],[[1.49737241]],[[1.43115974]],[[1.35907145]],[[1.19890582]],[[0.973791]],[[0.93476261]],[[0.7348316]],[[0.90186063]],[[0.8138543]],[[0.90576124]],[[0.82233903]]
['CRACR2B'],[[0.92338174]],[[2.31828312]],[[2.02957965]],[[2.21653972]],[[2.31234528]],[[1.31732195]],[[0.9762739]],[[0.85850503]],[[0.99431679]],[[0.95455551]],[[0.89680594]],[[0.9723383]],[[0.9342373]]
['AL672207.1'],[[1.41750332]],[[2.25099047]],[[2.10558865]],[[2.46421974]],[[2.36762652]],[[1.97945453]],[[1.70920158]],[[1.22583679]],[[1.1334259]],[[0.96378832]],[[1.10924091]],[[1.41202466]],[[1.03687802]]
['ERN1'],[[0.99225681]],[[1.60362493]],[[1.61302072]],[[1.62981266]],[[1.6567129]],[[1.29586449]],[[1.12327363]],[[1.017601]],[[1.07220679]],[[0.91039535]],[[1.23002167]],[[1.40806742]],[[1.13324172]]
['ZNF852'],[[0.78124192]],[[1.55672355]],[[1.67340035]],[[1.61373472]],[[1.53837676]],[[0.92848318]],[[0.61521038]],[[0.80448025]],[[0.73882776]],[[0.70541263]],[[0.90239092]],[[1.00609945]],[[0.86738797]]
['ZNF552'],[[0.85488469]],[[1.43558906]],[[1.48502]],[[1.57637632]],[[1.41396497]],[[1.38075045]],[[1.06932032]],[[1.00037002]],[[0.73963901]],[[0.80665465]],[[0.90125392]],[[1.02325403]],[[0.80750756]]
['LINC00174'],[[1.13202323]],[[1.46768959]],[[1.4396426]],[[1.52957918]],[[1.47724037]],[[0.89500423]],[[0.9925898]],[[1.07462122]],[[1.14539731]],[[0.89762867]],[[1.09616886]],[[1.18285208]],[[0.99199315]]
['APOBEC3B'],[[0.99889987]],[[1.78481907]],[[1.7761317]],[[1.62406924]],[[1.61636475]],[[1.56429573]],[[1.47704572]],[[1.22192605]],[[0.93133716]],[[0.73011645]],[[0.38988991]],[[0.5168684]],[[0.42778778]]
['PCBP1-AS1'],[[0.91266249]],[[1.46189185]],[[1.5396261]],[[1.68506617]],[[1.533309]],[[1.13773546]],[[1.14291744]],[[1.13690057]],[[1.02653273]],[[0.85205916]],[[1.15316076]],[[1.38750963]],[[1.1439431]]
['SEPHS2'],[[0.97734776]],[[1.73876628]],[[1.63291583]],[[1.51003617]],[[1.45786269]],[[1.41897399]],[[1.2141444]],[[1.01798702]],[[0.91787262]],[[0.95739229]],[[0.86665933]],[[1.03812244]],[[0.88229958]]
['PPP1R14BP3'],[[0.9455709]],[[1.46972012]],[[1.63011615]],[[1.62022251]],[[1.48898368]],[[1.00450388]],[[1.09862546]],[[0.8240434]],[[0.95205142]],[[0.94225309]],[[1.14234921]],[[1.39425372]],[[1.19336071]]
['TPT1P10'],[[0.87936868]],[[1.57413969]],[[1.64442171]],[[1.78460195]],[[1.69508585]],[[1.00974731]],[[1.10797051]],[[1.10318401]],[[0.85015117]],[[0.78773864]],[[1.06082611]],[[1.16347892]],[[0.94202023]]
['SPACA6'],[[0.95191473]],[[2.08586991]],[[1.74290448]],[[1.79596673]],[[1.82956837]],[[1.37866732]],[[1.2578489]],[[0.90289971]],[[0.79437937]],[[1.18217401]],[[1.24235719]],[[1.38971948]],[[1.19111001]]
['MXRA7'],[[1.1466407]],[[2.06199738]],[[2.01754873]],[[2.09197757]],[[2.12578499]],[[2.05298964]],[[1.55285013]],[[1.26276809]],[[1.11653285]],[[1.00298561]],[[0.61810088]],[[0.69423688]],[[0.63131889]]
['SPATA13'],[[0.97959018]],[[1.76551436]],[[1.71889063]],[[1.66511118]],[[1.67105941]],[[1.50688589]],[[1.15846256]],[[0.88805266]],[[0.78027378]],[[0.77551495]],[[0.84604206]],[[0.99725095]],[[0.87416447]]
['CCDC125'],[[0.85922113]],[[1.60417434]],[[1.44777653]],[[1.51771692]],[[1.35264706]],[[1.23822681]],[[1.10920158]],[[0.97958308]],[[0.75023855]],[[0.92678298]],[[0.91391398]],[[1.01430345]],[[0.87281314]]
['GTF2H2C'],[[0.65498003]],[[1.73896197]],[[1.95113102]],[[1.69909108]],[[1.53935369]],[[0.8279398]],[[0.84551035]],[[0.79244224]],[[0.5327579]],[[0.69630884]],[[0.66710947]],[[0.95593491]],[[0.72181389]]
['GPR132'],[[0.94032882]],[[2.02678906]],[[1.98858307]],[[1.81556767]],[[1.82236963]],[[1.4157719]],[[1.11536407]],[[0.9339931]],[[0.91164726]],[[0.97272869]],[[0.98087676]],[[1.20097575]],[[1.02712424]]
['MX2'],[[0.91055699]],[[1.47194675]],[[1.48601612]],[[1.50562971]],[[1.44049579]],[[1.46042496]],[[1.32380487]],[[0.98222974]],[[0.81205429]],[[0.81574044]],[[0.92253293]],[[1.13617827]],[[0.94437742]]
['EFHC2'],[[0.99654227]],[[1.4564656]],[[1.47021294]],[[1.52586625]],[[1.62262742]],[[1.50895843]],[[1.23686478]],[[0.94454516]],[[1.07433946]],[[1.06377002]],[[1.1162888]],[[1.22544072]],[[1.00877895]]
['ZBTB37'],[[0.90833553]],[[1.580921]],[[1.54394498]],[[1.65314701]],[[1.50143666]],[[1.17562426]],[[1.00958057]],[[0.95272159]],[[0.77142127]],[[0.84865443]],[[0.98683517]],[[1.06675591]],[[0.9421641]]
['RGPD2'],[[1.01918856]],[[1.44743606]],[[1.69751815]],[[1.60788573]],[[1.3673171]],[[1.12768842]],[[0.91154405]],[[0.9320853]],[[1.22150472]],[[1.43916411]],[[0.65586252]],[[0.56236036]],[[0.46488288]]
['SP1'],[[0.90880034]],[[1.55064319]],[[1.55391978]],[[1.49666199]],[[1.50808982]],[[1.40646461]],[[1.28227563]],[[1.03569413]],[[0.90992201]],[[0.94300161]],[[0.986187]],[[1.11004082]],[[0.95339002]]
['PCGF3'],[[1.00769789]],[[2.17336962]],[[2.21171328]],[[2.27067884]],[[2.18965861]],[[1.66371837]],[[1.26406538]],[[0.99677397]],[[0.90918337]],[[0.91958245]],[[0.90667533]],[[1.02758262]],[[0.88892753]]
['ZNF267'],[[0.84593033]],[[1.39283748]],[[1.38327508]],[[1.47436335]],[[1.37862741]],[[1.34017563]],[[1.16876163]],[[1.03444947]],[[0.79806971]],[[0.90320187]],[[0.87717395]],[[0.98755889]],[[0.83548749]]
['TMLHE'],[[0.8843483]],[[1.50683693]],[[1.61452293]],[[1.74518458]],[[1.78665988]],[[1.39058891]],[[1.26754251]],[[1.01251875]],[[0.91389265]],[[0.83858075]],[[0.97144001]],[[1.10583486]],[[0.90242786]]
['MIR22HG'],[[0.94051872]],[[2.17927061]],[[2.18318668]],[[2.14974866]],[[2.08824546]],[[1.57110218]],[[1.32516391]],[[1.18499469]],[[1.05502922]],[[1.17942753]],[[1.24665014]],[[1.40926191]],[[1.190385]]
['ZDHHC17'],[[0.88553107]],[[1.47896491]],[[1.502087]],[[1.59382909]],[[1.4236005]],[[1.2141458]],[[1.04229016]],[[1.0343843]],[[0.79969968]],[[0.89836355]],[[0.94112058]],[[0.98474503]],[[0.8606613]]
['PRR13P5'],[[1.05740822]],[[1.71608489]],[[1.77190195]],[[1.69334754]],[[1.8410642]],[[1.83805567]],[[1.5641173]],[[1.05270775]],[[1.0277532]],[[1.0471305]],[[1.00906517]],[[1.16885664]],[[0.91654904]]
['TPM3P7'],[[1.27636473]],[[1.6634495]],[[2.42952069]],[[2.38048995]],[[2.36116292]],[[1.19146175]],[[1.07129735]],[[1.4358036]],[[0.92625276]],[[1.14908512]],[[1.41949289]],[[1.74921845]],[[1.32531362]]
['DCUN1D3'],[[1.00647879]],[[1.61217166]],[[1.61082841]],[[1.72677225]],[[1.53351822]],[[1.05133417]],[[0.95399501]],[[1.03663672]],[[0.8300326]],[[0.84571052]],[[0.96910096]],[[1.12732987]],[[1.00872674]]
['CLN3'],[[0.9782941]],[[1.52233725]],[[1.53769162]],[[1.64324375]],[[1.52052919]],[[1.40295419]],[[1.33347891]],[[1.03961536]],[[1.02698287]],[[0.91895704]],[[1.07222131]],[[1.2562771]],[[1.09700815]]
['LRRK2'],[[0.79308659]],[[1.49453363]],[[1.43225497]],[[1.42032572]],[[1.33971064]],[[1.33374498]],[[1.28142758]],[[1.16303629]],[[0.76620965]],[[0.85116236]],[[0.66546578]],[[0.77275988]],[[0.69223692]]
['ZNF33A'],[[0.87804988]],[[1.47942581]],[[1.46556285]],[[1.47150161]],[[1.44557148]],[[1.31800145]],[[1.19997519]],[[1.06867094]],[[0.844111]],[[0.93535562]],[[0.91123038]],[[1.05719595]],[[0.93780959]]
['SPATA41'],[[1.11855128]],[[1.72038565]],[[1.54565969]],[[1.2370381]],[[1.6987779]],[[1.36743319]],[[1.52218003]],[[1.39183516]],[[1.20762832]],[[0.88209125]],[[1.17440671]],[[1.41499536]],[[1.20553281]]
