['FGR'],[[1.10055139]],[[1.94256526]],[[2.0016279]],[[2.03401243]],[[2.25282292]],[[2.54989371]],[[2.14916733]],[[1.33216345]],[[1.03005802]],[[1.04542921]],[[1.29135139]],[[1.52108746]],[[1.28661271]]
['SELPLG'],[[1.07705976]],[[1.82030214]],[[1.8800774]],[[1.79912057]],[[2.01240611]],[[1.77765278]],[[1.47257572]],[[1.02153583]],[[1.00362879]],[[0.98059468]],[[1.10004975]],[[1.30098242]],[[1.1104785]]
['CAMKK2'],[[1.02976071]],[[1.88318556]],[[1.81417427]],[[1.81098768]],[[1.79052298]],[[2.22071756]],[[1.94790279]],[[1.42093382]],[[1.17831164]],[[1.01056557]],[[1.1535475]],[[1.31256008]],[[1.14809838]]
['BIN2'],[[0.99789343]],[[1.43651383]],[[1.43577631]],[[1.45115087]],[[1.47181085]],[[1.59658508]],[[1.4116]],[[1.12292285]],[[1.08957048]],[[0.96280519]],[[1.03539649]],[[1.14727413]],[[0.98310606]]
['ALDH2'],[[1.12004541]],[[1.64804399]],[[1.67610739]],[[1.71509795]],[[1.85773316]],[[2.68842054]],[[2.26359807]],[[1.49498256]],[[1.21286036]],[[1.16101761]],[[1.1105952]],[[1.33673245]],[[1.22469774]]
['SCNN1A'],[[1.00715053]],[[1.80178543]],[[1.54081223]],[[1.76314976]],[[1.81759433]],[[1.19146172]],[[1.15522267]],[[0.81069539]],[[1.09763299]],[[0.33450242]],[[1.33395017]],[[1.43771785]],[[1.36803466]]
['LTBR'],[[0.95052312]],[[1.72820705]],[[1.79584607]],[[1.66949305]],[[1.76847044]],[[1.68780952]],[[1.54983179]],[[1.13217949]],[[1.03146642]],[[0.96842163]],[[1.24092689]],[[1.45366392]],[[1.2639961]]
['DSE'],[[0.90463881]],[[1.60192388]],[[1.69073644]],[[1.70856847]],[[1.68920073]],[[1.76245772]],[[1.64527332]],[[1.54360335]],[[1.35342999]],[[1.04606261]],[[1.09689336]],[[1.20721871]],[[0.99340417]]
['SOD2'],[[0.85699665]],[[1.75641484]],[[1.77932766]],[[1.69999948]],[[1.7346836]],[[1.57940177]],[[1.5401845]],[[1.08688852]],[[0.8585192]],[[0.87725003]],[[0.80991011]],[[0.9957424]],[[0.81848384]]
['CCND3'],[[1.24408376]],[[2.01976703]],[[1.9975454]],[[2.01614245]],[[2.11227581]],[[1.91866111]],[[1.51591439]],[[1.44478616]],[[1.4060068]],[[1.13271335]],[[1.21936324]],[[1.45087643]],[[1.25394709]]
['RNF130'],[[0.90184575]],[[1.54496929]],[[1.53724159]],[[1.44461525]],[[1.4734675]],[[1.65479137]],[[1.51458097]],[[1.28260278]],[[1.02832478]],[[1.03796336]],[[1.00885003]],[[1.14448636]],[[0.97701594]]
['H2AFY'],[[1.01165478]],[[1.65931335]],[[1.71557759]],[[1.73879269]],[[1.76808409]],[[1.61816912]],[[1.37982941]],[[1.24435606]],[[1.09300465]],[[0.98323284]],[[1.1103565]],[[1.18769109]],[[1.03140966]]
['ATP6V0E1'],[[0.90145634]],[[1.53936033]],[[1.62930891]],[[1.548275]],[[1.58866429]],[[1.59486076]],[[1.31844285]],[[1.19125055]],[[1.03898277]],[[1.06794143]],[[0.90129463]],[[1.04540268]],[[0.90926757]]
['COL7A1'],[[0.76159754]],[[1.2708885]],[[1.43008418]],[[1.32422244]],[[1.50551352]],[[1.35470379]],[[1.51308302]],[[1.41218394]],[[1.34198309]],[[0.81441674]],[[0.77431247]],[[1.05127125]],[[0.89348693]]
['ABTB1'],[[0.99975185]],[[1.66577516]],[[1.68484705]],[[1.6488391]],[[1.68243386]],[[1.68544909]],[[1.56241101]],[[1.28358529]],[[1.23463953]],[[1.15362326]],[[1.03522157]],[[1.19746528]],[[0.98234599]]
['KIAA1257'],[[0.91512353]],[[1.3774676]],[[1.49823365]],[[1.49961387]],[[1.28432428]],[[1.61367102]],[[1.47675416]],[[1.09616648]],[[1.15271387]],[[0.84967807]],[[1.12964563]],[[1.27383877]],[[1.03173879]]
['STK16'],[[1.10859031]],[[2.13513173]],[[2.18892572]],[[2.15727305]],[[2.16594788]],[[1.78270558]],[[1.42408887]],[[1.35958767]],[[1.31999866]],[[1.19829086]],[[1.12617235]],[[1.38627115]],[[1.17425392]]
['CAPZA1'],[[0.80734007]],[[1.76161144]],[[1.77260319]],[[1.72056088]],[[1.71782636]],[[1.651501]],[[1.30295459]],[[1.14252343]],[[0.79081498]],[[0.93451213]],[[0.80278096]],[[0.95479715]],[[0.8338898]]
['RHOU'],[[1.08132275]],[[2.56989858]],[[2.45333529]],[[2.26563989]],[[2.25712232]],[[1.90931297]],[[1.31972182]],[[0.98048327]],[[0.86550407]],[[1.00924146]],[[1.01097065]],[[1.20267891]],[[1.0343793]]
['MFN2'],[[0.9827559]],[[1.73659599]],[[1.78351649]],[[1.7502763]],[[1.85296921]],[[1.81908247]],[[1.59530594]],[[1.46959663]],[[1.5236662]],[[1.23520333]],[[1.05478435]],[[1.11681842]],[[0.97086536]]
['NCF2'],[[0.87706764]],[[1.43301903]],[[1.48277325]],[[1.45329235]],[[1.54077872]],[[1.84131835]],[[1.61906792]],[[1.18280327]],[[0.98328693]],[[0.99054484]],[[0.88390041]],[[1.06173013]],[[0.88863305]]
['OLFML3'],[[0.78666604]],[[1.41016552]],[[0.87320633]],[[1.74518436]],[[1.60843933]],[[1.52755372]],[[1.49237122]],[[1.38885538]],[[0.99501075]],[[0.49150485]],[[1.04429928]],[[1.09314018]],[[0.86882209]]
['ECE1'],[[0.97113677]],[[1.83977862]],[[1.86753454]],[[1.90397652]],[[2.05933936]],[[2.25868565]],[[1.96430899]],[[1.18489028]],[[1.01121699]],[[0.96083193]],[[1.17948107]],[[1.40075911]],[[1.16011597]]
['ATP6V0B'],[[0.97485964]],[[1.59122973]],[[1.60704446]],[[1.47989801]],[[1.56908351]],[[1.71376562]],[[1.53680742]],[[1.23684218]],[[1.07520015]],[[1.09765047]],[[0.96649557]],[[1.17976877]],[[0.9830713]]
['KLF7'],[[0.83151617]],[[1.73317882]],[[1.72767477]],[[1.71052289]],[[1.74239253]],[[1.83842654]],[[1.54543983]],[[1.16633402]],[[0.92647933]],[[0.92436606]],[[1.04061571]],[[1.15283943]],[[1.01448996]]
['MFSD1'],[[0.88110413]],[[1.79762635]],[[1.7784704]],[[1.77037379]],[[1.76420642]],[[1.65796539]],[[1.43704655]],[[1.46401738]],[[1.28073254]],[[1.22953319]],[[1.0680035]],[[1.1012072]],[[0.98695211]]
['UBE2B'],[[0.88325516]],[[1.81011666]],[[1.79240903]],[[1.76614817]],[[1.64372834]],[[1.50576635]],[[1.27055064]],[[1.18377358]],[[1.30773012]],[[1.28919969]],[[0.925031]],[[1.09078932]],[[0.91202209]]
['RAD23B'],[[0.90764528]],[[1.63608613]],[[1.68922508]],[[1.66464764]],[[1.69916982]],[[1.58889964]],[[1.31660945]],[[1.13002486]],[[1.06699802]],[[1.14569876]],[[0.88436219]],[[1.03869572]],[[0.91336633]]
['FBXW2'],[[0.97886415]],[[2.07751937]],[[2.0522107]],[[2.04320298]],[[2.00413935]],[[1.8206593]],[[1.35645676]],[[1.17600425]],[[0.99103563]],[[0.96439142]],[[1.02167722]],[[1.12117598]],[[0.98495589]]
['FAM45A'],[[0.92185414]],[[1.93059731]],[[1.88810917]],[[1.86354639]],[[1.80231647]],[[1.68996665]],[[1.62147527]],[[1.31443219]],[[1.01387213]],[[0.93413178]],[[0.94866552]],[[1.14323242]],[[0.90993645]]
['CFAP58'],[[1.07624493]],[[1.87883725]],[[1.84994587]],[[1.82563866]],[[1.8002089]],[[1.90323342]],[[1.89753951]],[[1.36933773]],[[1.20762818]],[[1.19407792]],[[1.1553204]],[[1.42925347]],[[1.07684526]]
['PLXDC2'],[[0.84173607]],[[1.78268765]],[[1.7614214]],[[1.73117384]],[[1.66125801]],[[1.4021717]],[[1.37265667]],[[1.37988086]],[[1.12294116]],[[0.92717205]],[[0.97176844]],[[1.07406957]],[[0.96780713]]
['FAM53C'],[[0.93229392]],[[1.67608169]],[[1.69537879]],[[1.67300438]],[[1.7575582]],[[1.96767034]],[[1.6462876]],[[1.19728473]],[[1.00971277]],[[0.95208775]],[[0.98304859]],[[1.17596243]],[[0.93724955]]
['EGR1'],[[1.01585806]],[[1.49439121]],[[2.14916671]],[[1.76637301]],[[1.25627222]],[[0.87599209]],[[1.00034481]],[[1.10078434]],[[1.56002327]],[[1.2681113]],[[1.1063487]],[[1.29310744]],[[1.04907785]]
['APAF1'],[[0.78053924]],[[1.69738279]],[[1.64220549]],[[1.71458921]],[[1.67986179]],[[1.44422754]],[[1.18411155]],[[1.02576991]],[[0.81839591]],[[0.94823431]],[[0.88087429]],[[0.97370465]],[[0.88436967]]
['PTK2B'],[[1.01406515]],[[1.37795439]],[[1.41561411]],[[1.42961261]],[[1.5012866]],[[1.60642652]],[[1.44928391]],[[1.19172359]],[[1.12929061]],[[1.10429142]],[[1.04927139]],[[1.17848199]],[[1.02451565]]
['CSTA'],[[0.95704009]],[[1.9411072]],[[1.86796937]],[[1.75884308]],[[1.66445924]],[[1.7035866]],[[1.5213725]],[[1.48647237]],[[1.07919019]],[[1.21527772]],[[0.99676372]],[[1.10376668]],[[0.96136167]]
['CCR2'],[[0.8841615]],[[1.57241254]],[[1.54472236]],[[1.5406584]],[[1.77136207]],[[1.59520586]],[[1.38024044]],[[1.34550027]],[[1.04075492]],[[0.99148771]],[[1.03463917]],[[1.18861301]],[[0.97945339]]
['ANXA11'],[[0.9939988]],[[1.63294767]],[[1.69315343]],[[1.66554733]],[[1.71279466]],[[1.65468423]],[[1.45567741]],[[1.09589946]],[[1.03792957]],[[0.99277904]],[[1.05617672]],[[1.22622103]],[[1.052093]]
['GLIPR2'],[[0.96231423]],[[1.68676364]],[[1.68460423]],[[1.58534806]],[[1.66405022]],[[1.91620135]],[[1.61068513]],[[1.23772118]],[[1.00920215]],[[1.02111449]],[[0.98883935]],[[1.21448476]],[[1.02077194]]
['SLC36A1'],[[0.9715463]],[[1.67241325]],[[1.75041556]],[[1.82473594]],[[1.87747608]],[[2.03953326]],[[1.71045918]],[[1.37643798]],[[1.32936417]],[[1.21614125]],[[1.06528832]],[[1.20647677]],[[1.01313089]]
['LPGAT1'],[[0.90689194]],[[1.84380975]],[[1.75195622]],[[1.73322875]],[[1.65436737]],[[1.69013257]],[[1.34794156]],[[1.16036448]],[[0.86980513]],[[0.94884664]],[[0.98554966]],[[1.09301261]],[[0.93293607]]
['CRISP2'],[[0.62649747]],[[2.76593098]],[[2.66603611]],[[2.31313999]],[[1.72481162]],[[1.54881173]],[[1.48008326]],[[1.86362067]],[[2.06767038]],[[1.64663741]],[[1.6382862]],[[1.75985599]],[[1.4059437]]
['ATXN1'],[[0.97099013]],[[1.54423853]],[[1.5335027]],[[1.61255098]],[[1.57244149]],[[1.79454535]],[[1.46969053]],[[1.08167989]],[[0.90627878]],[[0.88541371]],[[0.95578163]],[[1.15872084]],[[0.94812354]]
['MBOAT7'],[[0.99061961]],[[1.77463469]],[[1.7993057]],[[1.77227474]],[[2.03533654]],[[1.87208408]],[[1.59275617]],[[1.06960153]],[[0.94074143]],[[0.9569006]],[[1.09912387]],[[1.26755943]],[[1.02859078]]
['OPRL1'],[[1.090685]],[[1.55475962]],[[1.45660857]],[[1.46040634]],[[1.56775731]],[[1.83132616]],[[1.75464628]],[[1.33573751]],[[1.10949153]],[[1.12659595]],[[1.2433461]],[[1.42649966]],[[1.21376151]]
['TNFSF14'],[[0.91089006]],[[1.08105898]],[[1.1162647]],[[1.22945272]],[[1.25666176]],[[1.9396267]],[[1.7907728]],[[1.11375858]],[[1.01885374]],[[0.98625344]],[[0.91066535]],[[1.12428163]],[[0.92512366]]
['VASP'],[[0.98193014]],[[1.73564525]],[[1.77189041]],[[1.74580448]],[[1.90005071]],[[2.00603472]],[[1.73111952]],[[1.1684231]],[[1.01475133]],[[1.03337611]],[[0.99438775]],[[1.17352629]],[[0.96914504]]
['CD93'],[[0.92446293]],[[1.96241993]],[[1.93902049]],[[1.89408047]],[[1.95411839]],[[1.88435719]],[[1.68872201]],[[1.39362648]],[[1.11574618]],[[1.03667297]],[[0.98212323]],[[1.04631469]],[[0.93619308]]
['TMX4'],[[0.94236217]],[[1.84959062]],[[1.75318459]],[[1.66318373]],[[1.60567554]],[[1.75961296]],[[1.46831599]],[[1.25439239]],[[1.04546439]],[[1.02742168]],[[1.09909428]],[[1.19942787]],[[1.03185017]]
['SIRPD'],[[0.75690815]],[[1.330897]],[[1.63133514]],[[1.74807428]],[[1.60288845]],[[1.83795046]],[[1.57127961]],[[1.31964617]],[[0.96236937]],[[0.79130502]],[[1.02984421]],[[1.06295948]],[[0.93159473]]
['S1PR4'],[[1.04501841]],[[1.83083749]],[[1.81559539]],[[1.72261757]],[[1.9308487]],[[1.86960319]],[[1.49500811]],[[1.01305731]],[[1.05503829]],[[1.01768795]],[[0.98710517]],[[1.21242938]],[[0.99522763]]
['CFP'],[[0.99563509]],[[1.71450759]],[[1.74010926]],[[1.72386659]],[[1.84458909]],[[1.89825649]],[[1.61869183]],[[1.23657048]],[[1.13312142]],[[1.12324392]],[[1.1954072]],[[1.39132173]],[[1.216453]]
['PTPN12'],[[0.88413232]],[[1.57646696]],[[1.52357967]],[[1.5448093]],[[1.53602125]],[[1.3950851]],[[1.28173367]],[[1.29966096]],[[1.10218259]],[[1.02570922]],[[0.96317079]],[[1.087257]],[[0.96922325]]
['LRFN1'],[[1.08638971]],[[1.77991354]],[[1.67485711]],[[1.69099919]],[[1.77897584]],[[1.73288288]],[[1.53750328]],[[1.08576067]],[[0.92578069]],[[0.84923443]],[[0.98641584]],[[1.24038626]],[[1.00749619]]
['ZFP36'],[[0.97875486]],[[1.77941687]],[[1.81921897]],[[1.73165094]],[[1.8902801]],[[1.89625882]],[[1.57521252]],[[1.04884221]],[[0.96069574]],[[0.95226105]],[[0.94427758]],[[1.1643392]],[[0.96793528]]
['LRRC4'],[[0.86911999]],[[1.32898078]],[[1.26160331]],[[1.35353805]],[[1.45395209]],[[2.11959714]],[[1.75484358]],[[1.16481427]],[[0.96775566]],[[0.87163524]],[[0.87757567]],[[1.02612013]],[[0.81353238]]
['LRRC6'],[[0.75999578]],[[1.23714624]],[[1.22447738]],[[1.22363978]],[[1.24992291]],[[1.53861196]],[[1.31281553]],[[1.23034659]],[[0.87164546]],[[0.79456063]],[[0.58438355]],[[0.76763795]],[[0.64696337]]
['CHRNA10'],[[0.85710743]],[[1.59743537]],[[1.69372962]],[[1.67099903]],[[1.44999822]],[[1.01358457]],[[1.11037018]],[[1.09724911]],[[1.09192884]],[[1.03123288]],[[1.110544]],[[1.32835995]],[[1.10010776]]
['MOSPD2'],[[0.78097427]],[[1.58975426]],[[1.61886025]],[[1.54813584]],[[1.52999484]],[[1.68218568]],[[1.39481249]],[[1.13770703]],[[0.81559333]],[[0.98780706]],[[0.85408466]],[[0.96216095]],[[0.86636663]]
['DOCK6'],[[1.04294847]],[[1.80178547]],[[1.45297501]],[[1.48974315]],[[1.15673991]],[[1.2894335]],[[1.00158826]],[[1.12937489]],[[1.08217939]],[[1.0884141]],[[1.00650037]],[[0.84656515]],[[0.79982834]]
['TSPAN16'],[[1.06186239]],[[2.10947859]],[[2.19047408]],[[1.12180349]],[[1.34307436]],[[1.19146211]],[[2.1179202]],[[1.63754488]],[[1.0454645]],[[1.14908469]],[[1.33103414]],[[1.93760135]],[[1.23060875]]
['ZSWIM6'],[[0.9166672]],[[1.64145472]],[[1.70841478]],[[1.77969477]],[[1.75108738]],[[1.69124808]],[[1.43761631]],[[1.19623801]],[[0.96758298]],[[0.94209875]],[[1.04069897]],[[1.18112708]],[[1.01591463]]
['CHMP2A'],[[1.01439598]],[[1.7311231]],[[1.78218614]],[[1.64544963]],[[1.74505815]],[[1.71988618]],[[1.48785266]],[[1.20849272]],[[1.11481439]],[[1.07247354]],[[1.02559076]],[[1.19833283]],[[1.05889338]]
['GMFG'],[[0.98797615]],[[1.96894055]],[[2.00730703]],[[1.95251963]],[[1.95541617]],[[2.01048671]],[[1.67767054]],[[1.28759841]],[[1.04307554]],[[0.9967604]],[[0.97356968]],[[1.17412203]],[[0.98356182]]
['THEMIS2'],[[1.07572687]],[[1.69891561]],[[1.78562635]],[[1.79004864]],[[1.85881135]],[[1.86671052]],[[1.61262113]],[[1.21440667]],[[0.97862579]],[[1.00290294]],[[1.22634921]],[[1.41840674]],[[1.20756303]]
['LILRB2'],[[0.99202789]],[[1.67959311]],[[1.65648654]],[[1.68487945]],[[1.71523179]],[[2.07746563]],[[1.86871325]],[[1.37401333]],[[1.1268291]],[[1.03409566]],[[1.00668767]],[[1.18419814]],[[0.96773379]]
['CAP1'],[[0.94096618]],[[1.80217189]],[[1.8379242]],[[1.79019972]],[[1.87451999]],[[1.85650701]],[[1.49161852]],[[1.2040125]],[[1.00535945]],[[1.00920892]],[[0.93564237]],[[1.06859524]],[[0.92735017]]
['SLC6A6'],[[0.90824711]],[[1.63585024]],[[1.68156547]],[[1.66478081]],[[1.74826595]],[[1.82853187]],[[1.61754292]],[[1.18685359]],[[1.03081958]],[[0.91394518]],[[1.05845726]],[[1.22951153]],[[1.01873986]]
['SPATA6'],[[1.02350546]],[[1.24577505]],[[1.32941788]],[[1.44689402]],[[1.49228223]],[[2.30833778]],[[2.52315095]],[[1.69281807]],[[1.26354314]],[[1.02414789]],[[1.28021522]],[[1.38838319]],[[1.28095744]]
['PTPRE'],[[0.92189629]],[[1.52090527]],[[1.58988286]],[[1.62534636]],[[1.62960092]],[[1.57516305]],[[1.39020427]],[[1.10646584]],[[0.97422944]],[[0.95657387]],[[1.04422389]],[[1.1738604]],[[0.99059381]]
['H3F3B'],[[0.9255268]],[[1.85704527]],[[1.87380603]],[[1.79596199]],[[1.79468806]],[[1.77247338]],[[1.48525147]],[[1.09444429]],[[0.85899962]],[[0.91245612]],[[0.90239557]],[[1.10076052]],[[0.89769959]]
['ARHGEF11'],[[0.91046598]],[[1.56603396]],[[1.59403647]],[[1.59508179]],[[1.62791951]],[[1.63711636]],[[1.54271061]],[[1.19720606]],[[1.05443727]],[[1.00971496]],[[1.03345454]],[[1.20023033]],[[1.00047384]]
['DCTN4'],[[0.89318853]],[[1.47796815]],[[1.53427353]],[[1.59996732]],[[1.51892436]],[[1.35163296]],[[1.27267357]],[[1.29855192]],[[1.39725072]],[[1.2922208]],[[1.00567369]],[[1.11945649]],[[0.99733]]
['SBF2'],[[0.89698508]],[[1.76285603]],[[1.74809592]],[[1.77814936]],[[1.74194391]],[[1.59572193]],[[1.44244502]],[[1.22042065]],[[0.85882501]],[[0.82601441]],[[0.8997967]],[[1.02734128]],[[0.83469051]]
['TSPAN2'],[[0.93016886]],[[1.67327765]],[[1.62326951]],[[1.68795531]],[[1.53394594]],[[2.06848549]],[[2.02721378]],[[1.44780563]],[[1.15031269]],[[1.08802422]],[[1.10781667]],[[1.25089939]],[[1.19854802]]
['VAV3'],[[0.91331613]],[[1.4738592]],[[1.50418311]],[[1.54358253]],[[1.44935834]],[[1.65990328]],[[1.27024406]],[[0.99369457]],[[0.81074115]],[[0.81825089]],[[0.86607353]],[[1.00497552]],[[0.87018026]]
['DSC2'],[[0.78899976]],[[1.36175804]],[[1.44507804]],[[1.39565364]],[[1.49987998]],[[1.90422547]],[[1.82100238]],[[1.38394805]],[[0.8771062]],[[0.61388322]],[[0.64893396]],[[0.86679159]],[[0.67372321]]
['OSTF1'],[[0.92320524]],[[1.70605593]],[[1.65383973]],[[1.64446532]],[[1.70264232]],[[1.78623212]],[[1.41791999]],[[1.10749335]],[[0.92176032]],[[0.94620429]],[[0.869561]],[[1.0186798]],[[0.84476918]]
['TMEM2'],[[0.910675]],[[1.63674254]],[[1.67929595]],[[1.68896073]],[[1.78258896]],[[1.56757899]],[[1.23736201]],[[1.0446348]],[[0.89710924]],[[0.86588763]],[[0.90693877]],[[1.06753526]],[[0.92223866]]
['AKIRIN2'],[[0.92002078]],[[1.56518417]],[[1.5706989]],[[1.62797697]],[[1.66733304]],[[1.49427919]],[[1.27925573]],[[1.14768439]],[[1.07685251]],[[1.04485598]],[[0.93575679]],[[1.05098253]],[[0.91865894]]
['CD63'],[[1.04570064]],[[1.90398695]],[[1.96473153]],[[1.94237595]],[[2.15647596]],[[2.31202482]],[[1.81130694]],[[1.35089827]],[[1.15852157]],[[1.07554873]],[[1.037616]],[[1.25715249]],[[1.03139234]]
['AVIL'],[[0.70447723]],[[0.69863753]],[[0.76929969]],[[0.78576298]],[[0.86649502]],[[0.72388649]],[[1.21052151]],[[0.97748964]],[[1.13876077]],[[0.9415055]],[[1.03629007]],[[1.24007713]],[[1.12828596]]
['BLOC1S1'],[[1.08492348]],[[1.76598784]],[[1.85896813]],[[1.76590823]],[[1.77242678]],[[1.97027265]],[[1.609584]],[[1.43178001]],[[1.2015538]],[[1.04320956]],[[1.1604365]],[[1.35128174]],[[1.15043394]]
['GNS'],[[0.97172391]],[[1.77561576]],[[1.7622829]],[[1.74845569]],[[1.94069626]],[[1.93140864]],[[1.45859156]],[[1.20502061]],[[0.94361104]],[[1.00236908]],[[1.0583423]],[[1.19183356]],[[1.0342036]]
['CPM'],[[0.68759507]],[[1.74032492]],[[1.6940613]],[[1.75844335]],[[2.06872653]],[[1.61925514]],[[1.06531553]],[[1.16406948]],[[0.95111047]],[[0.92392949]],[[1.38265543]],[[1.53210079]],[[1.3579964]]
['EGLN1'],[[0.78940021]],[[1.19692801]],[[1.16614228]],[[1.14152625]],[[1.30365807]],[[1.50523488]],[[1.42191838]],[[0.95990961]],[[0.83411164]],[[0.84929032]],[[0.77714559]],[[0.92983543]],[[0.77886627]]
['NPL'],[[0.85984326]],[[1.51517311]],[[1.50929579]],[[1.4784505]],[[1.33231368]],[[1.55513278]],[[1.37333965]],[[1.30055153]],[[1.16342195]],[[1.22090934]],[[0.89161188]],[[0.9918015]],[[0.88121117]]
['MFSD9'],[[0.85004862]],[[1.28516474]],[[1.25085708]],[[1.18486031]],[[1.30739412]],[[1.26166888]],[[1.06426791]],[[0.94070268]],[[0.88379129]],[[0.8832737]],[[1.32574326]],[[1.43503844]],[[1.24660458]]
['DRAM1'],[[0.86485494]],[[1.98662809]],[[2.10040615]],[[2.03121678]],[[2.00444742]],[[1.90959934]],[[1.69946201]],[[1.36343027]],[[1.04917829]],[[1.08634725]],[[1.00650083]],[[1.13154406]],[[0.98884667]]
['LCP1'],[[0.94402948]],[[1.64921411]],[[1.66588806]],[[1.60629461]],[[1.69483175]],[[1.8545312]],[[1.45509861]],[[1.164253]],[[0.90702461]],[[0.95816196]],[[0.93708345]],[[1.06790153]],[[0.91634882]]
['TEX2'],[[1.09327668]],[[1.92442999]],[[2.03014866]],[[2.08501748]],[[2.07259034]],[[1.41090953]],[[1.14727055]],[[1.28051462]],[[1.50947662]],[[1.45912584]],[[1.12698536]],[[1.3677767]],[[1.20006694]]
['IL1RN'],[[0.8426859]],[[1.6040621]],[[1.59437564]],[[1.45532227]],[[1.44257847]],[[1.83835531]],[[1.68363094]],[[1.10383033]],[[0.90074068]],[[0.93126084]],[[0.72854262]],[[0.97724622]],[[0.74533912]]
['FAM129B'],[[1.08007927]],[[1.84030376]],[[1.90110763]],[[1.96914862]],[[2.2803339]],[[1.88782241]],[[1.66487329]],[[1.36573862]],[[1.29472972]],[[1.23047043]],[[1.23033952]],[[1.42452466]],[[1.24463968]]
['KIF13A'],[[0.96635698]],[[1.62876245]],[[1.42937254]],[[1.29977758]],[[1.23280731]],[[1.82625583]],[[1.51469967]],[[1.21289676]],[[0.989529]],[[0.97554315]],[[1.02025903]],[[1.1245009]],[[0.9468214]]
['IER3'],[[0.8663679]],[[2.09139174]],[[2.04481721]],[[1.97370511]],[[2.15304973]],[[1.7059049]],[[1.45484929]],[[1.12135583]],[[1.12180121]],[[0.99323312]],[[1.19873193]],[[1.39563992]],[[1.16531359]]
['SQOR'],[[0.97224918]],[[1.84785351]],[[1.92033883]],[[1.95417605]],[[1.96522044]],[[1.83715461]],[[1.40004536]],[[1.13058654]],[[0.98949369]],[[0.9341427]],[[0.88384977]],[[1.05192959]],[[0.9053361]]
['HADHB'],[[0.944839]],[[1.63268322]],[[1.67118917]],[[1.67627906]],[[1.69408759]],[[1.53439571]],[[1.34167119]],[[1.22178885]],[[1.05051112]],[[1.02090081]],[[1.02701655]],[[1.18130783]],[[1.02239095]]
['SSFA2'],[[0.91732405]],[[1.75996117]],[[1.71463661]],[[1.80868431]],[[1.75212147]],[[1.79960275]],[[1.55828342]],[[1.26940716]],[[1.01786174]],[[0.97211297]],[[0.99929517]],[[1.12954367]],[[0.9676034]]
['SLC40A1'],[[0.81791456]],[[1.51231376]],[[1.51329796]],[[1.44773407]],[[1.54986449]],[[1.80172253]],[[1.35017169]],[[1.39651355]],[[1.54043308]],[[1.22527095]],[[0.90816355]],[[0.97989409]],[[0.8491304]]
['GPAT3'],[[0.73788751]],[[1.5474646]],[[1.38558378]],[[1.3682328]],[[1.25308862]],[[1.97952993]],[[1.51282574]],[[1.13738324]],[[0.84198318]],[[0.94597102]],[[0.89399454]],[[0.9658896]],[[0.87956631]]
['FBN2'],[[0.93996856]],[[1.90343915]],[[1.8632769]],[[2.01519226]],[[2.11368754]],[[1.83804923]],[[1.49890785]],[[1.47449384]],[[1.22682352]],[[1.17535363]],[[1.05955348]],[[1.385391]],[[1.28968043]]
['GABARAPL1'],[[0.93175411]],[[1.70475952]],[[1.76101833]],[[1.66437087]],[[1.66485203]],[[1.47781139]],[[1.2250942]],[[1.1199394]],[[1.05509722]],[[1.09498261]],[[1.10697733]],[[1.29235105]],[[1.06979774]]
['CSAD'],[[0.90114236]],[[1.57117508]],[[1.52373578]],[[1.65802102]],[[1.47700504]],[[1.01126331]],[[1.31486548]],[[1.14676554]],[[0.96562162]],[[0.86920697]],[[1.04264028]],[[1.16839882]],[[0.9775101]]
['REM2'],[[0.91549255]],[[1.21200313]],[[1.2458282]],[[1.36892044]],[[1.22312667]],[[1.29138112]],[[1.52581793]],[[1.27536818]],[[0.99880927]],[[0.77534234]],[[1.01725971]],[[1.26363673]],[[1.05022893]]
['TSSK4'],[[1.019489]],[[1.00936439]],[[1.42398767]],[[1.82717178]],[[1.34307386]],[[0.94651954]],[[1.07967445]],[[0.95485282]],[[1.34308507]],[[1.10439012]],[[1.20362605]],[[1.23425684]],[[1.11363259]]
['SLC12A6'],[[0.85184804]],[[1.62248573]],[[1.64351048]],[[1.6922188]],[[1.76975485]],[[1.60721446]],[[1.40193113]],[[1.09771856]],[[0.89832359]],[[0.87021714]],[[0.93439475]],[[1.0880809]],[[0.91525198]]
['IQGAP1'],[[0.91755454]],[[1.71984076]],[[1.74847268]],[[1.76604299]],[[1.88170336]],[[1.86881164]],[[1.52160767]],[[1.14911758]],[[0.8924684]],[[0.91381785]],[[0.88481803]],[[1.05296284]],[[0.89619518]]
['CLEC18B'],[[0.78666597]],[[1.20934556]],[[0.67273519]],[[1.26106372]],[[1.22946425]],[[1.25750964]],[[1.59849282]],[[1.10007122]],[[1.24754661]],[[1.04650155]],[[0.71156773]],[[1.11000245]],[[0.83476125]]
['CPNE2'],[[0.91829078]],[[1.51277498]],[[1.58778366]],[[1.56244631]],[[1.58264904]],[[1.48166486]],[[1.37468492]],[[1.18676205]],[[1.17100641]],[[1.07369323]],[[1.12665535]],[[1.29065393]],[[1.11378976]]
['CMTM2'],[[0.89136253]],[[1.79694706]],[[1.82963741]],[[1.64830541]],[[1.54920243]],[[1.78719737]],[[1.39375002]],[[1.2483595]],[[1.08337032]],[[0.9627565]],[[1.0049887]],[[1.07417729]],[[0.85872421]]
