['FGR'],[[0.94535081]],[[1.41461519]],[[1.46649893]],[[1.50381769]],[[1.52724251]],[[2.00802802]],[[1.71465702]],[[1.45295618]],[[1.27790432]],[[1.0488136]],[[1.08027011]],[[1.04977545]],[[0.96559975]]
['SELPLG'],[[0.97817048]],[[1.80725891]],[[1.88834872]],[[1.95915401]],[[1.99759962]],[[1.59097911]],[[1.10918842]],[[1.01510965]],[[0.93811355]],[[1.05834906]],[[1.09055226]],[[1.05299143]],[[1.02196284]]
['CAMKK2'],[[1.01395668]],[[2.22883034]],[[2.18703455]],[[2.18665559]],[[1.99879357]],[[2.06895779]],[[1.71359616]],[[1.47108482]],[[1.33164007]],[[1.27133868]],[[1.04849135]],[[1.11631926]],[[1.21194006]]
['BIN2'],[[0.93669473]],[[1.53615779]],[[1.57181461]],[[1.60064258]],[[1.64778418]],[[1.63740821]],[[1.27514539]],[[1.17337024]],[[1.06565043]],[[1.08341487]],[[0.97797875]],[[0.96844341]],[[0.94664459]]
['ALDH2'],[[1.07500778]],[[1.01057796]],[[1.0698197]],[[1.02182474]],[[1.17025242]],[[2.41068529]],[[1.71220249]],[[1.31062209]],[[1.31492896]],[[1.06710976]],[[1.07856061]],[[1.14573638]],[[1.14394249]]
['SCNN1A'],[[1.31136883]],[[1.36138692]],[[1.86616744]],[[2.25853477]],[[2.14717816]],[[1.97341852]],[[1.53644554]],[[1.53591125]],[[1.35456482]],[[1.3336842]],[[1.69796077]],[[1.10914645]],[[1.5745507]]
['LTBR'],[[0.85641901]],[[1.08781208]],[[1.33667525]],[[1.49958375]],[[1.68567981]],[[1.76397702]],[[1.55698043]],[[1.36518838]],[[1.4378789]],[[1.20946064]],[[1.09909093]],[[1.06741133]],[[1.02310425]]
['DSE'],[[0.92638347]],[[0.95994209]],[[0.98877047]],[[1.11022092]],[[1.33282679]],[[1.65125253]],[[1.51127459]],[[1.33000092]],[[1.29440227]],[[1.22804984]],[[0.97230715]],[[1.04840713]],[[0.77266283]]
['SOD2'],[[0.86741657]],[[1.2610894]],[[1.37186396]],[[1.46429569]],[[1.78373978]],[[1.60263433]],[[1.40776416]],[[1.1707369]],[[0.92843145]],[[1.11317716]],[[1.05709133]],[[1.07536519]],[[0.95214707]]
['CCND3'],[[1.14972679]],[[2.00456262]],[[1.99056113]],[[2.05424302]],[[1.96676748]],[[1.59494924]],[[1.18748458]],[[1.18821006]],[[1.29575538]],[[1.19398352]],[[1.02112851]],[[1.02292712]],[[1.12707576]]
['RNF130'],[[0.93593958]],[[1.71119835]],[[1.78108536]],[[1.73461808]],[[1.71068015]],[[1.49299876]],[[1.24314459]],[[1.13782907]],[[1.04566232]],[[1.10579406]],[[0.96154933]],[[1.02403617]],[[0.901363]]
['H2AFY'],[[1.04260172]],[[2.15019518]],[[2.17727402]],[[2.21401908]],[[2.26743435]],[[1.86169813]],[[1.46242419]],[[1.20798197]],[[1.28189204]],[[1.18346199]],[[1.03837397]],[[1.05728237]],[[1.03060219]]
['ATP6V0E1'],[[0.90496317]],[[1.5728888]],[[1.72883725]],[[1.67402027]],[[1.80857729]],[[1.67204388]],[[1.14926289]],[[1.10215775]],[[1.04891996]],[[1.12592388]],[[0.91484513]],[[0.93334905]],[[0.87117366]]
['COL7A1'],[[0.7942381]],[[2.51917967]],[[2.39224349]],[[2.37200763]],[[2.10247299]],[[2.69053823]],[[2.17088207]],[[2.18082415]],[[1.90246916]],[[1.24072101]],[[1.05901834]],[[1.08673456]],[[1.63042378]]
['ABTB1'],[[1.11004263]],[[2.35954638]],[[2.34260059]],[[2.33217519]],[[2.24128628]],[[1.71031716]],[[1.32997934]],[[1.22264071]],[[1.20839821]],[[1.48092799]],[[1.07092723]],[[1.10312156]],[[1.02374036]]
['KIAA1257'],[[1.18628376]],[[2.53089365]],[[2.45216619]],[[2.48443088]],[[2.45096564]],[[2.00540148]],[[1.50611785]],[[1.24106165]],[[1.04330901]],[[0.9114219]],[[1.13501039]],[[1.14103772]],[[1.07965147]]
['STK16'],[[1.3050011]],[[2.26954453]],[[2.18588284]],[[2.34147762]],[[2.22005466]],[[1.48627271]],[[1.06845998]],[[1.2091356]],[[1.29338664]],[[1.43805415]],[[1.0549017]],[[1.08773535]],[[1.00477887]]
['CAPZA1'],[[0.84679058]],[[1.5539139]],[[1.64122572]],[[1.61468932]],[[1.66342349]],[[1.52601235]],[[1.2723436]],[[1.10664819]],[[0.9252887]],[[1.08413597]],[[0.86805625]],[[0.94406729]],[[0.87117258]]
['RHOU'],[[0.92817318]],[[0.81311468]],[[1.10337407]],[[1.20987832]],[[1.54511032]],[[1.68623928]],[[1.33371765]],[[1.21528722]],[[1.15752028]],[[1.12540998]],[[0.98292487]],[[1.0283123]],[[0.9660818]]
['MFN2'],[[1.08914329]],[[2.13837899]],[[2.10001108]],[[2.09074611]],[[1.87366845]],[[1.64745137]],[[1.18450553]],[[1.2510306]],[[1.30852983]],[[1.49424141]],[[1.03321081]],[[1.07297424]],[[0.91542995]]
['NCF2'],[[0.86663208]],[[1.52770729]],[[1.59213331]],[[1.5744053]],[[1.60042778]],[[1.6987401]],[[1.39254997]],[[1.25694138]],[[1.11472329]],[[1.1885896]],[[1.01946178]],[[1.02327668]],[[0.96422933]]
['OLFML3'],[[0.87145502]],[[1.67439828]],[[2.216536]],[[2.03451916]],[[2.0314408]],[[2.37501022]],[[2.12749478]],[[1.74733273]],[[1.57622751]],[[1.3769823]],[[1.55501253]],[[0.9348693]],[[1.20723271]]
['ECE1'],[[0.99534685]],[[1.59604845]],[[1.59294076]],[[1.69969155]],[[1.80883982]],[[2.02293465]],[[1.70707201]],[[1.40204192]],[[1.17507779]],[[1.05557442]],[[1.13590066]],[[1.11033903]],[[1.02626006]]
['ATP6V0B'],[[0.91848872]],[[1.64820988]],[[1.71383677]],[[1.74242756]],[[1.69059134]],[[1.52213378]],[[1.19354169]],[[1.15284191]],[[1.08095258]],[[1.12373847]],[[0.97136434]],[[1.0155916]],[[0.91688684]]
['KLF7'],[[0.96118665]],[[1.74413007]],[[1.75895843]],[[1.81380677]],[[1.82590521]],[[1.89554083]],[[1.56596741]],[[1.24333405]],[[1.053257]],[[1.14315151]],[[0.98779236]],[[0.99060285]],[[0.97593387]]
['MFSD1'],[[1.05953022]],[[1.90171806]],[[2.04552455]],[[1.96487472]],[[2.03520959]],[[1.5604534]],[[1.292721]],[[1.2292629]],[[1.2386747]],[[1.32735801]],[[0.92624459]],[[0.9993384]],[[0.89389842]]
['UBE2B'],[[1.00861728]],[[1.91719226]],[[1.94497861]],[[2.00426307]],[[2.21929154]],[[1.69884809]],[[1.25371514]],[[1.10195367]],[[1.37431032]],[[1.9308369]],[[1.06252099]],[[1.05893734]],[[1.02060624]]
['RAD23B'],[[0.97862507]],[[1.4746569]],[[1.54495182]],[[1.60040134]],[[1.72978926]],[[1.63986784]],[[1.24959572]],[[1.109572]],[[1.16569267]],[[1.59022939]],[[0.96335994]],[[1.00693482]],[[0.96119685]]
['FBXW2'],[[1.02992015]],[[2.27175881]],[[2.29364413]],[[2.25853501]],[[2.18245912]],[[1.71039294]],[[1.28579479]],[[1.13940914]],[[1.13123526]],[[1.22857009]],[[0.98287019]],[[1.03497137]],[[0.99574811]]
['FAM45A'],[[0.84934193]],[[1.43753208]],[[1.49077566]],[[1.63839803]],[[1.92606857]],[[1.68738262]],[[1.49251042]],[[1.26919093]],[[1.06974244]],[[0.95065819]],[[0.94782661]],[[0.99158524]],[[0.80796514]]
['CFAP58'],[[0.83263259]],[[1.4617382]],[[1.47592942]],[[1.7672393]],[[1.68219564]],[[1.92124468]],[[1.67312498]],[[1.31331248]],[[1.12328325]],[[1.1676782]],[[1.18514328]],[[1.07117572]],[[0.93037576]]
['PLXDC2'],[[0.93945248]],[[1.77677831]],[[1.83255829]],[[1.93062679]],[[2.09840763]],[[1.72047548]],[[1.4381475]],[[1.29100761]],[[1.19792902]],[[1.28642219]],[[0.95791448]],[[1.02711891]],[[1.0061617]]
['FAM53C'],[[0.95851736]],[[1.84583032]],[[1.84508173]],[[1.90274178]],[[1.95113874]],[[1.91537873]],[[1.42652262]],[[1.13963071]],[[1.00320468]],[[1.2134498]],[[1.0417766]],[[1.10376209]],[[0.92374138]]
['EGR1'],[[1.44285637]],[[1.23698991]],[[1.40204707]],[[1.34842064]],[[1.35246452]],[[1.18268212]],[[1.43702476]],[[1.504449]],[[2.08009224]],[[2.65604977]],[[1.46034529]],[[1.43948995]],[[1.17467066]]
['APAF1'],[[0.79249632]],[[1.536999]],[[1.57044516]],[[1.59984265]],[[1.6912554]],[[1.51184492]],[[1.26226279]],[[1.12187534]],[[1.00588244]],[[1.20494507]],[[0.82971137]],[[0.92960425]],[[0.92178011]]
['PTK2B'],[[0.95340885]],[[1.39495133]],[[1.383348]],[[1.43142998]],[[1.47808014]],[[1.65034432]],[[1.36804271]],[[1.23441535]],[[1.20908241]],[[1.38318206]],[[1.02172732]],[[0.99840841]],[[1.01074087]]
['CSTA'],[[0.89924752]],[[1.86769973]],[[2.00358612]],[[1.86886853]],[[1.83088134]],[[1.49024125]],[[1.2251574]],[[1.21570278]],[[1.19247294]],[[1.15014639]],[[0.90039073]],[[1.02009901]],[[0.85991084]]
['CCR2'],[[0.83832827]],[[0.70407396]],[[0.85888366]],[[0.83299113]],[[0.89283099]],[[1.67787341]],[[1.47746732]],[[1.34343129]],[[1.33118166]],[[1.1229396]],[[0.88503317]],[[0.95157493]],[[0.78115307]]
['ANXA11'],[[1.02725596]],[[2.00768893]],[[2.01985431]],[[2.07564711]],[[2.02170377]],[[1.79272338]],[[1.38350016]],[[1.18117219]],[[1.07014425]],[[1.12525238]],[[1.08075158]],[[1.07945633]],[[1.08758166]]
['GLIPR2'],[[0.93833014]],[[1.50477578]],[[1.53511204]],[[1.45364047]],[[1.41275105]],[[1.58166869]],[[1.36671337]],[[1.24514904]],[[1.14803642]],[[1.20353799]],[[0.98665574]],[[1.04737113]],[[0.98106202]]
['SLC36A1'],[[1.0182136]],[[2.14299906]],[[2.02775168]],[[2.09101596]],[[1.96334666]],[[2.05655334]],[[1.79191137]],[[1.48543299]],[[1.57654945]],[[1.82360531]],[[1.09475423]],[[1.12293108]],[[1.08269676]]
['LPGAT1'],[[0.9539196]],[[1.95647474]],[[2.00351853]],[[1.99674876]],[[1.99076576]],[[1.63737683]],[[1.3915793]],[[1.17849979]],[[1.04589491]],[[1.24352]],[[0.96484151]],[[1.03588916]],[[0.88572664]]
['CRISP2'],[[0.81588811]],[[2.03248414]],[[2.19617317]],[[2.10833069]],[[2.39126685]],[[0.87534344]],[[0.65259808]],[[0.78266737]],[[1.55900243]],[[2.22043972]],[[0.80582072]],[[1.36009138]],[[0.71280355]]
['ATXN1'],[[0.9442813]],[[1.66703939]],[[1.65182049]],[[1.759549]],[[1.79734427]],[[1.83006051]],[[1.48070417]],[[1.16133867]],[[1.04442986]],[[1.16823506]],[[1.00137234]],[[1.04629019]],[[0.97125876]]
['MBOAT7'],[[0.9609308]],[[1.75617194]],[[1.75765192]],[[1.84341434]],[[1.88260892]],[[1.73206024]],[[1.28206664]],[[1.09527109]],[[0.95965206]],[[1.07793545]],[[1.11872095]],[[1.10231403]],[[0.97273264]]
['OPRL1'],[[0.97689107]],[[1.56170335]],[[1.69401379]],[[1.73866845]],[[1.59308353]],[[1.64053808]],[[1.58041014]],[[1.42188217]],[[1.30541869]],[[1.1675832]],[[1.06829953]],[[1.10656447]],[[1.06240433]]
['TNFSF14'],[[0.72282167]],[[1.33024786]],[[1.35678714]],[[1.32979391]],[[1.31357605]],[[1.7176028]],[[1.453984]],[[1.22047992]],[[0.93398166]],[[1.01171774]],[[0.98481537]],[[0.99938951]],[[0.84430685]]
['VASP'],[[0.91033454]],[[1.5230837]],[[1.55681492]],[[1.57396029]],[[1.52873184]],[[1.63929036]],[[1.34878718]],[[1.22467277]],[[1.1078338]],[[1.13128089]],[[1.02846115]],[[1.05045788]],[[0.92014592]]
['CD93'],[[0.95495254]],[[1.60815861]],[[1.68156772]],[[1.6767229]],[[1.73551838]],[[1.69041942]],[[1.55478942]],[[1.41344252]],[[1.37790036]],[[1.13912204]],[[0.984576]],[[1.08791343]],[[1.14560662]]
['TMX4'],[[1.01307598]],[[2.24074937]],[[2.30594949]],[[2.29437049]],[[2.26741411]],[[1.75990944]],[[1.31692486]],[[1.14089578]],[[0.92610693]],[[1.20399165]],[[0.98445621]],[[1.01645857]],[[0.95595249]]
['SIRPD'],[[1.26530524]],[[1.98301233]],[[1.83083982]],[[1.77870013]],[[1.92321713]],[[2.6727401]],[[2.29489339]],[[1.75066835]],[[1.56777287]],[[1.4718969]],[[1.50083562]],[[1.25617455]],[[1.27451797]]
['S1PR4'],[[0.90968078]],[[1.74231225]],[[1.83717364]],[[1.96425839]],[[1.96315711]],[[1.5156639]],[[1.13825803]],[[1.00581214]],[[0.92585427]],[[0.96688615]],[[1.0087468]],[[1.00667976]],[[0.90790419]]
['CFP'],[[0.96528755]],[[1.81414893]],[[1.79828702]],[[1.78208588]],[[1.63882461]],[[1.57126231]],[[1.36097634]],[[1.32699966]],[[1.32167463]],[[1.27049924]],[[1.07509368]],[[1.1169484]],[[1.0773179]]
['PTPN12'],[[0.89738916]],[[1.50139372]],[[1.53260429]],[[1.59146863]],[[1.77241268]],[[1.54036856]],[[1.31396616]],[[1.17103825]],[[1.02961171]],[[1.15874625]],[[0.83914994]],[[0.89714642]],[[0.85442208]]
['LRFN1'],[[1.2105382]],[[1.84724673]],[[1.82177288]],[[1.95683058]],[[1.84594609]],[[1.72409197]],[[1.52068366]],[[1.26238412]],[[1.03682247]],[[0.88884263]],[[1.0502347]],[[1.19479102]],[[1.00739029]]
['ZFP36'],[[0.80086237]],[[1.74351]],[[1.86554688]],[[1.95611891]],[[1.85761195]],[[1.78849721]],[[1.47447009]],[[1.16244066]],[[1.11870477]],[[0.97481981]],[[1.04471821]],[[1.04532836]],[[1.01463549]]
['LRRC4'],[[0.88707551]],[[1.68977266]],[[1.66034352]],[[1.61589488]],[[1.49179858]],[[1.85106618]],[[1.58220834]],[[1.30940683]],[[1.03992746]],[[1.19197188]],[[0.9451065]],[[1.04861773]],[[0.76530093]]
['LRRC6'],[[0.70050677]],[[1.33341109]],[[1.15596131]],[[1.21620365]],[[1.36756389]],[[1.98781464]],[[1.90916065]],[[1.58309982]],[[1.14903841]],[[1.26519344]],[[0.92173563]],[[0.91533821]],[[1.6577659]]
['CHRNA10'],[[1.29180723]],[[1.91453938]],[[2.05792643]],[[1.92672852]],[[2.06984613]],[[1.84834427]],[[1.42959142]],[[1.28882487]],[[1.17239105]],[[1.29550792]],[[0.86088556]],[[1.14062782]],[[1.0615814]]
['MOSPD2'],[[0.86269871]],[[1.44742546]],[[1.58643635]],[[1.5296909]],[[1.7249757]],[[1.76309294]],[[1.55107054]],[[1.24027473]],[[1.0748953]],[[1.21271108]],[[0.90607827]],[[1.00510652]],[[0.93544182]]
['DOCK6'],[[1.16708648]],[[1.78137775]],[[2.09610686]],[[1.84617847]],[[1.52629469]],[[1.58624479]],[[1.33895649]],[[1.22691312]],[[1.25049773]],[[1.32537183]],[[1.23060406]],[[0.94953822]],[[0.98825584]]
['TSPAN16'],[[0.36700108]],[[1.64136211]],[[1.78937661]],[[1.39075864]],[[0.93349361]],[[0.36299764]],[[0.8354816]],[[1.04153214]],[[1.47490707]],[[0.39368476]],[[0.97224736]],[[1.17223886]],[[0.74032595]]
['ZSWIM6'],[[0.98130305]],[[1.21924549]],[[1.22263705]],[[1.30626555]],[[1.54418172]],[[1.75958876]],[[1.45087357]],[[1.28080782]],[[1.21727817]],[[1.19850447]],[[1.02252403]],[[1.10630593]],[[0.9575464]]
['CHMP2A'],[[1.00412167]],[[1.74741847]],[[1.76780632]],[[1.72418976]],[[1.68281563]],[[1.45252516]],[[1.1645539]],[[1.10484073]],[[1.10737798]],[[1.23921266]],[[1.06136136]],[[1.07736453]],[[1.05515375]]
['GMFG'],[[1.00891082]],[[1.94238121]],[[2.02688996]],[[2.04184429]],[[2.05202482]],[[1.71397419]],[[1.2801457]],[[1.15411323]],[[1.03257122]],[[1.06847008]],[[1.0549922]],[[1.04811398]],[[1.00899277]]
['THEMIS2'],[[1.05228433]],[[1.52810817]],[[1.50843862]],[[1.56438033]],[[1.63125701]],[[1.78381976]],[[1.44821713]],[[1.24912708]],[[1.15319322]],[[1.1201102]],[[1.15303538]],[[1.12753955]],[[1.1190011]]
['LILRB2'],[[0.97338556]],[[1.54125147]],[[1.54690627]],[[1.53764682]],[[1.49577574]],[[1.74208806]],[[1.53858175]],[[1.42879033]],[[1.36725683]],[[1.20038931]],[[1.09710338]],[[1.09835321]],[[0.92709191]]
['CAP1'],[[0.90500016]],[[1.71669985]],[[1.80185891]],[[1.76917643]],[[1.75461356]],[[1.62260751]],[[1.26620138]],[[1.15743794]],[[1.02904256]],[[1.12585179]],[[0.92552678]],[[0.95034124]],[[0.90750525]]
['SLC6A6'],[[0.93912276]],[[1.78609244]],[[1.77311673]],[[1.82938085]],[[1.84266496]],[[1.8701885]],[[1.45812008]],[[1.19134229]],[[1.06264736]],[[1.14012946]],[[1.06047009]],[[1.05049]],[[0.97012628]]
['SPATA6'],[[1.26170034]],[[2.1841817]],[[2.07800853]],[[2.24496581]],[[2.44550954]],[[2.87341047]],[[2.58391921]],[[1.90302782]],[[1.56687618]],[[1.04657353]],[[1.28743929]],[[1.17223883]],[[1.24276874]]
['PTPRE'],[[0.93034598]],[[1.29203722]],[[1.31870059]],[[1.41300503]],[[1.49313203]],[[1.7864567]],[[1.44214122]],[[1.24211465]],[[1.13953035]],[[1.23254598]],[[1.06762784]],[[1.0840201]],[[1.01434053]]
['H3F3B'],[[0.95061171]],[[1.58733889]],[[1.72726506]],[[1.74209681]],[[1.93600101]],[[1.7011092]],[[1.28620542]],[[1.0756582]],[[0.91379837]],[[1.02045171]],[[1.02618867]],[[1.04608304]],[[0.91706934]]
['ARHGEF11'],[[0.96248566]],[[1.66606448]],[[1.69394831]],[[1.72170447]],[[1.75155138]],[[1.73990466]],[[1.57421663]],[[1.40079707]],[[1.30547116]],[[1.22865076]],[[1.02015448]],[[1.05313289]],[[0.96511648]]
['DCTN4'],[[0.981212]],[[1.56886852]],[[1.70190077]],[[1.62046543]],[[1.71040328]],[[1.44541445]],[[1.23936273]],[[1.18638114]],[[1.42902866]],[[1.71788751]],[[0.97396839]],[[1.02362617]],[[1.03991023]]
['SBF2'],[[0.93548893]],[[1.75622034]],[[1.7215473]],[[1.74311719]],[[1.67807229]],[[1.68362564]],[[1.4286489]],[[1.25561696]],[[1.07019059]],[[1.2055095]],[[0.99436887]],[[1.06963794]],[[0.86799649]]
['TSPAN2'],[[0.7985369]],[[2.15212868]],[[2.23870105]],[[2.26264921]],[[2.25312426]],[[1.9724988]],[[1.47594398]],[[1.30383928]],[[1.000473]],[[0.996414]],[[0.84647816]],[[0.86326215]],[[1.10541911]]
['VAV3'],[[0.84456465]],[[1.63795483]],[[1.49659139]],[[1.43393785]],[[1.49042331]],[[1.80287775]],[[1.46198493]],[[1.1523189]],[[0.95271225]],[[1.08707115]],[[0.89387547]],[[1.00119739]],[[0.90763704]]
['DSC2'],[[0.77280691]],[[1.43122073]],[[1.58114422]],[[1.65080009]],[[2.00258091]],[[2.33592197]],[[2.04064058]],[[1.60430959]],[[1.1852089]],[[0.97740239]],[[1.06355287]],[[0.99956431]],[[1.03004987]]
['OSTF1'],[[0.89976066]],[[1.64794721]],[[1.7366751]],[[1.7692587]],[[1.77831877]],[[1.63073848]],[[1.24860156]],[[1.07862029]],[[0.99387851]],[[1.05704357]],[[0.92848056]],[[0.99777311]],[[0.90418015]]
['TMEM2'],[[0.96546345]],[[1.61242473]],[[1.64703146]],[[1.67635517]],[[1.75731687]],[[1.68538968]],[[1.30487322]],[[1.12082494]],[[1.03117918]],[[1.20267959]],[[0.99426182]],[[1.02208918]],[[1.02491333]]
['AKIRIN2'],[[0.94771561]],[[1.81277067]],[[1.76819206]],[[1.80442135]],[[1.81550902]],[[1.53763063]],[[1.20490199]],[[1.10874778]],[[1.06754259]],[[1.23349642]],[[0.90070391]],[[0.96700512]],[[0.91384399]]
['CD63'],[[0.998643]],[[1.5085927]],[[1.55402736]],[[1.54218638]],[[1.50505206]],[[1.72237548]],[[1.26431695]],[[1.18630965]],[[1.22843904]],[[1.19158678]],[[1.00603922]],[[1.07844058]],[[1.01602091]]
['AVIL'],[[0.71735862]],[[1.35865977]],[[1.27697316]],[[1.44634093]],[[1.73347933]],[[1.47610437]],[[1.43376863]],[[1.41771478]],[[1.09320345]],[[0.96140854]],[[0.82956509]],[[0.87502154]],[[0.90150472]]
['BLOC1S1'],[[1.02000303]],[[1.52949653]],[[1.39620513]],[[1.48569925]],[[1.43843441]],[[1.41623961]],[[1.19945311]],[[1.17392852]],[[1.39071371]],[[1.35369067]],[[1.08556763]],[[1.11829873]],[[0.96692349]]
['GNS'],[[0.86269218]],[[1.66621091]],[[1.75983826]],[[1.79776292]],[[1.91441072]],[[1.96127316]],[[1.48914697]],[[1.30473844]],[[1.19872555]],[[1.1229514]],[[0.97249588]],[[1.01618099]],[[0.88491599]]
['CPM'],[[0.8509236]],[[1.86940249]],[[1.93338185]],[[1.81064154]],[[1.82969199]],[[1.901244]],[[1.21225059]],[[1.12406303]],[[1.11419072]],[[0.9136781]],[[0.91456059]],[[0.86833042]],[[0.8810443]]
['EGLN1'],[[0.75579481]],[[1.47256952]],[[1.51091502]],[[1.58158749]],[[1.58885298]],[[1.43347986]],[[1.24343857]],[[1.04270685]],[[0.81089846]],[[0.99461546]],[[0.83242553]],[[0.86263372]],[[0.76041176]]
['NPL'],[[0.99921306]],[[1.80993106]],[[1.7792735]],[[1.78514069]],[[1.74967307]],[[1.59007765]],[[1.2790014]],[[1.18489052]],[[1.34129515]],[[1.67909814]],[[0.97996767]],[[1.01499143]],[[0.94850079]]
['MFSD9'],[[0.98742753]],[[2.13734461]],[[2.09184909]],[[1.97997163]],[[1.97977928]],[[1.87989883]],[[1.38801237]],[[1.17756895]],[[0.9024936]],[[1.19152421]],[[0.93736883]],[[1.01394101]],[[0.90255562]]
['DRAM1'],[[0.98290866]],[[1.38273271]],[[1.42839293]],[[1.34461061]],[[1.35719293]],[[1.84708363]],[[1.6485305]],[[1.47710845]],[[1.28636869]],[[1.35707379]],[[0.96157843]],[[1.04150711]],[[0.95432476]]
['LCP1'],[[0.89751298]],[[1.64230298]],[[1.70730437]],[[1.667042]],[[1.61419265]],[[1.6284729]],[[1.30090826]],[[1.14623079]],[[0.96587299]],[[1.09243106]],[[0.95459021]],[[0.99400781]],[[0.8846456]]
['TEX2'],[[1.18142353]],[[2.6170564]],[[2.59963254]],[[2.60902432]],[[2.38397031]],[[1.27014167]],[[1.05128486]],[[1.10041942]],[[1.51776134]],[[1.91033137]],[[1.06642149]],[[1.03105541]],[[1.12827006]]
['IL1RN'],[[0.74268314]],[[1.22040526]],[[1.42034791]],[[1.51997669]],[[1.62055342]],[[1.76590845]],[[1.51087239]],[[1.31331222]],[[1.12973898]],[[1.18661261]],[[0.98493589]],[[1.10646687]],[[0.86181352]]
['FAM129B'],[[0.75799653]],[[0.49471879]],[[0.63181653]],[[0.78520219]],[[0.86560086]],[[1.53344074]],[[1.536511]],[[1.42248162]],[[1.58128254]],[[1.20101438]],[[0.9034133]],[[1.01514924]],[[0.98628979]]
['KIF13A'],[[0.97862567]],[[1.76384445]],[[1.70952563]],[[1.71215178]],[[1.6137814]],[[1.75574842]],[[1.42900196]],[[1.25484708]],[[1.12121977]],[[1.27117692]],[[0.99547071]],[[1.08857198]],[[0.91676686]]
['IER3'],[[1.02961291]],[[1.60307691]],[[1.67238595]],[[1.76635269]],[[1.69224606]],[[1.24994661]],[[1.07783236]],[[1.19105559]],[[0.96913362]],[[1.29156137]],[[1.03800494]],[[1.1557387]],[[0.93370319]]
['SQOR'],[[0.87490328]],[[1.58530186]],[[1.64196766]],[[1.62708184]],[[1.52951872]],[[1.58142537]],[[1.26730302]],[[1.20913552]],[[1.16845376]],[[1.23307227]],[[0.95385775]],[[0.98162101]],[[0.93380978]]
['HADHB'],[[0.95465201]],[[1.19655674]],[[1.280303]],[[1.31698377]],[[1.55033483]],[[1.58847151]],[[1.35860006]],[[1.21850242]],[[1.24082651]],[[1.22594852]],[[1.03201847]],[[1.04402763]],[[0.94005239]]
['SSFA2'],[[0.90777616]],[[1.44418336]],[[1.51720011]],[[1.61818768]],[[1.75583486]],[[1.80621743]],[[1.4757769]],[[1.26308174]],[[1.14672958]],[[1.10610158]],[[0.96828749]],[[0.98601816]],[[0.91372006]]
['SLC40A1'],[[1.0181462]],[[1.6727286]],[[1.70756261]],[[1.63624132]],[[1.61888843]],[[1.77999017]],[[1.22632125]],[[1.25115507]],[[1.33169221]],[[1.54896696]],[[0.94617307]],[[1.02128029]],[[0.91533238]]
['GPAT3'],[[0.83019203]],[[1.65381544]],[[1.6619543]],[[1.50012802]],[[1.43135642]],[[1.79654889]],[[1.48068114]],[[1.25811894]],[[0.99283236]],[[1.17969683]],[[0.86648294]],[[1.0022388]],[[0.92326998]]
['FBN2'],[[0.85593629]],[[1.20919234]],[[1.27196885]],[[1.22909539]],[[1.34528694]],[[1.78209587]],[[1.55981847]],[[1.38689842]],[[1.51683813]],[[1.21540022]],[[0.94124206]],[[1.07295814]],[[1.13705868]]
['GABARAPL1'],[[1.03521201]],[[2.09058156]],[[2.03834186]],[[2.03392814]],[[2.12518549]],[[1.59279432]],[[1.0605939]],[[0.9082492]],[[0.91386251]],[[1.17409121]],[[1.04063327]],[[1.05284079]],[[0.93346706]]
['CSAD'],[[1.01274139]],[[2.00112096]],[[1.87052336]],[[2.00048809]],[[2.16480043]],[[1.64900755]],[[1.64597247]],[[1.48133221]],[[1.32727712]],[[1.10352311]],[[1.07772159]],[[1.15776212]],[[1.07430252]]
['REM2'],[[1.0946729]],[[1.92039025]],[[1.92802235]],[[1.98397618]],[[2.20664408]],[[1.94290031]],[[1.73272898]],[[1.3912994]],[[1.18337308]],[[0.99518747]],[[1.08826049]],[[1.12320678]],[[1.04846398]]
['TSSK4'],[[1.03871411]],[[1.75444028]],[[1.31636033]],[[1.60593423]],[[1.60320022]],[[1.08508012]],[[1.27959192]],[[1.1279118]],[[0.85578532]],[[0.8404724]],[[1.14534244]],[[0.92797208]],[[0.98086086]]
['SLC12A6'],[[0.84887676]],[[1.64549428]],[[1.64842981]],[[1.74078313]],[[1.86305743]],[[1.78848897]],[[1.41012345]],[[1.15738757]],[[0.98436179]],[[1.12186711]],[[0.97255925]],[[0.96874916]],[[0.9396421]]
['IQGAP1'],[[0.89544386]],[[1.70683466]],[[1.76188894]],[[1.78670536]],[[1.8859713]],[[1.8197894]],[[1.43516764]],[[1.15306943]],[[0.95572494]],[[1.10974444]],[[0.98887617]],[[0.99998311]],[[0.98823218]]
['CLEC18B'],[[1.00995045]],[[2.05790709]],[[1.74859687]],[[2.00208214]],[[1.9059388]],[[1.64176366]],[[2.33274303]],[[1.85395622]],[[1.90612104]],[[1.1965373]],[[0.8938751]],[[1.54462776]],[[1.19235228]]
['CPNE2'],[[0.92636173]],[[1.5932382]],[[1.47173749]],[[1.47981147]],[[1.34963654]],[[1.23028813]],[[1.12031063]],[[1.16521077]],[[1.24682492]],[[1.07578821]],[[0.95157784]],[[0.9817461]],[[0.95994967]]
['CMTM2'],[[0.93005425]],[[2.03278184]],[[2.13017772]],[[1.98937352]],[[1.97111034]],[[1.28417453]],[[0.85811842]],[[0.94863623]],[[0.96414961]],[[1.17767642]],[[0.98746653]],[[1.02136155]],[[0.71517449]]
