['NDUFAF7'],[[0.85858722]],[[1.675768]],[[1.45540734]],[[1.64338809]],[[1.81252965]],[[1.70256956]],[[1.15357764]],[[1.0468591]],[[0.91886617]],[[1.05818211]],[[1.01527761]],[[1.03927749]],[[0.9626917]]
['XRCC4'],[[0.97636002]],[[1.58131574]],[[1.78937655]],[[1.78863425]],[[1.83672044]],[[1.70240558]],[[1.30271483]],[[1.15559315]],[[1.06045633]],[[1.11578569]],[[0.9627852]],[[0.94953815]],[[1.01391212]]
['ZNF117'],[[0.82864486]],[[1.68580703]],[[1.60496196]],[[1.70596945]],[[1.99038547]],[[1.70956312]],[[1.60440423]],[[1.30625082]],[[1.11787307]],[[1.24721376]],[[0.83974963]],[[0.86058407]],[[1.1059681]]
['RASSF3'],[[0.89694394]],[[1.46853716]],[[1.53374011]],[[1.53400772]],[[1.5604246]],[[1.45361391]],[[1.17288986]],[[1.01423067]],[[0.87367558]],[[1.11897433]],[[0.95627771]],[[1.00770816]],[[0.88406859]]
['CHD1'],[[0.9199336]],[[1.19255125]],[[1.26988852]],[[1.36365693]],[[1.65297891]],[[1.35416497]],[[1.14602139]],[[0.97088442]],[[0.82835829]],[[1.04488289]],[[1.01674713]],[[1.01211853]],[[0.97432554]]
['LONRF1'],[[0.96658117]],[[1.93838543]],[[1.85675746]],[[1.89893723]],[[1.8689967]],[[1.47469342]],[[1.34633322]],[[0.98136035]],[[0.78783589]],[[0.89512784]],[[0.92534157]],[[1.01955967]],[[0.90992073]]
['PTPRN2'],[[1.16171427]],[[2.09927319]],[[2.07665745]],[[1.97637072]],[[1.65950164]],[[1.11274365]],[[1.09768841]],[[1.27065549]],[[1.17228145]],[[1.22079804]],[[1.02280285]],[[1.25162662]],[[1.1107699]]
['ELMO1'],[[1.01540547]],[[2.23669298]],[[2.33883573]],[[2.59248067]],[[2.76628014]],[[1.23170814]],[[1.08713786]],[[0.97761304]],[[0.97443119]],[[1.09279418]],[[0.99657365]],[[1.02204686]],[[1.03840949]]
['TMBIM4'],[[1.00873138]],[[1.6324947]],[[1.70282092]],[[1.77518318]],[[1.82659706]],[[1.55853411]],[[1.37641042]],[[1.18665982]],[[1.09174823]],[[1.22958535]],[[1.02010386]],[[1.06319097]],[[1.00152627]]
['SAMD8'],[[0.87162648]],[[1.40230408]],[[1.40318676]],[[1.4404129]],[[1.69596038]],[[1.73694935]],[[1.46196949]],[[1.16391036]],[[0.9652771]],[[1.17878346]],[[0.98433766]],[[0.98235524]],[[0.9068383]]
['MAPK13'],[[0.9830542]],[[1.84293253]],[[1.79806685]],[[1.86033049]],[[1.88666554]],[[1.57196683]],[[1.35101611]],[[1.26403584]],[[1.19732309]],[[1.32108207]],[[1.01132653]],[[1.05678699]],[[1.06741268]]
['MPV17L'],[[1.42746476]],[[2.03248371]],[[2.26947071]],[[1.53232979]],[[2.73586202]],[[0.73773496]],[[0.93749091]],[[0.86648053]],[[1.62118045]],[[2.2204391]],[[0.80582078]],[[1.62730412]],[[1.3885742]]
['RNF111'],[[0.93861799]],[[1.45144242]],[[1.44676317]],[[1.58608471]],[[1.65627651]],[[1.59215406]],[[1.3016557]],[[1.12827054]],[[0.96706127]],[[1.09897928]],[[1.00097834]],[[1.06764893]],[[1.003253]]
['BRAF'],[[0.9925657]],[[1.8072874]],[[1.86017941]],[[1.93035895]],[[2.01079146]],[[1.27633367]],[[1.04819945]],[[0.99501719]],[[1.08476324]],[[1.65149247]],[[0.99095219]],[[0.98762245]],[[0.98267871]]
['CUL4B'],[[0.83432707]],[[1.61499287]],[[1.72749431]],[[1.70775153]],[[1.93313465]],[[1.4772525]],[[1.22337669]],[[0.9977626]],[[0.85165073]],[[1.18578432]],[[0.86691197]],[[0.94822701]],[[0.83633925]]
['SPATA2L'],[[0.92729907]],[[1.3439314]],[[1.43499365]],[[1.58779906]],[[1.68747652]],[[1.29215419]],[[1.01781464]],[[1.00108818]],[[0.97202299]],[[1.05861133]],[[1.22614623]],[[1.12334211]],[[0.92969543]]
['CACHD1'],[[1.09998159]],[[2.18166837]],[[2.02363054]],[[1.96525159]],[[1.83489609]],[[1.30279874]],[[0.957394]],[[0.79266699]],[[0.91627941]],[[0.95968273]],[[0.9262862]],[[0.72766739]],[[0.73591036]]
['ZNF222'],[[0.90348702]],[[1.14375634]],[[1.50489537]],[[1.61216117]],[[1.78499277]],[[1.14991935]],[[1.15288135]],[[1.1687939]],[[1.0935926]],[[1.11751012]],[[0.91872909]],[[0.92549065]],[[0.95594493]]
['TMEM234'],[[1.21883606]],[[1.75143558]],[[1.69080712]],[[1.83207039]],[[1.8175829]],[[1.67454113]],[[1.35550886]],[[1.23174317]],[[1.22291225]],[[1.12403118]],[[1.19993051]],[[1.17838321]],[[1.12680516]]
['PKNOX1'],[[0.86051161]],[[1.54283444]],[[1.68078653]],[[1.73108708]],[[1.98530269]],[[1.62366109]],[[1.3490884]],[[1.07687526]],[[0.80953535]],[[0.9866952]],[[0.9294649]],[[0.99934377]],[[0.91073746]]
['LRWD1'],[[0.99767101]],[[1.86452253]],[[1.77084589]],[[1.95019875]],[[2.01877251]],[[1.57159122]],[[1.16715334]],[[1.16283668]],[[1.10139251]],[[1.01995577]],[[1.00229764]],[[1.04521247]],[[1.09866518]]
['FBXL13'],[[0.86086866]],[[1.82038201]],[[1.85564371]],[[1.90555241]],[[2.05092378]],[[1.37262807]],[[0.87764368]],[[1.10112126]],[[1.01217328]],[[1.26865038]],[[0.71256773]],[[0.8217244]],[[0.84889372]]
['MEGF6'],[[1.12529659]],[[2.04723307]],[[2.03467207]],[[2.13923555]],[[2.19430692]],[[1.31613664]],[[1.06791615]],[[0.91137285]],[[0.93155342]],[[1.040619]],[[1.09165759]],[[1.08966783]],[[1.07272819]]
['GPR155'],[[0.9152521]],[[1.16432101]],[[1.12423835]],[[1.49319235]],[[2.1148774]],[[1.79701754]],[[1.20532045]],[[0.83379823]],[[0.79004881]],[[0.97892574]],[[1.03075887]],[[1.04299195]],[[1.12213048]]
['ARPC2'],[[0.91030496]],[[1.52866674]],[[1.546242]],[[1.58409378]],[[1.62199987]],[[1.53857673]],[[1.22868465]],[[1.06571658]],[[0.95798735]],[[1.0012493]],[[0.95923108]],[[1.00508333]],[[0.96441224]]
['AZI2'],[[0.92550869]],[[1.80136019]],[[1.86391085]],[[1.82850644]],[[1.8945777]],[[1.47044122]],[[1.24772079]],[[1.19126911]],[[1.18209808]],[[1.28171204]],[[0.93816528]],[[1.05869895]],[[0.96737377]]
['MNDA'],[[0.7747183]],[[1.40809522]],[[1.46495214]],[[1.4670813]],[[1.60267669]],[[1.41143308]],[[1.16005407]],[[1.01876139]],[[0.87934728]],[[1.05784047]],[[0.88346203]],[[0.94000483]],[[0.81220247]]
['RYBP'],[[0.93014202]],[[2.01586056]],[[2.03168579]],[[1.9878625]],[[1.9908019]],[[1.40663234]],[[1.171246]],[[1.06006584]],[[0.96549832]],[[1.14328436]],[[0.9357709]],[[0.95532835]],[[0.91522557]]
['ATXN7'],[[0.96813484]],[[1.59953191]],[[1.64226826]],[[1.75658877]],[[1.91460267]],[[1.2768423]],[[1.05112905]],[[1.02040836]],[[0.9552884]],[[1.0961284]],[[1.02548949]],[[1.00219647]],[[1.04228057]]
['TIPARP'],[[1.16851727]],[[1.24489238]],[[1.37942289]],[[1.52590897]],[[1.66499325]],[[1.53753806]],[[1.168003]],[[1.07567045]],[[0.84212799]],[[0.9442572]],[[0.93660379]],[[1.07264878]],[[1.05778694]]
['CCNL1'],[[0.91101184]],[[1.43006126]],[[1.49978062]],[[1.659401]],[[1.97497164]],[[1.63495991]],[[1.34885673]],[[1.12879889]],[[1.09537931]],[[1.02921965]],[[1.03607123]],[[1.06832803]],[[0.9891447]]
['SLMAP'],[[1.00965182]],[[1.70933497]],[[1.74116995]],[[1.78474797]],[[1.78709597]],[[1.585849]],[[1.2414304]],[[1.1243294]],[[1.03177176]],[[1.19473148]],[[0.9744743]],[[1.04903884]],[[0.98023583]]
['CXCL1'],[[0.77347708]],[[1.15760335]],[[1.23344833]],[[1.29232938]],[[1.42050599]],[[1.19724473]],[[0.78361334]],[[0.70849073]],[[0.66831069]],[[1.3316497]],[[0.99333384]],[[1.10313015]],[[0.88889572]]
['CCR1'],[[0.79559845]],[[0.82853806]],[[0.99940969]],[[1.04205435]],[[1.21234767]],[[1.30498712]],[[1.1506054]],[[1.05832982]],[[0.97673201]],[[1.00228201]],[[1.05643347]],[[1.04628181]],[[0.97234347]]
['UVSSA'],[[1.15785366]],[[1.95959311]],[[1.81947363]],[[1.97676957]],[[2.11055874]],[[1.52238804]],[[1.28858531]],[[1.10383413]],[[1.14603519]],[[1.06853681]],[[1.24651834]],[[1.10145838]],[[1.29879798]]
['EXO5'],[[1.19205687]],[[2.41922594]],[[2.27929516]],[[2.31165313]],[[2.12080195]],[[1.10883408]],[[0.7740509]],[[0.80334835]],[[0.873653]],[[0.91826761]],[[1.03197114]],[[1.1158026]],[[1.14931652]]
['NDST3'],[[1.12619033]],[[1.91914073]],[[0.7794903]],[[1.07311668]],[[1.16251212]],[[1.41623972]],[[0.84863417]],[[0.59884737]],[[0.60318527]],[[0.79249787]],[[0.88100474]],[[0.87636249]],[[0.67453529]]
['CREBRF'],[[0.84809992]],[[1.82388356]],[[1.90768549]],[[2.0290674]],[[2.30390917]],[[1.39883943]],[[1.09843631]],[[0.98590404]],[[0.86673106]],[[1.08828429]],[[0.88865453]],[[0.92208623]],[[0.90192714]]
['ANKRD55'],[[1.16603015]],[[1.98053624]],[[1.80744243]],[[1.89191624]],[[1.77578231]],[[1.41239552]],[[0.90785221]],[[0.83140874]],[[1.08095861]],[[1.03110593]],[[0.8574329]],[[0.90404433]],[[1.30586845]]
['STK17A'],[[0.98157634]],[[1.69532452]],[[1.77041206]],[[1.81757993]],[[2.01504479]],[[1.26961392]],[[0.96783974]],[[0.87933779]],[[1.00594921]],[[1.57510163]],[[0.89622779]],[[1.00278143]],[[0.92926171]]
['TMEM71'],[[0.94456243]],[[1.57296789]],[[1.55787137]],[[1.54165196]],[[1.66650829]],[[1.67752203]],[[1.28342182]],[[1.11633318]],[[0.89311188]],[[1.07464431]],[[0.97983312]],[[1.01883771]],[[0.858007]]
['KIAA1958'],[[1.11566784]],[[1.24499185]],[[1.16351553]],[[1.19535287]],[[1.30129398]],[[1.86403821]],[[1.47603339]],[[1.34611089]],[[1.22718597]],[[1.17311371]],[[1.05408825]],[[1.0563348]],[[0.96079549]]
['BRWD3'],[[0.83866226]],[[1.47728271]],[[1.50924435]],[[1.50932277]],[[1.61205896]],[[1.47390917]],[[1.26234403]],[[1.07882175]],[[0.92827594]],[[1.17737164]],[[0.94535662]],[[0.93204849]],[[0.89736033]]
['NUDT5'],[[0.90416008]],[[1.88779888]],[[1.95087778]],[[2.07843546]],[[2.34172018]],[[1.15481287]],[[1.04950605]],[[0.92181027]],[[0.82874015]],[[0.81232164]],[[0.94078499]],[[0.9140128]],[[1.01683435]]
['NDST2'],[[0.76419726]],[[1.13436582]],[[1.2249739]],[[1.51120004]],[[1.62101308]],[[1.58624474]],[[1.17041612]],[[1.04975133]],[[1.18926448]],[[0.94657347]],[[1.24585472]],[[0.91949812]],[[1.0914028]]
['AP1G1'],[[0.93174728]],[[1.4570708]],[[1.47968316]],[[1.49352452]],[[1.63675147]],[[1.44061117]],[[1.11406008]],[[1.01248496]],[[0.88750921]],[[1.06287781]],[[0.96006137]],[[1.03287455]],[[0.92505473]]
['MTMR10'],[[0.91531744]],[[1.59980138]],[[1.60946016]],[[1.57606091]],[[1.63622501]],[[1.51811508]],[[1.26828058]],[[1.1129785]],[[0.99808872]],[[1.20406488]],[[0.96020751]],[[1.00588864]],[[0.8810392]]
['COQ7'],[[1.09715056]],[[1.72445053]],[[1.72183325]],[[1.88684448]],[[1.90831667]],[[1.72683413]],[[1.41046265]],[[1.22949388]],[[1.30140785]],[[1.14197528]],[[1.09310092]],[[0.99939756]],[[1.12712458]]
['CRK'],[[0.88105149]],[[1.5115051]],[[1.53436087]],[[1.61146155]],[[1.80675934]],[[1.47233771]],[[1.23905102]],[[1.13429299]],[[0.97553142]],[[1.13412404]],[[1.00433583]],[[1.02969023]],[[0.98527216]]
['TMC4'],[[0.87290793]],[[1.60412699]],[[1.53188013]],[[1.43470752]],[[1.64297383]],[[1.42343863]],[[1.16060571]],[[1.22255717]],[[1.04187108]],[[1.09897908]],[[0.94126591]],[[0.96550349]],[[1.08651157]]
['FADD'],[[0.98477608]],[[1.9233261]],[[1.85120417]],[[1.72469994]],[[1.47689761]],[[1.25012064]],[[1.01539843]],[[1.08154924]],[[1.05099531]],[[1.13039134]],[[0.84728264]],[[0.9672142]],[[0.89241095]]
['LMBRD1'],[[0.87174593]],[[1.59121059]],[[1.7241994]],[[1.7401605]],[[1.94261003]],[[1.40087144]],[[1.14688845]],[[0.99168831]],[[0.79188358]],[[0.97812841]],[[0.82525391]],[[0.96782462]],[[0.87401854]]
['IRF2'],[[0.89886225]],[[1.43929692]],[[1.54512104]],[[1.55086928]],[[1.64843701]],[[1.32442393]],[[1.05394867]],[[1.01518545]],[[0.98123552]],[[1.31339209]],[[0.98738344]],[[0.97473543]],[[0.91175114]]
['MFSD7'],[[0.97478921]],[[1.66041418]],[[1.746392]],[[1.84806361]],[[1.72583071]],[[1.73705621]],[[1.57319329]],[[1.44254689]],[[1.51354074]],[[1.23043259]],[[1.08224646]],[[1.2236503]],[[1.16438929]]
['MAP2K1'],[[0.99768769]],[[1.82197456]],[[2.00106215]],[[1.96178062]],[[1.92214308]],[[1.26666207]],[[1.15983071]],[[1.04700927]],[[1.12029993]],[[1.03465843]],[[0.98574094]],[[1.0594653]],[[1.0530534]]
['HSPBAP1'],[[1.03767392]],[[1.74711889]],[[1.71450117]],[[1.74056712]],[[1.83195637]],[[1.63045092]],[[1.23468522]],[[1.12744885]],[[1.02911051]],[[1.18103138]],[[1.07235382]],[[1.05176958]],[[0.86237272]]
['RAB24'],[[0.8359342]],[[1.55101573]],[[1.44628243]],[[1.73104402]],[[1.89094054]],[[1.53090187]],[[1.24134301]],[[1.27306643]],[[1.1976132]],[[1.10877588]],[[1.05169194]],[[1.03786795]],[[0.98425105]]
['KCNAB3'],[[1.34197197]],[[2.66810953]],[[2.76819563]],[[2.69666613]],[[2.67739795]],[[1.51244713]],[[1.33728288]],[[1.46159634]],[[1.4344194]],[[1.15802738]],[[1.25996334]],[[1.25246862]],[[1.18300244]]
['CDH2'],[[1.00995049]],[[2.01171254]],[[2.15912165]],[[2.05161056]],[[1.96793375]],[[0.64922406]],[[0.33310004]],[[0.53659051]],[[0.53846838]],[[0.99583266]],[[1.0330776]],[[1.04179908]],[[0.78245958]]
['KIF5B'],[[0.85333641]],[[1.44639884]],[[1.48434628]],[[1.5544549]],[[1.56778116]],[[1.49881602]],[[1.22766399]],[[1.03966326]],[[0.90856802]],[[1.11098644]],[[0.87259007]],[[0.9351289]],[[0.91538262]]
['AKAP13'],[[0.9352842]],[[1.98912288]],[[2.00393228]],[[2.05823947]],[[2.09308608]],[[1.5106648]],[[1.22681462]],[[1.01564473]],[[0.97923816]],[[1.06981356]],[[0.96377283]],[[0.97861667]],[[1.04708999]]
['KBTBD2'],[[0.79801285]],[[1.56391729]],[[1.67090804]],[[1.67151633]],[[1.8360971]],[[1.47394779]],[[1.22326795]],[[1.01102606]],[[0.77255423]],[[0.97710822]],[[0.90650416]],[[0.9594367]],[[0.92608915]]
['C1GALT1C1'],[[0.78947421]],[[1.15584486]],[[1.16163576]],[[1.28744769]],[[1.57293779]],[[1.58366272]],[[1.23985688]],[[0.98784258]],[[0.75603432]],[[0.75607742]],[[0.80167682]],[[0.86131708]],[[0.79351011]]
['NETO2'],[[0.89419218]],[[1.48775715]],[[1.44889429]],[[1.45369071]],[[1.65178223]],[[1.62050906]],[[1.06235628]],[[1.21649223]],[[1.25631878]],[[1.21762873]],[[0.8869324]],[[0.9708336]],[[0.88882765]]
['CANT1'],[[0.88978565]],[[1.55746289]],[[1.6236109]],[[1.72857944]],[[1.74811591]],[[1.38930692]],[[1.15925361]],[[1.04580669]],[[0.9898976]],[[1.14923978]],[[1.01820688]],[[1.03213197]],[[0.95967858]]
['PIK3CD'],[[0.92349614]],[[1.28481727]],[[1.3356232]],[[1.47354764]],[[1.57620307]],[[1.51081635]],[[1.20317644]],[[1.07230778]],[[0.96320374]],[[1.04865612]],[[1.02489799]],[[1.0295167]],[[0.92422064]]
['SRGAP2C'],[[1.13502705]],[[3.5755358]],[[3.37246764]],[[3.11106483]],[[2.78371604]],[[1.43048863]],[[1.22433359]],[[1.25008264]],[[1.07880543]],[[1.19524661]],[[1.06114335]],[[1.09370911]],[[1.06117146]]
['MBOAT1'],[[0.95231068]],[[1.87902881]],[[1.86149357]],[[1.86795576]],[[1.85268169]],[[1.6262326]],[[1.30231294]],[[1.03329292]],[[1.0122837]],[[1.10653482]],[[0.96976113]],[[1.04163547]],[[0.96960157]]
['DHCR7'],[[1.09573543]],[[1.15485675]],[[1.0855443]],[[1.12537159]],[[1.16793181]],[[1.23002364]],[[1.09295051]],[[1.03234522]],[[1.16083858]],[[0.8770787]],[[0.98960803]],[[1.11595538]],[[0.92221329]]
['KLHL15'],[[0.82234922]],[[0.91121321]],[[1.16167121]],[[1.42181294]],[[2.18544297]],[[1.39663626]],[[1.11681974]],[[0.92164837]],[[0.82619155]],[[0.92645886]],[[0.84956937]],[[0.98333877]],[[0.9078014]]
['LIG4'],[[0.85850505]],[[1.45930652]],[[1.66608329]],[[1.58006266]],[[1.90927211]],[[1.50221611]],[[1.26999718]],[[1.00451066]],[[0.8484914]],[[1.01166876]],[[0.92386487]],[[1.00393831]],[[0.79220368]]
['KIAA1551'],[[0.80538465]],[[1.91066422]],[[1.93616148]],[[1.96822518]],[[2.16578306]],[[1.57689685]],[[1.11534659]],[[0.91420974]],[[0.72094847]],[[1.04251186]],[[0.80529407]],[[0.89508874]],[[0.83617885]]
['GK5'],[[1.15881505]],[[1.20582195]],[[1.11935238]],[[1.24876704]],[[1.50752944]],[[0.9644111]],[[0.86931496]],[[0.92451568]],[[0.83647219]],[[0.88248268]],[[1.08730017]],[[1.17406144]],[[1.23226743]]
['TMEM70'],[[0.95646711]],[[1.48672076]],[[1.60281114]],[[1.76628125]],[[1.88199122]],[[1.46539033]],[[1.1919289]],[[0.9354393]],[[0.82311298]],[[1.04770261]],[[0.97082623]],[[1.09613751]],[[1.03166945]]
['C20orf197'],[[1.21478822]],[[2.12832473]],[[2.07502031]],[[2.11311963]],[[2.16161244]],[[1.29659557]],[[1.18192478]],[[1.18411098]],[[1.3545651]],[[1.2002294]],[[1.06226253]],[[1.03187256]],[[1.15930455]]
['RPS6KA3'],[[0.91033587]],[[1.50254797]],[[1.60882048]],[[1.67419592]],[[1.96261689]],[[1.67341474]],[[1.24429123]],[[0.96237102]],[[0.81080112]],[[0.88715899]],[[0.85117029]],[[0.91229175]],[[0.89333761]]
['THAP5'],[[0.89601969]],[[1.42739562]],[[1.5836104]],[[1.61666341]],[[1.8519309]],[[1.40558682]],[[1.11347625]],[[0.91858337]],[[0.81059808]],[[0.99309356]],[[0.94550681]],[[0.99607737]],[[0.9090508]]
['CRACR2B'],[[1.00995049]],[[2.47992195]],[[2.71216978]],[[2.8140234]],[[2.5630712]],[[1.72926311]],[[1.05136794]],[[0.94569103]],[[1.24034499]],[[1.5125072]],[[1.28559872]],[[1.17223898]],[[1.78548563]]
['AL672207.1'],[[1.13047938]],[[1.5133149]],[[1.40790613]],[[1.37927075]],[[2.37999509]],[[1.93033491]],[[1.21411988]],[[1.31963256]],[[1.35456501]],[[1.49369791]],[[1.35266206]],[[1.4646043]],[[0.97343898]]
['ERN1'],[[1.13088688]],[[2.20937652]],[[2.16274877]],[[2.1238605]],[[2.01060616]],[[1.28746638]],[[0.90705778]],[[0.80241161]],[[0.73115542]],[[0.8657565]],[[1.00703415]],[[0.98979038]],[[0.80056077]]
['ZNF852'],[[0.9403711]],[[1.36052216]],[[1.37166684]],[[1.48749985]],[[1.75819521]],[[1.0569829]],[[1.06100326]],[[0.98991978]],[[0.68253315]],[[0.93840228]],[[1.00370622]],[[0.94104325]],[[0.97428979]]
['ZNF552'],[[1.10644795]],[[2.07350057]],[[2.02254724]],[[2.01901976]],[[1.9638495]],[[1.57888057]],[[1.21870765]],[[1.0528135]],[[0.81295598]],[[1.15667623]],[[0.99958409]],[[1.01716817]],[[0.95136864]]
['LINC00174'],[[1.10025116]],[[1.99329055]],[[1.93871922]],[[2.07753897]],[[2.20828906]],[[1.34578007]],[[1.20504667]],[[1.10496751]],[[1.04516141]],[[1.02570161]],[[1.13369547]],[[1.07516502]],[[0.99800816]]
['APOBEC3B'],[[0.60824258]],[[0.59610333]],[[0.57932961]],[[0.60604062]],[[0.52532706]],[[0.56891007]],[[0.25017413]],[[0.59546339]],[[0.46035041]],[[0.54041301]],[[0.82695582]],[[0.72108369]],[[0.88249464]]
['PCBP1-AS1'],[[1.05341765]],[[1.79182656]],[[1.68521]],[[1.81176183]],[[2.08857282]],[[1.69569295]],[[1.35715707]],[[1.15079366]],[[1.06305099]],[[1.08249307]],[[0.99156807]],[[1.02098373]],[[1.0596402]]
['SEPHS2'],[[0.89478414]],[[1.42731101]],[[1.59189284]],[[1.69784687]],[[1.73357101]],[[1.43010984]],[[1.17940985]],[[1.04531288]],[[1.06957684]],[[1.02480225]],[[0.98156953]],[[1.05416648]],[[0.93942084]]
['PPP1R14BP3'],[[0.93100878]],[[1.63427604]],[[1.33097397]],[[1.6373293]],[[1.97057682]],[[1.43005211]],[[1.19760905]],[[1.04864738]],[[1.13609052]],[[0.79834904]],[[1.01799005]],[[1.02619116]],[[1.0453338]]
['TPT1P10'],[[1.14835526]],[[1.73849188]],[[1.81646291]],[[1.94065142]],[[2.23087148]],[[2.33496556]],[[1.73714437]],[[1.48688396]],[[1.1870737]],[[1.29248734]],[[1.10074514]],[[1.17223881]],[[1.15066735]]
['SPACA6'],[[1.32016578]],[[1.67950368]],[[1.70920035]],[[1.86972057]],[[2.22094034]],[[1.56673986]],[[1.31763147]],[[1.19712678]],[[0.97195199]],[[1.10413201]],[[1.04401432]],[[1.17223881]],[[1.27556945]]
['MXRA7'],[[1.11497874]],[[1.27981713]],[[1.47351691]],[[1.46469397]],[[1.48780851]],[[1.58624472]],[[1.14277728]],[[0.99121011]],[[0.85578558]],[[0.80464185]],[[0.87218679]],[[1.04653975]],[[1.92603712]]
['SPATA13'],[[0.9886345]],[[1.5114087]],[[1.6127339]],[[1.76183932]],[[2.03224822]],[[1.71136723]],[[1.22665606]],[[1.02582509]],[[0.85029183]],[[0.8358374]],[[0.98025205]],[[1.02164889]],[[1.00322844]]
['CCDC125'],[[0.94044055]],[[2.139869]],[[2.18817632]],[[2.08495643]],[[1.995037]],[[1.47122]],[[1.18961945]],[[0.94685814]],[[0.90381694]],[[1.10300742]],[[0.93439344]],[[0.9725959]],[[0.99905704]]
['GTF2H2C'],[[0.69072877]],[[1.42496726]],[[1.63056667]],[[1.59047528]],[[2.10836349]],[[1.54157277]],[[1.01420406]],[[0.86275348]],[[0.90460519]],[[0.83032566]],[[0.81811663]],[[0.95487952]],[[0.93646184]]
['GPR132'],[[0.97916637]],[[1.74468648]],[[1.87017256]],[[2.01607916]],[[2.07627331]],[[1.38862146]],[[1.16417364]],[[0.98105641]],[[1.02576621]],[[1.03208102]],[[0.9934815]],[[1.07866079]],[[1.11119656]]
['MX2'],[[0.98318575]],[[1.70796728]],[[1.6820873]],[[1.75735674]],[[1.88720557]],[[1.62787804]],[[1.27139141]],[[1.12136096]],[[0.92023247]],[[0.98004259]],[[1.08838251]],[[1.04091254]],[[1.0572695]]
['EFHC2'],[[1.10473438]],[[1.50894873]],[[1.38571439]],[[1.68231042]],[[2.12020904]],[[2.17960151]],[[1.04705533]],[[0.9403039]],[[0.93005541]],[[0.92517517]],[[0.99401533]],[[1.03118647]],[[0.87727474]]
['ZBTB37'],[[1.01027264]],[[1.90970203]],[[1.84210672]],[[1.91038553]],[[2.15106336]],[[1.72674997]],[[1.4310976]],[[1.14595196]],[[0.96739279]],[[1.12746659]],[[1.02549449]],[[1.05674968]],[[1.03605531]]
['RGPD2'],[[0.99347399]],[[1.91113988]],[[2.0518045]],[[1.9749995]],[[2.15833314]],[[1.97681887]],[[1.16923939]],[[1.20732388]],[[1.10259812]],[[0.95697392]],[[1.06825595]],[[1.30474577]],[[0.56067336]]
['SP1'],[[0.88478351]],[[1.39321049]],[[1.44434819]],[[1.54640947]],[[1.68614402]],[[1.48471564]],[[1.31138535]],[[1.12246063]],[[0.98358148]],[[1.11567637]],[[1.01527249]],[[1.00381202]],[[0.90978579]]
['PCGF3'],[[1.06941928]],[[1.7443838]],[[1.68609029]],[[1.85626445]],[[2.04037191]],[[1.8591592]],[[1.25528032]],[[1.06392649]],[[1.10719321]],[[1.02813592]],[[1.07427009]],[[1.04602839]],[[0.94773319]]
['ZNF267'],[[0.80966585]],[[1.49501321]],[[1.51177932]],[[1.49472021]],[[1.63782142]],[[1.51487641]],[[1.28800325]],[[1.04263356]],[[0.92960918]],[[1.11007445]],[[0.91550842]],[[0.9634033]],[[0.86707878]]
['TMLHE'],[[0.99785215]],[[1.52877961]],[[1.70258878]],[[1.83399334]],[[2.0174931]],[[1.89501616]],[[1.54079463]],[[1.14114084]],[[1.08527154]],[[1.24094024]],[[1.05080411]],[[0.94178191]],[[0.9933123]]
['MIR22HG'],[[0.97248047]],[[1.52196788]],[[1.43919637]],[[1.46981447]],[[1.45404643]],[[1.48952453]],[[1.10882841]],[[1.08439083]],[[1.0374188]],[[1.21524052]],[[1.09962666]],[[1.00291878]],[[1.04891105]]
['ZDHHC17'],[[0.93501217]],[[1.68594861]],[[1.71113628]],[[1.66048787]],[[1.82958212]],[[1.60249496]],[[1.36414302]],[[1.12174074]],[[1.06834207]],[[1.21530895]],[[0.94353219]],[[1.0011007]],[[0.86579965]]
['PRR13P5'],[[1.15644246]],[[1.91320021]],[[1.72495036]],[[1.92667668]],[[1.85648546]],[[1.67989806]],[[1.26511797]],[[1.0823906]],[[1.16048156]],[[1.09831769]],[[1.25430461]],[[1.35318674]],[[0.98086217]]
['TPM3P7'],[[0.45995317]],[[1.6458933]],[[1.11614469]],[[1.56687359]],[[1.52966645]],[[1.35480781]],[[1.18339386]],[[1.00442614]],[[0.80715953]],[[1.52147689]],[[0.90522008]],[[1.04816064]],[[0.88158934]]
['DCUN1D3'],[[0.89072279]],[[0.93988909]],[[0.99660604]],[[1.21065279]],[[1.30717033]],[[1.0974634]],[[0.92971142]],[[0.89960978]],[[0.77061561]],[[1.0955503]],[[0.98395069]],[[0.94038962]],[[0.95718611]]
['CLN3'],[[0.88242554]],[[1.58631799]],[[1.57617955]],[[1.71296121]],[[1.60186675]],[[1.65356851]],[[1.3357483]],[[1.37406158]],[[1.22817831]],[[1.10402297]],[[1.10850196]],[[1.05003289]],[[1.12517843]]
['LRRK2'],[[0.82998057]],[[2.170259]],[[2.19152275]],[[2.13234451]],[[2.11735217]],[[1.50679087]],[[1.33078128]],[[1.14052451]],[[0.88934813]],[[1.24278333]],[[0.87264104]],[[0.97821599]],[[0.982645]]
['ZNF33A'],[[0.87505862]],[[2.14058308]],[[2.12467806]],[[2.10067584]],[[2.14118646]],[[1.50807367]],[[1.22421412]],[[0.96879108]],[[0.78431589]],[[0.92858346]],[[0.88318526]],[[0.91734893]],[[0.98609986]]
['SPATA41'],[[1.23375889]],[[2.5718561]],[[2.69896389]],[[2.93051816]],[[3.32526107]],[[2.22390353]],[[1.86044053]],[[1.40404218]],[[1.35456549]],[[1.50089204]],[[1.42401605]],[[1.67528321]],[[1.40278454]]
