['CFLAR'],[[1.65164222]],[[2.27866479]],[[2.25626051]],[[2.23668565]],[[2.17703658]],[[1.70516695]],[[1.6104219]],[[1.38596332]],[[1.06462711]],[[1.20864697]],[[0.93983061]],[[1.13977066]],[[0.9457106]]
['HEATR5A'],[[1.40036896]],[[1.98902389]],[[1.84425367]],[[1.87852012]],[[2.0716913]],[[1.42677105]],[[1.27537564]],[[1.02558006]],[[1.02072424]],[[1.21841526]],[[1.0686257]],[[1.1802206]],[[1.01030168]]
['MLLT1'],[[1.51660188]],[[2.62159062]],[[2.76244256]],[[2.74113126]],[[2.61603599]],[[2.15700748]],[[1.76541794]],[[1.67190645]],[[1.16353113]],[[1.41227928]],[[1.11558062]],[[1.30153124]],[[1.13841259]]
['SH3BP5'],[[2.37599143]],[[2.58749213]],[[2.70695118]],[[2.71640738]],[[2.69143485]],[[1.50709908]],[[1.42650736]],[[1.17146531]],[[1.07657766]],[[1.32431083]],[[1.18115467]],[[1.3884612]],[[1.19927491]]
['IL13RA1'],[[1.57529609]],[[2.41381185]],[[2.40344742]],[[2.41442392]],[[2.1772804]],[[1.33576258]],[[1.07151063]],[[0.99532826]],[[0.86825234]],[[1.11984101]],[[0.8577787]],[[1.00111282]],[[0.83886274]]
['RAI2'],[[2.80183546]],[[2.10242442]],[[3.22405444]],[[2.78779357]],[[3.27555693]],[[2.79945434]],[[1.94254508]],[[1.94750831]],[[1.41675501]],[[2.26138837]],[[2.10838638]],[[1.79094004]],[[1.90745864]]
['CNGA4'],[[1.83186633]],[[2.66749342]],[[2.04580482]],[[2.75661498]],[[2.27849851]],[[2.52842509]],[[2.24261078]],[[1.75740656]],[[1.21153886]],[[0.85442959]],[[1.00993273]],[[1.14794908]],[[1.14558351]]
['KDM6B'],[[1.65487273]],[[2.26271537]],[[2.3167203]],[[2.23115238]],[[2.08622668]],[[1.93057961]],[[1.63021085]],[[1.54055724]],[[1.11389006]],[[1.38465365]],[[1.001956]],[[1.24239298]],[[0.98893763]]
['FLOT2'],[[1.5839796]],[[2.54935896]],[[2.71109796]],[[2.7232774]],[[2.73008915]],[[2.47384119]],[[2.04866014]],[[1.92826352]],[[1.34200817]],[[1.49929977]],[[1.1192738]],[[1.38764018]],[[1.14100066]]
['TBC1D8B'],[[1.10114679]],[[1.35640316]],[[1.32521442]],[[1.0833702]],[[1.8101761]],[[1.42996325]],[[1.33082405]],[[0.53716451]],[[0.62851253]],[[0.85417909]],[[0.82694872]],[[0.6792315]],[[0.855045]]
['NUMB'],[[1.66696601]],[[2.14086308]],[[2.15707055]],[[2.16216692]],[[2.03799599]],[[1.74685502]],[[1.53887676]],[[1.41276454]],[[1.10476842]],[[1.30487792]],[[0.94251581]],[[1.12683708]],[[0.94091836]]
['LAMTOR5'],[[1.61204907]],[[2.19982005]],[[2.27025679]],[[2.34659359]],[[2.27953249]],[[1.87742297]],[[1.59251694]],[[1.46549888]],[[1.2545128]],[[1.40473008]],[[1.00914161]],[[1.21050266]],[[1.00832788]]
['AGO4'],[[1.79457246]],[[2.13655523]],[[2.14372455]],[[2.151895]],[[2.20913977]],[[1.82835896]],[[1.59049851]],[[1.36790415]],[[1.12510072]],[[1.36431212]],[[1.06058105]],[[1.19367356]],[[1.00498989]]
['TMEM165'],[[1.49447235]],[[1.99607635]],[[1.93624706]],[[1.88807616]],[[2.00623501]],[[1.76311996]],[[1.72451157]],[[1.50313506]],[[1.20990688]],[[1.31278733]],[[1.01651807]],[[1.17669462]],[[0.9884787]]
['AGTPBP1'],[[1.58794642]],[[1.99308053]],[[1.91738132]],[[2.01333761]],[[2.09150728]],[[1.62531578]],[[1.4739089]],[[1.18411841]],[[0.99182611]],[[1.30906565]],[[0.91003098]],[[1.03670474]],[[0.89474661]]
['PHF21A'],[[1.41800837]],[[2.22832606]],[[2.29691361]],[[2.35271592]],[[2.13828729]],[[1.90099735]],[[1.72963689]],[[1.60375994]],[[1.15605145]],[[1.28181293]],[[0.92180596]],[[1.1009657]],[[0.93163198]]
['STX11'],[[1.00751265]],[[2.13022024]],[[2.24838064]],[[2.21750213]],[[2.0406434]],[[1.43810924]],[[1.50055818]],[[1.39139193]],[[0.94146921]],[[1.11844621]],[[0.87105138]],[[1.03882024]],[[0.90143309]]
['USP15'],[[1.5537838]],[[1.84836557]],[[1.80881466]],[[1.76209302]],[[1.79312476]],[[1.09381785]],[[1.05397522]],[[0.85548557]],[[0.93960584]],[[1.21347757]],[[0.83902652]],[[0.95508938]],[[0.81510627]]
['CAB39'],[[1.4692942]],[[2.1318191]],[[2.16160813]],[[2.1714476]],[[2.30729987]],[[1.65492225]],[[1.60899125]],[[1.3607101]],[[1.10050331]],[[1.31869488]],[[1.01071935]],[[1.15888425]],[[1.00314461]]
['PLXNC1'],[[1.87565754]],[[2.39299802]],[[2.41587186]],[[2.43558612]],[[2.1992872]],[[2.01328752]],[[1.74072068]],[[1.54606801]],[[1.08008825]],[[1.26328064]],[[0.91135645]],[[1.08849528]],[[0.87582704]]
['ABHD17C'],[[2.77959689]],[[2.14781701]],[[2.32856231]],[[2.60731669]],[[2.56504491]],[[0.95898913]],[[1.22221486]],[[0.96521878]],[[1.27650578]],[[1.25775088]],[[0.99949626]],[[1.55471625]],[[1.2071211]]
['TM6SF1'],[[2.08657038]],[[2.0257625]],[[1.93505848]],[[1.87826484]],[[2.02000522]],[[1.50538343]],[[1.53541039]],[[1.36297397]],[[1.1661445]],[[1.41240887]],[[1.01283094]],[[1.15254931]],[[0.98027334]]
['SLC31A2'],[[1.93444262]],[[2.10535482]],[[2.13566506]],[[2.10986088]],[[2.28312581]],[[1.61366746]],[[1.54874077]],[[1.30927921]],[[0.96466839]],[[1.26986484]],[[0.89481287]],[[1.14754595]],[[1.00457711]]
['RNF144B'],[[2.39968935]],[[2.29973703]],[[2.35245602]],[[2.42968012]],[[2.12623957]],[[1.69127016]],[[1.7473241]],[[1.33356597]],[[1.01599257]],[[1.23054137]],[[0.89185812]],[[1.09231563]],[[0.95450637]]
['GGH'],[[1.86604019]],[[2.57081705]],[[2.46718882]],[[2.54663532]],[[2.23982563]],[[1.53991201]],[[1.67986078]],[[1.29882561]],[[1.12567437]],[[1.67841615]],[[0.80273435]],[[1.02265925]],[[1.04036128]]
['SDCBP'],[[1.87298597]],[[2.25390436]],[[2.26590062]],[[2.33185665]],[[2.34858887]],[[1.7997653]],[[1.51505068]],[[1.27996419]],[[1.05043469]],[[1.34452786]],[[0.96182689]],[[1.07713134]],[[0.91917096]]
['SORL1'],[[1.74197089]],[[2.23071938]],[[2.26991609]],[[2.28162377]],[[2.15807007]],[[1.81293905]],[[1.49850577]],[[1.2998964]],[[1.04441049]],[[1.29689386]],[[0.98763284]],[[1.14994405]],[[0.98347946]]
['ENTPD1'],[[2.00462869]],[[2.46425008]],[[2.45686474]],[[2.409811]],[[2.2978414]],[[1.73218864]],[[1.47302302]],[[1.19952174]],[[1.00729815]],[[1.2020458]],[[0.92197242]],[[1.02853673]],[[0.87891903]]
['DIRC2'],[[1.89420233]],[[1.72481157]],[[1.7852426]],[[1.86884395]],[[1.83124202]],[[1.6532015]],[[1.72483206]],[[1.34952381]],[[0.99952578]],[[1.15055513]],[[0.94067823]],[[1.01638382]],[[0.84347602]]
['APH1B'],[[1.901733]],[[2.12341863]],[[1.96639552]],[[1.99927986]],[[2.18153069]],[[1.41179972]],[[1.08150936]],[[0.9859866]],[[0.90886648]],[[1.15209113]],[[0.9840613]],[[1.06039455]],[[0.92570098]]
['C1RL'],[[1.89942266]],[[2.41375573]],[[2.44003735]],[[2.3907076]],[[2.47374688]],[[2.19103228]],[[1.93168639]],[[1.87714377]],[[1.34752952]],[[1.47846493]],[[1.16421413]],[[1.36234078]],[[1.12847698]]
['TLE3'],[[1.48644376]],[[2.14637577]],[[2.27922385]],[[2.20830429]],[[2.08358212]],[[1.73500271]],[[1.33411808]],[[1.27400781]],[[1.03534143]],[[1.33365856]],[[1.01116751]],[[1.20014643]],[[0.97691484]]
['IGF1R'],[[1.99809269]],[[2.47001202]],[[2.4341654]],[[2.34382566]],[[2.40851118]],[[1.88215652]],[[1.66329941]],[[1.41949525]],[[1.17745319]],[[1.3787454]],[[1.22035196]],[[1.33220743]],[[1.12740007]]
['SSH2'],[[1.94982574]],[[2.16282837]],[[2.15425604]],[[2.16378301]],[[2.01195746]],[[1.60660687]],[[1.48857813]],[[1.32155804]],[[1.01521472]],[[1.27132802]],[[0.95773596]],[[1.12752652]],[[0.97714623]]
['OSBPL1A'],[[1.60533925]],[[2.06171443]],[[2.02378774]],[[2.07483466]],[[1.94851525]],[[2.28681732]],[[2.06253885]],[[1.70487336]],[[0.90167485]],[[1.04854291]],[[0.91950878]],[[1.1041973]],[[0.93347804]]
['SLC16A3'],[[2.20177453]],[[2.28944934]],[[2.44702196]],[[2.31630532]],[[2.09871946]],[[1.9836743]],[[1.89162414]],[[1.75535287]],[[1.21548131]],[[1.4739814]],[[1.04157]],[[1.26800607]],[[1.01234126]]
['IFNAR1'],[[1.22155197]],[[2.33746849]],[[2.34910885]],[[2.32110911]],[[2.3845445]],[[1.77157957]],[[1.51750705]],[[1.29416993]],[[0.98856486]],[[1.21827435]],[[0.88204108]],[[1.0841774]],[[0.88151065]]
['SLC44A3'],[[1.18902545]],[[1.86213142]],[[1.94891177]],[[2.06663809]],[[2.44916731]],[[1.65362766]],[[1.64748661]],[[1.53839852]],[[1.05555949]],[[0.79120282]],[[0.77216122]],[[1.13805347]],[[0.60775589]]
['FCGR2A'],[[1.26795345]],[[2.08757481]],[[2.16505216]],[[2.16190567]],[[1.99977766]],[[1.87129726]],[[1.55320451]],[[1.4459789]],[[1.02628802]],[[1.20471933]],[[0.84248401]],[[1.0597224]],[[0.81316825]]
['HMCN1'],[[2.61351895]],[[2.92383526]],[[2.76788026]],[[2.18378396]],[[3.02427612]],[[2.60110348]],[[0.84785869]],[[1.53839845]],[[1.20024592]],[[2.07369586]],[[1.27543911]],[[1.83588367]],[[1.42617039]]
['CNIH4'],[[1.08946942]],[[2.28724163]],[[2.27392328]],[[2.18701419]],[[2.18717677]],[[1.68819347]],[[1.58892524]],[[1.33328706]],[[0.96409726]],[[1.05722082]],[[0.84498382]],[[1.00360129]],[[0.88939508]]
['LBR'],[[2.03685812]],[[1.81710366]],[[1.77996806]],[[1.84137475]],[[2.07219734]],[[1.70433344]],[[1.58299082]],[[1.27822045]],[[1.07484571]],[[1.48250605]],[[1.11564745]],[[1.22841106]],[[1.07006983]]
['NFKBIZ'],[[1.00102551]],[[2.1345845]],[[2.20467259]],[[2.15614119]],[[1.96442856]],[[1.56714093]],[[1.56226696]],[[1.53644257]],[[1.00695939]],[[1.15824318]],[[0.93492759]],[[1.07842114]],[[0.91638469]]
['FAM105A'],[[0.80021335]],[[1.51959931]],[[1.55617108]],[[1.66100947]],[[2.03488231]],[[1.44656353]],[[1.36261233]],[[1.18382578]],[[1.0753413]],[[1.15107423]],[[0.88369273]],[[1.05486255]],[[0.9062165]]
['ARHGAP26'],[[1.56924079]],[[2.03979811]],[[2.08783251]],[[2.08405568]],[[1.97253419]],[[1.61527682]],[[1.40354946]],[[1.23661259]],[[0.99252707]],[[1.17485483]],[[0.91324928]],[[1.07862643]],[[0.91317377]]
['CREB5'],[[1.38922495]],[[2.24701222]],[[2.27240254]],[[2.24052279]],[[1.97196565]],[[1.79441552]],[[1.6333587]],[[1.4546744]],[[1.1432586]],[[1.260262]],[[0.86956813]],[[0.99458311]],[[0.80965406]]
['SLC12A9'],[[1.46206398]],[[2.42594808]],[[2.49456453]],[[2.339569]],[[2.25557349]],[[2.10070381]],[[1.8378453]],[[1.70302695]],[[1.23576616]],[[1.33796101]],[[1.02116254]],[[1.24994794]],[[1.00673673]]
['CSGALNACT1'],[[1.44707872]],[[3.35446075]],[[3.3876365]],[[3.3861429]],[[2.59360809]],[[1.89470953]],[[1.74474338]],[[1.55366866]],[[1.02956631]],[[1.52018071]],[[1.01166954]],[[1.61823808]],[[1.41205244]]
['MSRB2'],[[2.27030598]],[[2.53353295]],[[2.30393614]],[[2.39230409]],[[2.2792786]],[[1.41961853]],[[1.47825621]],[[1.38224746]],[[1.25270156]],[[1.69137099]],[[1.16990954]],[[1.2652196]],[[1.18094015]]
['NRBF2'],[[1.7110674]],[[2.18794599]],[[2.24184122]],[[2.16214308]],[[2.22975548]],[[1.79531548]],[[1.56287101]],[[1.41323686]],[[1.09543622]],[[1.44986181]],[[1.03168847]],[[1.26536172]],[[1.05618357]]
['FAM160B1'],[[1.81354108]],[[1.91605786]],[[1.89505097]],[[1.93063356]],[[2.11028991]],[[1.54752495]],[[1.56207074]],[[1.27901483]],[[1.14288383]],[[1.34313107]],[[1.05537185]],[[1.1640165]],[[1.03268328]]
['AMN1'],[[1.89280787]],[[2.49415685]],[[2.25661333]],[[2.16490919]],[[2.1555713]],[[1.64265132]],[[1.54927298]],[[1.26872939]],[[1.04575732]],[[1.16802919]],[[0.95038198]],[[1.08051249]],[[0.88612285]]
['ARL11'],[[1.71219461]],[[2.15172889]],[[2.04974486]],[[2.00040726]],[[2.03955659]],[[1.91627886]],[[1.63429139]],[[1.48761378]],[[1.21503144]],[[1.37688293]],[[1.07290103]],[[1.23897575]],[[1.02222421]]
['NR4A2'],[[1.69356621]],[[2.18445933]],[[2.71059005]],[[2.86316338]],[[1.98394294]],[[1.28384298]],[[1.26895268]],[[1.02365832]],[[0.87950085]],[[1.31926749]],[[1.08351189]],[[1.23685732]],[[1.11148747]]
['RBMS1'],[[1.3435088]],[[2.12936879]],[[2.14725942]],[[2.17123389]],[[2.00711982]],[[1.58190216]],[[1.42347534]],[[1.1898969]],[[0.95468757]],[[1.1368654]],[[0.88684278]],[[1.02114021]],[[0.89458381]]
['FAM49B'],[[1.72898856]],[[1.98317044]],[[1.96199786]],[[1.96655605]],[[1.92549402]],[[1.62102075]],[[1.39004928]],[[1.08894891]],[[0.92635935]],[[1.19295204]],[[0.92378723]],[[1.08676129]],[[0.9320292]]
['RABGEF1'],[[1.93538362]],[[2.15856303]],[[2.19409974]],[[2.01959085]],[[2.06302524]],[[1.40306397]],[[1.3884882]],[[1.14735818]],[[1.04022695]],[[1.12521477]],[[1.09758982]],[[1.16678794]],[[0.80143895]]
['AZIN1'],[[1.6509566]],[[1.76756551]],[[1.74708867]],[[1.73287422]],[[2.05325561]],[[1.32555915]],[[1.19746447]],[[0.98810357]],[[0.96810429]],[[1.20755342]],[[0.91454415]],[[1.0501198]],[[0.92907706]]
['RASA2'],[[1.53220969]],[[2.1575226]],[[2.06327055]],[[2.06481253]],[[1.98302274]],[[1.36410717]],[[1.2409012]],[[0.94346095]],[[0.82225106]],[[1.07852635]],[[0.90737822]],[[1.03008582]],[[0.91203166]]
['AFF2'],[[1.89831171]],[[1.95983599]],[[1.99009951]],[[1.9842349]],[[1.94357623]],[[1.53602927]],[[1.31646818]],[[1.23504448]],[[0.9199607]],[[1.17640448]],[[0.87875251]],[[1.0036672]],[[0.898]]
['CACNA1D'],[[2.63049858]],[[2.50914589]],[[2.37386897]],[[2.39106398]],[[2.8498944]],[[1.46193996]],[[1.33869833]],[[1.41744543]],[[1.74548291]],[[2.00538697]],[[1.4044009]],[[1.61114737]],[[1.39363787]]
['KCNJ15'],[[1.69434477]],[[2.3776502]],[[2.41474939]],[[2.34612121]],[[2.19534828]],[[2.05872726]],[[1.7511527]],[[1.51423043]],[[0.93005295]],[[1.19143944]],[[0.84823921]],[[1.03625903]],[[0.84288294]]
['CCDC17'],[[1.70690297]],[[2.07376408]],[[2.2333112]],[[1.9993847]],[[1.8767786]],[[1.54142793]],[[1.44865886]],[[1.41501725]],[[1.02662866]],[[1.10502676]],[[0.87354965]],[[1.02802693]],[[0.91247652]]
['MPZL3'],[[1.574836]],[[2.23317876]],[[2.21541977]],[[2.20950163]],[[2.39440713]],[[1.42058869]],[[1.27586542]],[[1.05193861]],[[0.92643324]],[[1.43779458]],[[1.07699876]],[[1.20915254]],[[1.01259106]]
['ANO10'],[[1.78301905]],[[1.94179962]],[[1.96245825]],[[1.95060741]],[[1.85138097]],[[1.81291382]],[[1.67451482]],[[1.51929369]],[[1.04981546]],[[1.24141146]],[[0.90667929]],[[1.08150695]],[[0.98615312]]
['SLC25A44'],[[1.67171615]],[[2.0255707]],[[2.05181204]],[[1.97775398]],[[2.05211978]],[[1.88415306]],[[1.60558653]],[[1.54830851]],[[1.12360081]],[[1.38810248]],[[1.02008978]],[[1.22089312]],[[1.00607884]]
['NBEAL2'],[[1.97806895]],[[2.2209901]],[[2.28603337]],[[2.12419479]],[[2.11399987]],[[2.03589382]],[[1.84608202]],[[1.66858777]],[[1.25437296]],[[1.5249979]],[[1.17738323]],[[1.34285138]],[[1.13761225]]
['ZNF281'],[[2.55292898]],[[2.31406267]],[[2.43941695]],[[2.56532263]],[[2.14743076]],[[1.6488298]],[[1.53273978]],[[1.28245938]],[[0.90120711]],[[1.16162519]],[[0.8885301]],[[1.03427795]],[[0.89739379]]
['MAPKAPK2'],[[2.29573994]],[[2.60147424]],[[2.60894055]],[[2.5101295]],[[2.37793867]],[[1.40366298]],[[1.43642234]],[[1.46051704]],[[1.30122909]],[[1.54913521]],[[1.09033367]],[[1.27492711]],[[1.09161245]]
['TYW5'],[[1.35727981]],[[1.91755531]],[[1.81366817]],[[1.90599204]],[[2.01494724]],[[1.2164329]],[[1.1028427]],[[0.83420262]],[[1.01033389]],[[1.01328072]],[[0.93232437]],[[1.05294271]],[[0.95348297]]
['RNF149'],[[1.88637994]],[[2.40126128]],[[2.44851613]],[[2.43960571]],[[2.30457303]],[[1.80637941]],[[1.52735836]],[[1.36234211]],[[1.03154376]],[[1.26152999]],[[0.9275783]],[[1.10846307]],[[0.90815324]]
['CDC42EP3'],[[0.96791367]],[[2.32799798]],[[2.23624696]],[[2.13050821]],[[2.27563413]],[[1.89510953]],[[1.65965145]],[[1.6777878]],[[1.15130481]],[[1.21438178]],[[0.92337961]],[[1.08816732]],[[0.9279109]]
['EIF4E3'],[[1.4429103]],[[2.1324192]],[[2.11847132]],[[2.1273711]],[[2.10740885]],[[1.64040873]],[[1.46481688]],[[1.24948289]],[[1.01200326]],[[1.21165003]],[[0.94535616]],[[1.12734107]],[[0.96072125]]
['CXCR1'],[[1.84310706]],[[2.45837559]],[[2.54324067]],[[2.51741875]],[[2.34544792]],[[1.90191848]],[[1.49863072]],[[1.45373582]],[[1.00763329]],[[1.32912673]],[[0.95158839]],[[1.21414334]],[[0.93519174]]
['IFI16'],[[1.65820736]],[[2.15041772]],[[2.13591015]],[[2.1437674]],[[2.02756017]],[[1.19072093]],[[0.9104949]],[[0.79800996]],[[0.60062642]],[[0.77303509]],[[0.57951672]],[[0.75161778]],[[0.63790605]]
['PPP4R2'],[[1.43553059]],[[2.18725491]],[[2.19470497]],[[2.23483808]],[[2.22776429]],[[1.52483706]],[[1.42060366]],[[1.30449287]],[[1.04869353]],[[1.25637493]],[[0.92536475]],[[1.09664175]],[[0.93339755]]
['APBB2'],[[1.64768803]],[[3.58267814]],[[2.79910122]],[[2.78779357]],[[3.66864924]],[[2.4254496]],[[2.1873843]],[[2.1673529]],[[2.30693704]],[[2.67672705]],[[2.09540615]],[[2.62437196]],[[2.10086992]]
['SPDYA'],[[1.45110575]],[[2.12016551]],[[2.06084073]],[[2.41780353]],[[1.86824062]],[[1.67463836]],[[1.38783437]],[[1.03176451]],[[0.84948026]],[[1.04795041]],[[0.86945098]],[[1.01008892]],[[0.83103444]]
['C4orf3'],[[1.29818006]],[[2.11280351]],[[2.18944978]],[[2.31829067]],[[2.26527647]],[[1.77094074]],[[1.5308071]],[[1.3368635]],[[0.98084054]],[[1.12316188]],[[0.83180413]],[[1.06982453]],[[0.86976743]]
['MB21D1'],[[1.37782185]],[[2.19481052]],[[2.20271304]],[[2.28772258]],[[2.17371346]],[[1.41547107]],[[1.50936934]],[[1.40560924]],[[1.06044871]],[[1.21162433]],[[0.9761859]],[[1.17639875]],[[0.9991401]]
['LMTK2'],[[1.9068471]],[[2.07615371]],[[2.03388649]],[[2.02807479]],[[2.11118531]],[[1.46266461]],[[1.56332842]],[[1.43584269]],[[1.06554693]],[[1.39375874]],[[1.04206053]],[[1.1492532]],[[1.01626416]]
['NOXRED1'],[[2.02067872]],[[2.65706636]],[[2.91763729]],[[2.4921496]],[[2.5330438]],[[1.75903168]],[[1.47373246]],[[1.45732764]],[[1.22293299]],[[1.35735478]],[[1.01539211]],[[1.21672152]],[[0.90630196]]
['KBTBD6'],[[2.58815193]],[[2.14334104]],[[2.06647997]],[[2.00429322]],[[2.60493701]],[[0.87550302]],[[0.86203569]],[[0.81060837]],[[0.85609246]],[[1.05470197]],[[1.024104]],[[1.14871434]],[[1.04610119]]
['PDZD8'],[[1.84764409]],[[2.22006693]],[[2.26445251]],[[2.30714066]],[[2.33536942]],[[1.88350488]],[[1.75658517]],[[1.37617792]],[[1.21413398]],[[1.53006203]],[[1.15650235]],[[1.29123644]],[[1.13103796]]
['NDEL1'],[[1.93159835]],[[2.38972726]],[[2.44235702]],[[2.38622536]],[[2.24870621]],[[1.75253549]],[[1.39724799]],[[1.19089608]],[[0.95258355]],[[1.32259144]],[[1.01007416]],[[1.17176274]],[[0.99559834]]
['STX3'],[[1.8942667]],[[2.17035213]],[[2.18024234]],[[2.10693482]],[[2.01680607]],[[1.69499652]],[[1.48167245]],[[1.26810114]],[[0.92191537]],[[1.21630635]],[[0.92841854]],[[1.07866114]],[[0.88025774]]
['BEST1'],[[2.19203465]],[[2.38881431]],[[2.46596506]],[[2.33052916]],[[2.17110902]],[[1.65181254]],[[1.36810518]],[[1.33062538]],[[1.10217704]],[[1.38012218]],[[1.00150245]],[[1.17247039]],[[0.97876466]]
['VASN'],[[1.99517163]],[[2.10242442]],[[2.09694868]],[[1.87088852]],[[1.79788003]],[[0.84390571]],[[1.27614867]],[[0.56186826]],[[0.96313721]],[[0.98224645]],[[0.77294634]],[[1.05678858]],[[0.72325414]]
['RBPJ'],[[1.15520148]],[[2.16440499]],[[2.15768499]],[[2.18826333]],[[2.12176298]],[[1.71325898]],[[1.40527092]],[[1.10030016]],[[0.86769635]],[[1.09568527]],[[0.85345833]],[[1.04824189]],[[0.88244111]]
['MMADHC'],[[1.40853049]],[[1.81246882]],[[1.82513517]],[[1.80875304]],[[1.87147787]],[[1.46083958]],[[1.32490313]],[[1.12126758]],[[0.94260704]],[[1.17483269]],[[0.89868562]],[[1.0147759]],[[0.92118889]]
['PXK'],[[2.11157933]],[[2.17826015]],[[2.19531022]],[[2.16125114]],[[2.11025289]],[[1.95666263]],[[1.80144023]],[[1.41377146]],[[1.04328838]],[[1.27501573]],[[0.92325179]],[[1.0680543]],[[0.93789692]]
['STAT3'],[[1.67857633]],[[2.08406955]],[[2.1381156]],[[2.13515384]],[[2.06241407]],[[1.59426052]],[[1.38399548]],[[1.28408443]],[[1.09021976]],[[1.31616882]],[[1.00491289]],[[1.17305906]],[[0.9898422]]
['SLC16A4'],[[1.60785286]],[[2.3083508]],[[1.94891177]],[[2.57550916]],[[2.15188459]],[[2.15634089]],[[1.54576382]],[[1.2800886]],[[0.69306358]],[[1.20262169]],[[0.83606891]],[[1.0160138]],[[0.80994652]]
['SNTB2'],[[1.77552548]],[[1.95965037]],[[1.91659788]],[[1.85561655]],[[2.12681253]],[[1.27990693]],[[1.16668271]],[[1.08832383]],[[1.07266533]],[[1.23232964]],[[1.10640228]],[[1.33622951]],[[1.09435534]]
['XPO6'],[[2.02846968]],[[2.53162632]],[[2.60102248]],[[2.51704242]],[[2.33818062]],[[1.75348741]],[[1.46771266]],[[1.33195724]],[[1.04379293]],[[1.31211788]],[[0.95813639]],[[1.13768031]],[[0.9267602]]
['CCDC126'],[[1.51272625]],[[1.91873243]],[[1.96014867]],[[2.00098042]],[[1.96100143]],[[1.3540318]],[[1.22862394]],[[1.07939357]],[[0.910826]],[[1.18125311]],[[0.92659886]],[[1.12508931]],[[0.97293207]]
['RNASE6'],[[1.65077229]],[[1.8538886]],[[1.81503578]],[[1.82980691]],[[2.22997563]],[[1.02697455]],[[1.06892126]],[[0.92881542]],[[1.14473773]],[[1.30898393]],[[0.88079041]],[[1.15531004]],[[0.95432302]]
['EMB'],[[1.4053371]],[[1.62554612]],[[1.57339967]],[[1.6452285]],[[1.72144628]],[[1.77519025]],[[1.62978547]],[[1.24300341]],[[0.80683355]],[[1.02094994]],[[0.78218995]],[[0.94918951]],[[0.81773472]]
['TSEN34'],[[1.83798705]],[[2.49700858]],[[2.56818959]],[[2.41792106]],[[2.1756437]],[[1.82284493]],[[1.49355783]],[[1.46631489]],[[1.02287452]],[[1.28537985]],[[0.94427397]],[[1.13923279]],[[0.91364704]]
['TANC2'],[[2.12105144]],[[2.58645713]],[[2.52358397]],[[2.3592159]],[[2.27151641]],[[1.17303974]],[[1.43944694]],[[1.26705387]],[[1.05179249]],[[1.30958556]],[[1.08246598]],[[1.18784222]],[[1.03623808]]
['JUNB'],[[1.33774812]],[[2.47232638]],[[2.60653986]],[[2.54320208]],[[2.52074772]],[[1.96574551]],[[1.76535202]],[[1.87092698]],[[1.35698431]],[[1.64228412]],[[1.21215175]],[[1.52176076]],[[1.20408781]]
['RAB33B'],[[1.54365702]],[[2.10141792]],[[2.04296222]],[[2.01237964]],[[1.92139855]],[[1.60921116]],[[1.4404498]],[[1.18879639]],[[0.85541679]],[[1.08546891]],[[0.86050487]],[[0.95392097]],[[0.8508541]]
['RAB43'],[[1.77398577]],[[2.87405734]],[[2.69506098]],[[2.68389623]],[[2.49740565]],[[1.75106823]],[[1.41484313]],[[1.47802598]],[[1.16713743]],[[1.50138603]],[[1.01678563]],[[1.36482201]],[[1.12663982]]
['TNFRSF10C'],[[1.29826659]],[[2.33468768]],[[2.41832107]],[[2.34379411]],[[2.12377263]],[[1.96007217]],[[1.59105071]],[[1.52293961]],[[1.02702889]],[[1.35451196]],[[0.95509949]],[[1.20670118]],[[1.00384534]]
['NABP1'],[[1.81375177]],[[2.37862255]],[[2.35062465]],[[2.32056406]],[[2.25607083]],[[1.8321298]],[[1.54977239]],[[1.30766336]],[[0.94613703]],[[1.07874362]],[[0.85906279]],[[1.05179725]],[[0.82954693]]
['PLK3'],[[1.75356974]],[[2.54981341]],[[2.64573275]],[[2.50726166]],[[2.49755352]],[[1.87692309]],[[1.28265723]],[[1.06196008]],[[0.79728963]],[[1.23593263]],[[0.94031247]],[[1.20526219]],[[1.0035212]]
['SLCO4C1'],[[2.66460089]],[[2.36822043]],[[2.35809236]],[[2.39264709]],[[2.55437338]],[[1.92552995]],[[2.14925479]],[[1.60477378]],[[1.16596949]],[[1.52732267]],[[1.15170288]],[[1.33604708]],[[1.18165579]]
['TLR1'],[[1.21643248]],[[2.04831009]],[[2.02190646]],[[2.00827128]],[[1.96769041]],[[1.68450158]],[[1.35439781]],[[1.153395]],[[0.84318565]],[[1.06742221]],[[0.7721843]],[[0.9283406]],[[0.77340766]]
['NLRP6'],[[2.38634035]],[[2.24773487]],[[2.36168991]],[[2.14708749]],[[2.15828239]],[[1.69743667]],[[1.28616312]],[[1.27432377]],[[1.25473041]],[[1.47550667]],[[0.89723328]],[[1.28646837]],[[0.97830537]]
['B3GNTL1'],[[2.27947685]],[[2.27176762]],[[2.40131197]],[[2.23066803]],[[2.26384872]],[[1.50468564]],[[1.32657593]],[[1.15283358]],[[1.15450396]],[[1.43839919]],[[1.20318715]],[[1.32517837]],[[1.12109286]]
['CREG2'],[[1.18902535]],[[0.86677038]],[[0.67446672]],[[1.47078092]],[[1.60062687]],[[0.4827981]],[[0.23602042]],[[0.3977517]],[[0.48361454]],[[0.81665384]],[[0.56143586]],[[0.95513064]],[[0.7949443]]
