['NDUFAF7'],[[1.26912583]],[[1.83905121]],[[1.83424982]],[[1.7537336]],[[1.75735985]],[[1.48819236]],[[1.27973324]],[[1.06134312]],[[0.8522735]],[[1.0503962]],[[0.97245899]],[[1.05269007]],[[0.93365149]]
['CD46'],[[1.69433186]],[[1.67800415]],[[1.63426847]],[[1.59858339]],[[1.53661764]],[[1.02545154]],[[1.11225168]],[[0.93278438]],[[0.85458607]],[[1.14458305]],[[0.83712597]],[[0.94971262]],[[0.83596524]]
['RSRP1'],[[1.41837033]],[[1.72324822]],[[1.71606345]],[[1.59267004]],[[1.59574792]],[[1.18692027]],[[1.24193488]],[[1.12671159]],[[1.02153827]],[[1.20076623]],[[0.95970782]],[[1.07135442]],[[0.93995879]]
['MARC2'],[[0.71368992]],[[2.75809686]],[[2.60075915]],[[2.84820057]],[[1.98485123]],[[1.25766233]],[[1.80254549]],[[1.37142815]],[[0.81233093]],[[1.34643432]],[[1.05353768]],[[0.7743466]],[[1.22096113]]
['SPP1'],[[2.88751221]],[[2.10242442]],[[3.31326046]],[[3.38531629]],[[4.68968469]],[[0.84390571]],[[0.43880268]],[[1.37142815]],[[2.84827076]],[[4.18309012]],[[3.81693404]],[[3.3921887]],[[3.37668441]]
['UBN1'],[[1.91662361]],[[1.7000119]],[[1.7381294]],[[1.67017931]],[[1.68255771]],[[1.31881585]],[[1.21878618]],[[1.15319468]],[[1.06293856]],[[1.46484609]],[[1.06642351]],[[1.18394847]],[[1.01623603]]
['DNAH7'],[[1.37850241]],[[1.67635906]],[[1.88050148]],[[2.16015108]],[[1.24144299]],[[1.86120728]],[[1.19447245]],[[1.25632086]],[[0.47636858]],[[0.64405588]],[[0.50470988]],[[0.59184957]],[[0.60178308]]
['PTBP3'],[[1.47762387]],[[1.81281192]],[[1.80042368]],[[1.83384805]],[[1.76790029]],[[1.38966062]],[[1.22507163]],[[1.00298651]],[[0.9184466]],[[1.19109436]],[[0.9712879]],[[1.09877421]],[[0.95221012]]
['NR4A3'],[[2.36735884]],[[1.61303193]],[[1.69377698]],[[2.18378455]],[[1.94339034]],[[1.03090807]],[[0.34097144]],[[1.05060916]],[[1.10504223]],[[1.77991274]],[[1.71397967]],[[1.41946051]],[[1.24022978]]
['YIPF4'],[[1.56769212]],[[1.68252445]],[[1.61606851]],[[1.58610942]],[[1.6519798]],[[1.20523869]],[[1.1847405]],[[0.99480452]],[[0.9260028]],[[1.15839297]],[[0.90304763]],[[1.05816148]],[[0.90974225]]
['GNA13'],[[1.4716724]],[[1.69732027]],[[1.66384597]],[[1.70183172]],[[1.67911551]],[[1.29864922]],[[1.20998375]],[[1.03671987]],[[0.98205424]],[[1.18892354]],[[0.92515384]],[[1.05168699]],[[0.90918957]]
['TRIM6'],[[1.99517163]],[[1.90506339]],[[1.88050175]],[[1.98289837]],[[2.65921138]],[[0.67462072]],[[1.16618595]],[[0.70920786]],[[1.07297848]],[[1.70408493]],[[0.87390739]],[[1.49115677]],[[1.26277794]]
['TNFSF10'],[[1.0131488]],[[1.49014233]],[[1.41585938]],[[1.40062759]],[[1.31696021]],[[1.11458924]],[[0.99152049]],[[0.92583389]],[[0.62716539]],[[0.81897986]],[[0.57786223]],[[0.74337634]],[[0.60538044]]
['ADGRE5'],[[1.17231914]],[[1.92018876]],[[1.99846823]],[[1.93775004]],[[1.73542322]],[[1.40150578]],[[1.34340769]],[[1.20354028]],[[0.97740317]],[[1.28250452]],[[0.92368903]],[[1.15631669]],[[0.96370793]]
['NMI'],[[1.5123805]],[[1.86999086]],[[1.80450118]],[[1.76125787]],[[1.45373971]],[[1.11343533]],[[1.06237772]],[[0.85586455]],[[0.61271104]],[[0.82883055]],[[0.61907184]],[[0.74608431]],[[0.64745722]]
['RAP2C'],[[1.50819009]],[[1.69242462]],[[1.70451952]],[[1.68658933]],[[1.68189565]],[[1.41072729]],[[1.36139421]],[[1.18145328]],[[1.01978612]],[[1.2936737]],[[0.99833604]],[[1.19721869]],[[1.00161119]]
['COQ8B'],[[1.61750151]],[[1.89905468]],[[1.87869457]],[[1.82328254]],[[1.89300829]],[[1.24524769]],[[1.20339651]],[[1.2401718]],[[1.12837424]],[[1.26801299]],[[1.08431847]],[[1.2604962]],[[1.04874022]]
['PPP4R1L'],[[1.85584842]],[[1.86608762]],[[1.85496448]],[[1.69343812]],[[1.8026366]],[[1.64570415]],[[1.53194004]],[[1.41291375]],[[1.20578449]],[[1.45391608]],[[1.1249628]],[[1.2086784]],[[1.0008361]]
['USP9X'],[[1.33405678]],[[1.62431066]],[[1.64347767]],[[1.71198082]],[[1.61223664]],[[1.30668428]],[[1.15024497]],[[1.00453946]],[[0.99122891]],[[1.1846756]],[[0.8919966]],[[1.01419251]],[[0.91727615]]
['SIRT5'],[[1.5354031]],[[1.85544921]],[[1.8997895]],[[1.73703061]],[[1.74568003]],[[0.86150648]],[[1.05044323]],[[1.02482617]],[[0.80378031]],[[1.09731615]],[[0.88253389]],[[1.04283699]],[[0.86016919]]
['NRN1'],[[2.02572609]],[[1.40444118]],[[2.07670868]],[[1.64434675]],[[1.68212548]],[[2.03566637]],[[2.50901724]],[[2.32190207]],[[1.95570926]],[[2.35570343]],[[1.87433808]],[[2.43229416]],[[1.90634351]]
['DOK4'],[[1.79140276]],[[1.94517333]],[[1.88050142]],[[2.32781357]],[[2.77342656]],[[1.99308942]],[[2.39663877]],[[2.34080209]],[[2.04867333]],[[2.09195742]],[[1.63475475]],[[2.28556607]],[[1.72116011]]
['TM9SF2'],[[1.50764207]],[[1.55370047]],[[1.54717061]],[[1.53726111]],[[1.74017939]],[[1.25396829]],[[1.28934122]],[[1.08351216]],[[0.9541764]],[[1.2160854]],[[0.92550693]],[[1.0257802]],[[0.94076259]]
['FOSB'],[[1.66072578]],[[1.91909473]],[[2.1431016]],[[2.28048456]],[[2.03917395]],[[0.86504743]],[[1.33153907]],[[0.91752257]],[[0.78935699]],[[1.46206786]],[[1.14227266]],[[1.3654169]],[[1.24779314]]
['STAT5A'],[[0.98510518]],[[1.7462541]],[[1.80145738]],[[1.76191644]],[[1.61134666]],[[1.36767821]],[[1.11859701]],[[1.15664035]],[[1.06474218]],[[1.18401436]],[[0.93064261]],[[1.15836756]],[[0.99866951]]
['RHOT1'],[[1.23682066]],[[1.61383536]],[[1.61610895]],[[1.58388762]],[[1.40360083]],[[1.1438003]],[[1.16539784]],[[0.97874487]],[[0.83830512]],[[1.0981941]],[[0.7286201]],[[0.89760421]],[[0.77721631]]
['FGD3'],[[1.80659647]],[[1.77877594]],[[1.84049873]],[[1.65263608]],[[1.59084439]],[[1.4279814]],[[1.29546185]],[[1.22452368]],[[1.05203648]],[[1.29261327]],[[1.00919798]],[[1.16327587]],[[0.99339188]]
['STYXL1'],[[1.38469756]],[[1.58145176]],[[1.59423192]],[[1.55835276]],[[1.46084048]],[[1.38364144]],[[1.18365848]],[[1.14758256]],[[0.97372827]],[[1.04516674]],[[0.73224614]],[[0.91874112]],[[0.80595367]]
['DOCK4'],[[1.64358524]],[[2.19591078]],[[2.23196293]],[[2.04789714]],[[1.37753048]],[[1.14619603]],[[1.31082683]],[[1.11478085]],[[0.7445458]],[[1.0264743]],[[0.63232982]],[[0.95336351]],[[0.73190789]]
['HAT1'],[[1.06168464]],[[1.8822975]],[[1.77102329]],[[1.75435725]],[[1.78942804]],[[1.14007881]],[[1.02345924]],[[0.83106094]],[[0.79855297]],[[1.07842664]],[[0.88761609]],[[0.96284339]],[[0.87827193]]
['LOXL1'],[[1.73432934]],[[2.3342846]],[[2.77646193]],[[2.18378397]],[[1.86626803]],[[2.12441723]],[[1.3511646]],[[1.02781701]],[[0.95779077]],[[1.32880822]],[[0.790166]],[[1.25088566]],[[0.86401879]]
['PHF20L1'],[[1.45698969]],[[1.73443768]],[[1.74197757]],[[1.76775441]],[[1.72498722]],[[1.25532358]],[[1.19199268]],[[1.04475505]],[[0.94742379]],[[1.23966443]],[[0.92392845]],[[1.03999163]],[[0.9077976]]
['TMEM8A'],[[1.75364892]],[[1.92201924]],[[1.93047432]],[[1.80811223]],[[1.71365853]],[[1.61565306]],[[1.48633395]],[[1.54106569]],[[1.18157986]],[[1.47082556]],[[1.08208964]],[[1.2840342]],[[1.10957312]]
['AFDN'],[[2.22353205]],[[2.31410046]],[[2.2580206]],[[2.07746159]],[[1.59954907]],[[1.34787544]],[[1.17397159]],[[1.05420961]],[[0.62409824]],[[1.10600756]],[[0.98459944]],[[1.0133454]],[[0.95072611]]
['HELZ2'],[[1.90536062]],[[1.91101502]],[[1.95139254]],[[1.80917442]],[[1.33673742]],[[0.77702048]],[[0.91409367]],[[0.84698094]],[[0.56943932]],[[0.84677577]],[[0.64509932]],[[0.81969289]],[[0.69132351]]
['OSBPL2'],[[2.03651546]],[[1.79898046]],[[1.7906216]],[[1.76449475]],[[1.73417037]],[[1.55076057]],[[1.40255406]],[[1.298547]],[[1.09598343]],[[1.38906712]],[[1.07263105]],[[1.20528976]],[[1.0330685]]
['SESN2'],[[2.01376691]],[[2.29324937]],[[2.41048598]],[[2.30889957]],[[2.24854519]],[[1.27930025]],[[1.44262419]],[[1.39272682]],[[1.17045161]],[[1.50296661]],[[1.23196656]],[[1.47030827]],[[1.34104584]]
['SYNE1'],[[1.70561906]],[[2.24836502]],[[2.20281847]],[[2.21949521]],[[2.34309929]],[[1.39872915]],[[1.5387579]],[[1.19660752]],[[1.19895828]],[[1.33179408]],[[1.26760706]],[[1.43793524]],[[1.27403895]]
['RLIM'],[[1.02278248]],[[1.93218626]],[[1.92089641]],[[1.92345722]],[[1.85669699]],[[1.43503931]],[[1.26016882]],[[1.05314777]],[[0.82558842]],[[1.0294875]],[[0.86875389]],[[1.02809563]],[[0.86138967]]
['TRIM22'],[[1.70489202]],[[2.06915166]],[[2.09870878]],[[1.98212225]],[[1.49483346]],[[0.73060833]],[[0.7738714]],[[0.60695514]],[[0.49613281]],[[0.58457355]],[[0.540424]],[[0.67316486]],[[0.55414451]]
['SERINC3'],[[1.57796858]],[[1.72034727]],[[1.73769189]],[[1.76246652]],[[1.72897112]],[[1.2255214]],[[1.21232471]],[[1.12274177]],[[1.06214899]],[[1.26364928]],[[0.98078902]],[[1.08383381]],[[0.97485784]]
['MBD2'],[[1.38437002]],[[1.73835992]],[[1.73464619]],[[1.80798386]],[[1.71648101]],[[1.41047209]],[[1.33535756]],[[1.24212623]],[[0.90761148]],[[1.14118373]],[[0.9445887]],[[1.06877248]],[[0.91940881]]
['PTPN22'],[[1.48145847]],[[1.58747494]],[[1.49921617]],[[1.57429116]],[[1.69033101]],[[1.03922744]],[[1.136663]],[[0.82943471]],[[0.82044671]],[[1.07052152]],[[0.93437792]],[[1.06982287]],[[0.97209409]]
['SLC38A2'],[[1.25944704]],[[1.85326168]],[[1.83685952]],[[1.90127677]],[[1.87382141]],[[1.24375476]],[[1.31197843]],[[0.99874498]],[[0.80963384]],[[1.02773541]],[[0.81751103]],[[0.95852046]],[[0.83832235]]
['KIDINS220'],[[1.36656003]],[[1.66876747]],[[1.66538958]],[[1.68862668]],[[1.6239238]],[[1.40799092]],[[1.29971825]],[[1.15589115]],[[1.03268555]],[[1.18445486]],[[0.94055987]],[[1.06120158]],[[0.93274399]]
['TCN1'],[[2.49295178]],[[1.92605937]],[[1.73310556]],[[1.83551651]],[[2.28814878]],[[0.99539659]],[[1.32813868]],[[1.12073452]],[[1.52285348]],[[2.08678306]],[[1.37502936]],[[1.70470264]],[[1.53810351]]
['CARS2'],[[1.88862813]],[[1.75756224]],[[1.85366893]],[[1.77022321]],[[1.70689373]],[[1.47490817]],[[1.6029587]],[[1.39416534]],[[1.18422174]],[[1.26347669]],[[1.05277334]],[[1.13706127]],[[0.96996713]]
['ANKRD6'],[[2.14004478]],[[2.10242458]],[[2.02331853]],[[1.92870729]],[[2.05054152]],[[1.17267621]],[[1.54165151]],[[1.5136147]],[[1.31033051]],[[1.44952733]],[[1.17880068]],[[1.37381667]],[[1.20665987]]
['AGAP2'],[[1.81110179]],[[1.95796917]],[[1.99722054]],[[1.87163293]],[[1.76687366]],[[1.36827968]],[[1.31587357]],[[1.28589926]],[[1.07655846]],[[1.33386282]],[[1.10596128]],[[1.30353356]],[[1.11867975]]
['MDM2'],[[2.28307476]],[[1.74744187]],[[1.64760704]],[[1.68287737]],[[1.90473098]],[[0.97041026]],[[1.03939427]],[[0.85733228]],[[0.92289676]],[[1.2115981]],[[0.9427454]],[[1.16241223]],[[0.98114578]]
['ZNF670-ZNF695'],[[1.3180668]],[[1.54679694]],[[2.19409986]],[[1.12508636]],[[0.89173446]],[[0.26150157]],[[0.77480416]],[[0.21254015]],[[0.41163817]],[[0.79800807]],[[0.38381541]],[[0.69882948]],[[0.4373614]]
['RNASEL'],[[1.56440589]],[[1.67797478]],[[1.72010245]],[[1.66432554]],[[1.64970724]],[[1.26446276]],[[1.23064097]],[[1.06773896]],[[0.91964607]],[[1.20958732]],[[0.93723233]],[[1.11014398]],[[0.96306231]]
['SP110'],[[1.50222489]],[[1.64932309]],[[1.6252297]],[[1.5598134]],[[1.40773398]],[[1.12073679]],[[1.00475414]],[[0.93056548]],[[0.81131797]],[[0.9728822]],[[0.80047111]],[[0.95963028]],[[0.7924186]]
['APPL2'],[[1.70635234]],[[1.65708713]],[[1.59888987]],[[1.54401244]],[[1.57672518]],[[1.24174486]],[[1.14517128]],[[1.01189877]],[[0.9936259]],[[1.22391562]],[[0.95492829]],[[1.11686454]],[[0.94073035]]
['WASHC4'],[[1.22618606]],[[1.45806866]],[[1.36788766]],[[1.38854192]],[[1.39957521]],[[1.17131576]],[[1.03445647]],[[0.8240662]],[[0.73645699]],[[0.9919483]],[[0.7512407]],[[0.83987973]],[[0.76165337]]
['ITM2B'],[[1.66499239]],[[1.77796517]],[[1.79195273]],[[1.743408]],[[1.70873131]],[[1.36871428]],[[1.20819777]],[[1.0190484]],[[0.98752836]],[[1.22038409]],[[0.88156661]],[[1.00209782]],[[0.87022196]]
['DBNL'],[[1.77145511]],[[1.77916105]],[[1.77787477]],[[1.70186578]],[[1.85105897]],[[1.53300877]],[[1.38365784]],[[1.35328488]],[[1.15837195]],[[1.40886721]],[[1.11306377]],[[1.2630567]],[[1.09979648]]
['MARCH7'],[[1.35232753]],[[1.54694525]],[[1.55379396]],[[1.55685319]],[[1.5438771]],[[1.29785175]],[[1.08832207]],[[0.89777885]],[[0.78973901]],[[1.05476353]],[[0.84316142]],[[0.94565215]],[[0.82141765]]
['TANK'],[[1.36812358]],[[1.49127841]],[[1.52198598]],[[1.49156864]],[[1.40133384]],[[1.21306677]],[[1.11883273]],[[1.02576017]],[[0.85051779]],[[1.07547048]],[[0.80329125]],[[0.93960883]],[[0.83947791]]
['SKIL'],[[1.18266395]],[[1.42816476]],[[1.56236213]],[[1.65379978]],[[1.63646592]],[[1.31043544]],[[1.04947724]],[[0.90783694]],[[0.80804083]],[[1.07126651]],[[0.82398298]],[[0.95524502]],[[0.80351548]]
['DNAJB5'],[[1.49280199]],[[1.84425154]],[[1.96952156]],[[2.11097233]],[[1.65765736]],[[0.83768923]],[[0.59199915]],[[0.557343]],[[0.45384195]],[[1.04698264]],[[0.687951]],[[0.95480805]],[[0.78714961]]
['FAM8A1'],[[1.4094448]],[[1.61455751]],[[1.63940329]],[[1.50199078]],[[1.35693074]],[[1.06907698]],[[0.97117318]],[[0.86798654]],[[0.7217527]],[[0.97316989]],[[0.70794266]],[[0.83944801]],[[0.68460021]]
['CASP1'],[[1.19569933]],[[1.77177657]],[[1.77838205]],[[1.74088706]],[[1.46205417]],[[1.24326927]],[[1.21738865]],[[1.08238924]],[[0.85539295]],[[0.99315695]],[[0.74882139]],[[0.91448241]],[[0.78706726]]
['RAB1A'],[[1.51247324]],[[1.81116186]],[[1.79119572]],[[1.80236021]],[[1.83169438]],[[1.52946506]],[[1.26739717]],[[1.03108837]],[[0.90882015]],[[1.11951577]],[[0.88000535]],[[1.01889712]],[[0.88625373]]
['ACTR2'],[[1.35677328]],[[1.53752612]],[[1.55073048]],[[1.63929368]],[[1.7479141]],[[1.47267769]],[[1.37768069]],[[1.19196277]],[[1.00414281]],[[1.22533802]],[[0.95136023]],[[1.09803817]],[[0.97474861]]
['FBXO11'],[[1.26769307]],[[1.53343922]],[[1.47493882]],[[1.51660992]],[[1.50859866]],[[1.26550472]],[[1.10599312]],[[0.85579395]],[[0.77103262]],[[1.01744852]],[[0.81890604]],[[0.92764044]],[[0.8203117]]
['PARP9'],[[1.44913828]],[[1.58699128]],[[1.58148178]],[[1.5152568]],[[1.20364962]],[[0.91947487]],[[0.88997914]],[[0.77204002]],[[0.54623365]],[[0.69659015]],[[0.5488234]],[[0.67893314]],[[0.59688495]]
['KIAA1109'],[[1.66540748]],[[1.66264437]],[[1.59732891]],[[1.579023]],[[1.5339059]],[[1.01459725]],[[1.0669301]],[[0.78344487]],[[0.77379029]],[[1.03792617]],[[0.90748216]],[[1.00076847]],[[0.90601569]]
['CCNG2'],[[1.66321609]],[[1.70988551]],[[1.58931081]],[[1.58301536]],[[1.6640696]],[[1.1422627]],[[1.0903212]],[[0.97038763]],[[0.9723895]],[[1.22018627]],[[0.92962776]],[[1.06531284]],[[0.88832322]]
['PPP3CA'],[[1.73186277]],[[1.76780106]],[[1.81653287]],[[1.8115372]],[[1.81611668]],[[1.56631259]],[[1.42368094]],[[1.28353945]],[[1.15723214]],[[1.33733448]],[[1.12612076]],[[1.27641515]],[[1.08131662]]
['ETV6'],[[1.30988088]],[[1.68661527]],[[1.7573059]],[[1.82827917]],[[1.58847007]],[[1.33219109]],[[1.32335375]],[[1.19529066]],[[0.95037523]],[[1.11499083]],[[0.87925705]],[[1.02100938]],[[0.88089702]]
['NUP58'],[[1.72409831]],[[1.585761]],[[1.58968774]],[[1.60713806]],[[1.74866472]],[[1.30663157]],[[1.23332791]],[[1.09117793]],[[0.90879774]],[[1.21251994]],[[0.94442779]],[[1.04799747]],[[0.921234]]
['MTMR6'],[[1.63313971]],[[1.61589127]],[[1.58076756]],[[1.603316]],[[1.70674558]],[[1.36043834]],[[1.14997857]],[[1.04238173]],[[0.85900594]],[[1.15961163]],[[0.87441835]],[[1.00200858]],[[0.85848612]]
['SLC46A3'],[[0.84613065]],[[1.81983488]],[[1.87541586]],[[1.81828845]],[[1.78659697]],[[1.2855427]],[[1.05789566]],[[0.88554461]],[[0.7754702]],[[0.94125515]],[[0.81279195]],[[0.93876767]],[[0.83639876]]
['ABHD13'],[[1.23422437]],[[1.76146608]],[[1.73960084]],[[1.79525348]],[[1.67802317]],[[1.28112504]],[[1.08546266]],[[0.89491396]],[[0.78570433]],[[1.01594158]],[[0.8296407]],[[0.95249478]],[[0.80674727]]
['PELI2'],[[1.56208372]],[[1.64703378]],[[1.6660968]],[[1.71492312]],[[1.59984553]],[[1.27806034]],[[1.24357626]],[[1.11616132]],[[1.00285138]],[[1.21082313]],[[0.87962159]],[[1.01392891]],[[0.88923464]]
['BNIP2'],[[1.27278206]],[[1.59063206]],[[1.61064097]],[[1.69098736]],[[1.77764107]],[[1.44850406]],[[1.39762218]],[[1.17868752]],[[0.98634108]],[[1.18368321]],[[0.91199597]],[[1.04324109]],[[0.92472835]]
['NCOA2'],[[1.66951287]],[[1.708186]],[[1.70287241]],[[1.68050135]],[[1.61606297]],[[1.28952099]],[[1.19973034]],[[1.11427597]],[[1.09769315]],[[1.29279004]],[[1.00736661]],[[1.14583558]],[[1.01710679]]
['NEIL1'],[[1.5892208]],[[1.84201924]],[[1.98375042]],[[1.66240368]],[[2.35205854]],[[0.76174485]],[[0.88304406]],[[0.91550055]],[[1.11246594]],[[1.19091877]],[[1.18357403]],[[1.40027393]],[[1.10810179]]
['USP3'],[[1.74206315]],[[1.63568571]],[[1.60767962]],[[1.58198343]],[[1.6189499]],[[1.33438952]],[[1.2215142]],[[1.0437818]],[[0.89062656]],[[1.18037632]],[[0.88933837]],[[1.01845764]],[[0.90790269]]
['IGSF6'],[[1.18261647]],[[1.48553653]],[[1.47219965]],[[1.4499074]],[[1.61287446]],[[1.43199231]],[[1.41741466]],[[1.23125156]],[[0.97791871]],[[1.21889332]],[[0.96392457]],[[1.11915898]],[[0.90220276]]
['NPEPPS'],[[1.49971319]],[[1.74281763]],[[1.75025519]],[[1.71110634]],[[1.65235774]],[[1.52258734]],[[1.40539912]],[[1.25464651]],[[1.07494866]],[[1.29358817]],[[0.9924372]],[[1.13248367]],[[0.9872048]]
['ARSG'],[[2.08928736]],[[1.98519827]],[[1.85757408]],[[1.79000627]],[[1.73674414]],[[1.3496552]],[[1.39361118]],[[1.25911916]],[[1.15560197]],[[1.37905079]],[[1.22761549]],[[1.33307508]],[[1.15963618]]
['CSNK1D'],[[2.13136205]],[[2.32052096]],[[2.42569264]],[[2.32103488]],[[2.14326944]],[[1.58694814]],[[1.48204837]],[[1.33564908]],[[1.109241]],[[1.40176466]],[[1.094873]],[[1.2771928]],[[1.09914745]]
['SECTM1'],[[1.3562269]],[[1.94576957]],[[2.02530375]],[[1.96878366]],[[1.69967484]],[[1.55107084]],[[1.32134813]],[[1.40208576]],[[0.89117664]],[[1.05576744]],[[0.7643318]],[[0.98658585]],[[0.8121214]]
['MOB3C'],[[1.52716042]],[[2.04728657]],[[2.10531638]],[[2.00856921]],[[1.87439741]],[[1.40009167]],[[1.19407289]],[[1.16062693]],[[1.11866593]],[[1.29872137]],[[1.1395741]],[[1.31528988]],[[1.14860402]]
['ABL2'],[[0.98858745]],[[1.60113694]],[[1.70222767]],[[1.8689503]],[[1.62793656]],[[1.25077543]],[[1.01232274]],[[0.87808622]],[[0.93807995]],[[1.11890982]],[[0.93497072]],[[1.10945448]],[[1.00145581]]
['INTS3'],[[1.2744529]],[[1.76452835]],[[1.79571381]],[[1.72150472]],[[1.59593113]],[[1.31277497]],[[1.21412151]],[[1.10852654]],[[0.95845806]],[[1.12270761]],[[0.93196962]],[[1.06856685]],[[0.93512677]]
['DEGS1'],[[1.22660534]],[[1.67953296]],[[1.69320881]],[[1.63570186]],[[1.73144153]],[[1.32082324]],[[1.38000563]],[[1.21750047]],[[0.99949257]],[[1.12703425]],[[0.90806568]],[[1.07471195]],[[0.92005776]]
['CALM2'],[[1.67885766]],[[1.64644004]],[[1.53145537]],[[1.50305317]],[[1.76952048]],[[1.13349951]],[[1.03061297]],[[0.86297232]],[[0.79980875]],[[1.0601848]],[[0.8146068]],[[0.93065416]],[[0.83259741]]
['RAB5A'],[[1.32574433]],[[1.65774885]],[[1.70042124]],[[1.68952285]],[[1.68757915]],[[1.37923993]],[[1.27874027]],[[1.18302233]],[[1.03181686]],[[1.29750294]],[[0.91797835]],[[1.19292368]],[[1.03700576]]
['GTF2H2'],[[1.35802629]],[[2.18452715]],[[1.88850107]],[[1.7280084]],[[1.72750099]],[[0.96095797]],[[0.94713846]],[[0.74511035]],[[0.69692986]],[[0.8272777]],[[0.99086877]],[[0.88656338]],[[0.87526324]]
['FEM1C'],[[1.28462166]],[[1.74162855]],[[1.76436772]],[[1.73572577]],[[1.71779031]],[[1.52236665]],[[1.40940329]],[[1.19086328]],[[0.7819123]],[[1.03170877]],[[0.89542622]],[[1.00902157]],[[0.92838948]]
['FBXO38'],[[1.80892294]],[[1.81164831]],[[1.80722791]],[[1.77951295]],[[1.5202789]],[[1.43851454]],[[1.34202137]],[[1.17419356]],[[0.97368226]],[[1.16332676]],[[0.9081283]],[[1.0402874]],[[0.9043313]]
['TBC1D7'],[[2.43182223]],[[1.88686085]],[[1.87588522]],[[1.79538553]],[[1.86840205]],[[1.28887628]],[[1.17816384]],[[1.12295007]],[[1.02051148]],[[1.2764094]],[[1.10819357]],[[1.30375703]],[[1.11017934]]
['GFOD1'],[[2.27157415]],[[2.77425887]],[[2.58779572]],[[2.41166489]],[[2.57866632]],[[0.66655571]],[[0.88252505]],[[0.79601772]],[[1.20697626]],[[1.40625276]],[[1.25087023]],[[1.43048308]],[[1.29792903]]
['TMEM140'],[[1.74265901]],[[1.76012647]],[[1.80948423]],[[1.73114181]],[[1.44758961]],[[1.04919814]],[[1.10609809]],[[1.11926024]],[[0.99997369]],[[1.13259502]],[[0.82220632]],[[0.94823099]],[[0.80038697]]
['BIN3'],[[1.81810511]],[[1.82874148]],[[1.89659646]],[[1.77431894]],[[1.73634292]],[[1.26003477]],[[1.19641236]],[[1.2489464]],[[1.10450417]],[[1.33750377]],[[1.06606104]],[[1.22172282]],[[1.03100124]]
['DOCK5'],[[1.88350187]],[[1.90165938]],[[1.86219786]],[[1.76409668]],[[1.77954822]],[[1.41971753]],[[1.15817067]],[[1.02305851]],[[0.97613263]],[[1.33918008]],[[0.991354]],[[1.13503272]],[[0.96998334]]
['MFSD14B'],[[1.79987538]],[[1.59893538]],[[1.56640454]],[[1.6336768]],[[1.84913299]],[[1.56691066]],[[1.51420922]],[[1.32259226]],[[1.01395619]],[[1.22659665]],[[0.99734052]],[[1.06520314]],[[0.95567579]]
['ROM1'],[[0.64154082]],[[1.83740886]],[[1.92363691]],[[2.11169036]],[[1.73134777]],[[1.62602804]],[[1.22221491]],[[1.31502241]],[[1.08140291]],[[1.06384019]],[[0.81430488]],[[1.06556412]],[[0.85105538]]
['CABLES2'],[[2.75701068]],[[1.93186527]],[[1.84336961]],[[1.71213497]],[[1.69460694]],[[0.78901223]],[[0.75550624]],[[0.923712]],[[0.90321402]],[[1.14104144]],[[1.02524095]],[[1.1903051]],[[1.05294781]]
['TWF1'],[[1.0790222]],[[1.59499236]],[[1.40250557]],[[1.44573673]],[[1.58533712]],[[1.36857965]],[[1.15205408]],[[0.9488863]],[[0.87358671]],[[1.0710987]],[[0.90597498]],[[0.99079541]],[[0.8907912]]
['FAM177A1'],[[1.67739357]],[[2.0342285]],[[1.87400005]],[[1.82820413]],[[2.02264793]],[[1.57882138]],[[1.41083063]],[[1.13702308]],[[1.06426676]],[[1.29867319]],[[1.10533004]],[[1.24834511]],[[0.99417818]]
['NEK7'],[[1.40233096]],[[1.79501252]],[[1.73387361]],[[1.75395421]],[[1.69335783]],[[1.10740454]],[[1.0849777]],[[0.93517887]],[[0.94602082]],[[1.23171335]],[[0.91768111]],[[1.03828635]],[[0.90680798]]
['CDC123'],[[1.38903298]],[[1.96697613]],[[2.00526456]],[[1.90480459]],[[1.85451533]],[[1.56504512]],[[1.3462617]],[[1.22430018]],[[0.9063004]],[[1.16494746]],[[0.88996251]],[[1.10342266]],[[0.91623322]]
['TMEM45B'],[[1.88704451]],[[1.37162385]],[[1.81576481]],[[1.74332569]],[[1.95230466]],[[1.83651492]],[[1.6115413]],[[1.43198837]],[[1.1432541]],[[1.78308578]],[[1.12664116]],[[1.222429]],[[1.13030978]]
['PARP8'],[[1.5349654]],[[1.59672665]],[[1.54855216]],[[1.50450767]],[[1.3898861]],[[1.15771746]],[[1.08054886]],[[0.89072122]],[[0.77840205]],[[1.00188396]],[[0.8327867]],[[0.93527517]],[[0.81079905]]
['CACUL1'],[[1.81940301]],[[1.69626062]],[[1.63160301]],[[1.66223149]],[[1.66332078]],[[1.31854876]],[[1.2393092]],[[1.04033753]],[[0.94296009]],[[1.25409549]],[[0.95193668]],[[1.06526404]],[[0.92208686]]
['EPG5'],[[1.29129576]],[[1.69265205]],[[1.61728096]],[[1.63167713]],[[1.64553671]],[[0.94951151]],[[1.02544645]],[[0.92889951]],[[0.97151494]],[[1.11142207]],[[0.97762209]],[[1.07586554]],[[0.97484795]]
['PDE3B'],[[1.50889362]],[[1.81774334]],[[1.77425729]],[[1.76890053]],[[1.55299562]],[[0.78721093]],[[0.77903445]],[[0.72826021]],[[0.70783093]],[[1.04897849]],[[0.88591435]],[[0.98460172]],[[0.85823353]]
