['FGR'],[[1.48735424]],[[1.85240667]],[[1.88704194]],[[1.88598347]],[[1.94868918]],[[1.96962468]],[[1.83634385]],[[1.61400688]],[[1.22598475]],[[1.4472815]],[[1.08684231]],[[1.29405999]],[[1.0826029]]
['SELPLG'],[[1.57790111]],[[1.95760136]],[[2.03700837]],[[1.97584722]],[[1.94783764]],[[1.47533852]],[[1.39791932]],[[1.33587709]],[[1.04534734]],[[1.34924349]],[[1.02574783]],[[1.21798606]],[[1.03569628]]
['CAMKK2'],[[1.80684395]],[[1.71786401]],[[1.71470603]],[[1.54792083]],[[1.60144485]],[[1.62646104]],[[1.82156862]],[[1.66508345]],[[1.11997529]],[[1.25524319]],[[0.9348671]],[[1.07361523]],[[0.93014744]]
['BIN2'],[[1.57609606]],[[1.69301566]],[[1.71979411]],[[1.65749801]],[[1.71994614]],[[1.5621932]],[[1.44798369]],[[1.3597692]],[[1.23317191]],[[1.44042773]],[[1.15051284]],[[1.27023429]],[[1.09432659]]
['ALDH2'],[[0.58230924]],[[1.1355965]],[[1.16968134]],[[1.37144848]],[[1.6285266]],[[1.66436025]],[[1.46478081]],[[1.20564042]],[[1.20520959]],[[1.2142074]],[[0.93331724]],[[1.13565434]],[[1.03499394]]
['SCNN1A'],[[1.62971703]],[[2.05121965]],[[1.84829953]],[[2.18378397]],[[1.92367488]],[[1.97331248]],[[1.11329018]],[[1.40325867]],[[1.15778058]],[[1.36678658]],[[1.24690962]],[[1.34657751]],[[1.2796161]]
['LTBR'],[[0.83471022]],[[1.91826364]],[[2.0055805]],[[1.8992013]],[[1.73533359]],[[1.71293486]],[[1.42625757]],[[1.44065953]],[[1.22677399]],[[1.39235701]],[[0.99125965]],[[1.17632561]],[[1.01115422]]
['DSE'],[[0.83427643]],[[1.45296315]],[[1.45082715]],[[1.6500735]],[[1.70787781]],[[1.64850267]],[[1.64461181]],[[1.50255005]],[[1.40018167]],[[1.43722455]],[[1.10062967]],[[1.2111962]],[[0.9968968]]
['SOD2'],[[1.27480201]],[[1.73955134]],[[1.82697775]],[[1.89796978]],[[1.80392199]],[[1.48431248]],[[1.45047511]],[[1.35626776]],[[0.95243302]],[[1.20130661]],[[0.83196497]],[[1.02130545]],[[0.84071089]]
['CCND3'],[[1.9256469]],[[2.16948571]],[[2.13950987]],[[2.04801658]],[[2.1052568]],[[1.58320101]],[[1.65919538]],[[1.47312078]],[[1.40733928]],[[1.62662235]],[[1.2208411]],[[1.45251912]],[[1.25545128]]
['RNF130'],[[1.73701943]],[[1.89482525]],[[1.90676771]],[[1.85126779]],[[1.73387086]],[[1.49715779]],[[1.36063776]],[[1.34373373]],[[1.13093382]],[[1.35391158]],[[0.98073801]],[[1.11385583]],[[0.94952944]]
['H2AFY'],[[1.85143623]],[[2.12082324]],[[2.10864855]],[[2.01575712]],[[1.92565476]],[[1.4714635]],[[1.35831207]],[[1.26498016]],[[1.163183]],[[1.33494433]],[[1.08500857]],[[1.16119111]],[[1.00730222]]
['ATP6V0E1'],[[1.49628153]],[[1.72144876]],[[1.76227497]],[[1.83324909]],[[1.86884321]],[[1.50466318]],[[1.33110926]],[[1.27398882]],[[1.18855071]],[[1.36626306]],[[0.98971495]],[[1.14318814]],[[0.99823248]]
['COL7A1'],[[1.80162559]],[[1.7952388]],[[1.83950629]],[[1.69987148]],[[1.27228824]],[[1.4312549]],[[1.29636719]],[[1.34393467]],[[1.14781848]],[[1.07847692]],[[0.6701292]],[[0.92027554]],[[0.77719484]]
['ABTB1'],[[2.41137046]],[[2.20852867]],[[2.25202956]],[[2.02119694]],[[2.03556321]],[[1.60522165]],[[1.51564974]],[[1.4901716]],[[1.34479094]],[[1.6150813]],[[1.11831109]],[[1.28871537]],[[1.06256047]]
['KIAA1257'],[[2.13693811]],[[2.05488642]],[[2.07412258]],[[1.78991666]],[[1.79770091]],[[1.5265185]],[[1.01533779]],[[0.86784214]],[[0.99047964]],[[1.19596918]],[[0.9936934]],[[1.12642755]],[[0.90418828]]
['STK16'],[[2.31122287]],[[2.27474819]],[[2.3285623]],[[2.22852265]],[[2.15835718]],[[1.51234582]],[[1.43194137]],[[1.54746638]],[[1.37306306]],[[1.50721305]],[[1.120888]],[[1.38024823]],[[1.16882285]]
['CAPZA1'],[[1.49770753]],[[1.67267984]],[[1.65347778]],[[1.66529489]],[[1.72430112]],[[1.49530137]],[[1.4050479]],[[1.18370467]],[[0.93747905]],[[1.17556051]],[[0.84776863]],[[1.00572281]],[[0.88014612]]
['RHOU'],[[0.72112773]],[[2.02527125]],[[2.02391847]],[[2.05527936]],[[1.8915979]],[[2.20681338]],[[1.80303259]],[[1.5226503]],[[1.12503402]],[[1.31114281]],[[1.00468725]],[[1.19562353]],[[1.02799607]]
['MFN2'],[[2.15533532]],[[1.93151343]],[[1.95150428]],[[1.94462303]],[[2.14668491]],[[1.50679614]],[[1.53678271]],[[1.53425965]],[[1.6210314]],[[1.75700236]],[[1.36922357]],[[1.44225237]],[[1.26951245]]
['NCF2'],[[1.51986238]],[[1.67268941]],[[1.70145414]],[[1.71987684]],[[1.6899964]],[[1.60772095]],[[1.49471089]],[[1.41719063]],[[1.15774944]],[[1.37232528]],[[0.93451727]],[[1.11915424]],[[0.93944259]]
['OLFML3'],[[1.99517163]],[[2.92383538]],[[2.37073507]],[[2.96191764]],[[2.57906864]],[[1.99308936]],[[2.18738418]],[[2.26586829]],[[1.75851494]],[[1.67088012]],[[1.52821094]],[[1.58987626]],[[1.3017935]]
['ECE1'],[[1.62315948]],[[2.03394742]],[[2.14508847]],[[2.13244157]],[[2.07396351]],[[1.97927755]],[[1.80265407]],[[1.60204047]],[[1.1710513]],[[1.45096532]],[[1.1127933]],[[1.32637845]],[[1.09415715]]
['ATP6V0B'],[[1.80868499]],[[1.88714951]],[[1.92043719]],[[1.8005737]],[[1.80011818]],[[1.55766237]],[[1.38296208]],[[1.38359492]],[[1.2366802]],[[1.54212599]],[[1.0509807]],[[1.2760251]],[[1.06853862]]
['KLF7'],[[1.69165513]],[[1.73105067]],[[1.74791083]],[[1.71522366]],[[1.79350439]],[[1.71325313]],[[1.56980869]],[[1.30767569]],[[1.05953793]],[[1.31500434]],[[1.03924549]],[[1.15137215]],[[1.01314344]]
['MFSD1'],[[1.59020193]],[[1.82557755]],[[1.77811616]],[[1.74174531]],[[1.80612777]],[[1.33477362]],[[1.3413854]],[[1.18786247]],[[1.24341036]],[[1.38345652]],[[1.02737773]],[[1.05972624]],[[0.94849617]]
['UBE2B'],[[1.44240981]],[[1.8588313]],[[1.8994237]],[[1.87611126]],[[1.80116689]],[[1.33196688]],[[1.15996027]],[[1.06484792]],[[1.13790926]],[[1.34686708]],[[0.86792079]],[[1.02662628]],[[0.85549889]]
['RAD23B'],[[1.36450642]],[[1.72185566]],[[1.71343508]],[[1.73828185]],[[1.73151446]],[[1.48810875]],[[1.43451157]],[[1.32905868]],[[1.09949104]],[[1.359768]],[[0.94519096]],[[1.10665026]],[[0.97559584]]
['FBXW2'],[[1.88007756]],[[1.78139544]],[[1.75796632]],[[1.77167755]],[[1.93355809]],[[1.40936913]],[[1.52276773]],[[1.30539371]],[[1.08082642]],[[1.2281628]],[[1.03911832]],[[1.13973802]],[[1.00196313]]
['FAM45A'],[[1.19540886]],[[2.2682351]],[[2.18067915]],[[2.16499863]],[[1.92363353]],[[1.58698549]],[[1.41204878]],[[1.23975743]],[[1.13327647]],[[1.25019907]],[[0.99451005]],[[1.19518498]],[[0.95446033]]
['CFAP58'],[[1.8653052]],[[1.70304865]],[[1.57645939]],[[1.62285734]],[[1.57746705]],[[1.80256177]],[[1.625975]],[[1.29233576]],[[1.13483273]],[[1.2538079]],[[0.98865318]],[[1.2374744]],[[0.91820272]]
['PLXDC2'],[[1.47324656]],[[1.9642097]],[[1.9198963]],[[1.98645864]],[[1.80387275]],[[1.29077756]],[[1.19620222]],[[1.13490713]],[[1.11793077]],[[1.24535617]],[[0.90785437]],[[1.00549406]],[[0.90407997]]
['FAM53C'],[[2.08469508]],[[2.0934124]],[[2.16462875]],[[2.07534224]],[[2.08090325]],[[1.94573308]],[[1.66161952]],[[1.57933019]],[[1.25073977]],[[1.52238558]],[[1.14198733]],[[1.35406057]],[[1.09120935]]
['EGR1'],[[1.22621279]],[[1.07783778]],[[1.18157763]],[[1.33599866]],[[1.21962058]],[[0.96839038]],[[0.96704533]],[[1.06021814]],[[1.22279042]],[[1.28688496]],[[0.83954023]],[[0.99510041]],[[0.79252614]]
['APAF1'],[[1.50998391]],[[1.71542802]],[[1.70055769]],[[1.69821093]],[[1.80366666]],[[1.35354833]],[[1.30036519]],[[1.07002012]],[[0.96384121]],[[1.29180235]],[[0.92910815]],[[1.02544726]],[[0.93273994]]
['PTK2B'],[[1.53358576]],[[1.52815658]],[[1.60188701]],[[1.5283803]],[[1.67678114]],[[1.57562725]],[[1.4878593]],[[1.44116541]],[[1.25780257]],[[1.41606333]],[[1.10224292]],[[1.23561373]],[[1.07664525]]
['CSTA'],[[1.89529188]],[[1.79629447]],[[1.77045656]],[[1.80242592]],[[1.92248888]],[[1.50871896]],[[1.48310478]],[[1.3893459]],[[1.21765141]],[[1.42163295]],[[1.03228494]],[[1.14180523]],[[0.99600705]]
['CCR2'],[[0.42540988]],[[1.49979512]],[[1.48689707]],[[1.75203971]],[[1.76326581]],[[1.52732649]],[[1.3492911]],[[1.21817205]],[[1.22978625]],[[1.35926456]],[[0.9403181]],[[1.08485143]],[[0.88875236]]
['ANXA11'],[[1.92387968]],[[1.86414266]],[[1.88104726]],[[1.83560045]],[[1.87835646]],[[1.57990564]],[[1.45468135]],[[1.37222125]],[[1.17903559]],[[1.45269873]],[[1.13498585]],[[1.31290858]],[[1.1307007]]
['GLIPR2'],[[1.54889729]],[[1.54714988]],[[1.63076934]],[[1.60504816]],[[1.74170483]],[[1.65248763]],[[1.63776701]],[[1.52974664]],[[1.21128689]],[[1.4473301]],[[1.01851348]],[[1.24847158]],[[1.05109895]]
['SLC36A1'],[[1.73153734]],[[1.74239255]],[[1.74290983]],[[1.67152615]],[[1.63117326]],[[1.67679104]],[[1.82727907]],[[1.61051591]],[[1.35995968]],[[1.4191127]],[[1.02887753]],[[1.16691615]],[[0.97796202]]
['LPGAT1'],[[1.84185829]],[[1.83554095]],[[1.82384277]],[[1.8219975]],[[1.82018756]],[[1.53960894]],[[1.53442513]],[[1.29034464]],[[1.05073597]],[[1.27887487]],[[0.99992803]],[[1.10843846]],[[0.94677214]]
['CRISP2'],[[0.59645313]],[[1.57365698]],[[1.2812034]],[[0.77288871]],[[1.89790584]],[[0.30855992]],[[1.04714527]],[[1.22237383]],[[1.43656325]],[[1.56130703]],[[1.13701711]],[[1.2354787]],[[0.95341053]]
['ATXN1'],[[1.53921497]],[[1.65511139]],[[1.64166728]],[[1.59679292]],[[1.77705652]],[[1.79720971]],[[1.7037285]],[[1.41349374]],[[1.16343597]],[[1.34894014]],[[1.09254123]],[[1.31358778]],[[1.08414389]]
['MBOAT7'],[[1.9588418]],[[2.19367561]],[[2.24501685]],[[2.16323287]],[[2.06214509]],[[1.84227622]],[[1.64138936]],[[1.60276638]],[[1.17289793]],[[1.54932103]],[[1.17150516]],[[1.34673508]],[[1.09787207]]
['OPRL1'],[[1.47773698]],[[1.68770843]],[[1.72625113]],[[1.57635416]],[[1.49622539]],[[1.60722183]],[[1.57217196]],[[1.51464387]],[[1.21499343]],[[1.41164641]],[[1.03960708]],[[1.20355469]],[[1.01333407]]
['TNFSF14'],[[1.24119492]],[[1.67235606]],[[1.63470903]],[[1.59697962]],[[1.55919615]],[[1.7568438]],[[1.55705223]],[[1.50339134]],[[1.20876882]],[[1.4375845]],[[1.0691348]],[[1.30603559]],[[1.08529286]]
['VASP'],[[1.80259651]],[[1.79718758]],[[1.8719726]],[[1.82837655]],[[1.86194399]],[[1.89241215]],[[1.77873356]],[[1.73932521]],[[1.25688306]],[[1.50498816]],[[1.07258048]],[[1.26064841]],[[1.04598319]]
['CD93'],[[1.48197462]],[[1.73271702]],[[1.76318652]],[[1.7916039]],[[1.94613829]],[[1.53242894]],[[1.39993517]],[[1.22647728]],[[1.24857157]],[[1.43926043]],[[1.06867691]],[[1.13661177]],[[1.01995789]]
['TMX4'],[[1.89315632]],[[1.92183884]],[[1.9239289]],[[1.894486]],[[1.86696351]],[[1.41774399]],[[1.28977375]],[[1.18977144]],[[1.02142588]],[[1.25737934]],[[1.03699913]],[[1.13359579]],[[0.97240312]]
['SIRPD'],[[1.42640956]],[[1.71102992]],[[1.54330078]],[[1.67583881]],[[1.64563324]],[[2.10170516]],[[1.72366719]],[[1.51731538]],[[1.28652557]],[[1.36642414]],[[1.10075017]],[[1.13537177]],[[0.99781255]]
['S1PR4'],[[1.60960705]],[[2.22374791]],[[2.25830843]],[[2.13299186]],[[2.22152547]],[[1.78697731]],[[1.65841149]],[[1.62320805]],[[1.30994364]],[[1.57535729]],[[1.20315319]],[[1.45771807]],[[1.2124221]]
['CFP'],[[1.65406853]],[[1.54114802]],[[1.59236376]],[[1.53890876]],[[1.67626043]],[[1.52453216]],[[1.4591338]],[[1.39113949]],[[1.13904672]],[[1.44852123]],[[0.99259382]],[[1.16691385]],[[1.01119306]]
['PTPN12'],[[1.36170357]],[[1.74172049]],[[1.73559989]],[[1.77339363]],[[1.79790621]],[[1.31981764]],[[1.29152831]],[[1.11142515]],[[1.14040501]],[[1.3144924]],[[0.9796016]],[[1.10510506]],[[0.98572609]]
['LRFN1'],[[2.15587728]],[[2.38111405]],[[2.43959667]],[[2.26481127]],[[1.80834773]],[[2.00251577]],[[1.63586535]],[[1.54633996]],[[1.11336242]],[[1.33250848]],[[0.94551869]],[[1.19264916]],[[0.96598569]]
['ZFP36'],[[1.43500834]],[[2.00203505]],[[2.04773309]],[[2.03875192]],[[2.04390317]],[[1.84860686]],[[1.55239002]],[[1.65178429]],[[1.21378809]],[[1.42595339]],[[1.05712549]],[[1.2937075]],[[1.08269215]]
['LRRC4'],[[2.3061742]],[[1.78852467]],[[1.8766889]],[[1.73226597]],[[1.8746036]],[[2.19931577]],[[2.03181491]],[[1.77147297]],[[1.31947445]],[[1.5949006]],[[1.13728924]],[[1.31334336]],[[1.06030288]]
['LRRC6'],[[1.40634007]],[[1.35866419]],[[1.41719602]],[[1.34433861]],[[1.0983621]],[[1.73927409]],[[1.71599051]],[[1.18646294]],[[0.76906922]],[[0.90882968]],[[0.67485663]],[[0.87890712]],[[0.74487145]]
['CHRNA10'],[[1.68977505]],[[2.13806987]],[[2.15685925]],[[1.90095795]],[[1.93968386]],[[1.64408756]],[[1.50156117]],[[1.11062663]],[[1.18927618]],[[1.42415972]],[[1.08842478]],[[1.30354381]],[[1.07812813]]
['MOSPD2'],[[1.56128741]],[[1.82459857]],[[1.819147]],[[1.81297689]],[[1.72923313]],[[1.74010146]],[[1.47289851]],[[1.21213336]],[[1.01309496]],[[1.29999969]],[[0.91322256]],[[1.02646782]],[[0.92611258]]
['DOCK6'],[[1.61564917]],[[1.43311225]],[[1.41827835]],[[1.24589316]],[[1.15596581]],[[1.23032988]],[[1.11745598]],[[1.21475557]],[[0.87762741]],[[1.03018243]],[[0.94389024]],[[0.79137061]],[[0.7469528]]
['TSPAN16'],[[1.60785286]],[[1.86213142]],[[0.77838363]],[[1.27344149]],[[1.02953179]],[[1.28144611]],[[0.51255529]],[[0.46565466]],[[1.11739086]],[[1.13159995]],[[0.71831386]],[[1.1407553]],[[0.65374422]]
['ZSWIM6'],[[1.35633684]],[[1.74775437]],[[1.80894888]],[[1.82305518]],[[1.70777209]],[[1.60359181]],[[1.41555496]],[[1.31471224]],[[1.12804082]],[[1.29514686]],[[0.97886162]],[[1.11373613]],[[0.95511243]]
['CHMP2A'],[[1.82223741]],[[1.72016334]],[[1.81249461]],[[1.78670084]],[[1.79198062]],[[1.51139284]],[[1.36980909]],[[1.39256075]],[[1.16979369]],[[1.42401694]],[[1.01267995]],[[1.18400845]],[[1.04569684]]
['GMFG'],[[1.86626556]],[[2.08840904]],[[2.11656052]],[[2.07487887]],[[1.91323284]],[[1.81829712]],[[1.67056588]],[[1.66365742]],[[1.04734034]],[[1.25965752]],[[0.93028978]],[[1.12491306]],[[0.93996722]]
['THEMIS2'],[[1.73699588]],[[1.7068341]],[[1.80073106]],[[1.81124886]],[[1.6386289]],[[1.64445684]],[[1.46787245]],[[1.3634089]],[[1.04262988]],[[1.33856835]],[[1.02774007]],[[1.19985032]],[[1.01103548]]
['LILRB2'],[[1.55086904]],[[1.47838106]],[[1.52345409]],[[1.47377547]],[[1.63393974]],[[1.74289354]],[[1.60349383]],[[1.57868523]],[[1.29145961]],[[1.43260818]],[[1.00325048]],[[1.18036616]],[[0.96438991]]
['CAP1'],[[1.74789235]],[[1.8249821]],[[1.83544628]],[[1.85902771]],[[2.02583454]],[[1.75351532]],[[1.61806595]],[[1.494309]],[[1.25523422]],[[1.46132496]],[[1.08951755]],[[1.23647986]],[[1.08030332]]
['SLC6A6'],[[1.81893469]],[[1.95523664]],[[2.00112405]],[[1.94150473]],[[1.88109931]],[[1.81522251]],[[1.5741624]],[[1.48487843]],[[1.18415656]],[[1.43086253]],[[1.09098768]],[[1.26535983]],[[1.05044078]]
['SPATA6'],[[1.10567044]],[[1.47940496]],[[1.41159163]],[[1.50334634]],[[1.48689457]],[[1.38387241]],[[1.47636799]],[[1.16225391]],[[1.11839511]],[[1.08222483]],[[1.00461754]],[[1.0973498]],[[1.00525043]]
['PTPRE'],[[1.17535119]],[[1.63833329]],[[1.6925404]],[[1.71632116]],[[1.53327114]],[[1.55188508]],[[1.27356236]],[[1.22383357]],[[1.04155687]],[[1.2728827]],[[0.96953763]],[[1.09295941]],[[0.91863792]]
['H3F3B'],[[1.43235014]],[[1.78553576]],[[1.82743795]],[[1.84062758]],[[1.81107666]],[[1.59763854]],[[1.35712646]],[[1.2633586]],[[0.95708835]],[[1.2182908]],[[0.88374699]],[[1.07933513]],[[0.87912141]]
['ARHGEF11'],[[1.58233682]],[[1.75305058]],[[1.79357006]],[[1.68817587]],[[1.59983366]],[[1.67414455]],[[1.52319897]],[[1.44799337]],[[1.12777752]],[[1.24298165]],[[0.91405414]],[[1.06779085]],[[0.88382028]]
['DCTN4'],[[1.47177281]],[[1.66768787]],[[1.64585757]],[[1.70683333]],[[1.56272006]],[[1.33963975]],[[1.26192087]],[[1.19658219]],[[1.27082745]],[[1.33984289]],[[0.96497109]],[[1.07564425]],[[0.95686496]]
['SBF2'],[[1.6702502]],[[1.943416]],[[1.83463486]],[[1.86336365]],[[1.59239503]],[[1.46582211]],[[1.51981195]],[[1.26652251]],[[0.9586853]],[[1.15250958]],[[0.87540745]],[[1.00054629]],[[0.81161208]]
['TSPAN2'],[[1.58454909]],[[1.68102744]],[[1.5803565]],[[1.54611197]],[[1.53204984]],[[1.23255945]],[[1.33614543]],[[1.0001996]],[[0.97064228]],[[1.03936543]],[[0.78952634]],[[0.90320346]],[[0.86134301]]
['VAV3'],[[1.72303239]],[[1.64540736]],[[1.56846307]],[[1.64349015]],[[1.78424176]],[[1.78748668]],[[1.64233489]],[[1.26789249]],[[1.06350952]],[[1.19733792]],[[1.01570424]],[[1.17037775]],[[1.02030197]]
['DSC2'],[[1.02914893]],[[1.57420941]],[[1.63966159]],[[1.6784575]],[[2.9077314]],[[2.04088348]],[[2.16816658]],[[2.22170463]],[[2.33242631]],[[2.24079179]],[[1.89332731]],[[2.30350902]],[[1.94290841]]
['OSTF1'],[[1.71841522]],[[1.87614456]],[[1.90977542]],[[1.89609772]],[[2.07481576]],[[1.72004067]],[[1.51662969]],[[1.41257748]],[[1.23740563]],[[1.42960113]],[[1.11469632]],[[1.29033545]],[[1.08517241]]
['TMEM2'],[[1.55033845]],[[1.69078263]],[[1.68063665]],[[1.83359534]],[[1.8556145]],[[1.62576635]],[[1.5543137]],[[1.34246618]],[[1.07676809]],[[1.28648439]],[[0.99615285]],[[1.16712667]],[[1.01249527]]
['AKIRIN2'],[[1.97828771]],[[1.85397135]],[[1.81599903]],[[1.77342831]],[[1.81696346]],[[1.44400427]],[[1.41109679]],[[1.23647609]],[[1.11805475]],[[1.38011558]],[[1.00560206]],[[1.1265496]],[[0.98761353]]
['CD63'],[[1.5662083]],[[1.87366504]],[[1.95088327]],[[2.02205469]],[[2.01075419]],[[1.99023293]],[[1.86163382]],[[1.71624923]],[[1.38363849]],[[1.52196656]],[[1.11579571]],[[1.34549929]],[[1.10925953]]
['AVIL'],[[0.95989429]],[[1.44543588]],[[1.47671781]],[[1.30309796]],[[1.53953729]],[[1.27681096]],[[1.05926652]],[[1.11446569]],[[1.14705076]],[[1.33657015]],[[0.95653902]],[[1.15001139]],[[1.04370697]]
['BLOC1S1'],[[1.62349204]],[[1.82881743]],[[1.83431223]],[[1.86286452]],[[1.86080567]],[[1.42430895]],[[1.56256109]],[[1.61229941]],[[1.45350841]],[[1.56956254]],[[1.20027098]],[[1.39505197]],[[1.19004711]]
['GNS'],[[1.39039829]],[[1.89343201]],[[1.91417888]],[[1.97222905]],[[1.84534605]],[[1.62044398]],[[1.35431415]],[[1.20229413]],[[1.05528964]],[[1.18881294]],[[0.89788204]],[[1.01745023]],[[0.87638624]]
['CPM'],[[1.33286302]],[[1.51375707]],[[1.50136558]],[[1.70132936]],[[1.63499489]],[[1.10865159]],[[1.02909209]],[[0.92218936]],[[0.79957267]],[[0.97770723]],[[0.83447029]],[[0.94250347]],[[0.81694547]]
['EGLN1'],[[1.33770659]],[[1.65906729]],[[1.63229792]],[[1.57922416]],[[1.67173565]],[[1.43499505]],[[1.49370757]],[[1.42029959]],[[1.09185138]],[[1.30305543]],[[0.91694112]],[[1.08825754]],[[0.91888429]]
['NPL'],[[1.8254337]],[[1.77585444]],[[1.79987844]],[[1.71409776]],[[1.65537555]],[[1.53564643]],[[1.48480178]],[[1.35963211]],[[1.31247666]],[[1.5960015]],[[1.04070985]],[[1.15196876]],[[1.02911029]]
['MFSD9'],[[1.53151315]],[[1.57728092]],[[1.4000011]],[[1.49845841]],[[2.55820924]],[[1.20775687]],[[1.26163801]],[[1.1779798]],[[1.52270956]],[[1.77509293]],[[1.588914]],[[1.70981182]],[[1.50074374]]
['DRAM1'],[[1.38568282]],[[1.66458944]],[[1.76473744]],[[1.89662804]],[[1.70092632]],[[1.789611]],[[1.58648704]],[[1.47969171]],[[1.15606923]],[[1.33729955]],[[0.97628892]],[[1.0988179]],[[0.95900724]]
['LCP1'],[[1.69668034]],[[1.63859418]],[[1.65337101]],[[1.70164171]],[[1.80001452]],[[1.62612228]],[[1.49177404]],[[1.34006446]],[[1.1020972]],[[1.31446691]],[[1.02269758]],[[1.16137227]],[[1.00064678]]
['TEX2'],[[1.52319377]],[[1.71235176]],[[1.59677773]],[[1.56816256]],[[1.82766305]],[[0.85726652]],[[1.08267961]],[[1.12594618]],[[1.3256103]],[[1.44887342]],[[1.00171492]],[[1.2254148]],[[1.06932654]]
['IL1RN'],[[1.09729701]],[[1.86871515]],[[1.89401916]],[[1.8427549]],[[1.62626631]],[[1.60125322]],[[1.58170331]],[[1.57259221]],[[1.01770014]],[[1.14031172]],[[0.79474586]],[[1.05896209]],[[0.81268198]]
['FAM129B'],[[0.44561404]],[[1.40954226]],[[1.50878256]],[[1.56558982]],[[1.68713183]],[[1.72290104]],[[1.64094856]],[[1.44764242]],[[1.28133643]],[[1.4196517]],[[0.9196585]],[[1.08104408]],[[0.93141653]]
['KIF13A'],[[2.13633695]],[[1.64253949]],[[1.55897287]],[[1.53888468]],[[1.5183055]],[[1.71150731]],[[1.64804093]],[[1.50927754]],[[1.17832722]],[[1.39089285]],[[1.07382222]],[[1.18162412]],[[0.99771181]]
['IER3'],[[2.11471676]],[[1.86173745]],[[1.86778439]],[[1.91850749]],[[1.82405167]],[[1.44946541]],[[1.644525]],[[1.41190979]],[[1.01647274]],[[1.63934641]],[[1.01736415]],[[1.1951112]],[[0.9874378]]
['SQOR'],[[1.74443243]],[[1.70785994]],[[1.7875417]],[[1.80917411]],[[1.94946998]],[[1.64156939]],[[1.63365142]],[[1.42581129]],[[1.23446216]],[[1.38383506]],[[1.00435774]],[[1.18740097]],[[1.02786453]]
['HADHB'],[[1.09811731]],[[1.63217728]],[[1.72165763]],[[1.71022943]],[[1.63751006]],[[1.49356401]],[[1.37492773]],[[1.27359625]],[[1.11605427]],[[1.2196089]],[[0.94874759]],[[1.09515673]],[[0.94437084]]
['SSFA2'],[[1.30327313]],[[1.74787411]],[[1.74076584]],[[1.74958762]],[[1.6891136]],[[1.4822785]],[[1.39025382]],[[1.23680728]],[[1.10234372]],[[1.24458761]],[[0.97459955]],[[1.10269412]],[[0.94346143]]
['SLC40A1'],[[1.79498536]],[[1.61654608]],[[1.63781291]],[[1.56808078]],[[1.74628474]],[[1.64931273]],[[1.51039338]],[[1.49424203]],[[1.54989585]],[[1.53248713]],[[1.06319389]],[[1.14303439]],[[0.99714044]]
['GPAT3'],[[1.97021912]],[[1.40939236]],[[1.4706962]],[[1.4536971]],[[1.76924503]],[[2.03117827]],[[2.06474478]],[[1.61060538]],[[1.13826355]],[[1.53440138]],[[1.13157347]],[[1.21582175]],[[1.11457785]]
['FBN2'],[[1.05426184]],[[1.66274167]],[[1.76863242]],[[1.92623]],[[2.17002789]],[[1.60114178]],[[1.50653575]],[[1.19825109]],[[1.48386121]],[[1.71220479]],[[1.0126924]],[[1.32962179]],[[1.23632803]]
['GABARAPL1'],[[2.16563445]],[[2.05527508]],[[2.08249592]],[[2.04382986]],[[1.90433155]],[[1.3342759]],[[1.18931669]],[[1.073662]],[[0.97408554]],[[1.37950937]],[[1.00968615]],[[1.18450445]],[[0.97478172]]
['CSAD'],[[2.0322024]],[[2.14250543]],[[2.08383033]],[[1.90534978]],[[1.75740418]],[[1.41354355]],[[1.51689537]],[[1.36842469]],[[1.1180568]],[[1.29817054]],[[1.05994324]],[[1.18705567]],[[0.99406356]]
['REM2'],[[2.01069255]],[[2.01443483]],[[2.09480925]],[[2.00564872]],[[1.6941924]],[[1.94161537]],[[1.23964789]],[[1.33616263]],[[1.08666712]],[[1.25983067]],[[0.9553847]],[[1.19203728]],[[0.98695844]]
['TSSK4'],[[1.64768822]],[[1.98727536]],[[1.90366757]],[[1.27344147]],[[1.47256768]],[[1.41645939]],[[0.88997916]],[[0.8171218]],[[1.07256344]],[[1.2973324]],[[1.07688334]],[[1.10537697]],[[0.99341825]]
['SLC12A6'],[[1.57331578]],[[1.97402021]],[[1.98651088]],[[2.0008078]],[[1.93175994]],[[1.63327668]],[[1.47157423]],[[1.27881108]],[[1.07881672]],[[1.32618409]],[[0.98798855]],[[1.14749799]],[[0.96807427]]
['IQGAP1'],[[1.55778193]],[[1.81522868]],[[1.84060413]],[[1.91305691]],[[1.89251367]],[[1.67019016]],[[1.49724435]],[[1.33303206]],[[0.99815651]],[[1.19925465]],[[0.89631379]],[[1.06594586]],[[0.90779718]]
['CLEC18B'],[[1.2149184]],[[1.51585769]],[[1.59394287]],[[1.31380179]],[[1.20952845]],[[1.42887872]],[[1.04714527]],[[1.07448191]],[[0.84040955]],[[0.91947906]],[[0.43317462]],[[0.71043799]],[[0.51640106]]
['CPNE2'],[[1.95534118]],[[1.7891485]],[[1.76848078]],[[1.83106022]],[[1.88641664]],[[1.63506799]],[[1.7430508]],[[1.6344867]],[[1.46849965]],[[1.65084039]],[[1.2426465]],[[1.41672843]],[[1.22893714]]
['CMTM2'],[[2.23573072]],[[1.92160875]],[[1.93801802]],[[1.92399705]],[[2.16035363]],[[1.64848408]],[[1.54013555]],[[1.64816573]],[[1.43211209]],[[1.60247831]],[[1.23370643]],[[1.31269764]],[[1.06485321]]
