['CFLAR'],[[1.09944104]],[[2.13770719]],[[2.18634376]],[[2.62753644]],[[2.35218967]],[[1.99863117]],[[1.66966998]],[[1.71690726]],[[1.18431058]],[[1.17016038]],[[1.04997621]],[[1.26478408]],[[1.05632583]]
['HEATR5A'],[[1.00162779]],[[1.74034755]],[[1.71773913]],[[1.94799689]],[[1.92214009]],[[1.53099545]],[[1.12358588]],[[1.26558538]],[[0.92295448]],[[1.04734041]],[[0.96764167]],[[1.0721242]],[[0.91324457]]
['MLLT1'],[[1.04912256]],[[2.19916142]],[[2.35562558]],[[2.73777048]],[[2.60414497]],[[1.85557259]],[[1.4770351]],[[1.53293643]],[[1.15567646]],[[1.28395131]],[[1.10794058]],[[1.29309706]],[[1.13066946]]
['SH3BP5'],[[1.06287352]],[[2.16982788]],[[2.29022411]],[[2.71352475]],[[2.54307454]],[[1.4772783]],[[1.14583493]],[[1.26808994]],[[0.98608071]],[[0.96515516]],[[1.08475722]],[[1.28149854]],[[1.10189551]]
['IL13RA1'],[[1.03280732]],[[1.9358916]],[[2.01826446]],[[2.48834211]],[[2.39565238]],[[1.80045573]],[[1.40488224]],[[1.38505745]],[[0.9990151]],[[1.2482677]],[[0.98743757]],[[1.14513852]],[[0.96650532]]
['RAI2'],[[1.15948327]],[[2.20487817]],[[2.77419553]],[[2.92632418]],[[2.76750208]],[[3.30086549]],[[1.94881243]],[[1.53871092]],[[1.08209215]],[[1.27036474]],[[1.68515283]],[[1.40380135]],[[1.50624813]]
['CNGA4'],[[0.58950053]],[[0.98887918]],[[1.11005199]],[[1.76066259]],[[1.5230627]],[[1.42788098]],[[0.47516486]],[[1.14373916]],[[0.71387745]],[[0.56700068]],[[0.5784643]],[[0.67049736]],[[0.66889536]]
['KDM6B'],[[0.98240468]],[[2.1461897]],[[2.15415404]],[[2.70155854]],[[2.44525882]],[[2.15117955]],[[1.76114194]],[[1.83074363]],[[1.37551804]],[[1.30830199]],[[1.24690793]],[[1.52142935]],[[1.23185155]]
['FLOT2'],[[1.0584469]],[[2.40076195]],[[2.51478406]],[[3.1639427]],[[3.04506835]],[[2.62385578]],[[2.02022133]],[[2.02532103]],[[1.57339706]],[[1.34073117]],[[1.32722295]],[[1.62335874]],[[1.35141671]]
['TBC1D8B'],[[0.48557398]],[[0.88096214]],[[0.82779077]],[[1.54133555]],[[1.44486672]],[[0.86842983]],[[0.65978247]],[[0.57671652]],[[0.45955605]],[[0.51540221]],[[0.61517344]],[[0.49888875]],[[0.637574]]
['NUMB'],[[1.03976411]],[[2.08369786]],[[2.16453628]],[[2.5380141]],[[2.29547135]],[[2.02412191]],[[1.7436018]],[[1.75877695]],[[1.29150138]],[[1.3372827]],[[1.11101459]],[[1.31587899]],[[1.10922601]]
['LAMTOR5'],[[0.94775524]],[[2.19213126]],[[2.22632284]],[[2.30342794]],[[2.14158918]],[[1.87447375]],[[1.4202999]],[[1.42491109]],[[1.15491648]],[[1.14076682]],[[0.92327419]],[[1.11320922]],[[0.92250975]]
['AGO4'],[[1.05569641]],[[2.17325213]],[[2.17337442]],[[2.40193731]],[[2.21353919]],[[1.91779329]],[[1.49600327]],[[1.54723914]],[[1.12814198]],[[1.18692206]],[[1.06350466]],[[1.1968342]],[[1.00780782]]
['TMEM165'],[[1.03673673]],[[1.84513991]],[[1.91500716]],[[2.14829946]],[[1.97036453]],[[1.85292471]],[[1.35948372]],[[1.55979684]],[[1.18287678]],[[1.13181648]],[[0.99246528]],[[1.15014829]],[[0.96489112]]
['AGTPBP1'],[[1.0748038]],[[1.97792585]],[[2.09873255]],[[2.22140132]],[[2.08770452]],[[1.83066862]],[[1.3479999]],[[1.34502024]],[[0.98935709]],[[1.14834594]],[[0.90770775]],[[1.03415917]],[[0.89245155]]
['PHF21A'],[[1.01135324]],[[1.90596631]],[[2.09271464]],[[2.56685824]],[[2.32202987]],[[2.00026038]],[[1.69144266]],[[1.73328618]],[[1.28946075]],[[1.22199799]],[[1.03681198]],[[1.23033215]],[[1.04747658]]
['STX11'],[[1.01720016]],[[2.34078952]],[[2.43718685]],[[2.75553606]],[[2.49352522]],[[2.00233867]],[[1.70225733]],[[1.80427891]],[[1.24423438]],[[1.15611026]],[[1.15889857]],[[1.36081694]],[[1.19582503]]
['USP15'],[[1.03743118]],[[1.73992197]],[[1.81052732]],[[2.1317381]],[[1.91794271]],[[1.44467629]],[[1.01322781]],[[1.23342857]],[[1.02475278]],[[1.13874236]],[[0.91765548]],[[1.04119748]],[[0.89211248]]
['CAB39'],[[1.00224032]],[[1.96369728]],[[2.05409046]],[[2.4074078]],[[2.28067312]],[[1.92985421]],[[1.48095373]],[[1.50487686]],[[1.0827509]],[[1.10312576]],[[0.99396891]],[[1.14051265]],[[0.98648155]]
['PLXNC1'],[[1.04743242]],[[2.16945983]],[[2.24226923]],[[2.63863401]],[[2.42984177]],[[2.348854]],[[1.85693377]],[[1.7382172]],[[1.23938365]],[[1.2673915]],[[1.05375893]],[[1.24857697]],[[1.01438602]]
['ABHD17C'],[[0.81318695]],[[1.42336166]],[[1.14195989]],[[2.44967817]],[[2.53239447]],[[0.94542536]],[[0.90059655]],[[1.55638654]],[[1.25351143]],[[0.82399746]],[[0.97994694]],[[1.5288613]],[[1.18492932]]
['TM6SF1'],[[1.08464257]],[[2.00797126]],[[1.92323355]],[[2.29489189]],[[2.08177816]],[[1.72039982]],[[1.32313706]],[[1.56069112]],[[1.21185289]],[[1.15977107]],[[1.0544789]],[[1.19791526]],[[1.02100048]]
['SLC31A2'],[[1.00936131]],[[1.9253859]],[[2.13169538]],[[2.4379986]],[[2.28736351]],[[2.19169945]],[[1.48441802]],[[1.58549244]],[[0.96727049]],[[1.20422364]],[[0.89727943]],[[1.15047326]],[[1.00725375]]
['RNF144B'],[[1.12881308]],[[2.34740924]],[[2.4246445]],[[2.81742529]],[[2.45449175]],[[1.99911986]],[[1.51596226]],[[1.81361012]],[[1.23944806]],[[1.34775881]],[[1.09700291]],[[1.32616778]],[[1.16911809]]
['GGH'],[[0.88613599]],[[1.48809199]],[[1.76106236]],[[2.21938883]],[[2.04041274]],[[1.6336997]],[[0.92138041]],[[1.29155107]],[[0.99164977]],[[0.97885769]],[[0.69821474]],[[0.89740237]],[[0.91355675]]
['SDCBP'],[[1.01930051]],[[2.16541776]],[[2.24180154]],[[2.70183909]],[[2.56845971]],[[2.09918409]],[[1.65930922]],[[1.64389241]],[[1.19571203]],[[1.29017716]],[[1.09890828]],[[1.22477229]],[[1.05210598]]
['SORL1'],[[1.02861646]],[[1.86680633]],[[1.92799553]],[[2.431507]],[[2.27437612]],[[2.14929943]],[[1.58385967]],[[1.54966428]],[[1.1226639]],[[1.15750448]],[[1.06300588]],[[1.23324533]],[[1.05863707]]
['ENTPD1'],[[1.14098615]],[[2.43603333]],[[2.47315815]],[[2.78143654]],[[2.52947774]],[[2.17933372]],[[1.41606082]],[[1.46965964]],[[1.15768288]],[[1.17346956]],[[1.06371756]],[[1.18098604]],[[1.01608604]]
['DIRC2'],[[1.1564033]],[[2.00300505]],[[2.03232545]],[[2.31063372]],[[2.13424616]],[[1.91431369]],[[1.36548208]],[[1.72896541]],[[1.21672734]],[[1.16686915]],[[1.14945469]],[[1.23592752]],[[1.03744234]]
['APH1B'],[[1.12332653]],[[2.01247703]],[[2.11043529]],[[2.45245488]],[[2.37984906]],[[1.94184819]],[[1.31594451]],[[1.39400633]],[[1.03101193]],[[1.1223921]],[[1.11296862]],[[1.19578513]],[[1.04939382]]
['C1RL'],[[1.04509447]],[[2.23513939]],[[2.27403934]],[[2.63932605]],[[2.42565918]],[[2.10880903]],[[1.58664678]],[[1.75469182]],[[1.3120847]],[[1.20302768]],[[1.13191324]],[[1.32665868]],[[1.09683604]]
['TLE3'],[[0.93549774]],[[2.21662553]],[[2.24595345]],[[2.52603167]],[[2.33684331]],[[1.84087245]],[[1.41954543]],[[1.53497]],[[1.20989474]],[[1.34518646]],[[1.18307164]],[[1.39151063]],[[1.14497982]]
['IGF1R'],[[1.02846768]],[[2.15306916]],[[2.11683546]],[[2.6153323]],[[2.3603993]],[[2.01175982]],[[1.70415204]],[[1.65969676]],[[1.14455773]],[[1.01399345]],[[1.1866837]],[[1.29662722]],[[1.09543526]]
['SSH2'],[[1.05260417]],[[2.07265222]],[[2.11347705]],[[2.45701401]],[[2.23364211]],[[1.95292109]],[[1.60656155]],[[1.65404548]],[[1.16783202]],[[1.23561456]],[[1.10457756]],[[1.29072623]],[[1.12596664]]
['OSBPL1A'],[[1.06942708]],[[2.09015923]],[[2.17504229]],[[2.14007359]],[[1.97897769]],[[2.62406983]],[[1.43194608]],[[1.37901687]],[[0.92085726]],[[0.94421047]],[[0.9389608]],[[1.1262513]],[[0.95313889]]
['SLC16A3'],[[1.04229721]],[[2.12256627]],[[2.05437065]],[[2.47615682]],[[2.27481449]],[[1.90949519]],[[1.59964105]],[[1.82668983]],[[1.34829449]],[[1.38645221]],[[1.16203616]],[[1.40424618]],[[1.13057096]]
['IFNAR1'],[[1.00880101]],[[2.42952846]],[[2.53541866]],[[2.6073738]],[[2.46266949]],[[1.86850072]],[[1.63952198]],[[1.4334047]],[[1.03699492]],[[1.17835706]],[[0.92675818]],[[1.13570717]],[[0.92620854]]
['SLC44A3'],[[0.61236205]],[[1.11134616]],[[1.49597833]],[[2.39356663]],[[2.39598619]],[[0.96255415]],[[1.15442526]],[[1.32251871]],[[1.0220064]],[[0.38141599]],[[0.74542387]],[[1.10275007]],[[0.58561318]]
['FCGR2A'],[[0.94313035]],[[2.14757617]],[[2.20213648]],[[2.55137049]],[[2.34770174]],[[2.11152869]],[[1.74427613]],[[1.79429532]],[[1.27131039]],[[1.30282126]],[[1.05766729]],[[1.30971538]],[[1.02316828]]
['HMCN1'],[[0.82465278]],[[2.01658083]],[[1.70342333]],[[2.12263572]],[[2.06436082]],[[2.3492144]],[[0.44102723]],[[1.03049422]],[[0.65883086]],[[0.84348277]],[[0.70808243]],[[1.10175343]],[[0.8094411]]
['CNIH4'],[[1.08049069]],[[2.39313086]],[[2.52720151]],[[2.70549745]],[[2.458618]],[[1.96419867]],[[1.4438638]],[[1.55142502]],[[1.13950989]],[[1.12563205]],[[1.00536794]],[[1.18369824]],[[1.05554662]]
['LBR'],[[1.08662424]],[[1.94950076]],[[1.91642113]],[[2.23157416]],[[2.07352634]],[[1.93377503]],[[1.439661]],[[1.48593258]],[[1.07576174]],[[1.12687643]],[[1.11658655]],[[1.22941065]],[[1.07098311]]
['NFKBIZ'],[[0.91682655]],[[2.35673969]],[[2.1877402]],[[2.34159298]],[[2.09923795]],[[1.68364753]],[[1.40370242]],[[1.59073683]],[[1.09938778]],[[1.18906686]],[[1.02280914]],[[1.17512841]],[[1.00305615]]
['FAM105A'],[[0.90708954]],[[1.55436744]],[[1.70799818]],[[1.96113603]],[[1.95935159]],[[1.71428044]],[[1.36414632]],[[1.3897986]],[[1.02326529]],[[1.16072474]],[[0.83840468]],[[1.00347105]],[[0.86008489]]
['ARHGAP26'],[[1.06380503]],[[1.79694925]],[[1.88330924]],[[2.39629643]],[[2.20582755]],[[1.95443363]],[[1.61276653]],[[1.63068928]],[[1.15235402]],[[1.1852864]],[[1.06441472]],[[1.24728271]],[[1.06433071]]
['CREB5'],[[1.06558343]],[[2.20399731]],[[2.30046683]],[[2.52544246]],[[2.24585185]],[[2.00248924]],[[1.71892562]],[[1.74659733]],[[1.34934242]],[[1.4082777]],[[1.04207689]],[[1.18331747]],[[0.97380295]]
['SLC12A9'],[[1.02961292]],[[2.44333521]],[[2.43677673]],[[2.70347797]],[[2.40126746]],[[2.13542849]],[[1.64003713]],[[1.7783991]],[[1.34323602]],[[1.38748443]],[[1.11632215]],[[1.35816521]],[[1.10099718]]
['CSGALNACT1'],[[0.98164359]],[[1.60505735]],[[1.71678915]],[[2.60809098]],[[1.96580127]],[[1.68895238]],[[1.32646005]],[[1.08000525]],[[0.67896843]],[[0.95094884]],[[0.66582071]],[[1.13395111]],[[0.96985741]]
['MSRB2'],[[0.96661288]],[[1.97504293]],[[2.06801046]],[[2.49616671]],[[2.24873405]],[[1.92330248]],[[1.35500863]],[[1.53315047]],[[1.23044019]],[[1.29095539]],[[1.14860605]],[[1.24281807]],[[1.15950588]]
['NRBF2'],[[1.00089172]],[[2.0735816]],[[2.09142159]],[[2.48697216]],[[2.30957167]],[[2.07439993]],[[1.62522269]],[[1.59435074]],[[1.14988493]],[[1.26457972]],[[1.08401206]],[[1.32502377]],[[1.10933524]]
['FAM160B1'],[[1.11748933]],[[1.86220998]],[[1.91971373]],[[2.32046892]],[[2.18926925]],[[1.83289424]],[[1.44408971]],[[1.61566453]],[[1.19956165]],[[1.1339502]],[[1.10917009]],[[1.22136307]],[[1.08570502]]
['AMN1'],[[1.06799443]],[[1.8558962]],[[1.9394196]],[[2.37691462]],[[2.15946085]],[[1.5619577]],[[1.29800623]],[[1.41702763]],[[1.04834437]],[[0.97368032]],[[0.95280306]],[[1.08315733]],[[0.88842575]]
['ARL11'],[[0.99410884]],[[1.946916]],[[1.9404807]],[[2.4740911]],[[2.20046341]],[[2.16626545]],[[1.7275225]],[[1.80366975]],[[1.33770661]],[[1.26248246]],[[1.1863326]],[[1.36311504]],[[1.13211781]]
['NR4A2'],[[0.8957349]],[[2.00202595]],[[2.04899629]],[[2.14033905]],[[1.73693646]],[[1.22745915]],[[0.81397589]],[[0.9885568]],[[0.73369617]],[[0.95803365]],[[0.9134107]],[[1.05039783]],[[0.93828511]]
['RBMS1'],[[1.06089652]],[[1.89467271]],[[2.05135681]],[[2.28333812]],[[2.06698781]],[[1.54769604]],[[1.31339256]],[[1.35416905]],[[0.99354631]],[[1.11442429]],[[0.92373243]],[[1.06183749]],[[0.93170298]]
['FAM49B'],[[1.06493828]],[[1.83708827]],[[1.91797216]],[[2.18851796]],[[1.97285936]],[[1.78331882]],[[1.42688407]],[[1.36577775]],[[0.95699864]],[[1.05161713]],[[0.95436645]],[[1.12093882]],[[0.96280054]]
['RABGEF1'],[[1.2647886]],[[2.64174009]],[[2.58123031]],[[2.55221503]],[[2.31571868]],[[1.61195616]],[[1.22527871]],[[1.29001146]],[[1.2156388]],[[1.36270543]],[[1.2790826]],[[1.35526994]],[[0.94843377]]
['AZIN1'],[[1.01333292]],[[1.75912253]],[[1.73732338]],[[2.13984547]],[[2.05280296]],[[1.47834992]],[[1.07166078]],[[1.23588332]],[[0.9678128]],[[1.01499877]],[[0.91426419]],[[1.04981147]],[[0.92879393]]
['RASA2'],[[1.06522532]],[[2.03874823]],[[2.16974179]],[[2.19523986]],[[1.92281314]],[[1.48773525]],[[1.0596589]],[[1.09410246]],[[0.78754261]],[[0.87009912]],[[0.87004704]],[[0.98922874]],[[0.87456138]]
['AFF2'],[[1.03795413]],[[2.14361567]],[[2.1209332]],[[2.87749711]],[[2.64688057]],[[2.09569332]],[[1.74840932]],[[1.95938111]],[[1.4056439]],[[1.25058734]],[[1.35097855]],[[1.5151764]],[[1.3765751]]
['CACNA1D'],[[1.03304248]],[[2.09780063]],[[1.82233124]],[[2.24396411]],[[2.13328633]],[[1.26290329]],[[0.84169661]],[[1.14531148]],[[1.19128317]],[[1.0363426]],[[0.92482314]],[[1.08470142]],[[0.91664427]]
['KCNJ15'],[[1.22750601]],[[2.70378422]],[[2.77949561]],[[3.15767589]],[[2.83356231]],[[2.57816725]],[[1.90318227]],[[1.85006558]],[[1.35037826]],[[1.27876862]],[[1.24487119]],[[1.48488917]],[[1.23790227]]
['CCDC17'],[[1.18562992]],[[1.86946483]],[[2.01750315]],[[2.57771931]],[[2.23087758]],[[2.07706886]],[[1.63357024]],[[1.80724752]],[[1.28319802]],[[1.20456139]],[[1.10452699]],[[1.28481579]],[[1.15026565]]
['MPZL3'],[[1.06790086]],[[2.25140491]],[[2.34586795]],[[2.57538429]],[[2.39126667]],[[1.62017572]],[[1.12442326]],[[1.1825424]],[[0.92459647]],[[1.09648439]],[[1.07495973]],[[1.20695254]],[[1.01063598]]
['ANO10'],[[1.04090692]],[[2.10654929]],[[2.11157743]],[[2.27974306]],[[2.03791791]],[[1.86035757]],[[1.39973874]],[[1.68197037]],[[1.18562957]],[[1.15759187]],[[1.02980587]],[[1.21995001]],[[1.11649303]]
['SLC25A44'],[[1.07082408]],[[2.20004376]],[[2.18217525]],[[2.41934085]],[[2.20238913]],[[2.07598831]],[[1.61095071]],[[1.67655154]],[[1.23231611]],[[1.30340339]],[[1.1221824]],[[1.33538972]],[[1.10723551]]
['NBEAL2'],[[1.10378664]],[[2.17881552]],[[2.16529593]],[[2.57558592]],[[2.265648]],[[2.04861058]],[[1.53525633]],[[1.78751948]],[[1.37035993]],[[1.3257163]],[[1.28895468]],[[1.4636149]],[[1.24680316]]
['ZNF281'],[[1.28210812]],[[2.18346065]],[[2.3093997]],[[2.67743395]],[[2.43640618]],[[2.0611074]],[[1.42440707]],[[1.56648734]],[[1.08143202]],[[1.03539736]],[[1.06703057]],[[1.23160668]],[[1.07710179]]
['MAPKAPK2'],[[1.07013862]],[[2.13156832]],[[2.11375912]],[[2.79327571]],[[2.62431595]],[[1.86767832]],[[1.31242177]],[[1.71879609]],[[1.48648487]],[[1.23038608]],[[1.25677981]],[[1.45799696]],[[1.25818193]]
['TYW5'],[[1.01906873]],[[1.96212967]],[[2.13748785]],[[2.00480661]],[[1.76092576]],[[1.6018599]],[[0.69517204]],[[0.94234433]],[[0.84540652]],[[0.80592666]],[[0.77693561]],[[0.88299381]],[[0.79546216]]
['RNF149'],[[1.08885931]],[[2.31761989]],[[2.43014562]],[[2.77701705]],[[2.56971416]],[[2.01970128]],[[1.57801173]],[[1.66831835]],[[1.20686274]],[[1.20203154]],[[1.09103521]],[[1.29196712]],[[1.06928606]]
['CDC42EP3'],[[1.15577791]],[[2.73996386]],[[2.79837529]],[[2.87612323]],[[2.74137235]],[[2.09506162]],[[2.05818782]],[[1.94631089]],[[1.48930393]],[[1.39272107]],[[1.21851623]],[[1.41508532]],[[1.22398079]]
['EIF4E3'],[[1.07314281]],[[2.08479977]],[[2.17972995]],[[2.7387653]],[[2.53123852]],[[1.87070576]],[[1.53030052]],[[1.7324983]],[[1.30381986]],[[1.1409922]],[[1.22483424]],[[1.43898642]],[[1.24310415]]
['CXCR1'],[[1.02641858]],[[2.43851079]],[[2.40509881]],[[2.85828304]],[[2.69206782]],[[2.12521949]],[[1.70670581]],[[1.7135181]],[[1.23407387]],[[1.28976806]],[[1.16979143]],[[1.4679781]],[[1.15091446]]
['IFI16'],[[1.08341891]],[[2.27506735]],[[2.3787589]],[[2.85622407]],[[2.72027905]],[[1.8553787]],[[1.18105937]],[[1.26214199]],[[0.95461026]],[[1.06101592]],[[0.92451244]],[[1.16477676]],[[1.00731404]]
['PPP4R2'],[[0.97246477]],[[2.00844594]],[[2.17856772]],[[2.42857464]],[[2.26554753]],[[1.60632286]],[[1.30627001]],[[1.38879188]],[[1.07362145]],[[1.03959668]],[[0.9482273]],[[1.12232544]],[[0.95640016]]
['APBB2'],[[1.04363023]],[[1.8109227]],[[1.96526858]],[[1.36868669]],[[1.25291827]],[[1.35764116]],[[0.91334674]],[[0.68108838]],[[0.55200754]],[[0.77946697]],[[0.47139976]],[[0.68697015]],[[0.47339034]]
['SPDYA'],[[0.89075902]],[[2.1152453]],[[2.2899993]],[[1.99328367]],[[1.63897155]],[[1.31122451]],[[1.07053862]],[[1.08439372]],[[0.71333333]],[[0.93854054]],[[0.73085413]],[[0.85505988]],[[0.69717693]]
['C4orf3'],[[0.96356006]],[[1.87108269]],[[2.03695724]],[[2.41135358]],[[2.40484374]],[[1.81913701]],[[1.56951873]],[[1.47621467]],[[1.06934705]],[[1.01606284]],[[0.91068287]],[[1.16359551]],[[0.95120005]]
['MB21D1'],[[0.95452164]],[[2.13551231]],[[2.10394192]],[[2.25157906]],[[2.11823119]],[[1.65527241]],[[1.25309124]],[[1.36833405]],[[1.02358312]],[[1.06014643]],[[0.94138765]],[[1.13687438]],[[0.96376696]]
['LMTK2'],[[1.12889485]],[[2.46671481]],[[2.40135847]],[[2.68046495]],[[2.48195464]],[[1.77433629]],[[1.4552218]],[[1.7206253]],[[1.32751794]],[[1.21228038]],[[1.30042959]],[[1.42352707]],[[1.27059818]]
['NOXRED1'],[[1.10345462]],[[2.02901145]],[[2.1572445]],[[2.53816551]],[[2.31504564]],[[1.6773949]],[[1.44689295]],[[1.59688002]],[[1.0758852]],[[0.82128915]],[[0.88618492]],[[1.07017427]],[[0.78745181]]
['KBTBD6'],[[0.87572065]],[[1.56977157]],[[1.73352395]],[[2.66873083]],[[2.50865512]],[[0.87947394]],[[0.83925115]],[[1.0719513]],[[0.805325]],[[0.7860727]],[[0.96630787]],[[1.08618991]],[[0.98744158]]
['PDZD8'],[[1.15188237]],[[2.03559099]],[[2.12617573]],[[2.56172992]],[[2.35534642]],[[2.05857018]],[[1.55497652]],[[1.64484596]],[[1.22833741]],[[1.14790415]],[[1.17026933]],[[1.30599698]],[[1.14460643]]
['NDEL1'],[[1.06369809]],[[2.2571626]],[[2.2646754]],[[2.70520879]],[[2.42042501]],[[1.98338422]],[[1.35477531]],[[1.41318444]],[[1.06009359]],[[1.16422271]],[[1.12190483]],[[1.29480071]],[[1.10635847]]
['STX3'],[[1.04218587]],[[2.1233519]],[[2.12080041]],[[2.5200947]],[[2.24979524]],[[2.00111308]],[[1.44405894]],[[1.54659527]],[[1.07237397]],[[1.1474719]],[[1.07959525]],[[1.24546921]],[[1.02602999]]
['BEST1'],[[1.17892586]],[[2.38922883]],[[2.31413663]],[[2.72026176]],[[2.40194094]],[[1.90276935]],[[1.24051211]],[[1.56309222]],[[1.26456987]],[[1.24138391]],[[1.15418303]],[[1.34121825]],[[1.12914673]]
['VASN'],[[1.19878506]],[[2.33960811]],[[1.95135364]],[[2.54573524]],[[2.31531669]],[[1.64395575]],[[1.10045698]],[[1.65902642]],[[1.33603201]],[[1.31198924]],[[1.09623283]],[[1.45127173]],[[1.03214871]]
['RBPJ'],[[0.9903285]],[[1.89514564]],[[2.02831005]],[[2.2894823]],[[2.16384497]],[[1.78236575]],[[1.38917354]],[[1.29972112]],[[0.89253891]],[[1.03664932]],[[0.87800468]],[[1.07659306]],[[0.90758731]]
['MMADHC'],[[0.97789871]],[[1.65656188]],[[1.72192415]],[[2.01528023]],[[1.83226089]],[[1.54061475]],[[1.20467139]],[[1.25777923]],[[0.91683935]],[[0.99830052]],[[0.87378936]],[[0.98763166]],[[0.8958429]]
['PXK'],[[1.2320115]],[[2.20642006]],[[2.17270493]],[[2.60201794]],[[2.35161204]],[[2.26623745]],[[1.59373814]],[[1.6605067]],[[1.20936165]],[[1.24839071]],[[1.0764387]],[[1.236642]],[[1.09272043]]
['STAT3'],[[0.9987857]],[[2.00556486]],[[2.06499832]],[[2.52235191]],[[2.34634962]],[[1.93256602]],[[1.58780557]],[[1.685171]],[[1.29393185]],[[1.2545165]],[[1.19833873]],[[1.38613038]],[[1.18137881]]
['SLC16A4'],[[1.23016307]],[[2.33960777]],[[2.37842481]],[[2.71590898]],[[2.37550477]],[[2.28215195]],[[1.79513872]],[[1.74138963]],[[0.80746459]],[[1.17104354]],[[0.96720205]],[[1.16574704]],[[0.93815975]]
['SNTB2'],[[1.13794067]],[[1.60320839]],[[1.69219364]],[[2.03395902]],[[1.93207272]],[[1.28376601]],[[1.04881186]],[[1.17427655]],[[0.94308124]],[[0.92228379]],[[0.97397508]],[[1.18597952]],[[0.96293638]]
['XPO6'],[[1.06773874]],[[2.33498092]],[[2.37250171]],[[2.85312622]],[[2.63987701]],[[2.08678326]],[[1.51065629]],[[1.59484675]],[[1.24454692]],[[1.27475005]],[[1.14805129]],[[1.34951404]],[[1.11251933]]
['CCDC126'],[[1.12589389]],[[2.05388416]],[[2.01476686]],[[2.28332548]],[[2.00393518]],[[1.59417778]],[[1.25952218]],[[1.28257048]],[[0.93801906]],[[1.0040884]],[[0.95412468]],[[1.15650046]],[[1.0014142]]
['RNASE6'],[[0.92431642]],[[1.84332098]],[[1.74414345]],[[2.05599445]],[[1.91518293]],[[1.51741956]],[[1.21307969]],[[1.17215549]],[[0.93307013]],[[1.10215546]],[[0.70642949]],[[0.94226729]],[[0.76897455]]
['EMB'],[[1.08221727]],[[1.74590239]],[[1.82882002]],[[1.99587331]],[[1.8061523]],[[1.80248353]],[[1.34808705]],[[1.31983152]],[[0.85949695]],[[0.98668063]],[[0.83366393]],[[1.00832266]],[[0.87091751]]
['TSEN34'],[[1.02993423]],[[2.5888929]],[[2.59089439]],[[2.71185553]],[[2.45982988]],[[1.95434248]],[[1.52996488]],[[1.56602923]],[[1.21444485]],[[1.26438249]],[[1.12607748]],[[1.34421087]],[[1.0914796]]
['TANC2'],[[1.12268119]],[[2.25564456]],[[2.19882488]],[[2.77698142]],[[2.37667028]],[[1.351635]],[[1.14458765]],[[1.41410238]],[[1.12130342]],[[1.00577992]],[[1.15330666]],[[1.26303306]],[[1.10506334]]
['JUNB'],[[0.9625007]],[[2.54775575]],[[2.32895763]],[[2.67865534]],[[2.52887483]],[[1.90322787]],[[1.71392926]],[[1.81426472]],[[1.36298852]],[[1.53285504]],[[1.21775068]],[[1.52817907]],[[1.20966296]]
['RAB33B'],[[1.04899452]],[[2.03966952]],[[1.89066993]],[[2.46085893]],[[2.22142272]],[[2.00272407]],[[1.42117096]],[[1.50896365]],[[1.0450671]],[[1.01396259]],[[1.05092806]],[[1.15799201]],[[1.03980864]]
['RAB43'],[[1.04732915]],[[2.66455495]],[[2.85141207]],[[3.01806095]],[[2.70627842]],[[1.87773156]],[[1.25734396]],[[1.61792249]],[[1.31119673]],[[1.26153949]],[[1.14870469]],[[1.52290656]],[[1.26756239]]
['TNFRSF10C'],[[0.9247132]],[[2.23005788]],[[2.25434829]],[[2.71622137]],[[2.44300465]],[[2.12259054]],[[1.76986557]],[[1.79323452]],[[1.24573496]],[[1.23005039]],[[1.1637745]],[[1.44812445]],[[1.2193803]]
['NABP1'],[[1.16823493]],[[2.42893149]],[[2.4938726]],[[2.71640046]],[[2.43448976]],[[1.97830795]],[[1.32791507]],[[1.49296503]],[[1.05727803]],[[1.07687153]],[[0.96300464]],[[1.17106688]],[[0.93093958]]
['PLK3'],[[1.07243622]],[[2.72955646]],[[2.62275408]],[[2.58664774]],[[2.42776082]],[[1.70959112]],[[1.11770437]],[[1.08485995]],[[0.76170327]],[[1.21356408]],[[0.90011008]],[[1.15759753]],[[0.96141581]]
['SLCO4C1'],[[1.36533438]],[[2.16675508]],[[1.97852293]],[[2.67011294]],[[2.50745129]],[[1.89484517]],[[1.24564557]],[[1.49811228]],[[1.13479228]],[[1.09938319]],[[1.12077745]],[[1.30204938]],[[1.15020455]]
['TLR1'],[[0.987003]],[[2.26424808]],[[2.28846357]],[[2.49617472]],[[2.30377806]],[[1.94402874]],[[1.49999796]],[[1.56847905]],[[1.05230521]],[[1.14043292]],[[0.96888261]],[[1.15144475]],[[0.97032613]]
['NLRP6'],[[1.0355756]],[[1.8627902]],[[1.89609392]],[[2.12482991]],[[1.94644784]],[[1.93623572]],[[1.52290927]],[[1.41426414]],[[1.09913944]],[[1.34237504]],[[0.77459027]],[[1.12829631]],[[0.8475293]]
['B3GNTL1'],[[1.09952305]],[[2.19839336]],[[2.30579056]],[[2.68273889]],[[2.40803531]],[[1.7382756]],[[1.28955622]],[[1.55135802]],[[1.25630812]],[[1.21593092]],[[1.30764905]],[[1.43589976]],[[1.22101749]]
['CREG2'],[[0.69321886]],[[2.5763374]],[[3.24730702]],[[2.46432172]],[[2.68695689]],[[1.6842649]],[[0.96607712]],[[1.269434]],[[1.04661429]],[[1.93525236]],[[1.18462848]],[[1.81231786]],[[1.56893208]]
