['FGR'],[[1.00235488]],[[1.70814583]],[[1.76475932]],[[2.29462812]],[[2.11008626]],[[2.17372579]],[[1.79994161]],[[1.87996577]],[[1.35224186]],[[1.31334531]],[[1.2039301]],[[1.42447185]],[[1.19939623]]
['SELPLG'],[[1.02924328]],[[1.93678185]],[[1.96415532]],[[2.41520332]],[[2.23954473]],[[1.71547242]],[[1.43251315]],[[1.63598781]],[[1.25439919]],[[1.29183463]],[[1.23229539]],[[1.4475228]],[[1.24351978]]
['CAMKK2'],[[1.05290022]],[[1.88571344]],[[1.76335802]],[[2.26363193]],[[1.92235801]],[[2.01296151]],[[1.67646816]],[[1.9760692]],[[1.3837435]],[[1.25963677]],[[1.17023347]],[[1.33065916]],[[1.16473308]]
['BIN2'],[[1.04436274]],[[1.51710501]],[[1.45829434]],[[1.94904768]],[[1.72406926]],[[1.73295554]],[[1.36750776]],[[1.57097085]],[[1.23657466]],[[1.17567282]],[[1.15376722]],[[1.27370086]],[[1.09747515]]
['ALDH2'],[[0.91444287]],[[1.46763612]],[[1.5838106]],[[1.39054723]],[[1.38245257]],[[2.38485957]],[[1.65080219]],[[1.3105762]],[[1.00222161]],[[1.22410992]],[[0.76454018]],[[0.9408881]],[[0.85276009]]
['SCNN1A'],[[0.97628382]],[[1.53990107]],[[1.20373437]],[[1.7538805]],[[1.5205847]],[[0.83582819]],[[0.66458819]],[[0.98887147]],[[0.86680288]],[[1.07540486]],[[0.94015742]],[[1.02311513]],[[0.96727419]]
['LTBR'],[[0.87208523]],[[2.04623433]],[[2.08998604]],[[2.25020279]],[[1.97240914]],[[1.90913613]],[[1.76370342]],[[1.7680287]],[[1.42363197]],[[1.60466435]],[[1.16356608]],[[1.36828986]],[[1.18571039]]
['DSE'],[[0.82838151]],[[1.60757603]],[[1.66677298]],[[1.90863783]],[[1.70785001]],[[1.64695416]],[[1.55906781]],[[1.83412003]],[[1.40015677]],[[1.34359642]],[[1.10060828]],[[1.21117343]],[[0.99687681]]
['SOD2'],[[1.00842384]],[[2.04256672]],[[2.15594565]],[[2.4070536]],[[2.21652007]],[[1.73064451]],[[1.70833425]],[[1.75068907]],[[1.24427414]],[[1.2537815]],[[1.09898776]],[[1.32625823]],[[1.10962103]]
['CCND3'],[[1.23689771]],[[2.03928391]],[[2.0287009]],[[2.44443419]],[[2.21345486]],[[1.8013983]],[[1.25218707]],[[1.79989498]],[[1.49576598]],[[1.33104845]],[[1.3020872]],[[1.54254521]],[[1.33810385]]
['RNF130'],[[1.02328142]],[[1.79698745]],[[1.78192236]],[[2.14161726]],[[1.95684738]],[[1.80139635]],[[1.57903605]],[[1.71970325]],[[1.30708094]],[[1.33992942]],[[1.14151486]],[[1.28834272]],[[1.10688457]]
['H2AFY'],[[1.06636157]],[[1.87465541]],[[1.87767276]],[[2.25366539]],[[2.01772768]],[[1.8479125]],[[1.2962066]],[[1.53924621]],[[1.23289204]],[[1.24190327]],[[1.15165734]],[[1.2308243]],[[1.0707332]]
['ATP6V0E1'],[[1.00440799]],[[1.59348114]],[[1.59606243]],[[2.0564576]],[[1.94346192]],[[1.84036386]],[[1.45280262]],[[1.57582245]],[[1.2465561]],[[1.21274235]],[[1.04113773]],[[1.19977318]],[[1.0499569]]
['COL7A1'],[[1.03554946]],[[1.5997106]],[[1.55088196]],[[2.15491332]],[[1.53297908]],[[2.10269346]],[[1.71499321]],[[1.8433444]],[[1.39324632]],[[1.27846317]],[[0.84079055]],[[1.13363664]],[[0.96719818]]
['ABTB1'],[[1.1244117]],[[2.06306433]],[[2.0333]],[[2.54821887]],[[2.28064182]],[[1.90865748]],[[1.38512784]],[[1.82910945]],[[1.54450838]],[[1.31262901]],[[1.2972934]],[[1.48362453]],[[1.23586777]]
['KIAA1257'],[[1.20325191]],[[1.9732333]],[[1.8520165]],[[2.48264459]],[[2.20776287]],[[1.9102314]],[[1.40617008]],[[1.69999351]],[[1.28821341]],[[1.20897943]],[[1.29203362]],[[1.44847039]],[[1.18502063]]
['STK16'],[[1.1215301]],[[1.90399541]],[[1.97186214]],[[2.3945606]],[[2.1483504]],[[1.57122863]],[[1.15480274]],[[1.59231832]],[[1.36515187]],[[1.14604623]],[[1.11392933]],[[1.37231225]],[[1.16167013]]
['CAPZA1'],[[1.02288564]],[[1.71644171]],[[1.76574602]],[[1.99993609]],[[1.84660708]],[[1.64627156]],[[1.41850719]],[[1.46090085]],[[1.02239428]],[[1.12940001]],[[0.92689125]],[[1.09479516]],[[0.96140372]]
['RHOU'],[[0.75932277]],[[1.72638136]],[[1.83362548]],[[1.73630983]],[[1.61108016]],[[1.57708684]],[[1.30011426]],[[1.27403584]],[[0.92247884]],[[1.34824874]],[[0.81806197]],[[0.98424926]],[[0.8381949]]
['MFN2'],[[1.02065869]],[[1.84755372]],[[1.82387318]],[[2.07687765]],[[2.02281085]],[[1.79028452]],[[1.33064621]],[[1.74186039]],[[1.51364903]],[[1.2848751]],[[1.27204564]],[[1.34193715]],[[1.1768707]]
['NCF2'],[[0.99105467]],[[1.69042221]],[[1.70043009]],[[2.17630779]],[[1.94947193]],[[1.87856456]],[[1.62895404]],[[1.79322764]],[[1.36883386]],[[1.30823755]],[[1.11865868]],[[1.3259074]],[[1.12423042]]
['OLFML3'],[[1.0865224]],[[2.13248098]],[[1.80869879]],[[2.11557589]],[[1.94600529]],[[1.75355835]],[[1.50534941]],[[1.69115942]],[[1.24290072]],[[0.87358031]],[[1.05691587]],[[1.10615031]],[[0.87990855]]
['ECE1'],[[1.0077006]],[[2.05729824]],[[2.17380089]],[[2.76225176]],[[2.49812613]],[[2.30655147]],[[2.02182791]],[[2.10967347]],[[1.49204112]],[[1.19629521]],[[1.42427791]],[[1.67064639]],[[1.40250549]]
['ATP6V0B'],[[0.99096777]],[[1.76490751]],[[1.71520653]],[[2.02265399]],[[1.81459971]],[[1.75132966]],[[1.39830266]],[[1.57309368]],[[1.24838585]],[[1.29820642]],[[1.06150531]],[[1.28796194]],[[1.07918157]]
['KLF7'],[[0.95688397]],[[1.62094008]],[[1.59088767]],[[2.06838638]],[[1.85690177]],[[1.81722967]],[[1.42141131]],[[1.57416592]],[[1.10616106]],[[1.07980979]],[[1.08526915]],[[1.20060239]],[[1.05838311]]
['MFSD1'],[[1.00359833]],[[1.66030502]],[[1.71169729]],[[1.95202066]],[[1.81861175]],[[1.59993478]],[[1.25184904]],[[1.5598677]],[[1.25351765]],[[1.15613286]],[[1.03629485]],[[1.06883318]],[[0.95693206]]
['UBE2B'],[[1.0316803]],[[1.80690645]],[[1.82882637]],[[2.26800325]],[[2.09449492]],[[1.56983487]],[[1.20684351]],[[1.50232957]],[[1.36750876]],[[1.15435296]],[[1.0606699]],[[1.2419789]],[[1.04635564]]
['RAD23B'],[[1.01540013]],[[1.67940183]],[[1.7285339]],[[2.00121081]],[[1.88178646]],[[1.67651295]],[[1.36332145]],[[1.51163245]],[[1.21555571]],[[1.18122146]],[[1.05019787]],[[1.22319791]],[[1.08288318]]
['FBXW2'],[[1.02724516]],[[1.90333725]],[[1.82666802]],[[2.0282027]],[[1.84839786]],[[1.58385317]],[[1.17679572]],[[1.3484767]],[[1.02052146]],[[1.01625483]],[[0.98043213]],[[1.07722194]],[[0.94475736]]
['FAM45A'],[[1.00856651]],[[2.04909954]],[[1.99381445]],[[2.11318651]],[[1.91358067]],[[1.80591413]],[[1.4496378]],[[1.55894915]],[[1.12585535]],[[1.11566187]],[[0.98771816]],[[1.187502]],[[0.94786153]]
['CFAP58'],[[1.27714279]],[[1.9947558]],[[1.93295206]],[[2.3719245]],[[2.04674039]],[[2.15051158]],[[2.04169238]],[[2.03172362]],[[1.52973454]],[[1.40960741]],[[1.35241794]],[[1.65207875]],[[1.26552734]]
['PLXDC2'],[[1.02008418]],[[1.92300409]],[[2.02311994]],[[2.19781846]],[[2.0029316]],[[1.66799214]],[[1.42486188]],[[1.64927353]],[[1.27082998]],[[1.30504471]],[[1.04119107]],[[1.14831094]],[[1.03703586]]
['FAM53C'],[[1.04785459]],[[2.02053337]],[[2.01216775]],[[2.38077921]],[[2.1816401]],[[2.22016572]],[[1.69763392]],[[1.75322214]],[[1.32785652]],[[1.32430179]],[[1.21483625]],[[1.43493413]],[[1.16194801]]
['EGR1'],[[1.338457]],[[2.17384624]],[[1.87894509]],[[2.17803711]],[[1.68527885]],[[1.00072656]],[[1.15250493]],[[1.51798254]],[[1.68910586]],[[1.32442293]],[[1.21197958]],[[1.40942516]],[[1.15112689]]
['APAF1'],[[1.0386541]],[[1.81943018]],[[1.83672778]],[[2.19108359]],[[1.98835047]],[[1.73919183]],[[1.40580627]],[[1.46097145]],[[1.09248662]],[[1.20017664]],[[1.05459487]],[[1.15949548]],[[1.05856084]]
['PTK2B'],[[1.05879685]],[[1.65120189]],[[1.6454664]],[[2.01926159]],[[1.78413537]],[[1.8372715]],[[1.4705509]],[[1.67624178]],[[1.34920139]],[[1.24429088]],[[1.18637615]],[[1.32602563]],[[1.15950226]]
['CSTA'],[[0.99110898]],[[2.02544287]],[[1.95150199]],[[2.21475183]],[[2.00746175]],[[1.90281925]],[[1.67237399]],[[1.69055995]],[[1.28387594]],[[1.35930366]],[[1.09179957]],[[1.20539177]],[[1.05410057]]
['CCR2'],[[0.82951219]],[[1.72636461]],[[1.86016132]],[[1.67500254]],[[1.59395158]],[[1.77366488]],[[1.65022537]],[[1.49098467]],[[1.09365316]],[[1.4515366]],[[0.8275727]],[[0.95988958]],[[0.78064313]]
['ANXA11'],[[1.03451854]],[[1.71389835]],[[1.67787483]],[[2.13642781]],[[1.91055752]],[[1.69612385]],[[1.38228699]],[[1.57621761]],[[1.20379655]],[[1.16072477]],[[1.15914465]],[[1.33938934]],[[1.15479992]]
['GLIPR2'],[[1.0665414]],[[1.86172358]],[[1.91853513]],[[2.18333685]],[[1.99438084]],[[1.89403168]],[[1.62699931]],[[1.86626142]],[[1.41934647]],[[1.35902903]],[[1.20536132]],[[1.46027414]],[[1.2417572]]
['SLC36A1'],[[1.05718711]],[[2.0026463]],[[1.96237265]],[[2.23217461]],[[1.92445669]],[[1.95972544]],[[1.57681596]],[[1.90473624]],[[1.62683572]],[[1.31362453]],[[1.25507109]],[[1.41135413]],[[1.1969093]]
['LPGAT1'],[[1.06706516]],[[1.86969893]],[[1.83439969]],[[2.13090272]],[[1.90850639]],[[1.5749188]],[[1.31410999]],[[1.50232707]],[[1.11500787]],[[1.08980868]],[[1.06209567]],[[1.17500848]],[[1.00665402]]
['CRISP2'],[[2.23306628]],[[5.63632882]],[[5.10654408]],[[4.56408851]],[[4.26614189]],[[3.83618659]],[[2.74870382]],[[3.22481416]],[[3.63435638]],[[2.38865118]],[[3.17358899]],[[3.33085465]],[[2.86090285]]
['ATXN1'],[[1.0409373]],[[1.60161489]],[[1.66338563]],[[1.90087069]],[[1.70331081]],[[1.739919]],[[1.56115422]],[[1.53914453]],[[1.10612054]],[[1.16938091]],[[1.03759901]],[[1.25160368]],[[1.02949031]]
['MBOAT7'],[[1.03838576]],[[2.13350052]],[[2.14168287]],[[2.40328104]],[[2.16835938]],[[1.95421522]],[[1.54614176]],[[1.67926701]],[[1.25137139]],[[1.32669352]],[[1.24991982]],[[1.43210257]],[[1.17309232]]
['OPRL1'],[[1.03507755]],[[1.65655035]],[[1.53915832]],[[2.29297733]],[[1.87215168]],[[1.82593533]],[[1.75011592]],[[2.06083686]],[[1.55126531]],[[1.48275826]],[[1.34623287]],[[1.53801846]],[[1.31514296]]
['TNFSF14'],[[0.97640714]],[[1.25745613]],[[1.30333894]],[[1.82035467]],[[1.55561764]],[[2.08563272]],[[1.73914842]],[[1.6464976]],[[1.2056962]],[[1.16063344]],[[1.06630052]],[[1.30281004]],[[1.08242981]]
['VASP'],[[1.02515846]],[[1.96060925]],[[2.01568706]],[[2.42649561]],[[2.20006]],[[1.96549358]],[[1.83778844]],[[2.00270896]],[[1.53413026]],[[1.40643949]],[[1.32488183]],[[1.5383686]],[[1.29437516]]
['CD93'],[[1.01978649]],[[2.09853549]],[[2.13156613]],[[2.03906694]],[[1.8761548]],[[1.96590179]],[[1.60109823]],[[1.58308038]],[[1.19412958]],[[1.43242794]],[[1.01957951]],[[1.08541972]],[[0.97242257]]
['TMX4'],[[1.0784495]],[[1.83857121]],[[1.80474952]],[[2.03759622]],[[1.85888339]],[[1.59632666]],[[1.24937863]],[[1.40193656]],[[1.01578263]],[[1.04867107]],[[1.03129692]],[[1.12754179]],[[0.96694961]]
['SIRPD'],[[0.99060627]],[[1.59775652]],[[1.63891986]],[[1.8297225]],[[1.5610515]],[[2.17821333]],[[1.54813101]],[[1.58033562]],[[1.21346273]],[[1.20759189]],[[1.03482506]],[[1.06804863]],[[0.93623919]]
['S1PR4'],[[1.06374225]],[[2.12068798]],[[2.06714029]],[[2.52471091]],[[2.29101245]],[[1.80835494]],[[1.52507553]],[[1.69571733]],[[1.3630231]],[[1.25161827]],[[1.25352346]],[[1.51422329]],[[1.26303576]]
['CFP'],[[0.96791434]],[[1.80274127]],[[1.77530782]],[[2.21149677]],[[2.01769929]],[[1.74017723]],[[1.51183087]],[[1.79204586]],[[1.41662707]],[[1.41042851]],[[1.24755906]],[[1.4485063]],[[1.26917972]]
['PTPN12'],[[1.11541258]],[[1.559072]],[[1.6309826]],[[2.07268171]],[[1.90778337]],[[1.51840991]],[[1.30706797]],[[1.56543642]],[[1.22541093]],[[1.15896747]],[[1.05650343]],[[1.18841228]],[[1.06295428]]
['LRFN1'],[[1.25788499]],[[2.17828741]],[[2.16643013]],[[2.56041613]],[[2.23586837]],[[1.92043867]],[[1.67752761]],[[1.87193413]],[[1.4463492]],[[1.40707412]],[[1.2466242]],[[1.53923801]],[[1.27121989]]
['ZFP36'],[[0.87552311]],[[2.17222776]],[[2.09251218]],[[2.45495936]],[[2.26575365]],[[1.92575927]],[[1.74853895]],[[1.80804838]],[[1.38350129]],[[1.30641088]],[[1.21285205]],[[1.46994521]],[[1.24081584]]
['LRRC4'],[[1.14229459]],[[1.95805215]],[[1.87577093]],[[2.36245688]],[[2.10860242]],[[2.4522415]],[[1.98608125]],[[2.06209606]],[[1.5149538]],[[1.38323492]],[[1.31622279]],[[1.50830209]],[[1.23152716]]
['LRRC6'],[[0.95057706]],[[1.20856286]],[[1.30279122]],[[1.69992905]],[[1.35782865]],[[2.10157444]],[[1.40640656]],[[1.57140184]],[[0.97416631]],[[1.06244924]],[[0.86151454]],[[1.10377159]],[[0.94536898]]
['CHRNA10'],[[1.13074009]],[[1.6450237]],[[1.89949683]],[[2.07303152]],[[1.80476201]],[[1.56288437]],[[1.10045691]],[[1.41489941]],[[1.0879817]],[[0.83738706]],[[0.99305226]],[[1.19599493]],[[0.98338241]]
['MOSPD2'],[[1.00675888]],[[1.75829855]],[[1.73851055]],[[1.99432694]],[[1.78084103]],[[1.74422264]],[[1.5050549]],[[1.4500802]],[[1.05056081]],[[1.14568974]],[[0.9480826]],[[1.06426875]],[[0.96131945]]
['DOCK6'],[[0.99557371]],[[1.43556995]],[[1.30741985]],[[1.91406354]],[[1.52955043]],[[1.05816801]],[[1.40172637]],[[1.63337763]],[[1.19303546]],[[0.92771053]],[[1.27440745]],[[1.0857806]],[[1.02992218]]
['TSPAN16'],[[1.15948292]],[[1.89055039]],[[0.61446945]],[[2.38249648]],[[1.73213542]],[[1.21925181]],[[2.40349861]],[[1.97074672]],[[1.85121125]],[[1.27036439]],[[1.2862293]],[[1.8824548]],[[1.18796654]]
['ZSWIM6'],[[1.02845957]],[[1.71802344]],[[1.86343681]],[[1.99619083]],[[1.76671634]],[[1.77573403]],[[1.52704582]],[[1.55539584]],[[1.17432708]],[[1.28083935]],[[1.02095636]],[[1.1596395]],[[0.99649778]]
['CHMP2A'],[[1.02640352]],[[1.82886475]],[[1.81541714]],[[2.20233266]],[[2.01693616]],[[1.74159869]],[[1.5608491]],[[1.67069911]],[[1.34841074]],[[1.31009296]],[[1.17574747]],[[1.36394286]],[[1.2121884]]
['GMFG'],[[1.02920281]],[[1.99930743]],[[1.98794225]],[[2.39607163]],[[2.18016838]],[[1.88752995]],[[1.52210126]],[[1.73027002]],[[1.2399445]],[[1.22214813]],[[1.10853759]],[[1.32633851]],[[1.11945225]]
['THEMIS2'],[[1.05541942]],[[1.76735426]],[[1.80929896]],[[2.04539919]],[[1.80944447]],[[1.81066158]],[[1.47910195]],[[1.61659504]],[[1.17392476]],[[1.33323521]],[[1.15780615]],[[1.343318]],[[1.13970655]]
['LILRB2'],[[1.00163604]],[[1.8266599]],[[1.82545449]],[[1.78404938]],[[1.62209879]],[[1.99453745]],[[1.55476433]],[[1.70549762]],[[1.28113225]],[[1.3836976]],[[0.99450527]],[[1.17061173]],[[0.95588309]]
['CAP1'],[[1.05136478]],[[1.83191392]],[[1.82120019]],[[2.26272052]],[[2.11497042]],[[1.85972052]],[[1.59604747]],[[1.73026865]],[[1.32436944]],[[1.22824695]],[[1.15271659]],[[1.30497815]],[[1.14315109]]
['SLC6A6'],[[1.05333706]],[[1.92630209]],[[1.92110896]],[[2.19902646]],[[1.98105532]],[[1.88448132]],[[1.58500857]],[[1.69326886]],[[1.26158762]],[[1.29002586]],[[1.16446041]],[[1.34603032]],[[1.12210578]]
['SPATA6'],[[0.99840949]],[[1.03711105]],[[1.25209255]],[[1.74937453]],[[1.60139102]],[[2.28946881]],[[1.50347193]],[[1.83647149]],[[1.21501401]],[[1.09473257]],[[1.09467299]],[[1.19279555]],[[1.09534393]]
['PTPRE'],[[1.07124333]],[[1.8972175]],[[1.90074205]],[[2.02401415]],[[1.7353615]],[[1.79318481]],[[1.48584107]],[[1.56650261]],[[1.2026444]],[[1.32397892]],[[1.12323519]],[[1.25907859]],[[1.06686122]]
['H3F3B'],[[0.95865773]],[[1.73611804]],[[1.80660479]],[[2.09946682]],[[1.94369611]],[[1.63645244]],[[1.38139818]],[[1.44322053]],[[1.04834213]],[[1.13852964]],[[0.97009374]],[[1.17820034]],[[0.96514967]]
['ARHGEF11'],[[0.92631103]],[[1.68250548]],[[1.68878437]],[[2.21226288]],[[1.96875643]],[[1.8558203]],[[1.63151404]],[[1.89263516]],[[1.43328736]],[[1.32766366]],[[1.18198533]],[[1.36340415]],[[1.14588382]]
['DCTN4'],[[1.08163364]],[[1.5866423]],[[1.65910114]],[[1.82829596]],[[1.62988335]],[[1.44367945]],[[1.11650621]],[[1.45046082]],[[1.33044027]],[[1.19964043]],[[1.01479079]],[[1.12925729]],[[1.00639481]]
['SBF2'],[[1.07757419]],[[1.90751639]],[[1.92068008]],[[1.89713958]],[[1.65683217]],[[1.63651656]],[[1.44895533]],[[1.46199315]],[[1.00577301]],[[1.22976056]],[[0.91957458]],[[1.04903752]],[[0.85342071]]
['TSPAN2'],[[1.10100224]],[[1.33772162]],[[1.32619198]],[[1.80464502]],[[1.62885908]],[[1.77374864]],[[1.44113686]],[[1.63773541]],[[1.04371469]],[[0.84679981]],[[0.85263352]],[[0.97271856]],[[0.92856026]]
['VAV3'],[[1.13523022]],[[1.59478091]],[[1.63246504]],[[1.90920147]],[[1.70996021]],[[1.75010045]],[[1.342181]],[[1.37960432]],[[1.00929601]],[[0.93395033]],[[0.96319729]],[[1.11254101]],[[0.96762851]]
['DSC2'],[[0.94278531]],[[1.69711118]],[[1.86968599]],[[1.73136547]],[[1.63362]],[[2.07406082]],[[1.98456453]],[[1.802235]],[[1.20478691]],[[1.362353]],[[0.90900359]],[[1.18441921]],[[0.94091265]]
['OSTF1'],[[1.03178854]],[[1.71001943]],[[1.76761925]],[[2.27168271]],[[2.12679623]],[[1.8209279]],[[1.54211329]],[[1.66755642]],[[1.27682821]],[[1.12628572]],[[1.15157386]],[[1.33078944]],[[1.12140391]]
['TMEM2'],[[1.04017809]],[[1.83952384]],[[1.87976985]],[[2.05144628]],[[1.89528824]],[[1.7250426]],[[1.40126346]],[[1.47365659]],[[1.10570735]],[[1.27232975]],[[1.02360704]],[[1.1976331]],[[1.04025739]]
['AKIRIN2'],[[1.00404358]],[[1.58688001]],[[1.69278382]],[[2.21774305]],[[2.01539049]],[[1.77025143]],[[1.39113033]],[[1.59197597]],[[1.26994905]],[[1.18262491]],[[1.14747721]],[[1.27916682]],[[1.12780544]]
['CD63'],[[1.03193593]],[[1.81294874]],[[1.82207649]],[[2.26610433]],[[2.1378996]],[[2.03891859]],[[1.70574408]],[[1.91493747]],[[1.48874644]],[[1.38146294]],[[1.20799531]],[[1.44891879]],[[1.2011116]]
['AVIL'],[[0.93873064]],[[1.07838764]],[[1.06770067]],[[1.97482765]],[[1.65431457]],[[1.61612458]],[[1.43082039]],[[1.7344719]],[[1.24362509]],[[1.1486558]],[[1.04221531]],[[1.24674337]],[[1.13455874]]
['BLOC1S1'],[[1.12389311]],[[1.7870765]],[[1.77649066]],[[2.22206713]],[[2.0055087]],[[1.64875711]],[[1.34622606]],[[1.82569639]],[[1.58104658]],[[1.2703646]],[[1.31427552]],[[1.51968427]],[[1.30345084]]
['GNS'],[[0.92221848]],[[1.75553671]],[[1.79483131]],[[2.20579316]],[[2.07921098]],[[2.06356842]],[[1.6454019]],[[1.66234107]],[[1.22714126]],[[1.41107769]],[[1.05230556]],[[1.18530286]],[[1.02826114]]
['CPM'],[[0.79049339]],[[1.18293619]],[[1.2481948]],[[1.65490998]],[[1.61373988]],[[1.86120649]],[[1.32169223]],[[1.21920157]],[[0.78627124]],[[1.09973682]],[[0.82073757]],[[0.9274991]],[[0.80342804]]
['EGLN1'],[[1.02812108]],[[1.63479914]],[[1.63422786]],[[2.11062535]],[[1.92762401]],[[1.71250398]],[[1.72888326]],[[1.8080893]],[[1.29367184]],[[1.25486668]],[[1.09714533]],[[1.28966278]],[[1.09934522]]
['NPL'],[[1.11526302]],[[1.96215742]],[[1.91984424]],[[2.02877735]],[[1.71250441]],[[1.83168745]],[[1.4513718]],[[1.61142077]],[[1.36259878]],[[1.34305491]],[[1.08393315]],[[1.19817832]],[[1.07200842]]
['MFSD9'],[[1.09857126]],[[1.38139551]],[[1.29272358]],[[2.63485886]],[[2.62555576]],[[1.30997842]],[[1.15917539]],[[1.94326344]],[[1.57585957]],[[1.07283631]],[[1.64331289]],[[1.76634604]],[[1.55346632]]
['DRAM1'],[[0.98049623]],[[1.96543107]],[[2.02666047]],[[2.16914202]],[[1.89134279]],[[1.84475658]],[[1.80005894]],[[1.87313794]],[[1.30965654]],[[1.37494617]],[[1.11405071]],[[1.24759627]],[[1.09513141]]
['LCP1'],[[1.04105691]],[[1.78003732]],[[1.76944531]],[[2.08987409]],[[1.92097876]],[[1.85085468]],[[1.57252515]],[[1.60178]],[[1.19368145]],[[1.24092819]],[[1.10989671]],[[1.25606831]],[[1.08658217]]
['TEX2'],[[1.05514631]],[[1.57001072]],[[1.43699743]],[[2.0060444]],[[1.94439105]],[[1.28004292]],[[1.00808166]],[[1.46005399]],[[1.42391575]],[[1.20558543]],[[1.08405342]],[[1.3191761]],[[1.15531592]]
['IL1RN'],[[0.96750291]],[[2.59048305]],[[2.46161354]],[[2.5925822]],[[2.28788663]],[[2.01782512]],[[2.12228026]],[[2.1261965]],[[1.53932214]],[[1.46611376]],[[1.24314947]],[[1.59257874]],[[1.26755188]]
['FAM129B'],[[0.97176165]],[[2.13365897]],[[2.37466417]],[[1.96218705]],[[1.91109959]],[[1.96872042]],[[2.10923419]],[[1.84911671]],[[1.4746297]],[[1.92677213]],[[1.07646633]],[[1.25538107]],[[1.08957632]]
['KIF13A'],[[1.05138733]],[[1.95757493]],[[1.87093292]],[[1.93116207]],[[1.61169474]],[[1.91274597]],[[1.58002733]],[[1.68649702]],[[1.25877022]],[[1.25028842]],[[1.14960429]],[[1.2622085]],[[1.06987005]]
['IER3'],[[1.09299609]],[[1.91668956]],[[1.66012666]],[[1.64991592]],[[1.38659928]],[[1.28147403]],[[1.12881251]],[[1.03233991]],[[0.72254068]],[[1.60888063]],[[0.72323522]],[[0.86357679]],[[0.69997014]]
['SQOR'],[[1.06909034]],[[1.77215712]],[[1.81761497]],[[2.35691428]],[[2.13772116]],[[1.9497961]],[[1.71714829]],[[1.74209807]],[[1.38260766]],[[1.41924432]],[[1.13439521]],[[1.33209174]],[[1.15989821]]
['HADHB'],[[0.99161197]],[[1.59898643]],[[1.66145636]],[[1.84300232]],[[1.68596508]],[[1.54855055]],[[1.40419466]],[[1.48382866]],[[1.15464891]],[[1.12784273]],[[0.98332588]],[[1.13327537]],[[0.97883754]]
['SSFA2'],[[0.95455619]],[[1.55193051]],[[1.62097009]],[[1.96998295]],[[1.77065248]],[[1.76571883]],[[1.43374792]],[[1.56302748]],[[1.16588532]],[[1.10201867]],[[1.03311487]],[[1.16624887]],[[1.00067978]]
['SLC40A1'],[[1.04040177]],[[1.65574765]],[[1.64943162]],[[1.93369856]],[[1.81885133]],[[1.93143627]],[[1.34184202]],[[1.75952971]],[[1.61807331]],[[1.15058948]],[[1.11744563]],[[1.19991468]],[[1.04910093]]
['GPAT3'],[[1.00578429]],[[1.86229792]],[[1.74605427]],[[2.11620388]],[[1.70790077]],[[2.08691519]],[[1.81771607]],[[1.71622656]],[[1.09112222]],[[1.15124999]],[[1.08461756]],[[1.16659083]],[[1.06809676]]
['FBN2'],[[0.85932359]],[[1.76052112]],[[1.84207878]],[[1.95308011]],[[1.81218443]],[[1.89514485]],[[1.74036193]],[[1.41827132]],[[1.19500253]],[[1.43042553]],[[0.79098449]],[[1.06070594]],[[0.98040237]]
['GABARAPL1'],[[1.04408717]],[[1.85389959]],[[1.82151795]],[[2.1288413]],[[1.92956424]],[[1.6669005]],[[1.0558683]],[[1.23658156]],[[0.99103743]],[[1.15310059]],[[1.02706392]],[[1.20382598]],[[0.99174204]]
['CSAD'],[[1.0998797]],[[1.84596858]],[[1.85715712]],[[2.12483501]],[[1.77836563]],[[1.51058643]],[[1.15499612]],[[1.56159175]],[[1.13413615]],[[1.12995649]],[[1.075461]],[[1.20377283]],[[1.00891641]]
['REM2'],[[1.13909884]],[[1.83600733]],[[1.78086788]],[[2.37049599]],[[2.00275662]],[[1.91190758]],[[1.69645237]],[[1.79609049]],[[1.32866065]],[[1.27599898]],[[1.17836792]],[[1.44792636]],[[1.21469637]]
['TSSK4'],[[1.18030221]],[[1.23504316]],[[1.32719494]],[[1.89482315]],[[1.52360576]],[[1.26193333]],[[1.18886091]],[[1.47854061]],[[1.11454736]],[[0.91986029]],[[1.1189794]],[[1.14820415]],[[1.0332854]]
['SLC12A6'],[[1.04348868]],[[1.85598112]],[[1.90336601]],[[2.22410433]],[[2.01863949]],[[1.79717275]],[[1.51950541]],[[1.56521491]],[[1.14134679]],[[1.16930698]],[[1.04693917]],[[1.21258353]],[[1.02620827]]
['IQGAP1'],[[1.04304296]],[[1.75884872]],[[1.79735882]],[[2.18155649]],[[2.07008061]],[[1.90831356]],[[1.60922959]],[[1.60809059]],[[1.12183978]],[[1.19349588]],[[1.01127891]],[[1.19507344]],[[1.02377911]]
['CLEC18B'],[[0.89470949]],[[1.73159274]],[[1.71180002]],[[2.61237034]],[[2.28949381]],[[2.01293438]],[[1.45247497]],[[2.19572494]],[[1.74077833]],[[1.32946742]],[[1.02681922]],[[1.52864224]],[[1.18591502]]
['CPNE2'],[[1.11814946]],[[1.77424092]],[[1.79490703]],[[2.2091969]],[[2.0286322]],[[1.69177431]],[[1.64494761]],[[1.97591384]],[[1.59374456]],[[1.51950129]],[[1.35634222]],[[1.53949119]],[[1.34186864]]
['CMTM2'],[[1.10540815]],[[2.24853578]],[[2.19758906]],[[2.655905]],[[2.44653367]],[[1.92551229]],[[1.4236228]],[[1.93479843]],[[1.66831978]],[[1.36072216]],[[1.45087575]],[[1.53779226]],[[1.2633828]]
