['FGR'],[[0.95967921]],[[1.79533138]],[[1.89494063]],[[2.17730338]],[[1.99702493]],[[1.9766515]],[[1.69192102]],[[1.38017365]],[[1.23067928]],[[1.22896934]],[[1.08128649]],[[1.21379349]],[[1.05527066]]
['NOL3'],[[0.83085604]],[[1.4417633]],[[1.10428093]],[[1.81584556]],[[1.28938771]],[[1.68289403]],[[1.53539146]],[[1.00983392]],[[0.84527219]],[[0.70342278]],[[0.79222526]],[[0.54523482]],[[0.64768847]]
['MAP1LC3B'],[[1.10626243]],[[1.89500319]],[[1.77876319]],[[2.10072533]],[[1.97209793]],[[1.32629354]],[[1.09751867]],[[1.2053117]],[[1.40420573]],[[1.17007359]],[[1.02351813]],[[1.15579563]],[[1.17833944]]
['PCTP'],[[1.29679824]],[[2.30250405]],[[2.14021536]],[[2.23246574]],[[1.95982814]],[[1.59401221]],[[1.35821997]],[[1.33880276]],[[1.32676411]],[[1.21939472]],[[1.03987182]],[[1.17755372]],[[1.17649092]]
['ARRB2'],[[1.02774232]],[[1.65314328]],[[1.73448711]],[[2.11909776]],[[1.84590944]],[[1.61014527]],[[1.28939766]],[[1.18979372]],[[1.10861998]],[[1.12382178]],[[1.02741847]],[[1.06086609]],[[1.04429638]]
['NARF'],[[0.99792772]],[[1.81497779]],[[1.89892328]],[[2.32061674]],[[2.03451741]],[[1.7029433]],[[1.24259524]],[[1.24885136]],[[1.36231802]],[[1.09847557]],[[1.04923026]],[[0.98759261]],[[0.8896449]]
['TMEM91'],[[1.27774663]],[[1.95335682]],[[2.07397815]],[[2.59718803]],[[2.29231951]],[[1.7447119]],[[1.56080408]],[[1.46751009]],[[1.31190744]],[[1.14330704]],[[1.29822264]],[[1.24513051]],[[0.79677609]]
['IFITM3'],[[1.01512732]],[[1.63949474]],[[1.81475702]],[[2.20951122]],[[2.35423623]],[[1.91387775]],[[1.46778736]],[[1.19200174]],[[1.12116397]],[[1.22733426]],[[0.9959254]],[[1.08422175]],[[1.25876641]]
['ZNF787'],[[1.03510464]],[[1.87862442]],[[1.88444763]],[[2.3096016]],[[2.02626897]],[[1.40820822]],[[1.33673767]],[[1.17800563]],[[1.0199419]],[[1.19715848]],[[1.03742298]],[[1.1315084]],[[1.02709252]]
['RCN3'],[[1.19484728]],[[1.74580893]],[[1.94557458]],[[2.0615455]],[[1.61217933]],[[1.57894862]],[[1.58332679]],[[1.58027707]],[[1.22348981]],[[0.87500283]],[[1.08477625]],[[0.96657412]],[[0.65323358]]
['KIAA0319L'],[[1.37918059]],[[2.08203389]],[[2.15899601]],[[2.22541024]],[[1.8870504]],[[1.77160341]],[[1.28322689]],[[1.27015682]],[[1.110126]],[[1.02661069]],[[1.01868626]],[[1.08435712]],[[0.98807615]]
['MAP3K6'],[[0.96137169]],[[1.40237626]],[[1.54737817]],[[1.80475527]],[[1.447957]],[[1.58550993]],[[1.82489353]],[[1.3787398]],[[1.25107108]],[[1.2573015]],[[0.96039968]],[[0.89171413]],[[0.90743727]]
['C1orf162'],[[1.20861307]],[[1.88532675]],[[1.7712805]],[[1.9766347]],[[1.87107202]],[[1.75772679]],[[1.31372778]],[[1.22352234]],[[1.1932534]],[[1.1161946]],[[1.01886581]],[[1.03218657]],[[1.2901144]]
['CD53'],[[1.11391352]],[[1.93707903]],[[1.88953919]],[[2.27464341]],[[2.120818]],[[1.50724745]],[[1.32697937]],[[1.18215611]],[[1.12411019]],[[1.04273813]],[[0.98880372]],[[1.13559919]],[[1.06981973]]
['RGL1'],[[0.9327552]],[[1.94196717]],[[1.88787825]],[[1.84758494]],[[1.84569501]],[[2.10625612]],[[1.71885522]],[[1.25816786]],[[1.20572772]],[[1.42631293]],[[0.9252518]],[[0.98620637]],[[1.1702521]]
['SNX27'],[[1.20120046]],[[2.10943305]],[[1.93709343]],[[2.2050886]],[[1.97493641]],[[1.70547831]],[[1.46856348]],[[1.27685848]],[[1.13059977]],[[1.10056656]],[[1.01557368]],[[1.17934942]],[[1.08000957]]
['ADAMTSL4'],[[0.90720224]],[[1.43376821]],[[1.65200491]],[[1.95386395]],[[1.6928644]],[[1.75116787]],[[1.56613213]],[[1.3906484]],[[1.12602339]],[[1.25611494]],[[1.16743382]],[[0.93874871]],[[1.02039591]]
['MCL1'],[[1.20015083]],[[2.11772219]],[[2.03825358]],[[2.39669892]],[[2.19679613]],[[1.67241582]],[[1.38973566]],[[1.24858294]],[[1.13180548]],[[1.02871641]],[[0.99923969]],[[1.13035314]],[[0.94378237]]
['SLC39A1'],[[0.80047788]],[[1.76054443]],[[1.71132127]],[[2.02517059]],[[1.90849166]],[[1.67847214]],[[1.40519031]],[[1.12846672]],[[1.10256324]],[[1.2064245]],[[1.02124623]],[[1.10017105]],[[1.07438713]]
['RIT1'],[[1.10318843]],[[1.78958379]],[[1.63048032]],[[2.09113973]],[[1.94217283]],[[1.81680523]],[[1.45034561]],[[1.25951938]],[[1.23971124]],[[1.08278955]],[[0.9641289]],[[1.20313799]],[[1.13724657]]
['GALNT2'],[[1.0581931]],[[1.53180932]],[[1.67533726]],[[1.84136834]],[[1.70104043]],[[1.46321056]],[[1.33005414]],[[1.19188082]],[[1.19168676]],[[1.21785249]],[[1.03061718]],[[1.14441637]],[[1.23705849]]
['MBOAT2'],[[1.13761248]],[[2.15025748]],[[1.96876352]],[[2.5088621]],[[2.28940818]],[[2.10983438]],[[1.34401657]],[[1.1773663]],[[1.20760002]],[[1.00583694]],[[0.9707986]],[[1.16901026]],[[1.03918056]]
['ARL8A'],[[0.99086951]],[[1.60791964]],[[1.56865675]],[[2.09296914]],[[1.96126243]],[[1.60369885]],[[1.35927623]],[[1.14016751]],[[1.06308383]],[[1.21905701]],[[1.00166675]],[[1.10255339]],[[1.043862]]
['SFXN5'],[[1.2996095]],[[1.80132068]],[[1.74727321]],[[2.16067523]],[[1.83354456]],[[1.93543664]],[[1.40756574]],[[1.25470564]],[[1.13282465]],[[1.13969771]],[[1.08358748]],[[1.06321739]],[[0.89031411]]
['SPOPL'],[[0.98101542]],[[2.0725199]],[[1.8847712]],[[2.26699099]],[[2.0257452]],[[1.8225611]],[[1.40642096]],[[1.28145234]],[[1.13729715]],[[1.04034171]],[[0.98320917]],[[1.11688693]],[[0.94423507]]
['IQSEC1'],[[1.01596596]],[[1.65992156]],[[1.74494499]],[[2.12945174]],[[1.88205986]],[[1.53719216]],[[1.204577]],[[1.08488895]],[[0.98422089]],[[1.06698085]],[[0.9741663]],[[1.0286232]],[[0.94668306]]
['DYNLT1'],[[1.29398181]],[[1.94181634]],[[1.94709288]],[[2.36860961]],[[2.17610888]],[[1.65213655]],[[1.25389047]],[[1.2633589]],[[1.09356343]],[[1.09936998]],[[1.04890158]],[[1.06204157]],[[0.95671976]]
['GSN'],[[1.01185081]],[[1.5294488]],[[1.45205711]],[[1.77670922]],[[1.61273126]],[[1.3520754]],[[1.27641506]],[[1.36711723]],[[1.27945179]],[[1.23203964]],[[0.96758217]],[[1.06470031]],[[1.16385434]]
['NR6A1'],[[1.36413631]],[[2.00060986]],[[1.82671108]],[[2.21820265]],[[1.78036825]],[[1.80631305]],[[1.42062485]],[[1.23637315]],[[1.01778451]],[[1.0775069]],[[1.1329792]],[[1.22239733]],[[0.97276619]]
['ITPRIP'],[[1.08283762]],[[1.75736074]],[[1.75616218]],[[2.12468399]],[[1.89422375]],[[1.72625528]],[[1.39394041]],[[1.19253225]],[[1.11178203]],[[1.03401807]],[[1.06047515]],[[1.12045819]],[[0.98272305]]
['BTBD10'],[[1.08761043]],[[1.75939898]],[[1.77008927]],[[1.95832367]],[[1.79792299]],[[1.63499289]],[[1.23207696]],[[1.09752884]],[[1.02161883]],[[1.00069958]],[[1.02306853]],[[1.11067197]],[[1.06382781]]
['PTPRJ'],[[1.10522857]],[[1.68854599]],[[1.67812147]],[[2.08787159]],[[1.93201477]],[[1.71612024]],[[1.46444571]],[[1.35568604]],[[1.22678666]],[[1.11745709]],[[1.04295997]],[[1.0791115]],[[1.09077604]]
['MPP7'],[[1.04071605]],[[2.207458]],[[2.05273855]],[[2.29809873]],[[2.08967914]],[[1.76294365]],[[1.60449368]],[[1.39128316]],[[1.09867793]],[[1.05377658]],[[1.00855692]],[[1.12282812]],[[1.07967971]]
['RGS18'],[[1.24449202]],[[2.30772263]],[[2.06063796]],[[2.43314288]],[[2.25561783]],[[1.55860854]],[[1.26226547]],[[1.24403071]],[[1.16181825]],[[0.99861534]],[[1.03295513]],[[1.04114265]],[[1.25876896]]
['IL18'],[[1.20270176]],[[1.8996501]],[[1.72834414]],[[1.69563301]],[[1.42064875]],[[1.36622466]],[[1.20136245]],[[1.04769098]],[[1.1496442]],[[1.0632369]],[[0.96212303]],[[1.10911236]],[[0.99746879]]
['IPMK'],[[1.02861678]],[[2.13939316]],[[1.94856268]],[[2.50124364]],[[2.20205659]],[[2.05190244]],[[1.50135199]],[[1.18681356]],[[1.08362439]],[[1.04219829]],[[0.94959199]],[[1.12012582]],[[0.91753389]]
['ANKRD50'],[[1.13536215]],[[1.8222948]],[[1.8808477]],[[2.12995328]],[[2.0538378]],[[2.11010343]],[[1.83093672]],[[1.52712159]],[[1.3773486]],[[1.4407002]],[[1.10967251]],[[1.26885515]],[[1.30557005]]
['ADAM8'],[[0.90655274]],[[1.41088022]],[[1.47288645]],[[1.85032987]],[[1.6253486]],[[1.44642747]],[[1.21538529]],[[1.08162718]],[[1.04046168]],[[1.08790861]],[[0.94256385]],[[1.0225041]],[[0.78127003]]
['ADAM17'],[[1.21080325]],[[2.15289808]],[[2.21578735]],[[2.22168179]],[[1.99207396]],[[1.97268696]],[[1.69477986]],[[1.46867026]],[[1.24383815]],[[1.06488241]],[[1.003053]],[[1.15082314]],[[1.05146136]]
['SPOCK1'],[[0.72361127]],[[1.82109123]],[[1.87084331]],[[1.75079119]],[[1.48028307]],[[1.26916749]],[[1.44829205]],[[1.11485409]],[[1.04554771]],[[0.94667408]],[[0.7173984]],[[0.71385232]],[[0.74592053]]
['FAM151B'],[[0.82180459]],[[1.4107908]],[[1.61501591]],[[1.68595326]],[[1.48746465]],[[1.63614496]],[[1.55431904]],[[1.33320258]],[[1.20708446]],[[0.87574689]],[[0.6208717]],[[0.77617049]],[[0.59964083]]
['ACOXL'],[[1.28266662]],[[2.11024865]],[[1.7597071]],[[2.23247485]],[[1.75412574]],[[1.79172911]],[[2.07719692]],[[1.99913189]],[[1.01284217]],[[1.22399861]],[[1.25819525]],[[0.74042025]],[[0.84634855]]
['LRRK1'],[[1.0381852]],[[1.49238031]],[[1.5131208]],[[2.02916578]],[[1.71265487]],[[1.37425842]],[[1.19256331]],[[1.1876365]],[[1.12804488]],[[1.15298362]],[[0.93450115]],[[0.98568069]],[[0.973411]]
['PPP4R1'],[[1.06037261]],[[2.10315365]],[[2.17744333]],[[2.52736961]],[[2.26101227]],[[2.08647385]],[[1.65336912]],[[1.31349438]],[[1.15534896]],[[0.99464629]],[[1.07372227]],[[1.19296399]],[[0.92625669]]
['TMEM55A'],[[1.10930643]],[[1.8739509]],[[1.91640859]],[[2.23023023]],[[1.99256994]],[[1.78255732]],[[1.43690737]],[[1.32661821]],[[1.11034657]],[[0.94657872]],[[0.98395661]],[[1.14054768]],[[0.97996135]]
['PIK3AP1'],[[0.95866681]],[[1.65828869]],[[1.67296942]],[[2.39879406]],[[2.08121531]],[[1.64502407]],[[1.40537787]],[[1.23066773]],[[1.14367642]],[[1.1974893]],[[0.92282308]],[[1.05214173]],[[1.21566308]]
['GNAQ'],[[1.10341376]],[[2.05305269]],[[2.00808661]],[[2.4511239]],[[2.31679275]],[[1.92742174]],[[1.55083944]],[[1.37469049]],[[1.29520475]],[[1.19917444]],[[1.04906056]],[[1.1300897]],[[1.10827478]]
['NPTN'],[[1.12787338]],[[1.91790333]],[[1.82339885]],[[1.94526292]],[[1.77740513]],[[1.321709]],[[1.16179032]],[[1.24199523]],[[1.20730023]],[[1.17785998]],[[1.01575652]],[[1.08829705]],[[1.1682531]]
['CLEC18A'],[[1.18960966]],[[1.94492194]],[[2.24920107]],[[1.56762059]],[[1.09113051]],[[1.60264261]],[[1.63832283]],[[1.539809]],[[1.23705985]],[[0.7617689]],[[0.76375061]],[[0.8903069]],[[0.5924288]]
['MPZ'],[[1.17046112]],[[1.83585349]],[[1.83940815]],[[1.92104197]],[[1.73587812]],[[1.59468919]],[[1.27514903]],[[1.28855426]],[[1.07129302]],[[1.08061406]],[[0.99091409]],[[0.84677267]],[[0.78652003]]
['IFNGR2'],[[1.08498069]],[[1.79808056]],[[1.76489995]],[[2.21044515]],[[2.00115563]],[[1.94107665]],[[1.59710759]],[[1.38583299]],[[1.19481055]],[[1.16787136]],[[0.99125719]],[[1.18595619]],[[1.01239883]]
['C1R'],[[1.13360855]],[[1.75306639]],[[2.3555839]],[[2.32056845]],[[2.10841366]],[[1.72165399]],[[1.56866353]],[[1.1781569]],[[1.15700554]],[[0.71158679]],[[1.12502921]],[[1.12012566]],[[0.92002365]]
['DRC7'],[[1.14563804]],[[1.17024689]],[[1.60144415]],[[2.28699804]],[[2.0679432]],[[1.54719593]],[[0.62461985]],[[1.1148542]],[[1.01284244]],[[0.66771764]],[[0.80695821]],[[0.92813514]],[[1.14885413]]
['ATP6V0D1'],[[0.95749642]],[[1.52649311]],[[1.52936478]],[[1.8678392]],[[1.70032523]],[[1.53215822]],[[1.35958042]],[[1.20112989]],[[1.11146716]],[[1.16200108]],[[0.97160011]],[[1.10024356]],[[0.99499707]]
['ZYX'],[[0.98736458]],[[1.55407171]],[[1.63918161]],[[2.17768665]],[[1.88855292]],[[1.75334335]],[[1.50842092]],[[1.34233622]],[[1.12271234]],[[1.12547473]],[[1.009796]],[[1.08054665]],[[0.99376847]]
['ZNF230'],[[1.00217517]],[[1.96230418]],[[2.03528671]],[[2.5742123]],[[2.34366088]],[[1.40655552]],[[1.24361617]],[[1.10254057]],[[1.12694525]],[[0.8911182]],[[0.82692889]],[[1.09531435]],[[1.02071817]]
['G6PD'],[[1.07552105]],[[1.76332858]],[[1.7372123]],[[1.8745343]],[[1.65581813]],[[1.40892971]],[[1.17650734]],[[1.15687054]],[[1.18182367]],[[1.21538943]],[[0.96012584]],[[1.07327339]],[[1.04243874]]
['SHKBP1'],[[1.0039402]],[[1.49012048]],[[1.55316198]],[[1.98894846]],[[1.77281009]],[[1.65558572]],[[1.56481702]],[[1.43543935]],[[1.25549163]],[[1.1596505]],[[1.04244604]],[[1.1354074]],[[0.96973054]]
['ZBTB7B'],[[0.86316707]],[[1.35490396]],[[1.41205802]],[[1.8867895]],[[1.7531192]],[[1.70286052]],[[1.40337398]],[[1.2219698]],[[1.0843482]],[[1.17629175]],[[1.00318844]],[[1.01830405]],[[0.99266694]]
['NLRX1'],[[1.10891743]],[[1.42276897]],[[1.40224403]],[[1.78269892]],[[1.57142813]],[[1.56731714]],[[1.2048652]],[[1.1200334]],[[1.03376038]],[[1.10513528]],[[0.98729399]],[[0.97611295]],[[0.99953546]]
['IL6R'],[[1.03169018]],[[1.63079263]],[[1.56924529]],[[1.98210419]],[[1.81224007]],[[1.74559855]],[[1.37255677]],[[1.17616572]],[[1.02800431]],[[1.01925261]],[[0.96183821]],[[1.17656673]],[[1.00311651]]
['PAQR6'],[[1.25199656]],[[1.74118462]],[[1.91991574]],[[1.77132456]],[[1.37353356]],[[1.77236258]],[[1.60887999]],[[1.22173112]],[[0.97331965]],[[0.69815012]],[[1.07535707]],[[1.06338316]],[[0.72100499]]
['ORAI2'],[[1.13877064]],[[1.92548439]],[[2.01570037]],[[2.16858995]],[[1.88742973]],[[1.68463035]],[[1.15510132]],[[1.11797633]],[[1.03293863]],[[1.03002919]],[[0.9574435]],[[1.04854774]],[[0.89192985]]
['PCYT1A'],[[1.04296455]],[[1.58014408]],[[1.60851078]],[[1.96494325]],[[1.77033917]],[[1.75611944]],[[1.38841764]],[[1.23665669]],[[1.16129261]],[[1.05954893]],[[1.07895982]],[[1.16164523]],[[1.03826964]]
['ACOX1'],[[1.13377144]],[[1.96267449]],[[1.89831732]],[[2.30603314]],[[2.06074284]],[[1.87884132]],[[1.41004572]],[[1.25098711]],[[1.1023417]],[[1.08647105]],[[0.97867782]],[[1.15401435]],[[0.95827673]]
['ADCY10P1'],[[1.03326664]],[[1.79315342]],[[2.02111494]],[[2.07845543]],[[1.71742939]],[[1.48260995]],[[1.52374098]],[[1.57127334]],[[1.20334038]],[[0.67964417]],[[1.0609351]],[[0.93935924]],[[0.58675242]]
['CXCL16'],[[1.07213397]],[[1.7738069]],[[1.74268798]],[[2.27633826]],[[1.98779671]],[[1.72441906]],[[1.39507825]],[[1.30975202]],[[1.14742479]],[[1.19743117]],[[0.86865631]],[[1.06889649]],[[1.14837503]]
['ARPC5'],[[1.00226742]],[[1.97822864]],[[1.7434326]],[[2.33074253]],[[2.20998661]],[[1.65864662]],[[1.3464252]],[[1.19746812]],[[1.11016822]],[[1.15084966]],[[0.97384592]],[[1.15764395]],[[1.10175104]]
['FCGR3B'],[[1.14185981]],[[1.83737864]],[[1.73180413]],[[2.31163497]],[[2.16023896]],[[1.81220057]],[[1.40828516]],[[1.23047851]],[[1.09109512]],[[0.99182785]],[[0.98496931]],[[1.22824617]],[[0.9977268]]
['OXER1'],[[0.99929423]],[[1.44656267]],[[1.30106136]],[[1.90072715]],[[1.67243258]],[[1.16095482]],[[0.64008939]],[[0.8765523]],[[1.00994003]],[[1.08250682]],[[0.88240534]],[[0.91002326]],[[0.88701008]]
['DISC1'],[[1.09029365]],[[1.99533748]],[[2.23634333]],[[2.1935114]],[[2.13841733]],[[2.13967339]],[[1.70081421]],[[1.33372075]],[[1.2880633]],[[1.02062049]],[[1.09282892]],[[1.20240587]],[[1.11347983]]
['H3F3A'],[[1.02527283]],[[1.60686301]],[[1.57714923]],[[2.02090844]],[[1.85214773]],[[1.45213176]],[[1.26594241]],[[1.18386069]],[[1.11216983]],[[1.11929552]],[[1.00788009]],[[1.15342744]],[[1.01510456]]
['HIPK1'],[[1.09869177]],[[1.72714881]],[[1.7539892]],[[1.90916404]],[[1.71579807]],[[1.66968439]],[[1.37129594]],[[1.28196244]],[[1.31293007]],[[1.13337839]],[[1.0550524]],[[1.14863372]],[[1.13608358]]
['ZDHHC3'],[[0.99804961]],[[1.51002116]],[[1.56653029]],[[2.0518015]],[[1.89398194]],[[1.40476578]],[[1.10570551]],[[1.0859528]],[[1.21801758]],[[1.24783112]],[[1.08077824]],[[1.05905292]],[[1.07468388]]
['TKT'],[[1.05456547]],[[1.65805256]],[[1.65231199]],[[2.20880359]],[[1.98173488]],[[1.75111971]],[[1.4580625]],[[1.31362122]],[[1.2079894]],[[1.21584355]],[[1.00927782]],[[1.1966654]],[[1.04148071]]
['LRPAP1'],[[0.99980762]],[[1.5842487]],[[1.59242068]],[[2.04679842]],[[1.97872113]],[[1.43413784]],[[1.28427735]],[[1.1427665]],[[1.14111571]],[[1.26196581]],[[1.03913951]],[[1.06939608]],[[1.10232059]]
['ANKRD33B'],[[1.28368761]],[[1.70899306]],[[1.65301042]],[[1.68291804]],[[1.48805091]],[[1.12898738]],[[0.99434755]],[[1.32630964]],[[1.28758141]],[[1.27396976]],[[1.10850289]],[[0.99501155]],[[1.13569011]]
['STXBP5'],[[1.14069161]],[[2.0913278]],[[1.90910693]],[[2.2633856]],[[2.0115942]],[[1.56409475]],[[1.12353973]],[[1.14602686]],[[1.078811]],[[1.02394595]],[[0.99391098]],[[1.04932449]],[[0.93103996]]
['BRI3'],[[1.01243668]],[[1.75625913]],[[1.71341872]],[[2.10642583]],[[1.81319043]],[[1.73387058]],[[1.41826108]],[[1.24331061]],[[1.1171234]],[[1.35781206]],[[0.96536926]],[[1.16472512]],[[1.05424001]]
['UBAP1'],[[1.08694069]],[[1.75268505]],[[1.78222647]],[[2.26646707]],[[2.0484673]],[[1.60279449]],[[1.22682472]],[[1.20563124]],[[1.26022925]],[[1.166949]],[[1.06508884]],[[1.11640372]],[[1.2219558]]
['FRAT1'],[[1.23567244]],[[1.74697579]],[[1.82248549]],[[2.25270839]],[[2.0223888]],[[1.72120568]],[[1.36221578]],[[1.21195709]],[[1.06072729]],[[1.05653222]],[[0.92421188]],[[1.12498149]],[[0.83036262]]
['ZNF319'],[[0.96418793]],[[1.6365112]],[[1.59186032]],[[2.07487058]],[[1.8949731]],[[1.55767433]],[[1.31220214]],[[1.19475029]],[[1.12729122]],[[1.08402587]],[[1.1038231]],[[1.14019863]],[[1.11811868]]
['TK2'],[[1.12285459]],[[1.76935491]],[[1.72126433]],[[2.15712814]],[[1.87573702]],[[1.61087207]],[[1.3681531]],[[1.4170026]],[[1.27593857]],[[1.25391343]],[[1.09812832]],[[1.20400791]],[[1.03004779]]
['CCNDBP1'],[[1.0993044]],[[1.83520227]],[[1.81423577]],[[2.05562473]],[[1.88461756]],[[1.38207754]],[[1.15890519]],[[1.18293795]],[[1.38581078]],[[1.22068627]],[[1.04683147]],[[1.11850797]],[[1.06841087]]
['MBD6'],[[1.15884114]],[[1.92612556]],[[2.10712338]],[[2.28737076]],[[2.01107613]],[[1.64675936]],[[1.29921623]],[[1.27088242]],[[1.04414123]],[[0.9874824]],[[1.09499836]],[[1.08283442]],[[0.80490938]]
['NOD2'],[[0.96883212]],[[2.19483735]],[[2.31719164]],[[2.35305959]],[[2.00915449]],[[1.59133567]],[[1.37507397]],[[1.35408118]],[[1.17621378]],[[1.30017927]],[[1.08437813]],[[1.09876044]],[[0.98526392]]
['MIDN'],[[0.74974657]],[[1.8152742]],[[1.80798457]],[[2.16193145]],[[1.96464812]],[[1.50141221]],[[1.26205274]],[[1.02664826]],[[0.93423153]],[[1.07936685]],[[1.00513001]],[[1.06167103]],[[0.93959959]]
['TUBA1A'],[[0.71852575]],[[1.5613946]],[[1.56413363]],[[2.06623302]],[[1.93955005]],[[2.02818223]],[[1.59514622]],[[1.15067599]],[[0.96866447]],[[1.06457985]],[[0.97378721]],[[1.08625841]],[[0.90543173]]
['NCKAP5L'],[[1.00823333]],[[1.5218293]],[[1.56812118]],[[1.8357766]],[[1.68628672]],[[1.85903822]],[[1.56007404]],[[1.44543722]],[[1.16312624]],[[1.22767088]],[[1.06999615]],[[1.10322574]],[[1.12257955]]
['ATG16L2'],[[1.19261184]],[[1.80967035]],[[1.99690219]],[[2.23017003]],[[1.86356839]],[[1.82263146]],[[1.45641196]],[[1.39872252]],[[1.0882393]],[[0.90739898]],[[1.08592612]],[[1.01973408]],[[0.70023386]]
['MLKL'],[[1.07438972]],[[1.8715072]],[[1.99362548]],[[2.52117808]],[[2.29840841]],[[1.69155181]],[[1.34692779]],[[1.33342771]],[[1.09055159]],[[1.07915087]],[[1.07745857]],[[1.02993848]],[[0.94929986]]
['TET2'],[[1.10266372]],[[2.0865038]],[[2.11654096]],[[2.39780873]],[[2.16418259]],[[1.84435398]],[[1.49365711]],[[1.29706258]],[[1.10341403]],[[1.01893063]],[[1.05823529]],[[1.10054255]],[[1.00289642]]
['PGM2'],[[1.1411321]],[[1.54266788]],[[1.44266435]],[[1.87460124]],[[1.70818297]],[[1.68441307]],[[1.43507554]],[[1.25683823]],[[1.11605041]],[[1.05335998]],[[0.94639747]],[[1.10186869]],[[0.96840911]]
['AGPAT2'],[[0.89357952]],[[1.53789401]],[[1.62002466]],[[2.04606585]],[[1.87846904]],[[1.54307146]],[[1.42577951]],[[1.30511935]],[[1.21140505]],[[1.27832568]],[[0.87307492]],[[1.18235441]],[[0.97509182]]
['MAP3K2'],[[1.09266406]],[[1.8491077]],[[1.62450199]],[[2.02178364]],[[1.80539479]],[[1.65798007]],[[1.36229578]],[[1.22356568]],[[1.09715842]],[[0.96743306]],[[0.93996935]],[[1.12754238]],[[0.97561451]]
['ALCAM'],[[0.98374341]],[[2.24055884]],[[2.11262964]],[[1.83760873]],[[1.81185352]],[[1.22983757]],[[1.32770802]],[[1.20683236]],[[1.08599842]],[[0.93455418]],[[0.94572365]],[[1.01755802]],[[0.90009893]]
['B3GNT2'],[[1.02156949]],[[2.00234792]],[[1.94691408]],[[2.03911655]],[[1.85271347]],[[1.88643815]],[[1.22425835]],[[1.13982218]],[[1.06688923]],[[1.1265114]],[[0.94058867]],[[1.18998839]],[[1.10591057]]
['HSD17B13'],[[1.08029217]],[[1.6750666]],[[1.5139992]],[[2.18734237]],[[1.741772]],[[1.72165407]],[[1.48542404]],[[1.42429533]],[[1.09151751]],[[0.64778358]],[[1.05841225]],[[1.20418183]],[[0.49952609]]
['USP32'],[[1.15125173]],[[1.87582282]],[[1.874918]],[[2.21826402]],[[1.97823085]],[[1.74974522]],[[1.42665402]],[[1.2496233]],[[1.22611189]],[[1.10927502]],[[1.08193409]],[[1.17306181]],[[1.0594207]]
['KIAA0232'],[[1.1952065]],[[1.85174039]],[[1.77388279]],[[2.17179998]],[[1.95492009]],[[1.82227504]],[[1.40914207]],[[1.32335968]],[[1.20104115]],[[1.04131768]],[[1.07861212]],[[1.197768]],[[1.04250918]]
['GAA'],[[1.02715721]],[[1.66540732]],[[1.78995377]],[[1.70918783]],[[1.48634218]],[[1.53400508]],[[1.35343226]],[[1.23942079]],[[1.09464821]],[[1.22660264]],[[1.00428766]],[[1.06302533]],[[1.07113307]]
['RGS19'],[[0.88929374]],[[1.47485484]],[[1.55092914]],[[1.98524965]],[[1.80276347]],[[1.44319208]],[[1.24028558]],[[1.10249632]],[[1.01695502]],[[1.15376111]],[[0.98333573]],[[1.06988648]],[[1.01471188]]
['RASGRP4'],[[1.08863412]],[[1.91402118]],[[2.02946433]],[[2.39532417]],[[2.12847545]],[[1.98046366]],[[1.62667336]],[[1.36767922]],[[1.14118433]],[[1.07081133]],[[1.03035243]],[[1.13755652]],[[0.89471308]]
['GNB2'],[[0.96999319]],[[1.75867209]],[[1.81572093]],[[2.31224184]],[[2.11837813]],[[1.6450116]],[[1.33321575]],[[1.16729599]],[[1.13450574]],[[1.20205416]],[[1.04140946]],[[1.13623731]],[[1.03867296]]
['PRSS27'],[[1.32911654]],[[1.11181921]],[[1.79687812]],[[1.76862945]],[[1.34852998]],[[1.34033182]],[[0.89597495]],[[1.35293296]],[[1.09151751]],[[1.21564023]],[[0.75612802]],[[0.47635038]],[[0.27127571]]
['SMPDL3A'],[[1.28961472]],[[1.80474822]],[[1.84857843]],[[2.20570153]],[[2.05078909]],[[1.47514719]],[[1.56702507]],[[1.32752499]],[[1.43404547]],[[1.27592719]],[[1.02219535]],[[0.91460633]],[[1.15114373]]
['DCP2'],[[1.04339311]],[[2.14112376]],[[1.94991576]],[[2.31051817]],[[2.16161504]],[[1.78307998]],[[1.36815414]],[[1.22844008]],[[1.1557624]],[[1.05231802]],[[1.02992631]],[[1.14063767]],[[1.10618015]]
['MYD88'],[[0.94611343]],[[1.44955052]],[[1.46183004]],[[2.17346594]],[[1.95104376]],[[1.77494371]],[[1.50034653]],[[1.27121575]],[[1.18113106]],[[1.21379107]],[[0.95112726]],[[1.04883626]],[[1.03411896]]
['HSPA6'],[[0.86976544]],[[1.84139881]],[[1.99249498]],[[2.47407937]],[[2.10630703]],[[1.75659076]],[[1.39963131]],[[1.29917429]],[[1.07447205]],[[0.957173]],[[1.03133552]],[[1.06885446]],[[0.86986997]]
['MTX1'],[[0.80090684]],[[1.90148819]],[[1.95926487]],[[2.16450816]],[[1.84566971]],[[2.0159533]],[[1.63083652]],[[1.30924432]],[[1.07110569]],[[0.88979851]],[[0.96094527]],[[1.07618723]],[[0.50262746]]
['STAT5B'],[[1.01843205]],[[1.85134482]],[[1.93562623]],[[2.42677864]],[[2.20911491]],[[1.86283983]],[[1.39599594]],[[1.17292683]],[[1.11185406]],[[1.01262983]],[[0.99675169]],[[1.0956445]],[[0.99228129]]
