['NDUFAF7'],[[0.92994568]],[[1.81436554]],[[1.87472399]],[[2.07014118]],[[1.75502352]],[[1.57610261]],[[0.93751589]],[[0.90500678]],[[0.72436761]],[[0.74154561]],[[0.97867994]],[[0.87681763]],[[0.73410142]]
['CD46'],[[1.158384]],[[2.11038685]],[[1.89170889]],[[2.17129391]],[[1.95453027]],[[1.38085237]],[[1.23680323]],[[1.15852749]],[[1.06813806]],[[1.0136301]],[[1.00153338]],[[1.08310413]],[[1.02874816]]
['RSRP1'],[[0.93723557]],[[1.7315205]],[[1.73749963]],[[1.95431655]],[[1.69087743]],[[1.43948625]],[[1.21788415]],[[1.18448051]],[[1.01019237]],[[0.8849181]],[[1.02491339]],[[0.9087686]],[[0.71787214]]
['MARC2'],[[1.95075389]],[[3.90054439]],[[3.60122555]],[[4.69095763]],[[4.14633307]],[[1.84213871]],[[1.2682496]],[[3.66189874]],[[2.01922068]],[[2.79721487]],[[2.65873009]],[[1.12012564]],[[2.23993001]]
['SPP1'],[[1.35791529]],[[2.2310223]],[[2.26194525]],[[3.12832769]],[[2.88139429]],[[1.36003623]],[[0.92329396]],[[0.88581236]],[[1.31066426]],[[0.88763381]],[[1.42817615]],[[1.54623205]],[[1.12751894]]
['UBN1'],[[1.13400499]],[[1.66421835]],[[1.61363434]],[[1.90270894]],[[1.7014006]],[[1.44991156]],[[1.07659009]],[[1.0312219]],[[0.96427472]],[[0.96088687]],[[0.97800515]],[[1.1183373]],[[0.86145099]]
['DNAH7'],[[2.40562469]],[[3.25025237]],[[2.99277308]],[[3.79581291]],[[3.49498824]],[[3.85813961]],[[2.96507764]],[[2.28858587]],[[1.7549129]],[[2.39250861]],[[1.74937115]],[[2.04605746]],[[1.16430181]]
['PTBP3'],[[1.07009758]],[[1.97105411]],[[1.79812168]],[[2.15953125]],[[1.95827536]],[[1.54834971]],[[1.235716]],[[1.04915028]],[[1.03383755]],[[0.98242267]],[[0.95746856]],[[1.14810198]],[[1.07543991]]
['NR4A3'],[[0.91457669]],[[1.32348746]],[[0.92653783]],[[1.38038665]],[[1.1768088]],[[0.68556524]],[[0.32030283]],[[1.02047448]],[[0.87833766]],[[1.1044626]],[[1.06641084]],[[0.56878267]],[[0.86505852]]
['YIPF4'],[[1.21377105]],[[1.8306254]],[[1.81707473]],[[2.09658473]],[[1.89671113]],[[1.31327654]],[[1.11406155]],[[1.09535772]],[[1.07673934]],[[0.95544745]],[[1.0004767]],[[1.04741971]],[[0.9440869]]
['GNA13'],[[1.02689293]],[[1.82880578]],[[1.61519253]],[[1.99150859]],[[1.85956155]],[[1.42588739]],[[1.1930327]],[[1.09209828]],[[1.09212205]],[[0.99136519]],[[0.96231223]],[[1.0758347]],[[1.10420382]]
['TRIM6'],[[0.62042775]],[[2.34031462]],[[2.78994217]],[[2.71951492]],[[3.0887253]],[[1.75273156]],[[1.4651199]],[[1.60408522]],[[1.47575639]],[[1.54241285]],[[1.07535692]],[[0.66614731]],[[2.09026825]]
['TNFSF10'],[[0.97308616]],[[2.20353749]],[[2.0949118]],[[2.59753591]],[[2.35733883]],[[1.92748501]],[[1.46277227]],[[1.23408089]],[[1.12342728]],[[1.09255634]],[[0.98176246]],[[1.1974584]],[[1.19882702]]
['ADGRE5'],[[1.03193461]],[[1.8650655]],[[1.96482785]],[[2.13365747]],[[1.91060735]],[[1.52426001]],[[1.40895997]],[[1.23959681]],[[1.12573472]],[[1.12510529]],[[0.99447528]],[[1.11210782]],[[0.96006932]]
['NMI'],[[1.10168595]],[[2.27130402]],[[2.13515995]],[[2.61869508]],[[2.34232775]],[[1.58361318]],[[1.24348485]],[[1.14467447]],[[1.04080624]],[[1.04791981]],[[0.97716558]],[[1.11461996]],[[1.02807269]]
['RAP2C'],[[1.03279184]],[[1.72532015]],[[1.62944276]],[[2.04294658]],[[1.82924399]],[[1.46175837]],[[1.15387373]],[[1.10689476]],[[1.04714446]],[[1.07582851]],[[1.01334692]],[[1.17225456]],[[1.0999339]]
['COQ8B'],[[1.02418647]],[[1.83257632]],[[1.89999301]],[[1.84860502]],[[1.66624649]],[[1.24615412]],[[1.09025425]],[[0.95091339]],[[0.92906399]],[[0.89343697]],[[0.85911177]],[[0.93830674]],[[0.78808658]]
['PPP4R1L'],[[1.17798027]],[[1.89511559]],[[1.91374941]],[[2.28755813]],[[1.96825563]],[[1.78158252]],[[1.25720208]],[[1.24601041]],[[1.10279222]],[[0.97160926]],[[1.1216287]],[[0.96031261]],[[0.69173696]]
['USP9X'],[[1.11970709]],[[1.81202465]],[[1.75612713]],[[2.11729856]],[[1.91407135]],[[1.54496703]],[[1.18239464]],[[1.12891947]],[[1.12454328]],[[1.00124983]],[[0.99395821]],[[1.07652825]],[[1.07821724]]
['SIRT5'],[[1.15070826]],[[2.34440003]],[[2.34973713]],[[2.39696145]],[[2.17971579]],[[1.0824331]],[[0.93614567]],[[0.94930138]],[[0.9144133]],[[0.92691602]],[[1.01015372]],[[1.1118445]],[[1.06723353]]
['NRN1'],[[1.0528767]],[[1.85305998]],[[1.73118688]],[[1.91614687]],[[0.90027517]],[[1.78315407]],[[1.49546993]],[[1.2969941]],[[1.18418727]],[[1.23023595]],[[1.17304818]],[[1.24444243]],[[0.82845258]]
['DOK4'],[[0.90969966]],[[1.39026619]],[[1.45071757]],[[2.29340255]],[[1.88580401]],[[1.49629377]],[[0.99762877]],[[0.71180572]],[[0.69115046]],[[0.65759687]],[[0.83634126]],[[0.8097549]],[[0.39634229]]
['TM9SF2'],[[1.03015888]],[[1.92571265]],[[1.72777962]],[[2.09181166]],[[1.98347933]],[[1.43607132]],[[1.26963346]],[[1.14404603]],[[1.08536601]],[[1.06657786]],[[0.95496713]],[[1.08986416]],[[1.13220098]]
['FOSB'],[[0.67202066]],[[1.26125689]],[[1.3097612]],[[2.4197447]],[[1.61282499]],[[0.46156954]],[[0.64272507]],[[0.92030318]],[[0.9309656]],[[1.30711359]],[[0.96716679]],[[0.71531796]],[[0.78851306]]
['STAT5A'],[[0.91861706]],[[1.58777836]],[[1.65161908]],[[2.01329803]],[[1.75965313]],[[1.34381399]],[[1.20609759]],[[1.06436594]],[[1.01454787]],[[1.07025137]],[[1.00748883]],[[1.05378517]],[[1.09609278]]
['RHOT1'],[[1.07718697]],[[1.89976497]],[[1.79750203]],[[2.10754243]],[[1.89887606]],[[1.46917489]],[[1.15748312]],[[1.07467027]],[[1.05209467]],[[0.97514015]],[[0.98194591]],[[1.16943842]],[[1.08933215]]
['FGD3'],[[1.12908629]],[[1.60471015]],[[1.69434845]],[[1.92732952]],[[1.64601122]],[[1.41968797]],[[1.15341402]],[[1.09909606]],[[0.97917849]],[[0.98248109]],[[1.01160766]],[[1.02792103]],[[0.85112453]]
['STYXL1'],[[1.01392229]],[[1.5995115]],[[1.58711888]],[[2.1390229]],[[1.8861021]],[[1.47137182]],[[1.27786051]],[[1.09249501]],[[1.20344548]],[[1.03514132]],[[0.93822195]],[[0.98977428]],[[1.12143908]]
['DOCK4'],[[1.18922803]],[[1.80326287]],[[1.6658813]],[[2.48392516]],[[1.82297466]],[[1.61143716]],[[1.19370073]],[[1.28298393]],[[1.06836207]],[[0.98149548]],[[0.84312737]],[[0.81080065]],[[0.76985407]]
['HAT1'],[[1.03318842]],[[2.00856716]],[[1.87764193]],[[2.34233531]],[[2.08811387]],[[1.43927341]],[[1.25232378]],[[1.0553359]],[[1.07601629]],[[0.91230911]],[[0.92898349]],[[1.02961023]],[[1.09589518]]
['LOXL1'],[[1.03005088]],[[1.53610919]],[[1.40332087]],[[2.16834494]],[[1.80350113]],[[1.26916789]],[[1.01756806]],[[0.61341662]],[[1.0128427]],[[0.76176906]],[[0.91517295]],[[0.51276828]],[[0.50909034]]
['PHF20L1'],[[1.12315824]],[[2.05041846]],[[1.97038205]],[[2.39284223]],[[2.15682374]],[[1.6173077]],[[1.25914821]],[[1.24516998]],[[1.09849872]],[[1.04753135]],[[1.08276442]],[[1.09997585]],[[0.95261981]]
['TMEM8A'],[[0.9585744]],[[1.32409907]],[[1.37463575]],[[1.82832935]],[[1.61644404]],[[1.32470183]],[[1.12113859]],[[1.04822497]],[[0.98718993]],[[1.0268655]],[[0.98851376]],[[1.03029593]],[[0.93573573]]
['AFDN'],[[1.19573217]],[[1.37491962]],[[1.41332058]],[[2.50528449]],[[2.09549398]],[[1.04295705]],[[0.84539756]],[[0.84625099]],[[0.81393327]],[[0.95199794]],[[0.95311815]],[[1.04645596]],[[0.84180031]]
['HELZ2'],[[1.03274667]],[[1.51732522]],[[1.58625761]],[[2.21936065]],[[1.96246212]],[[1.0847125]],[[0.83348511]],[[0.8912376]],[[0.88158717]],[[1.03768295]],[[0.99338876]],[[0.9400077]],[[1.0505465]]
['OSBPL2'],[[1.11857126]],[[1.70700042]],[[1.68870952]],[[2.04274206]],[[1.77583816]],[[1.49445212]],[[1.21042308]],[[1.08983716]],[[1.01963884]],[[0.94909327]],[[1.02886539]],[[1.12953234]],[[0.89386097]]
['SESN2'],[[0.7087828]],[[1.26283712]],[[1.41096916]],[[2.00762685]],[[1.74614665]],[[0.86717059]],[[0.91787124]],[[1.02031053]],[[0.86050777]],[[0.93807865]],[[0.98639949]],[[0.96522178]],[[0.99085013]]
['SYNE1'],[[0.99296331]],[[1.70345298]],[[1.7465006]],[[1.90820468]],[[1.76794821]],[[1.10532126]],[[0.77894039]],[[0.77364737]],[[1.08516615]],[[1.07921176]],[[1.00255195]],[[1.03069043]],[[1.04922359]]
['RLIM'],[[1.0046855]],[[2.02760836]],[[1.9674574]],[[2.36008336]],[[2.18853184]],[[1.60659704]],[[1.25295213]],[[1.09440315]],[[1.0246056]],[[1.00304199]],[[1.00633381]],[[1.11801663]],[[1.08507605]]
['TRIM22'],[[1.19924376]],[[1.86923907]],[[1.88074885]],[[2.68148876]],[[2.48146786]],[[1.14572501]],[[0.9784363]],[[0.94976814]],[[0.9548782]],[[0.98488191]],[[1.02363774]],[[0.94950215]],[[1.18232381]]
['SERINC3'],[[1.08860912]],[[1.82452166]],[[1.71539964]],[[2.0520347]],[[1.8899893]],[[1.41645962]],[[1.13550473]],[[1.10072248]],[[1.10251296]],[[1.02276249]],[[0.98932097]],[[1.09105723]],[[1.11319894]]
['MBD2'],[[1.05467379]],[[1.73584472]],[[1.66604603]],[[2.1774005]],[[1.97565446]],[[1.58557947]],[[1.26252722]],[[1.05766728]],[[1.07832762]],[[1.0647655]],[[1.01385761]],[[1.09530716]],[[1.1614142]]
['PTPN22'],[[1.05542712]],[[1.77941463]],[[1.61664357]],[[1.96065232]],[[1.76576724]],[[1.1798787]],[[1.04561978]],[[0.99395662]],[[1.09364597]],[[1.04734229]],[[1.02957662]],[[1.12695293]],[[1.16634755]]
['SLC38A2'],[[0.96317791]],[[2.1817774]],[[1.99799958]],[[2.3825193]],[[2.25118289]],[[1.57353963]],[[1.24422905]],[[1.12237818]],[[1.07214121]],[[0.90165294]],[[1.06398974]],[[1.04936511]],[[1.08810055]]
['KIDINS220'],[[1.06163709]],[[1.76111128]],[[1.75700843]],[[2.0415064]],[[1.83114208]],[[1.56811195]],[[1.25476061]],[[1.16259003]],[[1.17474013]],[[1.01619601]],[[1.00873269]],[[1.07276168]],[[1.01396956]]
['TCN1'],[[1.09747092]],[[1.06579188]],[[0.98932067]],[[1.48567122]],[[1.27773361]],[[0.37472768]],[[0.44500638]],[[0.76248569]],[[0.89984133]],[[1.28082506]],[[0.8795328]],[[0.91384104]],[[0.97614777]]
['CARS2'],[[1.13146304]],[[1.57653481]],[[1.68539293]],[[2.11504959]],[[1.78432218]],[[1.46640027]],[[1.19780506]],[[1.15729158]],[[1.08431268]],[[1.06316624]],[[1.06288458]],[[0.94208458]],[[0.88373761]]
['ANKRD6'],[[1.0683615]],[[1.89589063]],[[1.66015624]],[[2.06698987]],[[1.75393179]],[[1.10371382]],[[0.93340638]],[[1.1935582]],[[1.23706002]],[[0.91499411]],[[0.85756593]],[[0.93879118]],[[0.96371818]]
['AGAP2'],[[1.03223531]],[[1.50896002]],[[1.54210554]],[[1.79959685]],[[1.50929064]],[[1.24676966]],[[0.9889184]],[[1.00602091]],[[0.88875487]],[[0.90746903]],[[0.98379389]],[[0.98985319]],[[0.88249394]]
['MDM2'],[[1.57120184]],[[2.41099377]],[[2.25662891]],[[2.42485423]],[[2.32070769]],[[1.41759427]],[[1.20723835]],[[1.18402238]],[[1.15968725]],[[1.00959175]],[[1.06714487]],[[1.22747616]],[[1.13126706]]
['ZNF670-ZNF695'],[[0.7794206]],[[1.45510746]],[[1.91991556]],[[2.31572359]],[[1.77216802]],[[1.4455189]],[[0]],[[1.96876459]],[[0.5935366]],[[0.88763367]],[[0]],[[1.46492378]],[[0]]
['RNASEL'],[[1.19846769]],[[1.92146439]],[[1.89052846]],[[2.22350114]],[[1.95851429]],[[1.6249098]],[[1.27387894]],[[1.19068812]],[[1.09693256]],[[1.04610458]],[[1.07697767]],[[1.16017977]],[[1.09930297]]
['SP110'],[[1.10544534]],[[1.90474146]],[[1.92523761]],[[2.18039467]],[[1.88635259]],[[1.47919211]],[[1.1737958]],[[1.10815131]],[[0.99999013]],[[0.96226079]],[[1.04750944]],[[1.06514719]],[[1.01872898]]
['APPL2'],[[1.05164049]],[[1.54941425]],[[1.60228537]],[[1.92603727]],[[1.67659048]],[[1.37120125]],[[1.0200544]],[[1.0097139]],[[1.031961]],[[0.83973047]],[[0.97764615]],[[1.05021809]],[[0.83074242]]
['WASHC4'],[[1.13184717]],[[2.12050554]],[[1.9635078]],[[2.19178743]],[[1.9744285]],[[1.73759231]],[[1.36514195]],[[1.26314534]],[[1.10518878]],[[1.02405794]],[[0.99237596]],[[1.18731837]],[[1.01364473]]
['ITM2B'],[[1.10884824]],[[2.00116654]],[[1.86951821]],[[2.19865947]],[[2.03384619]],[[1.60677457]],[[1.31426113]],[[1.19804025]],[[1.13694012]],[[1.00684751]],[[0.96396893]],[[1.11430132]],[[1.0127909]]
['DBNL'],[[1.06026538]],[[1.62704945]],[[1.68192743]],[[1.97858607]],[[1.75464275]],[[1.42527299]],[[1.13079423]],[[1.09407972]],[[0.99002945]],[[0.96141226]],[[0.98660246]],[[0.98760446]],[[0.8642607]]
['MARCH7'],[[1.15590897]],[[1.9275484]],[[1.82555917]],[[2.18432272]],[[1.9961358]],[[1.6578918]],[[1.26799464]],[[1.0744341]],[[1.03291686]],[[0.89163107]],[[1.01973262]],[[1.11446991]],[[0.9408752]]
['TANK'],[[1.11435758]],[[1.85730667]],[[1.80213235]],[[2.00567261]],[[1.78399719]],[[1.49008144]],[[1.26792039]],[[1.20075147]],[[1.12589243]],[[0.92895376]],[[1.02121234]],[[1.06811905]],[[1.0259577]]
['SKIL'],[[0.87372428]],[[1.77658297]],[[1.6684777]],[[2.15377486]],[[2.02129561]],[[1.62467806]],[[1.27739166]],[[1.08068982]],[[1.13092323]],[[1.2220044]],[[0.97607014]],[[0.99848012]],[[1.13505837]]
['DNAJB5'],[[1.24490952]],[[2.22874393]],[[2.13571133]],[[2.2954268]],[[2.22210542]],[[1.32009029]],[[1.16072299]],[[0.91028083]],[[0.92058258]],[[1.03141666]],[[0.95040556]],[[1.22551167]],[[0.80841071]]
['FAM8A1'],[[0.96971094]],[[1.96380022]],[[1.82510362]],[[2.16886838]],[[1.93865714]],[[1.45848047]],[[1.09422854]],[[1.01009327]],[[1.00373305]],[[0.96750742]],[[0.96794975]],[[1.08569925]],[[0.91288927]]
['CASP1'],[[1.03066662]],[[1.97650759]],[[1.92915317]],[[2.32648205]],[[2.00975832]],[[1.7114513]],[[1.39959747]],[[1.30434559]],[[1.08754544]],[[1.12150946]],[[1.05240713]],[[1.09681402]],[[1.11870924]]
['RAB1A'],[[1.04676905]],[[2.00533037]],[[1.94166137]],[[2.24589783]],[[2.1071219]],[[1.68072998]],[[1.34120082]],[[1.16388159]],[[1.03163604]],[[1.01094239]],[[0.94592799]],[[1.12488237]],[[1.05290528]]
['ACTR2'],[[0.9671243]],[[1.73597168]],[[1.50531856]],[[2.01395624]],[[1.89165927]],[[1.50661142]],[[1.26979395]],[[1.0872852]],[[1.07819548]],[[1.08605733]],[[0.95348235]],[[1.13770926]],[[1.18669208]]
['FBXO11'],[[1.10751539]],[[1.84503845]],[[1.76437582]],[[2.08397796]],[[1.90821176]],[[1.60705222]],[[1.26007576]],[[1.12765598]],[[1.04265903]],[[0.97000729]],[[1.00285035]],[[1.09846466]],[[1.04641722]]
['PARP9'],[[1.26914385]],[[2.17591642]],[[2.18099321]],[[2.52188476]],[[2.2405923]],[[1.62391327]],[[1.29473498]],[[1.17456966]],[[1.13115044]],[[1.08569232]],[[1.08202435]],[[1.09523403]],[[1.28763939]]
['KIAA1109'],[[1.18673069]],[[1.82115461]],[[1.73768831]],[[2.02955625]],[[1.76273516]],[[1.29297398]],[[1.04108522]],[[1.04678188]],[[0.96911755]],[[0.89885877]],[[1.02006149]],[[0.99341985]],[[0.98391419]]
['CCNG2'],[[0.97753828]],[[1.91770771]],[[1.65725916]],[[2.01645914]],[[1.86302785]],[[1.30191439]],[[1.15656348]],[[1.06146904]],[[0.98207878]],[[0.98567968]],[[0.92224124]],[[1.12382328]],[[0.95589649]]
['PPP3CA'],[[1.06974772]],[[1.8372679]],[[1.69602495]],[[1.99857849]],[[1.78020074]],[[1.51768122]],[[1.2817309]],[[1.13777883]],[[1.05108248]],[[0.96150125]],[[1.0091559]],[[1.12012593]],[[1.0142649]]
['ETV6'],[[1.05521102]],[[1.66319616]],[[1.76644546]],[[2.18223431]],[[1.90566563]],[[1.46755955]],[[1.27417242]],[[1.22269721]],[[1.06437969]],[[1.0640751]],[[0.99626738]],[[1.04947597]],[[1.10013795]]
['NUP58'],[[1.14246996]],[[1.9243265]],[[1.80750155]],[[2.14310987]],[[1.99053437]],[[1.55282403]],[[1.22734572]],[[1.12361855]],[[1.01832417]],[[0.98827283]],[[1.02588837]],[[1.11128017]],[[1.07810932]]
['MTMR6'],[[1.08433112]],[[1.88890439]],[[1.79179436]],[[2.16677116]],[[2.02759867]],[[1.58494398]],[[1.21269666]],[[1.09345325]],[[1.04131513]],[[1.03317531]],[[0.98355806]],[[1.12367308]],[[1.06503596]]
['SLC46A3'],[[1.11735273]],[[1.8138903]],[[1.95588542]],[[2.42700143]],[[2.2928739]],[[1.48306761]],[[1.15872823]],[[0.97506394]],[[0.95460509]],[[0.87129342]],[[1.06041631]],[[0.95440243]],[[0.98299885]]
['ABHD13'],[[1.08451276]],[[2.24658943]],[[2.02348953]],[[2.36383033]],[[2.18696189]],[[1.61303165]],[[1.24675042]],[[1.17115146]],[[1.06019487]],[[1.10289506]],[[1.06291495]],[[1.19397898]],[[1.12250892]]
['PELI2'],[[1.12946034]],[[1.88622095]],[[1.71682019]],[[2.04926477]],[[1.88939238]],[[1.54652137]],[[1.25917844]],[[1.2257173]],[[1.09164354]],[[0.99299333]],[[0.97267123]],[[1.17741248]],[[1.05219606]]
['BNIP2'],[[1.02206592]],[[1.88129746]],[[1.68728318]],[[2.17276504]],[[2.0044784]],[[1.58472791]],[[1.27864114]],[[1.15648242]],[[1.09331457]],[[1.03178067]],[[1.00488548]],[[1.10512304]],[[1.12284843]]
['NCOA2'],[[1.11049218]],[[1.76179514]],[[1.72094651]],[[1.9388289]],[[1.70495368]],[[1.39048974]],[[1.12227314]],[[1.12157555]],[[1.08768184]],[[0.95230099]],[[0.96354111]],[[1.13825818]],[[1.02587738]]
['NEIL1'],[[1.33751208]],[[1.54849332]],[[1.66050471]],[[2.48331946]],[[2.22072229]],[[0.8878874]],[[0.98723132]],[[1.11485422]],[[1.17565881]],[[0.96407578]],[[1.29683896]],[[1.16055303]],[[0.9943488]]
['USP3'],[[1.2734148]],[[1.90633851]],[[1.85976862]],[[2.11210395]],[[1.89402489]],[[1.59594366]],[[1.24474892]],[[1.20146439]],[[1.06155551]],[[1.0483971]],[[0.99673677]],[[1.09688145]],[[1.01175236]]
['IGSF6'],[[0.95630154]],[[1.90311883]],[[1.76431294]],[[2.20029006]],[[2.00771525]],[[1.76940497]],[[1.49256596]],[[1.28984661]],[[1.0394717]],[[1.06353438]],[[1.07104354]],[[1.18679576]],[[1.00549459]]
['NPEPPS'],[[1.12010692]],[[1.74842612]],[[1.72369431]],[[2.06057042]],[[1.82035082]],[[1.64246498]],[[1.37321565]],[[1.20511466]],[[1.10036465]],[[1.0239345]],[[1.0258882]],[[1.09897465]],[[0.97715074]]
['ARSG'],[[1.12612544]],[[1.89091839]],[[1.93151181]],[[1.81166485]],[[1.51335346]],[[1.20742347]],[[1.01698359]],[[1.09195908]],[[0.98055351]],[[0.8532945]],[[1.02257233]],[[0.97334512]],[[0.82729978]]
['CSNK1D'],[[1.06604952]],[[1.94837893]],[[1.99928937]],[[2.36881072]],[[2.11728689]],[[1.41378826]],[[1.07166712]],[[1.00129794]],[[0.91912298]],[[0.93831608]],[[1.03304956]],[[0.99642005]],[[0.90067063]]
['SECTM1'],[[1.08155474]],[[2.22239126]],[[2.28855825]],[[2.87344553]],[[2.64691594]],[[1.85443498]],[[1.54169156]],[[1.18480347]],[[1.09007015]],[[1.32909839]],[[1.06562837]],[[1.12746654]],[[1.32344029]]
['MOB3C'],[[1.09215602]],[[1.58429447]],[[1.66954963]],[[1.90111434]],[[1.71842739]],[[1.28123308]],[[1.02728849]],[[1.11051749]],[[1.00742136]],[[1.07459363]],[[1.10049922]],[[0.93663461]],[[1.14937358]]
['ABL2'],[[1.02579732]],[[1.61825127]],[[1.76831606]],[[1.86168438]],[[1.60764211]],[[1.3558809]],[[1.06656786]],[[0.97377286]],[[0.97167488]],[[0.99448833]],[[0.95247895]],[[0.99990438]],[[1.08454247]]
['INTS3'],[[1.02322795]],[[1.64705592]],[[1.80382447]],[[2.03130078]],[[1.7525103]],[[1.47844524]],[[1.21679724]],[[1.07158979]],[[0.96580803]],[[0.96242425]],[[0.99716518]],[[0.93037832]],[[0.86888542]]
['DEGS1'],[[0.97534425]],[[1.5372027]],[[1.45556649]],[[2.13157151]],[[1.96507645]],[[1.43161893]],[[1.14138383]],[[1.05018461]],[[1.01421979]],[[0.98825074]],[[0.96809509]],[[1.04751269]],[[1.01370679]]
['CALM2'],[[1.2562365]],[[2.49330103]],[[2.21043854]],[[2.31313367]],[[2.22666733]],[[1.56899672]],[[1.35954213]],[[1.18512341]],[[1.23157873]],[[1.09363835]],[[0.96810289]],[[1.16656828]],[[1.2134447]]
['RAB5A'],[[0.97967836]],[[1.80404189]],[[1.6073662]],[[2.12253344]],[[1.86277236]],[[1.43780443]],[[1.21637172]],[[1.09729728]],[[1.10009517]],[[1.08973179]],[[0.95645452]],[[1.17697664]],[[1.0924033]]
['GTF2H2'],[[1.16259256]],[[2.04589086]],[[2.22667942]],[[2.94157331]],[[2.54381837]],[[1.49121162]],[[1.10168639]],[[1.35664778]],[[0.96264054]],[[0.81859226]],[[0.88029719]],[[1.0934753]],[[0.9957014]]
['FEM1C'],[[0.95200667]],[[1.87274414]],[[1.70882071]],[[2.29847684]],[[2.06508366]],[[1.83236045]],[[1.31011943]],[[1.09286398]],[[1.01284208]],[[1.01674742]],[[1.03247345]],[[1.1755989]],[[1.16663882]]
['FBXO38'],[[1.18097552]],[[1.98740102]],[[1.95515714]],[[1.95593187]],[[1.65508263]],[[1.68103691]],[[1.24220665]],[[1.12828151]],[[1.027063]],[[0.88763389]],[[1.026917]],[[1.03905082]],[[0.92279093]]
['TBC1D7'],[[1.1864086]],[[1.71832788]],[[1.77873094]],[[2.12051717]],[[1.84731809]],[[1.15177619]],[[1.02318249]],[[0.93374554]],[[0.94654326]],[[0.92350831]],[[0.97873341]],[[0.9564547]],[[0.77748718]]
['GFOD1'],[[1.20455612]],[[2.46926128]],[[2.345109]],[[1.94517073]],[[1.96121768]],[[0.72136212]],[[0.7910525]],[[0.88382624]],[[1.14368065]],[[1.11359614]],[[1.00484914]],[[1.0659437]],[[1.19204242]]
['TMEM140'],[[1.19905703]],[[1.76791695]],[[1.80043462]],[[2.09324671]],[[1.83900273]],[[1.29476322]],[[1.11319885]],[[1.23105694]],[[1.18542234]],[[1.04223991]],[[1.03240021]],[[1.09306386]],[[1.07499147]]
['BIN3'],[[1.13360874]],[[1.69912516]],[[1.86534711]],[[2.03086911]],[[1.76417862]],[[1.35471059]],[[1.08274988]],[[1.09654914]],[[1.07444761]],[[0.95529969]],[[1.07999363]],[[1.07739228]],[[0.82913362]]
['DOCK5'],[[1.22768525]],[[2.23814291]],[[2.23846433]],[[2.28711686]],[[2.05309696]],[[1.72633948]],[[1.353591]],[[1.25281838]],[[1.05558032]],[[0.92497628]],[[1.05790285]],[[1.13965954]],[[0.82728452]]
['MFSD14B'],[[1.15116518]],[[1.83243968]],[[1.70601984]],[[2.33055549]],[[2.14862616]],[[1.74242371]],[[1.33093144]],[[1.15703365]],[[1.06824829]],[[1.19837618]],[[0.96903827]],[[1.12012612]],[[1.18880785]]
['ROM1'],[[1.14563804]],[[1.94796154]],[[1.60144415]],[[2.15083107]],[[1.88296049]],[[1.48021384]],[[1.02107358]],[[1.05384818]],[[0.83429594]],[[1.07841883]],[[0.80695821]],[[1.28954175]],[[0.51567466]]
['CABLES2'],[[1.19914406]],[[1.71224194]],[[1.65202701]],[[1.81195445]],[[1.60154533]],[[0.71289548]],[[0.88193141]],[[0.84192102]],[[0.85759771]],[[0.90980797]],[[0.96383485]],[[0.98728121]],[[0.96484616]]
['TWF1'],[[0.95074177]],[[1.71370692]],[[1.69610834]],[[1.99916542]],[[1.82799831]],[[1.45971423]],[[1.1006827]],[[1.09448849]],[[1.03167037]],[[1.01952468]],[[1.07219489]],[[0.98407832]],[[1.05407998]]
['FAM177A1'],[[0.95551473]],[[1.92690118]],[[1.90098708]],[[1.98816842]],[[1.7875071]],[[1.47046331]],[[1.13797257]],[[1.05874609]],[[0.99844516]],[[0.92116981]],[[0.9546472]],[[1.06702421]],[[0.76867046]]
['NEK7'],[[1.10148815]],[[1.98489899]],[[1.82250754]],[[2.16745986]],[[2.01440905]],[[1.38729713]],[[1.09297594]],[[1.07732058]],[[1.12373984]],[[1.00015175]],[[1.02830415]],[[1.15537004]],[[1.06713647]]
['CDC123'],[[0.99254732]],[[2.17453069]],[[2.05443271]],[[2.25893672]],[[2.04978481]],[[1.50906508]],[[1.31006488]],[[1.11042687]],[[1.01284216]],[[1.11417147]],[[1.00248837]],[[1.18090898]],[[0.97416112]]
['TMEM45B'],[[1.02878981]],[[1.3644332]],[[1.07448929]],[[2.16343443]],[[2.02560816]],[[1.75399479]],[[1.23906114]],[[0.84675095]],[[0.70262376]],[[0.89668626]],[[0.97873321]],[[0.91400106]],[[0.76671364]]
['PARP8'],[[1.20596614]],[[1.88025916]],[[1.82575688]],[[2.02582427]],[[1.77910176]],[[1.47428374]],[[1.23538891]],[[1.18209361]],[[1.04028484]],[[0.88222934]],[[1.07707455]],[[1.10716406]],[[0.98069099]]
['CACUL1'],[[1.13331254]],[[1.92959102]],[[1.82685611]],[[2.1239607]],[[1.8804491]],[[1.56026801]],[[1.19950974]],[[1.06617962]],[[1.0587882]],[[1.02019057]],[[0.99476705]],[[1.12648112]],[[1.01053738]]
['EPG5'],[[1.1100145]],[[1.9719028]],[[1.98285239]],[[1.84163459]],[[1.66357636]],[[1.1545402]],[[0.99469737]],[[0.99882435]],[[1.06851305]],[[0.94856975]],[[0.97904656]],[[1.04384545]],[[1.0243654]]
['PDE3B'],[[1.16791486]],[[1.79695202]],[[1.72948552]],[[2.02914875]],[[1.80044951]],[[1.07863615]],[[0.72768117]],[[0.8501347]],[[0.79306575]],[[0.83144363]],[[0.96374176]],[[0.92065267]],[[0.82327979]]
