['FGR'],[[0.9974933]],[[1.98522453]],[[2.15190079]],[[2.18109846]],[[2.34342703]],[[2.27836251]],[[2.05967906]],[[1.91883861]],[[1.36077981]],[[1.39650842]],[[1.21187447]],[[1.20226328]],[[1.21426891]]
['NOL3'],[[1.4607687]],[[2.10053433]],[[2.25593177]],[[2.6644234]],[[2.43474981]],[[2.91060012]],[[2.85741234]],[[1.81082997]],[[2.18126265]],[[1.73509004]],[[1.85142376]],[[1.676919]],[[1.16556224]]
['MAP1LC3B'],[[0.98800131]],[[1.9564336]],[[1.78452693]],[[1.79822049]],[[1.82689879]],[[1.39580823]],[[1.45219979]],[[1.60931763]],[[1.64177861]],[[1.47952637]],[[1.23474731]],[[1.19181457]],[[1.32989464]]
['PCTP'],[[0.94509795]],[[1.89890258]],[[1.75654573]],[[1.67252032]],[[1.76891554]],[[1.57616452]],[[1.50163487]],[[1.69040465]],[[1.74793493]],[[1.75231235]],[[1.38246448]],[[1.28763198]],[[1.50103778]]
['ARRB2'],[[0.96552626]],[[1.85688172]],[[1.97068866]],[[1.98133874]],[[1.98206636]],[[1.75740754]],[[1.54553852]],[[1.58452511]],[[1.46136683]],[[1.57119007]],[[1.25747632]],[[1.30958679]],[[1.25985432]]
['NARF'],[[0.98515543]],[[2.21403546]],[[2.31813795]],[[2.30157232]],[[2.18010127]],[[2.09302719]],[[1.89400944]],[[1.77504293]],[[1.57792062]],[[1.49548675]],[[1.14707696]],[[1.26553704]],[[1.21814526]]
['TMEM91'],[[1.12744643]],[[2.2578625]],[[2.3296505]],[[2.34792904]],[[2.23406057]],[[1.95495018]],[[1.98590885]],[[2.00227364]],[[1.48377027]],[[1.51023883]],[[1.29354868]],[[1.26859421]],[[1.31329258]]
['IFITM3'],[[0.92573837]],[[1.5710381]],[[1.76028029]],[[1.75841036]],[[1.95767348]],[[2.01826152]],[[1.65509358]],[[1.52214653]],[[1.10983537]],[[0.89627149]],[[0.58696442]],[[0.75154078]],[[0.70137762]]
['ZNF787'],[[1.03987948]],[[2.0066554]],[[2.25386954]],[[2.08394809]],[[2.24491999]],[[1.69341026]],[[1.40494473]],[[1.41133475]],[[1.2478501]],[[1.29572516]],[[1.09152894]],[[1.24210032]],[[1.14180352]]
['RCN3'],[[1.01245918]],[[1.91782371]],[[2.04082755]],[[2.18805187]],[[1.84641498]],[[1.91683884]],[[2.14748892]],[[2.28227056]],[[1.8008853]],[[1.74449507]],[[1.49496249]],[[1.22162755]],[[1.1845055]]
['KIAA0319L'],[[1.03001306]],[[1.88576444]],[[1.86710707]],[[1.90933314]],[[1.89110022]],[[1.64028045]],[[1.47849542]],[[1.33092022]],[[1.18897967]],[[1.17842246]],[[1.17834325]],[[1.00086958]],[[1.0334269]]
['MAP3K6'],[[1.09825251]],[[1.19742617]],[[1.38016253]],[[1.50838258]],[[1.39804741]],[[1.65381711]],[[1.53865107]],[[1.57946452]],[[1.11264345]],[[1.28237088]],[[0.81556434]],[[1.03722776]],[[0.90537979]]
['C1orf162'],[[0.93460904]],[[1.61417646]],[[1.63049173]],[[1.64071545]],[[1.82815042]],[[1.69755969]],[[1.57513718]],[[1.31518748]],[[1.23119274]],[[0.89221445]],[[1.09180016]],[[0.81627475]],[[0.79662758]]
['CD53'],[[1.01806483]],[[1.95868771]],[[1.96289177]],[[1.93012143]],[[2.03705552]],[[1.64119527]],[[1.65812427]],[[1.46342755]],[[1.17493195]],[[1.0457747]],[[1.06308541]],[[1.01674077]],[[1.05082653]]
['RGL1'],[[0.99192265]],[[1.10301845]],[[1.14609323]],[[1.13666184]],[[1.65669551]],[[1.60934999]],[[1.02910427]],[[1.26771469]],[[1.11052734]],[[0.6556918]],[[0.84930833]],[[0.77854247]],[[0.6369172]]
['SNX27'],[[1.01319241]],[[2.22274097]],[[2.05871884]],[[1.99091798]],[[2.07528436]],[[1.91481687]],[[1.78805389]],[[1.63398286]],[[1.45455983]],[[1.27446124]],[[1.33743228]],[[1.11530381]],[[1.13723927]]
['ADAMTSL4'],[[0.99357148]],[[1.69743843]],[[1.87984133]],[[1.90646753]],[[1.78259145]],[[1.82296781]],[[1.79265962]],[[1.62484482]],[[1.36455983]],[[1.32664086]],[[1.20872924]],[[1.03877456]],[[1.22897671]]
['MCL1'],[[1.03411461]],[[2.14085217]],[[2.06569579]],[[2.18865174]],[[2.19264586]],[[1.79652622]],[[1.82918657]],[[1.568338]],[[1.20977336]],[[1.15834511]],[[1.1120019]],[[1.04289887]],[[1.05837468]]
['SLC39A1'],[[0.89231944]],[[1.72026034]],[[1.89179597]],[[1.79489075]],[[1.87053945]],[[1.87577037]],[[1.56974121]],[[1.55366859]],[[1.10026135]],[[1.07270437]],[[0.96874497]],[[1.1707466]],[[1.06099922]]
['RIT1'],[[1.07187758]],[[2.02093813]],[[1.89143224]],[[2.08553412]],[[2.19498137]],[[2.210985]],[[1.99140863]],[[1.68431565]],[[1.54201428]],[[1.28546433]],[[1.40150351]],[[1.18663567]],[[1.07758522]]
['GALNT2'],[[0.92410904]],[[1.33823129]],[[1.52212656]],[[1.54776183]],[[1.59040644]],[[1.88220628]],[[1.55910273]],[[1.44951034]],[[1.22713233]],[[1.05824789]],[[1.06467209]],[[1.05882311]],[[1.00276095]]
['MBOAT2'],[[1.04498495]],[[2.20524312]],[[1.9597977]],[[2.1400696]],[[2.10715368]],[[2.25594723]],[[2.04013061]],[[1.56273912]],[[1.63234349]],[[1.66288103]],[[1.26145509]],[[1.22598984]],[[1.37818156]]
['ARL8A'],[[0.93384225]],[[1.74962235]],[[1.85417479]],[[1.73612609]],[[2.02834546]],[[1.76751194]],[[1.55011983]],[[1.42627805]],[[1.14323262]],[[1.16556223]],[[1.02183316]],[[1.1432588]],[[1.06959549]]
['SFXN5'],[[0.99722874]],[[1.96983115]],[[2.12145424]],[[2.02408912]],[[2.15654099]],[[2.00228106]],[[1.80576099]],[[1.5137409]],[[1.48417112]],[[1.21335223]],[[1.34214501]],[[1.12539369]],[[1.01539386]]
['SPOPL'],[[0.99543056]],[[2.22806547]],[[2.03375715]],[[2.21060954]],[[2.22635098]],[[2.0364316]],[[1.84265452]],[[1.51940805]],[[1.40815176]],[[1.24873328]],[[1.35316917]],[[1.15143131]],[[1.09561378]]
['IQSEC1'],[[1.00121154]],[[1.82130924]],[[2.00383123]],[[2.04004363]],[[2.08711885]],[[1.70300328]],[[1.49655544]],[[1.4441298]],[[1.19586396]],[[1.26739473]],[[1.14817544]],[[1.08608461]],[[1.12954222]]
['DYNLT1'],[[1.0656907]],[[2.1129119]],[[2.01679407]],[[2.07633446]],[[2.13329272]],[[1.77884564]],[[1.68883347]],[[1.42398421]],[[1.25345792]],[[1.11127799]],[[1.13200847]],[[1.03722777]],[[1.02470982]]
['GSN'],[[0.95796766]],[[1.78917321]],[[1.80369115]],[[1.740956]],[[1.9701918]],[[1.6571581]],[[1.70614478]],[[1.81007779]],[[1.66720105]],[[1.28622106]],[[1.27896043]],[[1.22642042]],[[1.08327077]]
['NR6A1'],[[1.13255803]],[[2.6514705]],[[2.53120653]],[[2.36854399]],[[2.04235442]],[[1.88336599]],[[1.69839323]],[[1.59834968]],[[1.55889585]],[[1.47705504]],[[1.65313622]],[[1.38761359]],[[1.56555074]]
['ITPRIP'],[[0.9630366]],[[1.88000781]],[[2.01014199]],[[1.98295606]],[[2.15994021]],[[1.82062999]],[[1.7177647]],[[1.57735582]],[[1.3524029]],[[1.22458528]],[[1.30163118]],[[1.1054959]],[[1.0440272]]
['BTBD10'],[[0.98115582]],[[1.79111158]],[[1.71684141]],[[1.75299634]],[[1.91476588]],[[1.75205156]],[[1.80452466]],[[1.47014083]],[[1.20035956]],[[1.19061476]],[[1.15993974]],[[1.06938276]],[[1.13209949]]
['PTPRJ'],[[1.00842195]],[[1.7700848]],[[1.81830875]],[[1.91078977]],[[2.0943584]],[[2.03359962]],[[1.89567345]],[[1.85060747]],[[1.5110972]],[[1.30931128]],[[1.2491373]],[[1.1600243]],[[1.18535963]]
['MPP7'],[[0.94662881]],[[2.03787036]],[[1.97057638]],[[1.90488828]],[[1.9210957]],[[1.72732331]],[[1.93182905]],[[1.49025577]],[[1.25502606]],[[1.04336141]],[[1.2166719]],[[0.95587228]],[[1.01376394]]
['RGS18'],[[1.02436441]],[[2.28751504]],[[1.96679939]],[[1.96623569]],[[1.96356501]],[[1.61962936]],[[1.57633478]],[[1.49839605]],[[1.42634943]],[[1.22822768]],[[1.40106535]],[[1.09176782]],[[1.26960687]]
['IL18'],[[0.76331074]],[[1.72958856]],[[1.40354124]],[[1.48856016]],[[1.54818832]],[[1.28574703]],[[1.58790974]],[[1.23425033]],[[1.30964338]],[[1.1068073]],[[1.10230814]],[[0.8481487]],[[1.03649658]]
['IPMK'],[[0.98045307]],[[2.34039166]],[[2.19935282]],[[2.39659621]],[[2.42707894]],[[2.55994159]],[[2.30110596]],[[1.76282186]],[[1.63456067]],[[1.33872371]],[[1.61889018]],[[1.12431804]],[[1.26165439]]
['ANKRD50'],[[0.90806286]],[[1.70013574]],[[1.57192555]],[[1.77602357]],[[2.02069535]],[[2.08301217]],[[1.80759497]],[[1.48761352]],[[1.56281648]],[[1.11541529]],[[1.4207431]],[[0.96747132]],[[0.92666299]]
['ADAM8'],[[1.02552921]],[[1.83916738]],[[2.01653287]],[[1.99164032]],[[2.01662093]],[[1.81719611]],[[1.66694972]],[[1.531879]],[[1.35092418]],[[1.27260956]],[[1.24040196]],[[1.18809027]],[[1.18225424]]
['ADAM17'],[[1.11279297]],[[1.96141016]],[[1.8720774]],[[2.04083894]],[[2.09529267]],[[2.0845898]],[[2.08926535]],[[1.76029103]],[[1.23773508]],[[1.17882696]],[[1.10351625]],[[0.92416065]],[[1.12387753]]
['SPOCK1'],[[0.95977189]],[[2.06118523]],[[2.34467887]],[[2.71418553]],[[2.50430973]],[[2.2548201]],[[1.95180603]],[[1.78188928]],[[1.92512012]],[[1.69923318]],[[1.50976113]],[[1.15108056]],[[1.27769124]]
['FAM151B'],[[0.93590718]],[[1.73306447]],[[1.64061891]],[[2.22080508]],[[2.31264852]],[[1.96253809]],[[2.02141754]],[[2.05154811]],[[1.90889074]],[[1.24237754]],[[1.36832526]],[[0.99030654]],[[0.84735881]]
['ACOXL'],[[1.28881694]],[[2.54756776]],[[2.52494116]],[[2.66442324]],[[2.46994872]],[[1.29203664]],[[2.54713456]],[[2.44875603]],[[1.81147423]],[[1.88625288]],[[1.63808017]],[[1.03308909]],[[1.51843908]]
['LRRK1'],[[0.95744918]],[[1.61630825]],[[1.73116947]],[[1.77157828]],[[1.83170104]],[[1.41763509]],[[1.39677724]],[[1.33659196]],[[1.31389331]],[[0.95230983]],[[1.12965113]],[[0.97593396]],[[1.00069846]]
['PPP4R1'],[[1.04997799]],[[2.28085031]],[[2.23973077]],[[2.34470315]],[[2.38850176]],[[2.33232841]],[[2.21871596]],[[1.80930093]],[[1.48131165]],[[1.283142]],[[1.43841425]],[[1.13118495]],[[1.20032015]]
['TMEM55A'],[[0.95784564]],[[2.05530659]],[[2.03319305]],[[2.02763276]],[[2.22362701]],[[2.11087733]],[[1.98893003]],[[1.64984601]],[[1.55298549]],[[1.36217633]],[[1.37641722]],[[1.16631006]],[[1.15567695]]
['PIK3AP1'],[[0.97567463]],[[1.85199755]],[[2.02421032]],[[2.13467532]],[[2.37132131]],[[2.01316233]],[[1.5740684]],[[1.53994284]],[[1.15062936]],[[1.08139908]],[[0.95692725]],[[1.08128312]],[[0.97708164]]
['GNAQ'],[[0.98699192]],[[1.94520393]],[[1.88502234]],[[2.11852386]],[[2.39089413]],[[2.16890444]],[[2.06455435]],[[1.69089822]],[[1.44868205]],[[1.34821753]],[[1.33454005]],[[1.10897114]],[[1.11643658]]
['NPTN'],[[1.01278578]],[[1.98907426]],[[1.84826965]],[[1.81561665]],[[1.86858952]],[[1.39176921]],[[1.3796223]],[[1.48331934]],[[1.50252765]],[[1.34601734]],[[1.21091755]],[[1.21432887]],[[1.18884588]]
['CLEC18A'],[[0.62293176]],[[1.4051552]],[[1.92499441]],[[2.01837776]],[[1.40779299]],[[1.35175076]],[[1.49637282]],[[1.64318597]],[[1.57625427]],[[1.26357771]],[[1.10062309]],[[0.92365585]],[[0.53007312]]
['MPZ'],[[1.04309909]],[[2.08023705]],[[2.0752816]],[[2.01052029]],[[2.13836014]],[[1.78876449]],[[1.85245797]],[[1.70095718]],[[1.48371884]],[[1.5230826]],[[1.31883407]],[[1.26216618]],[[1.43479223]]
['IFNGR2'],[[0.98166078]],[[2.15419678]],[[2.2112701]],[[2.12510864]],[[2.32351807]],[[2.32782902]],[[2.27940961]],[[2.05072644]],[[1.67462402]],[[1.45998413]],[[1.40178699]],[[1.18929015]],[[1.16154845]]
['C1R'],[[1.04716171]],[[1.95043635]],[[1.74986932]],[[1.83907462]],[[1.76317706]],[[1.64300022]],[[1.75446089]],[[1.66104239]],[[1.25178048]],[[1.15431784]],[[1.05626963]],[[1.15498212]],[[0.89327181]]
['DRC7'],[[0.65982225]],[[1.39105578]],[[1.41192999]],[[1.58611733]],[[1.50392225]],[[1.09208889]],[[0.96805083]],[[1.58653395]],[[1.77256635]],[[1.50522349]],[[1.02943281]],[[1.16517352]],[[1.55704749]]
['ATP6V0D1'],[[0.94955668]],[[1.68222701]],[[1.82641722]],[[1.82018223]],[[1.97116481]],[[1.87524821]],[[1.72218182]],[[1.63270683]],[[1.45016189]],[[1.31707688]],[[1.21706711]],[[1.21394029]],[[1.15988347]]
['ZYX'],[[0.9845587]],[[1.70303823]],[[1.91409927]],[[1.82747663]],[[1.93514091]],[[2.00068066]],[[1.82312199]],[[1.82562897]],[[1.53927601]],[[1.30970175]],[[1.30594146]],[[1.20566994]],[[1.19033455]]
['ZNF230'],[[0.99884895]],[[2.31960381]],[[2.30384333]],[[2.2631406]],[[2.35455577]],[[1.74034155]],[[1.57316223]],[[1.19732442]],[[1.39267114]],[[1.10332173]],[[1.22178695]],[[1.10123671]],[[1.14012816]]
['G6PD'],[[1.01412122]],[[1.90208569]],[[1.97948754]],[[1.88202801]],[[2.00056212]],[[1.59743599]],[[1.34726373]],[[1.50612786]],[[1.51317512]],[[1.45202717]],[[1.21061123]],[[1.25095624]],[[1.21940147]]
['SHKBP1'],[[0.95946731]],[[1.64226959]],[[1.79634093]],[[1.73853889]],[[1.81084654]],[[2.00566086]],[[2.0100334]],[[1.94946216]],[[1.55591711]],[[1.2835734]],[[1.06285097]],[[1.1133946]],[[1.13010986]]
['ZBTB7B'],[[0.90693488]],[[1.65690153]],[[1.82808616]],[[1.79202534]],[[1.94513662]],[[1.96864801]],[[1.57592081]],[[1.55022361]],[[1.26730575]],[[1.39612802]],[[1.11331924]],[[1.32718454]],[[1.12275214]]
['NLRX1'],[[0.99993255]],[[1.69722947]],[[1.76605923]],[[1.6787348]],[[1.9340767]],[[1.57914427]],[[1.59732779]],[[1.4575096]],[[1.46196241]],[[1.23937684]],[[1.36880896]],[[1.09639083]],[[1.13978352]]
['IL6R'],[[0.96125939]],[[2.02085848]],[[2.01751902]],[[2.0145577]],[[2.20003491]],[[2.14191501]],[[1.98675429]],[[1.72696917]],[[1.45575067]],[[1.37220686]],[[1.40734045]],[[1.25794807]],[[1.23705467]]
['PAQR6'],[[0.94499129]],[[1.44936884]],[[1.75145998]],[[1.32543264]],[[1.47533774]],[[1.34045772]],[[1.46742756]],[[1.68501296]],[[1.71812924]],[[0.95822354]],[[1.45172112]],[[0.69341668]],[[0.60217425]]
['ORAI2'],[[0.9867444]],[[2.2426461]],[[2.40896368]],[[2.3329937]],[[2.40989329]],[[1.93445621]],[[1.67197646]],[[1.60839135]],[[1.50583317]],[[1.42784985]],[[1.41585557]],[[1.14320789]],[[1.14235113]]
['PCYT1A'],[[1.0382894]],[[1.81212506]],[[1.8218443]],[[1.88392633]],[[1.99818933]],[[1.98243993]],[[1.56713357]],[[1.40555062]],[[1.2617359]],[[1.1371012]],[[1.24077818]],[[1.06358259]],[[1.11673008]]
['ACOX1'],[[1.04132049]],[[2.15797616]],[[2.13201193]],[[2.13469865]],[[2.276105]],[[2.05671098]],[[1.85876558]],[[1.62861526]],[[1.7116679]],[[1.34780897]],[[1.72277918]],[[1.21775506]],[[1.20414452]]
['ADCY10P1'],[[1.09460948]],[[1.66896969]],[[1.74659886]],[[1.8757285]],[[1.67301086]],[[1.64343385]],[[2.07097171]],[[1.82838823]],[[1.39374576]],[[1.13022231]],[[1.18965142]],[[0.94739405]],[[0.91239079]]
['CXCL16'],[[0.97997554]],[[2.00666733]],[[2.09308684]],[[2.08589516]],[[2.15165784]],[[1.79425635]],[[1.73945444]],[[1.99491147]],[[1.70700359]],[[1.38691172]],[[1.42970963]],[[1.12008494]],[[1.24344212]]
['ARPC5'],[[0.98955523]],[[2.10269595]],[[1.90753146]],[[1.97675118]],[[2.12915776]],[[1.91120326]],[[1.79214674]],[[1.51064678]],[[1.22277634]],[[1.20236107]],[[1.07201161]],[[1.13815509]],[[1.08658194]]
['FCGR3B'],[[0.97862693]],[[2.25463084]],[[2.12547944]],[[2.14095345]],[[2.2654336]],[[2.24496473]],[[2.21472867]],[[1.84650884]],[[1.44267613]],[[1.31662441]],[[1.23124628]],[[1.12566129]],[[1.08348077]]
['OXER1'],[[0.94251299]],[[1.57556998]],[[1.60288195]],[[1.65241639]],[[2.00626632]],[[1.21079862]],[[0.88907978]],[[0.86186602]],[[1.60500228]],[[1.14281286]],[[1.39736196]],[[1.21916878]],[[1.02220779]]
['DISC1'],[[1.08703186]],[[1.73725354]],[[1.81719646]],[[1.94820967]],[[2.06660183]],[[2.05306641]],[[1.74156961]],[[1.34686933]],[[1.25363342]],[[0.8102633]],[[1.09073948]],[[0.89272974]],[[0.97063198]]
['H3F3A'],[[0.97998867]],[[1.90325762]],[[1.92195335]],[[1.88030001]],[[2.03752536]],[[1.83761459]],[[1.81326863]],[[1.73059591]],[[1.5191178]],[[1.40833195]],[[1.247342]],[[1.24393952]],[[1.1948199]]
['HIPK1'],[[1.00294729]],[[1.71241487]],[[1.72789828]],[[1.78729741]],[[1.90271031]],[[1.72977541]],[[1.66361262]],[[1.5653353]],[[1.4949367]],[[1.43893982]],[[1.19207971]],[[1.14355629]],[[1.25569241]]
['ZDHHC3'],[[0.92688631]],[[1.63636711]],[[1.68299936]],[[1.7160157]],[[1.91841289]],[[1.5989454]],[[1.34250095]],[[1.33966688]],[[1.31649216]],[[1.4632927]],[[1.02622557]],[[1.13822497]],[[1.17973757]]
['TKT'],[[0.94134876]],[[1.94671195]],[[2.04802085]],[[1.9591]],[[2.08914657]],[[1.95081994]],[[1.87280392]],[[1.82723458]],[[1.60833047]],[[1.37351904]],[[1.32013133]],[[1.22661466]],[[1.18280871]]
['LRPAP1'],[[0.96754837]],[[1.56486895]],[[1.61104835]],[[1.57933525]],[[1.74154596]],[[1.71909713]],[[1.58981985]],[[1.46779296]],[[1.34413388]],[[1.10602622]],[[1.07711666]],[[1.05471562]],[[1.03500397]]
['ANKRD33B'],[[0.88178843]],[[1.85555309]],[[1.78095448]],[[1.75853127]],[[1.81548345]],[[1.17617559]],[[0.93566635]],[[1.32112092]],[[1.69291727]],[[1.28837295]],[[1.47231696]],[[1.05642056]],[[1.06354258]]
['STXBP5'],[[1.00362458]],[[2.18716858]],[[1.98140643]],[[1.9039948]],[[1.81237109]],[[1.67773074]],[[1.53591395]],[[1.21137987]],[[1.22789663]],[[1.01572539]],[[1.21074706]],[[1.0140586]],[[0.96656821]]
['BRI3'],[[0.88431956]],[[1.85934321]],[[1.92534624]],[[1.93363312]],[[2.03953704]],[[1.94736522]],[[1.81604577]],[[1.8255556]],[[1.51670958]],[[1.45953771]],[[1.23913303]],[[1.30034839]],[[1.16423806]]
['UBAP1'],[[0.97966147]],[[1.83977782]],[[1.90836035]],[[1.87519285]],[[1.99426557]],[[1.72434536]],[[1.50664697]],[[1.49396958]],[[1.65030209]],[[1.69802829]],[[1.20413159]],[[1.48196899]],[[1.50237892]]
['FRAT1'],[[1.08608454]],[[1.71152153]],[[1.80780904]],[[1.91996973]],[[2.06222443]],[[1.82889991]],[[1.95679796]],[[1.82430025]],[[1.42827479]],[[1.30875765]],[[1.17413424]],[[1.09489983]],[[1.07107223]]
['ZNF319'],[[0.96735188]],[[1.28852555]],[[1.46934816]],[[1.3386462]],[[1.57841807]],[[1.40573455]],[[1.38078603]],[[1.27231935]],[[1.0712135]],[[0.87483209]],[[0.97380421]],[[1.02338826]],[[1.02622228]]
['TK2'],[[1.17076699]],[[1.9128176]],[[1.95641057]],[[1.93713627]],[[1.97626598]],[[1.48890363]],[[1.57308563]],[[1.54862452]],[[1.75829862]],[[1.22384822]],[[1.35665632]],[[1.06495632]],[[1.0483458]]
['CCNDBP1'],[[1.0109636]],[[1.98973824]],[[1.96916663]],[[1.94169971]],[[1.95874159]],[[1.54682056]],[[1.56778482]],[[1.74372142]],[[1.7124703]],[[1.70727762]],[[1.1822512]],[[1.3598383]],[[1.33580503]]
['MBD6'],[[1.04045287]],[[1.95592791]],[[2.14311807]],[[2.18152564]],[[2.08599043]],[[1.69980495]],[[1.60101459]],[[1.58513962]],[[1.31436346]],[[1.45946472]],[[1.26685324]],[[1.21260988]],[[1.27700282]]
['NOD2'],[[0.97348904]],[[2.78483317]],[[2.95543662]],[[3.04738867]],[[2.85446]],[[1.94863105]],[[1.46523345]],[[1.39582337]],[[0.95640321]],[[1.36809979]],[[0.84769738]],[[1.03515953]],[[0.97511512]]
['MIDN'],[[0.88718486]],[[2.15655008]],[[2.27136602]],[[2.14605294]],[[2.22178619]],[[1.89113371]],[[1.60162303]],[[1.45464702]],[[1.21746647]],[[1.3670549]],[[1.1711987]],[[1.29815007]],[[1.31572444]]
['TUBA1A'],[[0.88000584]],[[2.05758969]],[[2.1091424]],[[2.09419066]],[[2.29519043]],[[2.46913522]],[[2.28002435]],[[1.72081717]],[[1.31931774]],[[1.44323412]],[[1.24501821]],[[1.28768255]],[[1.31142726]]
['NCKAP5L'],[[1.01237876]],[[1.46745217]],[[1.75199488]],[[1.64398034]],[[1.82287627]],[[1.8638584]],[[1.50775686]],[[1.62291525]],[[1.38098403]],[[1.16482051]],[[1.13776095]],[[1.18945809]],[[1.06891576]]
['ATG16L2'],[[1.07402463]],[[1.8939954]],[[2.03059221]],[[2.10422172]],[[1.85943154]],[[1.82686839]],[[1.79629988]],[[1.67510971]],[[1.42177156]],[[1.42370197]],[[1.30674239]],[[1.05961546]],[[1.1582047]]
['MLKL'],[[1.04911678]],[[2.27376991]],[[2.34435611]],[[2.40835352]],[[2.24199452]],[[2.03242295]],[[1.78868434]],[[1.45440252]],[[1.21984687]],[[1.0829091]],[[1.13547294]],[[0.99669635]],[[1.06265297]]
['TET2'],[[1.02784152]],[[2.12415947]],[[2.16976084]],[[2.33029272]],[[2.24776418]],[[2.02000237]],[[1.96591395]],[[1.58796312]],[[1.42931527]],[[1.21790217]],[[1.30409946]],[[1.01133137]],[[1.13804385]]
['PGM2'],[[1.05002242]],[[1.82500012]],[[1.79683953]],[[1.77023561]],[[1.81756935]],[[2.01120903]],[[1.98399506]],[[1.57373198]],[[1.55882301]],[[1.08803405]],[[1.28510372]],[[1.08983974]],[[1.07022395]]
['AGPAT2'],[[0.84689864]],[[1.59459475]],[[1.82184176]],[[1.61107097]],[[1.90239914]],[[1.67834708]],[[1.54619541]],[[1.58345857]],[[1.32562952]],[[1.12792914]],[[0.96414759]],[[1.14446846]],[[0.9852198]]
['MAP3K2'],[[1.01384802]],[[2.16095265]],[[1.90530313]],[[1.91993644]],[[1.93739091]],[[1.90827685]],[[1.95778413]],[[1.62215904]],[[1.45657488]],[[1.26312374]],[[1.34211841]],[[1.07075021]],[[1.09256565]]
['ALCAM'],[[1.08406627]],[[1.30711273]],[[1.2544282]],[[1.32177899]],[[1.30531372]],[[1.64077294]],[[1.76065568]],[[1.65955325]],[[1.42141921]],[[1.17863423]],[[1.24045978]],[[1.12568166]],[[1.19548007]]
['B3GNT2'],[[0.92160108]],[[1.71402676]],[[1.62231955]],[[1.60547848]],[[1.86149576]],[[1.5636428]],[[1.35029077]],[[1.12809315]],[[1.29219681]],[[1.00166109]],[[1.20816388]],[[1.10270712]],[[1.01249938]]
['HSD17B13'],[[0.73355279]],[[1.84652434]],[[1.99897621]],[[2.26726544]],[[2.23876978]],[[2.0371823]],[[2.15721041]],[[1.76085576]],[[0.8522266]],[[1.59158267]],[[0.82723771]],[[0.67621644]],[[1.22157145]]
['USP32'],[[1.0534575]],[[1.91739687]],[[1.91595934]],[[2.02063811]],[[2.11872375]],[[1.89512953]],[[1.77753408]],[[1.49045658]],[[1.41376814]],[[1.4057483]],[[1.22497692]],[[1.08870017]],[[1.22040758]]
['KIAA0232'],[[1.02091448]],[[1.97897282]],[[1.87789866]],[[1.90667302]],[[1.96888809]],[[1.85137643]],[[1.79390947]],[[1.48722892]],[[1.35501762]],[[1.20980094]],[[1.31303326]],[[1.05570998]],[[1.14523234]]
['GAA'],[[0.9709704]],[[1.62567606]],[[1.86341579]],[[1.84489283]],[[1.8654338]],[[1.61122151]],[[1.45239433]],[[1.60113816]],[[1.12542858]],[[1.30985359]],[[1.02122564]],[[1.19544437]],[[1.16894737]]
['RGS19'],[[0.959518]],[[1.71747189]],[[1.94627188]],[[1.81214688]],[[2.01119949]],[[1.78220299]],[[1.59712905]],[[1.51073172]],[[1.29036339]],[[1.25369191]],[[1.16466092]],[[1.26286515]],[[1.14833786]]
['RASGRP4'],[[0.97802148]],[[2.20286487]],[[2.39924467]],[[2.36456424]],[[2.38667355]],[[2.26391459]],[[2.05865842]],[[1.91058019]],[[1.55023154]],[[1.405443]],[[1.33058543]],[[1.17127154]],[[1.25578539]]
['GNB2'],[[0.94024647]],[[1.99944215]],[[2.17976026]],[[2.10908649]],[[2.17667202]],[[1.88165062]],[[1.71454657]],[[1.63447738]],[[1.36817528]],[[1.49313458]],[[1.14507214]],[[1.28566302]],[[1.24098344]]
['PRSS27'],[[1.02212739]],[[0.89951801]],[[1.19037492]],[[1.68925043]],[[1.07915933]],[[1.63818475]],[[1.59389614]],[[1.2591691]],[[0.94458903]],[[1.21905399]],[[0.77156073]],[[1.36154528]],[[1.27769124]]
['SMPDL3A'],[[1.05002253]],[[1.94957883]],[[2.0141525]],[[2.06464368]],[[2.53019544]],[[2.11877033]],[[2.17186355]],[[1.78188944]],[[1.85754007]],[[1.39315805]],[[1.58074203]],[[1.26820527]],[[1.21096834]]
['DCP2'],[[1.00677379]],[[2.09465016]],[[1.94752608]],[[2.06888695]],[[2.09614029]],[[1.87295682]],[[1.68192877]],[[1.36275958]],[[1.33556553]],[[1.20528851]],[[1.20717006]],[[1.05784412]],[[1.12817951]]
['MYD88'],[[0.95247657]],[[1.63679371]],[[1.74749427]],[[1.66539996]],[[1.83762806]],[[1.93454478]],[[1.89938244]],[[1.71195088]],[[1.38782102]],[[1.13932266]],[[1.08129813]],[[1.0145664]],[[0.98320404]]
['HSPA6'],[[0.91431748]],[[2.11307414]],[[2.21999565]],[[2.35375099]],[[2.22637909]],[[1.99700565]],[[1.93229895]],[[1.71675141]],[[1.52763145]],[[1.37502267]],[[1.23437378]],[[1.15125788]],[[1.05337754]]
['MTX1'],[[0.97644424]],[[2.50691125]],[[2.47614864]],[[2.63208625]],[[2.59800148]],[[2.5763145]],[[2.45538936]],[[1.97145146]],[[1.65707651]],[[1.57976983]],[[1.45672416]],[[1.18059137]],[[1.1942073]]
['STAT5B'],[[0.97481068]],[[1.94245734]],[[2.03846097]],[[2.13950815]],[[2.24700183]],[[2.05636509]],[[1.78539314]],[[1.50683026]],[[1.34425924]],[[1.11055491]],[[1.12889295]],[[1.06945303]],[[1.05542251]]
