['NDUFAF7'],[[1.03448667]],[[1.8247856]],[[1.78975486]],[[1.99517089]],[[1.92274639]],[[1.56773367]],[[1.20848098]],[[0.89999978]],[[0.98327072]],[[0.99801736]],[[1.11583171]],[[0.91592695]],[[1.09260118]]
['XRCC4'],[[0.90995573]],[[2.0601352]],[[2.00125224]],[[2.20078604]],[[2.29504705]],[[1.99049017]],[[1.7493069]],[[1.39412246]],[[1.19881017]],[[1.03220511]],[[1.25113439]],[[0.9450377]],[[0.92576305]]
['ZNF117'],[[1.11645633]],[[2.30362652]],[[1.99825667]],[[2.24503383]],[[1.95093814]],[[1.57076265]],[[1.76340988]],[[1.30456811]],[[1.33959432]],[[1.190867]],[[1.45304046]],[[0.83329829]],[[0.99674715]]
['RASSF3'],[[0.99282339]],[[2.00242714]],[[1.91172785]],[[1.89133299]],[[2.0043419]],[[1.71275416]],[[1.56630994]],[[1.40204895]],[[1.27563074]],[[1.19284205]],[[1.23347853]],[[1.17013317]],[[1.10129434]]
['CHD1'],[[1.04735984]],[[1.98436916]],[[1.88680446]],[[2.01294472]],[[1.91665929]],[[1.39632088]],[[1.23912986]],[[0.9265214]],[[1.01778189]],[[0.94762838]],[[1.17904098]],[[0.93784377]],[[1.04815149]]
['LONRF1'],[[1.05243639]],[[1.81853326]],[[1.66681468]],[[1.91120559]],[[1.68881411]],[[1.3961007]],[[1.42337791]],[[1.14281925]],[[1.16521881]],[[1.03797302]],[[1.20015791]],[[0.87619654]],[[1.12939083]]
['PTPRN2'],[[1.13028994]],[[2.27937406]],[[2.20555931]],[[2.06268699]],[[2.01706068]],[[1.56874148]],[[1.43151377]],[[1.22263901]],[[1.20167757]],[[1.0741408]],[[1.02469696]],[[1.11661432]],[[1.06790459]]
['ELMO1'],[[0.96407178]],[[2.0117268]],[[1.99928921]],[[1.98947211]],[[1.85119601]],[[1.16910967]],[[1.20353511]],[[1.16833522]],[[1.0429669]],[[1.02869074]],[[1.05678153]],[[1.00862163]],[[0.99734098]]
['TMBIM4'],[[1.03479213]],[[1.97423233]],[[1.846415]],[[1.95921146]],[[1.86692205]],[[1.56958583]],[[1.40330441]],[[1.22969039]],[[1.09618438]],[[1.01143545]],[[1.10317905]],[[0.99224494]],[[1.13194149]]
['SAMD8'],[[0.99266519]],[[2.04253182]],[[1.88203783]],[[2.03530544]],[[1.97695787]],[[1.7200003]],[[1.65590294]],[[1.36426754]],[[1.19375278]],[[1.07976904]],[[1.17730909]],[[1.06430294]],[[0.99620682]]
['MAPK13'],[[1.0833959]],[[1.67976202]],[[1.79723107]],[[1.79208288]],[[1.60528247]],[[1.38177334]],[[1.26062472]],[[1.15420487]],[[1.32154592]],[[1.16645471]],[[1.22421522]],[[1.03416709]],[[0.99594292]]
['MPV17L'],[[1.16162578]],[[0.75903143]],[[1.81459854]],[[1.64887724]],[[1.37986375]],[[0.78606738]],[[0.59452053]],[[0.63916848]],[[1.21535851]],[[1.15431775]],[[0.62930628]],[[0.27414867]],[[0.39044913]]
['RNF111'],[[0.95296936]],[[1.73378556]],[[1.73875074]],[[1.85836951]],[[1.77386723]],[[1.66011557]],[[1.53155646]],[[1.28711564]],[[1.1482147]],[[1.09460345]],[[1.12837972]],[[0.99407292]],[[1.11303862]]
['BRAF'],[[0.94478059]],[[1.77106958]],[[1.67040576]],[[1.714442]],[[1.69470602]],[[1.19119802]],[[1.04570657]],[[1.04734002]],[[1.10055446]],[[1.29385497]],[[0.99697981]],[[0.98521619]],[[1.04237994]]
['CUL4B'],[[1.06977898]],[[2.20252129]],[[2.01246571]],[[2.08081597]],[[2.05518447]],[[1.71661983]],[[1.60471192]],[[1.21168691]],[[1.26040218]],[[1.09284706]],[[1.260516]],[[1.03591564]],[[1.06496991]]
['SPATA2L'],[[0.86883828]],[[2.10507004]],[[2.01626312]],[[2.05076328]],[[1.83835662]],[[1.42357033]],[[1.2908524]],[[1.29447687]],[[1.13929232]],[[1.09096331]],[[1.12967599]],[[1.36778179]],[[0.98615507]]
['CACHD1'],[[1.19449035]],[[1.71958803]],[[1.40241924]],[[1.13844821]],[[1.07154061]],[[0.96401593]],[[0.87082048]],[[0.95655158]],[[1.2064242]],[[0.89379214]],[[1.07935651]],[[0.81446121]],[[1.43797796]]
['ZNF222'],[[0.88673443]],[[1.5697138]],[[1.54584587]],[[1.60486116]],[[1.82367293]],[[1.18795521]],[[1.05306865]],[[1.04661528]],[[1.11047168]],[[0.72154595]],[[1.20160315]],[[0.8316113]],[[0.84176342]]
['TMEM234'],[[1.15020584]],[[1.61001681]],[[1.75905504]],[[1.86952293]],[[1.70010374]],[[1.33787995]],[[1.35232317]],[[1.20617451]],[[1.03997073]],[[1.07976889]],[[1.05063925]],[[0.87210391]],[[1.02898577]]
['PKNOX1'],[[1.11858902]],[[1.75214054]],[[1.6760171]],[[1.78174781]],[[1.7362676]],[[1.65154799]],[[1.48740595]],[[1.14840351]],[[1.2154097]],[[0.99037713]],[[1.21216607]],[[1.0193201]],[[1.19193041]]
['LRWD1'],[[0.94472982]],[[2.03917813]],[[2.1575715]],[[2.21693785]],[[2.0640626]],[[1.56978161]],[[1.44484126]],[[1.39446233]],[[1.39498655]],[[1.33348648]],[[1.20231994]],[[1.10336802]],[[1.17554833]]
['FBXL13'],[[1.06170689]],[[2.65791629]],[[2.54307667]],[[2.77262042]],[[2.33680489]],[[1.8745074]],[[1.59736938]],[[1.54052869]],[[1.6799579]],[[1.57599701]],[[1.48998589]],[[0.98165511]],[[1.05313413]]
['MEGF6'],[[0.99813498]],[[1.80197664]],[[2.04149719]],[[1.93965284]],[[1.85603434]],[[1.09926015]],[[0.78459779]],[[0.83069546]],[[0.94570235]],[[0.93059899]],[[1.13096269]],[[1.06339537]],[[1.00202688]]
['GPR155'],[[1.02415179]],[[2.3716124]],[[2.37902004]],[[2.5499121]],[[2.30493501]],[[1.6866975]],[[1.26098942]],[[0.83862517]],[[1.02015741]],[[1.07177962]],[[1.18253645]],[[0.91845685]],[[1.14411536]]
['ARPC2'],[[1.02309548]],[[1.71718233]],[[1.72604442]],[[1.74113239]],[[1.81576938]],[[1.66190386]],[[1.56091212]],[[1.35009011]],[[1.14347252]],[[1.0761805]],[[1.06133483]],[[1.0911141]],[[1.06112093]]
['AZI2'],[[1.03511681]],[[1.7662353]],[[1.715174]],[[1.7020507]],[[1.98954341]],[[1.4701915]],[[1.29335562]],[[1.17441519]],[[1.22134833]],[[0.96956192]],[[1.08899033]],[[0.93450248]],[[1.07318428]]
['MNDA'],[[1.00334194]],[[2.3131598]],[[2.12319298]],[[2.24727028]],[[2.3255451]],[[1.98478864]],[[1.80054241]],[[1.56554576]],[[1.44071769]],[[1.30573374]],[[1.32502673]],[[1.16522492]],[[1.16520182]]
['RYBP'],[[1.01909159]],[[1.86958046]],[[1.7017443]],[[1.7422557]],[[1.78370839]],[[1.35527863]],[[1.44087779]],[[1.44900219]],[[1.20750797]],[[1.17824436]],[[1.13738663]],[[1.01721962]],[[1.12058643]]
['ATXN7'],[[1.03689342]],[[1.77945389]],[[1.79735663]],[[1.87177298]],[[1.76114151]],[[1.13344676]],[[0.99328151]],[[0.95851486]],[[0.97433922]],[[0.94261196]],[[1.04694845]],[[0.91404514]],[[0.96496875]]
['TIPARP'],[[1.06478538]],[[1.60306174]],[[1.59777456]],[[1.67490653]],[[1.68279392]],[[1.53706474]],[[1.43718582]],[[1.05157573]],[[0.85138425]],[[0.83452713]],[[0.8562812]],[[0.80647583]],[[0.83499063]]
['CCNL1'],[[1.04271792]],[[2.08459841]],[[2.03729592]],[[2.09734881]],[[1.87850533]],[[1.44473782]],[[1.38022458]],[[1.15044475]],[[1.07122409]],[[1.06318153]],[[1.09102947]],[[0.94634889]],[[1.05324683]]
['SLMAP'],[[1.02674226]],[[1.87401588]],[[1.78747327]],[[1.8323948]],[[1.80940636]],[[1.62002044]],[[1.42123511]],[[1.26446081]],[[1.22882417]],[[1.11821117]],[[1.16136713]],[[1.07439578]],[[1.13166524]]
['CXCL1'],[[0.93910368]],[[2.34837895]],[[2.49127435]],[[2.52392882]],[[2.71042853]],[[1.82682896]],[[1.43098145]],[[0.98566724]],[[1.27123845]],[[1.51049284]],[[1.45724279]],[[1.42485949]],[[1.55381496]]
['CCR1'],[[0.85366557]],[[2.25770653]],[[2.21223926]],[[2.26770388]],[[2.37169948]],[[2.10419886]],[[1.59538702]],[[1.29274567]],[[0.96874886]],[[0.98246021]],[[0.93984706]],[[1.07456996]],[[1.12140991]]
['UVSSA'],[[1.04436709]],[[1.58153461]],[[1.68501545]],[[1.7421117]],[[1.5109981]],[[1.06999956]],[[1.02840417]],[[0.89700606]],[[1.1115902]],[[0.92625194]],[[1.11317113]],[[0.91422093]],[[1.07762338]]
['EXO5'],[[1.05920195]],[[1.29484095]],[[1.42041099]],[[1.39280177]],[[1.24464669]],[[0.73264407]],[[0.77485384]],[[0.72432113]],[[0.68310768]],[[0.83654053]],[[0.69841559]],[[0.79730103]],[[0.88497662]]
['NDST3'],[[0.33081983]],[[1.44936832]],[[1.45856353]],[[1.5861174]],[[1.2236481]],[[0.74768343]],[[0.84545335]],[[1.03223049]],[[0.77871558]],[[0.94061248]],[[0.73333763]],[[0.83576331]],[[0.82944683]]
['CREBRF'],[[1.04484307]],[[2.21711414]],[[2.01693399]],[[2.05450081]],[[1.97677913]],[[1.40993152]],[[1.41381552]],[[1.26441163]],[[1.11058713]],[[1.16773969]],[[1.15626991]],[[1.00648689]],[[1.02344426]]
['ANKRD55'],[[1.07014132]],[[1.44063381]],[[1.590449]],[[1.57692399]],[[1.82000946]],[[1.37111858]],[[0.76913313]],[[0.91780277]],[[1.08357248]],[[1.09247607]],[[1.25523247]],[[0.8852518]],[[0.78676666]]
['STK17A'],[[1.07238645]],[[1.86584517]],[[1.66664972]],[[1.7327403]],[[1.68098968]],[[1.26442563]],[[1.18519931]],[[0.98993327]],[[1.08262024]],[[1.11287397]],[[1.01384512]],[[1.03986709]],[[1.06108032]]
['TMEM71'],[[1.05170377]],[[2.23357742]],[[2.1200169]],[[2.19585599]],[[2.20358986]],[[2.06768317]],[[1.91086354]],[[1.50753215]],[[1.45368999]],[[1.30614312]],[[1.50362829]],[[1.03725137]],[[1.18525321]]
['KIAA1958'],[[0.94034253]],[[1.80832954]],[[1.8787118]],[[2.03994673]],[[2.15349925]],[[1.65170987]],[[1.58311989]],[[1.31102292]],[[1.14468975]],[[0.87462981]],[[0.97855267]],[[0.95068648]],[[0.84022033]]
['BRWD3'],[[1.03231155]],[[1.98957989]],[[1.84162476]],[[1.96581392]],[[1.97144349]],[[1.78640864]],[[1.7825591]],[[1.45963509]],[[1.36583785]],[[1.20707701]],[[1.41949125]],[[1.07638617]],[[1.14317931]]
['NUDT5'],[[1.01747034]],[[1.9465762]],[[1.91992425]],[[1.97549043]],[[1.86351703]],[[1.21909565]],[[1.45650338]],[[1.38302435]],[[1.03174312]],[[1.12887196]],[[1.02514026]],[[1.07463973]],[[1.13672039]]
['NDST2'],[[0.78611484]],[[1.56792931]],[[1.82078687]],[[1.78801457]],[[1.64587037]],[[1.4657004]],[[1.33120598]],[[1.11609359]],[[0.99581653]],[[0.92181394]],[[1.09202002]],[[0.95104823]],[[1.09356384]]
['AP1G1'],[[1.01230439]],[[1.83706215]],[[1.81899519]],[[1.82177858]],[[1.90052765]],[[1.50420814]],[[1.34102994]],[[1.11451486]],[[1.10939328]],[[1.00956145]],[[1.1684377]],[[1.01387517]],[[1.0520904]]
['MTMR10'],[[1.02893573]],[[2.0152145]],[[1.91536792]],[[2.00877375]],[[1.95023911]],[[1.76753391]],[[1.65959676]],[[1.4361927]],[[1.36492819]],[[1.29485825]],[[1.36270816]],[[1.07208512]],[[1.15762406]]
['COQ7'],[[1.03596551]],[[1.68878881]],[[1.62721541]],[[1.71423104]],[[1.69585781]],[[1.44926444]],[[1.26060647]],[[1.1994728]],[[1.14317593]],[[1.09791451]],[[1.03183586]],[[1.0284127]],[[1.03730997]]
['CRK'],[[0.9689755]],[[2.09235128]],[[2.0695947]],[[2.08966062]],[[2.09216456]],[[1.79095577]],[[1.68151792]],[[1.64772868]],[[1.28539091]],[[1.29790744]],[[1.22075825]],[[1.16046892]],[[1.11531875]]
['TMC4'],[[0.99368253]],[[1.43167604]],[[1.35617892]],[[1.4838944]],[[1.43022457]],[[1.14983679]],[[1.1543832]],[[1.25916907]],[[1.06594152]],[[1.16951684]],[[0.68276759]],[[0.91488353]],[[1.19222264]]
['FADD'],[[0.95936066]],[[1.43752145]],[[1.37193487]],[[1.37639021]],[[1.69981036]],[[1.37018702]],[[1.33281974]],[[1.28423905]],[[1.32199495]],[[1.08609221]],[[1.08524545]],[[1.06292139]],[[1.04456257]]
['LMBRD1'],[[1.09262926]],[[2.35008751]],[[2.10911154]],[[2.31298032]],[[2.34349845]],[[1.8091661]],[[1.69820949]],[[1.44968613]],[[1.33282308]],[[1.10979288]],[[1.34143135]],[[1.1250815]],[[1.22226067]]
['IRF2'],[[0.97877764]],[[1.80951751]],[[1.76325719]],[[1.84284155]],[[1.8686361]],[[1.51747523]],[[1.3744233]],[[1.22274244]],[[1.28983686]],[[1.17551783]],[[1.19746908]],[[1.04246927]],[[1.06174303]]
['MFSD7'],[[0.97319765]],[[1.76037556]],[[2.02609305]],[[1.94308154]],[[1.62569034]],[[1.57023894]],[[1.22655099]],[[1.42683864]],[[1.51282919]],[[1.18870112]],[[1.3497368]],[[1.07553601]],[[1.086083]]
['MAP2K1'],[[0.98420019]],[[1.83030105]],[[1.76038662]],[[1.65707304]],[[1.65170398]],[[1.31778449]],[[1.23021466]],[[1.28700145]],[[1.09893418]],[[1.06050933]],[[1.0404994]],[[1.04673651]],[[1.01306399]]
['HSPBAP1'],[[1.1172223]],[[1.76092962]],[[1.64223144]],[[1.94226397]],[[1.73947225]],[[1.54611834]],[[1.39898228]],[[1.32886428]],[[1.37254977]],[[1.21010404]],[[1.38765866]],[[1.0689475]],[[1.0765676]]
['RAB24'],[[0.92547251]],[[2.03333443]],[[2.33123385]],[[2.20831937]],[[2.12188398]],[[1.46610855]],[[1.397446]],[[1.45910962]],[[1.37939568]],[[1.07616762]],[[1.15288044]],[[1.14261934]],[[1.09808834]]
['KCNAB3'],[[1.12872948]],[[1.81368363]],[[1.90575169]],[[1.7577714]],[[1.84939136]],[[0.85419357]],[[0.78626072]],[[0.84159781]],[[0.79350605]],[[0.82866409]],[[0.88128822]],[[0.83424121]],[[0.90460599]]
['CDH2'],[[0.86768246]],[[2.58966006]],[[2.33804252]],[[2.2974286]],[[2.29779925]],[[1.01876775]],[[0.59452083]],[[0.24587345]],[[1.2458483]],[[0.76095714]],[[1.68812986]],[[1.41913022]],[[1.29302143]]
['KIF5B'],[[1.00704818]],[[1.87075342]],[[1.74794438]],[[1.84057484]],[[1.95908274]],[[1.60729191]],[[1.53221802]],[[1.22434167]],[[1.20656425]],[[1.04017108]],[[1.17299712]],[[0.99937763]],[[1.03821733]]
['AKAP13'],[[1.05744346]],[[1.97558547]],[[1.97130276]],[[2.01174921]],[[2.04508854]],[[1.57940535]],[[1.38085392]],[[1.22047191]],[[1.06739623]],[[0.99387638]],[[1.08632082]],[[0.98563687]],[[0.98091967]]
['KBTBD2'],[[1.06099429]],[[2.3071213]],[[2.1656273]],[[2.2329323]],[[2.12673342]],[[1.83215457]],[[1.70740128]],[[1.43660565]],[[1.16150737]],[[1.10699303]],[[1.22877726]],[[1.1376317]],[[1.06641615]]
['C1GALT1C1'],[[1.10128494]],[[1.93668235]],[[1.90047466]],[[1.86194263]],[[2.08339752]],[[2.0729888]],[[1.9969288]],[[1.44921091]],[[1.14989206]],[[1.09603345]],[[1.21916501]],[[1.00877704]],[[1.04006404]]
['NETO2'],[[0.84598994]],[[1.32324204]],[[1.30908699]],[[1.59215586]],[[1.68581021]],[[1.06583775]],[[1.13931318]],[[1.39518565]],[[1.47610718]],[[1.32384738]],[[1.20978997]],[[1.15321669]],[[1.03952622]]
['CANT1'],[[0.96804065]],[[2.02031078]],[[2.07001594]],[[1.97469638]],[[2.04412696]],[[1.65627525]],[[1.56153918]],[[1.56284094]],[[1.34057774]],[[1.3336209]],[[1.21531362]],[[1.24459461]],[[1.23592407]]
['PIK3CD'],[[0.98938391]],[[1.77807887]],[[1.92421582]],[[1.88022843]],[[1.86227511]],[[1.64416503]],[[1.46877966]],[[1.37399043]],[[1.20502635]],[[1.20040602]],[[1.13696983]],[[1.13709296]],[[1.10331805]]
['SRGAP2C'],[[1.0797286]],[[2.15761619]],[[1.78381971]],[[1.69660426]],[[1.43632136]],[[1.05181553]],[[1.06077292]],[[1.11190949]],[[0.97595032]],[[1.15921358]],[[1.01100007]],[[0.9341439]],[[1.03252229]]
['MBOAT1'],[[0.91188626]],[[1.81498647]],[[1.87005212]],[[1.79437897]],[[1.91804555]],[[1.75833057]],[[1.35584831]],[[1.20963494]],[[1.19394973]],[[1.06893337]],[[1.21431643]],[[0.98747168]],[[0.96378631]]
['DHCR7'],[[0.91691561]],[[0.99317983]],[[0.95252727]],[[1.152086]],[[1.26769466]],[[1.22089765]],[[0.95952941]],[[0.98711803]],[[0.7702514]],[[0.89264509]],[[0.76365359]],[[0.98335837]],[[0.98765349]]
['KLHL15'],[[0.95482159]],[[2.40666936]],[[2.13832141]],[[2.20725126]],[[1.94916032]],[[1.32220265]],[[1.36263441]],[[1.11885381]],[[0.94150571]],[[0.88013101]],[[1.04650065]],[[0.907322]],[[0.9361204]]
['LIG4'],[[1.01363617]],[[2.23630865]],[[2.07647854]],[[2.11037864]],[[2.1638892]],[[1.83373893]],[[1.42632926]],[[1.11101339]],[[1.18376968]],[[0.99419533]],[[1.20186509]],[[0.94064171]],[[0.95173821]]
['KIAA1551'],[[1.17982668]],[[2.61921495]],[[2.39825488]],[[2.5769295]],[[2.50983841]],[[1.76607668]],[[1.47432911]],[[1.15146646]],[[1.18059934]],[[1.10947548]],[[1.26832574]],[[0.98721039]],[[1.07790321]]
['GK5'],[[1.09826686]],[[0.92079742]],[[1.08571385]],[[1.20863043]],[[1.27696152]],[[0.7703457]],[[0.61646117]],[[0.49735839]],[[0.6138243]],[[0.65609921]],[[0.84371208]],[[0.87217346]],[[1.06884961]]
['TMEM70'],[[1.04519061]],[[2.40965606]],[[2.15094557]],[[2.03339058]],[[1.86771233]],[[1.68407592]],[[1.57196885]],[[1.15553954]],[[1.16594163]],[[1.0699221]],[[1.14565071]],[[1.06207045]],[[1.06878907]]
['C20orf197'],[[0.97657961]],[[1.98813239]],[[1.94652206]],[[2.09397451]],[[2.12169115]],[[1.17412252]],[[0.89423508]],[[0.84505289]],[[1.12519986]],[[0.82822555]],[[1.3224616]],[[0.73292825]],[[0.91686204]]
['RPS6KA3'],[[1.06869823]],[[2.05999285]],[[1.92216864]],[[2.04848478]],[[2.04450268]],[[1.6571935]],[[1.55375985]],[[1.16029735]],[[1.16930238]],[[0.9335596]],[[1.14685982]],[[0.95905125]],[[0.97665784]]
['THAP5'],[[1.00875063]],[[2.06764643]],[[1.76302819]],[[1.87026595]],[[1.79041882]],[[1.48378112]],[[1.32390056]],[[1.02775533]],[[1.00733238]],[[0.92919993]],[[1.07357063]],[[0.92572124]],[[1.10187404]]
['CRACR2B'],[[0.63106795]],[[1.77771355]],[[1.62079997]],[[1.6567797]],[[1.77073252]],[[0.93013886]],[[0.71146263]],[[0.44321749]],[[1.01633747]],[[1.03411224]],[[0.9148652]],[[1.05669188]],[[1.01980885]]
['AL672207.1'],[[0.59975179]],[[1.69408988]],[[1.54753871]],[[1.87572859]],[[1.91915373]],[[1.41143115]],[[1.06281259]],[[0.81135187]],[[1.00848491]],[[0.73462927]],[[0.88813133]],[[0.83576326]],[[0.66243605]]
['ERN1'],[[1.11465399]],[[1.85493448]],[[1.7876897]],[[1.82933879]],[[1.75380575]],[[1.20474681]],[[1.13749663]],[[1.13050056]],[[1.05567924]],[[1.0762792]],[[1.26333782]],[[0.9842875]],[[1.13043953]]
['ZNF852'],[[0.92865104]],[[1.57239837]],[[1.76409455]],[[1.78445344]],[[1.69403799]],[[1.17730457]],[[1.10645832]],[[0.94984248]],[[0.90918155]],[[0.83039336]],[[1.12212787]],[[0.96085594]],[[0.88506437]]
['ZNF552'],[[1.03775776]],[[2.06588571]],[[2.14458651]],[[2.13480098]],[[2.12382262]],[[1.5837365]],[[1.45706935]],[[1.27351751]],[[1.07770394]],[[1.20458163]],[[1.23223307]],[[1.14864756]],[[1.10243298]]
['LINC00174'],[[0.96669512]],[[1.54567087]],[[1.55520739]],[[1.51116653]],[[1.19893455]],[[0.92333532]],[[0.98884614]],[[0.90778346]],[[1.0235215]],[[0.89190627]],[[1.0806762]],[[0.67421085]],[[0.83567915]]
['APOBEC3B'],[[0.85599139]],[[1.27607922]],[[1.23187721]],[[1.33664876]],[[1.25281352]],[[0.88032035]],[[1.03369559]],[[0.88448191]],[[0.87848593]],[[1.1256594]],[[0.66155511]],[[0.64207534]],[[0.41467866]]
['PCBP1-AS1'],[[1.03859329]],[[1.60287801]],[[1.72019667]],[[1.84238227]],[[1.69431557]],[[1.37435329]],[[1.41192986]],[[1.41883492]],[[1.58821851]],[[1.24146495]],[[1.50160763]],[[0.95110139]],[[1.06979058]]
['SEPHS2'],[[0.89963853]],[[1.96877802]],[[1.89751389]],[[1.84023164]],[[1.81944815]],[[1.61968498]],[[1.5022722]],[[1.22605419]],[[1.16785396]],[[1.06018116]],[[1.04420415]],[[1.01240432]],[[1.01136388]]
['PPP1R14BP3'],[[0.95289309]],[[1.85185595]],[[2.17231141]],[[2.12702004]],[[1.86797041]],[[1.34045756]],[[1.13518675]],[[1.12378651]],[[1.10492214]],[[1.17855986]],[[1.12632086]],[[1.07778684]],[[1.16556227]]
['TPT1P10'],[[1.05232288]],[[2.13410611]],[[2.27690162]],[[2.38606392]],[[2.17163393]],[[1.70648566]],[[1.89111586]],[[1.54407495]],[[1.53583736]],[[1.28100928]],[[1.68708402]],[[0.72596019]],[[0.82944669]]
['SPACA6'],[[0.92547243]],[[2.14165158]],[[2.2448032]],[[2.1708933]],[[2.02449674]],[[1.48443545]],[[1.56663115]],[[1.34024819]],[[0.9888476]],[[1.44430859]],[[1.12686367]],[[1.02784797]],[[1.10179745]]
['MXRA7'],[[1.29001033]],[[0.84604388]],[[0.95554147]],[[0.79319288]],[[0.94824147]],[[0.88230656]],[[0.81246286]],[[0.74527648]],[[0.92904048]],[[0.7109931]],[[0.99318737]],[[1.12756467]],[[1.21279338]]
['SPATA13'],[[0.96776767]],[[1.72140671]],[[1.64529505]],[[1.71165174]],[[1.67399566]],[[1.54206389]],[[1.3608298]],[[0.99638965]],[[0.83281469]],[[0.78746346]],[[0.90343512]],[[0.90847028]],[[0.98568946]]
['CCDC125'],[[1.14341123]],[[2.50144333]],[[2.23655913]],[[2.1838091]],[[2.17749906]],[[1.55993082]],[[1.41436027]],[[1.16372913]],[[1.32837178]],[[1.34315291]],[[1.39584203]],[[1.15345143]],[[1.15083574]]
['GTF2H2C'],[[0.81424018]],[[1.81831677]],[[2.26126308]],[[2.04620867]],[[2.22293357]],[[1.75400201]],[[1.13858869]],[[0.80970483]],[[1.14327833]],[[0.88391237]],[[1.15892441]],[[0.76349752]],[[0.97420375]]
['GPR132'],[[1.05356266]],[[1.82208153]],[[1.91493271]],[[1.76033581]],[[1.76441331]],[[1.22613683]],[[0.97777494]],[[1.00319075]],[[0.95410745]],[[1.04779171]],[[0.95836923]],[[1.02191091]],[[1.03127109]]
['MX2'],[[1.04074465]],[[2.18748388]],[[2.1996108]],[[2.29247101]],[[2.23109898]],[[1.62478154]],[[1.54640452]],[[1.35069656]],[[1.09891946]],[[1.10944017]],[[1.10741118]],[[0.86449539]],[[0.99570327]]
['EFHC2'],[[1.0613887]],[[2.38767774]],[[2.36042505]],[[2.33994797]],[[2.54793248]],[[2.35443388]],[[1.79932125]],[[1.45521433]],[[1.43265182]],[[1.44295461]],[[1.41768541]],[[1.05694645]],[[1.25404598]]
['ZBTB37'],[[1.16539281]],[[1.96775623]],[[1.90533199]],[[2.02658599]],[[1.84286476]],[[1.46626053]],[[1.40048134]],[[1.05221512]],[[0.98428379]],[[1.01795661]],[[1.14156988]],[[0.86851844]],[[1.0552558]]
['RGPD2'],[[1.61439101]],[[1.7258928]],[[0.95043182]],[[2.36544882]],[[1.31251383]],[[1.68407639]],[[1.18582027]],[[0.94789226]],[[3.21179387]],[[1.24000253]],[[3.14901387]],[[0.55096699]],[[1.25177372]]
['SP1'],[[0.97233407]],[[1.96498585]],[[1.93813281]],[[1.95987753]],[[1.95463891]],[[1.66527616]],[[1.55389356]],[[1.36547771]],[[1.21844838]],[[1.13012137]],[[1.19185007]],[[1.05233881]],[[1.05964428]]
['PCGF3'],[[1.10412762]],[[1.58439251]],[[1.73013827]],[[1.81540597]],[[1.73201491]],[[1.52577132]],[[1.07730778]],[[0.94605774]],[[0.99329432]],[[0.98941226]],[[1.00793985]],[[1.01283439]],[[1.02186212]]
['ZNF267'],[[1.01850656]],[[2.11270317]],[[1.94906539]],[[2.04083926]],[[1.9603794]],[[1.80899737]],[[1.72228723]],[[1.4124953]],[[1.35586896]],[[1.20728273]],[[1.34072156]],[[1.02028216]],[[1.14317966]]
['TMLHE'],[[1.12894396]],[[1.76837069]],[[1.86225429]],[[1.99216681]],[[1.98283873]],[[1.87557671]],[[1.78161483]],[[1.44715865]],[[1.29079295]],[[1.04588403]],[[1.2411597]],[[1.00339544]],[[0.99768542]]
['MIR22HG'],[[0.96805983]],[[1.82114506]],[[1.92113871]],[[1.97136125]],[[1.99990422]],[[1.57604457]],[[1.37241742]],[[1.52521773]],[[1.22754164]],[[1.61806591]],[[1.21854638]],[[1.35300574]],[[1.3463879]]
['ZDHHC17'],[[1.05803359]],[[2.03549565]],[[1.76437091]],[[1.92811302]],[[1.84914173]],[[1.5128493]],[[1.45131068]],[[1.05127707]],[[1.075719]],[[0.99038703]],[[1.1343455]],[[0.93102791]],[[1.0374084]]
['PRR13P5'],[[0.95551753]],[[1.78075573]],[[1.7494095]],[[1.78756802]],[[1.80024358]],[[1.6840762]],[[1.55385232]],[[1.50983859]],[[1.0896769]],[[1.11856632]],[[1.06417293]],[[0.9773829]],[[1.08173779]]
['TPM3P7'],[[1.67386714]],[[2.68010293]],[[2.64270981]],[[1.7381781]],[[2.41682244]],[[1.80323293]],[[1.46101737]],[[1.98599391]],[[1.59623257]],[[1.50522318]],[[1.7408947]],[[1.03308921]],[[1.45851735]]
['DCUN1D3'],[[0.99868947]],[[1.94760442]],[[1.95283929]],[[1.89229324]],[[1.90084537]],[[1.21552853]],[[1.11119924]],[[1.04903667]],[[0.97203098]],[[0.80393105]],[[1.06060167]],[[1.08295877]],[[0.90424119]]
['CLN3'],[[0.97494936]],[[1.83671171]],[[1.88707848]],[[1.86459874]],[[1.96040942]],[[1.57062369]],[[1.49012832]],[[1.35637778]],[[1.1103649]],[[1.30808594]],[[1.05842553]],[[1.07153554]],[[1.10004827]]
['LRRK2'],[[1.09081785]],[[2.81722666]],[[2.50412903]],[[2.59088256]],[[2.48917547]],[[2.05359888]],[[2.02838465]],[[1.61783364]],[[1.53144301]],[[1.26042775]],[[1.47259778]],[[1.07254965]],[[1.10241076]]
['ZNF33A'],[[1.04224668]],[[2.23015868]],[[2.00519236]],[[2.07084348]],[[1.96565764]],[[1.58394106]],[[1.65330113]],[[1.26539024]],[[1.1100531]],[[1.0306877]],[[1.22013263]],[[0.99526488]],[[1.06964779]]
['SPATA41'],[[0.93837305]],[[1.7258928]],[[1.4380234]],[[2.09192774]],[[1.02759098]],[[1.26813047]],[[1.09306551]],[[0.82717701]],[[1.28860088]],[[1.39746756]],[[1.35762432]],[[0.8590693]],[[1.14317964]]
