['CFLAR'],[[1.08748317]],[[2.42685963]],[[2.4850499]],[[2.60786029]],[[2.53516551]],[[2.13420114]],[[2.10403788]],[[1.821614]],[[1.34776649]],[[1.21905372]],[[1.20153245]],[[1.0252126]],[[1.05411088]]
['HEATR5A'],[[1.00069807]],[[2.46026391]],[[2.2634495]],[[2.41756647]],[[2.1864176]],[[1.63760369]],[[1.74137523]],[[1.5082317]],[[1.27446449]],[[1.11758951]],[[1.32973216]],[[1.11345575]],[[1.1746568]]
['MLLT1'],[[0.95822938]],[[2.08945769]],[[2.41578209]],[[2.55194901]],[[2.63677858]],[[2.10778274]],[[1.51737471]],[[1.32536572]],[[1.0779403]],[[1.06795342]],[[1.03239099]],[[1.0899588]],[[1.18331949]]
['SH3BP5'],[[1.05272498]],[[1.91782385]],[[1.90171776]],[[1.97200548]],[[2.07749273]],[[1.32546942]],[[1.02917178]],[[0.81689196]],[[0.82024326]],[[0.76991317]],[[0.90702478]],[[0.93550464]],[[0.97894005]]
['IL13RA1'],[[1.06496206]],[[2.8700205]],[[2.70538827]],[[2.78772778]],[[2.87235987]],[[2.13618034]],[[1.97620033]],[[1.5272674]],[[1.40736717]],[[1.19527473]],[[1.39291733]],[[1.10212727]],[[1.26250231]]
['RAI2'],[[1.41966364]],[[1.55936725]],[[1.15305411]],[[1.5861174]],[[1.2236481]],[[1.80323293]],[[1.08104027]],[[0.23167481]],[[0.81526131]],[[0.94061248]],[[1.32577712]],[[0.93779725]],[[1.35276282]]
['CNGA4'],[[0.37244645]],[[1.57441836]],[[1.67713424]],[[0.46614149]],[[1.79907225]],[[1.61806051]],[[1.58662383]],[[0.99668758]],[[0.93517704]],[[0.76591818]],[[0.76787824]],[[1.03308923]],[[0.73639127]]
['KDM6B'],[[0.98016195]],[[2.40077426]],[[2.52692533]],[[2.5345832]],[[2.58745961]],[[2.21558208]],[[1.89749286]],[[1.70800367]],[[1.41456777]],[[1.39395078]],[[1.28370321]],[[1.24660156]],[[1.17866845]]
['FLOT2'],[[0.96420458]],[[2.15438751]],[[2.35582123]],[[2.44952677]],[[2.75612766]],[[2.59047098]],[[2.06813436]],[[1.677848]],[[1.36129685]],[[1.22735327]],[[1.1364772]],[[1.20895531]],[[1.17276908]]
['TBC1D8B'],[[1.42596757]],[[2.83527238]],[[2.34166617]],[[2.48841035]],[[2.91751385]],[[2.15614055]],[[1.39101643]],[[1.2591691]],[[1.10028973]],[[1.47662468]],[[1.39046033]],[[1.03308927]],[[0.64624913]]
['NUMB'],[[1.02517167]],[[2.37413047]],[[2.40073406]],[[2.50046064]],[[2.54780451]],[[2.2058769]],[[2.06181598]],[[1.83309771]],[[1.44818851]],[[1.33217957]],[[1.25396979]],[[1.09557094]],[[1.17307063]]
['LAMTOR5'],[[0.98223182]],[[2.30215863]],[[2.21953546]],[[2.24422231]],[[2.40085001]],[[2.1551858]],[[1.87941152]],[[1.64034666]],[[1.45225868]],[[1.38808579]],[[1.18195219]],[[1.21879619]],[[1.24111768]]
['AGO4'],[[1.01531699]],[[2.5513272]],[[2.48032268]],[[2.51658286]],[[2.57810743]],[[2.16820226]],[[1.93445183]],[[1.60693452]],[[1.44314458]],[[1.23867893]],[[1.36753015]],[[1.08565119]],[[1.14104785]]
['TMEM165'],[[1.10322225]],[[2.02899525]],[[2.10909797]],[[2.24959629]],[[2.15289327]],[[2.15274893]],[[1.99171021]],[[1.60738502]],[[1.50262678]],[[1.26176442]],[[1.28000447]],[[1.1082852]],[[1.22011587]]
['AGTPBP1'],[[1.01087776]],[[2.41633152]],[[2.25927397]],[[2.42074044]],[[2.39613581]],[[2.20592037]],[[1.99761097]],[[1.39369852]],[[1.42790567]],[[1.33679422]],[[1.3237335]],[[0.97067006]],[[1.15762415]]
['PHF21A'],[[1.01760317]],[[2.08641393]],[[2.25172347]],[[2.48958818]],[[2.53820343]],[[2.30944803]],[[2.10923109]],[[1.82200897]],[[1.43229732]],[[1.38011104]],[[1.16151462]],[[1.094336]],[[1.17048553]]
['STX11'],[[0.97044582]],[[2.56918675]],[[2.79867845]],[[2.81113688]],[[2.98384439]],[[2.27793318]],[[2.11370621]],[[1.77663886]],[[1.38624551]],[[1.3260126]],[[1.29487697]],[[1.22901163]],[[1.22408653]]
['USP15'],[[1.06386104]],[[2.46363622]],[[2.25605157]],[[2.46818259]],[[2.2780306]],[[1.6798741]],[[1.54477565]],[[1.28207529]],[[1.42008137]],[[1.30506509]],[[1.28699652]],[[1.02790549]],[[1.16613045]]
['CAB39'],[[1.03056735]],[[2.48810523]],[[2.36247358]],[[2.44854427]],[[2.59141943]],[[2.16222322]],[[1.90789164]],[[1.58260966]],[[1.31897831]],[[1.18316115]],[[1.21777291]],[[1.14696568]],[[1.15348198]]
['PLXNC1'],[[1.01032959]],[[2.67221651]],[[2.64485241]],[[2.76301222]],[[2.84012507]],[[2.73582467]],[[2.36434833]],[[1.90470394]],[[1.75740638]],[[1.2531897]],[[1.52719006]],[[1.08981213]],[[1.13585524]]
['ABHD17C'],[[1.09087907]],[[2.08023749]],[[1.75145986]],[[1.70448259]],[[1.94504274]],[[1.23767962]],[[1.37498872]],[[1.10593427]],[[0.84513991]],[[0.83017876]],[[0.64107416]],[[1.20664445]],[[1.15398398]]
['TM6SF1'],[[1.16162572]],[[2.69871485]],[[2.55562677]],[[2.57774613]],[[2.57564982]],[[2.03052215]],[[1.95363358]],[[1.73619934]],[[1.67543007]],[[1.42136603]],[[1.48291773]],[[1.24878985]],[[1.28360692]]
['SLC31A2'],[[1.12957602]],[[2.20172819]],[[2.18766362]],[[2.35734964]],[[2.44586838]],[[2.04972743]],[[2.14258699]],[[2.04787046]],[[1.08717528]],[[1.2680081]],[[1.0111836]],[[0.98991413]],[[1.12668222]]
['RNF144B'],[[1.27595502]],[[2.29562409]],[[2.21349027]],[[2.34372582]],[[2.42478102]],[[1.83398988]],[[1.84067685]],[[1.88794477]],[[1.42059297]],[[1.06471164]],[[1.26510977]],[[0.86891619]],[[0.99539842]]
['GGH'],[[1.02212754]],[[1.14018599]],[[0.8404077]],[[1.18706717]],[[1.42423501]],[[1.17617587]],[[1.18582045]],[[0.57019377]],[[0.95244553]],[[0.66561793]],[[0.66805074]],[[0.54097675]],[[0.5587172]]
['SDCBP'],[[1.06847958]],[[3.01056664]],[[2.8289348]],[[2.94138712]],[[3.14927775]],[[2.61501823]],[[2.35545332]],[[1.82461237]],[[1.87249769]],[[1.38225473]],[[1.74634758]],[[1.20196768]],[[1.25026384]]
['SORL1'],[[1.04892348]],[[2.40873554]],[[2.41256381]],[[2.57198061]],[[2.61438601]],[[2.38862914]],[[2.17818291]],[[1.77429164]],[[1.37900079]],[[1.3771853]],[[1.31089739]],[[1.18447565]],[[1.24470517]]
['ENTPD1'],[[1.04697296]],[[2.86417747]],[[2.8490447]],[[2.99275627]],[[2.91120691]],[[2.39792994]],[[1.99358855]],[[1.40139085]],[[1.55632534]],[[1.19306602]],[[1.44319082]],[[0.95411054]],[[1.08668095]]
['DIRC2'],[[1.11646018]],[[1.97169056]],[[1.97084059]],[[2.18989273]],[[2.29338283]],[[2.08194792]],[[1.98537389]],[[1.77808801]],[[1.59414303]],[[1.30831475]],[[1.51484944]],[[1.10092838]],[[1.24939442]]
['APH1B'],[[0.99188971]],[[2.48467472]],[[2.37573801]],[[2.27706486]],[[2.333583]],[[1.78153815]],[[1.5015705]],[[1.19073581]],[[1.05539979]],[[1.04429035]],[[1.13863579]],[[0.82709718]],[[1.00906863]]
['C1RL'],[[1.02100391]],[[2.31059043]],[[2.4514203]],[[2.4438478]],[[2.4668521]],[[2.13191035]],[[1.84041896]],[[1.64907362]],[[1.37580247]],[[1.17368492]],[[1.19002932]],[[1.08585618]],[[1.12735168]]
['TLE3'],[[0.98343327]],[[2.39507128]],[[2.53416256]],[[2.53426878]],[[2.54478977]],[[1.87400157]],[[1.68609104]],[[1.48351241]],[[1.25373495]],[[1.24203728]],[[1.22629464]],[[1.12577473]],[[1.25209386]]
['IGF1R'],[[1.057199]],[[2.8152526]],[[2.79050611]],[[2.76387059]],[[2.68320461]],[[2.43241086]],[[2.34162111]],[[2.03303759]],[[1.65527565]],[[1.31327033]],[[1.70758813]],[[1.17206991]],[[1.23471009]]
['SSH2'],[[1.04242697]],[[2.41565671]],[[2.37397486]],[[2.42204244]],[[2.45425896]],[[2.03686134]],[[1.99443152]],[[1.72811481]],[[1.36603111]],[[1.22070815]],[[1.29610379]],[[1.03946158]],[[1.13594829]]
['OSBPL1A'],[[1.04613566]],[[2.30688503]],[[2.38061539]],[[2.2549328]],[[2.62922957]],[[2.7218944]],[[2.31085087]],[[1.52471579]],[[1.42220576]],[[1.10080709]],[[1.44620958]],[[1.1102461]],[[1.34548968]]
['SLC16A3'],[[0.97161112]],[[2.35889452]],[[2.56128699]],[[2.45609551]],[[2.50976329]],[[2.24188678]],[[2.07556558]],[[1.96738942]],[[1.49006676]],[[1.45365437]],[[1.29172244]],[[1.30289047]],[[1.26912837]]
['IFNAR1'],[[0.97499401]],[[2.88860023]],[[2.7527671]],[[2.86186925]],[[2.83736722]],[[2.36207631]],[[2.0255791]],[[1.54335391]],[[1.41587089]],[[1.21109016]],[[1.2802603]],[[1.14782844]],[[1.15585743]]
['SLC44A3'],[[1.34844072]],[[1.44936882]],[[2.79584499]],[[2.32331406]],[[2.22411866]],[[1.23767949]],[[1.18582022]],[[1.0322305]],[[1.39802926]],[[0.38564933]],[[1.05193443]],[[1.03308933]],[[0.47352909]]
['FCGR2A'],[[1.00451716]],[[2.41793844]],[[2.48054641]],[[2.60298637]],[[2.61886672]],[[2.51922882]],[[2.3624639]],[[1.984252]],[[1.48191803]],[[1.39227518]],[[1.24598089]],[[1.16954918]],[[1.20735871]]
['HMCN1'],[[1.26650994]],[[2.15761659]],[[1.87585872]],[[1.96812197]],[[2.17648513]],[[1.79470069]],[[1.03077549]],[[1.47178349]],[[0.65303995]],[[0.83191659]],[[0.70195501]],[[1.221434]],[[1.09098042]]
['CNIH4'],[[0.94242548]],[[2.19338339]],[[2.24261661]],[[2.30509008]],[[2.24219593]],[[2.00527357]],[[1.63685862]],[[1.1461554]],[[1.12471398]],[[0.88066897]],[[0.99177607]],[[0.93895596]],[[0.91119647]]
['LBR'],[[1.028761]],[[2.45989348]],[[2.2876621]],[[2.31681053]],[[2.47932189]],[[2.0433909]],[[1.88248773]],[[1.46492952]],[[1.36877566]],[[1.27296394]],[[1.41626351]],[[1.19685521]],[[1.25472169]]
['NFKBIZ'],[[0.86945323]],[[2.182465]],[[2.14426708]],[[2.07528984]],[[2.00811759]],[[1.79294369]],[[1.63910061]],[[1.28666054]],[[1.11092367]],[[0.9597144]],[[1.03379676]],[[0.8562117]],[[0.97341635]]
['FAM105A'],[[0.91201726]],[[1.93065294]],[[2.03130453]],[[2.05591563]],[[2.31043055]],[[2.03960555]],[[1.80287273]],[[1.49209879]],[[1.40467802]],[[1.20779578]],[[1.17474482]],[[1.16461239]],[[1.178827]]
['ARHGAP26'],[[1.04563433]],[[2.10816194]],[[2.19936658]],[[2.38810761]],[[2.43487136]],[[2.17622987]],[[2.02016503]],[[1.67703825]],[[1.3463659]],[[1.21843081]],[[1.24906539]],[[1.02412644]],[[1.10151659]]
['CREB5'],[[1.04398914]],[[2.54591101]],[[2.55706267]],[[2.8190909]],[[2.74480097]],[[2.49287331]],[[2.51139675]],[[2.2777194]],[[2.57643443]],[[1.65499937]],[[2.13653542]],[[1.18372765]],[[1.3225226]]
['SLC12A9'],[[0.98385275]],[[2.19645227]],[[2.45742052]],[[2.52018855]],[[2.34727741]],[[2.18367772]],[[1.91204756]],[[1.70970983]],[[1.44258048]],[[1.21629865]],[[1.20498982]],[[1.14031969]],[[1.15366995]]
['CSGALNACT1'],[[0.97993934]],[[2.70557999]],[[2.65960042]],[[2.6597119]],[[2.60478359]],[[1.63908702]],[[1.59540198]],[[1.27319042]],[[0.85090153]],[[1.01560878]],[[0.83528269]],[[0.99352481]],[[1.00763067]]
['MSRB2'],[[0.85386851]],[[2.53775786]],[[2.64368323]],[[2.57768701]],[[2.74663605]],[[1.68950836]],[[1.46403312]],[[1.58804555]],[[1.40447346]],[[1.57124162]],[[1.31551509]],[[1.20072213]],[[1.23146625]]
['NRBF2'],[[0.9509738]],[[2.62244892]],[[2.54216017]],[[2.52375277]],[[2.61695079]],[[2.30801041]],[[2.15737192]],[[1.67532005]],[[1.34904935]],[[1.40133803]],[[1.27602907]],[[1.22427467]],[[1.25167868]]
['FAM160B1'],[[1.07383071]],[[2.17233157]],[[2.01376652]],[[2.11540074]],[[2.22999125]],[[2.00195943]],[[1.87993382]],[[1.45249879]],[[1.39670117]],[[1.07844839]],[[1.29709204]],[[1.00791694]],[[1.1152512]]
['AMN1'],[[1.23907104]],[[2.59712127]],[[2.4578853]],[[2.74198144]],[[2.51815891]],[[1.95592956]],[[1.76704091]],[[1.28644929]],[[1.37162081]],[[0.97420374]],[[1.25739525]],[[0.88684598]],[[1.03174598]]
['ARL11'],[[0.97255653]],[[2.41516211]],[[2.50723654]],[[2.48639225]],[[2.56436749]],[[2.44301928]],[[2.24117788]],[[1.85925118]],[[1.60929299]],[[1.43608358]],[[1.4398778]],[[1.26094608]],[[1.13522421]]
['NR4A2'],[[1.14141458]],[[2.21962411]],[[2.58200973]],[[2.69841014]],[[2.73747105]],[[1.83293901]],[[1.76787622]],[[1.25916904]],[[1.09355118]],[[1.19860413]],[[1.32846706]],[[1.35599196]],[[1.55344873]]
['RBMS1'],[[1.06258054]],[[2.09074572]],[[2.07995454]],[[2.25016884]],[[2.29355319]],[[1.80900186]],[[1.59032895]],[[1.31015006]],[[1.17683432]],[[1.0769893]],[[1.09838371]],[[0.98198406]],[[1.05126515]]
['FAM49B'],[[1.09603832]],[[2.42332971]],[[2.30154332]],[[2.36846397]],[[2.41784421]],[[2.15582814]],[[1.94234598]],[[1.49791396]],[[1.33516721]],[[1.18290739]],[[1.33188946]],[[1.11707957]],[[1.21274305]]
['RABGEF1'],[[1.18887719]],[[1.59899106]],[[1.90655308]],[[1.72317032]],[[1.9638314]],[[1.12859977]],[[1.59564591]],[[0.89915983]],[[1.19009384]],[[0.85048293]],[[1.25269894]],[[1.05830555]],[[0.89327181]]
['AZIN1'],[[1.08811115]],[[2.53376341]],[[2.31219122]],[[2.33466305]],[[2.48336525]],[[1.81164617]],[[1.56287995]],[[1.19147118]],[[1.29440838]],[[1.09594245]],[[1.22925105]],[[1.04495493]],[[1.09753302]]
['RASA2'],[[1.08721216]],[[2.27754929]],[[2.17400164]],[[2.32625308]],[[2.25093066]],[[1.59536324]],[[1.38145145]],[[0.9428657]],[[1.00450837]],[[0.95792595]],[[1.10235054]],[[0.89713974]],[[0.99580674]]
['AFF2'],[[1.00875058]],[[2.52565834]],[[2.44544684]],[[2.36060854]],[[2.62637891]],[[2.14472776]],[[2.05077124]],[[1.74474097]],[[1.31085879]],[[1.13590271]],[[1.25848545]],[[1.21435392]],[[1.17522143]]
['CACNA1D'],[[1.00725666]],[[2.04599534]],[[2.08247189]],[[2.21435196]],[[1.83847232]],[[1.04330429]],[[0.73955319]],[[0.87225078]],[[1.33807669]],[[0.88123953]],[[1.04938835]],[[0.94077939]],[[0.7709281]]
['KCNJ15'],[[1.03909797]],[[3.00323442]],[[2.97028121]],[[3.15018126]],[[3.16067281]],[[2.97645883]],[[2.39583965]],[[1.77457971]],[[1.67024241]],[[1.44123655]],[[1.55062153]],[[1.19892403]],[[1.15292657]]
['CCDC17'],[[1.11380663]],[[1.73101947]],[[1.89578172]],[[2.20042627]],[[2.07268697]],[[1.76125174]],[[1.7368345]],[[1.54348889]],[[1.22361334]],[[1.01244256]],[[1.05052522]],[[0.89632921]],[[0.98008133]]
['MPZL3'],[[1.06165174]],[[2.86462022]],[[2.74222815]],[[2.83045666]],[[2.94452908]],[[2.01042827]],[[1.47949251]],[[1.10810176]],[[1.34585766]],[[1.31314461]],[[1.53592892]],[[1.1685037]],[[1.24534523]]
['ANO10'],[[0.90724203]],[[1.9980897]],[[1.86030498]],[[2.03339069]],[[1.99399149]],[[2.13955221]],[[1.946135]],[[1.65082828]],[[1.41643884]],[[1.1384669]],[[1.24140167]],[[1.0505478]],[[1.17898415]]
['SLC25A44'],[[0.98608879]],[[2.24127819]],[[2.25574432]],[[2.25424464]],[[2.32113262]],[[2.13590868]],[[1.77372481]],[[1.54800362]],[[1.32351886]],[[1.18098261]],[[1.20818026]],[[1.09892422]],[[1.01243579]]
['NBEAL2'],[[1.05566488]],[[1.95095589]],[[2.18288594]],[[2.23048669]],[[2.20065796]],[[1.97654094]],[[1.61968286]],[[1.46064937]],[[1.27387667]],[[1.27617464]],[[1.19612038]],[[1.16254233]],[[1.19666242]]
['ZNF281'],[[1.10547679]],[[2.48440716]],[[2.37899629]],[[2.59750322]],[[2.73981574]],[[2.34012546]],[[2.04856629]],[[1.46962712]],[[1.34403135]],[[1.21057684]],[[1.32747029]],[[1.20887063]],[[1.12664387]]
['MAPKAPK2'],[[1.02429097]],[[2.45015246]],[[2.42456415]],[[2.32587121]],[[2.37934264]],[[1.44674739]],[[1.33338049]],[[1.42634056]],[[1.30709924]],[[1.34208988]],[[1.09557399]],[[1.208215]],[[1.21465306]]
['TYW5'],[[1.17964452]],[[1.50755672]],[[1.45139436]],[[1.69441168]],[[1.4917409]],[[1.08210655]],[[0.89607016]],[[0.65085683]],[[0.95818431]],[[0.85114155]],[[0.88308052]],[[0.75384112]],[[0.86185046]]
['RNF149'],[[1.03923028]],[[2.71819622]],[[2.72611549]],[[2.86123753]],[[2.84414448]],[[2.33217386]],[[2.02444709]],[[1.76704131]],[[1.46816955]],[[1.29353519]],[[1.33698928]],[[1.10888794]],[[1.16076988]]
['CDC42EP3'],[[0.96013343]],[[2.69806806]],[[2.66129418]],[[2.65456263]],[[2.73981578]],[[2.40813326]],[[1.89090482]],[[1.44246617]],[[1.23380975]],[[1.02786193]],[[0.99460152]],[[1.02868649]],[[1.03156239]]
['EIF4E3'],[[1.03145894]],[[2.09801118]],[[2.05943094]],[[2.25823498]],[[2.3166863]],[[1.93434536]],[[1.68361875]],[[1.29407375]],[[1.15426964]],[[1.01475931]],[[1.08130868]],[[1.02638121]],[[0.97553398]]
['CXCR1'],[[0.95875705]],[[2.71384257]],[[2.74073433]],[[2.73826356]],[[2.8396106]],[[2.4093633]],[[2.11185494]],[[1.79864351]],[[1.32698396]],[[1.35332537]],[[1.25966647]],[[1.25458785]],[[1.27266442]]
['IFI16'],[[1.11499416]],[[2.66464028]],[[2.54755551]],[[2.70491111]],[[2.68985209]],[[1.7982992]],[[1.36306338]],[[0.97893076]],[[1.02764581]],[[0.8589934]],[[0.99594659]],[[0.85161099]],[[0.93526058]]
['PPP4R2'],[[0.96325933]],[[2.21584319]],[[2.06259097]],[[2.18801426]],[[2.4176461]],[[1.77082574]],[[1.51821446]],[[1.31189005]],[[1.24959822]],[[1.09412517]],[[1.11052175]],[[0.95612295]],[[1.09087119]]
['APBB2'],[[1.02212747]],[[2.81927967]],[[2.24178029]],[[2.66442325]],[[2.50430973]],[[2.38556318]],[[1.73870988]],[[2.0069874]],[[1.76332678]],[[1.01542056]],[[1.57796241]],[[1.03308925]],[[1.02574127]]
['SPDYA'],[[1.24765344]],[[2.51395936]],[[2.28842127]],[[1.93289095]],[[1.78583078]],[[1.96996709]],[[1.70776198]],[[1.8298064]],[[1.41965554]],[[1.43428778]],[[1.44767858]],[[0.90458156]],[[1.35276292]]
['C4orf3'],[[0.97232806]],[[2.38953242]],[[2.12921331]],[[2.30759374]],[[2.55653287]],[[1.98537458]],[[1.89217169]],[[1.43610897]],[[1.21147178]],[[0.98783234]],[[1.03841201]],[[1.02727654]],[[0.94155093]]
['MB21D1'],[[0.98654039]],[[2.34621639]],[[2.28437666]],[[2.34773341]],[[2.32214553]],[[1.89670661]],[[1.43744189]],[[1.33444682]],[[1.24782625]],[[0.96799236]],[[1.15379481]],[[1.231288]],[[1.14137384]]
['LMTK2'],[[1.03036936]],[[2.61069988]],[[2.61627194]],[[2.61985405]],[[2.71270124]],[[1.81424458]],[[1.49658266]],[[1.39133885]],[[1.40820367]],[[1.2894715]],[[1.38012982]],[[1.18119785]],[[1.20400049]]
['NOXRED1'],[[0.92755341]],[[2.39371643]],[[2.16886381]],[[2.38606392]],[[2.2241187]],[[1.56648836]],[[1.54220389]],[[1.51505863]],[[1.14657068]],[[0.82058266]],[[0.94809498]],[[0.56520786]],[[0.93092987]]
['KBTBD6'],[[0.9609735]],[[1.98586865]],[[2.16179035]],[[2.29644234]],[[2.83578633]],[[0.6607102]],[[1.00165854]],[[0.81045068]],[[0.80049284]],[[0.81821895]],[[0.96079189]],[[0.98593039]],[[0.98357754]]
['PDZD8'],[[1.01628037]],[[2.31084248]],[[2.19675075]],[[2.37007395]],[[2.47285536]],[[2.12919411]],[[1.88443239]],[[1.56554512]],[[1.44408086]],[[1.20562425]],[[1.37987149]],[[1.09211581]],[[1.11367248]]
['NDEL1'],[[1.02159552]],[[2.67980285]],[[2.70712346]],[[2.76993323]],[[2.67591784]],[[2.11209891]],[[1.77700171]],[[1.39754661]],[[1.21725723]],[[1.31785087]],[[1.28481245]],[[1.12797418]],[[1.18345763]]
['STX3'],[[1.03027904]],[[2.66227883]],[[2.60162843]],[[2.65932759]],[[2.64904475]],[[2.34268605]],[[2.07051397]],[[1.63351636]],[[1.40631481]],[[1.29839191]],[[1.41488503]],[[1.15413356]],[[1.14260261]]
['BEST1'],[[1.02903533]],[[2.55531349]],[[2.6424168]],[[2.74100693]],[[2.53955952]],[[1.95863327]],[[1.79613923]],[[1.57305222]],[[1.40441538]],[[1.46409246]],[[1.28645232]],[[1.09812899]],[[1.2740445]]
['VASN'],[[0.86768241]],[[1.77536222]],[[1.92499418]],[[2.07170911]],[[1.87606729]],[[1.66589417]],[[0.59452053]],[[1.56120863]],[[1.2523203]],[[1.305065]],[[1.02270784]],[[1.41913019]],[[1.51843908]]
['RBPJ'],[[1.02259612]],[[2.58973966]],[[2.46419284]],[[2.67796471]],[[2.76486314]],[[2.33411534]],[[1.95976928]],[[1.50103906]],[[1.24165596]],[[1.19935759]],[[1.22345106]],[[1.07998869]],[[1.16018081]]
['MMADHC'],[[1.06465442]],[[2.12206919]],[[1.97561783]],[[2.04675875]],[[2.10274409]],[[1.79287761]],[[1.68932732]],[[1.20548561]],[[1.2288771]],[[1.02646607]],[[1.17622369]],[[0.99759433]],[[1.04721303]]
['PXK'],[[1.00494174]],[[2.52723198]],[[2.43889269]],[[2.53810513]],[[2.61188424]],[[2.62084937]],[[2.15510223]],[[1.58308092]],[[1.51773537]],[[1.27855493]],[[1.36424803]],[[1.10142916]],[[1.14300427]]
['STAT3'],[[1.02857375]],[[2.15549855]],[[2.2400664]],[[2.26239132]],[[2.40310399]],[[1.90072284]],[[1.75644201]],[[1.54957957]],[[1.28531059]],[[1.20847459]],[[1.19012539]],[[1.12008204]],[[1.14671322]]
['SLC16A4'],[[0.65326981]],[[1.88459322]],[[1.80179428]],[[1.98787434]],[[1.87606739]],[[2.26994613]],[[1.88421217]],[[1.25916905]],[[0.87282355]],[[1.063221]],[[1.04146198]],[[0.76349743]],[[0.42796554]]
['SNTB2'],[[1.10976307]],[[1.88105159]],[[1.75877565]],[[1.72688812]],[[1.75342246]],[[1.22503461]],[[1.09368749]],[[0.94506952]],[[0.99960884]],[[0.9255769]],[[1.03177506]],[[1.0330893]],[[1.12308304]]
['XPO6'],[[1.0665258]],[[2.57935671]],[[2.61830052]],[[2.6764509]],[[2.70258178]],[[2.13784109]],[[1.7744515]],[[1.45159544]],[[1.35680553]],[[1.27497362]],[[1.25484415]],[[1.06654052]],[[1.12824293]]
['CCDC126'],[[0.9500533]],[[2.23179209]],[[2.08953845]],[[2.14320796]],[[2.10467969]],[[1.61221277]],[[1.51928662]],[[1.05756582]],[[1.21122951]],[[0.98596117]],[[1.23034887]],[[1.00327516]],[[1.01394747]]
['RNASE6'],[[1.0008206]],[[2.03098945]],[[2.04282407]],[[1.98162851]],[[1.88550983]],[[1.45365205]],[[1.52730752]],[[1.59811792]],[[1.88734926]],[[1.27266573]],[[1.52381902]],[[1.11337251]],[[1.21660518]]
['EMB'],[[1.10969311]],[[1.95892747]],[[1.80952356]],[[1.88343247]],[[2.08640701]],[[2.20221282]],[[1.82154955]],[[1.24519241]],[[1.06038954]],[[0.92677216]],[[1.03039015]],[[0.94710182]],[[0.96821809]]
['TSEN34'],[[1.04105645]],[[2.70652527]],[[2.76763073]],[[2.68489613]],[[2.6489194]],[[2.09821029]],[[1.77584271]],[[1.57989211]],[[1.42044713]],[[1.25833043]],[[1.32286757]],[[1.20812354]],[[1.24132253]]
['TANC2'],[[1.05974039]],[[2.64823968]],[[2.59703648]],[[2.57511637]],[[2.43022798]],[[1.3807382]],[[1.2121033]],[[1.06412459]],[[1.08649449]],[[1.13075825]],[[1.11783999]],[[1.04141023]],[[1.04512562]]
['JUNB'],[[0.88026343]],[[2.76923893]],[[2.85166498]],[[2.60604268]],[[2.67663829]],[[2.36837859]],[[2.18972948]],[[1.92976112]],[[1.51766025]],[[1.53972744]],[[1.36250775]],[[1.54390801]],[[1.38363998]]
['RAB33B'],[[0.90213935]],[[2.61593434]],[[2.49831182]],[[2.47921349]],[[2.54571575]],[[2.27536553]],[[2.03628683]],[[1.48143172]],[[1.25798335]],[[1.10219409]],[[1.26459878]],[[1.07985548]],[[1.02384801]]
['RAB43'],[[1.07279942]],[[2.39008679]],[[2.9070619]],[[2.74755397]],[[2.75600594]],[[1.79662784]],[[1.41682614]],[[1.44744807]],[[1.24006754]],[[1.44703194]],[[1.08343105]],[[1.19971844]],[[1.37728076]]
['TNFRSF10C'],[[0.93677218]],[[2.67326455]],[[2.75957607]],[[2.7431149]],[[2.74551049]],[[2.47782085]],[[2.25038759]],[[1.93288615]],[[1.31668117]],[[1.48111193]],[[1.23176676]],[[1.27666679]],[[1.33782477]]
['NABP1'],[[1.08202266]],[[2.74978039]],[[2.67686145]],[[2.9252205]],[[2.68618465]],[[2.3356698]],[[1.94401964]],[[1.39506395]],[[1.4136137]],[[1.14739422]],[[1.29948076]],[[0.98527602]],[[1.08187797]]
['PLK3'],[[1.03751682]],[[2.62771601]],[[2.78041531]],[[2.74654408]],[[2.63454824]],[[1.6650243]],[[1.32803733]],[[1.16127864]],[[0.73550661]],[[1.16129507]],[[0.87043209]],[[1.02396899]],[[1.11105405]]
['SLCO4C1'],[[1.11370407]],[[2.28079512]],[[2.02927112]],[[2.04049772]],[[2.37822046]],[[1.90080324]],[[1.33047104]],[[0.91638263]],[[1.17922175]],[[0.97891042]],[[1.16484973]],[[1.15825231]],[[1.27583555]]
['TLR1'],[[1.02915168]],[[3.00078914]],[[2.80671327]],[[2.91553817]],[[2.85409128]],[[2.64335976]],[[2.35388474]],[[1.74199037]],[[1.53491492]],[[1.31622894]],[[1.42857253]],[[1.12025064]],[[1.1809474]]
['NLRP6'],[[1.09679999]],[[1.91292851]],[[2.07406722]],[[2.05258278]],[[1.90327152]],[[1.5518838]],[[1.68207187]],[[1.59977073]],[[0.97186709]],[[1.00862308]],[[0.6764082]],[[0.83658275]],[[0.92750742]]
['B3GNTL1'],[[1.05997787]],[[2.28062393]],[[2.41280425]],[[2.56566587]],[[2.34842482]],[[1.76660197]],[[1.59857363]],[[1.34259112]],[[1.36532361]],[[1.28674445]],[[1.41930523]],[[0.98063656]],[[1.16606054]]
['CREG2'],[[0.8263421]],[[0.89951808]],[[1.78562748]],[[1.87572866]],[[2.22411866]],[[0]],[[0.96805047]],[[0.76280734]],[[0.78630112]],[[0.68965275]],[[0.89968416]],[[1.20664441]],[[0.82944694]]
