['FGR'],[[1.256443]],[[1.94777689]],[[1.93040421]],[[2.0042842]],[[1.84011602]],[[1.86900222]],[[1.55699575]],[[1.62539035]],[[1.14282308]],[[1.410299]],[[1.01013859]],[[1.20794899]],[[1.01903262]]
['SELPLG'],[[1.36416656]],[[1.77563495]],[[1.71852803]],[[1.72875929]],[[2.05587637]],[[1.36305318]],[[1.0448319]],[[1.47939696]],[[1.12137222]],[[1.27452964]],[[1.10082025]],[[1.30184048]],[[1.0602341]]
['CAMKK2'],[[1.64469923]],[[1.64320278]],[[1.60716592]],[[1.66009319]],[[1.73376129]],[[1.59532746]],[[1.49579807]],[[1.78483136]],[[1.22745997]],[[1.38624418]],[[1.03021659]],[[1.17821448]],[[1.09837217]]
['BIN2'],[[1.42583211]],[[1.65388067]],[[1.60034252]],[[1.61484207]],[[1.73554363]],[[1.50417294]],[[1.37019766]],[[1.58188969]],[[1.24605323]],[[1.35448104]],[[1.16283425]],[[1.28335637]],[[1.05493963]]
['ALDH2'],[[0.76380249]],[[1.51170896]],[[1.58019536]],[[1.6487056]],[[1.63064132]],[[1.6314233]],[[0.9021471]],[[1.55149915]],[[1.2069798]],[[0.90199395]],[[0.93480643]],[[1.13735762]],[[1.12010387]]
['SCNN1A'],[[1.97001031]],[[2.56148767]],[[1.57461317]],[[2.02668432]],[[2.37951813]],[[1.00219066]],[[1.14851578]],[[1.68458598]],[[1.51215197]],[[1.47365648]],[[1.6164904]],[[1.73191939]],[[1.6720174]]
['LTBR'],[[0.76198953]],[[2.08243222]],[[1.94096198]],[[1.92508343]],[[1.80557537]],[[1.75247742]],[[1.46438105]],[[1.61037052]],[[1.28452385]],[[1.37627852]],[[1.04150113]],[[1.23257178]],[[0.9984032]]
['DSE'],[[1.13516122]],[[1.90968183]],[[1.87160034]],[[1.99713387]],[[1.9992245]],[[1.91887748]],[[1.84674594]],[[2.13521588]],[[1.66359237]],[[1.46917559]],[[1.32974509]],[[1.45390358]],[[1.05304853]]
['SOD2'],[[1.32419611]],[[1.89892936]],[[2.07545745]],[[2.05892626]],[[2.41716725]],[[1.74833371]],[[1.7177089]],[[1.93163118]],[[1.39466024]],[[1.51553175]],[[1.23827858]],[[1.48239575]],[[0.99047415]]
['CCND3'],[[1.58505485]],[[1.91732436]],[[1.89126011]],[[1.91882831]],[[1.95365327]],[[1.46862699]],[[1.02742265]],[[1.56583905]],[[1.28553893]],[[1.46942423]],[[1.10961515]],[[1.32834564]],[[1.14338866]]
['RNF130'],[[1.50933789]],[[1.73484715]],[[1.78450229]],[[1.73030824]],[[2.05888151]],[[1.44565714]],[[1.30836444]],[[1.815618]],[[1.38953765]],[[1.39342074]],[[1.21734621]],[[1.37008864]],[[1.14472139]]
['H2AFY'],[[1.76918982]],[[1.96246141]],[[1.94695745]],[[1.93681603]],[[2.01275803]],[[1.51268207]],[[1.24991456]],[[1.53491844]],[[1.22910203]],[[1.26940639]],[[1.1480301]],[[1.22703831]],[[1.06644791]]
['ATP6V0E1'],[[1.21998715]],[[1.71796076]],[[1.76281542]],[[1.77234852]],[[1.9570062]],[[1.45374259]],[[1.29550786]],[[1.5879914]],[[1.25715601]],[[1.27562283]],[[1.05055991]],[[1.21011949]],[[1.01206129]]
['COL7A1'],[[1.69346209]],[[2.22458827]],[[1.80287589]],[[2.13695329]],[[1.71074347]],[[1.89449289]],[[1.90602157]],[[2.03810232]],[[1.56200115]],[[1.6913217]],[[0.9631267]],[[1.28295903]],[[1.07290998]]
['ABTB1'],[[2.23873155]],[[2.10546476]],[[2.01870594]],[[1.99094413]],[[2.55942452]],[[1.50124657]],[[1.15486241]],[[2.08354662]],[[1.77888308]],[[1.74312715]],[[1.5104203]],[[1.71312691]],[[1.18177029]]
['KIAA1257'],[[2.30807493]],[[2.01160307]],[[1.98327642]],[[2.00554802]],[[2.521706]],[[1.61208663]],[[1.14851572]],[[1.98067446]],[[1.53093609]],[[1.6868257]],[[1.53516587]],[[1.707387]],[[1.21340517]]
['STK16'],[[1.80535502]],[[1.87135329]],[[1.81637942]],[[1.92145945]],[[2.01307724]],[[1.19879259]],[[0.94201701]],[[1.4763393]],[[1.259356]],[[1.1704948]],[[1.02132158]],[[1.26617151]],[[0.95958361]]
['CAPZA1'],[[1.37210781]],[[1.72903101]],[[1.86094388]],[[1.86007514]],[[2.00988891]],[[1.5596811]],[[1.48785113]],[[1.60584324]],[[1.13911755]],[[1.29096493]],[[1.03615439]],[[1.21683027]],[[0.95769269]]
['RHOU'],[[0.75165007]],[[2.39984039]],[[2.28770854]],[[2.17652727]],[[2.22636211]],[[2.17859318]],[[1.52011172]],[[1.82369565]],[[1.38035902]],[[1.15481174]],[[1.24267172]],[[1.4603787]],[[1.08418075]]
['MFN2'],[[1.4968299]],[[1.52038537]],[[1.48065629]],[[1.55183072]],[[2.36191414]],[[1.22742108]],[[1.01870127]],[[2.05959989]],[[1.81039115]],[[1.35522689]],[[1.54218901]],[[1.62029039]],[[1.11511154]]
['NCF2'],[[1.34188958]],[[1.70396177]],[[1.69204051]],[[1.72090822]],[[1.9305166]],[[1.65124307]],[[1.52271698]],[[1.77503459]],[[1.35317784]],[[1.52996881]],[[1.10488479]],[[1.31055174]],[[1.04339931]]
['OLFML3'],[[1.09876477]],[[1.6909574]],[[1.43076928]],[[1.81076618]],[[1.60486176]],[[1.63523534]],[[1.35869484]],[[1.37584543]],[[0.98407582]],[[1.1275228]],[[0.82635253]],[[0.86780275]],[[0.53623402]]
['ECE1'],[[1.44390832]],[[2.08475109]],[[2.05894248]],[[2.14200344]],[[2.07532709]],[[1.93984509]],[[1.58969722]],[[1.71915875]],[[1.17204556]],[[1.46212223]],[[1.11375484]],[[1.32745376]],[[0.96951606]]
['ATP6V0B'],[[1.48203266]],[[1.77151331]],[[1.74078719]],[[1.70601527]],[[1.91463548]],[[1.45196387]],[[1.11020268]],[[1.66611714]],[[1.3298521]],[[1.49099538]],[[1.13498693]],[[1.37098528]],[[1.0888705]]
['KLF7'],[[1.71752225]],[[1.67005963]],[[1.7344763]],[[1.80571589]],[[1.90250922]],[[1.71654029]],[[1.46540708]],[[1.61606208]],[[1.1400337]],[[1.29123883]],[[1.11871809]],[[1.23631415]],[[1.03523719]]
['MFSD1'],[[1.45370885]],[[1.8344418]],[[1.83000198]],[[1.79482412]],[[1.91930315]],[[1.38893606]],[[1.27613416]],[[1.65298012]],[[1.33563894]],[[1.36586121]],[[1.10901459]],[[1.14305702]],[[0.97732288]]
['UBE2B'],[[1.57117223]],[[1.9733859]],[[2.13576257]],[[2.0951904]],[[2.4333275]],[[1.5947431]],[[1.3536968]],[[1.7935271]],[[1.64454523]],[[1.54013934]],[[1.29939991]],[[1.50444144]],[[1.0548828]]
['RAD23B'],[[1.18328543]],[[1.60804192]],[[1.61888669]],[[1.671175]],[[1.84933021]],[[1.45558798]],[[1.2058876]],[[1.48274706]],[[1.19025596]],[[1.28638449]],[[1.02724031]],[[1.19779618]],[[0.9341611]]
['FBXW2'],[[1.63324776]],[[1.81661396]],[[1.75914888]],[[1.86853661]],[[1.97258556]],[[1.45369527]],[[1.20493488]],[[1.45359264]],[[1.10880755]],[[1.11010715]],[[1.06637043]],[[1.16871302]],[[0.9262759]]
['FAM45A'],[[1.16827405]],[[2.13322268]],[[2.11212888]],[[1.9959754]],[[2.22187809]],[[1.67147881]],[[1.4096444]],[[1.83902181]],[[1.35939334]],[[1.35210829]],[[1.20281381]],[[1.42864839]],[[1.13013509]]
['CFAP58'],[[1.78813456]],[[1.3328747]],[[1.64835378]],[[1.58364405]],[[1.7224866]],[[1.71859287]],[[1.44848767]],[[1.70868407]],[[1.25466847]],[[1.33788853]],[[1.09819891]],[[1.36389835]],[[0.7134605]]
['PLXDC2'],[[1.58748534]],[[1.97669146]],[[2.03048095]],[[2.005608]],[[1.98281356]],[[1.46056813]],[[1.37416714]],[[1.63102516]],[[1.25515712]],[[1.41559661]],[[1.02744116]],[[1.13362622]],[[1.05239585]]
['FAM53C'],[[1.77101136]],[[2.07988913]],[[2.0677824]],[[2.09734326]],[[2.39114454]],[[1.99192878]],[[1.55441257]],[[1.94353545]],[[1.49215135]],[[1.54949225]],[[1.37072803]],[[1.60656514]],[[1.04062083]]
['EGR1'],[[1.09609191]],[[1.86102723]],[[1.31261675]],[[2.03471906]],[[1.43812783]],[[0.50272581]],[[0.89188775]],[[1.28571185]],[[1.44163252]],[[0.64298931]],[[1.01130682]],[[1.18768237]],[[0.73223]]
['APAF1'],[[1.47153379]],[[1.95958644]],[[2.05105226]],[[2.06763644]],[[2.07259654]],[[1.58026457]],[[1.38012767]],[[1.5329975]],[[1.15280214]],[[1.35131331]],[[1.11352149]],[[1.22217656]],[[1.01323118]]
['PTK2B'],[[1.38587629]],[[1.81908667]],[[1.79554599]],[[1.88055153]],[[1.74644941]],[[1.64443563]],[[1.37666956]],[[1.63976843]],[[1.31700164]],[[1.23192754]],[[1.15668785]],[[1.29416653]],[[1.05001893]]
['CSTA'],[[1.71583763]],[[2.0820798]],[[2.17454072]],[[2.1754572]],[[2.30835242]],[[1.56662489]],[[1.33483169]],[[1.96919394]],[[1.52499045]],[[1.4701395]],[[1.31070771]],[[1.43782891]],[[1.22413708]]
['CCR2'],[[0.47585363]],[[2.18137079]],[[2.1772796]],[[2.23500207]],[[1.93801699]],[[1.71383971]],[[1.45370265]],[[1.82378829]],[[1.37345456]],[[1.3390147]],[[1.06122311]],[[1.21773754]],[[0.91552382]]
['ANXA11'],[[1.62439448]],[[1.75628083]],[[1.64769344]],[[1.70913505]],[[1.86577647]],[[1.41483889]],[[1.15930384]],[[1.53572872]],[[1.16939703]],[[1.32250209]],[[1.12558444]],[[1.30259198]],[[1.04635219]]
['GLIPR2'],[[1.41895268]],[[1.82471871]],[[1.77726241]],[[1.86129298]],[[1.96384487]],[[1.68866013]],[[1.40151644]],[[1.83668546]],[[1.39386563]],[[1.47019852]],[[1.1823328]],[[1.43436386]],[[1.00838978]]
['SLC36A1'],[[1.65113921]],[[1.77465029]],[[1.70408379]],[[1.84409109]],[[1.91958089]],[[1.84903905]],[[1.58636159]],[[1.89988448]],[[1.62236009]],[[1.44560657]],[[1.25122625]],[[1.40722423]],[[1.12030053]]
['LPGAT1'],[[1.6095525]],[[1.80418324]],[[1.83460402]],[[1.88137676]],[[2.06358371]],[[1.51677919]],[[1.39525121]],[[1.63993979]],[[1.23039847]],[[1.35769998]],[[1.17392883]],[[1.29426839]],[[0.97120544]]
['CRISP2'],[[2.44360463]],[[1.73991052]],[[2.79403468]],[[3.15856619]],[[2.91204059]],[[0.76733893]],[[0.68565159]],[[1.99541175]],[[2.3463545]],[[2.15567217]],[[1.95256081]],[[2.08489115]],[[1.23299589]]
['ATXN1'],[[1.28449264]],[[1.4525351]],[[1.45836748]],[[1.49581075]],[[1.86385411]],[[1.62398347]],[[1.40820287]],[[1.69155018]],[[1.23171833]],[[1.13436985]],[[1.15811186]],[[1.387177]],[[0.9682426]]
['MBOAT7'],[[1.64957482]],[[2.03119612]],[[1.97985823]],[[2.06074187]],[[2.19904574]],[[1.69331968]],[[1.22568936]],[[1.70644334]],[[1.27432147]],[[1.56838091]],[[1.27285329]],[[1.45699304]],[[1.05979683]]
['OPRL1'],[[1.38871243]],[[1.93052822]],[[1.83871323]],[[1.88017717]],[[1.50333344]],[[1.72445948]],[[1.58588823]],[[1.6725246]],[[1.22126319]],[[1.56927471]],[[1.04526469]],[[1.20978676]],[[0.96166817]]
['TNFSF14'],[[1.09509227]],[[1.60736467]],[[1.5132933]],[[1.53942832]],[[1.59030453]],[[1.77295564]],[[1.6266052]],[[1.68226286]],[[1.23552458]],[[1.39377695]],[[1.0938348]],[[1.33410867]],[[1.03396169]]
['VASP'],[[1.41160866]],[[1.80169938]],[[1.72941985]],[[1.8484284]],[[1.96684965]],[[1.67383394]],[[1.40320987]],[[1.77978313]],[[1.34164075]],[[1.52438138]],[[1.1492445]],[[1.34556048]],[[1.02921212]]
['CD93'],[[1.41632623]],[[1.87877712]],[[1.85745635]],[[1.86068912]],[[2.25161026]],[[1.57687165]],[[1.32942722]],[[1.93038459]],[[1.49277234]],[[1.31222205]],[[1.29103239]],[[1.36757794]],[[1.03414959]]
['TMX4'],[[1.81760666]],[[1.8058958]],[[1.84333722]],[[1.78035283]],[[2.21090365]],[[1.39828324]],[[1.10497511]],[[1.70895882]],[[1.27018427]],[[1.30695432]],[[1.28813749]],[[1.39885518]],[[0.97881857]]
['SIRPD'],[[1.59993514]],[[2.21014703]],[[1.94267324]],[[2.01084076]],[[1.95571828]],[[2.2866603]],[[2.00968111]],[[1.97735076]],[[1.55908249]],[[1.4477811]],[[1.34939777]],[[1.38874305]],[[1.14027934]]
['S1PR4'],[[1.26169677]],[[1.89999579]],[[1.76318561]],[[1.85028779]],[[1.96690817]],[[1.48467583]],[[1.04159875]],[[1.41850976]],[[1.12078613]],[[1.29569307]],[[1.0244549]],[[1.25519687]],[[1.06013274]]
['CFP'],[[1.57995397]],[[1.80340241]],[[1.70864408]],[[1.79082319]],[[1.81236785]],[[1.39854673]],[[1.06878709]],[[1.59891424]],[[1.24821941]],[[1.43688069]],[[1.09239269]],[[1.27775852]],[[1.06799554]]
['PTPN12'],[[1.513204]],[[1.79619216]],[[1.96432393]],[[1.97000587]],[[2.00816731]],[[1.57394579]],[[1.66948136]],[[1.65635349]],[[1.30432816]],[[1.47122788]],[[1.12827503]],[[1.26583796]],[[1.05806769]]
['LRFN1'],[[1.57559583]],[[1.98256387]],[[2.00238905]],[[2.0134229]],[[2.16614918]],[[1.66372496]],[[1.30298376]],[[1.80772818]],[[1.39058683]],[[1.70027735]],[[1.19574677]],[[1.48141919]],[[1.0787565]]
['ZFP36'],[[1.09549717]],[[2.00101293]],[[1.86774087]],[[1.90652451]],[[2.11825469]],[[1.78179717]],[[1.44019088]],[[1.67569212]],[[1.26998004]],[[1.33580416]],[[1.1085184]],[[1.35214858]],[[1.07229092]]
['LRRC4'],[[2.02406392]],[[1.81678419]],[[1.80847338]],[[1.92341033]],[[2.14392005]],[[2.23570571]],[[1.9401901]],[[2.09706861]],[[1.54490017]],[[1.84137852]],[[1.34381127]],[[1.53817474]],[[1.07817698]]
['LRRC6'],[[1.59110342]],[[1.38520987]],[[1.44081842]],[[1.62140836]],[[3.38302067]],[[2.1582816]],[[2.0718966]],[[3.68935455]],[[2.7699264]],[[1.57594358]],[[2.56808327]],[[2.98824784]],[[0.75726162]]
['CHRNA10'],[[1.22739897]],[[1.76125754]],[[1.98067824]],[[1.82975488]],[[1.87097232]],[[1.49699578]],[[1.43764221]],[[1.47303544]],[[1.13739498]],[[1.40435925]],[[1.03952779]],[[1.24851748]],[[0.99721836]]
['MOSPD2'],[[1.50534107]],[[1.8683995]],[[1.98382214]],[[1.9843576]],[[1.92879783]],[[1.72446803]],[[1.55103976]],[[1.58308655]],[[1.15997157]],[[1.47365656]],[[1.05023504]],[[1.17460925]],[[0.98145167]]
['DOCK6'],[[2.23678357]],[[1.70895201]],[[2.08326026]],[[1.9573302]],[[2.10916609]],[[1.34022921]],[[1.21876919]],[[2.23045257]],[[1.70461839]],[[1.64905947]],[[1.80423755]],[[1.57128761]],[[1.25789921]]
['TSPAN16'],[[2.44360463]],[[2.69160938]],[[1.57461271]],[[1.93807293]],[[1.80432599]],[[1.92922637]],[[1.7797697]],[[2.04755221]],[[1.92580204]],[[0.75800685]],[[1.34739606]],[[1.95764262]],[[1.48580194]]
['ZSWIM6'],[[1.27702216]],[[1.70014159]],[[1.76299138]],[[1.82850394]],[[1.81271879]],[[1.59467188]],[[1.37013655]],[[1.59842272]],[[1.21073007]],[[1.27309266]],[[1.05414778]],[[1.19574979]],[[0.94252612]]
['CHMP2A'],[[1.44036033]],[[1.7380685]],[[1.71995439]],[[1.77933497]],[[1.92065405]],[[1.36778814]],[[1.1622972]],[[1.58325261]],[[1.27126125]],[[1.38761935]],[[1.10509918]],[[1.28624446]],[[1.04386305]]
['GMFG'],[[1.54123656]],[[1.97906525]],[[2.03478258]],[[1.98703488]],[[2.24843378]],[[1.66397959]],[[1.27027635]],[[1.79161084]],[[1.29075993]],[[1.38372894]],[[1.15585256]],[[1.37928344]],[[1.11762376]]
['THEMIS2'],[[1.47020646]],[[1.70044219]],[[1.6222193]],[[1.72620791]],[[1.82497898]],[[1.55602451]],[[1.22848838]],[[1.63124714]],[[1.18604128]],[[1.3827573]],[[1.16981476]],[[1.35649816]],[[1.03271974]]
['LILRB2'],[[1.40433757]],[[1.54240284]],[[1.4369126]],[[1.53172752]],[[1.91007063]],[[1.66570565]],[[1.5245348]],[[2.00050776]],[[1.53522029]],[[1.45768427]],[[1.21234244]],[[1.41167278]],[[1.10395508]]
['CAP1'],[[1.35440911]],[[1.76982677]],[[1.77103041]],[[1.82650916]],[[2.02684374]],[[1.57832005]],[[1.35403789]],[[1.65045283]],[[1.25601158]],[[1.3439442]],[[1.0902267]],[[1.23724989]],[[0.98652626]]
['SLC6A6'],[[1.59223023]],[[1.80759681]],[[1.75216884]],[[1.79883487]],[[2.09736579]],[[1.7068889]],[[1.48482875]],[[1.8011862]],[[1.35317724]],[[1.47381673]],[[1.25162123]],[[1.4412253]],[[1.0658164]]
['SPATA6'],[[1.40903261]],[[1.57684777]],[[1.84757581]],[[1.63336203]],[[1.60785597]],[[1.56733932]],[[1.38903705]],[[1.84341313]],[[1.22050487]],[[1.28045894]],[[1.09980302]],[[1.19822204]],[[1.26082469]]
['PTPRE'],[[1.11984017]],[[1.66773842]],[[1.66440518]],[[1.70667474]],[[1.74690381]],[[1.61268792]],[[1.39619695]],[[1.57743204]],[[1.2119809]],[[1.38784783]],[[1.13216705]],[[1.26868934]],[[0.98100096]]
['H3F3B'],[[1.41493042]],[[2.0059529]],[[2.10073421]],[[2.05426095]],[[2.33397]],[[1.84449252]],[[1.52989259]],[[1.7828072]],[[1.33142853]],[[1.49217604]],[[1.23970505]],[[1.48185372]],[[1.07502057]]
['ARHGEF11'],[[1.35737792]],[[1.78632896]],[[1.71161856]],[[1.77322728]],[[1.91349923]],[[1.71277332]],[[1.51414519]],[[1.8384248]],[[1.38669059]],[[1.38575913]],[[1.14067765]],[[1.31818882]],[[1.06694663]]
['DCTN4'],[[1.35794585]],[[1.54387523]],[[1.67297449]],[[1.66989363]],[[1.80780878]],[[1.29476297]],[[1.21075288]],[[1.6177654]],[[1.48981534]],[[1.30766937]],[[1.14959623]],[[1.27364924]],[[0.98526054]]
['SBF2'],[[1.66018871]],[[1.73386219]],[[1.77861899]],[[1.82086332]],[[2.14015391]],[[1.77808305]],[[1.68111455]],[[1.91746849]],[[1.37599597]],[[1.38620548]],[[1.26971381]],[[1.42879912]],[[1.15922582]]
['TSPAN2'],[[1.9014929]],[[1.65277539]],[[1.82220726]],[[1.71503355]],[[2.11643389]],[[1.54563684]],[[1.47542305]],[[2.12652238]],[[1.42884767]],[[1.45692537]],[[1.1919525]],[[1.34169984]],[[1.08836148]]
['VAV3'],[[1.45793715]],[[1.5407214]],[[1.61733289]],[[1.7084858]],[[1.84514746]],[[1.71400022]],[[1.53329274]],[[1.50009826]],[[1.10851756]],[[0.99931037]],[[1.05934195]],[[1.2182855]],[[0.98379265]]
['DSC2'],[[0.89992427]],[[1.46600135]],[[1.5891698]],[[1.52968907]],[[2.14884806]],[[1.82832335]],[[2.0720028]],[[2.34001204]],[[1.64687497]],[[1.55399066]],[[1.28312215]],[[1.62235288]],[[0.85816662]]
['OSTF1'],[[1.42676725]],[[1.9141687]],[[1.92285657]],[[1.9635249]],[[2.22905271]],[[1.64261402]],[[1.45491327]],[[1.75878314]],[[1.35536678]],[[1.27122605]],[[1.22523226]],[[1.41129865]],[[1.00970411]]
['TMEM2'],[[1.30029715]],[[1.69912558]],[[1.75669019]],[[1.78802393]],[[1.9962707]],[[1.63421448]],[[1.41829918]],[[1.56241612]],[[1.18032607]],[[1.21290567]],[[1.09452459]],[[1.27614327]],[[0.96397344]]
['AKIRIN2'],[[1.69485089]],[[1.78894438]],[[1.8190495]],[[1.88536883]],[[1.97521234]],[[1.46055234]],[[1.21247175]],[[1.55635773]],[[1.2388004]],[[1.41633554]],[[1.11830358]],[[1.24787609]],[[1.03304906]]
['CD63'],[[1.20330074]],[[1.87876161]],[[1.93245619]],[[1.97900776]],[[2.10082617]],[[1.99159799]],[[1.61634674]],[[1.87970817]],[[1.45793362]],[[1.44471835]],[[1.18088148]],[[1.41858847]],[[1.09381634]]
['AVIL'],[[1.41825364]],[[1.68141309]],[[1.83558813]],[[1.82902472]],[[1.58510906]],[[1.47369604]],[[1.77976982]],[[1.66348136]],[[1.18524902]],[[1.44832628]],[[0.99034925]],[[1.18827327]],[[1.00373356]]
['BLOC1S1'],[[1.40606758]],[[1.907531]],[[1.72496342]],[[1.76146403]],[[1.84780164]],[[1.44034294]],[[1.11699608]],[[1.67530682]],[[1.44212236]],[[1.2784854]],[[1.19014586]],[[1.38393775]],[[1.20886294]]
['GNS'],[[1.17638463]],[[1.93965909]],[[1.94254624]],[[2.01721738]],[[2.11502247]],[[1.73168434]],[[1.41582481]],[[1.69447427]],[[1.25409778]],[[1.17554836]],[[1.07669406]],[[1.21167328]],[[0.977873]]
['CPM'],[[1.50156519]],[[2.17319689]],[[2.15784319]],[[2.12529483]],[[1.85394318]],[[1.23229272]],[[0.88447746]],[[1.42522651]],[[0.94079882]],[[0.80335008]],[[0.98003139]],[[1.1007632]],[[0.87186168]]
['EGLN1'],[[1.40287395]],[[1.50057788]],[[1.53446677]],[[1.52232931]],[[1.91223319]],[[1.58082054]],[[1.57327886]],[[1.79317505]],[[1.28132255]],[[1.41306965]],[[1.08604243]],[[1.27733726]],[[1.02235245]]
['NPL'],[[1.86860283]],[[1.67193793]],[[1.77444183]],[[1.80229373]],[[2.12263427]],[[1.67619452]],[[1.60194913]],[[2.01012813]],[[1.72904712]],[[1.74973561]],[[1.40582289]],[[1.53955126]],[[1.18064589]]
['MFSD9'],[[1.35644077]],[[1.2764618]],[[1.25222177]],[[1.40554922]],[[2.47094384]],[[1.18925515]],[[1.12503411]],[[1.80761]],[[1.45463]],[[0.98239696]],[[1.51916437]],[[1.63719884]],[[0.99497706]]
['DRAM1'],[[1.11487427]],[[1.78548998]],[[1.75377197]],[[1.86872135]],[[2.0084882]],[[1.77224509]],[[1.69750707]],[[1.98975598]],[[1.40603363]],[[1.44518024]],[[1.20124459]],[[1.34119964]],[[1.11999392]]
['LCP1'],[[1.40615918]],[[1.68294445]],[[1.70318505]],[[1.7658101]],[[2.01625386]],[[1.61310472]],[[1.38116934]],[[1.68883902]],[[1.26710446]],[[1.24120091]],[[1.17999089]],[[1.33184277]],[[1.00813301]]
['TEX2'],[[1.58798949]],[[1.78376801]],[[1.62163532]],[[1.6846842]],[[1.96263633]],[[0.96791646]],[[0.95884036]],[[1.47575803]],[[1.43939354]],[[1.18396048]],[[1.09709947]],[[1.33396497]],[[1.11457306]]
['IL1RN'],[[1.01043895]],[[2.01459029]],[[1.98599841]],[[1.9527714]],[[2.19247924]],[[2.20612744]],[[1.84892824]],[[2.03379816]],[[1.46108622]],[[1.53739634]],[[1.17449099]],[[1.51281379]],[[1.22029881]]
['FAM129B'],[[0.36507117]],[[2.06483848]],[[1.91215042]],[[2.03755647]],[[1.82385393]],[[1.85115981]],[[1.4431038]],[[1.76330037]],[[1.39884671]],[[1.37074819]],[[1.01451684]],[[1.18675827]],[[0.96602203]]
['KIF13A'],[[1.86995738]],[[1.72730132]],[[1.65745481]],[[1.61012221]],[[1.76792948]],[[1.8515263]],[[1.60603242]],[[1.84636599]],[[1.39490661]],[[1.4556815]],[[1.27839094]],[[1.39856689]],[[1.10268277]]
['IER3'],[[2.00137245]],[[2.28370392]],[[2.16302942]],[[2.30873527]],[[1.96926388]],[[1.38240981]],[[1.22371134]],[[1.52991013]],[[1.12030391]],[[1.75504511]],[[1.12125581]],[[1.31030321]],[[1.2259963]]
['SQOR'],[[1.37839435]],[[1.90042207]],[[1.87202504]],[[2.10557038]],[[2.0223915]],[[1.6597173]],[[1.44130998]],[[1.63786513]],[[1.2913583]],[[1.30809483]],[[1.05410579]],[[1.24292918]],[[1.02956829]]
['HADHB'],[[1.03138429]],[[1.77393341]],[[1.80496474]],[[1.83271703]],[[1.77916173]],[[1.51057282]],[[1.36351431]],[[1.57089127]],[[1.22961009]],[[1.12167251]],[[1.05075661]],[[1.20734723]],[[0.96727993]]
['SSFA2'],[[1.22626764]],[[1.66685654]],[[1.74243824]],[[1.76066146]],[[1.88949029]],[[1.5830606]],[[1.47738402]],[[1.67452636]],[[1.25988338]],[[1.33880777]],[[1.12004233]],[[1.26026538]],[[1.01020409]]
['SLC40A1'],[[1.76553293]],[[1.64173972]],[[1.64591936]],[[1.76535478]],[[1.99642325]],[[1.72722573]],[[1.37068511]],[[1.93432474]],[[1.78574272]],[[1.68295866]],[[1.2530336]],[[1.34163696]],[[1.07625574]]
['GPAT3'],[[1.86013769]],[[1.90294295]],[[1.97674525]],[[2.0169027]],[[1.75160376]],[[2.15065408]],[[1.96457386]],[[1.76003882]],[[1.12465927]],[[1.56676785]],[[1.11802208]],[[1.20162175]],[[1.02972219]]
['FBN2'],[[0.85553193]],[[1.83689631]],[[1.81575404]],[[1.8630805]],[[1.48929099]],[[1.67587677]],[[1.24321528]],[[1.13991628]],[[0.94704739]],[[1.06559347]],[[0.60929168]],[[0.83307537]],[[0.87845144]]
['GABARAPL1'],[[2.01346182]],[[2.02510584]],[[2.06160606]],[[2.02732248]],[[2.41154748]],[[1.4358662]],[[1.1866112]],[[1.62570861]],[[1.33273951]],[[1.51492195]],[[1.37634373]],[[1.58716712]],[[1.02292377]]
['CSAD'],[[1.78860376]],[[1.8817293]],[[1.9265193]],[[1.86877176]],[[1.9670932]],[[1.46221902]],[[1.43581789]],[[1.73846936]],[[1.2812974]],[[1.46698349]],[[1.21775386]],[[1.35644096]],[[1.12403921]]
['REM2'],[[1.92843116]],[[2.09334764]],[[2.0803683]],[[2.02776465]],[[2.26212224]],[[1.73046359]],[[1.55585679]],[[2.04324825]],[[1.54023405]],[[1.72604125]],[[1.37557709]],[[1.66979188]],[[1.29423805]]
['TSSK4'],[[1.22156621]],[[1.53326545]],[[1.82532032]],[[1.29655953]],[[1.49622921]],[[1.13989325]],[[1.58454019]],[[1.45163167]],[[1.09199465]],[[1.61986265]],[[1.09636685]],[[1.12520157]],[[0.97429123]]
['SLC12A6'],[[1.42243897]],[[1.82052785]],[[1.86054328]],[[1.9069469]],[[2.11994579]],[[1.64559878]],[[1.44660816]],[[1.65463503]],[[1.2155732]],[[1.33307253]],[[1.11710241]],[[1.28969763]],[[0.97576033]]
['IQGAP1'],[[1.4404181]],[[1.89879042]],[[1.96062225]],[[2.00622246]],[[2.37230811]],[[1.75275365]],[[1.50471972]],[[1.87778343]],[[1.34258279]],[[1.27253158]],[[1.21809494]],[[1.42440372]],[[1.01704601]]
['CLEC18B'],[[1.6364492]],[[1.89924104]],[[1.94267363]],[[1.91116878]],[[1.7803181]],[[1.89559117]],[[1.61043845]],[[1.69705503]],[[1.30249512]],[[1.87900628]],[[0.72216215]],[[1.12458654]],[[0.79206061]]
['CPNE2'],[[1.60423446]],[[1.81022743]],[[1.65015331]],[[1.82797297]],[[1.81668841]],[[1.37347985]],[[1.3147897]],[[1.76672597]],[[1.40764378]],[[1.37964072]],[[1.18773859]],[[1.35715699]],[[1.13725305]]
['CMTM2'],[[2.08714575]],[[2.02894412]],[[2.09722084]],[[1.98231784]],[[2.42715297]],[[1.68032827]],[[1.32058301]],[[1.91728289]],[[1.65206996]],[[1.64673739]],[[1.4358457]],[[1.52225261]],[[1.24679154]]
