['CFLAR'],[[0.85238974]],[[1.6692602]],[[1.63449315]],[[1.78572882]],[[1.75259767]],[[1.45309649]],[[1.08752265]],[[0.98910094]],[[0.79444742]],[[0.81653151]],[[0.72731137]],[[0.6727414]],[[0.77075672]]
['HEATR5A'],[[1.02393721]],[[1.47312069]],[[1.3489812]],[[1.42178444]],[[1.93288049]],[[1.36686626]],[[1.10642394]],[[0.99511305]],[[0.9298586]],[[0.99976603]],[[1.01262843]],[[0.91274532]],[[1.01109672]]
['MLLT1'],[[1.02221815]],[[1.69012578]],[[1.75157308]],[[2.02354895]],[[2.36947722]],[[1.4343497]],[[1.10162567]],[[1.08730692]],[[1.00523817]],[[1.16569041]],[[1.00619504]],[[0.90033369]],[[1.00893323]]
['SH3BP5'],[[1.04847063]],[[2.1242143]],[[2.22446721]],[[2.41211078]],[[2.59362608]],[[1.43727594]],[[1.1312899]],[[1.06970005]],[[1.01650807]],[[1.15906838]],[[1.12387933]],[[1.09664492]],[[1.16066659]]
['IL13RA1'],[[0.84874261]],[[1.52108828]],[[1.5618216]],[[1.75427951]],[[2.0022446]],[[1.26157147]],[[0.90850414]],[[1.01329692]],[[0.76923745]],[[0.88374478]],[[0.91199379]],[[0.75198592]],[[0.89377975]]
['RAI2'],[[1.29523607]],[[2.0473956]],[[2.40513421]],[[2.48371492]],[[2.50979582]],[[2.10564993]],[[1.84902821]],[[0.86717366]],[[0.92820577]],[[1.63444181]],[[1.68967791]],[[1.521014]],[[1.33446724]]
['CNGA4'],[[1.01286901]],[[1.94060441]],[[1.50122562]],[[1.33977591]],[[2.28914886]],[[1.48480754]],[[1.80940552]],[[1.23020734]],[[1.21916939]],[[1.36260472]],[[1.02766959]],[[1.20723612]],[[1.48685611]]
['KDM6B'],[[0.9639776]],[[1.77539634]],[[1.72928205]],[[1.91201849]],[[1.99870471]],[[1.37663825]],[[1.10793202]],[[1.06793775]],[[1.05286217]],[[1.16856777]],[[0.9071654]],[[0.7810308]],[[0.96601408]]
['FLOT2'],[[0.93542665]],[[1.87525316]],[[1.87647681]],[[2.20222631]],[[2.3385605]],[[1.71111665]],[[1.26724927]],[[1.1489423]],[[1.07412632]],[[1.0296593]],[[0.82906853]],[[0.781197]],[[0.90441025]]
['TBC1D8B'],[[1.17468157]],[[2.35010302]],[[2.00003633]],[[1.74058749]],[[2.18107184]],[[1.866034]],[[1.14117393]],[[0.74730902]],[[0.82364428]],[[1.3883054]],[[1.21652889]],[[0.9523062]],[[1.10893293]]
['NUMB'],[[0.91398579]],[[1.70578929]],[[1.68255111]],[[1.86468873]],[[1.8162348]],[[1.45611959]],[[1.16169692]],[[1.10895938]],[[0.951533]],[[1.04761414]],[[0.86664063]],[[0.77664908]],[[0.89138795]]
['LAMTOR5'],[[1.08328357]],[[1.96213266]],[[1.93863555]],[[2.19505553]],[[2.18602619]],[[1.90948424]],[[1.24149255]],[[1.24312169]],[[1.18671068]],[[1.18808038]],[[0.97261504]],[[0.95671152]],[[1.0118712]]
['AGO4'],[[1.02159929]],[[1.73883319]],[[1.68894808]],[[1.87944508]],[[1.88442784]],[[1.67388722]],[[1.19153959]],[[1.158162]],[[0.90875451]],[[1.15975504]],[[0.96049304]],[[0.85744117]],[[0.96949074]]
['TMEM165'],[[0.88208545]],[[1.46398839]],[[1.47054548]],[[1.53514174]],[[1.53017991]],[[1.54847812]],[[1.18015229]],[[1.01524692]],[[0.86537046]],[[0.75039845]],[[0.72393037]],[[0.73036943]],[[0.773994]]
['AGTPBP1'],[[0.96775557]],[[1.6217682]],[[1.64111693]],[[1.80513571]],[[1.8709209]],[[1.85188466]],[[1.14312398]],[[1.0963022]],[[0.85243379]],[[1.00772331]],[[0.85962199]],[[0.82354921]],[[0.92088604]]
['PHF21A'],[[0.91090791]],[[1.70909206]],[[1.77530664]],[[1.9815294]],[[1.9386104]],[[1.5227418]],[[1.22269319]],[[1.08860287]],[[1.01650587]],[[0.93410913]],[[0.80820372]],[[0.75983096]],[[0.83907057]]
['STX11'],[[0.66731624]],[[1.27384886]],[[1.30747019]],[[1.53784841]],[[1.39911074]],[[1.03222879]],[[0.75324719]],[[0.83731991]],[[0.5694515]],[[0.63885093]],[[0.55668319]],[[0.50011092]],[[0.60186954]]
['USP15'],[[0.71732652]],[[1.24744027]],[[1.28137612]],[[1.38004619]],[[1.50451287]],[[1.21152644]],[[0.79528736]],[[0.74056419]],[[0.75193934]],[[0.7738754]],[[0.73826617]],[[0.64423624]],[[0.78124492]]
['CAB39'],[[1.02578037]],[[1.93508819]],[[1.9108465]],[[2.1776469]],[[2.14656823]],[[1.90598833]],[[1.3241588]],[[1.25967703]],[[0.99501971]],[[1.09876393]],[[1.0103185]],[[0.86053593]],[[1.04977011]]
['PLXNC1'],[[0.96978904]],[[1.79904579]],[[1.78953403]],[[2.02464117]],[[1.94942791]],[[1.70696272]],[[1.24364182]],[[1.20712265]],[[0.91660735]],[[0.99000646]],[[0.80273196]],[[0.69819303]],[[0.8423172]]
['ABHD17C'],[[1.57335632]],[[2.41313557]],[[2.60338153]],[[2.75792248]],[[3.28678482]],[[1.8956402]],[[1.8528549]],[[1.77899083]],[[1.82119981]],[[1.59556934]],[[1.42239202]],[[1.46463207]],[[1.34623734]]
['TM6SF1'],[[1.03585339]],[[1.78361445]],[[1.69306893]],[[1.93842097]],[[1.89884736]],[[1.54481169]],[[1.32256897]],[[1.26780073]],[[1.07799747]],[[1.15854722]],[[1.03932282]],[[0.97818172]],[[1.08211939]]
['SLC31A2'],[[0.6582153]],[[0.97541039]],[[1.03903622]],[[1.21214945]],[[1.51966694]],[[1.30038505]],[[0.87964313]],[[0.95918197]],[[0.54544117]],[[0.71034307]],[[0.61155863]],[[0.66108421]],[[0.66379822]]
['RNF144B'],[[0.84740982]],[[1.91564689]],[[1.91359178]],[[2.0901862]],[[1.66298645]],[[1.41361596]],[[1.05844216]],[[1.07255186]],[[0.72953045]],[[0.92450959]],[[0.77348075]],[[0.81850541]],[[0.80203949]]
['GGH'],[[2.34246402]],[[2.71330583]],[[2.63945129]],[[2.2536597]],[[2.68266511]],[[2.6181033]],[[2.05419549]],[[2.01157215]],[[1.44401489]],[[1.60403111]],[[0.99911779]],[[1.05575373]],[[1.53158038]]
['SDCBP'],[[0.94507146]],[[1.85082569]],[[1.83285471]],[[2.09019063]],[[2.03477774]],[[1.8151863]],[[1.16597666]],[[1.16371499]],[[0.85646914]],[[1.1355321]],[[0.93847263]],[[0.79260907]],[[1.0068246]]
['SORL1'],[[0.85913692]],[[1.49322018]],[[1.53461198]],[[1.6659007]],[[1.84275129]],[[1.49682791]],[[1.01586157]],[[1.00427965]],[[0.84292861]],[[0.99457319]],[[0.86762225]],[[0.74239262]],[[0.90073984]]
['ENTPD1'],[[0.79759765]],[[1.59314772]],[[1.60942024]],[[1.72844651]],[[1.75925259]],[[1.3752686]],[[0.8695246]],[[0.77130955]],[[0.69161017]],[[0.84096844]],[[0.72684997]],[[0.62561448]],[[0.75860694]]
['DIRC2'],[[0.92897567]],[[1.59192034]],[[1.65941569]],[[1.72937587]],[[1.66979593]],[[1.74254866]],[[1.18405261]],[[1.15538832]],[[0.88922933]],[[1.1028727]],[[0.87114366]],[[0.7849961]],[[0.92467511]]
['APH1B'],[[1.05572187]],[[1.54430973]],[[1.52110171]],[[1.60830496]],[[2.02266849]],[[1.59141187]],[[1.09892233]],[[1.07147736]],[[0.81573243]],[[1.01393171]],[[0.9579725]],[[0.91837638]],[[0.98775258]]
['C1RL'],[[1.04129996]],[[1.87706995]],[[1.86260644]],[[1.99141735]],[[2.07947088]],[[1.57574859]],[[1.21987283]],[[1.09097758]],[[1.06644293]],[[1.04068142]],[[0.88501194]],[[0.83175242]],[[0.91704855]]
['TLE3'],[[0.73641145]],[[1.58832857]],[[1.58979545]],[[1.7490561]],[[1.85925252]],[[1.13680034]],[[0.75296558]],[[0.8583584]],[[0.88891052]],[[1.09265354]],[[0.7941858]],[[0.74256537]],[[0.90326333]]
['IGF1R'],[[0.95255572]],[[1.89775064]],[[1.8630307]],[[2.02480293]],[[1.94686183]],[[1.54120932]],[[1.19640913]],[[1.15320696]],[[0.87661287]],[[1.11401358]],[[1.01188195]],[[0.86697112]],[[1.0601158]]
['SSH2'],[[0.88706966]],[[1.65699051]],[[1.64478131]],[[1.78025732]],[[1.73157296]],[[1.39889798]],[[1.08555847]],[[1.10389632]],[[0.83298348]],[[1.09525343]],[[0.8975036]],[[0.82861802]],[[0.9379422]]
['OSBPL1A'],[[0.88293934]],[[1.41998082]],[[1.43426771]],[[1.66052093]],[[1.64295367]],[[1.60449086]],[[1.05149006]],[[0.96108789]],[[0.71770336]],[[0.82584214]],[[0.84346361]],[[0.76657208]],[[0.80074148]]
['SLC16A3'],[[0.87692719]],[[1.38024477]],[[1.3822221]],[[1.56313417]],[[1.73959486]],[[1.1631207]],[[1.05793882]],[[1.0061904]],[[0.95760481]],[[1.18733201]],[[0.80077525]],[[0.75681448]],[[0.89566114]]
['IFNAR1'],[[0.97940407]],[[2.05600353]],[[2.04382142]],[[2.24076675]],[[2.27869815]],[[1.81266172]],[[1.12607183]],[[1.04252943]],[[0.92455247]],[[0.94628701]],[[0.81569789]],[[0.76693936]],[[0.89725476]]
['SLC44A3'],[[0.85944169]],[[2.35866873]],[[2.0491314]],[[2.22487019]],[[2.72863979]],[[1.34586586]],[[1.6085858]],[[1.10683086]],[[1.23923772]],[[0.98708893]],[[0.23035231]],[[0.95230625]],[[0.72731474]]
['FCGR2A'],[[0.78013755]],[[1.51282257]],[[1.5909174]],[[1.729801]],[[1.6971688]],[[1.38092697]],[[0.96993993]],[[0.95910224]],[[0.82798028]],[[0.89943437]],[[0.66965806]],[[0.62699]],[[0.77606959]]
['HMCN1'],[[1.01286901]],[[1.76395393]],[[2.12523801]],[[2.09793815]],[[2.61930474]],[[2.33288531]],[[1.47988771]],[[0.63170094]],[[0.95281331]],[[1.34677419]],[[1.23893329]],[[1.22383148]],[[1.33446724]]
['CNIH4'],[[0.88896293]],[[1.99697144]],[[1.93690483]],[[2.1836956]],[[1.8471591]],[[1.55342264]],[[1.1211978]],[[0.99217207]],[[0.76130441]],[[0.75705254]],[[0.6914087]],[[0.72302118]],[[0.79708782]]
['LBR'],[[1.11266518]],[[1.69775651]],[[1.6166638]],[[1.78546393]],[[1.72546041]],[[1.71362639]],[[1.1212977]],[[1.14198522]],[[0.84507223]],[[1.2537893]],[[1.01028649]],[[0.82657045]],[[1.04523893]]
['NFKBIZ'],[[0.81135773]],[[1.62410203]],[[1.63412546]],[[1.69915929]],[[1.64789898]],[[1.4370368]],[[1.1269816]],[[1.01697914]],[[0.80094151]],[[0.82107459]],[[0.71191254]],[[0.72143522]],[[0.80133799]]
['FAM105A'],[[1.08581747]],[[1.48727096]],[[1.64194868]],[[1.67221999]],[[2.02888041]],[[1.66960168]],[[1.50216429]],[[1.39820344]],[[1.0711723]],[[0.92906356]],[[0.97000141]],[[1.00837023]],[[0.97958499]]
['ARHGAP26'],[[0.83466664]],[[1.30963455]],[[1.31370439]],[[1.44868456]],[[1.66951207]],[[1.299259]],[[1.01568284]],[[0.97283161]],[[0.79748521]],[[0.87034796]],[[0.7790719]],[[0.7094604]],[[0.80955637]]
['CREB5'],[[0.87434734]],[[1.75702846]],[[1.81235158]],[[1.95783603]],[[1.66907281]],[[1.68289123]],[[1.22114787]],[[1.12248547]],[[0.92718669]],[[0.9149818]],[[0.7661537]],[[0.6693478]],[[0.82359139]]
['SLC12A9'],[[0.96143213]],[[1.81884993]],[[1.8574045]],[[1.95784086]],[[1.95823718]],[[1.53327651]],[[1.36268059]],[[1.08188676]],[[1.02562248]],[[0.97181758]],[[0.83295884]],[[0.81923178]],[[0.94572125]]
['CSGALNACT1'],[[1.03218699]],[[1.48742616]],[[1.53696205]],[[1.72336806]],[[2.43447678]],[[1.30086172]],[[0.9247916]],[[1.00144231]],[[0.93436821]],[[1.11773039]],[[1.02058784]],[[1.04716372]],[[1.07558338]]
['MSRB2'],[[0.78293714]],[[1.24592167]],[[1.21409895]],[[1.36203274]],[[1.51197133]],[[0.77270647]],[[0.80753345]],[[0.90078934]],[[0.73505635]],[[0.9550002]],[[0.76876554]],[[0.61637318]],[[0.85283097]]
['NRBF2'],[[0.90996456]],[[1.68145519]],[[1.62475781]],[[1.88984549]],[[1.93125108]],[[1.45630604]],[[1.0580882]],[[1.00145945]],[[0.90051798]],[[1.09001426]],[[0.87745859]],[[0.73359913]],[[0.95345648]]
['FAM160B1'],[[0.86446852]],[[1.43429733]],[[1.41177561]],[[1.59835447]],[[1.51326295]],[[1.5895941]],[[1.02452409]],[[0.9919812]],[[0.74447296]],[[0.8872563]],[[0.74630839]],[[0.64266815]],[[0.79153923]]
['AMN1'],[[0.96460883]],[[1.68524717]],[[1.62073718]],[[1.85448184]],[[1.94232076]],[[1.54404593]],[[1.10666885]],[[0.94083001]],[[0.90754967]],[[0.9202964]],[[0.86130541]],[[0.69048334]],[[0.83208229]]
['ARL11'],[[0.99240241]],[[1.59020663]],[[1.55890753]],[[1.737356]],[[1.5819533]],[[1.43290004]],[[1.23794175]],[[1.03406158]],[[0.88505262]],[[0.99086076]],[[0.80463892]],[[0.75289367]],[[0.82321873]]
['NR4A2'],[[0.7993407]],[[1.0396312]],[[1.13885441]],[[1.41700914]],[[1.68814374]],[[1.37647703]],[[0.89731476]],[[0.9575512]],[[0.70611186]],[[1.08479629]],[[0.83039497]],[[0.93102591]],[[0.9276808]]
['RBMS1'],[[0.98815619]],[[1.82014621]],[[1.85922425]],[[2.04772318]],[[2.04261873]],[[1.74990278]],[[1.24701015]],[[1.11632031]],[[0.97766072]],[[0.93038259]],[[0.95603754]],[[0.89619457]],[[0.97592744]]
['FAM49B'],[[0.91842352]],[[1.49015444]],[[1.44881466]],[[1.64421604]],[[1.59268064]],[[1.49730196]],[[0.985842]],[[0.95563457]],[[0.72131089]],[[0.91363849]],[[0.79388473]],[[0.71467495]],[[0.8438156]]
['RABGEF1'],[[0.68422362]],[[1.47849176]],[[1.46488492]],[[1.6001168]],[[1.69445384]],[[1.42233862]],[[0.92430012]],[[0.68718667]],[[0.80191382]],[[1.08024708]],[[0.82026427]],[[0.8263087]],[[0.74641301]]
['AZIN1'],[[0.96981441]],[[1.49324935]],[[1.39861603]],[[1.63817901]],[[1.97563408]],[[1.29902157]],[[0.97604476]],[[1.06816585]],[[0.91859843]],[[1.09149658]],[[0.93452069]],[[0.92157621]],[[0.97071233]]
['RASA2'],[[0.96912444]],[[1.89575668]],[[1.86618361]],[[2.11123128]],[[1.92745877]],[[1.69308468]],[[1.00225174]],[[0.88163614]],[[0.79019877]],[[0.9717713]],[[0.91697877]],[[0.86730425]],[[0.96952867]]
['AFF2'],[[0.940296]],[[1.69236173]],[[1.63068126]],[[1.98347337]],[[1.773696]],[[1.22606806]],[[0.96480465]],[[1.00321121]],[[0.81406531]],[[1.0667426]],[[0.91316064]],[[0.70569737]],[[0.92608788]]
['CACNA1D'],[[0.91101144]],[[1.88175218]],[[1.70577059]],[[1.9312861]],[[2.24509883]],[[1.08596978]],[[0.8965922]],[[0.9526682]],[[1.27353411]],[[1.64322616]],[[1.11752161]],[[1.10134132]],[[1.22416951]]
['KCNJ15'],[[0.79112872]],[[1.79420166]],[[1.77998582]],[[1.92963936]],[[1.55622383]],[[1.49529065]],[[0.86541466]],[[0.66372443]],[[0.57610248]],[[0.74806426]],[[0.62659457]],[[0.47123238]],[[0.67216134]]
['CCDC17'],[[0.82707421]],[[1.28539365]],[[1.39830343]],[[1.46978804]],[[1.58497967]],[[1.17347525]],[[1.11698508]],[[0.85431225]],[[0.82883252]],[[0.7320626]],[[0.67123071]],[[0.6659151]],[[0.79778816]]
['MPZL3'],[[0.89699725]],[[1.98217045]],[[1.98366923]],[[2.25008242]],[[2.06526664]],[[1.58953771]],[[0.88701371]],[[0.8432965]],[[0.74305513]],[[1.24601993]],[[0.9650011]],[[0.85131943]],[[1.06976208]]
['ANO10'],[[0.92999169]],[[1.64346572]],[[1.59504895]],[[1.75762331]],[[1.63565255]],[[1.60118895]],[[1.2104801]],[[1.18703584]],[[0.89888966]],[[1.07212508]],[[0.88635536]],[[0.89325182]],[[1.02949446]]
['SLC25A44'],[[0.96832603]],[[1.69524664]],[[1.68888004]],[[1.8665751]],[[1.73254363]],[[1.49923566]],[[1.138279]],[[1.06916439]],[[0.90321572]],[[1.04820555]],[[0.84510918]],[[0.74586222]],[[0.93369093]]
['NBEAL2'],[[0.94004332]],[[1.49439984]],[[1.4830951]],[[1.63183162]],[[1.57935883]],[[1.27162327]],[[1.14652071]],[[0.96466763]],[[0.86998778]],[[1.05340544]],[[0.82427843]],[[0.73563659]],[[0.87762072]]
['ZNF281'],[[1.01948172]],[[1.73650054]],[[1.77807174]],[[2.00098912]],[[1.9334352]],[[1.84460877]],[[1.16677483]],[[1.0854004]],[[0.77665615]],[[1.03951205]],[[0.94091127]],[[0.75969554]],[[0.96700166]]
['MAPKAPK2'],[[0.98493432]],[[1.65361431]],[[1.62114929]],[[1.78992941]],[[2.27273312]],[[1.15584415]],[[1.09247141]],[[1.18717136]],[[1.22457623]],[[1.24168072]],[[1.01939691]],[[0.96081511]],[[1.0059033]]
['TYW5'],[[1.05202807]],[[1.79540289]],[[1.83508249]],[[1.98217581]],[[1.90474827]],[[2.08914811]],[[1.02510989]],[[0.91062278]],[[0.93753656]],[[0.85563526]],[[0.88742274]],[[0.81500429]],[[0.8674296]]
['RNF149'],[[0.7546765]],[[1.64836129]],[[1.69230633]],[[1.8539776]],[[1.77141525]],[[1.56133879]],[[0.90659532]],[[0.93308607]],[[0.71344355]],[[0.8703524]],[[0.65633117]],[[0.60940363]],[[0.75671159]]
['CDC42EP3'],[[1.37795389]],[[2.35574677]],[[2.31944779]],[[2.53430805]],[[2.56015511]],[[2.14293452]],[[1.66624401]],[[1.39151116]],[[1.35425658]],[[1.11241902]],[[1.23229279]],[[1.03673324]],[[1.25292746]]
['EIF4E3'],[[0.87678205]],[[1.59892599]],[[1.6221938]],[[1.81084912]],[[1.66978877]],[[1.62694718]],[[1.06042573]],[[0.92341668]],[[0.74010736]],[[0.80335493]],[[0.76016712]],[[0.69611231]],[[0.79645159]]
['CXCR1'],[[0.80042638]],[[1.87468527]],[[1.85198684]],[[2.08457843]],[[2.17328995]],[[1.28729492]],[[0.86638841]],[[0.92895495]],[[0.90233065]],[[1.077493]],[[0.79580297]],[[0.72792942]],[[0.89619349]]
['IFI16'],[[0.75437743]],[[1.70658942]],[[1.75935438]],[[1.92315124]],[[2.02708425]],[[1.28795355]],[[0.7608586]],[[0.68291267]],[[0.60041171]],[[0.65246506]],[[0.59682918]],[[0.58021022]],[[0.66186098]]
['PPP4R2'],[[0.93867747]],[[2.0225248]],[[2.02695928]],[[2.32762817]],[[2.14167552]],[[1.99647146]],[[1.17278508]],[[1.16867023]],[[0.99273141]],[[1.00557461]],[[0.95708383]],[[0.86739086]],[[0.9748932]]
['APBB2'],[[1.6020958]],[[2.51881389]],[[2.91431271]],[[3.11363376]],[[3.98025679]],[[3.04977863]],[[1.71248696]],[[1.19024286]],[[2.58049657]],[[2.09556603]],[[1.44954236]],[[1.5210139]],[[1.06529056]]
['SPDYA'],[[0.76832447]],[[1.37589204]],[[1.52525977]],[[1.63957007]],[[1.52861655]],[[1.54379461]],[[1.0251105]],[[0.94596151]],[[0.65096095]],[[0.80737919]],[[0.5579239]],[[0.73376579]],[[0.77833534]]
['C4orf3'],[[0.8774175]],[[1.60908634]],[[1.62606598]],[[1.80013645]],[[2.098388]],[[1.68594581]],[[0.97297939]],[[1.017785]],[[0.87917674]],[[0.84720275]],[[0.83583622]],[[0.79184386]],[[0.84932528]]
['MB21D1'],[[0.84755736]],[[1.77627411]],[[1.70794402]],[[1.87239728]],[[1.89818014]],[[1.35649057]],[[1.18963798]],[[1.09646513]],[[0.88213762]],[[0.79436985]],[[0.83011053]],[[0.81800442]],[[0.768489]]
['LMTK2'],[[0.84103471]],[[1.51202131]],[[1.4291768]],[[1.58852958]],[[1.64465213]],[[1.12290464]],[[0.8455654]],[[0.88212964]],[[0.76556255]],[[1.07002212]],[[0.84343103]],[[0.69298885]],[[0.89400906]]
['NOXRED1'],[[0.79507263]],[[1.46270437]],[[1.37759303]],[[1.70228046]],[[2.00733046]],[[1.71553703]],[[1.11786477]],[[0.93207685]],[[0.88100879]],[[0.9053897]],[[0.65724797]],[[0.60352471]],[[0.73127654]]
['KBTBD6'],[[0.92278371]],[[1.72779931]],[[1.75928867]],[[2.04386402]],[[2.83941905]],[[0.99786913]],[[1.08434214]],[[1.13236498]],[[0.98639523]],[[1.03766231]],[[1.07111195]],[[1.24414805]],[[1.10686864]]
['PDZD8'],[[1.09908171]],[[1.84053256]],[[1.8214705]],[[2.07893105]],[[2.16496215]],[[1.99663632]],[[1.32326923]],[[1.2965699]],[[1.09532653]],[[1.3066027]],[[1.06431737]],[[0.98414037]],[[1.14082089]]
['NDEL1'],[[0.85272209]],[[1.73135239]],[[1.73793992]],[[1.88759337]],[[1.86733387]],[[1.3185293]],[[0.83878166]],[[0.7741308]],[[0.73132566]],[[1.06563972]],[[0.8168285]],[[0.75295291]],[[0.91709768]]
['STX3'],[[0.8373361]],[[1.55466647]],[[1.52724949]],[[1.71495107]],[[1.60641892]],[[1.39055713]],[[0.99107238]],[[0.88330611]],[[0.67847167]],[[0.90082876]],[[0.76959666]],[[0.64817447]],[[0.82699418]]
['BEST1'],[[0.83476141]],[[1.55821141]],[[1.54570267]],[[1.67923244]],[[1.76166246]],[[1.21483338]],[[0.81399727]],[[0.78210481]],[[0.83394579]],[[1.01880018]],[[0.80070237]],[[0.65217838]],[[0.83096903]]
['VASN'],[[2.34246378]],[[3.12793274]],[[3.34399827]],[[3.8855821]],[[4.30389483]],[[2.27934299]],[[2.96933626]],[[3.11959983]],[[3.03352028]],[[2.30121472]],[[2.15782875]],[[2.24484245]],[[2.75191447]]
['RBPJ'],[[0.94096472]],[[1.57814305]],[[1.64304684]],[[1.83396551]],[[2.01771579]],[[1.93291285]],[[1.15696995]],[[1.08280483]],[[0.80755404]],[[0.87893921]],[[0.81911376]],[[0.81825698]],[[0.87727463]]
['MMADHC'],[[1.03936799]],[[1.6069599]],[[1.65176713]],[[1.78807756]],[[1.74893606]],[[1.60693514]],[[1.14711403]],[[1.05899967]],[[0.86289366]],[[0.98390135]],[[0.89292077]],[[0.82751379]],[[0.97686536]]
['PXK'],[[1.10363649]],[[2.09545411]],[[2.04399242]],[[2.23961899]],[[2.11177507]],[[1.97496247]],[[1.47067781]],[[1.32896797]],[[1.04430833]],[[1.25039963]],[[1.02578847]],[[0.88665149]],[[1.08680259]]
['STAT3'],[[0.75564282]],[[1.45179205]],[[1.458958]],[[1.65386619]],[[1.69371446]],[[1.14304832]],[[0.88115961]],[[0.9194004]],[[0.84341118]],[[0.95231304]],[[0.78137061]],[[0.70707561]],[[0.81757092]]
['SLC16A4'],[[1.43110591]],[[2.48226523]],[[2.73700707]],[[2.60969187]],[[2.54302267]],[[1.94681889]],[[2.05757192]],[[1.64916405]],[[0.89881979]],[[1.20762756]],[[1.17013097]],[[0.95230625]],[[0.93394466]]
['SNTB2'],[[1.06615004]],[[1.60432012]],[[1.54045273]],[[1.70408711]],[[1.99085435]],[[1.56442531]],[[1.03335175]],[[1.05351209]],[[0.98157748]],[[0.97507037]],[[1.02449632]],[[0.97650611]],[[1.0242988]]
['XPO6'],[[0.86527599]],[[1.74430002]],[[1.76154142]],[[1.9883565]],[[2.05655466]],[[1.35233215]],[[0.91874349]],[[0.82972942]],[[0.86944752]],[[1.0023043]],[[0.81765034]],[[0.73559383]],[[0.9105561]]
['CCDC126'],[[0.9158818]],[[1.65032102]],[[1.57344019]],[[1.74903104]],[[1.8067365]],[[1.67224911]],[[0.97567955]],[[1.08665416]],[[0.81559235]],[[0.93862679]],[[0.94070595]],[[0.79880543]],[[0.94217211]]
['RNASE6'],[[0.99279157]],[[1.22855928]],[[1.32984102]],[[1.24081865]],[[2.33886609]],[[1.01181346]],[[1.27696302]],[[1.43680305]],[[1.22139843]],[[1.13693682]],[[0.91106196]],[[1.10828794]],[[1.01742612]]
['EMB'],[[1.23573362]],[[1.96744168]],[[1.92784964]],[[2.13359972]],[[1.96017614]],[[2.38877161]],[[1.52938578]],[[1.37607791]],[[0.95821863]],[[1.1023715]],[[0.93620859]],[[1.02107447]],[[1.0055424]]
['TSEN34'],[[0.90826783]],[[1.83824458]],[[1.85451122]],[[2.09511405]],[[2.1032506]],[[1.34824278]],[[0.91076494]],[[0.94187361]],[[0.97607146]],[[1.11531079]],[[0.86522235]],[[0.80558404]],[[1.00915899]]
['TANC2'],[[1.22792522]],[[2.55215559]],[[2.46271876]],[[2.69477475]],[[2.42816164]],[[1.40598878]],[[1.22756301]],[[1.20724766]],[[1.15596266]],[[1.38109391]],[[1.29835888]],[[1.08221678]],[[1.26313463]]
['JUNB'],[[0.85059749]],[[1.91686402]],[[1.83946472]],[[2.02588334]],[[2.01755094]],[[1.24513873]],[[1.04962473]],[[1.10089389]],[[1.0033647]],[[1.1089328]],[[0.83438753]],[[0.80790914]],[[0.93608969]]
['RAB33B'],[[0.87890905]],[[1.76440926]],[[1.70722577]],[[1.95489095]],[[1.70138019]],[[1.60700876]],[[1.03362751]],[[0.98990703]],[[0.72574368]],[[0.88895453]],[[0.80296578]],[[0.61973904]],[[0.8290504]]
['RAB43'],[[0.96827069]],[[1.83121165]],[[1.59895884]],[[1.96001068]],[[2.0821998]],[[1.17804705]],[[0.84404448]],[[0.67514014]],[[0.90079271]],[[1.05333338]],[[0.76675645]],[[0.87198802]],[[0.95044611]]
['TNFRSF10C'],[[0.84735657]],[[1.71204811]],[[1.73674663]],[[1.90166736]],[[1.90224808]],[[1.35561531]],[[0.9928757]],[[0.99287444]],[[0.8844887]],[[1.07474195]],[[0.82185899]],[[0.71516184]],[[0.93699125]]
['NABP1'],[[0.85919261]],[[1.70658305]],[[1.75461238]],[[1.84356674]],[[1.77549772]],[[1.71906322]],[[1.00719942]],[[0.74965664]],[[0.67324087]],[[0.72032847]],[[0.62906949]],[[0.58624368]],[[0.73618122]]
['PLK3'],[[0.7268285]],[[1.445116]],[[1.39558687]],[[1.5179699]],[[2.17461446]],[[1.16300212]],[[0.58784618]],[[0.65405283]],[[0.63970515]],[[0.89376119]],[[0.73887862]],[[0.77890779]],[[0.81373183]]
['SLCO4C1'],[[1.44599592]],[[2.50696006]],[[2.38084219]],[[2.68896517]],[[2.86076485]],[[2.31147882]],[[1.73628543]],[[1.43044249]],[[1.37769385]],[[1.5727985]],[[1.51724371]],[[1.12836632]],[[1.52209581]]
['TLR1'],[[0.90045906]],[[1.71006406]],[[1.6973733]],[[1.85126466]],[[1.80351274]],[[1.76598342]],[[1.1168771]],[[0.94967397]],[[0.74783131]],[[0.83830079]],[[0.71405412]],[[0.62620979]],[[0.82552754]]
['NLRP6'],[[0.77702485]],[[1.72688755]],[[1.6688275]],[[1.8892602]],[[2.44102417]],[[1.1990562]],[[0.92447168]],[[0.88811236]],[[1.47144497]],[[1.14515224]],[[0.90652946]],[[0.89861779]],[[0.94594458]]
['B3GNTL1'],[[0.70629289]],[[1.16797913]],[[1.20647854]],[[1.26070884]],[[1.43938068]],[[1.09489881]],[[0.72589086]],[[0.69380631]],[[0.63412935]],[[0.93887484]],[[0.69595103]],[[0.71005757]],[[0.87057215]]
['CREG2'],[[0.59355459]],[[1.05328663]],[[1.06335138]],[[1.33977586]],[[1.83376178]],[[0.51428417]],[[0.4641896]],[[0.40106001]],[[0.58731617]],[[0.86273657]],[[0.51884065]],[[1.35516981]],[[1.15650354]]
