['FGR'],[[0.95815038]],[[1.20137438]],[[1.19712631]],[[1.36869862]],[[1.50297093]],[[1.46061752]],[[1.20031316]],[[1.15881873]],[[0.89436512]],[[0.95865201]],[[0.71371461]],[[0.74440489]],[[0.76648814]]
['NOL3'],[[0.91890524]],[[1.34957072]],[[1.14382183]],[[1.42450927]],[[1.07931627]],[[1.56530719]],[[1.45228193]],[[1.25947043]],[[0.94056574]],[[1.09052048]],[[0.93273194]],[[0.80568105]],[[0.79701213]]
['MAP1LC3B'],[[0.85695341]],[[1.29770765]],[[1.28344507]],[[1.51024253]],[[1.61691891]],[[1.19808987]],[[0.94210463]],[[1.12644283]],[[1.2233034]],[[1.10943472]],[[0.96351146]],[[0.89239257]],[[0.97032365]]
['PCTP'],[[0.89863323]],[[1.23399773]],[[1.15602369]],[[1.29603787]],[[1.56628782]],[[1.17135819]],[[1.15298982]],[[1.21629766]],[[1.19138702]],[[1.11900305]],[[1.07207749]],[[0.94836804]],[[1.01474668]]
['ARRB2'],[[0.86953356]],[[1.43828471]],[[1.41921059]],[[1.58670513]],[[1.4964513]],[[1.24103713]],[[1.04705593]],[[0.9809172]],[[1.02991374]],[[1.03390609]],[[0.81462734]],[[0.78352262]],[[0.89091259]]
['NARF'],[[0.90696952]],[[1.76683512]],[[1.76828621]],[[1.91815959]],[[1.79164303]],[[1.31786345]],[[1.13527656]],[[1.09590466]],[[1.28467517]],[[1.05627007]],[[0.87956215]],[[0.89019001]],[[0.99044273]]
['TMEM91'],[[1.08163167]],[[1.68509067]],[[1.55287971]],[[1.71184001]],[[1.69733369]],[[1.24545795]],[[1.27064139]],[[1.17151917]],[[1.10434043]],[[1.14646811]],[[1.02218721]],[[0.86311613]],[[1.0634201]]
['IFITM3'],[[0.55327415]],[[0.59176802]],[[0.59212254]],[[0.74026184]],[[2.07482724]],[[0.71484281]],[[0.45990161]],[[0.53034819]],[[1.31906516]],[[0.37288615]],[[0.31414948]],[[0.31715456]],[[0.32840928]]
['ZNF787'],[[1.18645921]],[[1.87762267]],[[1.79689271]],[[2.09768209]],[[1.97271416]],[[1.28879105]],[[1.27342815]],[[1.2742808]],[[1.15147665]],[[1.2619787]],[[1.0178527]],[[0.95713915]],[[1.09729974]]
['RCN3'],[[0.76218096]],[[1.19462968]],[[1.15155239]],[[1.27597959]],[[1.09542018]],[[0.85915959]],[[1.15141731]],[[0.9884064]],[[0.90892373]],[[0.95396371]],[[0.78366652]],[[0.71677625]],[[0.86422295]]
['KIAA0319L'],[[0.9136876]],[[1.34262121]],[[1.29109937]],[[1.41091863]],[[1.41846053]],[[1.14733673]],[[1.09377614]],[[0.9577347]],[[0.81811109]],[[0.97895382]],[[0.97367457]],[[0.80504414]],[[0.94747595]]
['MAP3K6'],[[1.17091279]],[[1.56909349]],[[1.54003178]],[[1.5398414]],[[1.69615917]],[[1.48589301]],[[1.70424636]],[[1.42570052]],[[1.46671492]],[[1.04452572]],[[1.06533206]],[[1.06756974]],[[1.15650321]]
['C1orf162'],[[0.95137738]],[[1.3693011]],[[1.37914601]],[[1.43496224]],[[1.571446]],[[1.30861634]],[[1.20278805]],[[1.14144166]],[[0.93420352]],[[0.88036142]],[[0.82891511]],[[0.90002599]],[[0.89733424]]
['CD53'],[[0.89371301]],[[1.37955]],[[1.37076736]],[[1.48484219]],[[1.70016555]],[[1.25938055]],[[1.02857301]],[[1.0676688]],[[0.90427292]],[[0.9301002]],[[0.82256933]],[[0.78806699]],[[0.85714122]]
['RGL1'],[[0.93969602]],[[1.75084415]],[[1.95303853]],[[1.63298326]],[[1.71543692]],[[1.61628576]],[[1.57870441]],[[1.44621663]],[[1.10996172]],[[0.90043649]],[[1.00100124]],[[1.07664344]],[[1.12496505]]
['SNX27'],[[0.91892483]],[[1.43643518]],[[1.33385426]],[[1.43397054]],[[1.46825111]],[[1.1727706]],[[1.13874654]],[[1.10126499]],[[0.87659931]],[[0.99894275]],[[0.89614977]],[[0.75222593]],[[0.88381749]]
['ADAMTSL4'],[[0.74396631]],[[1.07283179]],[[1.12123276]],[[1.13217187]],[[1.10892979]],[[0.99293875]],[[1.13861512]],[[0.98615787]],[[0.81398164]],[[0.71212325]],[[0.69847055]],[[0.68684462]],[[0.73274846]]
['MCL1'],[[0.76042764]],[[1.35168932]],[[1.36978756]],[[1.52160311]],[[1.62344628]],[[1.33321992]],[[0.97269156]],[[0.97626365]],[[0.78487606]],[[0.85824593]],[[0.73781011]],[[0.70744724]],[[0.80138157]]
['SLC39A1'],[[0.97793756]],[[1.3306199]],[[1.35225366]],[[1.43465445]],[[1.55809173]],[[1.15138834]],[[1.14419712]],[[1.11345512]],[[0.95114582]],[[0.91066605]],[[0.80186321]],[[0.85648623]],[[0.86081526]]
['RIT1'],[[0.98190426]],[[1.24442963]],[[1.26567245]],[[1.47738357]],[[1.46009111]],[[1.62283382]],[[1.08952335]],[[1.1973656]],[[0.90543826]],[[1.13590197]],[[0.93044033]],[[0.85856244]],[[0.97338157]]
['GALNT2'],[[0.9986934]],[[1.22810882]],[[1.3509775]],[[1.38145792]],[[1.63856695]],[[1.30942851]],[[1.31832104]],[[1.32642156]],[[1.12898954]],[[1.0571607]],[[1.00372592]],[[1.00121694]],[[0.98002715]]
['MBOAT2'],[[0.88024234]],[[1.45808513]],[[1.42797173]],[[1.5771291]],[[1.43860175]],[[1.76088763]],[[1.07470502]],[[0.96266052]],[[0.92981744]],[[0.82301638]],[[0.79027039]],[[0.71318017]],[[0.85469814]]
['ARL8A'],[[1.0562933]],[[1.45824434]],[[1.47733508]],[[1.63499312]],[[1.83871432]],[[1.36357221]],[[1.24307814]],[[1.27084585]],[[1.09917154]],[[1.23019592]],[[0.98607744]],[[0.9460625]],[[0.99182775]]
['SFXN5'],[[1.18450395]],[[1.76825883]],[[1.72835991]],[[1.8359234]],[[1.64633371]],[[1.50095102]],[[1.49578961]],[[1.21839738]],[[1.1257688]],[[1.26041104]],[[1.11975795]],[[0.91340261]],[[1.14657873]]
['SPOPL'],[[0.93825881]],[[1.43179635]],[[1.40382443]],[[1.53571222]],[[1.42152896]],[[1.72456255]],[[1.1183096]],[[1.0334493]],[[0.77037524]],[[0.97218265]],[[0.85035177]],[[0.74884011]],[[0.88939706]]
['IQSEC1'],[[0.8484193]],[[1.40991319]],[[1.42511656]],[[1.60758549]],[[1.59817357]],[[1.1481599]],[[0.98227622]],[[0.99613631]],[[0.90307205]],[[1.14642714]],[[0.86383334]],[[0.80141417]],[[0.92136047]]
['DYNLT1'],[[0.75475752]],[[1.31788485]],[[1.28880615]],[[1.44151908]],[[1.45768292]],[[1.06686997]],[[0.87281684]],[[0.87289848]],[[0.74549364]],[[0.75463336]],[[0.70556123]],[[0.6286959]],[[0.75485929]]
['GSN'],[[0.97733117]],[[1.48906181]],[[1.43963875]],[[1.63795946]],[[1.60270061]],[[1.05300357]],[[1.23737399]],[[1.24186098]],[[1.33425048]],[[1.13402281]],[[0.99805753]],[[0.90999633]],[[0.95710566]]
['NR6A1'],[[1.18322536]],[[1.85763972]],[[1.7235929]],[[1.80485514]],[[1.30551228]],[[1.41743436]],[[1.30476498]],[[1.13964389]],[[0.87346004]],[[1.17975744]],[[1.07898141]],[[0.8911546]],[[1.10685488]]
['ITPRIP'],[[0.89761443]],[[1.32347867]],[[1.27892009]],[[1.50029017]],[[1.46664017]],[[1.13554999]],[[0.96488846]],[[0.96076602]],[[0.89931979]],[[1.05034733]],[[0.86735184]],[[0.7417146]],[[0.88494219]]
['BTBD10'],[[0.93160986]],[[1.30635375]],[[1.32740096]],[[1.54921907]],[[1.52710116]],[[1.40545929]],[[1.09228883]],[[1.0815863]],[[0.90076909]],[[1.02418928]],[[0.92467223]],[[0.84225402]],[[0.96665228]]
['PTPRJ'],[[0.90285891]],[[1.40238205]],[[1.41741048]],[[1.58686109]],[[1.56589701]],[[1.33745176]],[[1.23203555]],[[1.25357304]],[[1.06717595]],[[1.00692955]],[[0.90889584]],[[0.81369763]],[[0.84929718]]
['MPP7'],[[0.91287346]],[[1.3476989]],[[1.34654484]],[[1.44192679]],[[1.42981497]],[[1.69476509]],[[1.26365461]],[[1.29882841]],[[0.72940815]],[[0.86762899]],[[0.80504344]],[[0.8231507]],[[0.8436583]]
['RGS18'],[[0.77348551]],[[1.16213068]],[[1.16533051]],[[1.32224612]],[[1.27445996]],[[1.21185852]],[[0.93214399]],[[0.96487334]],[[0.68106751]],[[0.91021004]],[[0.8811611]],[[0.77490241]],[[0.83893736]]
['IL18'],[[1.07415132]],[[1.42902951]],[[1.29181179]],[[1.4482051]],[[1.44149779]],[[1.30127127]],[[1.28241942]],[[1.28509521]],[[1.08718255]],[[0.89995626]],[[0.91396915]],[[0.87533171]],[[0.93837375]]
['IPMK'],[[0.84812179]],[[1.40867101]],[[1.41620597]],[[1.63552373]],[[1.34580282]],[[1.82283195]],[[1.06617481]],[[1.08227127]],[[0.6444141]],[[0.89721118]],[[0.75657149]],[[0.68146925]],[[0.84331424]]
['ANKRD50'],[[1.02347365]],[[1.15485094]],[[1.25208242]],[[1.11771716]],[[1.25247561]],[[1.57878491]],[[1.43996569]],[[1.46251867]],[[0.82308546]],[[0.98708906]],[[0.8898219]],[[0.8844668]],[[0.82984753]]
['ADAM8'],[[0.91252498]],[[1.48078388]],[[1.49868382]],[[1.62629615]],[[1.58952019]],[[1.19297367]],[[1.07578359]],[[1.09544838]],[[1.01705927]],[[1.27148484]],[[0.9152487]],[[0.86311444]],[[1.01869247]]
['ADAM17'],[[0.97474355]],[[1.16026249]],[[1.2126513]],[[1.34636409]],[[1.46949633]],[[1.66536613]],[[1.41445124]],[[1.31687134]],[[0.84932013]],[[0.85205236]],[[0.87538519]],[[0.82030086]],[[0.85156724]]
['SPOCK1'],[[0.97779113]],[[1.30721365]],[[1.50439584]],[[1.25417019]],[[1.17422155]],[[1.30358017]],[[1.23603822]],[[1.27456519]],[[0.87291322]],[[0.93510185]],[[0.81767131]],[[0.98512559]],[[0.81632266]]
['FAM151B'],[[0.95091138]],[[1.54474893]],[[1.3674726]],[[1.52173862]],[[1.52633884]],[[1.83580745]],[[1.88300432]],[[1.55395991]],[[1.25881049]],[[1.02626687]],[[1.00710566]],[[0.75551737]],[[0.85444443]]
['ACOXL'],[[1.82570428]],[[2.23561029]],[[1.71744636]],[[1.72101395]],[[1.91961138]],[[1.46815434]],[[1.99598918]],[[1.13867805]],[[1.39593682]],[[1.30642101]],[[1.20063649]],[[1.03691386]],[[1.15650342]]
['LRRK1'],[[1.01664609]],[[1.56367027]],[[1.51609151]],[[1.62299605]],[[1.49329066]],[[1.07614227]],[[1.14490996]],[[1.11284267]],[[1.07225686]],[[0.95217397]],[[1.00825842]],[[0.91985779]],[[0.93041846]]
['PPP4R1'],[[0.97246925]],[[1.45236019]],[[1.45817811]],[[1.63550106]],[[1.51845657]],[[1.54392028]],[[1.05588634]],[[1.06355006]],[[0.75756963]],[[0.99413582]],[[0.74389794]],[[0.7182944]],[[0.83509749]]
['TMEM55A'],[[0.86356617]],[[1.4216666]],[[1.44320507]],[[1.62860252]],[[1.44099091]],[[1.38099361]],[[1.11668717]],[[1.05421506]],[[0.92355935]],[[1.02903097]],[[0.94033902]],[[0.80524351]],[[0.99037462]]
['PIK3AP1'],[[0.84821675]],[[1.66689058]],[[1.73285925]],[[2.0154305]],[[1.57116982]],[[1.39171947]],[[1.09940264]],[[1.01818117]],[[0.85996917]],[[0.68302444]],[[0.67666542]],[[0.64264506]],[[0.66663953]]
['GNAQ'],[[0.87178766]],[[1.32733647]],[[1.39596087]],[[1.61508462]],[[1.61520535]],[[1.77820833]],[[1.20810632]],[[1.11983334]],[[0.81008282]],[[0.89523446]],[[0.82313115]],[[0.74150837]],[[0.81401346]]
['NPTN'],[[0.88403832]],[[1.28015743]],[[1.2773219]],[[1.36248802]],[[1.53107622]],[[1.06942845]],[[1.08532855]],[[1.18762955]],[[1.11983999]],[[1.09969299]],[[0.98487058]],[[0.88264122]],[[0.94261976]]
['CLEC18A'],[[1.01286913]],[[1.58839082]],[[1.50122579]],[[1.5387338]],[[1.07796766]],[[0.91465876]],[[1.06213619]],[[0.94013152]],[[0.97229318]],[[1.09421269]],[[0.62161829]],[[0.90506793]],[[0.74309667]]
['MPZ'],[[0.92231692]],[[1.35396911]],[[1.24698721]],[[1.37444018]],[[1.54359962]],[[1.19210356]],[[1.0966846]],[[0.89528389]],[[0.98300943]],[[1.08767577]],[[0.86904962]],[[0.67508002]],[[0.86022866]]
['IFNGR2'],[[0.93399659]],[[1.52670549]],[[1.46831055]],[[1.63264254]],[[1.52711382]],[[1.3413009]],[[1.23082045]],[[1.20269418]],[[1.01551712]],[[1.05246409]],[[0.86965782]],[[0.7505325]],[[0.89214563]]
['C1R'],[[1.46949129]],[[1.69718163]],[[1.68288669]],[[1.94242388]],[[1.82241774]],[[1.47213682]],[[1.26887033]],[[0.97190844]],[[0.99421451]],[[1.33344829]],[[0.78353145]],[[0.98512559]],[[1.03813416]]
['DRC7'],[[0.50502042]],[[0.68455039]],[[0.75901171]],[[0.99329348]],[[2.09507606]],[[0.53950966]],[[0.85098833]],[[1.12938406]],[[1.75084817]],[[1.21960731]],[[0.81866298]],[[0.86787075]],[[1.17201754]]
['ATP6V0D1'],[[0.95283999]],[[1.4136038]],[[1.38666494]],[[1.54795017]],[[1.49227751]],[[1.20605147]],[[1.21879952]],[[1.2121592]],[[1.10182094]],[[1.10943189]],[[0.93243263]],[[0.83213955]],[[0.9540324]]
['ZYX'],[[1.04526014]],[[1.66690641]],[[1.63666491]],[[1.82985694]],[[1.66474171]],[[1.37360795]],[[1.41818507]],[[1.42135078]],[[1.21618139]],[[1.16483397]],[[1.01723826]],[[0.93987964]],[[0.99943341]]
['ZNF230'],[[0.90239291]],[[1.52753369]],[[1.53885446]],[[1.7752366]],[[1.66307624]],[[1.25506929]],[[1.01249347]],[[1.00979143]],[[0.83480001]],[[1.04271422]],[[0.82066174]],[[0.70701029]],[[0.9618077]]
['G6PD'],[[0.95983606]],[[1.58100948]],[[1.48061586]],[[1.66069273]],[[1.71280514]],[[1.1199414]],[[1.19171597]],[[1.21614931]],[[1.28991334]],[[1.29995129]],[[1.03335257]],[[0.93988189]],[[1.03386547]]
['SHKBP1'],[[0.99101872]],[[1.49034698]],[[1.46590371]],[[1.59489491]],[[1.48005513]],[[1.30913783]],[[1.27255802]],[[1.31090135]],[[1.27549732]],[[1.08193504]],[[0.8868269]],[[0.86755754]],[[0.91914214]]
['ZBTB7B'],[[1.05810631]],[[1.43307661]],[[1.38232273]],[[1.54843547]],[[1.59594658]],[[1.38388413]],[[1.31192875]],[[1.17874716]],[[1.09872833]],[[1.11395361]],[[0.98412616]],[[0.86474839]],[[0.98836573]]
['NLRX1'],[[1.22735382]],[[1.68220959]],[[1.57764696]],[[1.75260244]],[[1.68624589]],[[1.36482432]],[[1.35255518]],[[1.48854455]],[[1.23949883]],[[1.46784855]],[[1.22730149]],[[1.03214459]],[[1.18058781]]
['IL6R'],[[0.96447089]],[[1.40018482]],[[1.35687189]],[[1.5222448]],[[1.46530829]],[[1.30903108]],[[1.0654553]],[[1.14195456]],[[0.89608195]],[[1.12731171]],[[0.94908109]],[[0.79956575]],[[0.97366649]]
['PAQR6'],[[1.39150272]],[[1.63549892]],[[1.55423258]],[[1.6735936]],[[1.32862011]],[[1.53748903]],[[1.42563128]],[[1.33414233]],[[1.12157179]],[[1.15758376]],[[1.08244313]],[[1.070838]],[[1.11910062]]
['ORAI2'],[[0.86904073]],[[1.47858334]],[[1.41505555]],[[1.58493695]],[[1.46547194]],[[1.14823441]],[[0.89243155]],[[0.94777445]],[[0.80135162]],[[1.17420278]],[[0.8055466]],[[0.74659101]],[[0.85152648]]
['PCYT1A'],[[0.98266375]],[[1.40470749]],[[1.41592518]],[[1.5178402]],[[1.49720811]],[[1.52449583]],[[1.19770599]],[[1.15631082]],[[0.93036923]],[[1.04213308]],[[0.95387325]],[[0.89446418]],[[0.97164191]]
['ACOX1'],[[0.94560387]],[[1.5167848]],[[1.41010688]],[[1.56951841]],[[1.40463278]],[[1.40541364]],[[1.12083627]],[[1.09181223]],[[0.79745239]],[[1.1508736]],[[0.94382898]],[[0.78440187]],[[0.94930263]]
['ADCY10P1'],[[0.85809493]],[[1.3703775]],[[1.43255425]],[[1.51871452]],[[1.3502564]],[[1.25481317]],[[1.41367351]],[[1.13310122]],[[0.95318409]],[[0.80348705]],[[0.79878488]],[[0.81718617]],[[0.8902646]]
['CXCL16'],[[0.68168694]],[[1.42329266]],[[1.40749231]],[[1.55943429]],[[1.18911511]],[[1.00083292]],[[0.871111]],[[1.04778299]],[[0.75460732]],[[1.06856752]],[[0.72096537]],[[0.67077022]],[[0.82520626]]
['ARPC5'],[[0.96493894]],[[1.51172518]],[[1.52506245]],[[1.71781589]],[[1.71839961]],[[1.66437853]],[[1.16740368]],[[1.13478642]],[[0.93446243]],[[0.99667948]],[[0.89032338]],[[0.82282578]],[[0.91187376]]
['FCGR3B'],[[0.86580918]],[[1.39788676]],[[1.39801354]],[[1.59216558]],[[1.50683633]],[[1.19658051]],[[0.89385742]],[[0.91748599]],[[0.92355945]],[[0.90221977]],[[0.76999331]],[[0.58245313]],[[0.82239336]]
['OXER1'],[[1.40636304]],[[2.25918562]],[[2.19435035]],[[2.41597307]],[[2.31553635]],[[1.63753157]],[[1.67404765]],[[1.64170798]],[[1.76034453]],[[1.90897293]],[[1.61072908]],[[1.21667858]],[[1.66063605]]
['DISC1'],[[0.95927715]],[[1.11628434]],[[1.24054754]],[[1.21635468]],[[1.53392677]],[[1.48321074]],[[1.25328912]],[[1.0456089]],[[0.82005322]],[[0.58777219]],[[0.73652027]],[[0.71305104]],[[0.65769445]]
['H3F3A'],[[0.85964744]],[[1.40831825]],[[1.36086843]],[[1.57161037]],[[1.53518785]],[[1.19772754]],[[1.02307015]],[[1.11243922]],[[1.06558975]],[[1.08511344]],[[0.8457465]],[[0.80384959]],[[0.91709031]]
['HIPK1'],[[0.86401411]],[[1.23591055]],[[1.2764571]],[[1.37575929]],[[1.5183411]],[[1.46053356]],[[1.1063454]],[[1.21949813]],[[1.16743658]],[[0.97728279]],[[0.96259255]],[[0.93371305]],[[0.97268889]]
['ZDHHC3'],[[0.982105]],[[1.61564433]],[[1.58107968]],[[1.79621516]],[[1.88953909]],[[1.39439739]],[[1.12788636]],[[1.16349474]],[[1.3533356]],[[1.1214331]],[[0.98800103]],[[0.97857153]],[[0.99786423]]
['TKT'],[[1.07946359]],[[1.46711758]],[[1.41175465]],[[1.54127687]],[[1.53804937]],[[1.24106878]],[[1.29468041]],[[1.3392237]],[[1.12402674]],[[1.19867008]],[[0.98625591]],[[0.93945373]],[[1.01231097]]
['LRPAP1'],[[0.97103217]],[[1.37963898]],[[1.39024691]],[[1.50250413]],[[1.83599083]],[[1.24905749]],[[1.30765809]],[[1.29696656]],[[1.27325053]],[[0.97636651]],[[0.95283681]],[[0.94097654]],[[0.94681622]]
['ANKRD33B'],[[0.98094232]],[[1.60506299]],[[1.55049766]],[[1.69869166]],[[1.62267405]],[[1.09862459]],[[1.17993354]],[[1.46984005]],[[1.40900286]],[[1.47492742]],[[1.28458571]],[[1.06449294]],[[1.07305123]]
['STXBP5'],[[1.110458]],[[1.93599742]],[[1.82858922]],[[1.95541098]],[[1.91495025]],[[1.6734848]],[[1.22249434]],[[1.19040306]],[[1.03914894]],[[1.24748892]],[[1.15171061]],[[0.96765457]],[[1.17607432]]
['BRI3'],[[1.03427076]],[[1.5069739]],[[1.45313663]],[[1.67654503]],[[1.39842254]],[[1.35276332]],[[1.14123532]],[[1.18017931]],[[1.01357952]],[[1.17007606]],[[0.87896585]],[[0.84175257]],[[0.89530356]]
['UBAP1'],[[0.92592798]],[[1.50356072]],[[1.50805142]],[[1.75734996]],[[1.68423224]],[[1.29465773]],[[1.11095056]],[[1.1026175]],[[1.35901388]],[[1.11399788]],[[0.95711073]],[[0.93493743]],[[0.98916699]]
['FRAT1'],[[1.00231151]],[[1.26978205]],[[1.26128786]],[[1.4750516]],[[1.59240179]],[[1.28299341]],[[1.07498997]],[[1.12181707]],[[1.03139001]],[[1.06421119]],[[0.92002507]],[[0.80080565]],[[0.95074202]]
['ZNF319'],[[1.05373303]],[[1.64668576]],[[1.6857562]],[[1.88167899]],[[1.77331262]],[[1.3352017]],[[1.17778513]],[[1.2017366]],[[1.10932443]],[[1.07968373]],[[0.92513012]],[[0.90919617]],[[0.95922071]]
['TK2'],[[1.05201251]],[[1.39378295]],[[1.3194523]],[[1.44204346]],[[1.62277294]],[[1.18605879]],[[1.13981631]],[[1.25288648]],[[1.22401798]],[[1.11094769]],[[0.94616676]],[[0.99318504]],[[0.96829354]]
['CCNDBP1'],[[0.90000344]],[[1.37264983]],[[1.38610796]],[[1.51056074]],[[1.64222585]],[[1.17842634]],[[0.99223479]],[[1.0885221]],[[1.38831637]],[[1.09240708]],[[0.92012357]],[[0.88883316]],[[0.98654368]]
['MBD6'],[[0.84004681]],[[1.31624634]],[[1.36239206]],[[1.39969454]],[[1.6185842]],[[1.10945382]],[[1.01542601]],[[0.94213091]],[[0.93902854]],[[1.08961475]],[[0.891884]],[[0.77452463]],[[0.94282866]]
['NOD2'],[[0.7157073]],[[0.88062018]],[[0.86306599]],[[0.91005095]],[[1.72949224]],[[0.77468838]],[[0.95132445]],[[0.88608542]],[[0.8742505]],[[0.84003392]],[[0.73887872]],[[0.68913063]],[[0.69247442]]
['MIDN'],[[0.85991315]],[[1.60532811]],[[1.54780507]],[[1.7001166]],[[1.74849324]],[[1.19694483]],[[0.96654089]],[[1.00205017]],[[0.9165824]],[[1.1252265]],[[0.87240496]],[[0.80979137]],[[0.93944604]]
['TUBA1A'],[[0.9413453]],[[1.47589374]],[[1.44246958]],[[1.63214719]],[[1.53760001]],[[1.48505545]],[[1.12143999]],[[1.06430946]],[[0.87848063]],[[1.01539739]],[[0.84329895]],[[0.7613708]],[[0.92390872]]
['NCKAP5L'],[[0.92136747]],[[1.19553819]],[[1.1665054]],[[1.29249447]],[[1.54806213]],[[1.18177096]],[[1.42404907]],[[1.26270199]],[[1.18710809]],[[0.96146161]],[[0.96686189]],[[0.87880922]],[[0.92246915]]
['ATG16L2'],[[0.8542148]],[[1.09402451]],[[1.11218189]],[[1.16604526]],[[1.20469002]],[[1.08004322]],[[0.92659315]],[[0.80835613]],[[0.80237526]],[[0.93597717]],[[0.75842275]],[[0.6944985]],[[0.8312713]]
['MLKL'],[[0.69407609]],[[1.37273774]],[[1.34889742]],[[1.46174228]],[[1.41622513]],[[1.02735447]],[[0.91734725]],[[0.76347814]],[[0.70072475]],[[0.70452093]],[[0.60852996]],[[0.59758455]],[[0.66958611]]
['TET2'],[[0.89187154]],[[1.51986566]],[[1.58152199]],[[1.68809572]],[[1.59588675]],[[1.41616717]],[[1.08050052]],[[0.97667622]],[[0.87858969]],[[0.88589251]],[[0.82617292]],[[0.78867793]],[[0.8946618]]
['PGM2'],[[1.33425157]],[[1.7426195]],[[1.75754746]],[[1.88358296]],[[1.79772242]],[[1.87350209]],[[1.61279742]],[[1.48350467]],[[1.35653013]],[[1.18931712]],[[1.23534233]],[[1.04362434]],[[1.19896614]]
['AGPAT2'],[[1.02119085]],[[1.57809997]],[[1.46813697]],[[1.69151483]],[[1.77368938]],[[1.1790188]],[[1.36296923]],[[1.45641295]],[[1.27466777]],[[1.21697832]],[[0.93002856]],[[0.98705912]],[[0.98079948]]
['MAP3K2'],[[1.08135924]],[[1.61818393]],[[1.52363608]],[[1.65175216]],[[1.48680025]],[[1.72814056]],[[1.31926382]],[[1.3044721]],[[0.9549359]],[[1.15505429]],[[0.99728688]],[[0.8596082]],[[1.04227494]]
['ALCAM'],[[1.07092091]],[[1.62783555]],[[1.6005395]],[[1.75057531]],[[1.89518745]],[[1.33849788]],[[1.34621467]],[[1.29583636]],[[1.06774294]],[[0.91464505]],[[1.01071353]],[[0.86314458]],[[1.02420088]]
['B3GNT2'],[[1.10016489]],[[1.61368343]],[[1.66456775]],[[1.81738872]],[[1.73168945]],[[1.9758227]],[[1.37726274]],[[1.23844848]],[[0.98381719]],[[1.10982833]],[[0.91634272]],[[0.88844934]],[[0.99368318]]
['HSD17B13'],[[0.91241823]],[[1.48873308]],[[1.40950861]],[[1.9478873]],[[1.52875094]],[[1.72802578]],[[1.644058]],[[1.41493954]],[[0.83325957]],[[1.12341314]],[[0.8075141]],[[0.58366094]],[[1.27522699]]
['USP32'],[[0.89029377]],[[1.44597278]],[[1.44141116]],[[1.62791074]],[[1.47664338]],[[1.3267101]],[[1.0536173]],[[1.0031747]],[[0.95027298]],[[1.0282364]],[[0.85980508]],[[0.80298236]],[[0.8909469]]
['KIAA0232'],[[0.94225411]],[[1.40114658]],[[1.35922206]],[[1.49313832]],[[1.38850284]],[[1.43221119]],[[1.03231352]],[[1.0450531]],[[0.83092748]],[[1.10710426]],[[0.88393512]],[[0.8105853]],[[0.9601496]]
['GAA'],[[0.93050195]],[[1.18259185]],[[1.21455844]],[[1.2151879]],[[1.4201636]],[[0.97905667]],[[1.114088]],[[1.22143044]],[[1.00409907]],[[1.10885789]],[[0.94020134]],[[0.94399203]],[[0.94385929]]
['RGS19'],[[0.96054305]],[[1.49615266]],[[1.43547914]],[[1.6532298]],[[1.60421155]],[[1.11658677]],[[1.09854462]],[[1.11399123]],[[1.03226049]],[[1.117367]],[[0.93850618]],[[0.85266638]],[[0.97428593]]
['RASGRP4'],[[0.94978114]],[[1.58514723]],[[1.52035053]],[[1.73689144]],[[1.63497845]],[[1.35189132]],[[1.22596406]],[[1.12297415]],[[0.97867485]],[[1.05541868]],[[0.83748314]],[[0.77177778]],[[0.90195387]]
['GNB2'],[[0.93806889]],[[1.6613865]],[[1.61099206]],[[1.81433773]],[[1.86195206]],[[1.23448671]],[[1.10243697]],[[1.11322546]],[[1.15180495]],[[1.14343294]],[[0.91604053]],[[0.87162505]],[[0.96242014]]
['PRSS27'],[[1.20711468]],[[1.76395393]],[[1.52014314]],[[1.76809769]],[[1.87382438]],[[1.67924814]],[[1.56165908]],[[1.95765514]],[[1.40522536]],[[1.42424471]],[[1.07924032]],[[1.38006131]],[[0.55410099]]
['SMPDL3A'],[[1.2296549]],[[1.62860295]],[[1.5889533]],[[1.64737547]],[[1.50368336]],[[1.6373022]],[[1.50491001]],[[1.51308328]],[[1.00979679]],[[1.19589418]],[[0.97418708]],[[0.88085587]],[[0.86813113]]
['DCP2'],[[0.93115557]],[[1.49489456]],[[1.52071592]],[[1.64608143]],[[1.63599579]],[[1.75341161]],[[1.19312565]],[[1.13989951]],[[0.89235415]],[[0.9399825]],[[0.88735262]],[[0.80079819]],[[0.93787629]]
['MYD88'],[[1.01536053]],[[1.49826962]],[[1.47776609]],[[1.63315824]],[[1.47328177]],[[1.37647358]],[[1.29631435]],[[1.24263294]],[[1.08413486]],[[1.10294423]],[[0.89493572]],[[0.86884644]],[[0.93642814]]
['HSPA6'],[[0.90808476]],[[1.49368265]],[[1.52625947]],[[1.59632786]],[[1.47650161]],[[1.12205548]],[[0.9604118]],[[0.93676063]],[[0.93791799]],[[0.92034316]],[[0.77361681]],[[0.64390609]],[[0.8824204]]
['MTX1'],[[0.83647648]],[[1.17247667]],[[1.32054284]],[[1.41901282]],[[1.36526446]],[[1.45506745]],[[1.16013112]],[[0.98026549]],[[0.8128153]],[[1.00184024]],[[0.79263847]],[[0.73660323]],[[0.86157072]]
['STAT5B'],[[1.00157102]],[[1.76421391]],[[1.7449481]],[[1.97960648]],[[1.92036618]],[[1.600025]],[[1.22522489]],[[1.20905823]],[[1.09914043]],[[1.0876595]],[[0.89634432]],[[0.8814428]],[[0.94172079]]
