['NDUFAF7'],[[0.96103623]],[[1.57559689]],[[1.65410147]],[[1.79229481]],[[1.67261767]],[[1.76799383]],[[1.21497595]],[[0.93058015]],[[0.79917363]],[[0.9900279]],[[0.89412526]],[[0.87269375]],[[0.96667502]]
['CD46'],[[0.73668357]],[[1.19378829]],[[1.1883661]],[[1.26878672]],[[1.19223388]],[[1.02619635]],[[0.79547576]],[[0.8254139]],[[0.62884419]],[[0.82050451]],[[0.67343254]],[[0.57321353]],[[0.74793556]]
['RSRP1'],[[0.78118911]],[[1.26062637]],[[1.29697288]],[[1.34020659]],[[1.38988021]],[[1.25266587]],[[1.09990284]],[[0.96140165]],[[0.86818865]],[[0.82406023]],[[0.8128559]],[[0.72494408]],[[0.90162527]]
['MARC2'],[[0.90496795]],[[0.79685995]],[[1.61117928]],[[1.67234093]],[[2.07008066]],[[0.93941788]],[[0.98255775]],[[0.86717366]],[[0.86204269]],[[0.7668564]],[[1.31260577]],[[0.34156726]],[[0.7675532]]
['SPP1'],[[0.69152815]],[[1.42949373]],[[1.51229091]],[[1.58956922]],[[1.56370809]],[[0.4018641]],[[0.16170318]],[[0.50652807]],[[0.57434716]],[[1.68253201]],[[1.53282326]],[[1.02315261]],[[1.37165444]]
['UBN1'],[[0.87265188]],[[1.34366549]],[[1.26771253]],[[1.40830269]],[[1.43923207]],[[1.05371498]],[[0.87324838]],[[0.910629]],[[0.88256025]],[[1.2328988]],[[0.94457983]],[[0.78229711]],[[0.97303515]]
['DNAH7'],[[0.62189834]],[[0.81475662]],[[0.69189643]],[[1.1769114]],[[1.14735429]],[[1.47307235]],[[0.4524681]],[[0.62037221]],[[0.43128209]],[[0.3980927]],[[0.54425059]],[[0.68255215]],[[0.5908434]]
['PTBP3'],[[1.00784266]],[[1.55088001]],[[1.51067317]],[[1.66462445]],[[1.63472507]],[[1.65051539]],[[1.11505068]],[[1.12728496]],[[0.8310404]],[[1.03910012]],[[0.98903131]],[[0.85746514]],[[0.97924557]]
['NR4A3'],[[0.955773]],[[0.76109658]],[[1.68396269]],[[1.89099328]],[[1.68245139]],[[1.19210307]],[[0.68984179]],[[1.02530528]],[[0.92119889]],[[1.32828992]],[[1.64649673]],[[0.84086435]],[[1.17675832]]
['YIPF4'],[[0.88251029]],[[1.42053058]],[[1.36595701]],[[1.48684592]],[[1.48399637]],[[1.27719595]],[[0.95250153]],[[0.94650763]],[[0.81139922]],[[0.97563426]],[[0.86175865]],[[0.80463861]],[[0.88566303]]
['GNA13'],[[0.86489387]],[[1.37343224]],[[1.37283654]],[[1.54033307]],[[1.52709337]],[[1.43672979]],[[1.04511664]],[[1.08327894]],[[0.87455889]],[[0.9473501]],[[0.86641229]],[[0.7908403]],[[0.88267787]]
['TRIM6'],[[0.59355478]],[[1.00992692]],[[1.26372381]],[[0.98862417]],[[1.95416349]],[[1.30358045]],[[0.92192029]],[[0.56629592]],[[0.6752067]],[[0.64269858]],[[0.31882742]],[[0.26345437]],[[0.55410117]]
['TNFSF10'],[[0.71573958]],[[1.36070278]],[[1.36398594]],[[1.47763681]],[[1.24257342]],[[1.19408979]],[[0.85692132]],[[0.79919819]],[[0.58382151]],[[0.65163515]],[[0.60148099]],[[0.55952345]],[[0.66363308]]
['ADGRE5'],[[0.66275206]],[[1.02192653]],[[1.08429107]],[[1.16723556]],[[1.39419425]],[[0.96382092]],[[0.83372393]],[[0.92318793]],[[0.74608488]],[[0.81363697]],[[0.677352]],[[0.7005979]],[[0.71088693]]
['NMI'],[[0.70887537]],[[1.30974085]],[[1.29058084]],[[1.47254016]],[[1.26338767]],[[1.12019349]],[[0.73009052]],[[0.70660641]],[[0.5120937]],[[0.64791267]],[[0.59510884]],[[0.49928926]],[[0.65906904]]
['RAP2C'],[[0.89717615]],[[1.33227988]],[[1.26692236]],[[1.54245207]],[[1.46665905]],[[1.42205846]],[[1.00192562]],[[0.97686683]],[[0.86449856]],[[0.98708911]],[[0.85851341]],[[0.81432719]],[[0.87372933]]
['COQ8B'],[[1.05067214]],[[1.25604187]],[[1.26120471]],[[1.37340468]],[[1.84394367]],[[1.05969337]],[[1.10861337]],[[1.0883843]],[[1.09210527]],[[1.060441]],[[1.01616096]],[[0.93177783]],[[1.02509003]]
['PPP4R1L'],[[0.97161625]],[[1.28887085]],[[1.25765817]],[[1.26425146]],[[1.21446121]],[[1.41223712]],[[1.05466097]],[[0.90304062]],[[0.75988111]],[[1.10480159]],[[0.80681413]],[[0.72397305]],[[0.87365374]]
['USP9X'],[[0.90273351]],[[1.38974779]],[[1.41656498]],[[1.54262594]],[[1.5143342]],[[1.37101612]],[[1.01932688]],[[1.08054973]],[[0.91957525]],[[1.01900008]],[[0.92304239]],[[0.85073907]],[[0.94388309]]
['SIRT5'],[[0.85536541]],[[1.29573606]],[[1.27292133]],[[1.52339105]],[[1.84410459]],[[0.9351382]],[[0.80273242]],[[0.84173679]],[[0.86448194]],[[0.92925397]],[[1.02125755]],[[0.94554878]],[[0.87974366]]
['NRN1'],[[0.82346157]],[[1.32803102]],[[1.26509158]],[[1.64553118]],[[0.4221051]],[[0.78305671]],[[0.55788881]],[[0.64412415]],[[0.52904944]],[[0.56473219]],[[0.44245015]],[[0.32290168]],[[0.50560134]]
['DOK4'],[[1.39831927]],[[2.03122205]],[[2.01286061]],[[2.45522729]],[[2.14382989]],[[2.07455385]],[[1.63904341]],[[1.57258536]],[[1.50473265]],[[1.5243989]],[[1.21030653]],[[1.03691394]],[[1.23034356]]
['TM9SF2'],[[0.91910458]],[[1.3987001]],[[1.45206503]],[[1.5086187]],[[1.54902359]],[[1.35366119]],[[1.08543013]],[[1.12826078]],[[0.82491932]],[[1.0049111]],[[0.88922711]],[[0.80462468]],[[0.94347768]]
['FOSB'],[[0.50319326]],[[0.85829179]],[[0.85662453]],[[2.30751266]],[[1.46767574]],[[0.63458217]],[[0.5968225]],[[0.75892747]],[[0.49926625]],[[0.83652621]],[[0.72932332]],[[0.85125417]],[[0.5120859]]
['STAT5A'],[[0.87895621]],[[1.39260353]],[[1.39399694]],[[1.51708457]],[[1.44595058]],[[0.99338449]],[[0.90205401]],[[0.96563698]],[[0.93809751]],[[0.85144609]],[[0.78544112]],[[0.81123136]],[[0.84010291]]
['RHOT1'],[[0.8601367]],[[1.37267499]],[[1.39271334]],[[1.53202506]],[[1.3873327]],[[1.34993117]],[[1.01875509]],[[0.94624956]],[[0.82679808]],[[0.83933427]],[[0.77356688]],[[0.74459363]],[[0.84241735]]
['FGD3'],[[0.96091438]],[[1.3428405]],[[1.32088192]],[[1.43116107]],[[1.483313]],[[1.08463428]],[[0.99013144]],[[0.92103815]],[[0.96940875]],[[1.08791234]],[[0.94321007]],[[0.84281592]],[[0.99835103]]
['STYXL1'],[[1.11919785]],[[1.43307602]],[[1.3253986]],[[1.60914304]],[[1.71508226]],[[1.10144958]],[[1.16174578]],[[1.14491878]],[[1.1735402]],[[0.99481052]],[[0.94718401]],[[0.88534416]],[[0.94998898]]
['DOCK4'],[[0.49501344]],[[1.08897634]],[[1.15441062]],[[1.24619178]],[[0.8332471]],[[0.69161528]],[[0.48064768]],[[0.48891911]],[[0.41181569]],[[0.68274512]],[[0.44737289]],[[0.28171416]],[[0.50855403]]
['HAT1'],[[1.07424376]],[[1.59588435]],[[1.70992463]],[[1.80218558]],[[1.56788196]],[[1.44241475]],[[1.1143021]],[[1.14399885]],[[0.67017367]],[[0.9218481]],[[0.88723414]],[[0.8638521]],[[0.93753675]]
['LOXL1'],[[0.66144739]],[[1.48398688]],[[0.98608498]],[[1.06602521]],[[1.20879464]],[[1.10245153]],[[0.72302859]],[[0.81180972]],[[0.55293971]],[[0.64269833]],[[0.45520163]],[[0.76657163]],[[0.49541032]]
['PHF20L1'],[[0.80177384]],[[1.30492198]],[[1.35371389]],[[1.39779883]],[[1.42634728]],[[1.34256397]],[[0.94964778]],[[0.92248166]],[[0.74806515]],[[0.98163843]],[[0.81265556]],[[0.74078402]],[[0.90527153]]
['TMEM8A'],[[1.03061292]],[[1.55460716]],[[1.42543711]],[[1.63478581]],[[1.72363779]],[[1.09796624]],[[1.11246619]],[[1.20494857]],[[1.18961233]],[[1.26496126]],[[1.03406197]],[[0.92871299]],[[1.10899587]]
['AFDN'],[[0.9153048]],[[1.62312404]],[[1.57578568]],[[1.69513902]],[[1.33776214]],[[1.24133259]],[[0.86690573]],[[0.80748309]],[[0.49282216]],[[1.403517]],[[1.17355247]],[[0.87178393]],[[1.12070731]]
['HELZ2'],[[0.54802568]],[[1.0779527]],[[1.06327352]],[[1.18637449]],[[1.33449551]],[[0.60510715]],[[0.56778758]],[[0.55091727]],[[0.56822944]],[[0.82460283]],[[0.6353259]],[[0.51430194]],[[0.67151148]]
['OSBPL2'],[[0.94814699]],[[1.39869511]],[[1.33068224]],[[1.47397857]],[[1.40030942]],[[1.23977194]],[[0.92052564]],[[0.93044878]],[[0.84925799]],[[1.11928687]],[[0.8893793]],[[0.79011686]],[[0.94424326]]
['SESN2'],[[1.00293352]],[[1.54492989]],[[1.32648013]],[[1.64377289]],[[2.06628896]],[[0.91621857]],[[0.95688179]],[[1.09627784]],[[1.04461454]],[[1.22834645]],[[1.07521426]],[[0.92598562]],[[1.12181656]]
['SYNE1'],[[1.26204329]],[[1.94578003]],[[1.94715997]],[[2.12876664]],[[2.4566474]],[[1.46710634]],[[1.29152487]],[[1.15416571]],[[1.27970024]],[[1.20106568]],[[1.32971111]],[[1.32595919]],[[1.24635286]]
['RLIM'],[[0.82486972]],[[1.62391022]],[[1.67702708]],[[1.82398007]],[[1.76130704]],[[1.59310794]],[[1.04005357]],[[1.01720501]],[[0.7689272]],[[0.89126697]],[[0.85135719]],[[0.85220668]],[[0.86584414]]
['TRIM22'],[[0.50374793]],[[0.80318573]],[[0.83347419]],[[0.92259956]],[[1.22463998]],[[0.57918561]],[[0.43050514]],[[0.36400048]],[[0.38048487]],[[0.3269737]],[[0.38475139]],[[0.37768195]],[[0.38402183]]
['SERINC3'],[[0.95522694]],[[1.45539486]],[[1.45488075]],[[1.55361013]],[[1.60451821]],[[1.31273322]],[[1.08173672]],[[1.19201709]],[[0.97031573]],[[1.15508625]],[[0.97770603]],[[0.91386795]],[[1.01840773]]
['MBD2'],[[1.02899184]],[[1.47371013]],[[1.43952526]],[[1.5754825]],[[1.50126713]],[[1.35783264]],[[1.0346714]],[[1.01004293]],[[0.76676927]],[[0.92413512]],[[0.84662884]],[[0.89247831]],[[0.8398153]]
['PTPN22'],[[1.15899597]],[[1.79683521]],[[1.75983088]],[[1.93248832]],[[1.74212047]],[[1.40428397]],[[1.0801958]],[[1.04905328]],[[0.85321109]],[[1.20544334]],[[1.0423687]],[[0.94260217]],[[1.06930449]]
['SLC38A2'],[[0.93669558]],[[1.75042396]],[[1.74731594]],[[1.83873789]],[[1.88913565]],[[1.62510561]],[[1.28346233]],[[1.09630343]],[[0.81869846]],[[0.86442768]],[[0.87878103]],[[0.85897818]],[[0.97564217]]
['KIDINS220'],[[0.92850769]],[[1.40420366]],[[1.42128266]],[[1.49844247]],[[1.49102058]],[[1.34931761]],[[1.10706888]],[[1.0826843]],[[0.9332597]],[[0.99416524]],[[0.93353982]],[[0.86276404]],[[0.95278531]]
['TCN1'],[[0.7832696]],[[1.67999418]],[[1.50538527]],[[1.77579818]],[[2.02251842]],[[0.71583011]],[[0.83414958]],[[0.8000033]],[[1.30882829]],[[1.63104233]],[[1.06421073]],[[0.95230637]],[[1.15650355]]
['CARS2'],[[0.94388582]],[[1.11266243]],[[1.09996722]],[[1.19774638]],[[1.25931793]],[[1.07210891]],[[0.90525708]],[[0.82419195]],[[0.83443341]],[[0.87573569]],[[0.73973023]],[[0.65618573]],[[0.77674257]]
['ANKRD6'],[[1.19932752]],[[1.91383166]],[[1.71867209]],[[2.0035642]],[[1.85175873]],[[1.34960094]],[[1.30422465]],[[1.14271079]],[[1.15631314]],[[1.28421544]],[[1.20758583]],[[1.06680305]],[[1.21643405]]
['AGAP2'],[[1.11787996]],[[1.77567206]],[[1.72090796]],[[1.88311561]],[[1.81451788]],[[1.25157488]],[[1.11869437]],[[1.05765264]],[[1.11218571]],[[1.29608739]],[[1.11302288]],[[1.05954303]],[[1.14347563]]
['MDM2'],[[0.82757314]],[[1.18399628]],[[1.16682044]],[[1.24311314]],[[1.68165615]],[[1.10661166]],[[0.9061983]],[[0.94549241]],[[0.78307786]],[[0.85092476]],[[0.84880251]],[[0.81507865]],[[0.83286651]]
['ZNF670-ZNF695'],[[1.01286901]],[[1.19553809]],[[1.85418429]],[[2.02227542]],[[1.6592271]],[[0.89264015]],[[0.46418955]],[[0.40106006]],[[0.8743586]],[[1.56772207]],[[1.28846385]],[[0.3913877]],[[1.54202757]]
['RNASEL'],[[0.81220378]],[[1.36134858]],[[1.35366683]],[[1.51553696]],[[1.29570967]],[[1.11028966]],[[0.86737844]],[[0.83475282]],[[0.68426431]],[[0.87113496]],[[0.73097369]],[[0.67492632]],[[0.8003949]]
['SP110'],[[0.69206532]],[[1.23231281]],[[1.25827481]],[[1.38105019]],[[1.23505203]],[[0.95376498]],[[0.73342321]],[[0.6646477]],[[0.69435343]],[[0.72610892]],[[0.6606846]],[[0.5993561]],[[0.69697967]]
['APPL2'],[[0.9896429]],[[1.27410517]],[[1.28380229]],[[1.45068335]],[[1.55808035]],[[1.2612724]],[[1.03413436]],[[0.91923358]],[[0.97968694]],[[1.11900408]],[[0.99370347]],[[0.90039463]],[[1.00397496]]
['WASHC4'],[[0.87493408]],[[1.34682356]],[[1.3505507]],[[1.39135185]],[[1.27652212]],[[1.55621886]],[[1.01402089]],[[0.96975262]],[[0.65844543]],[[0.90282651]],[[0.8158584]],[[0.73867681]],[[0.89418046]]
['ITM2B'],[[0.84978248]],[[1.36437132]],[[1.36549409]],[[1.50904147]],[[1.48957815]],[[1.3278381]],[[0.92374897]],[[1.0308578]],[[0.83449406]],[[0.94331705]],[[0.82379624]],[[0.68870236]],[[0.87940277]]
['DBNL'],[[0.96791197]],[[1.37447556]],[[1.32018134]],[[1.41922812]],[[1.53135695]],[[1.1999594]],[[0.98449459]],[[0.92647225]],[[0.92086762]],[[1.13215815]],[[0.91892474]],[[0.85970955]],[[0.96670971]]
['MARCH7'],[[0.9646846]],[[1.30217877]],[[1.30328912]],[[1.43108625]],[[1.44064843]],[[1.47225998]],[[0.99216169]],[[0.9252984]],[[0.72436296]],[[0.90968364]],[[0.89079685]],[[0.76113232]],[[0.90650311]]
['TANK'],[[0.88405436]],[[1.17111472]],[[1.18372246]],[[1.32895341]],[[1.33607307]],[[1.25215355]],[[0.93281562]],[[0.91611003]],[[0.8040426]],[[0.88093141]],[[0.810087]],[[0.77576203]],[[0.86373334]]
['SKIL'],[[0.6994789]],[[1.15899033]],[[1.20252741]],[[1.35402617]],[[1.3998055]],[[1.46783064]],[[0.86124219]],[[0.93666944]],[[0.66300368]],[[0.83667942]],[[0.64213705]],[[0.6132982]],[[0.66188899]]
['DNAJB5'],[[0.53333207]],[[0.72676694]],[[1.06335141]],[[1.00658331]],[[1.64228401]],[[0.8465279]],[[0.34187733]],[[0.48604226]],[[0.44778677]],[[0.99787981]],[[0.72749606]],[[0.99394808]],[[0.92611042]]
['FAM8A1'],[[0.77317517]],[[1.3147675]],[[1.28433176]],[[1.4060072]],[[1.29734324]],[[1.33343795]],[[0.78816985]],[[0.75033273]],[[0.68355686]],[[0.84345938]],[[0.73048774]],[[0.58706475]],[[0.79545189]]
['CASP1'],[[0.74830439]],[[1.26756954]],[[1.31718475]],[[1.3906494]],[[1.24733078]],[[0.96649011]],[[0.89936772]],[[0.78794938]],[[0.70803249]],[[0.65128591]],[[0.63997492]],[[0.64537702]],[[0.70641561]]
['RAB1A'],[[0.93360491]],[[1.52222705]],[[1.50628756]],[[1.69390428]],[[1.57048558]],[[1.62784472]],[[1.08988509]],[[1.01730614]],[[0.7445107]],[[0.92354808]],[[0.82546599]],[[0.76549422]],[[0.85730404]]
['ACTR2'],[[1.01134832]],[[1.5561772]],[[1.53952072]],[[1.69582923]],[[1.618926]],[[1.62374768]],[[1.20440783]],[[1.2137644]],[[0.91323495]],[[1.07602255]],[[0.97890548]],[[0.93743761]],[[0.97396555]]
['FBXO11'],[[0.93864378]],[[1.28925194]],[[1.31478924]],[[1.43948141]],[[1.42366913]],[[1.46054612]],[[1.08503875]],[[1.02376509]],[[0.7173978]],[[0.91389717]],[[0.85690079]],[[0.79130232]],[[0.89370453]]
['PARP9'],[[0.49177434]],[[0.86395581]],[[0.87165763]],[[0.94944613]],[[0.86716429]],[[0.7084359]],[[0.5114485]],[[0.40832402]],[[0.36854002]],[[0.33057799]],[[0.3666134]],[[0.31950196]],[[0.3849739]]
['KIAA1109'],[[0.82575948]],[[1.25274435]],[[1.22368029]],[[1.2729325]],[[1.19797633]],[[1.01774509]],[[0.81284668]],[[0.73725771]],[[0.57002254]],[[0.80103719]],[[0.76837231]],[[0.68031513]],[[0.81635914]]
['CCNG2'],[[0.95671465]],[[1.45759014]],[[1.40432933]],[[1.60645677]],[[1.65468627]],[[1.40359215]],[[1.00556313]],[[1.12890965]],[[0.96567352]],[[1.15235333]],[[0.99176883]],[[0.91146145]],[[1.05809229]]
['PPP3CA'],[[1.00829375]],[[1.60988408]],[[1.61432829]],[[1.76451476]],[[1.59080166]],[[1.58683872]],[[1.16265467]],[[1.20938896]],[[0.98684558]],[[1.08290198]],[[1.04173896]],[[0.94522034]],[[1.03682336]]
['ETV6'],[[0.77977276]],[[1.30755957]],[[1.39963915]],[[1.5955893]],[[1.42526881]],[[1.02247586]],[[0.88047586]],[[0.88023391]],[[0.83428087]],[[0.810568]],[[0.79400756]],[[0.74069916]],[[0.82317877]]
['NUP58'],[[0.98573541]],[[1.43850637]],[[1.40373269]],[[1.51916407]],[[1.66329704]],[[1.44959022]],[[1.13043651]],[[1.0705202]],[[0.8525626]],[[1.0752845]],[[0.98411607]],[[0.84648013]],[[0.94472113]]
['MTMR6'],[[1.00244327]],[[1.48746986]],[[1.46244389]],[[1.66659823]],[[1.65634152]],[[1.59382102]],[[1.07273114]],[[1.14702215]],[[0.82660532]],[[1.13358988]],[[0.95075107]],[[0.88207495]],[[0.96975528]]
['SLC46A3'],[[1.10355406]],[[1.61149294]],[[1.67193912]],[[1.79053726]],[[1.92562496]],[[1.75451006]],[[1.12661254]],[[1.08948543]],[[0.85848965]],[[0.87799468]],[[0.90840317]],[[0.91524096]],[[0.99073968]]
['ABHD13'],[[0.95781904]],[[1.59147725]],[[1.69372176]],[[1.69992133]],[[1.76155853]],[[1.87186474]],[[1.11901406]],[[1.01141684]],[[0.83730167]],[[0.93448143]],[[0.94595982]],[[0.84199539]],[[0.98396265]]
['PELI2'],[[0.86395908]],[[1.34251249]],[[1.28947434]],[[1.42487617]],[[1.47562535]],[[1.30214594]],[[0.99052096]],[[1.06399674]],[[0.91100211]],[[1.02255231]],[[0.86396263]],[[0.77816652]],[[0.95895656]]
['BNIP2'],[[0.9559385]],[[1.59346224]],[[1.61287705]],[[1.79179506]],[[1.61452582]],[[1.73077794]],[[1.23329946]],[[1.20854579]],[[0.87426535]],[[1.01657177]],[[0.88306923]],[[0.83762418]],[[0.93745639]]
['NCOA2'],[[0.89734795]],[[1.38312289]],[[1.36483304]],[[1.46269597]],[[1.38274355]],[[1.21323806]],[[0.93796881]],[[0.99034831]],[[0.91643387]],[[1.01619545]],[[0.92973693]],[[0.82931414]],[[0.94586101]]
['NEIL1'],[[1.23709066]],[[1.92978816]],[[1.80703752]],[[2.22487065]],[[3.2153183]],[[0.87028049]],[[0.9150225]],[[0.84037233]],[[1.74243367]],[[1.42256776]],[[1.40831591]],[[1.3075246]],[[1.42949093]]
['USP3'],[[0.96714665]],[[1.38849254]],[[1.36955058]],[[1.4941255]],[[1.4278703]],[[1.33963885]],[[1.10405477]],[[1.02751267]],[[0.76290594]],[[0.99687983]],[[0.9117067]],[[0.84872438]],[[0.94423857]]
['IGSF6'],[[0.80144673]],[[1.44912241]],[[1.35238232]],[[1.49776904]],[[1.28266157]],[[1.17528797]],[[1.018827]],[[0.92065789]],[[0.74407183]],[[0.79126307]],[[0.76146557]],[[0.64759486]],[[0.80416449]]
['NPEPPS'],[[0.94630166]],[[1.36372942]],[[1.34982652]],[[1.46528881]],[[1.46020481]],[[1.39597054]],[[1.1729146]],[[1.11063407]],[[0.92923407]],[[1.02027189]],[[0.91838218]],[[0.83989657]],[[0.97040441]]
['ARSG'],[[1.03707393]],[[1.3854185]],[[1.34577497]],[[1.35808912]],[[1.42715847]],[[1.10913874]],[[0.91706514]],[[0.92185605]],[[0.91763332]],[[1.16168301]],[[1.03979323]],[[0.93838385]],[[0.98940647]]
['CSNK1D'],[[0.87541556]],[[1.58245586]],[[1.58435009]],[[1.71062799]],[[1.79537738]],[[1.15982568]],[[0.94680741]],[[0.91325609]],[[0.87718269]],[[1.0841626]],[[0.88513351]],[[0.8782621]],[[0.97043746]]
['SECTM1'],[[0.58014247]],[[1.17435315]],[[1.20179382]],[[1.33909493]],[[1.17765879]],[[0.67437201]],[[0.57849567]],[[0.5964879]],[[0.56539058]],[[0.49615033]],[[0.45162733]],[[0.4295652]],[[0.49404669]]
['MOB3C'],[[0.72144009]],[[1.23430736]],[[1.27651918]],[[1.37812299]],[[1.63299588]],[[0.93149067]],[[0.89118145]],[[0.86648253]],[[0.94356548]],[[0.93240549]],[[0.85466631]],[[0.9523063]],[[0.89133368]]
['ABL2'],[[1.00141296]],[[1.4145167]],[[1.57523053]],[[1.75561557]],[[1.8016242]],[[1.30227135]],[[1.1232027]],[[1.02036514]],[[1.06296212]],[[0.99082048]],[[0.99114145]],[[1.03031347]],[[1.04214031]]
['INTS3'],[[0.9149284]],[[1.29345902]],[[1.34745433]],[[1.40946021]],[[1.51009942]],[[1.07736058]],[[1.07528183]],[[0.95333226]],[[0.89671379]],[[0.86995331]],[[0.84300499]],[[0.81896686]],[[0.86450923]]
['DEGS1'],[[1.06612608]],[[1.58597121]],[[1.6028874]],[[1.79236224]],[[1.67303473]],[[1.42974186]],[[1.07525826]],[[1.10559581]],[[0.95796163]],[[1.0179696]],[[0.8838762]],[[0.90091963]],[[0.97722216]]
['CALM2'],[[0.95903316]],[[1.19074502]],[[1.23262403]],[[1.29277592]],[[1.60483187]],[[1.35597595]],[[1.08558776]],[[1.11324848]],[[0.70290062]],[[0.95907227]],[[0.86058702]],[[0.87599177]],[[0.91156849]]
['RAB5A'],[[0.95932763]],[[1.56105052]],[[1.47695549]],[[1.65191457]],[[1.45816278]],[[1.45130604]],[[0.9514623]],[[1.08928204]],[[0.86542631]],[[0.99253963]],[[0.87715783]],[[0.86345594]],[[0.91925963]]
['GTF2H2'],[[0.97589771]],[[1.75977522]],[[1.75954026]],[[1.86578515]],[[1.13595477]],[[1.24209112]],[[0.74996167]],[[0.72334219]],[[0.40247704]],[[0.67842636]],[[0.87637657]],[[0.69980559]],[[0.78824057]]
['FEM1C'],[[0.99878949]],[[1.68166536]],[[1.67173639]],[[1.87455674]],[[1.61543969]],[[1.91030109]],[[1.23193299]],[[1.15305347]],[[0.72125685]],[[0.91742894]],[[0.90116058]],[[0.81404653]],[[0.95956723]]
['FBXO38'],[[1.05312054]],[[1.39669707]],[[1.39332524]],[[1.50707652]],[[1.50003435]],[[1.52197986]],[[1.20517606]],[[1.1502585]],[[0.95845508]],[[1.02663716]],[[0.9213025]],[[0.89330282]],[[0.98758315]]
['TBC1D7'],[[1.21112975]],[[1.60322692]],[[1.55221581]],[[1.73282446]],[[1.70033047]],[[1.23803086]],[[1.00549636]],[[0.95301095]],[[0.90523922]],[[1.10836976]],[[1.13673448]],[[0.99185785]],[[1.18208789]]
['GFOD1'],[[1.13756799]],[[0.91104553]],[[0.9510369]],[[0.83266644]],[[2.51172517]],[[0.7763994]],[[1.02806243]],[[1.23047187]],[[1.16174311]],[[1.16302376]],[[1.18904287]],[[1.3035366]],[[1.19108572]]
['TMEM140'],[[0.60459098]],[[1.09824092]],[[1.09828883]],[[1.23602327]],[[1.17998505]],[[0.67777827]],[[0.6197512]],[[0.73414042]],[[0.79299511]],[[0.74487615]],[[0.62560855]],[[0.53324221]],[[0.66834881]]
['BIN3'],[[0.85974948]],[[1.20861307]],[[1.23799421]],[[1.3943136]],[[1.43016154]],[[0.97083741]],[[0.83393062]],[[0.79779288]],[[0.87654689]],[[1.07794217]],[[0.82722879]],[[0.85216362]],[[0.93342188]]
['DOCK5'],[[0.83558349]],[[1.25701318]],[[1.23861279]],[[1.30759254]],[[1.40835755]],[[1.12014775]],[[0.80766423]],[[0.77554046]],[[0.7290949]],[[1.00323493]],[[0.8191922]],[[0.70569915]],[[0.88167711]]
['MFSD14B'],[[0.8855217]],[[1.45302859]],[[1.43256581]],[[1.59944793]],[[1.1267176]],[[1.43673283]],[[1.04672589]],[[0.98858565]],[[0.54950231]],[[0.85055138]],[[0.72510769]],[[0.64963148]],[[0.77753396]]
['ROM1'],[[1.07227517]],[[1.44382079]],[[1.45609596]],[[2.02227571]],[[2.29377986]],[[1.4399642]],[[1.33237485]],[[1.5473841]],[[1.52482369]],[[0.79629549]],[[1.20063666]],[[0.76657192]],[[1.20003484]]
['CABLES2'],[[1.08284412]],[[1.39351465]],[[1.17389494]],[[1.30055578]],[[1.76180741]],[[0.76232959]],[[0.81329036]],[[0.96842059]],[[0.94880387]],[[1.02873998]],[[1.04387255]],[[1.07407759]],[[1.1578089]]
['TWF1'],[[0.83258238]],[[1.45192187]],[[1.31433626]],[[1.55484454]],[[1.4844698]],[[1.45362611]],[[1.04527399]],[[0.98540718]],[[0.80564504]],[[0.88357821]],[[0.87932955]],[[0.81411335]],[[0.92449554]]
['FAM177A1'],[[0.955773]],[[1.52699859]],[[1.60410421]],[[1.76667173]],[[1.83537354]],[[1.4704717]],[[1.11779987]],[[1.11276349]],[[0.93728268]],[[1.1052885]],[[1.0482544]],[[0.95872683]],[[1.02414916]]
['NEK7'],[[0.88936269]],[[1.39846736]],[[1.41654337]],[[1.52355639]],[[1.5940938]],[[1.38128735]],[[0.92364658]],[[1.05506111]],[[0.87764082]],[[1.04959664]],[[0.96432067]],[[0.84420213]],[[0.97405035]]
['CDC123'],[[1.08275815]],[[1.69514693]],[[1.67717642]],[[1.91779067]],[[1.82293109]],[[1.4350049]],[[1.05387126]],[[1.1318143]],[[0.88601633]],[[0.9772405]],[[0.9080454]],[[0.892874]],[[0.93457393]]
['TMEM45B'],[[1.16963164]],[[1.73697764]],[[1.55681073]],[[1.7230184]],[[1.48522137]],[[1.75918214]],[[1.24515626]],[[1.10528718]],[[0.81391587]],[[1.26288747]],[[0.85486611]],[[0.90564279]],[[0.98649781]]
['PARP8'],[[0.90496798]],[[1.31682443]],[[1.30895464]],[[1.38362074]],[[1.3116993]],[[1.21918672]],[[0.94966623]],[[0.86113161]],[[0.72614923]],[[0.88837148]],[[0.85636419]],[[0.76560239]],[[0.90430291]]
['CACUL1'],[[0.93178306]],[[1.56284138]],[[1.50416141]],[[1.65395145]],[[1.48547662]],[[1.47496986]],[[1.01966902]],[[1.03360247]],[[0.82058629]],[[1.14536933]],[[0.96235439]],[[0.83050017]],[[1.00305351]]
['EPG5'],[[0.73362614]],[[1.17362589]],[[1.18294114]],[[1.26773149]],[[1.32471892]],[[0.76141386]],[[0.75464674]],[[0.74693394]],[[0.74786513]],[[0.70101215]],[[0.78685598]],[[0.70420085]],[[0.79310317]]
['PDE3B'],[[0.79472639]],[[1.48528507]],[[1.44825953]],[[1.51380205]],[[1.65106732]],[[0.95891994]],[[0.66766838]],[[0.64693121]],[[0.76632364]],[[1.10663366]],[[1.02691003]],[[0.884569]],[[1.0983265]]
