['CFLAR'],[[1.29976075]],[[1.45222617]],[[1.52619726]],[[1.67893732]],[[2.18608731]],[[1.76852398]],[[1.55426824]],[[1.57433197]],[[1.07069808]],[[1.26941324]],[[0.94540005]],[[1.41989266]],[[1.24493314]]
['HEATR5A'],[[1.2171854]],[[1.39429427]],[[1.31879626]],[[1.43069566]],[[2.2428455]],[[1.49722849]],[[1.30228823]],[[1.52563031]],[[1.13684389]],[[1.15620659]],[[1.18828213]],[[1.27522217]],[[1.15945261]]
['MLLT1'],[[0.94722754]],[[0.92482045]],[[1.00174925]],[[1.0822132]],[[2.33197624]],[[1.53948134]],[[1.25161788]],[[1.32427545]],[[0.98201905]],[[1.09439159]],[[0.93933037]],[[1.15862645]],[[0.94508049]]
['SH3BP5'],[[0.92793102]],[[1.0609865]],[[1.14362962]],[[1.1733058]],[[2.12039135]],[[1.26454473]],[[1.10811895]],[[0.98306002]],[[0.74856456]],[[1.05228839]],[[0.82973219]],[[0.9467982]],[[0.84782278]]
['IL13RA1'],[[0.75409996]],[[0.91687392]],[[0.97798945]],[[1.11723038]],[[2.35546174]],[[1.34317563]],[[1.41655805]],[[1.35453753]],[[0.97435448]],[[1.37554789]],[[0.96297761]],[[1.27912964]],[[1.02278427]]
['RAI2'],[[0.87762966]],[[0.81114251]],[[1.46328062]],[[1.55427038]],[[2.17024111]],[[1.9765017]],[[0.5402592]],[[1.10317249]],[[0.74263349]],[[1.27016748]],[[1.22362497]],[[0.4650527]],[[0.66696107]]
['CNGA4'],[[0.98324945]],[[1.14232235]],[[1.06924965]],[[1.19612522]],[[1.61848515]],[[1.40661754]],[[1.70980655]],[[1.22426746]],[[0.77175237]],[[0.61302326]],[[0.62759277]],[[0.4650527]],[[0.47696925]]
['KDM6B'],[[1.12555421]],[[1.21866462]],[[1.26854056]],[[1.34327695]],[[1.80600627]],[[1.58237213]],[[1.61881202]],[[1.28449487]],[[0.92252874]],[[1.35588884]],[[0.82470494]],[[1.28663642]],[[1.08613845]]
['FLOT2'],[[0.98206957]],[[1.08640961]],[[1.13386412]],[[1.26811021]],[[2.15985759]],[[1.81820448]],[[1.66412217]],[[1.30359464]],[[0.95971215]],[[1.12516835]],[[0.78381504]],[[1.28351946]],[[0.96798976]]
['TBC1D8B'],[[1.09350392]],[[2.25489652]],[[1.54700414]],[[2.00946547]],[[2.32210521]],[[1.44357798]],[[0.77377693]],[[1.09862653]],[[0.90403989]],[[0.91259955]],[[1.16033468]],[[0.87346223]],[[1.44052568]]
['NUMB'],[[1.11459639]],[[1.28276315]],[[1.29620181]],[[1.45107954]],[[1.9232665]],[[1.63119654]],[[1.70394053]],[[1.43471091]],[[1.02458238]],[[1.32996377]],[[0.87083469]],[[1.28419608]],[[1.06931311]]
['LAMTOR5'],[[0.98889649]],[[1.24285561]],[[1.31076324]],[[1.28374711]],[[2.11092073]],[[1.48925046]],[[1.52608049]],[[1.40007501]],[[1.1331369]],[[1.20825456]],[[0.90460701]],[[1.15649482]],[[0.8724716]]
['AGO4'],[[1.12969869]],[[1.30285724]],[[1.2908752]],[[1.43045175]],[[2.08832141]],[[1.66229296]],[[1.53127246]],[[1.44297462]],[[1.04271179]],[[1.25143287]],[[0.98147147]],[[1.20180936]],[[1.04146007]]
['TMEM165'],[[1.14808027]],[[1.23175241]],[[1.3230763]],[[1.43123909]],[[1.91800146]],[[1.67510694]],[[1.38418062]],[[1.513436]],[[1.14371852]],[[1.07200115]],[[0.95770911]],[[1.20375814]],[[0.97613016]]
['AGTPBP1'],[[1.20617833]],[[1.40677827]],[[1.39817118]],[[1.45831763]],[[2.26148071]],[[1.69159266]],[[1.30314338]],[[1.48448233]],[[1.10448753]],[[1.19856677]],[[1.01628399]],[[1.31963481]],[[1.15158871]]
['PHF21A'],[[1.20157728]],[[1.2780632]],[[1.35357454]],[[1.52405907]],[[2.20819876]],[[1.82421264]],[[1.60985074]],[[1.63429898]],[[1.20626211]],[[1.26614752]],[[0.96491764]],[[1.33420756]],[[1.18980667]]
['STX11'],[[1.18795026]],[[1.23952524]],[[1.27728254]],[[1.35817366]],[[2.34782482]],[[1.53548612]],[[1.81439858]],[[1.67871029]],[[1.14341779]],[[1.4647282]],[[1.06272264]],[[1.37826349]],[[1.17044793]]
['USP15'],[[1.11647773]],[[1.30139046]],[[1.36035057]],[[1.46546998]],[[2.13911543]],[[1.32796212]],[[1.09005609]],[[1.40908784]],[[1.18123721]],[[1.41168433]],[[1.06305212]],[[1.28995875]],[[1.22141357]]
['CAB39'],[[1.10859635]],[[1.3821056]],[[1.40412542]],[[1.42191825]],[[2.34783492]],[[1.58267944]],[[1.62841427]],[[1.55987781]],[[1.12773734]],[[1.23702973]],[[1.03643871]],[[1.20281675]],[[1.07629921]]
['PLXNC1'],[[1.12249154]],[[1.31703192]],[[1.3377148]],[[1.43567952]],[[2.00668302]],[[1.85676997]],[[1.67882316]],[[1.38239065]],[[0.9532006]],[[1.24939921]],[[0.79916351]],[[1.29832119]],[[1.04456372]]
['ABHD17C'],[[1.18424823]],[[1.56222183]],[[1.38692586]],[[1.43775337]],[[2.50210444]],[[1.32817888]],[[1.38027374]],[[1.532269]],[[1.23231764]],[[0.87225866]],[[0.96196997]],[[1.04459844]],[[1.06679994]]
['TM6SF1'],[[1.24191248]],[[1.53507455]],[[1.51649211]],[[1.63735195]],[[2.13402558]],[[1.50315028]],[[1.72719721]],[[1.60601789]],[[1.25090655]],[[1.44287898]],[[1.09015506]],[[1.31897921]],[[1.14438923]]
['SLC31A2'],[[1.18586548]],[[1.09299668]],[[1.15532281]],[[1.37954151]],[[2.56940557]],[[1.61030422]],[[1.76098738]],[[1.82557415]],[[1.14697823]],[[1.74530861]],[[1.06816642]],[[1.58915828]],[[1.2691201]]
['RNF144B'],[[1.13576655]],[[1.22092648]],[[1.38310222]],[[1.59931816]],[[1.9905518]],[[1.51710391]],[[1.54641678]],[[1.41639927]],[[0.9284758]],[[1.3504924]],[[0.81224995]],[[1.14974844]],[[1.01100919]]
['GGH'],[[1.10190368]],[[0.71966548]],[[1.52750638]],[[1.448548]],[[1.87995425]],[[1.95715625]],[[1.34548164]],[[1.16771553]],[[0.88830289]],[[1.81608438]],[[0.61911081]],[[0.80500444]],[[1.13056409]]
['SDCBP'],[[1.06001735]],[[1.40552473]],[[1.37592692]],[[1.41437348]],[[2.33534081]],[[1.55404919]],[[1.63786947]],[[1.45612832]],[[1.04192319]],[[1.39034697]],[[0.95382012]],[[1.22976529]],[[1.03678734]]
['SORL1'],[[1.16944847]],[[1.23824366]],[[1.26822723]],[[1.39160724]],[[2.05562458]],[[1.59398938]],[[1.57339162]],[[1.37052703]],[[0.9772137]],[[1.31054934]],[[0.92303233]],[[1.30486448]],[[1.14726301]]
['ENTPD1'],[[1.18640969]],[[1.39189304]],[[1.39913393]],[[1.63540993]],[[2.42646031]],[[1.64295685]],[[1.34984854]],[[1.39070416]],[[1.08975658]],[[1.28741972]],[[0.99958868]],[[1.33695555]],[[1.12203959]]
['DIRC2'],[[1.21957417]],[[1.22524032]],[[1.23835599]],[[1.44356897]],[[2.04521731]],[[1.83450996]],[[1.54836546]],[[1.64869608]],[[1.15157806]],[[1.20468973]],[[1.08670572]],[[1.3105333]],[[1.02757306]]
['APH1B'],[[1.18345496]],[[1.21548677]],[[1.25967417]],[[1.34104136]],[[2.55240607]],[[1.62754158]],[[1.49665268]],[[1.52813274]],[[1.14245408]],[[1.23297304]],[[1.23007563]],[[1.17696236]],[[1.07540124]]
['C1RL'],[[1.21896487]],[[1.35964589]],[[1.41020661]],[[1.53563203]],[[2.1156778]],[[1.81322188]],[[1.58835057]],[[1.49079372]],[[1.09132243]],[[1.23323178]],[[0.93239058]],[[1.37615327]],[[1.08529615]]
['TLE3'],[[0.94755395]],[[1.02631827]],[[1.13114625]],[[1.26651191]],[[1.92845255]],[[1.30801633]],[[1.32323574]],[[1.21068189]],[[0.93323516]],[[1.35439612]],[[0.91076358]],[[1.29989003]],[[1.10362768]]
['IGF1R'],[[1.19129885]],[[1.31307001]],[[1.39355244]],[[1.49224678]],[[2.16935407]],[[1.69996059]],[[1.62140104]],[[1.49921463]],[[1.01741935]],[[1.21578755]],[[1.05638295]],[[1.36721427]],[[1.09494646]]
['SSH2'],[[1.05022062]],[[1.12943343]],[[1.12758516]],[[1.30782336]],[[1.92376047]],[[1.50301732]],[[1.59087807]],[[1.38959412]],[[0.95656142]],[[1.34276712]],[[0.9014633]],[[1.2375192]],[[1.07133668]]
['OSBPL1A'],[[1.12384714]],[[1.34447871]],[[1.2796757]],[[1.39958315]],[[2.23533295]],[[2.47005752]],[[1.65883291]],[[1.59360709]],[[1.0881244]],[[0.97869223]],[[1.10843109]],[[1.49864163]],[[1.10826262]]
['SLC16A3'],[[1.14197436]],[[1.20430051]],[[1.23809868]],[[1.37708777]],[[1.75090706]],[[1.59391158]],[[1.62446986]],[[1.36150241]],[[0.96544731]],[[1.30088223]],[[0.81774956]],[[1.23030784]],[[0.94657285]]
['IFNAR1'],[[1.07957596]],[[1.35546316]],[[1.39628594]],[[1.44721224]],[[2.30116218]],[[1.67371196]],[[1.46300902]],[[1.31079305]],[[0.93798259]],[[1.16067345]],[[0.83546147]],[[1.24407788]],[[1.05850599]]
['SLC44A3'],[[0.90476822]],[[2.31082034]],[[2.81575549]],[[2.49579069]],[[2.2470005]],[[2.48195127]],[[2.54256353]],[[1.21363077]],[[0.9304635]],[[0.28760085]],[[0.67312833]],[[1.65056677]],[[1.15343379]]
['FCGR2A'],[[1.10804712]],[[1.27797146]],[[1.26618963]],[[1.39008009]],[[2.04855348]],[[1.74705049]],[[1.63413038]],[[1.53265481]],[[1.05957314]],[[1.28787638]],[[0.87145042]],[[1.39119003]],[[1.07033006]]
['HMCN1'],[[1.54544239]],[[1.747656]],[[1.67657532]],[[1.81637106]],[[1.76444056]],[[0.7552965]],[[0.77377693]],[[0.8363298]],[[0.52207797]],[[1.34724612]],[[0.56298773]],[[0.96415428]],[[0.68904263]]
['CNIH4'],[[1.15168781]],[[1.41762435]],[[1.36424439]],[[1.53766818]],[[2.39361505]],[[1.66287436]],[[1.42750504]],[[1.49930761]],[[1.09644558]],[[1.08840232]],[[0.9658398]],[[1.08825977]],[[1.10884447]]
['LBR'],[[1.23950683]],[[1.63489285]],[[1.55736686]],[[1.60325583]],[[1.88044403]],[[1.53180315]],[[1.48993737]],[[1.32485798]],[[0.94547181]],[[1.3319142]],[[0.98285842]],[[1.1578912]],[[1.07978803]]
['NFKBIZ'],[[1.11886497]],[[1.30932648]],[[1.32989958]],[[1.42005517]],[[1.9295923]],[[1.62307867]],[[1.46018873]],[[1.44406598]],[[0.9835201]],[[1.03967881]],[[0.91268602]],[[1.26603445]],[[1.01645881]]
['FAM105A'],[[1.16787866]],[[1.3022578]],[[1.29933684]],[[1.42846127]],[[2.32932836]],[[1.66102702]],[[1.55600398]],[[1.70402924]],[[1.28619129]],[[1.12206283]],[[1.06915039]],[[1.15938714]],[[1.07250893]]
['ARHGAP26'],[[1.2557372]],[[1.28328044]],[[1.31224514]],[[1.45119197]],[[2.04692855]],[[1.63682247]],[[1.52197928]],[[1.49438328]],[[1.04260713]],[[1.30650578]],[[0.96051713]],[[1.35782796]],[[1.2607435]]
['CREB5'],[[1.24438479]],[[1.46658541]],[[1.52259363]],[[1.6521709]],[[2.0490197]],[[1.77838726]],[[1.71106954]],[[1.57287486]],[[1.20025192]],[[1.43281561]],[[0.91687175]],[[1.44076875]],[[1.298502]]
['SLC12A9'],[[1.15591642]],[[1.26534317]],[[1.34707126]],[[1.53647777]],[[1.93343841]],[[1.71532156]],[[1.36641301]],[[1.37860758]],[[1.00867868]],[[1.0827325]],[[0.82289418]],[[1.34566448]],[[0.99997643]]
['CSGALNACT1'],[[0.97349527]],[[1.05406061]],[[1.02339436]],[[1.09297999]],[[1.3151145]],[[1.44406675]],[[1.21661271]],[[0.65119272]],[[0.38708678]],[[1.00320557]],[[0.37885861]],[[1.26078786]],[[0.99468742]]
['MSRB2'],[[1.21192043]],[[1.75723271]],[[1.7657461]],[[1.8227469]],[[2.4201131]],[[1.35101009]],[[2.04466792]],[[1.67660991]],[[1.35696977]],[[2.04595241]],[[1.26987493]],[[1.17927175]],[[1.31293207]]
['NRBF2'],[[1.0533925]],[[1.34870646]],[[1.31403956]],[[1.33847948]],[[1.82275808]],[[1.45661339]],[[1.47181264]],[[1.19850338]],[[0.83319962]],[[1.30493404]],[[0.78083581]],[[1.25439507]],[[1.08267816]]
['FAM160B1'],[[1.21353867]],[[1.37837408]],[[1.45808083]],[[1.53366268]],[[2.01147588]],[[1.61663945]],[[1.44294973]],[[1.46358489]],[[1.0732228]],[[1.24820678]],[[0.98940014]],[[1.19739386]],[[1.14376936]]
['AMN1'],[[1.33107419]],[[1.61556181]],[[1.82788904]],[[1.80540541]],[[2.32286175]],[[1.57638781]],[[1.26101225]],[[1.55012851]],[[1.1591093]],[[1.20691652]],[[1.05671768]],[[1.48721275]],[[1.28090014]]
['ARL11'],[[1.29137219]],[[1.44604686]],[[1.4165582]],[[1.55643157]],[[1.83109844]],[[1.6460775]],[[1.55925244]],[[1.47089346]],[[1.06110383]],[[1.16776872]],[[0.93164438]],[[1.22859689]],[[1.10109427]]
['NR4A2'],[[0.99025632]],[[0.91433795]],[[1.43526782]],[[1.22389209]],[[2.33361502]],[[1.33244906]],[[1.26884825]],[[1.43530936]],[[1.10297822]],[[1.51407477]],[[1.33913868]],[[1.26902376]],[[1.21245411]]
['RBMS1'],[[1.09029649]],[[1.31475054]],[[1.3403885]],[[1.42913356]],[[2.05396748]],[[1.4709142]],[[1.30738524]],[[1.34376622]],[[0.98504706]],[[1.09955717]],[[0.91565957]],[[1.08017555]],[[1.07901444]]
['FAM49B'],[[1.16795736]],[[1.39211158]],[[1.36626237]],[[1.44885952]],[[1.94818757]],[[1.55837456]],[[1.41618138]],[[1.34554925]],[[0.94099483]],[[1.21674425]],[[0.93839386]],[[1.27964795]],[[1.10561846]]
['RABGEF1'],[[0.71731422]],[[0.85809752]],[[0.70810651]],[[0.94948177]],[[1.75800706]],[[0.93907991]],[[0.56602566]],[[0.89951028]],[[0.84146016]],[[0.65716129]],[[0.89093895]],[[0.72973008]],[[0.61112096]]
['AZIN1'],[[1.04159569]],[[1.2526936]],[[1.24223185]],[[1.25720491]],[[2.20300244]],[[1.27401736]],[[1.14158568]],[[1.35116359]],[[1.06630231]],[[1.11705972]],[[1.00898252]],[[1.04849493]],[[1.00462937]]
['RASA2'],[[1.05098798]],[[1.33939023]],[[1.39336196]],[[1.41700018]],[[2.13123512]],[[1.36466108]],[[1.06659561]],[[1.24753731]],[[0.91028548]],[[1.06800874]],[[1.00176892]],[[1.16121134]],[[1.07152672]]
['AFF2'],[[1.09782737]],[[1.42735875]],[[1.33464509]],[[1.46328015]],[[1.95723396]],[[1.44722725]],[[1.80864709]],[[1.36881604]],[[0.92867705]],[[1.36731473]],[[0.88718657]],[[1.16701268]],[[1.13443654]]
['CACNA1D'],[[1.21773348]],[[1.41149174]],[[1.65157605]],[[1.58370144]],[[2.70674666]],[[1.19170599]],[[1.65883309]],[[1.57439816]],[[1.62994295]],[[1.49005211]],[[1.30243135]],[[0.96415427]],[[1.20031147]]
['KCNJ15'],[[1.20237079]],[[1.48908241]],[[1.57719515]],[[1.73423447]],[[2.19122701]],[[1.87160166]],[[1.46014882]],[[1.33131234]],[[0.92754909]],[[1.35622537]],[[0.84589685]],[[1.47119472]],[[1.23196772]]
['CCDC17'],[[1.38074231]],[[1.3879148]],[[1.56276394]],[[1.85188717]],[[2.21358191]],[[1.82757285]],[[1.55186967]],[[1.79155848]],[[1.27027025]],[[1.30938854]],[[1.09279282]],[[1.48062331]],[[1.51465929]]
['MPZL3'],[[1.04892777]],[[1.37876938]],[[1.39607867]],[[1.4626203]],[[2.38082475]],[[1.25206451]],[[1.28316143]],[[1.17533329]],[[0.91850123]],[[1.49811779]],[[1.06819121]],[[1.26231026]],[[1.12997444]]
['ANO10'],[[1.18757634]],[[1.33906612]],[[1.45960246]],[[1.50342266]],[[1.84522841]],[[1.66052793]],[[1.3270707]],[[1.50773172]],[[1.04541807]],[[1.1796552]],[[0.90271105]],[[1.09601206]],[[0.94550906]]
['SLC25A44'],[[1.07493857]],[[1.20779872]],[[1.18728951]],[[1.32809692]],[[1.78469715]],[[1.56244869]],[[1.4806787]],[[1.31681841]],[[0.93813802]],[[1.2975382]],[[0.84706085]],[[1.21366827]],[[1.02959971]]
['NBEAL2'],[[1.24792688]],[[1.3872624]],[[1.46698502]],[[1.61363525]],[[1.78821768]],[[1.69254561]],[[1.43003566]],[[1.36732282]],[[1.01536405]],[[1.30384263]],[[0.94862119]],[[1.20737478]],[[1.02520104]]
['ZNF281'],[[1.17846903]],[[1.43309529]],[[1.45336379]],[[1.52093592]],[[2.30403665]],[[1.61263243]],[[1.38168816]],[[1.4598842]],[[0.99719298]],[[1.2619067]],[[0.98357104]],[[1.25153904]],[[1.07335688]]
['MAPKAPK2'],[[1.02140906]],[[1.19163874]],[[1.20979647]],[[1.33153437]],[[2.25229534]],[[1.24469806]],[[1.56367825]],[[1.41678544]],[[1.20986257]],[[1.40086854]],[[1.00907029]],[[1.0342876]],[[0.9668104]]
['TYW5'],[[1.16120654]],[[1.14059081]],[[1.2554273]],[[1.60349765]],[[2.38711222]],[[1.41882619]],[[1.09463094]],[[1.39626905]],[[1.26966004]],[[0.83959438]],[[1.1785909]],[[1.36074778]],[[1.20542718]]
['RNF149'],[[1.13195021]],[[1.31707455]],[[1.4021723]],[[1.51972651]],[[2.26579569]],[[1.60423409]],[[1.55741803]],[[1.42267764]],[[1.00682893]],[[1.3429502]],[[0.9046462]],[[1.33409158]],[[1.0937553]]
['CDC42EP3'],[[0.9670892]],[[1.21308344]],[[1.29664217]],[[1.36401437]],[[2.12976391]],[[1.63514289]],[[1.50862262]],[[1.42994936]],[[1.0518241]],[[1.04595673]],[[0.8382618]],[[1.06092461]],[[0.90395659]]
['EIF4E3'],[[1.24244466]],[[1.46535721]],[[1.51167909]],[[1.56038465]],[[2.04046871]],[[1.65273264]],[[1.50436307]],[[1.32944182]],[[0.96840961]],[[1.20087073]],[[0.90381921]],[[1.21069417]],[[1.1771401]]
['CXCR1'],[[0.94570838]],[[1.17528593]],[[1.19301326]],[[1.31546349]],[[2.09946124]],[[1.51667627]],[[1.65138485]],[[1.24556922]],[[0.85867885]],[[1.39359535]],[[0.80877132]],[[1.34514457]],[[1.0198543]]
['IFI16'],[[1.10386034]],[[1.33019632]],[[1.34777949]],[[1.45324278]],[[2.64045579]],[[1.343724]],[[1.14522647]],[[1.20775067]],[[0.90960506]],[[1.210126]],[[0.88053424]],[[1.23343458]],[[1.17116498]]
['PPP4R2'],[[1.02590179]],[[1.29863433]],[[1.32265574]],[[1.32776849]],[[2.34048058]],[[1.46730234]],[[1.40397515]],[[1.44760137]],[[1.12371184]],[[1.24746137]],[[0.9942653]],[[1.27030378]],[[1.08840397]]
['APBB2'],[[1.3039513]],[[1.32722788]],[[1.28994449]],[[1.60349759]],[[1.16549506]],[[1.40135352]],[[1.48183003]],[[0.62501467]],[[0.50477657]],[[1.25901214]],[[0.43007564]],[[0.96415413]],[[1.02225879]]
['SPDYA'],[[1.18424823]],[[1.3525261]],[[1.35083644]],[[1.51167151]],[[2.08683467]],[[1.7545458]],[[0.794761]],[[1.44427584]],[[0.98733566]],[[1.02726613]],[[1.00955867]],[[1.39075385]],[[1.25270758]]
['C4orf3'],[[0.96421249]],[[1.11586715]],[[1.12971495]],[[1.16089873]],[[2.23409892]],[[1.4758519]],[[1.68398019]],[[1.34309642]],[[0.96149991]],[[1.11940328]],[[0.81463827]],[[1.09573241]],[[0.85944325]]
['MB21D1'],[[1.07112153]],[[1.35512927]],[[1.40463753]],[[1.47053944]],[[2.32173775]],[[1.53907833]],[[1.5663104]],[[1.53259224]],[[1.16110013]],[[1.24457818]],[[1.07144078]],[[1.24161507]],[[1.21204417]]
['LMTK2'],[[1.39801595]],[[1.73754231]],[[1.77589876]],[[1.88169369]],[[2.2683236]],[[1.56538638]],[[1.52476855]],[[1.54147273]],[[1.17415794]],[[1.48937352]],[[1.14909957]],[[1.23165524]],[[1.24595976]]
['NOXRED1'],[[1.18187769]],[[1.47695236]],[[1.48402827]],[[1.77444557]],[[2.64721025]],[[1.4600709]],[[1.40694992]],[[1.88008757]],[[1.30277338]],[[1.54859085]],[[1.08619729]],[[1.62046165]],[[0.98516645]]
['KBTBD6'],[[1.02224015]],[[0.90957339]],[[1.06924935]],[[0.89157627]],[[2.83149337]],[[0.90783797]],[[0.85881885]],[[1.2854874]],[[0.98183776]],[[0.93264791]],[[1.16609814]],[[0.94300898]],[[1.12711982]]
['PDZD8'],[[1.23242817]],[[1.45252825]],[[1.44084656]],[[1.52759556]],[[2.28264231]],[[1.67243052]],[[1.59588831]],[[1.58362157]],[[1.17692022]],[[1.3556274]],[[1.12045206]],[[1.31012187]],[[1.15029156]]
['NDEL1'],[[1.16474008]],[[1.37183589]],[[1.4250312]],[[1.55109553]],[[2.14187299]],[[1.48932396]],[[1.32464295]],[[1.20421847]],[[0.88813686]],[[1.31243572]],[[0.94287209]],[[1.28723165]],[[1.12021931]]
['STX3'],[[1.15948294]],[[1.38669961]],[[1.3895362]],[[1.50693726]],[[1.9906412]],[[1.59980822]],[[1.38672304]],[[1.3341494]],[[0.90556115]],[[1.278911]],[[0.91198164]],[[1.30407729]],[[1.09092566]]
['BEST1'],[[1.18376089]],[[1.35411189]],[[1.33883283]],[[1.50634347]],[[1.90897551]],[[1.3951605]],[[1.30468614]],[[1.17441581]],[[0.92741824]],[[1.31477852]],[[0.83840521]],[[1.2407073]],[[1.05723979]]
['VASN'],[[0.23198374]],[[0.8111425]],[[0.63149625]],[[1.270402]],[[1.80599709]],[[0.93907978]],[[1.43476242]],[[1.23556602]],[[0.96869165]],[[1.57796163]],[[0.77767784]],[[0.96415427]],[[0.31601287]]
['RBPJ'],[[1.08948545]],[[1.25711971]],[[1.23956635]],[[1.29159597]],[[2.27649744]],[[1.65486961]],[[1.395664]],[[1.38661089]],[[0.96049422]],[[1.16299907]],[[0.945175]],[[1.39215787]],[[1.20918407]]
['MMADHC'],[[1.12039693]],[[1.40867412]],[[1.35469873]],[[1.38156214]],[[1.99544053]],[[1.48575444]],[[1.37586003]],[[1.39118433]],[[1.02562003]],[[1.14964989]],[[0.97899142]],[[1.07511537]],[[1.04618179]]
['PXK'],[[1.27812646]],[[1.6660023]],[[1.67732796]],[[1.82318989]],[[2.05291379]],[[1.81763324]],[[1.64927502]],[[1.41066547]],[[1.00512754]],[[1.21764065]],[[0.88824994]],[[1.24714413]],[[1.05907158]]
['STAT3'],[[1.07503454]],[[1.21871869]],[[1.23890095]],[[1.33120253]],[[2.03761212]],[[1.41879648]],[[1.56241939]],[[1.42461066]],[[1.07297196]],[[1.34352632]],[[0.98860089]],[[1.22416252]],[[1.08979722]]
['SLC16A4'],[[1.30633391]],[[1.66900701]],[[1.62041996]],[[1.48201274]],[[1.83647968]],[[1.39548229]],[[1.09463071]],[[1.28600434]],[[0.54640554]],[[0.9858527]],[[0.66559343]],[[1.24704683]],[[1.13567771]]
['SNTB2'],[[0.8918911]],[[1.07182205]],[[1.02961498]],[[1.06852322]],[[1.9396758]],[[1.22633285]],[[0.9861361]],[[1.18001794]],[[0.94802999]],[[0.95973353]],[[0.97903727]],[[1.10288661]],[[0.99292637]]
['XPO6'],[[0.97782959]],[[1.11830696]],[[1.19542514]],[[1.34483296]],[[2.17006803]],[[1.48193845]],[[1.42050902]],[[1.2336959]],[[0.9381586]],[[1.31088187]],[[0.85880319]],[[1.25079257]],[[1.00793207]]
['CCDC126'],[[0.96875654]],[[1.50746242]],[[1.39133524]],[[1.53946015]],[[1.86772241]],[[1.28980996]],[[1.06721673]],[[1.17681284]],[[0.8527752]],[[0.98837865]],[[0.86781606]],[[1.16700634]],[[1.12361164]]
['RNASE6'],[[1.07169753]],[[1.26147544]],[[1.19342222]],[[1.24126469]],[[2.39253766]],[[1.01380366]],[[1.49959882]],[[1.54717948]],[[1.25980767]],[[1.65858287]],[[0.9774084]],[[1.27212655]],[[1.1378417]]
['EMB'],[[1.08938722]],[[1.40815523]],[[1.35295432]],[[1.34898619]],[[1.79599214]],[[1.56956864]],[[1.29903206]],[[1.31130724]],[[0.85311856]],[[0.9614127]],[[0.82742735]],[[0.96935051]],[[0.88203548]]
['TSEN34'],[[0.96560864]],[[1.11715605]],[[1.12590279]],[[1.29947113]],[[1.99068133]],[[1.38696313]],[[1.47571474]],[[1.19887024]],[[0.9049591]],[[1.28267786]],[[0.83300989]],[[1.20198929]],[[0.90803417]]
['TANC2'],[[1.29833621]],[[1.63871868]],[[1.63162478]],[[1.82959278]],[[2.42791345]],[[1.34585598]],[[1.37679912]],[[1.45390975]],[[1.15579463]],[[1.34947871]],[[1.18843385]],[[1.26740156]],[[1.23342364]]
['JUNB'],[[0.95794508]],[[1.12655668]],[[1.19900789]],[[1.26971315]],[[1.92247697]],[[1.48248409]],[[1.80279329]],[[1.30573994]],[[0.94079176]],[[1.29874471]],[[0.82822266]],[[1.26844089]],[[0.91866514]]
['RAB33B'],[[1.10626712]],[[1.40205586]],[[1.44315235]],[[1.49033041]],[[2.07031076]],[[1.38222917]],[[1.4441422]],[[1.38535727]],[[0.94773389]],[[1.20786145]],[[0.95321093]],[[1.1153667]],[[1.05442309]]
['RAB43'],[[0.93660077]],[[0.81985502]],[[0.73568928]],[[1.05645687]],[[1.93149143]],[[1.12148019]],[[1.14766824]],[[1.0383504]],[[0.81105364]],[[1.17331583]],[[0.69588269]],[[1.05994472]],[[0.82586399]]
['TNFRSF10C'],[[1.123964]],[[1.28974701]],[[1.32242222]],[[1.41639503]],[[1.9304012]],[[1.64675076]],[[1.70631922]],[[1.35745431]],[[0.90216878]],[[1.34945776]],[[0.83664951]],[[1.38659171]],[[1.121995]]
['NABP1'],[[1.32550833]],[[1.49283152]],[[1.5547409]],[[1.66122982]],[[2.24575544]],[[1.82709957]],[[1.16956658]],[[1.34575814]],[[0.93987068]],[[1.13215965]],[[0.85321799]],[[1.44050103]],[[1.17798555]]
['PLK3'],[[1.01526635]],[[0.91037517]],[[1.07174801]],[[1.24866378]],[[2.42318323]],[[1.29568245]],[[0.96167805]],[[1.08188973]],[[0.75939871]],[[1.17591979]],[[0.89750212]],[[1.27693163]],[[0.97805729]]
['SLCO4C1'],[[1.24304373]],[[1.88544214]],[[1.7864349]],[[1.81571969]],[[2.30947965]],[[1.55663893]],[[1.49008439]],[[1.34529666]],[[1.00705738]],[[1.29132479]],[[0.99413237]],[[1.10762242]],[[1.07042587]]
['TLR1'],[[1.1435115]],[[1.39317171]],[[1.38929303]],[[1.47054425]],[[2.1760803]],[[1.69887489]],[[1.35801775]],[[1.46314833]],[[0.97068784]],[[1.21387238]],[[0.89191265]],[[1.3419335]],[[1.15555713]]
['NLRP6'],[[1.1767081]],[[1.2299363]],[[1.34409334]],[[1.5208602]],[[1.65183267]],[[1.35040149]],[[1.55314817]],[[1.16985228]],[[0.89325265]],[[1.40557339]],[[0.61676903]],[[1.41706348]],[[1.00287682]]
['B3GNTL1'],[[1.20331922]],[[1.25214053]],[[1.34313969]],[[1.4367808]],[[2.07482136]],[[1.43817023]],[[1.27369526]],[[1.2870335]],[[1.02567886]],[[1.39027042]],[[1.07071061]],[[1.45347208]],[[1.19328944]]
['CREG2'],[[0.30170274]],[[1.59084994]],[[0.79262869]],[[1.38628298]],[[1.89987164]],[[1.90762684]],[[0.46312883]],[[0.77269232]],[[0.61842226]],[[1.30493425]],[[0.71311517]],[[1.37008938]],[[1.56515043]]
