['FGR'],[[1.06218909]],[[1.12642334]],[[1.11578368]],[[1.23754477]],[[1.59787468]],[[1.7259599]],[[1.70796745]],[[1.39946097]],[[0.96274823]],[[1.21881816]],[[0.84527637]],[[1.1281363]],[[0.88784245]]
['CPNE2'],[[1.07641801]],[[1.29456663]],[[1.33621597]],[[1.43308217]],[[1.57649155]],[[1.37195693]],[[1.67702012]],[[1.53017511]],[[1.20101363]],[[1.30660068]],[[1.00306956]],[[0.97322847]],[[0.92381137]]
['CMTM2'],[[1.02734499]],[[1.38557197]],[[1.34921065]],[[1.37206486]],[[1.73759268]],[[1.30097827]],[[1.71361992]],[[1.31087804]],[[1.09942619]],[[1.35974981]],[[0.93313996]],[[1.138182]],[[0.86510413]]
['NOL3'],[[1.48026294]],[[1.34596946]],[[1.54109827]],[[1.36678673]],[[1.02214356]],[[1.93797732]],[[1.33946261]],[[1.22763698]],[[0.88867299]],[[1.02566786]],[[0.70330664]],[[1.3152159]],[[0.71266769]]
['MAP1LC3B'],[[0.99480473]],[[1.15216767]],[[1.18353231]],[[1.191144]],[[1.98530337]],[[1.22662629]],[[1.46366004]],[[1.59493652]],[[1.54149124]],[[1.45341652]],[[1.15033644]],[[1.12860245]],[[1.08785259]]
['PCTP'],[[1.11998393]],[[1.46357436]],[[1.25477327]],[[1.40780766]],[[1.91606689]],[[1.48201329]],[[1.76139435]],[[1.6698211]],[[1.49339092]],[[1.42876395]],[[1.16155055]],[[1.37008938]],[[1.21229642]]
['ARRB2'],[[1.02863318]],[[1.15192215]],[[1.17389465]],[[1.27170854]],[[1.67989589]],[[1.45417807]],[[1.56055275]],[[1.43312403]],[[1.17679229]],[[1.36611339]],[[0.99987825]],[[1.19581386]],[[1.04930281]]
['NARF'],[[0.95852927]],[[1.10554179]],[[1.18134691]],[[1.27121174]],[[1.73153937]],[[1.62127537]],[[1.41928225]],[[1.43340207]],[[1.2350294]],[[1.19922047]],[[0.87048833]],[[1.26819546]],[[1.03626955]]
['TMEM91'],[[1.26876137]],[[1.46964531]],[[1.43425708]],[[1.64641036]],[[1.76855021]],[[1.47486282]],[[1.82526025]],[[1.59382423]],[[1.15972122]],[[1.37940984]],[[0.99772095]],[[1.18839262]],[[1.00290431]]
['IFITM3'],[[1.05246858]],[[1.19310613]],[[1.19267317]],[[1.26213329]],[[1.71887807]],[[1.53595298]],[[2.11379033]],[[1.22533117]],[[1.04713419]],[[1.52518292]],[[0.54823177]],[[1.0666857]],[[0.89546295]]
['ZNF787'],[[1.05874298]],[[1.22985086]],[[1.28468758]],[[1.43323173]],[[1.79292362]],[[1.40084644]],[[1.65226172]],[[1.33907313]],[[1.02103486]],[[1.23434397]],[[0.88501488]],[[0.98524978]],[[0.91483617]]
['RCN3'],[[1.62229458]],[[1.63677197]],[[1.70423536]],[[1.87398872]],[[1.53998955]],[[1.45637066]],[[1.72733421]],[[1.76906529]],[[1.30628339]],[[1.44433279]],[[1.05539089]],[[1.2887253]],[[1.175632]]
['KIAA0319L'],[[1.27825988]],[[1.39104191]],[[1.41674087]],[[1.6295575]],[[1.94268907]],[[1.31219719]],[[1.50138578]],[[1.54757797]],[[1.19994858]],[[1.33718751]],[[1.18924899]],[[1.15814731]],[[1.20228463]]
['MAP3K6'],[[1.40629374]],[[1.2144673]],[[1.31562281]],[[1.39482296]],[[1.26285741]],[[1.83101362]],[[1.74312804]],[[1.47491209]],[[1.07178621]],[[1.01911729]],[[0.78283592]],[[0.88064476]],[[0.95744414]]
['C1orf162'],[[1.09826487]],[[1.27583377]],[[1.17269178]],[[1.25292313]],[[2.21917718]],[[1.58981611]],[[1.58072078]],[[1.84588102]],[[1.42693864]],[[1.15513664]],[[1.27370098]],[[1.06330449]],[[0.93356384]]
['CD53'],[[1.04381593]],[[1.20438032]],[[1.19750377]],[[1.23576169]],[[1.81503988]],[[1.30247536]],[[1.4393015]],[[1.36616427]],[[0.98255004]],[[1.17979575]],[[0.88383266]],[[1.07756575]],[[0.96145947]]
['RGL1'],[[1.17553569]],[[1.09713787]],[[1.24993745]],[[1.37752319]],[[1.77939157]],[[1.37894858]],[[1.4641678]],[[1.45378039]],[[1.15956183]],[[1.40258633]],[[0.89006429]],[[1.18135232]],[[1.37526498]]
['SNX27'],[[1.25237973]],[[1.50767653]],[[1.52713368]],[[1.62059384]],[[1.79664532]],[[1.46825822]],[[1.72739654]],[[1.53457466]],[[1.11815966]],[[1.41654705]],[[1.01932233]],[[1.15169701]],[[1.15142193]]
['ADAMTSL4'],[[1.13547724]],[[1.09036588]],[[1.1408604]],[[1.34629751]],[[1.48334566]],[[1.65313169]],[[1.46907099]],[[1.55767484]],[[1.12224004]],[[1.15021893]],[[0.98539317]],[[1.20840268]],[[0.94367539]]
['MCL1'],[[1.1151023]],[[1.23937935]],[[1.30099538]],[[1.35889666]],[[1.96768859]],[[1.48018203]],[[1.58500054]],[[1.44851426]],[[1.00818646]],[[1.37766112]],[[0.92192279]],[[1.25262711]],[[1.12401917]]
['SLC39A1'],[[0.98262435]],[[1.03733175]],[[1.09526636]],[[1.12323615]],[[1.61090567]],[[1.42164716]],[[1.47569272]],[[1.36845029]],[[0.9899439]],[[1.1504877]],[[0.86796136]],[[1.08015801]],[[0.94520062]]
['RIT1'],[[1.08597014]],[[1.2669503]],[[1.23180847]],[[1.21325439]],[[1.61248197]],[[1.53752619]],[[1.5000183]],[[1.4075347]],[[1.01858553]],[[1.17071222]],[[0.91144463]],[[1.0496595]],[[0.98207958]]
['GALNT2'],[[1.05195679]],[[1.08623241]],[[1.15390162]],[[1.23019799]],[[1.70898445]],[[1.59238032]],[[1.48500694]],[[1.54895159]],[[1.18556561]],[[1.08239033]],[[1.02684885]],[[0.98276896]],[[0.93615883]]
['MBOAT2'],[[1.11832741]],[[1.2665824]],[[1.3813134]],[[1.41090984]],[[1.79918021]],[[1.66898471]],[[1.29239605]],[[1.48639347]],[[1.20929024]],[[1.2825573]],[[0.90544149]],[[1.32707588]],[[1.1015843]]
['ARL8A'],[[1.05172205]],[[1.20868714]],[[1.22405011]],[[1.25648907]],[[1.70736202]],[[1.50773528]],[[1.60068937]],[[1.35619376]],[[1.0031197]],[[1.18461047]],[[0.89236753]],[[0.97449215]],[[0.85032177]]
['SFXN5'],[[1.40381755]],[[1.59327675]],[[1.72762958]],[[1.95601788]],[[1.83824219]],[[1.8075181]],[[1.64369083]],[[1.6393979]],[[1.28055314]],[[1.23831867]],[[1.1510584]],[[1.0890234]],[[1.1039216]]
['SPOPL'],[[1.31628314]],[[1.50095851]],[[1.58331969]],[[1.5659265]],[[1.92909741]],[[1.65336445]],[[1.52382566]],[[1.58194784]],[[1.12468493]],[[1.40336435]],[[1.07704049]],[[1.32904681]],[[1.24587223]]
['IQSEC1'],[[1.10605819]],[[1.16851568]],[[1.22458351]],[[1.32120938]],[[1.75760505]],[[1.4379687]],[[1.47433356]],[[1.35370922]],[[1.01567229]],[[1.34432331]],[[0.97297215]],[[1.25200275]],[[1.07609252]]
['DYNLT1'],[[1.17318781]],[[1.5339552]],[[1.44230224]],[[1.56680976]],[[2.05410839]],[[1.49686983]],[[1.53744618]],[[1.57566496]],[[1.15135226]],[[1.39973193]],[[1.03660097]],[[1.15540821]],[[1.04920414]]
['GSN'],[[0.97665141]],[[1.11098561]],[[1.10115375]],[[1.1926856]],[[1.29992969]],[[1.39813719]],[[1.70794443]],[[1.33707556]],[[1.06491037]],[[1.28747461]],[[0.77902945]],[[1.08582821]],[[0.92699331]]
['NR6A1'],[[0.98886181]],[[1.35360311]],[[1.29995374]],[[1.478884]],[[1.36043809]],[[1.58931615]],[[1.25482878]],[[1.37179964]],[[0.91554312]],[[1.22142731]],[[0.9831995]],[[1.16518067]],[[0.83773274]]
['ITPRIP'],[[1.16781718]],[[1.29468337]],[[1.26461945]],[[1.398474]],[[1.5774726]],[[1.47122707]],[[1.55202155]],[[1.32001446]],[[0.98071407]],[[1.34134004]],[[0.93968538]],[[1.1651625]],[[1.03446154]]
['BTBD10'],[[1.17355749]],[[1.26686976]],[[1.30347122]],[[1.42581083]],[[1.70251005]],[[1.47650176]],[[1.47849291]],[[1.38687495]],[[1.02766332]],[[1.27639575]],[[0.99125387]],[[1.16151936]],[[1.12664787]]
['PTPRJ'],[[1.13437054]],[[1.26943654]],[[1.27140305]],[[1.34631013]],[[1.66500195]],[[1.61780111]],[[1.72102895]],[[1.54342126]],[[1.14596508]],[[1.26127294]],[[0.92803766]],[[1.23875354]],[[1.08350317]]
['MPP7'],[[1.19906293]],[[1.2820899]],[[1.25429722]],[[1.29714715]],[[2.20447444]],[[1.42027695]],[[1.59755439]],[[1.8062066]],[[1.26404406]],[[1.12730851]],[[1.22551523]],[[1.11859118]],[[1.17763154]]
['RGS18'],[[1.07889736]],[[1.31383129]],[[1.34925515]],[[1.36791453]],[[2.22782945]],[[1.30218299]],[[1.53227955]],[[1.82481968]],[[1.3597358]],[[1.51920051]],[[1.33516576]],[[1.24411961]],[[1.14718301]]
['IL18'],[[1.31197636]],[[1.97235302]],[[1.94012254]],[[2.0214643]],[[2.18316555]],[[1.44357842]],[[1.73052459]],[[2.03880171]],[[1.73157095]],[[1.19338303]],[[1.48548616]],[[1.20633948]],[[1.23073778]]
['IPMK'],[[1.11348199]],[[1.38878394]],[[1.39452472]],[[1.40378333]],[[1.77247977]],[[1.64310193]],[[1.59301143]],[[1.37320751]],[[0.91271193]],[[1.30166155]],[[0.90189339]],[[1.33123542]],[[1.10255095]]
['ANKRD50'],[[1.09518782]],[[1.18398847]],[[1.21288678]],[[1.40650174]],[[1.72310604]],[[1.71606903]],[[1.60599299]],[[1.70788139]],[[1.18933341]],[[1.21795872]],[[1.06965903]],[[1.05750674]],[[1.14341582]]
['ADAM8'],[[1.03001053]],[[1.08992664]],[[1.10868027]],[[1.19739625]],[[1.4032678]],[[1.43297798]],[[1.47927239]],[[1.19723307]],[[0.87820679]],[[1.26195781]],[[0.79612132]],[[1.14723926]],[[0.89421429]]
['ADAM17'],[[1.06094861]],[[1.07013339]],[[1.09946592]],[[1.17879337]],[[1.73300362]],[[1.42328947]],[[1.49972343]],[[1.58510893]],[[1.03780113]],[[1.08022479]],[[0.91889418]],[[1.08574378]],[[0.95827119]]
['SPOCK1'],[[1.4193812]],[[1.52932146]],[[1.57386643]],[[1.51407127]],[[1.93020363]],[[1.50315017]],[[1.8527353]],[[1.828718]],[[1.51582958]],[[1.21639376]],[[1.155831]],[[1.0983544]],[[0.98516607]]
['FAM151B'],[[1.47389942]],[[1.47441045]],[[1.59150098]],[[1.77444545]],[[1.44198406]],[[1.84760834]],[[1.73346023]],[[1.60580547]],[[1.1838369]],[[1.07966726]],[[0.79086879]],[[1.1074789]],[[0.93325117]]
['ACOXL'],[[0.88975411]],[[1.22744034]],[[1.06924953]],[[1.84815835]],[[1.21263223]],[[0.68843707]],[[1.33004946]],[[1.15319046]],[[0.82571511]],[[1.41512135]],[[0.7225457]],[[1.11252352]],[[0.98516678]]
['LRRK1'],[[1.16559812]],[[1.2934065]],[[1.36913869]],[[1.43132778]],[[1.62777045]],[[1.46441585]],[[1.31990277]],[[1.51084753]],[[1.18256472]],[[1.2044726]],[[1.01087054]],[[1.12827893]],[[1.05670067]]
['PPP4R1'],[[1.12074193]],[[1.19781319]],[[1.23042099]],[[1.30392839]],[[1.63477052]],[[1.54498074]],[[1.44299038]],[[1.25065871]],[[0.83165241]],[[1.2042934]],[[0.80250954]],[[1.27061001]],[[1.06373804]]
['TMEM55A'],[[1.10614967]],[[1.42480946]],[[1.31317212]],[[1.46300706]],[[1.79848292]],[[1.41236637]],[[1.65983059]],[[1.54378416]],[[1.19912105]],[[1.4286242]],[[1.04929707]],[[1.17980042]],[[1.19081887]]
['PIK3AP1'],[[1.09684931]],[[1.25719209]],[[1.25879028]],[[1.31742351]],[[1.76113841]],[[1.54695827]],[[1.54985233]],[[1.4253097]],[[0.9912329]],[[1.1889311]],[[0.81724429]],[[1.09393374]],[[1.04987669]]
['GNAQ'],[[1.16205246]],[[1.28865853]],[[1.32919738]],[[1.35182847]],[[2.06753662]],[[1.6175498]],[[1.64366977]],[[1.5457345]],[[1.11446733]],[[1.27624004]],[[1.01811803]],[[1.32551228]],[[1.10732628]]
['NPTN'],[[1.08878691]],[[1.2562139]],[[1.21711772]],[[1.24120133]],[[1.85082805]],[[1.35809474]],[[1.55759269]],[[1.60978497]],[[1.38865441]],[[1.4310907]],[[1.11144916]],[[1.12498888]],[[1.08223106]]
['CLEC18A'],[[2.37483623]],[[2.22193946]],[[2.47255859]],[[2.65610393]],[[2.26424053]],[[2.00504133]],[[2.02938234]],[[2.55043685]],[[2.10216045]],[[1.53153429]],[[1.5369675]],[[1.6029721]],[[1.34441921]]
['MPZ'],[[1.11904047]],[[1.34813719]],[[1.24179688]],[[1.42468556]],[[1.57080667]],[[1.60380771]],[[1.57215763]],[[1.3758372]],[[1.00351824]],[[1.34116104]],[[0.87652782]],[[1.08836659]],[[1.03288526]]
['IFNGR2'],[[1.04804744]],[[1.26090137]],[[1.24964015]],[[1.34394893]],[[1.55886019]],[[1.51794593]],[[1.79211895]],[[1.46246134]],[[1.04014505]],[[1.27791303]],[[0.84106299]],[[1.09119309]],[[0.95866461]]
['C1R'],[[1.22891196]],[[1.21011689]],[[1.86558475]],[[1.43494177]],[[1.63301407]],[[1.53732524]],[[1.17744626]],[[1.17680047]],[[0.86539365]],[[1.28572298]],[[0.71569847]],[[1.33022999]],[[0.90358112]]
['DRC7'],[[0.76366228]],[[0.89716325]],[[0.70276731]],[[1.25306064]],[[2.3875599]],[[1.28775533]],[[1.47741318]],[[1.96917136]],[[2.02136561]],[[1.81608438]],[[1.21306324]],[[0.86002825]],[[0.76525689]]
['ATP6V0D1'],[[1.05727524]],[[1.17694354]],[[1.17255812]],[[1.22435156]],[[1.4448482]],[[1.43426185]],[[1.70252626]],[[1.36679918]],[[1.06263264]],[[1.27011979]],[[0.87384985]],[[1.00777667]],[[0.94115754]]
['ZYX'],[[1.05940467]],[[1.11430564]],[[1.16680071]],[[1.24593357]],[[1.67421318]],[[1.67123271]],[[1.84102848]],[[1.65483893]],[[1.22406589]],[[1.2322345]],[[1.02281134]],[[1.14977313]],[[0.91467733]]
['ZNF230'],[[1.22201644]],[[1.54621121]],[[1.47565269]],[[1.61579857]],[[1.8032611]],[[1.41647748]],[[1.48835116]],[[1.23960317]],[[0.9263614]],[[1.46928382]],[[0.79744293]],[[1.20834661]],[[1.16057043]]
['G6PD'],[[1.03193762]],[[1.20969723]],[[1.19634504]],[[1.31676474]],[[1.65940434]],[[1.4282237]],[[1.65609977]],[[1.39476095]],[[1.24462402]],[[1.42029625]],[[0.97873126]],[[1.07569542]],[[0.97114275]]
['SHKBP1'],[[1.06590604]],[[1.14796374]],[[1.16670577]],[[1.27607473]],[[1.47766659]],[[1.6787377]],[[1.79499524]],[[1.64801844]],[[1.27331225]],[[1.20790364]],[[0.84435717]],[[1.13581231]],[[0.88816231]]
['ZBTB7B'],[[0.96319593]],[[1.0963783]],[[1.0801098]],[[1.121636]],[[1.54506765]],[[1.56099724]],[[1.67521744]],[[1.39607762]],[[1.05834521]],[[1.23046567]],[[0.9222467]],[[1.05822496]],[[0.96313903]]
['NLRX1'],[[1.10119073]],[[1.1699389]],[[1.17967842]],[[1.35342051]],[[1.54650132]],[[1.45701046]],[[1.64759248]],[[1.45838551]],[[1.12356731]],[[1.18013848]],[[1.04483722]],[[1.12192085]],[[0.9048561]]
['IL6R'],[[1.17715392]],[[1.35951335]],[[1.33357559]],[[1.38509028]],[[1.60872749]],[[1.49353681]],[[1.6338017]],[[1.4187023]],[[1.00150922]],[[1.35725776]],[[0.96351389]],[[1.1534351]],[[1.1006078]]
['PAQR6'],[[1.20449964]],[[1.24972794]],[[1.44315229]],[[1.4799977]],[[1.91274242]],[[1.63867164]],[[1.09463087]],[[2.2530632]],[[1.6558028]],[[1.13051491]],[[1.39502424]],[[1.49526047]],[[1.29161436]]
['ORAI2'],[[1.1490038]],[[1.21468313]],[[1.27558324]],[[1.39975392]],[[1.7760641]],[[1.50272024]],[[1.42580613]],[[1.3050529]],[[1.01609307]],[[1.35482895]],[[0.94636862]],[[1.1645444]],[[1.0380872]]
['PCYT1A'],[[1.10917882]],[[1.21633437]],[[1.17922508]],[[1.2765822]],[[1.63818793]],[[1.59285077]],[[1.36442929]],[[1.40044306]],[[1.03544705]],[[1.14381052]],[[1.01705176]],[[1.13751018]],[[1.02811263]]
['ACOX1'],[[1.14683324]],[[1.44761086]],[[1.41247096]],[[1.51214467]],[[1.95194125]],[[1.56491624]],[[1.62974006]],[[1.61147469]],[[1.19231872]],[[1.46024577]],[[1.20132064]],[[1.19517843]],[[1.15510051]]
['ADCY10P1'],[[1.59996468]],[[1.68602392]],[[1.69572529]],[[1.82643744]],[[1.68047657]],[[1.40106081]],[[1.47132978]],[[1.83005653]],[[1.22175728]],[[0.93126457]],[[1.0346172]],[[1.34029858]],[[1.18485432]]
['CXCL16'],[[0.89859515]],[[1.06364376]],[[1.01321792]],[[1.14439352]],[[1.5574567]],[[1.37078997]],[[1.81771349]],[[1.46431984]],[[1.03082101]],[[1.46845141]],[[0.83206332]],[[1.20132259]],[[0.87525032]]
['ARPC5'],[[1.06200162]],[[1.3278835]],[[1.26192868]],[[1.30057817]],[[1.86009168]],[[1.47176205]],[[1.61177345]],[[1.42591526]],[[1.03298921]],[[1.28606792]],[[0.89887818]],[[1.09629995]],[[0.98990643]]
['FCGR3B'],[[1.14637276]],[[1.43654899]],[[1.38062298]],[[1.43180842]],[[1.61454682]],[[1.47098514]],[[1.72696388]],[[1.41506629]],[[1.00291712]],[[1.41601974]],[[0.83795912]],[[1.20395326]],[[1.05822684]]
['OXER1'],[[1.22510464]],[[1.39744914]],[[1.42636982]],[[1.65148098]],[[1.54195302]],[[1.54357201]],[[1.45967368]],[[1.14364013]],[[1.10274964]],[[1.35272794]],[[0.93994878]],[[1.06994644]],[[0.81536405]]
['DISC1'],[[0.94837421]],[[1.03124593]],[[0.99977507]],[[1.14123651]],[[1.58841531]],[[1.72911041]],[[1.12867852]],[[1.22150465]],[[0.85636976]],[[0.962353]],[[0.73243244]],[[1.21477008]],[[0.99581412]]
['H3F3A'],[[1.00970289]],[[1.18199359]],[[1.17022895]],[[1.24320368]],[[1.55148383]],[[1.33075047]],[[1.72664519]],[[1.39181659]],[[1.07859783]],[[1.4161761]],[[0.86294212]],[[1.10404563]],[[0.95693703]]
['HIPK1'],[[1.05303786]],[[1.10498984]],[[1.14180508]],[[1.1789152]],[[1.77533252]],[[1.32335762]],[[1.41920574]],[[1.59829774]],[[1.38923883]],[[1.39128293]],[[1.10039989]],[[1.21979734]],[[1.13963338]]
['ZDHHC3'],[[1.07970528]],[[1.13147216]],[[1.15460289]],[[1.28912303]],[[1.84611181]],[[1.46688375]],[[1.44880659]],[[1.45675161]],[[1.31722607]],[[1.293122]],[[1.02684977]],[[1.12186018]],[[1.01421008]]
['TKT'],[[1.15269858]],[[1.31531172]],[[1.28914344]],[[1.44473797]],[[1.66363981]],[[1.60438106]],[[1.78324897]],[[1.59813407]],[[1.22846499]],[[1.35094209]],[[0.98641601]],[[1.03354171]],[[0.93044315]]
['LRPAP1'],[[1.10124072]],[[1.1276646]],[[1.1116957]],[[1.21236046]],[[1.83155124]],[[1.46068188]],[[1.52135641]],[[1.60369266]],[[1.26963605]],[[1.10815093]],[[1.01268554]],[[1.0344525]],[[1.01559318]]
['ANKRD33B'],[[1.16067578]],[[1.50147622]],[[1.35285762]],[[1.45335745]],[[1.64093281]],[[1.34946664]],[[1.3922231]],[[1.59153663]],[[1.42586809]],[[1.34378136]],[[1.22681096]],[[0.9360887]],[[0.96813607]]
['STXBP5'],[[1.06360357]],[[1.33069969]],[[1.40311111]],[[1.41645853]],[[1.89508158]],[[1.51128819]],[[1.35000234]],[[1.35839097]],[[1.02529643]],[[1.32234194]],[[1.01008341]],[[1.20812448]],[[1.12433853]]
['BRI3'],[[1.14356636]],[[1.30706813]],[[1.36470199]],[[1.38594592]],[[1.53160355]],[[1.59846119]],[[1.95548929]],[[1.45984251]],[[1.12279121]],[[1.43836452]],[[0.89593838]],[[1.03777618]],[[0.88569273]]
['UBAP1'],[[0.96824585]],[[1.13728246]],[[1.16119337]],[[1.25926403]],[[1.74831539]],[[1.33508935]],[[1.4852417]],[[1.50931405]],[[1.41591964]],[[1.3675921]],[[1.01223764]],[[1.16606206]],[[1.21201587]]
['FRAT1'],[[1.02784488]],[[1.08161452]],[[1.15380983]],[[1.26026399]],[[1.55372465]],[[1.31093351]],[[1.6557974]],[[1.3436701]],[[1.0019277]],[[1.39792517]],[[0.80320529]],[[1.15239473]],[[0.98460268]]
['ZNF319'],[[0.9855798]],[[1.0823618]],[[1.13681687]],[[1.2005791]],[[1.51389307]],[[1.37561214]],[[1.42896799]],[[1.22086545]],[[0.917005]],[[0.96082907]],[[0.82988251]],[[1.09859895]],[[0.84656501]]
['TK2'],[[0.99660893]],[[1.04724508]],[[1.05945998]],[[1.20241404]],[[1.7266781]],[[1.33305761]],[[1.31311184]],[[1.66353898]],[[1.31249369]],[[1.05714627]],[[0.97955621]],[[0.89911304]],[[0.81502989]]
['CCNDBP1'],[[1.04944896]],[[1.17504321]],[[1.22543976]],[[1.29458331]],[[1.77496811]],[[1.2541443]],[[1.35929984]],[[1.51501872]],[[1.50950909]],[[1.24811297]],[[1.02118126]],[[1.11053924]],[[1.08308463]]
['MBD6'],[[1.14876549]],[[1.14837419]],[[1.20221829]],[[1.3228992]],[[1.73386407]],[[1.3624742]],[[1.30903635]],[[1.36296124]],[[1.02175285]],[[1.31328816]],[[0.98152836]],[[1.26929276]],[[1.0799275]]
['NOD2'],[[1.12544266]],[[1.31923536]],[[1.32154895]],[[1.50406793]],[[1.75185894]],[[1.47555099]],[[1.45170899]],[[1.29104533]],[[0.88884343]],[[1.50323407]],[[0.78588183]],[[1.27588081]],[[1.15142647]]
['MIDN'],[[0.97207111]],[[1.06999351]],[[1.10127808]],[[1.2176648]],[[1.79771225]],[[1.4631186]],[[1.56547499]],[[1.26852407]],[[0.94971881]],[[1.29723639]],[[0.91066724]],[[1.22034466]],[[0.97803369]]
['TUBA1A'],[[0.98010935]],[[1.07957558]],[[1.01576545]],[[1.02786029]],[[1.59570108]],[[1.65126623]],[[1.72399232]],[[1.29492959]],[[0.91914787]],[[1.19955035]],[[0.86105478]],[[1.21804803]],[[0.95486914]]
['NCKAP5L'],[[1.09127693]],[[1.02937154]],[[1.18060593]],[[1.26241171]],[[1.53835296]],[[1.62856881]],[[1.62841179]],[[1.5488252]],[[1.17883741]],[[1.03487205]],[[0.96023845]],[[1.09108254]],[[0.98684923]]
['ATG16L2'],[[1.23769479]],[[1.2405366]],[[1.28612265]],[[1.42261852]],[[1.5049278]],[[1.42298475]],[[1.22201506]],[[1.38467284]],[[1.0342067]],[[1.25255385]],[[0.94098831]],[[1.24923302]],[[1.08363937]]
['MLKL'],[[1.11386375]],[[1.1912025]],[[1.1855434]],[[1.31743617]],[[1.99633947]],[[1.52003907]],[[1.36103698]],[[1.56438502]],[[1.08426752]],[[1.12573619]],[[1.00632033]],[[1.18515167]],[[0.99188533]]
['TET2'],[[1.11077549]],[[1.2044845]],[[1.25676825]],[[1.37710744]],[[1.91741618]],[[1.56076008]],[[1.31229177]],[[1.49971757]],[[1.1052953]],[[1.17042025]],[[0.99940383]],[[1.37615803]],[[1.15810605]]
['PGM2'],[[1.20924739]],[[1.44430573]],[[1.42241521]],[[1.49103694]],[[1.48356886]],[[1.63634128]],[[1.5670417]],[[1.4097187]],[[1.09220062]],[[1.1636635]],[[0.87644361]],[[1.03940681]],[[1.01484487]]
['AGPAT2'],[[1.00369357]],[[1.15614361]],[[1.12276835]],[[1.24446978]],[[1.59839578]],[[1.54795435]],[[1.84271196]],[[1.47574654]],[[1.1308663]],[[1.17526628]],[[0.80827049]],[[0.97679179]],[[0.8041768]]
['MAP3K2'],[[1.20812687]],[[1.45395553]],[[1.46244004]],[[1.48341739]],[[1.60733031]],[[1.53070975]],[[1.52858563]],[[1.49013942]],[[1.04658303]],[[1.30769471]],[[0.95439606]],[[1.17121642]],[[1.16459828]]
['ALCAM'],[[1.34298831]],[[1.34219726]],[[1.32826967]],[[1.37594791]],[[2.41151137]],[[1.49503132]],[[1.57962108]],[[1.94284103]],[[1.45484074]],[[1.11980718]],[[1.27124855]],[[1.2540826]],[[1.19595024]]
['B3GNT2'],[[0.98850779]],[[1.17594099]],[[1.20342715]],[[1.18733747]],[[1.7564514]],[[1.43895739]],[[1.43267139]],[[1.32973707]],[[1.00137617]],[[1.10855389]],[[0.93061864]],[[1.05575221]],[[0.95783057]]
['HSD17B13'],[[1.11302809]],[[1.2530418]],[[1.67657602]],[[1.93529973]],[[1.8115908]],[[1.57893575]],[[0.4631287]],[[1.84408937]],[[1.02914562]],[[1.12206281]],[[1.0005397]],[[0.84191911]],[[1.20542751]]
['USP32'],[[1.07965494]],[[1.21292145]],[[1.18524925]],[[1.31445429]],[[1.70968851]],[[1.50051211]],[[1.38970359]],[[1.42763303]],[[1.12917332]],[[1.24548273]],[[0.96657085]],[[1.19208872]],[[1.13217698]]
['KIAA0232'],[[1.22682592]],[[1.36625843]],[[1.37099774]],[[1.41567459]],[[1.80303411]],[[1.55687383]],[[1.43127534]],[[1.54042711]],[[1.1363835]],[[1.2886541]],[[1.09886647]],[[1.29923945]],[[1.15865773]]
['GAA'],[[1.0212205]],[[1.02528375]],[[1.05139961]],[[1.21376193]],[[1.44131542]],[[1.44168518]],[[1.56509671]],[[1.41722574]],[[1.02105718]],[[1.33215691]],[[0.9236988]],[[1.1129261]],[[0.95030062]]
['RGS19'],[[0.96145621]],[[1.08284519]],[[1.07641948]],[[1.16291741]],[[1.51979896]],[[1.40756775]],[[1.64147567]],[[1.28448189]],[[0.96843009]],[[1.24527343]],[[0.86526047]],[[1.01592295]],[[0.83302687]]
['RASGRP4'],[[1.20846457]],[[1.2938308]],[[1.31680659]],[[1.4513275]],[[1.78289052]],[[1.73065926]],[[1.73426816]],[[1.51846943]],[[1.08760948]],[[1.29651793]],[[0.91373396]],[[1.34572492]],[[1.05356468]]
['GNB2'],[[0.95869751]],[[1.08089102]],[[1.09609466]],[[1.2290161]],[[1.75464901]],[[1.48329823]],[[1.63897711]],[[1.33454234]],[[1.07114013]],[[1.35999974]],[[0.88250188]],[[1.16495245]],[[0.9241914]]
['PRSS27'],[[1.62918636]],[[1.32722784]],[[1.97412943]],[[2.1689926]],[[2.10830239]],[[2.63181701]],[[2.36843604]],[[2.26195781]],[[1.60819799]],[[1.86683019]],[[1.35993839]],[[2.26413962]],[[0.98516642]]
['SMPDL3A'],[[1.45128699]],[[1.93521877]],[[1.93519816]],[[2.14161241]],[[2.29589486]],[[1.90762707]],[[1.88477633]],[[2.11461209]],[[1.65963992]],[[1.51889718]],[[1.39983931]],[[1.34972781]],[[0.92264009]]
['DCP2'],[[1.14004371]],[[1.39095426]],[[1.39710335]],[[1.40090186]],[[1.99738972]],[[1.5466241]],[[1.3959012]],[[1.52855924]],[[1.14766891]],[[1.22003139]],[[1.0314802]],[[1.24771067]],[[1.20028889]]
['MYD88'],[[1.05757338]],[[1.1939839]],[[1.15057212]],[[1.23770326]],[[1.39589782]],[[1.53736009]],[[1.68939209]],[[1.38538033]],[[1.02053978]],[[1.21776917]],[[0.77399189]],[[1.03568351]],[[0.88564123]]
['HSPA6'],[[1.19968081]],[[1.42349039]],[[1.45208422]],[[1.56744667]],[[1.64653888]],[[1.53316701]],[[1.49527378]],[[1.38705554]],[[1.06665234]],[[1.34642328]],[[0.83698466]],[[1.27181368]],[[1.06843089]]
