['NDUFAF7'],[[1.09114321]],[[1.24234436]],[[1.25996178]],[[1.43014898]],[[1.93793956]],[[1.42644792]],[[0.96634989]],[[1.28246022]],[[0.96925688]],[[0.8433337]],[[1.10055187]],[[1.14872393]],[[1.07510961]]
['CD46'],[[1.17560336]],[[1.4128838]],[[1.40255303]],[[1.41538225]],[[1.64696318]],[[1.19355689]],[[1.34309354]],[[1.34469236]],[[0.93075767]],[[1.31499457]],[[0.9121794]],[[1.12571187]],[[1.10111062]]
['RSRP1'],[[1.33442237]],[[1.51728581]],[[1.51799294]],[[1.51384154]],[[1.79511106]],[[1.49189647]],[[1.33418523]],[[1.54361699]],[[1.17517764]],[[1.24132739]],[[1.10713832]],[[1.35955646]],[[1.22220776]]
['MARC2'],[[1.2603809]],[[1.32722777]],[[1.67657583]],[[1.72498908]],[[1.43498763]],[[1.03446126]],[[0.40539628]],[[0.83884212]],[[0.52150118]],[[1.25500724]],[[0.69555207]],[[0.74779828]],[[0.98516645]]
['SPP1'],[[1.17378647]],[[2.00662155]],[[2.64893452]],[[2.37754347]],[[2.58512403]],[[0.93907979]],[[0.54025907]],[[0.88240129]],[[1.16998655]],[[2.23457021]],[[1.86369751]],[[1.27880488]],[[1.24571361]]
['UBN1'],[[1.06966857]],[[1.21995044]],[[1.24375526]],[[1.31441353]],[[1.54002105]],[[1.24972209]],[[1.36285875]],[[1.20391884]],[[0.95631886]],[[1.48081519]],[[0.95955866]],[[1.11114044]],[[1.10809167]]
['DNAH7'],[[0.83593944]],[[1.02685331]],[[1.06924921]],[[1.14439341]],[[1.90700898]],[[1.2485088]],[[0.88884096]],[[1.48977912]],[[0.83888845]],[[0.73276913]],[[0.88308112]],[[1.13004074]],[[1.62364448]]
['PTBP3'],[[1.01772702]],[[1.22589222]],[[1.22590636]],[[1.24600557]],[[1.82162733]],[[1.32088322]],[[1.30561267]],[[1.33003207]],[[0.95448693]],[[1.1807949]],[[1.00876571]],[[1.10959009]],[[1.08260109]]
['NR4A3'],[[1.26038106]],[[1.32722808]],[[3.58296766]],[[2.44324043]],[[3.11264468]],[[0]],[[1.94071607]],[[2.66397283]],[[2.03343417]],[[2.54927312]],[[2.83387955]],[[1.7558699]],[[0.57509035]]
['YIPF4'],[[1.13067223]],[[1.26398391]],[[1.30659065]],[[1.32594791]],[[1.84229851]],[[1.24804684]],[[1.14218268]],[[1.39997761]],[[1.06084429]],[[1.16412302]],[[1.03559322]],[[1.22871885]],[[1.16523835]]
['GNA13'],[[1.05775027]],[[1.21548459]],[[1.22280653]],[[1.187672]],[[1.81592883]],[[1.30950682]],[[1.34619198]],[[1.43852167]],[[1.0815725]],[[1.18244863]],[[1.02070006]],[[1.13351227]],[[1.06321757]]
['TRIM6'],[[1.03329434]],[[1.52932193]],[[1.18991856]],[[1.45866879]],[[2.19303283]],[[1.7195174]],[[1.33004892]],[[1.10911561]],[[0.80047628]],[[2.08256418]],[[0.64106134]],[[1.61368525]],[[1.30410977]]
['TNFSF10'],[[1.11959544]],[[1.43733135]],[[1.43172883]],[[1.49543221]],[[1.89273323]],[[1.52522695]],[[1.45089072]],[[1.45393341]],[[0.99326314]],[[1.38432679]],[[0.92316747]],[[1.23800578]],[[1.13086505]]
['ADGRE5'],[[1.04817346]],[[0.94124574]],[[0.98125253]],[[1.07961002]],[[1.85953687]],[[1.39701251]],[[1.54571541]],[[1.51685475]],[[1.06579709]],[[1.52787317]],[[1.00872226]],[[1.37467976]],[[1.15003427]]
['NMI'],[[1.0555609]],[[1.41477427]],[[1.35689225]],[[1.39519569]],[[2.00247857]],[[1.37400598]],[[1.39666425]],[[1.37575347]],[[0.93720887]],[[1.34450465]],[[0.94598368]],[[1.20471131]],[[1.10390234]]
['RAP2C'],[[0.97128366]],[[1.16717248]],[[1.17823186]],[[1.16874098]],[[1.56366786]],[[1.28917047]],[[1.38917986]],[[1.26510558]],[[0.93368847]],[[1.20684729]],[[0.91353102]],[[1.02334452]],[[0.96677828]]
['COQ8B'],[[0.95688795]],[[0.88774704]],[[0.9863944]],[[1.07043128]],[[1.60369445]],[[1.18702342]],[[1.25554474]],[[1.17136802]],[[0.9192885]],[[0.96428536]],[[0.88110273]],[[0.97022093]],[[0.8196701]]
['PPP4R1L'],[[1.17866264]],[[1.32938476]],[[1.23750259]],[[1.39951752]],[[1.47741757]],[[1.44145888]],[[1.14156697]],[[1.28385176]],[[0.95378847]],[[1.16365189]],[[0.88505819]],[[1.11199709]],[[1.0098166]]
['USP9X'],[[1.05136593]],[[1.16902001]],[[1.17989747]],[[1.17769792]],[[1.67738637]],[[1.30193206]],[[1.17262042]],[[1.31853068]],[[1.03962475]],[[1.13589792]],[[0.93695798]],[[1.13463164]],[[1.12443655]]
['SIRT5'],[[0.90107359]],[[0.8590034]],[[0.96168925]],[[1.00005347]],[[1.92485579]],[[0.88390193]],[[0.9357772]],[[1.16912611]],[[0.91546042]],[[0.99004778]],[[1.00185015]],[[1.02622552]],[[1.01289412]]
['NRN1'],[[1.34207041]],[[2.05981225]],[[1.8181082]],[[1.84095404]],[[0.80088218]],[[1.87191613]],[[1.49412612]],[[1.25008491]],[[0.97620892]],[[1.32200831]],[[0.92281948]],[[1.62855063]],[[1.18485406]]
['DOK4'],[[0.9963919]],[[1.26147566]],[[1.18991863]],[[1.27040195]],[[0.95922883]],[[1.50746686]],[[1.42914016]],[[0.74737999]],[[0.59215571]],[[0.73276941]],[[0.42284808]],[[1.32516925]],[[0.9584808]]
['TM9SF2'],[[1.08884946]],[[1.3534912]],[[1.32940348]],[[1.37590672]],[[1.90610546]],[[1.3422017]],[[1.41481946]],[[1.51908417]],[[1.07076936]],[[1.23881029]],[[1.03969989]],[[1.02801413]],[[1.08172822]]
['FOSB'],[[2.0896256]],[[1.87430667]],[[4.4116095]],[[3.35809289]],[[2.86184902]],[[1.15255547]],[[1.45482278]],[[1.65225451]],[[1.30342641]],[[1.97872597]],[[1.77976048]],[[1.76934681]],[[1.77239338]]
['STAT5A'],[[0.93512195]],[[0.95595988]],[[0.96933097]],[[1.03052311]],[[1.45199498]],[[1.26833622]],[[1.29058724]],[[1.18719714]],[[0.94266529]],[[1.02711282]],[[0.8198867]],[[1.08342651]],[[1.00717359]]
['RHOT1'],[[1.07205564]],[[1.31539682]],[[1.37858901]],[[1.39762256]],[[1.83239228]],[[1.33652496]],[[1.31785333]],[[1.49147552]],[[1.15470198]],[[1.1372439]],[[1.01625019]],[[1.14844672]],[[1.13864257]]
['FGD3'],[[1.14543312]],[[1.21465952]],[[1.23980398]],[[1.3643779]],[[1.45713259]],[[1.31982517]],[[1.34224797]],[[1.21140739]],[[0.94950959]],[[1.21920038]],[[0.90965134]],[[1.14373074]],[[1.01315038]]
['STYXL1'],[[1.08364187]],[[1.41489814]],[[1.23268847]],[[1.38937271]],[[1.73944509]],[[1.28667988]],[[1.53238712]],[[1.50984057]],[[1.19307498]],[[1.06826865]],[[0.9126061]],[[1.05865718]],[[1.01460969]]
['DOCK4'],[[1.00298618]],[[1.08589921]],[[1.13759465]],[[1.26706258]],[[1.37340249]],[[1.77684373]],[[1.01382397]],[[1.07948454]],[[0.74184169]],[[1.32820506]],[[0.62994981]],[[1.61841548]],[[1.20443079]]
['HAT1'],[[1.08070515]],[[1.24190509]],[[1.18584103]],[[1.14835872]],[[2.14332351]],[[1.22736279]],[[0.93586163]],[[1.52285017]],[[1.0204605]],[[1.07627624]],[[1.12608278]],[[1.21341782]],[[1.05860101]]
['LOXL1'],[[0.79812639]],[[0.88235084]],[[0.82806286]],[[0.65045405]],[[1.10460559]],[[1.05601629]],[[1.001432]],[[0.66856414]],[[0.49540479]],[[0.91259988]],[[0.39734313]],[[1.04459844]],[[0.65645128]]
['PHF20L1'],[[1.25947062]],[[1.41001384]],[[1.465354]],[[1.52360592]],[[1.99443763]],[[1.48414892]],[[1.28286348]],[[1.52784016]],[[1.13865798]],[[1.3462527]],[[1.11199178]],[[1.35725914]],[[1.25856476]]
['TMEM8A'],[[0.94651163]],[[1.01675444]],[[1.08660162]],[[1.09904571]],[[1.39309733]],[[1.34488449]],[[1.41491031]],[[1.23341876]],[[0.92958625]],[[1.17981541]],[[0.84551337]],[[1.00393853]],[[0.89695443]]
['AFDN'],[[0.9717512]],[[0.99128196]],[[1.09032424]],[[1.14121751]],[[1.86653808]],[[1.12844777]],[[0.9178618]],[[1.20297358]],[[0.77016895]],[[1.35975189]],[[1.18633265]],[[1.16424575]],[[1.09551804]]
['HELZ2'],[[1.02179834]],[[1.07419754]],[[1.15529405]],[[1.21792136]],[[1.75435339]],[[1.0606133]],[[1.02626045]],[[1.09091511]],[[0.80974265]],[[1.35205004]],[[0.90858485]],[[1.03498442]],[[1.0401057]]
['OSBPL2'],[[1.1222743]],[[1.29494226]],[[1.27081493]],[[1.37452975]],[[1.61582084]],[[1.39489438]],[[1.38987393]],[[1.33226786]],[[1.00682774]],[[1.27044479]],[[0.98479401]],[[1.17084802]],[[1.07384853]]
['SESN2'],[[0.94539653]],[[1.07016197]],[[0.96297139]],[[1.03014835]],[[1.81085327]],[[1.15454845]],[[1.35493847]],[[1.20891719]],[[0.87677165]],[[1.0793069]],[[0.92737589]],[[1.01961332]],[[1.0989439]]
['SYNE1'],[[1.06604746]],[[1.22083525]],[[1.23680533]],[[1.29336064]],[[2.19571161]],[[1.17603898]],[[0.94571595]],[[1.21092935]],[[1.09694512]],[[0.83020332]],[[1.16179795]],[[0.98594426]],[[1.01213757]]
['RLIM'],[[1.03025465]],[[1.13810932]],[[1.09528695]],[[1.17509902]],[[2.05712326]],[[1.4206669]],[[1.21119229]],[[1.34765938]],[[0.94953733]],[[1.05762523]],[[0.99722924]],[[1.22152268]],[[1.10356119]]
['TRIM22'],[[1.09526549]],[[1.04685176]],[[1.10406909]],[[1.15471408]],[[2.29652878]],[[1.07704667]],[[0.93259449]],[[1.2434013]],[[0.91317008]],[[1.09804252]],[[0.98389674]],[[1.04063385]],[[1.0362852]]
['SERINC3'],[[1.09085707]],[[1.27699409]],[[1.23652594]],[[1.29428174]],[[1.99631617]],[[1.25567222]],[[1.32980567]],[[1.59196877]],[[1.2661837]],[[1.25935739]],[[1.17464292]],[[1.14854354]],[[1.10417116]]
['MBD2'],[[0.97752335]],[[1.18766035]],[[1.09994437]],[[1.17932737]],[[1.73311932]],[[1.29734495]],[[1.19484103]],[[1.29322263]],[[0.9187996]],[[1.06426692]],[[0.95609875]],[[0.99206725]],[[0.93716551]]
['PTPN22'],[[1.1313345]],[[1.42422468]],[[1.4033901]],[[1.42654392]],[[1.7816797]],[[1.16244324]],[[1.13715006]],[[1.18898147]],[[0.87852795]],[[0.93358084]],[[0.99809171]],[[1.00602579]],[[0.99701596]]
['SLC38A2'],[[1.18228529]],[[1.49657089]],[[1.47306304]],[[1.47933135]],[[2.33914463]],[[1.45298628]],[[1.31440684]],[[1.55612912]],[[1.10218913]],[[1.23315088]],[[1.11198049]],[[1.14649509]],[[1.19356144]]
['KIDINS220'],[[1.15141245]],[[1.2842286]],[[1.24486452]],[[1.32899419]],[[1.7384761]],[[1.41677118]],[[1.30348026]],[[1.42817287]],[[1.12019533]],[[1.13283282]],[[1.02270621]],[[1.13203869]],[[1.10509464]]
['TCN1'],[[1.19317846]],[[1.76777705]],[[1.85142362]],[[2.1055929]],[[2.55920218]],[[1.06301943]],[[1.43476246]],[[1.74006326]],[[1.74869056]],[[1.94123283]],[[1.58877714]],[[1.34780406]],[[1.37392956]]
['CARS2'],[[1.28823823]],[[1.41793719]],[[1.43100282]],[[1.59318703]],[[1.60553394]],[[1.47963989]],[[1.30200288]],[[1.42246204]],[[1.10296642]],[[1.0801687]],[[0.97777101]],[[1.0769455]],[[0.97944981]]
['ANKRD6'],[[1.56380121]],[[1.71249711]],[[1.827706]],[[1.8104562]],[[1.96478484]],[[1.51146302]],[[1.41295514]],[[1.52699634]],[[1.24330107]],[[1.32926405]],[[1.11618968]],[[1.32842456]],[[1.03527833]]
['AGAP2'],[[1.07906864]],[[1.15487718]],[[1.19812633]],[[1.23996336]],[[1.44416937]],[[1.15270564]],[[1.16429701]],[[1.06045646]],[[0.84336348]],[[1.08319943]],[[0.86815471]],[[1.04131014]],[[0.97541316]]
['MDM2'],[[1.0095073]],[[1.08560582]],[[1.13943418]],[[1.24528656]],[[1.88626428]],[[1.11298907]],[[1.18691334]],[[1.24928392]],[[0.91101767]],[[1.40453998]],[[0.93068438]],[[1.26054589]],[[1.22433441]]
['ZNF670-ZNF695'],[[1.92264662]],[[2.25489662]],[[2.43118592]],[[2.54649406]],[[2.15339029]],[[0.93907979]],[[2.13971592]],[[1.99200236]],[[1.22109862]],[[2.43620794]],[[1.15627189]],[[1.53696715]],[[1.5651502]]
['RNASEL'],[[1.0911925]],[[1.32892584]],[[1.35859195]],[[1.36990921]],[[1.5907755]],[[1.34415817]],[[1.3758203]],[[1.21854605]],[[0.87913145]],[[1.30851715]],[[0.89615928]],[[1.16998795]],[[1.09806065]]
['SP110'],[[1.07910238]],[[1.1875561]],[[1.2119167]],[[1.31366078]],[[1.58630226]],[[1.27538933]],[[1.13222193]],[[1.21210183]],[[0.93691258]],[[1.20747031]],[[0.92486261]],[[1.2015325]],[[1.13415632]]
['APPL2'],[[1.19157136]],[[1.31728309]],[[1.3250073]],[[1.27101449]],[[1.76884837]],[[1.33359836]],[[1.15189151]],[[1.43557724]],[[1.1398447]],[[1.16688472]],[[1.0973281]],[[1.23361868]],[[1.1265803]]
['WASHC4'],[[1.19857529]],[[1.30716813]],[[1.31107589]],[[1.38454881]],[[1.73222879]],[[1.40155873]],[[1.21155034]],[[1.36758747]],[[0.95921369]],[[1.19079963]],[[0.97715327]],[[1.11619439]],[[1.10606757]]
['ITM2B'],[[1.12585219]],[[1.34261746]],[[1.31677312]],[[1.32413588]],[[1.84772745]],[[1.41149013]],[[1.50276226]],[[1.46896359]],[[1.08813796]],[[1.34162266]],[[0.97462036]],[[1.187742]],[[1.04161739]]
['DBNL'],[[1.1488958]],[[1.23286792]],[[1.27716141]],[[1.38161042]],[[1.56315594]],[[1.35320059]],[[1.20145957]],[[1.21091009]],[[0.94387657]],[[1.149521]],[[0.90454442]],[[1.0759]],[[1.00410868]]
['MARCH7'],[[1.12135564]],[[1.30641835]],[[1.29637999]],[[1.32570436]],[[1.78184884]],[[1.34352426]],[[1.06088542]],[[1.33237192]],[[0.94685943]],[[1.10214677]],[[1.00768864]],[[1.22898436]],[[1.13789569]]
['TANK'],[[1.15150653]],[[1.28771421]],[[1.30340664]],[[1.35316773]],[[1.59826287]],[[1.35045692]],[[1.20772705]],[[1.34425959]],[[0.994344]],[[1.29899912]],[[0.94143458]],[[1.17125309]],[[1.15083717]]
['SKIL'],[[0.94175283]],[[1.0395706]],[[1.04637326]],[[1.02285022]],[[1.79507941]],[[1.25306733]],[[1.21520998]],[[1.28025962]],[[0.91032004]],[[1.09137502]],[[0.92770663]],[[1.06075486]],[[0.9734155]]
['DNAJB5'],[[0.68757183]],[[0.66431473]],[[0.57942522]],[[0.78769947]],[[2.24146838]],[[0.67468509]],[[0.86655094]],[[1.02700379]],[[0.71338653]],[[1.96791908]],[[1.04066783]],[[1.22112681]],[[0.98516647]]
['FAM8A1'],[[1.04936079]],[[1.3002852]],[[1.28937495]],[[1.30754026]],[[1.7512012]],[[1.24414626]],[[1.31318992]],[[1.29285727]],[[0.98832228]],[[1.37297336]],[[0.97090163]],[[1.12955049]],[[1.08995165]]
['CASP1'],[[1.07999138]],[[1.32666401]],[[1.31084633]],[[1.39810023]],[[1.77069178]],[[1.41270283]],[[1.39179812]],[[1.50406807]],[[1.07880152]],[[1.21514764]],[[0.95248765]],[[1.16871945]],[[1.10569659]]
['RAB1A'],[[1.18228724]],[[1.4061583]],[[1.3335758]],[[1.39440783]],[[2.04932789]],[[1.53505839]],[[1.39099436]],[[1.4801932]],[[1.05395372]],[[1.13861105]],[[1.02196119]],[[1.17395638]],[[1.09277841]]
['ACTR2'],[[1.01970538]],[[1.24432437]],[[1.18305248]],[[1.19598359]],[[1.72169761]],[[1.37208404]],[[1.40341645]],[[1.37358827]],[[0.98547246]],[[1.1365126]],[[0.93338596]],[[0.99598664]],[[1.00171951]]
['FBXO11'],[[1.13656247]],[[1.27155107]],[[1.27813929]],[[1.31540235]],[[1.81290264]],[[1.40779182]],[[1.10273072]],[[1.38292815]],[[0.97254071]],[[1.04624711]],[[1.02907653]],[[1.23901534]],[[1.15679319]]
['PARP9'],[[1.13114932]],[[1.2468681]],[[1.25835443]],[[1.36187401]],[[1.71415275]],[[1.30922895]],[[1.13043296]],[[1.22251154]],[[0.8524904]],[[1.33693911]],[[0.85615494]],[[1.10492469]],[[1.23113777]]
['KIAA1109'],[[1.26410028]],[[1.42921255]],[[1.46446298]],[[1.49277557]],[[1.73434758]],[[1.32962288]],[[1.04669158]],[[1.26853367]],[[0.90407952]],[[1.14396735]],[[1.05322294]],[[1.1971749]],[[1.21676977]]
['CCNG2'],[[1.07376261]],[[1.28914648]],[[1.27259164]],[[1.26562913]],[[1.81691238]],[[1.3126926]],[[1.45050204]],[[1.4283993]],[[1.08350493]],[[1.29879471]],[[1.03739524]],[[1.11458746]],[[1.07421203]]
['PPP3CA'],[[1.06272034]],[[1.21403741]],[[1.23746563]],[[1.25797275]],[[1.60046504]],[[1.27278639]],[[1.4073094]],[[1.36137766]],[[0.99401845]],[[1.13113947]],[[0.96596566]],[[1.10689553]],[[1.05409766]]
['ETV6'],[[1.0374383]],[[1.15536184]],[[1.21559263]],[[1.32895303]],[[1.78833616]],[[1.48105999]],[[1.48736854]],[[1.44941997]],[[1.09756903]],[[1.26559047]],[[1.01884705]],[[1.20802883]],[[1.15494798]]
['NUP58'],[[1.18142866]],[[1.42908109]],[[1.39556974]],[[1.41780056]],[[1.88089175]],[[1.38486884]],[[1.49005235]],[[1.39718682]],[[0.99811288]],[[1.31283136]],[[1.03614862]],[[1.12679844]],[[1.12975781]]
['MTMR6'],[[1.07502537]],[[1.36642179]],[[1.32578933]],[[1.34070428]],[[1.86679122]],[[1.28278329]],[[1.35137343]],[[1.36903972]],[[0.96453214]],[[1.31621445]],[[0.98127268]],[[1.08159361]],[[0.99299018]]
['SLC46A3'],[[1.04591614]],[[1.15900428]],[[1.27563312]],[[1.18982518]],[[1.97366462]],[[1.34833389]],[[1.04638069]],[[1.22005324]],[[0.88792118]],[[0.93336605]],[[0.92911924]],[[1.16672711]],[[1.08811987]]
['ABHD13'],[[1.13079164]],[[1.31518147]],[[1.34120549]],[[1.23037264]],[[2.00147962]],[[1.32230914]],[[1.10519784]],[[1.36905978]],[[0.99173975]],[[1.18448385]],[[1.04360951]],[[1.10307115]],[[1.16727367]]
['PELI2'],[[1.12865786]],[[1.25828223]],[[1.28851041]],[[1.40013489]],[[1.81708994]],[[1.36603207]],[[1.54050146]],[[1.54121617]],[[1.16828157]],[[1.38187524]],[[1.03110233]],[[1.15415443]],[[1.13552343]]
['BNIP2'],[[1.12190689]],[[1.31709456]],[[1.32664999]],[[1.31764121]],[[1.8872109]],[[1.46237555]],[[1.39351037]],[[1.4632851]],[[1.06381425]],[[1.14740105]],[[0.98539783]],[[1.08346491]],[[1.01639451]]
['NCOA2'],[[1.08623753]],[[1.17385697]],[[1.19482874]],[[1.30012207]],[[1.63991739]],[[1.30364831]],[[1.27956984]],[[1.35882965]],[[1.11658676]],[[1.2905279]],[[1.0251961]],[[1.15736437]],[[1.15029739]]
['NEIL1'],[[0.99393028]],[[1.06501016]],[[1.08898648]],[[1.22524828]],[[2.63853595]],[[0.93907975]],[[0.6759748]],[[1.47250685]],[[1.31010959]],[[1.23074038]],[[1.3888411]],[[1.2936079]],[[1.2107928]]
['USP3'],[[1.19699476]],[[1.37207079]],[[1.35737668]],[[1.4582033]],[[1.74762063]],[[1.3853206]],[[1.33719833]],[[1.3736726]],[[0.97973463]],[[1.29303657]],[[0.97835605]],[[1.08507135]],[[1.11725561]]
['IGSF6'],[[1.06388646]],[[1.36807368]],[[1.35020514]],[[1.36929922]],[[1.67163654]],[[1.51275118]],[[1.5958337]],[[1.50849469]],[[1.02113237]],[[1.33446445]],[[1.0067102]],[[1.25500602]],[[1.14241722]]
['NPEPPS'],[[1.12639071]],[[1.34832363]],[[1.30371644]],[[1.35094946]],[[1.67321837]],[[1.43366489]],[[1.42757143]],[[1.46081048]],[[1.09104604]],[[1.23351131]],[[1.00768291]],[[1.22640146]],[[1.1641554]]
['ARSG'],[[1.2429363]],[[1.33248372]],[[1.30230908]],[[1.39490574]],[[1.46350009]],[[1.3875921]],[[1.05881195]],[[1.22627892]],[[0.94494741]],[[1.25704026]],[[1.00793799]],[[1.29246372]],[[1.14570327]]
['CSNK1D'],[[1.00186708]],[[1.06837024]],[[1.1173253]],[[1.27200456]],[[1.8473875]],[[1.33710906]],[[1.23143162]],[[1.17384258]],[[0.91068095]],[[1.23060428]],[[0.89815277]],[[1.15297621]],[[0.99220305]]
['SECTM1'],[[0.90219966]],[[0.88877762]],[[0.94240653]],[[1.04913946]],[[1.67506426]],[[1.39841965]],[[1.40002277]],[[1.21154046]],[[0.87483786]],[[1.34581302]],[[0.7497588]],[[1.23187245]],[[1.01365703]]
['MOB3C'],[[0.9137982]],[[0.94214693]],[[0.90561618]],[[0.9957334]],[[1.75329319]],[[1.240228]],[[1.09256166]],[[1.29912205]],[[1.02981751]],[[1.01123259]],[[1.0495997]],[[1.07537526]],[[0.95601029]]
['ABL2'],[[1.10262027]],[[1.12854222]],[[1.13052291]],[[1.19558164]],[[1.60033595]],[[1.25889656]],[[1.09463089]],[[1.1427016]],[[0.91862839]],[[0.98145333]],[[0.91556528]],[[1.08319901]],[[1.04682065]]
['INTS3'],[[1.16125097]],[[1.19047033]],[[1.22093265]],[[1.36195494]],[[1.60538197]],[[1.29742599]],[[1.13619752]],[[1.26655204]],[[0.96531932]],[[1.05759866]],[[0.93869641]],[[1.11052731]],[[1.11003186]]
['DEGS1'],[[1.0608886]],[[1.3101792]],[[1.27380013]],[[1.27886131]],[[1.64983052]],[[1.23319783]],[[1.23310544]],[[1.26277528]],[[0.94159748]],[[1.04863615]],[[0.85403286]],[[0.98461008]],[[0.99627816]]
['CALM2'],[[1.07796847]],[[1.20849629]],[[1.14160713]],[[1.13980964]],[[2.1154392]],[[1.20887588]],[[1.21036904]],[[1.46201059]],[[1.01787515]],[[1.1151387]],[[1.03545818]],[[1.07625704]],[[1.03580484]]
['RAB5A'],[[0.96303986]],[[1.15901814]],[[1.0973186]],[[1.15213949]],[[1.48367481]],[[1.29335056]],[[1.32596745]],[[1.21464471]],[[0.8835672]],[[1.11525226]],[[0.78194867]],[[1.12709752]],[[1.04881509]]
['GTF2H2'],[[1.438963]],[[1.51124879]],[[1.74570579]],[[1.69105044]],[[2.54710344]],[[1.56834977]],[[1.1307067]],[[1.64110334]],[[1.20264987]],[[1.07966726]],[[1.61795052]],[[1.19568375]],[[1.19076219]]
['FEM1C'],[[1.15802282]],[[1.4290814]],[[1.37852093]],[[1.4042276]],[[1.8573556]],[[1.50944555]],[[1.3762662]],[[1.37630092]],[[0.86742199]],[[1.04522742]],[[0.989642]],[[1.13764427]],[[1.19489945]]
['FBXO38'],[[1.17495575]],[[1.34193066]],[[1.29752063]],[[1.4048348]],[[1.47205089]],[[1.43724382]],[[1.2608817]],[[1.28268566]],[[0.93749457]],[[1.16500828]],[[0.87370694]],[[1.14352666]],[[1.06873967]]
['TBC1D7'],[[1.29949081]],[[1.51860777]],[[1.51858995]],[[1.64345991]],[[1.82969903]],[[1.26418749]],[[1.1652462]],[[1.28865977]],[[0.99359457]],[[1.1035514]],[[1.07971832]],[[1.04791641]],[[1.03155646]]
['GFOD1'],[[0.75012272]],[[0.71191792]],[[0.77309277]],[[0.70245869]],[[2.60625789]],[[0.79743932]],[[0.85630384]],[[1.36759539]],[[1.22581739]],[[1.05308752]],[[1.27013997]],[[0.74354788]],[[0.84200372]]
['TMEM140'],[[1.20197547]],[[1.41199598]],[[1.47986272]],[[1.57115768]],[[1.86181435]],[[1.28595245]],[[1.52733882]],[[1.62024803]],[[1.33631021]],[[1.73535055]],[[1.11865431]],[[1.33143281]],[[1.27222648]]
['BIN3'],[[1.00648593]],[[1.05174913]],[[1.02165358]],[[1.15174896]],[[1.53560202]],[[1.16126032]],[[1.13845297]],[[1.18056585]],[[0.95364712]],[[1.11541875]],[[0.91893271]],[[1.04483339]],[[0.96648491]]
['DOCK5'],[[1.21165986]],[[1.31931552]],[[1.33032016]],[[1.48602007]],[[1.68955536]],[[1.38868892]],[[1.24988004]],[[1.2170711]],[[0.91430359]],[[1.39839755]],[[0.92883929]],[[1.31614785]],[[1.20185856]]
['MFSD14B'],[[1.18292908]],[[1.51420272]],[[1.47539333]],[[1.48718819]],[[2.11847585]],[[1.49812886]],[[1.53354494]],[[1.70305769]],[[1.20732018]],[[1.23973316]],[[1.18864678]],[[1.07716935]],[[0.98516651]]
['ROM1'],[[0.76366217]],[[0.81114248]],[[0.56610837]],[[0.77073951]],[[1.3556761]],[[1.14009988]],[[1.57882886]],[[0.97973083]],[[0.8073175]],[[1.03413917]],[[0.59420289]],[[0.91952092]],[[0.74281237]]
['CABLES2'],[[1.02005889]],[[0.93324242]],[[0.92767626]],[[1.02687044]],[[1.72608303]],[[0.8631635]],[[1.12847852]],[[1.13675004]],[[0.92448286]],[[1.17671918]],[[1.04847614]],[[1.10178294]],[[0.97236177]]
['TWF1'],[[0.99297437]],[[1.05967095]],[[1.1225167]],[[1.12694252]],[[1.6290555]],[[1.12859341]],[[0.989856]],[[1.20880681]],[[0.90351226]],[[0.84630504]],[[0.93669037]],[[0.93866597]],[[0.84144592]]
['FAM177A1'],[[1.03329407]],[[1.0303641]],[[0.98221836]],[[1.17524757]],[[1.97270972]],[[1.17714883]],[[1.10969293]],[[1.47481082]],[[1.02988856]],[[0.95209796]],[[1.07005679]],[[0.9916485]],[[0.93255546]]
['NEK7'],[[0.96086883]],[[1.22173621]],[[1.16762654]],[[1.24370424]],[[1.87429844]],[[1.1655242]],[[1.27925458]],[[1.35918275]],[[1.07435327]],[[1.33146868]],[[1.04338218]],[[1.14448133]],[[1.08225511]]
['CDC123'],[[0.93108322]],[[1.10611256]],[[1.0845481]],[[1.03697607]],[[1.7681134]],[[1.20415975]],[[1.35417803]],[[1.26157284]],[[0.85119013]],[[1.15309609]],[[0.83558389]],[[1.10979275]],[[0.94237334]]
['TMEM45B'],[[1.1814438]],[[1.18000893]],[[1.10928872]],[[1.25080822]],[[1.44417752]],[[1.38280571]],[[1.4249551]],[[1.11552589]],[[0.78651494]],[[1.12833837]],[[0.77377452]],[[1.14178787]],[[1.03050456]]
['PARP8'],[[1.12222728]],[[1.27466419]],[[1.28386685]],[[1.37953608]],[[1.54640391]],[[1.28039158]],[[1.15193834]],[[1.21203731]],[[0.88578191]],[[1.18144537]],[[0.94550916]],[[1.16813036]],[[1.08814187]]
['CACUL1'],[[1.14880189]],[[1.34097544]],[[1.37477154]],[[1.38191345]],[[1.80108138]],[[1.43286467]],[[1.42408708]],[[1.3748734]],[[1.04092043]],[[1.31805415]],[[1.05053371]],[[1.21824192]],[[1.0793472]]
['EPG5'],[[1.14939267]],[[1.25457893]],[[1.26176524]],[[1.37763437]],[[1.85689793]],[[1.23721289]],[[1.08230955]],[[1.34488674]],[[1.12679671]],[[1.17996624]],[[1.1335509]],[[1.14107891]],[[1.20232917]]
['PDE3B'],[[1.07562327]],[[1.18650933]],[[1.26608293]],[[1.39097729]],[[1.93506604]],[[0.9489822]],[[1.01284411]],[[1.19361286]],[[0.94460834]],[[1.34412194]],[[1.16218388]],[[1.40547604]],[[1.22451221]]
