N,Train_MSE,Train_r,Test_MSE,Test_r,Avg_Topological_Entropy,Random seed
30,0.0991460677698091,0.8924469550645484,0.0980924301440841,0.8915072721541619,0.0677912652783412,2
40,0.0881792849149674,0.9049726235994912,0.0906994335798683,0.9001315825850548,0.0678847627931221,2
50,0.0838437264613674,0.9098769040341576,0.0859720998528003,0.9056129901041684,0.0674060148747116,2
60,0.0775810483356251,0.916914784926813,0.0809520203141093,0.9114191254757552,0.0693752880723067,2
70,0.0712784177652608,0.923943439189414,0.0749249881523146,0.9183618675532036,0.0708872077294301,2
80,0.0694788268323947,0.9259405419353288,0.0748805248090784,0.9183958406109338,0.0714539559308285,2
90,0.0668830557941572,0.9288136431116246,0.0734508513579454,0.9200061116435224,0.0714364580514281,2
100,0.0641257505286888,0.9318558346849029,0.071190368542089,0.9225971726802152,0.0717769520461711,2
150,0.0575068669804603,0.9391183630697676,0.0687639263210609,0.9254196749775,0.0733756820481502,2
200,0.054048370914218,0.942890925888504,0.0691912912014802,0.924999531339894,0.0737885399835079,2
250,0.0496988210255594,0.9476141372715357,0.0692619806245895,0.9250837396470064,0.0749883307971605,2
300,0.0470273228265051,0.950503504207724,0.0714323958080034,0.9228082814697958,0.0754294369353498,2
2,0.1647679688639499,0.8127168688127526,0.1638537638129799,0.8136962577154099,0.0483170514163422,10
3,0.1570822933780422,0.8224020797611484,0.1562955758574648,0.8232214666959496,0.0520279537999952,10
4,0.152009966038052,0.8287312612557215,0.150047609508332,0.8310179914477567,0.0551603638233389,10
5,0.1495101212265848,0.8318330071824347,0.1490333138863665,0.8322662710982565,0.0575104615799262,10
6,0.1468193048886405,0.8351588502809169,0.145033847407889,0.8372113385356725,0.0587341475713469,10
7,0.1428462520524447,0.8400455277218766,0.1423509636704738,0.8405002761144038,0.0589973193672323,10
8,0.1400421920211598,0.843477364948822,0.1396806073886078,0.8437679703325117,0.0580125282914382,10
9,0.1393977797565865,0.8442640764038949,0.139301424350652,0.8442516030185636,0.0613296708611341,10
10,0.1336261950113205,0.8512778759151038,0.131854035187675,0.8532877095148399,0.0588948010624729,10
20,0.1122374001374569,0.8767802557128388,0.112625537564447,0.8762131877027559,0.0646782136002399,10
30,0.0984851952044044,0.8927927955594752,0.1006074124152649,0.8902479615001844,0.0650709925531266,10
40,0.0894721682270908,0.9031332102841012,0.094485664426675,0.8973214944383898,0.0680920590919563,10
50,0.0820753817703175,0.9115317320214796,0.0865878953373895,0.9063691916808764,0.0693349692527702,10
60,0.0764359759978025,0.9178832460418278,0.0825297267452527,0.910979064281475,0.0691352915167156,10
70,0.0731508568663008,0.9215630110264664,0.0792451034926016,0.9147035888307614,0.069295255957883,10
80,0.0689607087147872,0.926235311608846,0.0767798801556426,0.9175055804311544,0.0697074032601922,10
90,0.066269889611326,0.929223372592448,0.0739633217755061,0.9206577636295444,0.0710569235849938,10
100,0.0664144440119989,0.929063094138599,0.0750109268485877,0.9194958877788468,0.0707742787833684,10
150,0.0571829092853814,0.9392438908402168,0.0706490256699368,0.9244063110590596,0.0731595452349227,10
200,0.0534415790186285,0.943338648166314,0.0699912017466735,0.9252420723506776,0.0740270453911022,10
250,0.0493809945451562,0.9477627984072944,0.071351292372515,0.9238360041138663,0.0750441184004346,10
300,0.0465037930482978,0.9508851511516466,0.0726576936196481,0.9225738412392936,0.0752915467269048,10
2,0.1628325319683705,0.8151308527284336,0.1637897500122778,0.8139181711111194,0.0487968729179021,100
3,0.158047473723002,0.8211573850627985,0.1606456896939214,0.8178920531251019,0.0524206724934966,100
4,0.1534113078855505,0.8269542021584831,0.1549383477689598,0.825051933853318,0.0556313968451472,100
5,0.1540090047413182,0.8262091047098975,0.1561293453901,0.8235616241142889,0.0559544394782763,100
6,0.1463773600095332,0.8356727443418833,0.1490918531227172,0.8323346076251446,0.0596759225554282,100
7,0.1484598140868886,0.8331010695709236,0.1508998220810519,0.8300775081510272,0.0592363237000215,100
8,0.141741225717857,0.8413694139143564,0.1446504966983023,0.8377995495293883,0.0604054083500095,100
9,0.1370264266805213,0.8471238393901359,0.1377905824518455,0.846198785205563,0.0625608534777604,100
10,0.1355925128153973,0.8488661485957005,0.1383283831023957,0.8455430097836696,0.0590914965909454,100
20,0.1097755364037142,0.879645804365706,0.1125238829193476,0.876433095608973,0.0655808887318719,100
30,0.0975596397365369,0.8938406114340769,0.1012693354137342,0.8895655407040033,0.0658123644737598,100
40,0.0861356371610282,0.9069142154420446,0.0918831041938136,0.9003865333786789,0.0671397527403502,100
50,0.081742540015062,0.9118917602176826,0.0876531766515244,0.90524285780336,0.0680955580839576,100
60,0.0754383337693035,0.9189875781449858,0.0808703685450453,0.9128859418579556,0.0687637958867442,100
70,0.0716483052640888,0.9232272652921458,0.0787729081425983,0.9152785774038988,0.0701782507818538,100
80,0.0696709434165836,0.92543151740215,0.0767746034230923,0.9175261286636897,0.0708178115714672,100
90,0.066949920807562,0.9284562035996492,0.0760993957103841,0.9182976307260756,0.0717007425965165,100
100,0.0641034358338084,0.9316098447707284,0.0739260804784965,0.920765495153741,0.0716520399305634,100
150,0.0575983354352085,0.938777121920024,0.0700829975639976,0.92507948341552,0.0734493752869758,100
200,0.0527090949414011,0.9441282403241604,0.0702930051958582,0.9249723508198516,0.0744171787772517,100
250,0.0494833412397611,0.9476421814823996,0.0716221072273578,0.923655752420404,0.0746144876678965,100
300,0.0464517479182827,0.9509327797616144,0.0717672200066404,0.9235956012602328,0.0753282140511615,100
2,0.1627440068760614,0.8157379223197385,0.1608759202350736,0.8156460694557223,0.0479960629066511,80
3,0.1591432900616667,0.820262756467707,0.1587306946911988,0.8183936308250479,0.0531476850673128,80
4,0.153528415702619,0.8272690318362547,0.1531285842927482,0.8254815137170387,0.055189712586503,80
5,0.1515473589592708,0.8297268255100845,0.1506756066724081,0.828568652230393,0.0573939260073673,80
6,0.1454769925144428,0.8372135054427994,0.1467510062252856,0.8335021468322991,0.0596009806616788,80
7,0.1409282175144128,0.8427796962179088,0.1408840147938367,0.8407551709410186,0.0623466891458045,80
8,0.1399481995948558,0.8439742021943322,0.1392470165987169,0.8427588872593597,0.0605595502434188,80
9,0.1394746360377985,0.8445507327997839,0.1403704089630238,0.8413968069840916,0.0620310106320557,80
10,0.1310574465088296,0.8547339687400761,0.1306609406068645,0.8533300828484406,0.0623330159187972,80
20,0.1169318366708043,0.8715559362202949,0.1179513085909864,0.8686587643295685,0.0666234812238212,80
30,0.0984128995072051,0.8931300268041409,0.100738443016679,0.8890679762840636,0.0638336960582484,80
40,0.0899843027175907,0.902778420573904,0.0953732755815664,0.8953279541261653,0.0679734751592239,80
50,0.0837512649535099,0.9098477103200564,0.0891896175302269,0.9024908259536574,0.0682705292992626,80
60,0.0773552914531878,0.9170451432702826,0.083412429692601,0.909098543880698,0.0678233536766742,80
70,0.0737599795665145,0.921066280895311,0.079357382179105,0.91377035053489,0.0697137162048334,80
80,0.0685404738411248,0.92687293296609,0.0746315472529624,0.9191121134287692,0.0697585863245523,80
90,0.0678993026994133,0.9275837228054424,0.075027227615018,0.91866943834407,0.0712356052434627,80
100,0.0651794375634039,0.9305928782964892,0.0732625577281019,0.9206677279544048,0.0714931958279261,80
150,0.058150371133428,0.9383248729131004,0.0698889306051094,0.9245408366500708,0.0734504168619254,80
200,0.0534643576769083,0.9434442991593964,0.0700764139683723,0.9244027268549774,0.0745197829044724,80
250,0.0492808890713535,0.9479913423060752,0.0696243919506751,0.9250755733407472,0.0749219128968168,80
300,0.0466547472765674,0.9508346060776776,0.0717323415017369,0.9228281515003334,0.0756299184928104,80
2,0.1620350796759699,0.8157555045125192,0.1681058054854295,0.8100332806309065,0.0487171162079724,20
3,0.1581294762507905,0.8206828118666938,0.1638522640758442,0.8153797746056419,0.0539016834162445,20
4,0.1554930651314581,0.8239923701965427,0.1626421848781758,0.8169025503984501,0.054612145289558,20
5,0.1495315422764911,0.8314274578139585,0.1571523762842888,0.823746451945569,0.0584130594058496,20
6,0.1470236277184526,0.834535803845236,0.1536179969030485,0.8281150251171361,0.0556726394593508,20
7,0.1458970758767336,0.8359279114477227,0.1532657071980256,0.8285644260322704,0.0604749193925328,20
8,0.1415610300934208,0.8412656992372765,0.1481981823057336,0.8347860230407319,0.0613419788376568,20
9,0.1327255869694721,0.8520386509578672,0.1393765604598081,0.8455231549045739,0.0630697687115741,20
10,0.1352844674409909,0.8489327129231727,0.1415983233874883,0.8428308145509513,0.0630895083666341,20
20,0.1113014099973675,0.8776121446430749,0.1207850885603658,0.867756549186071,0.0648494336709031,20
30,0.0983085621093817,0.8927645335786423,0.1062659805999809,0.8846761637232234,0.0664946036016091,20
40,0.0867040350325683,0.9060836711777792,0.0974555546988422,0.8948261924572279,0.0683768892359383,20
50,0.0819771390873038,0.9114532013324402,0.0927011620625545,0.9002317618188802,0.0682516901012847,20
60,0.0739654203824327,0.9204826091441232,0.0860324802572726,0.907777830345345,0.0701003650901122,20
70,0.0724567212345335,0.9221730599176032,0.0843294156690862,0.9097144789948162,0.0702504466670004,20
80,0.0689892799262356,0.9260465223970716,0.0816713357341276,0.9126728839376894,0.0705808041104989,20
90,0.0658588915255314,0.929529598039278,0.0798287281468284,0.9147615149126408,0.0700623260457454,20
100,0.063871365180596,0.9317342947432145,0.0771728130073121,0.9177373525314052,0.0718872208034301,20
150,0.0561415685170466,0.940259550023924,0.0740582673889176,0.9212523107273078,0.0733582341681886,20
200,0.0523202804609957,0.9444456552588144,0.0739393983323446,0.9214758803634908,0.0741622049602395,20
250,0.0491338009589779,0.947922211903328,0.0749830370497297,0.9204328207241672,0.0751105639188058,20
300,0.046120181654618,0.9511984813239932,0.0767360595052717,0.9185912302977772,0.0756221445871339,20
2,0.1623903525475941,0.814884880136461,0.1697367862011328,0.8096991923361387,0.0483014089814757,60
3,0.1590423060394537,0.8191232487252108,0.1670031504505499,0.8131095277863284,0.047901630477944,60
4,0.1551555178400289,0.8240175139704544,0.1640234214233298,0.816842273247427,0.0558413636966545,60
5,0.1510438952807523,0.8291626711340819,0.1579200657754249,0.8243724915383968,0.0573489111193289,60
6,0.1474303129690561,0.8336585493803113,0.1550787887575653,0.8278720545013178,0.0576299693166699,60
7,0.1437662819043389,0.8381926806841731,0.1500489105390125,0.8340021418584738,0.0592929891716077,60
8,0.1437028502300983,0.8382709230899533,0.1510835617555012,0.8327423064364023,0.0613087935500572,60
9,0.1430765407546605,0.8390434444130634,0.1511137220893236,0.8327082874905986,0.0589748805306764,60
10,0.1434315255829695,0.8386056847155727,0.1496152597279426,0.8345792167523873,0.0622362445659898,60
20,0.1112026178131673,0.8774604015145769,0.1175610454348678,0.8726244781465836,0.0643313048603922,60
30,0.0978790057925875,0.8930294131720697,0.1045874313412664,0.8875904909194154,0.0662509195432283,60
40,0.0851984544914299,0.9075989578165848,0.0933892630688085,0.9002906341388057,0.0679162858905695,60
50,0.0810594751641213,0.9123041481083622,0.0890007440862672,0.9052174792512352,0.0689788722877041,60
60,0.0773597024153456,0.9164895995702296,0.0869407840717383,0.9075329844601604,0.0702518901866082,60
70,0.0730789528363009,0.9213085694630688,0.0823341801061294,0.912667280136781,0.0696494285085039,60
80,0.0701597618070916,0.9245803887409972,0.0804330683745864,0.9147899197058404,0.0709911872086815,60
90,0.0664303306119067,0.9287435525813122,0.0777711141775316,0.9177407483532024,0.0709225061454342,60
100,0.0644877257398779,0.9309047069283508,0.0752484899241986,0.920523951540814,0.0712735389168962,60
150,0.0570988744182339,0.9390793958488416,0.072294638038243,0.923817056827086,0.0730775602550878,60
200,0.0530265558369254,0.9435545513410736,0.0733845530076327,0.9227173446830363,0.0742192431427464,60
250,0.0490698841804499,0.9478823831353612,0.0729535470219489,0.923327734250598,0.0747887107474647,60
300,0.046216487098412966,0.9509912232884796,0.0746756947022961,0.9216262647352257,0.07552806334001239,60
