['NDUFAF7'],[[1.55163603]],[[2.10884412]],[[1.8507869]],[[2.20552272]],[[1.88051112]],[[1.86552159]],[[1.8826747]],[[1.23688288]],[[0.93149566]],[[0.90792997]],[[1.05931178]],[[1.14427388]],[[1.01811386]]
['XRCC4'],[[1.62638699]],[[1.84087473]],[[1.64872169]],[[2.04042889]],[[1.8473553]],[[1.57904047]],[[2.0387944]],[[1.37324763]],[[0.91555152]],[[1.05302403]],[[0.95924494]],[[1.04772901]],[[0.96465863]]
['ZNF117'],[[2.31856145]],[[2.27787522]],[[1.78108284]],[[2.01700144]],[[1.61413441]],[[1.64067394]],[[1.76862968]],[[1.43727846]],[[0.9802566]],[[1.06073904]],[[1.07340277]],[[0.99698699]],[[1.02782805]]
['RASSF3'],[[1.40141483]],[[1.53790258]],[[1.59133641]],[[1.92929467]],[[1.74849923]],[[1.48089331]],[[1.38203871]],[[1.44381586]],[[1.08999566]],[[1.17386517]],[[1.05197086]],[[1.20375506]],[[1.03238486]]
['CHD1'],[[1.44876561]],[[1.69845151]],[[1.66169155]],[[1.91951709]],[[1.69210335]],[[1.27934686]],[[1.7722687]],[[1.20512526]],[[0.86429749]],[[0.93598574]],[[1.00874682]],[[1.12624816]],[[0.99819932]]
['LONRF1'],[[2.23563204]],[[1.80847688]],[[1.80563025]],[[1.97958092]],[[1.74085888]],[[1.47844329]],[[1.66032983]],[[1.34007872]],[[1.03336233]],[[1.09643681]],[[1.06564051]],[[1.16855653]],[[1.02010507]]
['PTPRN2'],[[1.89719662]],[[1.61382946]],[[1.7118014]],[[1.93201829]],[[1.70761811]],[[1.15060902]],[[2.19627876]],[[1.49098752]],[[1.19533058]],[[1.4262061]],[[1.01898841]],[[1.17531992]],[[1.15963301]]
['ELMO1'],[[1.82095796]],[[2.3676734]],[[2.30581844]],[[2.18176398]],[[1.96442044]],[[1.15407661]],[[1.34515446]],[[1.2117746]],[[0.98097749]],[[1.04888521]],[[0.99422279]],[[1.1183091]],[[0.99895549]]
['TMBIM4'],[[1.72687157]],[[1.85671887]],[[1.76861346]],[[1.9904001]],[[1.73912815]],[[1.54223634]],[[1.79757831]],[[1.40395233]],[[1.03285689]],[[1.11415733]],[[1.03957636]],[[1.17782646]],[[1.00664267]]
['SAMD8'],[[1.50761448]],[[1.84857632]],[[1.76575688]],[[2.06302513]],[[1.82585198]],[[1.76304545]],[[1.65834187]],[[1.46225239]],[[1.04455581]],[[1.03760478]],[[1.02951094]],[[1.20267742]],[[1.00263568]]
['MAPK13'],[[1.89526305]],[[1.94761562]],[[1.963636]],[[2.22498064]],[[1.81437437]],[[1.63810888]],[[1.9504987]],[[1.53524217]],[[1.31377548]],[[1.28982634]],[[1.21680741]],[[1.38205299]],[[1.20986134]]
['MPV17L'],[[2.33418551]],[[2.43899038]],[[2.4943162]],[[2.71658177]],[[2.62790886]],[[1.42360155]],[[1.60376626]],[[1.3128122]],[[1.77720665]],[[2.41972247]],[[1.00299157]],[[1.6164354]],[[1.21456032]]
['RNF111'],[[1.22125051]],[[1.64858953]],[[1.69471061]],[[1.80429522]],[[1.56698029]],[[1.4611066]],[[1.56446964]],[[1.32516903]],[[0.9796575]],[[1.01894462]],[[0.96185596]],[[1.11383591]],[[0.97591775]]
['BRAF'],[[1.45488859]],[[1.76135704]],[[1.72846317]],[[1.9604362]],[[1.75710658]],[[1.23704071]],[[1.48680171]],[[1.22955653]],[[1.06497314]],[[1.10817431]],[[0.96373965]],[[1.11501228]],[[0.97798459]]
['CUL4B'],[[1.57743843]],[[1.87384938]],[[1.69139786]],[[2.0310154]],[[1.87444669]],[[1.43722176]],[[1.56669588]],[[1.34452502]],[[1.00762973]],[[1.00715954]],[[1.00772794]],[[1.12001014]],[[0.98640627]]
['SPATA2L'],[[1.523031]],[[1.72397266]],[[1.79543014]],[[2.25618044]],[[1.97600044]],[[1.38781409]],[[1.94258829]],[[1.58848023]],[[1.29851889]],[[1.42357235]],[[1.28806405]],[[1.48407873]],[[1.17121757]]
['CACHD1'],[[2.25720283]],[[2.253208]],[[2.26720564]],[[2.16014968]],[[1.86345397]],[[1.4608208]],[[2.33234319]],[[1.61684842]],[[1.3789901]],[[1.03661885]],[[1.24042488]],[[1.25318729]],[[1.20001836]]
['ZNF222'],[[1.37690205]],[[1.67084497]],[[1.70174239]],[[2.25828989]],[[2.04456237]],[[1.48511066]],[[1.91677913]],[[1.48163594]],[[1.1415753]],[[0.80676425]],[[1.23433082]],[[1.27879298]],[[1.20592271]]
['TMEM234'],[[1.43359724]],[[1.74230805]],[[1.81580093]],[[1.92926122]],[[1.66333665]],[[1.42609907]],[[1.46124191]],[[1.36560269]],[[1.06334761]],[[1.11168754]],[[1.07417787]],[[1.17855896]],[[1.03105391]]
['PKNOX1'],[[1.52665555]],[[1.6160599]],[[1.61573011]],[[2.25224249]],[[2.07123432]],[[1.58591113]],[[1.44829469]],[[1.46250876]],[[1.12380014]],[[0.99124422]],[[1.12071752]],[[1.29199051]],[[1.12963571]]
['LRWD1'],[[1.4370382]],[[1.83785687]],[[1.90435766]],[[2.68617522]],[[2.33250836]],[[1.71390343]],[[1.34844318]],[[1.75571283]],[[1.52353402]],[[1.23826001]],[[1.32004586]],[[1.58393452]],[[1.33604868]]
['FBXL13'],[[2.26712578]],[[2.2905346]],[[1.95287194]],[[2.40005455]],[[2.09616814]],[[1.4624176]],[[1.78846999]],[[1.48356037]],[[1.26392201]],[[1.41206021]],[[1.10441734]],[[1.26139804]],[[1.0974038]]
['MEGF6'],[[1.55526898]],[[2.04354825]],[[2.02596066]],[[2.00985838]],[[1.70665784]],[[1.41065771]],[[1.17602856]],[[1.0399582]],[[0.84405515]],[[1.04723087]],[[1.01554633]],[[1.10016581]],[[0.96343592]]
['GPR155'],[[1.01384763]],[[1.94341768]],[[1.88061315]],[[2.10040263]],[[1.81381253]],[[1.56614065]],[[1.01562851]],[[0.9470807]],[[0.74529689]],[[0.91775793]],[[0.87598075]],[[1.02894093]],[[0.93446877]]
['ARPC2'],[[1.48656749]],[[1.66221547]],[[1.7220949]],[[2.06183258]],[[1.86697668]],[[1.57555016]],[[1.8605188]],[[1.54960032]],[[1.15612255]],[[1.13520866]],[[1.07337448]],[[1.27375676]],[[1.09262854]]
['AZI2'],[[1.90377662]],[[1.85583612]],[[1.90135869]],[[2.08689573]],[[1.94799019]],[[1.37780321]],[[1.93724913]],[[1.47906109]],[[1.14035348]],[[0.99466893]],[[1.01399427]],[[1.17474322]],[[1.03394547]]
['MNDA'],[[1.60412595]],[[1.77350981]],[[1.75631977]],[[2.20293788]],[[2.01089721]],[[1.6017204]],[[1.93172629]],[[1.60359681]],[[1.18598484]],[[1.27410273]],[[1.08379774]],[[1.23371368]],[[1.06046572]]
['RYBP'],[[1.96029791]],[[1.71959897]],[[1.6432274]],[[1.76472032]],[[1.68342126]],[[1.2714801]],[[1.51120122]],[[1.35949882]],[[1.00606083]],[[1.07983858]],[[0.94413933]],[[1.08120983]],[[0.94114949]]
['ATXN7'],[[1.43136612]],[[1.81887361]],[[1.71968487]],[[1.98023328]],[[1.70306892]],[[1.21692831]],[[1.49981431]],[[1.20906243]],[[0.9410565]],[[1.03247941]],[[1.0119517]],[[1.15674489]],[[1.02210538]]
['TIPARP'],[[1.08201021]],[[1.77305711]],[[1.75470674]],[[2.03931317]],[[1.82317031]],[[1.42101868]],[[2.08317353]],[[1.40314248]],[[0.92055658]],[[0.87998768]],[[0.92573807]],[[1.15391214]],[[0.99216331]]
['CCNL1'],[[1.4423944]],[[2.07168866]],[[1.84890848]],[[2.16012703]],[[1.93487382]],[[1.57248447]],[[1.65656716]],[[1.39061438]],[[1.07555615]],[[1.02845094]],[[1.09541509]],[[1.22036722]],[[1.04271843]]
['SLMAP'],[[1.49453038]],[[1.67722495]],[[1.65219041]],[[1.81404783]],[[1.61630486]],[[1.48285833]],[[1.57214899]],[[1.34596964]],[[1.03516255]],[[1.11442198]],[[0.97506984]],[[1.1105114]],[[0.97090824]]
['CXCL1'],[[1.62526805]],[[1.58051221]],[[1.71003587]],[[1.90604507]],[[1.84929593]],[[1.61904422]],[[1.87721236]],[[0.91965156]],[[0.78543638]],[[1.47402352]],[[0.92115129]],[[1.13353637]],[[0.93461454]]
['CCR1'],[[0.69794146]],[[1.24221126]],[[1.45258048]],[[2.51279862]],[[2.42299738]],[[1.650214]],[[1.78973743]],[[1.79148075]],[[1.28504901]],[[1.14984279]],[[1.25012996]],[[1.57108905]],[[1.30432004]]
['UVSSA'],[[1.76349665]],[[2.06789361]],[[1.93406997]],[[1.49353357]],[[1.29539848]],[[1.55334148]],[[1.66425784]],[[0.86625308]],[[0.7360954]],[[1.08850295]],[[0.73727163]],[[0.88712961]],[[0.76839277]]
['EXO5'],[[2.13189298]],[[1.91231977]],[[1.87946473]],[[2.00579265]],[[1.75945118]],[[0.82826376]],[[0.79318325]],[[1.21117694]],[[1.05954787]],[[0.9444984]],[[1.0806189]],[[1.34715051]],[[1.1383312]]
['NDST3'],[[1.36297272]],[[1.44355798]],[[2.06567408]],[[2.00534561]],[[1.67579852]],[[2.64568954]],[[2.19183868]],[[1.38998359]],[[1.03652042]],[[0.90314328]],[[0.98056203]],[[1.35906137]],[[0.98038459]]
['CREBRF'],[[1.48538029]],[[2.00442369]],[[1.87336436]],[[2.10529677]],[[1.93595676]],[[1.20947176]],[[1.17759862]],[[1.27985317]],[[0.93948852]],[[1.11121453]],[[0.98027914]],[[1.11702303]],[[0.98388254]]
['ANKRD55'],[[1.26132448]],[[1.26957036]],[[1.39580587]],[[1.99279753]],[[1.55180112]],[[1.05924951]],[[2.29933879]],[[1.01880249]],[[0.84350945]],[[1.01788308]],[[0.98875113]],[[1.07054101]],[[1.02818709]]
['STK17A'],[[1.63864876]],[[1.96468171]],[[1.73770788]],[[1.94754975]],[[1.79873825]],[[1.23170504]],[[1.24342814]],[[1.17607164]],[[1.04858511]],[[1.09591882]],[[0.98131344]],[[1.14782764]],[[1.01161714]]
['TMEM71'],[[1.55003622]],[[1.78854102]],[[1.72343274]],[[2.08520755]],[[1.81841403]],[[1.77963843]],[[2.00181237]],[[1.43545647]],[[1.03309792]],[[1.16831057]],[[1.07345125]],[[1.1914178]],[[0.99034376]]
['KIAA1958'],[[1.07901668]],[[1.55725314]],[[1.53526084]],[[1.97588842]],[[1.81196424]],[[1.74655392]],[[1.65137341]],[[1.52060542]],[[1.13581321]],[[1.0409277]],[[0.97057325]],[[1.18528385]],[[0.97852127]]
['BRWD3'],[[1.48293931]],[[1.61173829]],[[1.58338016]],[[1.95954655]],[[1.74501532]],[[1.53785008]],[[1.66208387]],[[1.46779485]],[[1.08822104]],[[1.07723677]],[[1.1347715]],[[1.1915838]],[[1.05910586]]
['NUDT5'],[[1.44629104]],[[1.88566472]],[[1.79687271]],[[1.95048524]],[[1.76605727]],[[1.03548045]],[[1.35786236]],[[1.3081413]],[[0.91310675]],[[0.97335609]],[[0.90704684]],[[1.07262911]],[[0.97343473]]
['NDST2'],[[1.43045104]],[[2.23551094]],[[2.18015481]],[[2.34775024]],[[2.02355953]],[[1.91381992]],[[2.05579027]],[[1.46579182]],[[1.20629518]],[[1.3784714]],[[1.3151503]],[[1.33910284]],[[1.22633458]]
['AP1G1'],[[1.54572478]],[[1.66521429]],[[1.61806647]],[[1.83740955]],[[1.68584748]],[[1.36889387]],[[1.62241541]],[[1.24697056]],[[0.93381647]],[[1.08489021]],[[0.98637835]],[[1.11678778]],[[0.97299079]]
['MTMR10'],[[1.60859284]],[[1.80537373]],[[1.70972169]],[[1.86543216]],[[1.65324506]],[[1.5439649]],[[1.65972209]],[[1.43935798]],[[1.08705648]],[[1.16901714]],[[1.08513592]],[[1.16761526]],[[1.01375942]]
['COQ7'],[[1.20048374]],[[1.51217979]],[[1.6289391]],[[1.86327547]],[[1.71804377]],[[1.34072676]],[[1.27823135]],[[1.33209623]],[[1.07150861]],[[1.04208219]],[[0.96503772]],[[1.14710552]],[[1.01591018]]
['CRK'],[[1.47559956]],[[1.75919337]],[[1.75930155]],[[2.10513096]],[[1.91351195]],[[1.52890777]],[[1.7743987]],[[1.52735482]],[[1.11688538]],[[1.11860311]],[[1.05793873]],[[1.23590708]],[[1.06329158]]
['TMC4'],[[1.52935904]],[[1.92206584]],[[2.05488327]],[[1.89455897]],[[1.40134293]],[[1.89450955]],[[2.0704658]],[[1.39653348]],[[0.97371525]],[[1.30208198]],[[0.61679499]],[[0.94381451]],[[0.77011726]]
['FADD'],[[1.93024095]],[[1.4768504]],[[1.65446494]],[[1.90175159]],[[1.71386102]],[[1.44254029]],[[1.7361771]],[[1.49912276]],[[1.28644844]],[[1.2291643]],[[1.05397089]],[[1.19588196]],[[1.07351523]]
['LMBRD1'],[[1.68302287]],[[1.79336869]],[[1.76603345]],[[2.00968856]],[[1.88831194]],[[1.34764426]],[[1.63203496]],[[1.32096535]],[[0.92172269]],[[0.96134079]],[[0.92846683]],[[1.05117945]],[[0.9339256]]
['IRF2'],[[1.23377491]],[[1.54401803]],[[1.63260339]],[[2.01827612]],[[1.7577863]],[[1.42129473]],[[1.58949527]],[[1.43553382]],[[1.1557044]],[[1.2114811]],[[1.06975413]],[[1.2190047]],[[1.06128201]]
['MFSD7'],[[1.3428618]],[[1.62968401]],[[1.64130851]],[[2.18808919]],[[1.82818991]],[[1.55155694]],[[1.60081163]],[[1.7115816]],[[1.4362463]],[[1.14385149]],[[1.2782232]],[[1.38658338]],[[1.27554112]]
['MAP2K1'],[[1.71131237]],[[2.01570203]],[[2.12197744]],[[1.93302139]],[[1.79510264]],[[1.30086665]],[[1.54063364]],[[1.44517454]],[[1.12659854]],[[1.07419331]],[[1.0671716]],[[1.24151942]],[[1.09783626]]
['HSPBAP1'],[[1.60189936]],[[1.78350636]],[[1.63300068]],[[1.88484123]],[[1.62466518]],[[1.51083116]],[[1.48675028]],[[1.33798699]],[[1.06465872]],[[1.03970948]],[[1.07751602]],[[1.15940226]],[[0.93968962]]
['RAB24'],[[1.19317462]],[[1.96118386]],[[2.06936638]],[[2.26909555]],[[1.94744213]],[[1.58713044]],[[1.62747189]],[[1.50181353]],[[1.24198648]],[[1.31488493]],[[1.03069351]],[[1.17049962]],[[1.03432007]]
['KCNAB3'],[[2.11620824]],[[2.50354069]],[[2.17874066]],[[2.352598]],[[2.09556907]],[[1.31429194]],[[2.14978876]],[[1.36455824]],[[1.078548]],[[1.05143718]],[[1.18700357]],[[1.34886717]],[[1.06936792]]
['CDH2'],[[2.35604924]],[[1.94227543]],[[1.94682477]],[[1.89804182]],[[1.71926911]],[[1.01973962]],[[0.60824719]],[[0.58497265]],[[0.72042159]],[[0.83440565]],[[1.03521357]],[[1.38037213]],[[1.1651244]]
['KIF5B'],[[1.52941279]],[[1.62790022]],[[1.61329159]],[[1.96163215]],[[1.81145367]],[[1.49073459]],[[1.78461435]],[[1.43891521]],[[1.07108073]],[[1.0467332]],[[1.040068]],[[1.17373875]],[[1.0402648]]
['AKAP13'],[[1.78566812]],[[1.97373867]],[[1.99013242]],[[2.27818245]],[[2.07671473]],[[1.48009928]],[[1.82968238]],[[1.42239013]],[[1.10008145]],[[1.0482787]],[[1.11939039]],[[1.25843528]],[[1.14496517]]
['KBTBD2'],[[1.47558917]],[[1.89777802]],[[1.77122125]],[[2.02960043]],[[1.83836351]],[[1.46949389]],[[1.86057001]],[[1.37506637]],[[0.93006941]],[[1.03056918]],[[0.98806348]],[[1.14680001]],[[0.98639872]]
['C1GALT1C1'],[[1.34999406]],[[1.47332374]],[[1.60172954]],[[1.92252921]],[[1.75367988]],[[1.54854411]],[[2.00947379]],[[1.48323066]],[[0.90932207]],[[0.98266631]],[[0.96849124]],[[1.06805471]],[[0.96641539]]
['NETO2'],[[1.66045921]],[[1.78565099]],[[1.74890274]],[[2.45529737]],[[2.29809426]],[[1.19264692]],[[1.43438575]],[[1.86161952]],[[1.56724667]],[[1.39250891]],[[1.29084615]],[[1.49413446]],[[1.29617281]]
['CANT1'],[[1.22350044]],[[1.68766933]],[[1.833119]],[[1.98680579]],[[1.76166467]],[[1.46720057]],[[1.50985243]],[[1.42824776]],[[1.1284129]],[[1.27020862]],[[1.01661374]],[[1.22609025]],[[1.0382827]]
['PIK3CD'],[[0.94819319]],[[1.6079486]],[[1.70819802]],[[1.94788338]],[[1.70982164]],[[1.55292512]],[[1.46624582]],[[1.4253474]],[[1.12016623]],[[1.21836189]],[[1.0553403]],[[1.21170482]],[[1.03481751]]
['SRGAP2C'],[[3.64358814]],[[1.89628265]],[[1.72797886]],[[2.28602656]],[[2.11885371]],[[1.09058975]],[[1.10241506]],[[1.57099653]],[[1.2581349]],[[1.19829211]],[[1.29953276]],[[1.48418823]],[[1.23372688]]
['MBOAT1'],[[2.04112494]],[[2.04948265]],[[2.03350584]],[[2.09578636]],[[1.87622503]],[[1.74615636]],[[2.33648383]],[[1.43359771]],[[1.0537085]],[[1.07341132]],[[1.07247107]],[[1.19136118]],[[1.04305772]]
['DHCR7'],[[0.98895795]],[[1.17552187]],[[1.4389531]],[[1.85569006]],[[1.6190809]],[[1.17754014]],[[1.65676632]],[[1.26110318]],[[0.99470798]],[[1.40958361]],[[0.98675912]],[[1.22718459]],[[1.04404297]]
['KLHL15'],[[0.93746583]],[[2.02588383]],[[2.02114565]],[[2.04471304]],[[1.87517769]],[[1.26509479]],[[1.81387037]],[[1.13510637]],[[0.82709868]],[[0.88419916]],[[0.92298602]],[[1.07571088]],[[0.94782629]]
['LIG4'],[[1.99578332]],[[2.33744571]],[[2.09857119]],[[2.31714405]],[[2.20498666]],[[1.63916903]],[[2.1715736]],[[1.42612214]],[[1.08557916]],[[1.08262332]],[[1.10267832]],[[1.24856624]],[[1.05346159]]
['KIAA1551'],[[2.35136007]],[[2.39816467]],[[2.16943013]],[[2.34679684]],[[2.17858985]],[[1.59952003]],[[1.91682471]],[[1.27888527]],[[0.93729286]],[[1.04054495]],[[1.01262287]],[[1.16553743]],[[1.04607181]]
['GK5'],[[1.66938786]],[[1.68809618]],[[1.39127381]],[[1.82230778]],[[1.65369404]],[[1.18267913]],[[1.43943515]],[[1.01036367]],[[0.76567255]],[[0.77135281]],[[1.03504847]],[[1.15745891]],[[1.02374464]]
['TMEM70'],[[1.19930354]],[[1.82366861]],[[1.78903628]],[[2.08457668]],[[1.78317203]],[[1.25834601]],[[1.45714495]],[[1.41172225]],[[0.95489708]],[[0.95333364]],[[0.93719183]],[[1.12571573]],[[1.10668096]]
['C20orf197'],[[1.85469866]],[[1.62822175]],[[1.68840265]],[[1.79936524]],[[1.53218549]],[[0.81804385]],[[1.43689132]],[[0.97680181]],[[0.80041307]],[[0.6429707]],[[0.95772184]],[[0.83600199]],[[0.82586916]]
['RPS6KA3'],[[1.59145839]],[[1.8760249]],[[1.77892349]],[[2.03258597]],[[1.86666009]],[[1.42251635]],[[1.56523129]],[[1.23993735]],[[0.90839473]],[[0.84568159]],[[0.8895374]],[[1.03360015]],[[0.89723633]]
['THAP5'],[[1.24809837]],[[1.71683465]],[[1.56544917]],[[1.88861824]],[[1.74389517]],[[1.30429414]],[[1.36201004]],[[1.21175318]],[[0.91205554]],[[0.99542933]],[[0.97391185]],[[1.07810332]],[[0.98356825]]
['CRACR2B'],[[2.49678124]],[[2.67731675]],[[2.86793086]],[[2.36256034]],[[2.10357141]],[[1.84455321]],[[2.27016808]],[[1.03861713]],[[1.16841222]],[[1.49465258]],[[1.05662005]],[[1.14107727]],[[1.09853958]]
['AL672207.1'],[[1.7211393]],[[1.77076078]],[[2.39669317]],[[2.54177798]],[[2.16201374]],[[1.44402168]],[[1.54195924]],[[1.49482206]],[[1.14805566]],[[2.05114764]],[[1.01621748]],[[1.30319702]],[[0.94811893]]
['ERN1'],[[1.98261756]],[[1.89123784]],[[1.85246408]],[[2.09930667]],[[1.87148936]],[[1.15131577]],[[1.22611789]],[[1.16512314]],[[0.93752173]],[[1.03921729]],[[1.12979607]],[[1.29885954]],[[1.03835754]]
['ZNF852'],[[1.06074153]],[[1.50334037]],[[1.60690441]],[[1.80344907]],[[1.60179323]],[[1.05349383]],[[1.45548555]],[[1.09869773]],[[0.78788663]],[[0.88174331]],[[0.9809182]],[[1.09071314]],[[0.94375408]]
['ZNF552'],[[1.95794832]],[[1.84622087]],[[1.83819668]],[[2.12181473]],[[1.8602247]],[[1.40192999]],[[1.62815614]],[[1.3831888]],[[0.95223136]],[[1.13914181]],[[1.09472179]],[[1.23354354]],[[0.98689765]]
['LINC00174'],[[1.50266541]],[[1.90553075]],[[1.87751803]],[[1.89931726]],[[1.65430191]],[[1.13274884]],[[1.04375221]],[[1.22907918]],[[1.03540407]],[[0.99659991]],[[1.09300372]],[[1.17952455]],[[0.98903652]]
['APOBEC3B'],[[2.05892315]],[[1.89812453]],[[2.55246115]],[[2.37342646]],[[1.89330433]],[[1.96435708]],[[2.1756493]],[[1.75470777]],[[1.19744093]],[[2.02404641]],[[0.92404109]],[[1.16741043]],[[0.99876588]]
['PCBP1-AS1'],[[1.52777375]],[[1.95408638]],[[1.78297478]],[[2.16217452]],[[1.65616059]],[[1.60751266]],[[1.43752711]],[[1.37197139]],[[1.02524595]],[[1.01680569]],[[0.95971159]],[[1.16847676]],[[0.9515776]]
['SEPHS2'],[[1.10311692]],[[1.73248296]],[[1.86066613]],[[1.89139762]],[[1.65096901]],[[1.50474781]],[[1.48161721]],[[1.35779279]],[[1.07001194]],[[1.09212269]],[[0.95361016]],[[1.1365111]],[[0.97035492]]
['PPP1R14BP3'],[[1.73572833]],[[2.14296584]],[[1.97228639]],[[2.11250318]],[[1.76173951]],[[1.52879005]],[[1.42839239]],[[1.26819523]],[[0.97795871]],[[1.18554518]],[[0.99765858]],[[1.2292253]],[[1.0442843]]
['TPT1P10'],[[2.09512448]],[[2.42019087]],[[2.05134217]],[[2.48384094]],[[2.03513971]],[[2.18439352]],[[2.21465615]],[[1.5289209]],[[1.1348608]],[[0.77800191]],[[1.26168267]],[[1.37614367]],[[1.12798205]]
['SPACA6'],[[1.53449799]],[[1.85215093]],[[1.8574136]],[[2.09800108]],[[1.82110136]],[[1.54248384]],[[1.24116982]],[[1.25992672]],[[0.98132717]],[[0.96179225]],[[1.11864441]],[[1.25679431]],[[1.07081296]]
['MXRA7'],[[1.25485141]],[[1.3716192]],[[1.48791035]],[[2.5500013]],[[2.48204162]],[[1.44519131]],[[1.70702223]],[[2.05860875]],[[1.56256047]],[[0.99382156]],[[1.65116487]],[[1.79651378]],[[1.67690729]]
['SPATA13'],[[1.29734791]],[[1.90419382]],[[1.88627575]],[[1.93174819]],[[1.74483802]],[[1.63958506]],[[1.60257455]],[[1.17939966]],[[0.83782861]],[[0.96593426]],[[0.9087551]],[[1.06760025]],[[0.93836214]]
['CCDC125'],[[1.95584909]],[[1.95994313]],[[1.90337357]],[[2.03926813]],[[1.82330641]],[[1.3104343]],[[1.41889787]],[[1.25612627]],[[1.00005114]],[[1.09691979]],[[1.05633119]],[[1.16699421]],[[1.01079098]]
['GTF2H2C'],[[1.62598835]],[[2.25360767]],[[2.08804082]],[[2.24666453]],[[2.08468779]],[[1.47027198]],[[2.09796885]],[[1.15619823]],[[0.95193897]],[[1.09544561]],[[0.96575816]],[[1.33552365]],[[1.03743612]]
['GPR132'],[[1.23851367]],[[1.98797304]],[[2.08536189]],[[2.0740225]],[[1.82374486]],[[1.29120065]],[[1.62281913]],[[1.24573642]],[[0.98175866]],[[1.03036159]],[[0.98610662]],[[1.20696403]],[[1.03252323]]
['MX2'],[[1.49526535]],[[1.79252841]],[[1.74905403]],[[2.27610653]],[[1.97377801]],[[1.55158037]],[[1.49344757]],[[1.51901884]],[[1.07320662]],[[1.22685673]],[[1.081565]],[[1.31817337]],[[1.10593433]]
['EFHC2'],[[1.04722227]],[[1.62715904]],[[1.68514028]],[[1.71501293]],[[1.69844185]],[[1.58376972]],[[0.79255427]],[[1.06792871]],[[0.86109583]],[[1.19323316]],[[0.85042648]],[[0.9412479]],[[0.76212756]]
['ZBTB37'],[[1.80916358]],[[2.05053303]],[[1.84683217]],[[2.03030868]],[[1.79127704]],[[1.49261844]],[[1.63993495]],[[1.26432646]],[[0.89806894]],[[0.93112789]],[[1.04594458]],[[1.12904063]],[[0.99941731]]
['RGPD2'],[[1.34182302]],[[2.02547696]],[[1.86996837]],[[2.66888797]],[[2.46519599]],[[1.03674202]],[[1.18561157]],[[1.71776531]],[[1.71220484]],[[0.93084465]],[[1.66354437]],[[1.48311192]],[[1.2822084]]
['SP1'],[[1.28130288]],[[1.69114072]],[[1.75638721]],[[1.97039517]],[[1.78481651]],[[1.56632984]],[[1.4691105]],[[1.48564855]],[[1.11745893]],[[1.17790166]],[[1.09232675]],[[1.22473705]],[[1.05712916]]
['PCGF3'],[[1.16780587]],[[1.46667288]],[[1.43876123]],[[2.5177529]],[[2.25609192]],[[1.52659709]],[[1.25868968]],[[1.47747427]],[[1.19544907]],[[1.0097058]],[[1.21201636]],[[1.35799601]],[[1.19036915]]
['ZNF267'],[[1.76728159]],[[1.76453232]],[[1.6308219]],[[2.06200572]],[[1.81051245]],[[1.64176825]],[[2.00143753]],[[1.52464343]],[[1.13266672]],[[1.19365107]],[[1.11915213]],[[1.24901521]],[[1.06963962]]
['TMLHE'],[[1.28973825]],[[1.95364542]],[[1.94259537]],[[1.96244071]],[[1.79765994]],[[1.80325747]],[[2.00064176]],[[1.36917951]],[[1.0494235]],[[0.99862667]],[[1.00613329]],[[1.14369815]],[[0.93537191]]
['MIR22HG'],[[1.90089651]],[[1.9045657]],[[1.912858]],[[2.28157708]],[[2.00417815]],[[1.5163294]],[[1.9808997]],[[1.69821411]],[[1.31559931]],[[1.28039524]],[[1.30620577]],[[1.47334028]],[[1.24824954]]
['ZDHHC17'],[[1.91092817]],[[1.98290615]],[[1.76648589]],[[1.9789933]],[[1.78938738]],[[1.66639607]],[[1.86941503]],[[1.36034346]],[[1.03144487]],[[1.02665895]],[[1.08845422]],[[1.136606]],[[0.99923696]]
['PRR13P5'],[[1.27198249]],[[1.53376729]],[[1.89960489]],[[2.11396338]],[[1.90072808]],[[1.58545537]],[[1.69096489]],[[1.46474271]],[[1.13667056]],[[1.20489462]],[[1.11043551]],[[1.2803272]],[[1.01150271]]
['TPM3P7'],[[1.17671513]],[[1.46442642]],[[1.42326363]],[[1.42875469]],[[1.22524463]],[[1.41628539]],[[1.25187046]],[[0.96497025]],[[0.65568503]],[[0.58999398]],[[0.73642125]],[[0.95543697]],[[0.67700563]]
['DCUN1D3'],[[1.29519653]],[[1.56275812]],[[1.57945584]],[[1.96725443]],[[1.68860484]],[[1.20718191]],[[2.46026621]],[[1.30326717]],[[0.94962559]],[[1.00120249]],[[1.03679735]],[[1.20218206]],[[1.07829292]]
['CLN3'],[[1.56980618]],[[1.79710076]],[[1.85507151]],[[2.29646581]],[[1.96751]],[[1.68590693]],[[1.5112287]],[[1.66838656]],[[1.31756813]],[[1.20489431]],[[1.25951114]],[[1.46252066]],[[1.28700879]]
['LRRK2'],[[2.5487883]],[[2.27194231]],[[2.09536916]],[[2.60721468]],[[2.33821331]],[[1.67903574]],[[2.08629368]],[[1.86126895]],[[1.28368562]],[[1.15737192]],[[1.23077985]],[[1.394166]],[[1.27214886]]
['ZNF33A'],[[2.0155141]],[[2.07415644]],[[1.93501188]],[[2.08334333]],[[1.88184076]],[[1.32638421]],[[1.66163216]],[[1.30173377]],[[0.90876143]],[[0.96066898]],[[1.00507824]],[[1.16093786]],[[1.03353964]]
['SPATA41'],[[1.30454558]],[[1.71295634]],[[1.68345974]],[[2.61861977]],[[2.14243679]],[[1.31692515]],[[2.68321012]],[[1.67537384]],[[1.20210518]],[[1.12865578]],[[1.26823961]],[[1.51988683]],[[1.30090746]]
