['FGR'],[[1.41324249]],[[1.86567116]],[[2.04274737]],[[2.3206774]],[[2.13523347]],[[2.17699556]],[[2.03891256]],[[1.90381276]],[[1.37218696]],[[1.35092921]],[[1.22249365]],[[1.44503963]],[[1.21791525]]
['SELPLG'],[[1.33149027]],[[1.81982897]],[[2.03434177]],[[2.25988555]],[[2.08911789]],[[1.53792968]],[[1.92961311]],[[1.50751796]],[[1.14510023]],[[1.31554716]],[[1.12426099]],[[1.32792056]],[[1.13484095]]
['CAMKK2'],[[1.94904275]],[[2.23139848]],[[2.25992186]],[[2.49148901]],[[2.13534372]],[[1.96134337]],[[2.47959844]],[[2.19164586]],[[1.56425122]],[[1.31805085]],[[1.33382692]],[[1.50721016]],[[1.32785401]]
['BIN2'],[[1.39882298]],[[1.63179565]],[[1.7063011]],[[1.86877167]],[[1.64865412]],[[1.55855868]],[[1.61002567]],[[1.49931337]],[[1.17460723]],[[1.21633793]],[[1.09455493]],[[1.21054697]],[[1.04022494]]
['ALDH2'],[[1.02004036]],[[1.34054867]],[[1.52718953]],[[2.00001242]],[[1.99019212]],[[2.35822312]],[[1.50171616]],[[1.90246454]],[[1.51376403]],[[1.12354097]],[[1.1970604]],[[1.43366189]],[[1.31665723]]
['SCNN1A'],[[0.80623413]],[[1.27477282]],[[1.45311177]],[[1.55151188]],[[1.33419834]],[[1.05308228]],[[0.64753401]],[[0.84916055]],[[0.74018722]],[[0.97586367]],[[0.80555412]],[[0.87990521]],[[0.82980868]]
['LTBR'],[[0.77291933]],[[1.74831017]],[[1.89131569]],[[2.29437612]],[[2.01412193]],[[1.86820933]],[[1.62445356]],[[1.80760004]],[[1.4588223]],[[1.37796277]],[[1.19466934]],[[1.402672]],[[1.21719155]]
['DSE'],[[1.02750275]],[[1.23494997]],[[1.31204547]],[[1.91309718]],[[1.71206796]],[[1.52640102]],[[2.11901484]],[[1.83849369]],[[1.40393294]],[[1.15969016]],[[1.10385349]],[[1.21462759]],[[0.99991085]]
['SOD2'],[[1.05296989]],[[1.69777524]],[[1.77090636]],[[2.24672812]],[[2.06174658]],[[1.68394413]],[[1.79281417]],[[1.6128854]],[[1.13195297]],[[1.24458554]],[[0.99567857]],[[1.20921577]],[[1.00562304]]
['CCND3'],[[1.65970981]],[[1.88193618]],[[1.95774907]],[[2.11506152]],[[1.89846947]],[[1.41857233]],[[1.95058659]],[[1.51668011]],[[1.24183952]],[[1.28727673]],[[1.06991232]],[[1.28374376]],[[1.10168574]]
['RNF130'],[[1.63464123]],[[1.78693373]],[[1.94425062]],[[1.98742101]],[[1.80915234]],[[1.56826903]],[[1.79182698]],[[1.5816165]],[[1.18976251]],[[1.26549269]],[[1.0342419]],[[1.17210757]],[[1.00185296]]
['H2AFY'],[[1.86812526]],[[2.23532711]],[[2.18166962]],[[2.21201459]],[[1.97806758]],[[1.75007066]],[[1.73175344]],[[1.50476258]],[[1.20273274]],[[1.1575439]],[[1.12280472]],[[1.20069736]],[[1.04325623]]
['ATP6V0E1'],[[1.44471582]],[[1.64863979]],[[1.83311424]],[[2.00768474]],[[1.89596761]],[[1.51712558]],[[1.65028013]],[[1.53324344]],[[1.20955868]],[[1.24829233]],[[1.00831174]],[[1.16367526]],[[1.01693961]]
['COL7A1'],[[1.48900187]],[[1.77076078]],[[1.85078677]],[[2.34398724]],[[1.69412957]],[[1.75720087]],[[2.22797088]],[[2.01999545]],[[1.54618532]],[[1.18620909]],[[0.95149533]],[[1.26888005]],[[1.08916021]]
['ABTB1'],[[1.90735248]],[[2.06608051]],[[2.12684528]],[[2.19692466]],[[1.94596729]],[[1.56034701]],[[1.57954958]],[[1.52986771]],[[1.27339356]],[[1.42872102]],[[1.05497023]],[[1.21920058]],[[1.00139676]]
['KIAA1257'],[[1.81320795]],[[2.07572198]],[[2.06500433]],[[2.32187552]],[[2.05475129]],[[1.84120844]],[[1.20394243]],[[1.56567332]],[[1.17442261]],[[1.10267734]],[[1.17802572]],[[1.3260229]],[[1.07730405]]
['STK16'],[[1.84809953]],[[1.94821217]],[[2.07244244]],[[2.20911431]],[[1.97152645]],[[1.33295975]],[[1.54929801]],[[1.44103193]],[[1.22729959]],[[1.29146394]],[[0.99343078]],[[1.23400549]],[[1.03765402]]
['CAPZA1'],[[1.74717397]],[[1.82173813]],[[1.7818249]],[[2.18955257]],[[2.02956643]],[[1.63762473]],[[2.18475063]],[[1.62343276]],[[1.15343589]],[[1.16755387]],[[1.04959593]],[[1.23176983]],[[1.08719065]]
['RHOU'],[[0.89541173]],[[1.67294895]],[[1.77573815]],[[1.97640928]],[[1.84255231]],[[1.83534334]],[[1.71122569]],[[1.47785518]],[[1.08883758]],[[0.80464207]],[[0.97118821]],[[1.15794438]],[[0.99395729]]
['MFN2'],[[1.80966467]],[[1.69784307]],[[1.80625764]],[[1.95212522]],[[1.89960346]],[[1.41493505]],[[1.65494584]],[[1.62765074]],[[1.40810075]],[[1.36300957]],[[1.17721758]],[[1.24382975]],[[1.08675851]]
['NCF2'],[[1.48575783]],[[1.7298189]],[[1.82296674]],[[2.22039231]],[[1.99145474]],[[1.84176847]],[[2.08333458]],[[1.83355599]],[[1.40363573]],[[1.28447558]],[[1.14934064]],[[1.36005293]],[[1.15501226]]
['OLFML3'],[[1.02614843]],[[2.27965503]],[[1.87727864]],[[2.19733172]],[[2.02478431]],[[1.81713799]],[[2.25246596]],[[1.76473723]],[[1.30470469]],[[0.76791086]],[[1.11261636]],[[1.16354645]],[[0.92899278]]
['ECE1'],[[1.29429723]],[[1.9041716]],[[2.08819036]],[[2.39680841]],[[2.14705581]],[[2.03624174]],[[2.13980811]],[[1.78477871]],[[1.22470273]],[[1.34782752]],[[1.16470993]],[[1.38431803]],[[1.14550342]]
['ATP6V0B'],[[1.57392157]],[[1.82428205]],[[1.94270035]],[[2.06659106]],[[1.85634363]],[[1.66309184]],[[1.61913081]],[[1.61185638]],[[1.28225326]],[[1.40757614]],[[1.09200388]],[[1.32248757]],[[1.11001815]]
['KLF7'],[[1.69480913]],[[1.78819238]],[[1.81433751]],[[2.10042898]],[[1.8873772]],[[1.84587022]],[[1.88577107]],[[1.6021495]],[[1.12876465]],[[1.21050193]],[[1.1075889]],[[1.22443828]],[[1.08033143]]
['MFSD1'],[[1.67329036]],[[1.77132435]],[[1.67709519]],[[1.77924067]],[[1.65201645]],[[1.24849385]],[[1.64217253]],[[1.40693292]],[[1.12004171]],[[1.14651808]],[[0.91914266]],[[0.94908895]],[[0.84633189]]
['UBE2B'],[[1.50389588]],[[1.89150389]],[[1.86183412]],[[2.11733052]],[[1.94913058]],[[1.47519144]],[[1.52579166]],[[1.38050307]],[[1.25245958]],[[1.15467486]],[[0.96347074]],[[1.13380292]],[[0.95007948]]
['RAD23B'],[[1.29120876]],[[1.52862251]],[[1.58557038]],[[1.88411107]],[[1.76818765]],[[1.44699531]],[[1.73724469]],[[1.4108502]],[[1.12756104]],[[1.10785138]],[[0.97051247]],[[1.13484068]],[[1.00148288]]
['FBXW2'],[[1.99939531]],[[1.99859528]],[[1.95704002]],[[2.1805183]],[[1.99446855]],[[1.53629064]],[[1.94625216]],[[1.47225707]],[[1.12459014]],[[0.96515713]],[[1.08174785]],[[1.18504744]],[[1.04355352]]
['FAM45A'],[[1.20423008]],[[2.08517161]],[[2.01425279]],[[2.26712084]],[[2.06098729]],[[1.79547881]],[[2.28270116]],[[1.6921767]],[[1.23600703]],[[1.05724525]],[[1.08882835]],[[1.30140091]],[[1.04618657]]
['CFAP58'],[[1.88561653]],[[2.2217094]],[[2.02811161]],[[2.49792703]],[[2.16542007]],[[2.2368335]],[[1.90809497]],[[2.15002262]],[[1.63264959]],[[1.44117074]],[[1.44843364]],[[1.75926662]],[[1.35782607]]
['PLXDC2'],[[1.91561641]],[[2.16542461]],[[2.13133685]],[[2.18694295]],[[1.99249609]],[[1.76776279]],[[2.19904906]],[[1.63980489]],[[1.26269422]],[[1.18654579]],[[1.03405122]],[[1.14068686]],[[1.02991554]]
['FAM53C'],[[1.84126344]],[[1.85123247]],[[1.98409542]],[[2.27466408]],[[2.07939283]],[[1.97485849]],[[1.81692635]],[[1.66129659]],[[1.24959317]],[[1.30506682]],[[1.14090582]],[[1.35285651]],[[1.09015996]]
['EGR1'],[[2.1737052]],[[1.50161256]],[[1.94259535]],[[1.7884793]],[[1.34646625]],[[0.72253037]],[[2.27247669]],[[1.20020504]],[[1.34983663]],[[1.08449274]],[[0.93857668]],[[1.10647628]],[[0.88754111]]
['APAF1'],[[1.71194312]],[[1.99007158]],[[1.97129826]],[[2.30696703]],[[2.0995156]],[[1.69414153]],[[2.16238489]],[[1.55613905]],[[1.17228414]],[[1.25237952]],[[1.13256686]],[[1.24240094]],[[1.13672626]]
['PTK2B'],[[1.40468701]],[[1.61179506]],[[1.67957482]],[[1.89019381]],[[1.66287265]],[[1.68479542]],[[1.81291109]],[[1.55899273]],[[1.24603598]],[[1.1936857]],[[1.09144283]],[[1.22397875]],[[1.06601436]]
['CSTA'],[[1.94307485]],[[1.97172752]],[[2.15762255]],[[2.31019801]],[[2.09898421]],[[1.71158526]],[[2.34701872]],[[1.77485271]],[[1.35615093]],[[1.31696158]],[[1.15706142]],[[1.27491751]],[[1.11786851]]
['CCR2'],[[0.56228745]],[[1.20266667]],[[1.48476578]],[[1.99997175]],[[1.91123363]],[[1.82646186]],[[1.91254409]],[[1.79779131]],[[1.35123614]],[[1.05153964]],[[1.04240135]],[[1.19712232]],[[0.98692767]]
['ANXA11'],[[1.66008651]],[[1.8244177]],[[1.95155934]],[[2.02135016]],[[1.80144465]],[[1.62961062]],[[1.89186044]],[[1.47777724]],[[1.12041705]],[[1.20688375]],[[1.0778337]],[[1.25009042]],[[1.07369353]]
['GLIPR2'],[[1.47365075]],[[1.47901648]],[[1.68464931]],[[1.9969963]],[[1.8158775]],[[1.62976]],[[2.07763471]],[[1.6936588]],[[1.27169039]],[[1.29702546]],[[1.07247364]],[[1.31001891]],[[1.10621171]]
['SLC36A1'],[[1.68101941]],[[1.84628991]],[[1.818406]],[[1.95988427]],[[1.67130355]],[[1.77230767]],[[2.1854855]],[[1.65294462]],[[1.39618247]],[[1.31975253]],[[1.05919874]],[[1.19986638]],[[1.00724691]]
['LPGAT1'],[[1.95860456]],[[1.95778418]],[[1.9781642]],[[2.19837728]],[[1.97272659]],[[1.64971047]],[[2.17700505]],[[1.55911235]],[[1.16240752]],[[1.10408945]],[[1.10800057]],[[1.22403635]],[[1.050931]]
['CRISP2'],[[2.86563901]],[[3.93080081]],[[3.27648096]],[[3.09488501]],[[2.82254654]],[[1.63374713]],[[3.78093796]],[[1.91842071]],[[2.26363586]],[[1.20489461]],[[1.87636765]],[[2.00630721]],[[1.62575958]]
['ATXN1'],[[1.53306978]],[[1.63249636]],[[1.59323619]],[[1.95127239]],[[1.75105165]],[[1.82831811]],[[2.08422319]],[[1.58437508]],[[1.1431505]],[[1.04353036]],[[1.07308538]],[[1.29167282]],[[1.06478901]]
['MBOAT7'],[[1.43599328]],[[1.88448673]],[[2.01132551]],[[2.17368381]],[[1.94898491]],[[1.89532472]],[[1.91523526]],[[1.48699358]],[[1.09098289]],[[1.34038524]],[[1.089655]],[[1.25717381]],[[1.01953858]]
['OPRL1'],[[1.03583459]],[[1.30063165]],[[1.4896791]],[[2.14529682]],[[1.73791073]],[[1.58698366]],[[1.90246389]],[[1.92009928]],[[1.43013526]],[[1.28662295]],[[1.23506287]],[[1.41749198]],[[1.20560412]]
['TNFSF14'],[[1.15528179]],[[1.43993922]],[[1.61010629]],[[1.90196719]],[[1.63090357]],[[1.9537259]],[[1.73325048]],[[1.7240906]],[[1.27056337]],[[1.24330958]],[[1.12623413]],[[1.37083432]],[[1.14295986]]
['VASP'],[[1.49309644]],[[1.70097391]],[[1.94594148]],[[2.19372689]],[[1.97706799]],[[1.81339782]],[[2.24442636]],[[1.78951681]],[[1.34995927]],[[1.4402456]],[[1.15679162]],[[1.35389366]],[[1.12881399]]
['CD93'],[[1.86031625]],[[2.13961477]],[[2.24036981]],[[2.26483309]],[[2.09386474]],[[1.79277819]],[[2.02623944]],[[1.78364699]],[[1.36537214]],[[1.32224548]],[[1.17460866]],[[1.24681778]],[[1.12268978]]
['TMX4'],[[1.80591986]],[[1.92513576]],[[1.95137311]],[[2.12750882]],[[1.94508981]],[[1.43029103]],[[1.50032553]],[[1.4762251]],[[1.07647818]],[[1.06131048]],[[1.09261439]],[[1.19256594]],[[1.02564155]]
['SIRPD'],[[1.63673767]],[[1.76958794]],[[1.81437538]],[[1.96495759]],[[1.68590581]],[[2.35022103]],[[2.22368276]],[[1.70600382]],[[1.32151571]],[[1.19358334]],[[1.13243601]],[[1.16770669]],[[1.02747202]]
['S1PR4'],[[1.05478656]],[[1.84799746]],[[1.9839229]],[[2.11149125]],[[1.8953813]],[[1.57377852]],[[1.628779]],[[1.35859253]],[[1.06922577]],[[1.18420941]],[[0.97597701]],[[1.19965568]],[[0.98403561]]
['CFP'],[[1.61234996]],[[1.71371698]],[[1.9158922]],[[2.16273809]],[[1.97090258]],[[1.67684087]],[[1.81432062]],[[1.74788757]],[[1.37786961]],[[1.54424656]],[[1.21172394]],[[1.40923455]],[[1.23295186]]
['PTPN12'],[[1.60522356]],[[1.74968235]],[[1.6036339]],[[2.0644015]],[[1.89981669]],[[1.40094056]],[[2.05911943]],[[1.55824688]],[[1.21919857]],[[1.05131451]],[[1.0508688]],[[1.18232077]],[[1.05729633]]
['LRFN1'],[[1.31925518]],[[1.79370467]],[[1.98287182]],[[2.11957425]],[[1.82133761]],[[1.63773251]],[[1.64094208]],[[1.49406918]],[[1.12315066]],[[1.31517916]],[[0.95427211]],[[1.20288567]],[[0.97487188]]
['ZFP36'],[[1.00056908]],[[1.76771265]],[[1.95106972]],[[2.18039088]],[[2.00060832]],[[1.78722673]],[[1.84108231]],[[1.57115507]],[[1.18139646]],[[1.27327435]],[[1.02757884]],[[1.25997735]],[[1.05266025]]
['LRRC4'],[[1.76988894]],[[1.57900734]],[[1.68368718]],[[2.09873109]],[[1.85825363]],[[2.21482572]],[[2.21739034]],[[1.81444833]],[[1.30601498]],[[1.35565862]],[[1.12504613]],[[1.29992238]],[[1.04862141]]
['LRRC6'],[[1.34607775]],[[1.56033805]],[[1.25724195]],[[2.87088641]],[[2.43005512]],[[2.20710184]],[[2.52994425]],[[2.70874295]],[[1.89083284]],[[1.19578964]],[[1.71989174]],[[2.0796434]],[[1.84778342]]
['CHRNA10'],[[1.7763555]],[[2.16321771]],[[1.67349037]],[[2.45577481]],[[2.16592671]],[[1.81713821]],[[1.73329658]],[[1.73575323]],[[1.36424742]],[[1.33000575]],[[1.25404759]],[[1.48828178]],[[1.24275563]]
['MOSPD2'],[[1.51162639]],[[1.85059092]],[[1.70909726]],[[2.19181535]],[[1.96843194]],[[1.88487662]],[[2.0048798]],[[1.61894497]],[[1.18977018]],[[1.24324467]],[[1.07814436]],[[1.20464901]],[[1.09260299]]
['DOCK6'],[[2.05790839]],[[1.83343171]],[[2.06132724]],[[2.08637602]],[[1.68383389]],[[1.92529413]],[[2.04458161]],[[1.79303556]],[[1.32680302]],[[1.23997965]],[[1.4136114]],[[1.21186286]],[[1.15175229]]
['TSPAN16'],[[1.52935901]],[[1.4693904]],[[1.45311159]],[[1.81802524]],[[1.25813079]],[[0.81323283]],[[1.50356315]],[[1.45942722]],[[1.35793456]],[[1.20489449]],[[0.89718992]],[[1.3843391]],[[0.82063676]]
['ZSWIM6'],[[1.2626386]],[[1.741616]],[[1.80412374]],[[2.12489206]],[[1.88829902]],[[1.92394214]],[[2.08415781]],[[1.6693031]],[[1.27105766]],[[1.14752441]],[[1.10931338]],[[1.25560817]],[[1.08343037]]
['CHMP2A'],[[1.59839787]],[[1.61420679]],[[1.86634361]],[[2.17168599]],[[1.98746814]],[[1.52460876]],[[1.86583607]],[[1.64387865]],[[1.32469008]],[[1.32875703]],[[1.15399189]],[[1.34005656]],[[1.18999852]]
['GMFG'],[[1.61642784]],[[1.88743648]],[[2.10202475]],[[2.34791652]],[[2.13386609]],[[1.72434754]],[[1.87341596]],[[1.68883454]],[[1.20583096]],[[1.25910781]],[[1.07683916]],[[1.29075089]],[[1.0875449]]
['THEMIS2'],[[1.6145638]],[[1.6925814]],[[1.81076832]],[[2.09123857]],[[1.8527185]],[[1.79032083]],[[1.82413088]],[[1.6574331]],[[1.20774846]],[[1.28976422]],[[1.19133083]],[[1.38008677]],[[1.17289139]]
['LILRB2'],[[1.53595192]],[[1.58952729]],[[1.72417104]],[[2.0181529]],[[1.84565941]],[[1.93330346]],[[1.95720212]],[[1.93464474]],[[1.47787738]],[[1.37364365]],[[1.16270812]],[[1.35708246]],[[1.11973865]]
['CAP1'],[[1.73551149]],[[1.81739235]],[[1.94492973]],[[2.20508704]],[[2.05900514]],[[1.72478848]],[[2.20709845]],[[1.67952783]],[[1.28084974]],[[1.24813047]],[[1.11290326]],[[1.26185586]],[[1.10355726]]
['SLC6A6'],[[1.65655527]],[[1.89991524]],[[1.95260584]],[[2.23378746]],[[2.01425586]],[[1.90847836]],[[1.63900946]],[[1.72400927]],[[1.28757108]],[[1.24231214]],[[1.18916015]],[[1.37306089]],[[1.14621771]]
['SPATA6'],[[1.56529263]],[[2.22036131]],[[1.90950252]],[[1.70095676]],[[1.55522321]],[[1.8581196]],[[1.78764266]],[[1.78683199]],[[1.17591108]],[[0.81976616]],[[1.05817712]],[[1.15415808]],[[1.05883293]]
['PTPRE'],[[1.44376201]],[[1.73373868]],[[1.74965971]],[[2.11135983]],[[1.81657348]],[[1.85403581]],[[1.7927149]],[[1.64349943]],[[1.26863605]],[[1.22782651]],[[1.18641985]],[[1.32697012]],[[1.12795373]]
['H3F3B'],[[1.33940561]],[[1.73188492]],[[1.82407047]],[[2.2355561]],[[2.07527156]],[[1.64245458]],[[1.74851508]],[[1.55636137]],[[1.14141737]],[[1.23430593]],[[1.05845804]],[[1.27852115]],[[1.05320711]]
['ARHGEF11'],[[1.42766616]],[[1.80380424]],[[1.92049843]],[[2.21457944]],[[1.97095587]],[[1.99027912]],[[2.05985605]],[[1.89479374]],[[1.43514784]],[[1.28988677]],[[1.18363777]],[[1.36521037]],[[1.14750327]]
['DCTN4'],[[1.53782869]],[[1.68971067]],[[1.68505751]],[[1.98447311]],[[1.77748075]],[[1.45205525]],[[1.65579589]],[[1.58916171]],[[1.46250599]],[[1.12470069]],[[1.12633536]],[[1.24880189]],[[1.11732538]]
['SBF2'],[[1.85386291]],[[1.79445837]],[[1.76531275]],[[2.04573241]],[[1.79600216]],[[1.80976294]],[[2.12452095]],[[1.59222644]],[[1.10936855]],[[1.09284336]],[[1.01705146]],[[1.15555987]],[[0.94592838]]
['TSPAN2'],[[1.96070459]],[[1.88308438]],[[1.78973966]],[[2.0184161]],[[1.83226756]],[[1.59076302]],[[2.864669]],[[1.84169986]],[[1.20104876]],[[1.12649344]],[[0.98994331]],[[1.12295222]],[[1.07417936]]
['VAV3'],[[2.01921091]],[[1.93833068]],[[1.82710887]],[[2.06944532]],[[1.86203122]],[[1.9996977]],[[2.23813403]],[[1.51523183]],[[1.12108165]],[[1.05144471]],[[1.07153084]],[[1.23164201]],[[1.07629907]]
['DSC2'],[[1.25548235]],[[1.70032357]],[[1.6580974]],[[2.09920555]],[[1.99161769]],[[2.09116654]],[[2.43733204]],[[2.1767671]],[[1.5096322]],[[0.87827497]],[[1.16512128]],[[1.48626761]],[[1.20286689]]
['OSTF1'],[[1.59242071]],[[1.72906233]],[[1.93313541]],[[2.13309242]],[[1.99221396]],[[1.6500417]],[[1.8926387]],[[1.54859001]],[[1.17547452]],[[1.15411802]],[[1.0568969]],[[1.22672443]],[[1.02841876]]
['TMEM2'],[[1.59772598]],[[1.75400343]],[[1.79655712]],[[2.28703781]],[[2.12295786]],[[1.86804198]],[[2.08609197]],[[1.67479993]],[[1.27582892]],[[1.05983879]],[[1.18554862]],[[1.37632792]],[[1.20389956]]
['AKIRIN2'],[[1.92445428]],[[1.75564022]],[[1.85078679]],[[2.17272362]],[[1.97225544]],[[1.65981898]],[[2.40336378]],[[1.55374088]],[[1.23651574]],[[1.31134896]],[[1.11616537]],[[1.24558089]],[[1.09685115]]
['CD63'],[[1.4961813]],[[1.58730953]],[[1.90571814]],[[2.20713524]],[[2.08039784]],[[2.22318351]],[[2.33879867]],[[1.8603154]],[[1.44101251]],[[1.34098974]],[[1.16602145]],[[1.40193667]],[[1.15929321]]
['AVIL'],[[1.10044926]],[[1.72077921]],[[1.57003404]],[[2.0924433]],[[1.76231084]],[[1.58388075]],[[1.56168953]],[[1.84508419]],[[1.3355776]],[[1.29007354]],[[1.12437788]],[[1.33883648]],[[1.22138806]]
['BLOC1S1'],[[1.50954871]],[[1.76278099]],[[1.80314521]],[[2.05223578]],[[1.84361865]],[[1.69294126]],[[1.94912482]],[[1.67132848]],[[1.43846253]],[[1.40989033]],[[1.18689323]],[[1.38036575]],[[1.176743]]
['GNS'],[[1.6755758]],[[2.00860478]],[[2.12174508]],[[2.53810591]],[[2.40397083]],[[2.18290099]],[[2.12231425]],[[1.95657754]],[[1.47743312]],[[1.19288949]],[[1.28035091]],[[1.430544]],[[1.2530015]]
['CPM'],[[2.25371649]],[[1.8275672]],[[2.01604334]],[[2.22158699]],[[2.17409048]],[[1.73727763]],[[1.5175382]],[[1.70686969]],[[1.16056377]],[[0.95031062]],[[1.20573095]],[[1.34360739]],[[1.18308917]]
['EGLN1'],[[1.22971247]],[[1.62718814]],[[1.55372387]],[[2.07104395]],[[1.88967698]],[[1.63558895]],[[1.87844678]],[[1.77132624]],[[1.26327111]],[[1.27691138]],[[1.06983024]],[[1.25932095]],[[1.07199325]]
['NPL'],[[1.8750294]],[[1.79273098]],[[1.7488615]],[[2.13087561]],[[1.80673852]],[[1.697625]],[[1.74544778]],[[1.70274463]],[[1.44579594]],[[1.43242452]],[[1.15612709]],[[1.27515193]],[[1.14368033]]
['MFSD9'],[[2.06845259]],[[1.97241567]],[[1.97203968]],[[1.94498121]],[[1.93677583]],[[1.92324282]],[[1.85108015]],[[1.35418773]],[[1.05908848]],[[1.13352475]],[[1.11214163]],[[1.21024472]],[[1.04159376]]
['DRAM1'],[[1.36218519]],[[1.59790524]],[[1.77497005]],[[2.19917355]],[[1.91956876]],[[1.96289857]],[[2.09401462]],[[1.90123292]],[[1.33275099]],[[1.23270424]],[[1.13489382]],[[1.27000958]],[[1.11573994]]
['LCP1'],[[1.6918894]],[[1.69580907]],[[1.82616929]],[[2.05143413]],[[1.88402349]],[[1.72720448]],[[2.03962519]],[[1.5681472]],[[1.16550465]],[[1.16348059]],[[1.08304092]],[[1.22695579]],[[1.0601076]]
['TEX2'],[[1.40365757]],[[1.65880707]],[[1.69534137]],[[1.64308372]],[[1.58739094]],[[0.86554961]],[[0.93311319]],[[1.15869098]],[[1.12739915]],[[1.08822425]],[[0.8385765]],[[1.03731213]],[[0.8982775]]
['IL1RN'],[[0.84271304]],[[1.63154218]],[[1.76136593]],[[2.18655102]],[[1.9036058]],[[1.93443423]],[[2.82366489]],[[1.7553006]],[[1.23016701]],[[1.21659173]],[[0.97462614]],[[1.2768549]],[[0.99540323]]
['FAM129B'],[[0.61586534]],[[1.26460362]],[[1.66167724]],[[2.20840827]],[[2.15450119]],[[2.23758786]],[[2.47109865]],[[2.08895265]],[[1.68908299]],[[1.1646682]],[[1.25487371]],[[1.45133272]],[[1.26935209]]
['KIF13A'],[[1.91012648]],[[1.76689721]],[[1.79426224]],[[1.84988846]],[[1.5377678]],[[1.94817998]],[[2.16593276]],[[1.61070481]],[[1.19503171]],[[1.20419031]],[[1.08953861]],[[1.19835863]],[[1.01266169]]
['IER3'],[[1.6947471]],[[1.81664552]],[[2.08397185]],[[2.20907808]],[[1.90168481]],[[1.44756112]],[[3.2075594]],[[1.47075395]],[[1.07161255]],[[1.62504841]],[[1.07253663]],[[1.25639705]],[[1.0415021]]
['SQOR'],[[1.51492553]],[[1.55330968]],[[1.73232572]],[[2.21693244]],[[2.00357792]],[[1.79126533]],[[2.08562908]],[[1.62093889]],[[1.27661888]],[[1.16685831]],[[1.04119455]],[[1.2285391]],[[1.06528549]]
['HADHB'],[[1.17741783]],[[1.60402594]],[[1.60506404]],[[1.86723596]],[[1.70913034]],[[1.62983963]],[[1.60914208]],[[1.50543449]],[[1.17319273]],[[1.13817738]],[[0.99997395]],[[1.15159492]],[[0.99543281]]
['SSFA2'],[[1.4674671]],[[1.68130464]],[[1.73489255]],[[1.90976369]],[[1.71355266]],[[1.74355608]],[[1.73818761]],[[1.50966047]],[[1.12130523]],[[1.12002116]],[[0.99203977]],[[1.12165962]],[[0.9605097]]
['SLC40A1'],[[1.39954387]],[[1.44075134]],[[1.44065284]],[[1.61322206]],[[1.50887967]],[[1.5300714]],[[1.65770256]],[[1.45528826]],[[1.32838273]],[[1.09493204]],[[0.89066733]],[[0.9614236]],[[0.8324726]]
['GPAT3'],[[1.93062496]],[[1.83269261]],[[1.88793386]],[[2.22165336]],[[1.80334279]],[[2.04537479]],[[2.73090836]],[[1.811903]],[[1.16466577]],[[1.27971823]],[[1.15787445]],[[1.24336352]],[[1.14061949]]
['FBN2'],[[1.58965828]],[[1.90652323]],[[2.10339546]],[[2.29653483]],[[2.14468029]],[[2.22575601]],[[2.44437154]],[[1.71316275]],[[1.46295583]],[[1.33570115]],[[0.99630597]],[[1.31003805]],[[1.21761438]]
['GABARAPL1'],[[2.05905089]],[[2.18443041]],[[2.14323908]],[[2.34077839]],[[2.13282123]],[[1.55664997]],[[1.60471204]],[[1.39761481]],[[1.13107597]],[[1.35805158]],[[1.17043126]],[[1.36227724]],[[1.13184656]]
['CSAD'],[[1.82853074]],[[2.14368928]],[[1.99471758]],[[2.10940861]],[[1.76419107]],[[1.61700706]],[[2.00563177]],[[1.54836713]],[[1.123257]],[[1.16256805]],[[1.06496116]],[[1.19246296]],[[0.99886572]]
['REM2'],[[1.39666272]],[[1.899802]],[[1.84669228]],[[2.48117116]],[[2.10599735]],[[1.90840101]],[[1.30774023]],[[1.89422008]],[[1.41203512]],[[1.31583773]],[[1.25584651]],[[1.53554659]],[[1.29365916]]
['TSSK4'],[[1.61972269]],[[2.17485907]],[[1.92884583]],[[2.31307617]],[[1.90212815]],[[1.8563421]],[[2.06236004]],[[1.85141808]],[[1.4336559]],[[1.26639954]],[[1.43884132]],[[1.4729667]],[[1.33808792]]
['SLC12A6'],[[1.56209106]],[[1.98011034]],[[1.96138313]],[[2.23009445]],[[2.02438044]],[[1.86601663]],[[2.05064771]],[[1.57026244]],[[1.14551573]],[[1.17513857]],[[1.05087463]],[[1.21691878]],[[1.03009037]]
['IQGAP1'],[[1.64945469]],[[1.92259754]],[[1.99528881]],[[2.26716941]],[[2.1538041]],[[1.87223119]],[[2.08652945]],[[1.68218521]],[[1.18173358]],[[1.17378196]],[[1.06719463]],[[1.25743379]],[[1.0801606]]
['CLEC18B'],[[1.23115813]],[[1.98127342]],[[1.77954174]],[[2.52833916]],[[2.2096993]],[[1.85117621]],[[2.09185924]],[[2.11734649]],[[1.6707142]],[[1.70591319]],[[0.97624969]],[[1.46342542]],[[1.13015674]]
['CPNE2'],[[1.67588923]],[[1.62038783]],[[1.83213947]],[[2.02036642]],[[1.84720457]],[[1.64785451]],[[2.01183376]],[[1.79682029]],[[1.43423091]],[[1.32032736]],[[1.21169928]],[[1.38317645]],[[1.19820849]]
['CMTM2'],[[1.96845117]],[[1.94602135]],[[2.09725955]],[[2.21901968]],[[2.02460018]],[[1.66541505]],[[2.03882939]],[[1.55900116]],[[1.32304409]],[[1.46180008]],[[1.13443968]],[[1.20937461]],[[0.97499517]]
