['CFLAR'],[[1.66995866]],[[2.31502443]],[[2.2810337]],[[2.58851393]],[[2.31477212]],[[1.98458944]],[[2.21349803]],[[1.68458829]],[[1.15835808]],[[1.09589879]],[[1.02603051]],[[1.2377147]],[[1.03228107]]
['HEATR5A'],[[1.33203314]],[[1.94042709]],[[1.89556157]],[[1.92929518]],[[1.90355747]],[[1.43832537]],[[1.23536506]],[[1.25086113]],[[0.91105268]],[[0.97801569]],[[0.955333]],[[1.05891158]],[[0.90143284]]
['MLLT1'],[[1.24407125]],[[2.05712201]],[[2.27416194]],[[2.60105282]],[[2.46987956]],[[1.92099424]],[[1.67487789]],[[1.42885331]],[[1.06852714]],[[1.24277494]],[[1.02325046]],[[1.19928507]],[[1.0447988]]
['SH3BP5'],[[2.16995526]],[[2.27174191]],[[2.38655803]],[[2.9734396]],[[2.79761384]],[[1.53580536]],[[2.3214123]],[[1.45231734]],[[1.1435513]],[[1.05236798]],[[1.25224849]],[[1.4668615]],[[1.27105164]]
['IL13RA1'],[[1.94888334]],[[2.59494704]],[[2.55453057]],[[2.98645623]],[[2.88769241]],[[1.92237399]],[[2.10475953]],[[1.77425856]],[[1.32177858]],[[1.18348144]],[[1.30786577]],[[1.49553156]],[[1.28265366]]
['RAI2'],[[0.77335384]],[[1.80027817]],[[1.75629148]],[[1.62413214]],[[1.50212041]],[[2.27862022]],[[1.08882841]],[[0.67902597]],[[0.43552204]],[[0.56643963]],[[0.76466528]],[[0.60334803]],[[0.66053232]]
['CNGA4'],[[1.23115828]],[[2.22820856]],[[2.16219659]],[[2.4261035]],[[2.14798346]],[[1.97982485]],[[2.54682599]],[[1.68488542]],[[1.11934478]],[[0.28396211]],[[0.9285492]],[[1.0590117]],[[1.05676993]]
['KDM6B'],[[1.25517604]],[[1.92592669]],[[2.08148849]],[[2.43579247]],[[2.18976178]],[[1.95465418]],[[1.92350601]],[[1.60825085]],[[1.18751096]],[[1.28323243]],[[1.07059491]],[[1.32125783]],[[1.05697045]]
['FLOT2'],[[1.22670864]],[[2.05513429]],[[2.29434885]],[[2.66705424]],[[2.55456394]],[[2.35975986]],[[2.12892792]],[[1.61528635]],[[1.21908292]],[[1.23277927]],[[1.0102363]],[[1.26211003]],[[1.03051839]]
['TBC1D8B'],[[1.70505461]],[[1.98127312]],[[1.62028694]],[[1.71283833]],[[1.61050501]],[[1.62107486]],[[2.80116907]],[[0.66535293]],[[0.53331748]],[[0.58999398]],[[0.70840386]],[[0.57779657]],[[0.73341793]]
['NUMB'],[[1.59353531]],[[2.12876804]],[[2.15240754]],[[2.445885]],[[2.20696026]],[[1.95229755]],[[1.90513215]],[[1.6807507]],[[1.22628102]],[[1.23938615]],[[1.05192221]],[[1.24988632]],[[1.05019813]]
['LAMTOR5'],[[1.47476491]],[[1.9553328]],[[2.13131254]],[[2.50434594]],[[2.33683971]],[[1.95157701]],[[1.90408047]],[[1.5853137]],[[1.2966572]],[[1.09098076]],[[1.04571886]],[[1.25171841]],[[1.04488501]]
['AGO4'],[[1.77285171]],[[2.12492317]],[[2.1737808]],[[2.41486808]],[[2.22605084]],[[1.876264]],[[1.95045276]],[[1.5577394]],[[1.13680671]],[[1.09123018]],[[1.07183553]],[[1.20583765]],[[1.01583869]]
['TMEM165'],[[1.57042957]],[[2.02828967]],[[1.90453202]],[[2.14341952]],[[1.96567148]],[[1.87466549]],[[2.12880919]],[[1.5556339]],[[1.17935262]],[[1.15528398]],[[0.98933297]],[[1.14668787]],[[0.96181996]]
['AGTPBP1'],[[1.87228745]],[[2.14476185]],[[1.98328781]],[[2.40919394]],[[2.27082241]],[[1.8693095]],[[2.14987034]],[[1.49207207]],[[1.11080816]],[[1.0389247]],[[1.0222589]],[[1.15922047]],[[1.00566577]]
['PHF21A'],[[1.16267433]],[[2.09937976]],[[2.13830896]],[[2.55144746]],[[2.30720078]],[[2.11222576]],[[2.00605029]],[[1.72033357]],[[1.27852262]],[[1.17385589]],[[1.02732803]],[[1.21971201]],[[1.037926]]
['STX11'],[[0.95991595]],[[2.14224348]],[[2.35362903]],[[2.65854264]],[[2.40000062]],[[1.82763726]],[[2.12165844]],[[1.72347478]],[[1.17915944]],[[1.22374538]],[[1.09678358]],[[1.29196225]],[[1.13240844]]
['USP15'],[[2.16374129]],[[2.43679913]],[[2.12969921]],[[2.25767771]],[[2.03817578]],[[1.50822716]],[[2.10229289]],[[1.3282335]],[[1.10895092]],[[1.05871217]],[[0.99574903]],[[1.12629131]],[[0.96867787]]
['CAB39'],[[1.66192652]],[[2.16096727]],[[2.21547718]],[[2.52570411]],[[2.39654508]],[[1.86335732]],[[2.55096021]],[[1.60005466]],[[1.16079424]],[[1.14249587]],[[1.06769303]],[[1.22122022]],[[1.0598285]]
['PLXNC1'],[[1.88297161]],[[2.35881917]],[[2.39873402]],[[2.70760282]],[[2.496803]],[[2.31262169]],[[2.43280153]],[[1.79597789]],[[1.28709845]],[[1.26095566]],[[1.09673072]],[[1.29651081]],[[1.0562687]]
['ABHD17C'],[[1.95501892]],[[1.52237797]],[[1.63865714]],[[2.31507196]],[[2.39602566]],[[1.01661634]],[[2.02113704]],[[1.44863387]],[[1.15915986]],[[1.11376801]],[[0.90022834]],[[1.42221838]],[[1.09400314]]
['TM6SF1'],[[2.15378315]],[[2.14216218]],[[2.05361571]],[[2.12085012]],[[1.91525309]],[[1.54655134]],[[2.15524952]],[[1.41772282]],[[1.08981467]],[[1.19311421]],[[0.94354803]],[[1.07681589]],[[0.912581]]
['SLC31A2'],[[2.33569663]],[[2.5171973]],[[2.57615047]],[[2.91274915]],[[2.75200303]],[[1.87278032]],[[1.92243378]],[[1.98453599]],[[1.26996827]],[[1.2490583]],[[1.18569577]],[[1.48686653]],[[1.31774453]]
['RNF144B'],[[2.70172462]],[[2.66096617]],[[2.62702268]],[[2.85798177]],[[2.49315591]],[[1.86618619]],[[2.56604985]],[[1.84750496]],[[1.26681773]],[[1.2346848]],[[1.122304]],[[1.35469905]],[[1.19549232]]
['GGH'],[[1.91813002]],[[2.14048519]],[[2.68508428]],[[2.69592644]],[[2.50221784]],[[1.60909245]],[[1.63370392]],[[1.66429716]],[[1.31099947]],[[1.43993145]],[[0.95066689]],[[1.19705294]],[[1.21669543]]
['SDCBP'],[[1.96911914]],[[2.30606811]],[[2.32481546]],[[2.69717784]],[[2.56388058]],[[1.93406044]],[[2.18739807]],[[1.64014826]],[[1.19261046]],[[1.19311412]],[[1.09597367]],[[1.22162274]],[[1.04925619]]
['SORL1'],[[1.62043307]],[[2.12703786]],[[2.10547845]],[[2.424559]],[[2.26761047]],[[2.10764646]],[[1.86000185]],[[1.54405126]],[[1.11805551]],[[1.19196837]],[[1.05856298]],[[1.22834767]],[[1.05420656]]
['ENTPD1'],[[2.26472845]],[[2.73037125]],[[2.5965571]],[[2.75668689]],[[2.50553862]],[[2.09745964]],[[2.20647487]],[[1.45119498]],[[1.14175117]],[[1.08701838]],[[1.04866141]],[[1.16484579]],[[1.00149578]]
['DIRC2'],[[1.84745639]],[[2.14207151]],[[2.00274538]],[[2.41008654]],[[2.23054023]],[[1.99304334]],[[2.4403017]],[[1.81631961]],[[1.28838857]],[[1.08107096]],[[1.21859358]],[[1.30828654]],[[1.10210063]]
['APH1B'],[[2.15941993]],[[2.41627148]],[[2.30400773]],[[2.28956534]],[[2.21894777]],[[1.69504307]],[[1.67584818]],[[1.27225961]],[[0.93141677]],[[1.00217247]],[[1.00790589]],[[1.0854847]],[[0.94854702]]
['C1RL'],[[1.66931991]],[[2.34188739]],[[2.36104005]],[[2.53956967]],[[2.32905165]],[[2.09681945]],[[2.18732526]],[[1.67155142]],[[1.24182769]],[[1.12795659]],[[1.06809952]],[[1.25591363]],[[1.03436943]]
['TLE3'],[[1.00831954]],[[1.93067436]],[[2.05296482]],[[2.21007014]],[[2.03124302]],[[1.66651509]],[[1.7017573]],[[1.29050122]],[[1.0004732]],[[1.25060589]],[[0.97686734]],[[1.16164375]],[[0.94343565]]
['IGF1R'],[[1.62722566]],[[2.24245848]],[[2.25837687]],[[2.38616497]],[[2.1405638]],[[1.91158986]],[[2.09003627]],[[1.47533067]],[[0.99875251]],[[0.9896387]],[[1.03722727]],[[1.13808895]],[[0.95401229]]
['SSH2'],[[1.95196472]],[[2.22245129]],[[2.26039162]],[[2.45570352]],[[2.2323805]],[[1.83572182]],[[2.02663164]],[[1.65295238]],[[1.16694301]],[[1.12305063]],[[1.10372052]],[[1.28977897]],[[1.12509863]]
['OSBPL1A'],[[1.89546316]],[[2.40545887]],[[2.53550602]],[[2.32527473]],[[2.15814104]],[[2.79293287]],[[2.46943981]],[[1.52834301]],[[1.03667559]],[[1.11795716]],[[1.05633197]],[[1.25850887]],[[1.07171151]]
['SLC16A3'],[[1.66594361]],[[2.07668846]],[[2.18546586]],[[2.40703724]],[[2.20801635]],[[1.98452841]],[[2.23690915]],[[1.76636375]],[[1.29744667]],[[1.34953413]],[[1.115794]],[[1.35212443]],[[1.08516568]]
['IFNAR1'],[[1.47622189]],[[2.29416358]],[[2.23090134]],[[2.55431137]],[[2.41072609]],[[1.85005333]],[[2.27696088]],[[1.39361148]],[[1.00468382]],[[1.05167831]],[[0.89691147]],[[1.10134036]],[[0.89637458]]
['SLC44A3'],[[0.8548193]],[[1.02286121]],[[1.03053912]],[[1.99097841]],[[1.99321505]],[[1.0068552]],[[1.42356182]],[[1.03535385]],[[0.78304866]],[[0]],[[0.55878766]],[[0.85000291]],[[0.4330734]]
['FCGR2A'],[[1.08788159]],[[1.98912899]],[[2.00464262]],[[2.53012638]],[[2.32712489]],[[2.18757163]],[[2.03158555]],[[1.77608554]],[[1.25634059]],[[1.30368805]],[[1.04439532]],[[1.29446596]],[[1.01019462]]
['HMCN1'],[[2.03904711]],[[2.46884939]],[[2.40001934]],[[2.03336206]],[[1.97621822]],[[2.13666488]],[[2.5708317]],[[0.97196208]],[[0.61703503]],[[1.85216179]],[[0.66382548]],[[1.04045775]],[[0.76036392]]
['CNIH4'],[[1.11458172]],[[2.32428138]],[[2.38182902]],[[2.68232035]],[[2.43623025]],[[2.04538099]],[[2.50616683]],[[1.53342272]],[[1.12460418]],[[0.97706151]],[[0.99167525]],[[1.16841681]],[[1.04138704]]
['LBR'],[[2.01413054]],[[1.90181654]],[[1.96023185]],[[2.16194227]],[[2.00612715]],[[1.71890591]],[[2.37230039]],[[1.42930224]],[[1.02963886]],[[1.19441445]],[[1.06928281]],[[1.17900742]],[[1.02500059]]
['NFKBIZ'],[[0.98650767]],[[2.20516388]],[[2.12017972]],[[2.39256589]],[[2.14795741]],[[1.94363054]],[[2.28366868]],[[1.6332803]],[[1.13345206]],[[1.10104647]],[[1.05526639]],[[1.21069879]],[[1.03508455]]
['FAM105A'],[[1.31847715]],[[1.82599959]],[[1.89751606]],[[2.36386075]],[[2.36192601]],[[1.89292862]],[[1.97394515]],[[1.73227653]],[[1.31027125]],[[1.02979289]],[[1.09053338]],[[1.28699055]],[[1.1165851]]
['ARHGAP26'],[[1.65264031]],[[2.10457363]],[[2.01917957]],[[2.39650313]],[[2.20602742]],[[1.9302115]],[[2.02793131]],[[1.63086205]],[[1.1524944]],[[1.16817096]],[[1.06454788]],[[1.2474304]],[[1.06446386]]
['CREB5'],[[1.3945062]],[[2.13666505]],[[2.0841119]],[[2.50943619]],[[2.2305689]],[[1.91110883]],[[2.15578644]],[[1.73301055]],[[1.33759147]],[[1.26827483]],[[1.03213403]],[[1.17249586]],[[0.96431651]]
['SLC12A9'],[[1.17644855]],[[2.21235293]],[[2.21742275]],[[2.57064183]],[[2.27430016]],[[2.23278202]],[[2.03640049]],[[1.66806829]],[[1.24941932]],[[1.1353426]],[[1.03320644]],[[1.26369919]],[[1.01866355]]
['CSGALNACT1'],[[1.3374292]],[[2.70981208]],[[2.71535152]],[[3.03139355]],[[2.34816443]],[[1.04020286]],[[1.11471769]],[[1.36090183]],[[0.8845099]],[[0.94635705]],[[0.86844103]],[[1.4232322]],[[1.23246089]]
['MSRB2'],[[1.97423182]],[[2.23988179]],[[2.49222532]],[[2.55494532]],[[2.30518929]],[[1.63924522]],[[2.11021123]],[[1.58010053]],[[1.27168546]],[[1.56003727]],[[1.18808768]],[[1.28432131]],[[1.19922836]]
['NRBF2'],[[1.58788696]],[[2.06271505]],[[2.12886283]],[[2.32117889]],[[2.14876083]],[[1.90527083]],[[1.82725833]],[[1.46086584]],[[1.04117203]],[[1.22963074]],[[0.97962023]],[[1.20568245]],[[1.00326043]]
['FAM160B1'],[[1.86908051]],[[2.06694862]],[[2.01108997]],[[2.32101754]],[[2.1898048]],[[1.93685895]],[[2.26492871]],[[1.61612666]],[[1.19994896]],[[1.20052955]],[[1.10953808]],[[1.22175485]],[[1.08606779]]
['AMN1'],[[2.29969595]],[[2.46688857]],[[2.18369991]],[[2.49305063]],[[2.27126239]],[[1.81998932]],[[2.36195976]],[[1.50779679]],[[1.1236961]],[[1.0676959]],[[1.02344119]],[[1.16014685]],[[0.95569771]]
['ARL11'],[[1.78880627]],[[2.2010268]],[[2.12370882]],[[2.40392818]],[[2.13359231]],[[2.17969925]],[[2.0394485]],[[1.74281131]],[[1.2863301]],[[1.24968266]],[[1.13873905]],[[1.31114065]],[[1.08597598]]
['NR4A2'],[[0.88144622]],[[2.24699877]],[[2.25266437]],[[2.51835557]],[[2.08312938]],[[1.44233103]],[[0.88731614]],[[1.24215224]],[[0.94089727]],[[1.37587312]],[[1.15431654]],[[1.31387394]],[[1.18347726]]
['RBMS1'],[[1.40338049]],[[1.98192243]],[[1.94454725]],[[2.36704153]],[[2.14728571]],[[1.63421844]],[[2.26704199]],[[1.41873664]],[[1.04654715]],[[1.05463098]],[[0.97412752]],[[1.11726388]],[[0.98240222]]
['FAM49B'],[[1.88536149]],[[2.08813112]],[[1.97247929]],[[2.30236854]],[[2.08174098]],[[1.80482046]],[[2.16300496]],[[1.45578114]],[[1.02876542]],[[1.09579674]],[[1.02599739]],[[1.20067311]],[[1.03486581]]
['RABGEF1'],[[1.97074332]],[[2.11820564]],[[2.23501907]],[[2.59030394]],[[2.35243068]],[[1.55332367]],[[2.00290114]],[[1.31725372]],[[1.24189292]],[[0.93632161]],[[1.30618287]],[[1.38333775]],[[0.97067932]]
['AZIN1'],[[2.38734172]],[[2.37646663]],[[2.31242088]],[[2.22154423]],[[2.13305119]],[[1.56901791]],[[2.28999774]],[[1.29712812]],[[1.01999457]],[[1.05041455]],[[0.9644171]],[[1.10495255]],[[0.97950509]]
['RASA2'],[[1.8952496]],[[2.07172636]],[[1.95287127]],[[2.30433965]],[[2.02579916]],[[1.45552324]],[[2.02744786]],[[1.16918729]],[[0.84728174]],[[0.92840606]],[[0.93425869]],[[1.05944406]],[[0.93901007]]
['AFF2'],[[1.71014056]],[[1.93835174]],[[2.10787778]],[[2.35305006]],[[2.13959849]],[[1.75305008]],[[1.87851296]],[[1.52094368]],[[1.04788651]],[[1.17808821]],[[1.00269657]],[[1.13930799]],[[1.02381938]]
['CACNA1D'],[[1.35364311]],[[1.72045825]],[[1.53087739]],[[2.08984698]],[[1.98263549]],[[0.94346428]],[[1.06220009]],[[1.04004328]],[[1.08318619]],[[0.97348183]],[[0.83435787]],[[0.98329423]],[[0.82676966]]
['KCNJ15'],[[1.68568258]],[[2.3907798]],[[2.34416817]],[[2.68312458]],[[2.37676399]],[[2.28454824]],[[2.38239994]],[[1.47651397]],[[1.04302599]],[[1.28030816]],[[0.95419208]],[[1.15772534]],[[0.94836094]]
['CCDC17'],[[1.51242238]],[[2.59983337]],[[2.35110284]],[[2.70317377]],[[2.34974658]],[[2.20168021]],[[2.44422927]],[[1.91553603]],[[1.37309082]],[[1.21088851]],[[1.18638376]],[[1.37477671]],[[1.2342797]]
['MPZL3'],[[1.60353934]],[[2.21352403]],[[2.16988409]],[[2.55751398]],[[2.37388972]],[[1.65501908]],[[2.29700457]],[[1.17055428]],[[0.91446322]],[[1.17733794]],[[1.06370542]],[[1.19480535]],[[0.99984709]]
['ANO10'],[[1.82846984]],[[1.95015985]],[[1.85888911]],[[2.21467623]],[[1.97599754]],[[1.74137743]],[[2.30596002]],[[1.62573779]],[[1.14001891]],[[1.04579533]],[[0.98833584]],[[1.17348444]],[[1.07266589]]
['SLC25A44'],[[1.48080394]],[[2.01441906]],[[2.13119221]],[[2.37209718]],[[2.15693623]],[[1.96099125]],[[2.04537176]],[[1.63672472]],[[1.19910305]],[[1.21100191]],[[1.0909431]],[[1.30045885]],[[1.07627567]]
['NBEAL2'],[[1.64381816]],[[2.09167975]],[[2.12935538]],[[2.40105644]],[[2.10005286]],[[2.08614236]],[[2.28664567]],[[1.63991487]],[[1.24385121]],[[1.34262734]],[[1.16727918]],[[1.33187621]],[[1.12773281]]
['ZNF281'],[[2.35490633]],[[2.20569514]],[[2.25920908]],[[2.7912264]],[[2.54650746]],[[1.96628393]],[[2.12486608]],[[1.65657115]],[[1.15361565]],[[0.99868137]],[[1.1385812]],[[1.31001303]],[[1.14909578]]
['MAPKAPK2'],[[1.95464321]],[[2.31673328]],[[2.46804497]],[[2.40923528]],[[2.24946232]],[[1.34042714]],[[1.79407055]],[[1.41454327]],[[1.20782762]],[[1.29271181]],[[1.00726689]],[[1.18273743]],[[1.00847859]]
['TYW5'],[[1.63690745]],[[2.25483733]],[[2.14365015]],[[2.31631466]],[[2.05520739]],[[1.54486423]],[[1.35597775]],[[1.14892229]],[[1.03739698]],[[0.88089143]],[[0.9579182]],[[1.08077479]],[[0.97948334]]
['RNF149'],[[1.92402175]],[[2.46078362]],[[2.4034048]],[[2.82678347]],[[2.6181888]],[[2.09444743]],[[2.27682166]],[[1.70838866]],[[1.24007892]],[[1.28581308]],[[1.12215177]],[[1.32662027]],[[1.09998887]]
['CDC42EP3'],[[1.1583164]],[[2.17408209]],[[2.22380121]],[[2.71416045]],[[2.58205326]],[[1.91179941]],[[2.41247146]],[[1.80860407]],[[1.37034429]],[[1.150084]],[[1.11365166]],[[1.29974272]],[[1.11880632]]
['EIF4E3'],[[1.48956253]],[[2.0782449]],[[1.96460825]],[[2.36000409]],[[2.16423697]],[[2.0133089]],[[2.26785034]],[[1.42874087]],[[1.04956171]],[[1.10290217]],[[0.98118954]],[[1.16769852]],[[0.99695962]]
['CXCR1'],[[1.40911496]],[[2.13507338]],[[2.34798471]],[[2.67484647]],[[2.51244702]],[[1.97086365]],[[1.89137182]],[[1.5674875]],[[1.11437657]],[[1.3303776]],[[1.05429315]],[[1.33440138]],[[1.03668281]]
['IFI16'],[[2.18653934]],[[2.7377898]],[[2.61733296]],[[3.03792849]],[[2.89927793]],[[1.90224594]],[[1.68013785]],[[1.38753105]],[[1.05945126]],[[1.13204529]],[[1.02707908]],[[1.28415786]],[[1.11601689]]
['PPP4R2'],[[1.52230429]],[[2.05537093]],[[1.9871754]],[[2.54512623]],[[2.37904014]],[[1.65492113]],[[1.88100495]],[[1.47811752]],[[1.14982179]],[[1.04428753]],[[1.01831368]],[[1.20075439]],[[1.02690225]]
['APBB2'],[[2.04287176]],[[2.26360566]],[[2.03916179]],[[1.93682242]],[[1.79604166]],[[2.1549851]],[[2.94140197]],[[1.05557469]],[[0.87439857]],[[1.20489422]],[[0.75772727]],[[1.06367892]],[[0.76064414]]
['SPDYA'],[[1.751222]],[[2.07042629]],[[1.85923948]],[[2.25621213]],[[1.87928108]],[[1.57036896]],[[1.59191231]],[[1.27477666]],[[0.85625687]],[[0.71077673]],[[0.87634349]],[[1.01775353]],[[0.83770255]]
['C4orf3'],[[1.23115822]],[[1.8177236]],[[1.96347878]],[[2.60301047]],[[2.59631273]],[[1.6826534]],[[1.9589169]],[[1.62947104]],[[1.19577516]],[[1.07637997]],[[1.02424331]],[[1.29697553]],[[1.06819338]]
['MB21D1'],[[1.27542841]],[[1.95487004]],[[1.94496564]],[[2.30469639]],[[2.1700055]],[[1.6163215]],[[2.50708319]],[[1.40969643]],[[1.05797012]],[[0.99957693]],[[0.97384474]],[[1.17374368]],[[0.99676071]]
['LMTK2'],[[1.68144439]],[[1.98923334]],[[2.03402705]],[[2.36438069]],[[2.17547285]],[[1.55132579]],[[2.10468519]],[[1.46498387]],[[1.10953919]],[[1.2816878]],[[1.08540199]],[[1.19547839]],[[1.05887815]]
['NOXRED1'],[[1.84610793]],[[2.65448733]],[[2.4943163]],[[2.62276127]],[[2.39678066]],[[2.11048013]],[[1.9382634]],[[1.66566526]],[[1.13016945]],[[1.0450934]],[[0.93369648]],[[1.12426779]],[[0.83105542]]
['KBTBD6'],[[2.78648434]],[[2.92918289]],[[3.09389442]],[[2.68152331]],[[2.52116868]],[[0.75672183]],[[1.04761181]],[[1.07992373]],[[0.81183256]],[[0.84541495]],[[0.9737322]],[[1.09423317]],[[0.99497881]]
['PDZD8'],[[1.77569173]],[[2.00222574]],[[1.96711127]],[[2.34065464]],[[2.14174397]],[[1.90589621]],[[1.86870989]],[[1.4663966]],[[1.07947097]],[[1.09629345]],[[1.02619076]],[[1.15099805]],[[1.00270076]]
['NDEL1'],[[1.76087378]],[[2.217616]],[[2.20102826]],[[2.63817539]],[[2.35610094]],[[1.88872332]],[[1.68724811]],[[1.36404258]],[[1.01926177]],[[1.19589238]],[[1.07947137]],[[1.2482268]],[[1.06432157]]
['STX3'],[[1.88184679]],[[2.27271681]],[[2.27908871]],[[2.58647897]],[[2.31335399]],[[2.10155602]],[[2.14426362]],[[1.59971867]],[[1.11489364]],[[1.21169784]],[[1.12230459]],[[1.29227777]],[[1.06730894]]
['BEST1'],[[2.15751069]],[[2.51260559]],[[2.47973905]],[[2.80031913]],[[2.47855478]],[[1.99752781]],[[1.88584568]],[[1.62590839]],[[1.32013945]],[[1.27004321]],[[1.20665869]],[[1.39879748]],[[1.18088615]]
['VASN'],[[2.33418523]],[[1.61536445]],[[2.37048514]],[[2.54448271]],[[2.31410901]],[[1.17754004]],[[1.33886234]],[[1.65799371]],[[1.33511942]],[[0.83440588]],[[1.09542851]],[[1.45031317]],[[1.0313765]]
['RBPJ'],[[1.56695514]],[[2.25924449]],[[2.16573188]],[[2.38255601]],[[2.25480819]],[[1.88041201]],[[2.39056455]],[[1.36976172]],[[0.94724725]],[[1.03201945]],[[0.9320782]],[[1.1387897]],[[0.96294593]]
['MMADHC'],[[1.69701822]],[[1.90623108]],[[1.85358733]],[[2.19749571]],[[2.00684658]],[[1.65410468]],[[2.0255142]],[[1.40061071]],[[1.03337589]],[[1.00375884]],[[0.98650197]],[[1.11019285]],[[1.01052995]]
['PXK'],[[2.32409991]],[[2.25517099]],[[2.20024328]],[[2.6598349]],[[2.40730926]],[[2.21647248]],[[2.80308483]],[[1.70799953]],[[1.24889655]],[[1.05702608]],[[1.11310275]],[[1.27673342]],[[1.12975083]]
['STAT3'],[[1.42740944]],[[1.89822709]],[[2.04392268]],[[2.33309132]],[[2.16260827]],[[1.69581818]],[[1.87502882]],[[1.52904927]],[[1.16080682]],[[1.26049176]],[[1.07177862]],[[1.2470468]],[[1.05602629]]
['SLC16A4'],[[1.88561683]],[[2.62286565]],[[2.33779222]],[[3.48556896]],[[3.11638289]],[[2.69337888]],[[2.93128776]],[[2.4038259]],[[1.24720068]],[[2.41972274]],[[1.45895043]],[[1.71253016]],[[1.42100837]]
['SNTB2'],[[1.97449564]],[[1.99992357]],[[1.93068696]],[[2.15318329]],[[2.04858917]],[[1.4460481]],[[1.46169112]],[[1.26306517]],[[1.01991174]],[[0.99045633]],[[1.05252265]],[[1.27532158]],[[1.04087488]]
['XPO6'],[[1.91635451]],[[2.48000779]],[[2.51909958]],[[2.8770933]],[[2.66323577]],[[2.00243842]],[[2.09600474]],[[1.61348905]],[[1.26066779]],[[1.29937601]],[[1.16336217]],[[1.36645616]],[[1.12751792]]
['CCDC126'],[[1.78760764]],[[2.07515945]],[[1.96019283]],[[2.20972554]],[[1.93450065]],[[1.50691946]],[[1.84603382]],[[1.2283815]],[[0.89418966]],[[1.08801616]],[[0.90975578]],[[1.1058267]],[[0.95549444]]
['RNASE6'],[[2.68026721]],[[2.71259195]],[[2.71390982]],[[2.48749134]],[[2.33452205]],[[1.07272812]],[[1.32474595]],[[1.50021665]],[[1.21830751]],[[1.12789918]],[[0.94242087]],[[1.22931218]],[[1.0195123]]
['EMB'],[[1.80431873]],[[1.80818885]],[[1.70116868]],[[2.05096011]],[[1.85869513]],[[1.99515316]],[[2.31855903]],[[1.3640673]],[[0.89274841]],[[0.91919907]],[[0.86618597]],[[1.04552484]],[[0.90448719]]
['TSEN34'],[[1.38033457]],[[2.18806368]],[[2.32995318]],[[2.42949429]],[[2.18815238]],[[1.74227148]],[[1.87079978]],[[1.35023847]],[[1.03104538]],[[1.26320196]],[[0.95200267]],[[1.14801531]],[[0.92119679]]
['TANC2'],[[2.2076732]],[[2.51068098]],[[2.46934027]],[[2.4037122]],[[2.02648656]],[[1.2926072]],[[2.24179586]],[[1.15091675]],[[0.89661968]],[[1.0573887]],[[0.924078]],[[1.01886487]],[[0.88271918]]
['JUNB'],[[0.8303188]],[[2.08630645]],[[2.25752447]],[[2.53488689]],[[2.38816441]],[[1.77618024]],[[1.94169941]],[[1.69327678]],[[1.26029986]],[[1.34398176]],[[1.12221426]],[[1.41814767]],[[1.11454527]]
['RAB33B'],[[1.73739538]],[[2.15643305]],[[2.19266268]],[[2.45122578]],[[2.21217681]],[[1.97900603]],[[2.0469303]],[[1.50133367]],[[1.03900795]],[[1.15028605]],[[1.04484577]],[[1.15150294]],[[1.03377035]]
['RAB43'],[[1.12711418]],[[2.43899039]],[[2.38219201]],[[2.62264849]],[[2.32623873]],[[1.65141602]],[[1.42439209]],[[1.32388274]],[[1.05401955]],[[1.2615256]],[[0.91400664]],[[1.2395568]],[[1.0162087]]
['TNFRSF10C'],[[1.04638722]],[[2.00220291]],[[2.10668493]],[[2.33668937]],[[2.0796283]],[[1.959561]],[[1.68013974]],[[1.48188557]],[[0.99800453]],[[1.26293639]],[[0.92751857]],[[1.17436507]],[[0.97527854]]
['NABP1'],[[2.19106364]],[[2.75242168]],[[2.45422784]],[[2.85714672]],[[2.57003328]],[[2.23274161]],[[2.60630668]],[[1.60122062]],[[1.14512775]],[[1.01340381]],[[1.04552049]],[[1.26488381]],[[1.01155557]]
['PLK3'],[[1.69786511]],[[2.52062898]],[[2.59561319]],[[2.75030724]],[[2.58781824]],[[1.52586371]],[[2.16637393]],[[1.19077171]],[[0.84456456]],[[1.14265858]],[[0.99352435]],[[1.26798064]],[[1.05916805]]
['SLCO4C1'],[[2.43654223]],[[2.19096196]],[[2.20763404]],[[2.31887768]],[[2.16503625]],[[1.78945468]],[[3.15478867]],[[1.23690885]],[[0.91784336]],[[1.1166879]],[[0.90573827]],[[1.06351004]],[[0.9311739]]
['TLR1'],[[1.47709621]],[[2.28498903]],[[2.12650049]],[[2.45556847]],[[2.26443695]],[[1.96220359]],[[2.09552424]],[[1.53585538]],[[1.02688316]],[[1.09341612]],[[0.94488162]],[[1.12443569]],[[0.94629986]]
['NLRP6'],[[2.0948754]],[[2.29086408]],[[2.27288756]],[[2.84289622]],[[2.64219484]],[[1.89624324]],[[1.59304282]],[[2.02104803]],[[1.6314172]],[[1.42680053]],[[1.205051]],[[1.66834958]],[[1.3035794]]
['B3GNTL1'],[[2.10362657]],[[2.4624158]],[[2.34417825]],[[2.7752476]],[[2.49707274]],[[1.79474408]],[[1.74778142]],[[1.62404915]],[[1.32064392]],[[1.25326133]],[[1.37356792]],[[1.50552875]],[[1.28423093]]
['CREG2'],[[1.69862895]],[[2.15050005]],[[1.45311159]],[[2.46308446]],[[2.68568046]],[[1.63374713]],[[1.82749232]],[[1.26854986]],[[1.04583486]],[[0.90314347]],[[1.1837823]],[[1.8112371]],[[1.56793041]]
