N,Train_MSE,Train_r,Test_MSE,Test_r,Avg_Topological_Entropy,Random seed
250,0.0635285891553121,0.9512496043367916,0.0914986884572209,0.9284736972162668,0.074993784593678,46
6,0.1912181425990253,0.8445841281110635,0.1932343764221998,0.8420042340812293,0.0573623060548723,2
7,0.1876479738775066,0.847746998640626,0.1897829752726483,0.8450915369661733,0.0592981038556407,2
8,0.1857945434154155,0.8493841860723863,0.187630086779482,0.8470013430495963,0.0617656833664408,2
9,0.1814927632960008,0.8531722184958201,0.185163525920381,0.8492081327662556,0.0621217003767672,2
10,0.1786172754331348,0.8556949065540482,0.1815181189230168,0.8524175879830962,0.061372801801984,2
20,0.1388813327315332,0.8898239018031457,0.1437129136521615,0.8852045007314775,0.0633998758129551,2
30,0.1271367463903625,0.8996634255770211,0.1333148824192721,0.8939932469827595,0.0679657111469866,2
40,0.1149113163459874,0.9097927595598184,0.1231502645686507,0.9025331716494424,0.0683867825808542,2
50,0.1062180457190188,0.9169274636116904,0.1145284428396869,0.9097022102127093,0.0667193117245499,2
60,0.0984041738446328,0.9232933821975456,0.1094633649194698,0.913903549503592,0.0696271632903489,2
70,0.0941733327587967,0.926721978387162,0.105570000002496,0.917106989651286,0.0702409987053789,2
80,0.0896023159534266,0.9304120459048076,0.10278626563813,0.9193932586980436,0.0708726305014983,2
90,0.0869360745049651,0.9325576939470128,0.1013964889648804,0.9205162334445086,0.0712877184958493,2
150,0.0749248746631948,0.9421630759678996,0.0950126905501823,0.9257979069401688,0.0733650276012031,2
200,0.0684793979787832,0.9472773814580796,0.0924582024018346,0.9279180173791663,0.0745695856490071,2
250,0.0637175524632509,0.9510381080968666,0.0931084508580003,0.9275040369540788,0.0749458611641352,2
6,0.1898248794056684,0.8458692178105969,0.1900991799441814,0.8445865945988393,0.0591694650030315,10
7,0.1875593956968524,0.8478739371636014,0.1883557330382876,0.8461454583663673,0.0587107733366404,10
8,0.1803363446406207,0.8542340891710065,0.1821199787547721,0.8516799185339186,0.0623170573743531,10
9,0.1803405644078151,0.8542303763751748,0.1812148228945267,0.85249202602845,0.0616632549658061,10
10,0.1774852934495559,0.8567317183396022,0.1800388569637387,0.853542368708729,0.0629764666898566,10
20,0.1495427795030845,0.8808340498164826,0.1527837020254163,0.8772768812164851,0.0618696985005036,10
30,0.1274549358051437,0.8994294549260817,0.132268236726802,0.8947561419837884,0.0675725096335106,10
40,0.1135285018167186,0.9109588230333876,0.1219233753784094,0.9034634329936349,0.0676287110333085,10
50,0.1089369694065626,0.9147281934701226,0.1179667371815021,0.9067417808799456,0.0682625912492107,10
60,0.1010493574759261,0.9211674368888768,0.1100877157657935,0.9132564480534102,0.0690654579949178,10
70,0.0949521078904892,0.9261143930409268,0.1056116592841663,0.916949097404564,0.0699638141305167,10
80,0.0917306908189796,0.9287174262377704,0.1021635431293537,0.9198021646740407,0.0707860896854088,10
90,0.0873917756034249,0.9322119558376668,0.1005446956329808,0.9211296503055706,0.0711221584595893,10
150,0.0742880684486423,0.9426869449986393,0.0937814393685691,0.9267372171685052,0.0728637709125615,10
200,0.0676054079377177,0.9479844414158108,0.0918123787470028,0.9284005222843796,0.0739411021421867,10
250,0.063692591922354,0.9510725227990464,0.0937010489253816,0.9269357610984194,0.0749846604900496,10
6,0.1994769576743458,0.8372287501128025,0.2014797146608618,0.8345519654542919,0.0603330876156806,100
7,0.1888504533344246,0.8466891671326496,0.1890533054452068,0.8457114960027445,0.0595074331133284,100
8,0.1878843355633201,0.8475440131181298,0.1897021171053273,0.8451487302399436,0.0609316735367096,100
9,0.1781919295728241,0.8560732138771547,0.1803916678992767,0.8533883046766595,0.062729768211414,100
10,0.1812732821936977,0.8533709334225221,0.1832826129886155,0.8508445358186468,0.061926748180386,100
20,0.1470302317821191,0.8829370445349081,0.1497720222479856,0.8800023385295019,0.0638585751247297,100
30,0.1346830736689865,0.8933578200530446,0.1397400841983136,0.8885341242945641,0.0662696464262684,100
40,0.1156943440176948,0.9091509127832716,0.121107335148145,0.90418956015419,0.067620744545581,100
50,0.1057483465639769,0.9173145825849128,0.1128537370566716,0.9110419246579106,0.0680805512328921,100
60,0.0995350195472684,0.9223778152854024,0.1073482495270167,0.9156141704487526,0.0691410538473947,100
70,0.096442559170489,0.9248875257693134,0.1055213530984245,0.9171188413068176,0.0691076459363251,100
80,0.0900559784432604,0.9300491673355636,0.10057069834832,0.9211787597143324,0.0718455874946508,100
90,0.0882652421771845,0.9314913097650196,0.1000887007158383,0.921574757397292,0.0708712997576079,100
150,0.0742181674288363,0.9427273764904948,0.0915197700978477,0.9285912339162384,0.0731796066882613,100
200,0.0682522267163336,0.9474591394992652,0.0909114504887542,0.9292208604766308,0.0744225468168573,100
250,0.0641188180730921,0.9507236570672272,0.0924970304535136,0.9279648063455768,0.075103946454043,100
6,0.1971409969079935,0.8391995831370278,0.197218526332149,0.838880280195153,0.0550305502106661,80
7,0.1986040111106089,0.8378908877370815,0.1985738791307852,0.837648913337554,0.058720488548737,80
8,0.189544287139338,0.8459623228642155,0.189711378152213,0.8455597094667882,0.0599153178638049,80
9,0.183523255196537,0.8512843152126021,0.1838297349632779,0.8507696286245455,0.0599963917170918,80
10,0.1789402313202608,0.8553128576014959,0.1798601471586527,0.854320005715787,0.0622035467242095,80
20,0.1453106705833595,0.8843132565641041,0.1478723868862889,0.8819730167204879,0.0646348999947861,80
30,0.129308492842621,0.8977838541630991,0.1345133283707092,0.893285252259572,0.0672160716867022,80
40,0.1148466931737928,0.90978620547949,0.1196556569109093,0.9057575718544186,0.0671306785174947,80
50,0.1079985898683637,0.915414785501264,0.1142008082994725,0.9102377904979668,0.0690262847641384,80
60,0.0984104847707863,0.9232377672629668,0.1051113357495419,0.9176893773086632,0.0697783417287428,80
70,0.0946054811143224,0.9263239762725706,0.1028195502517384,0.919583071249575,0.0701005580717175,80
80,0.0900371870116156,0.9300157569515886,0.0988319697527786,0.922848126474126,0.0703873379571521,80
90,0.0871198701962556,0.9323656821961884,0.0970427492865483,0.9242960990831832,0.0709692997599803,80
150,0.0752026191110099,0.9419042493413932,0.0913044842927827,0.9290285271640366,0.073237416866487,80
200,0.0687111490563484,0.9470596046519212,0.0901607705889398,0.9299992703522628,0.0743557912282548,80
250,0.0645335259479315,0.95036257374603,0.0916046081902002,0.9289598089375366,0.0750575763451581,80
5,0.2002084891823111,0.8361016598827731,0.2034028114730176,0.8347333100726233,0.0578284877381093,20
6,0.1944773186208922,0.8412373783101992,0.2002103199701793,0.837577952009687,0.0571838026156238,20
7,0.1894183470126018,0.8457445824072449,0.1939335230375106,0.8431462595143817,0.0598662599458225,20
8,0.1882265452865232,0.8468032510925977,0.1933889945220644,0.8436289037031859,0.0592316736835184,20
9,0.1817262293526099,0.8525525920160424,0.1857916173576604,0.8503193224239745,0.0599689342179881,20
10,0.1732348220324835,0.8600054535762853,0.1751967663950232,0.8595545318601326,0.0634038239856345,20
20,0.1508527839904082,0.8793474856502371,0.1574805065930974,0.8747799245625731,0.0665635884428038,20
30,0.1268220799227009,0.8996514428962187,0.1320299355786225,0.8962090654149792,0.0679750357819253,20
40,0.1177041207644363,0.9072364674237586,0.1242352762237376,0.9026621834882936,0.0657523207024781,20
50,0.1048577473568666,0.917816698796458,0.1130048798620668,0.9118898011528628,0.0682613799602694,20
60,0.0985462569026792,0.9229703869984088,0.1080730656941434,0.9159274529793088,0.0692928921231262,20
70,0.0956815971486702,0.925300077216662,0.1070461946704288,0.9167855114863104,0.0702595699910769,20
80,0.0898368560438929,0.9300352171668796,0.1018352014154591,0.9210036422455284,0.0700273829229632,20
90,0.0877035236278362,0.9317575515700696,0.100825403278202,0.9218351784316224,0.0711473184322216,20
100,0.0850661491576635,0.9338824294765148,0.098905196412307,0.9233806068476308,0.0717805331254591,20
150,0.0741860878151164,0.9425976341464932,0.0925470193909874,0.9285871161813324,0.0728725530398919,20
200,0.0680581441184114,0.9474709812327768,0.0925339199348392,0.9286370656568232,0.0739217808838464,20
250,0.0637489747404903,0.950882961953934,0.0929324575887917,0.9283619654213944,0.0749119747105062,20
300,0.0602091027602994,0.9536766836057602,0.0941314364710445,0.9275700381716208,0.0754401676838786,20
2,0.2145674491071282,0.8225836652649912,0.2189994376823751,0.8227531700235291,0.0482506648876663,60
3,0.2125785392167679,0.8244018547512071,0.2180324817764702,0.8236113266452987,0.0478870064483151,60
4,0.205830680957926,0.8305470370034789,0.2097372190430133,0.8310416131534638,0.0558555146830821,60
5,0.200598647810531,0.8352801131751821,0.2038015799275912,0.8362562230533719,0.0574865438805279,60
6,0.1945913854394696,0.8406815817386206,0.199960395985066,0.8396502799773323,0.0575127293636445,60
7,0.1930603635908248,0.8420528012784045,0.194265717207178,0.8446590713300443,0.0593753008052368,60
8,0.1888475037921576,0.8458142323380407,0.1943278969411784,0.8445596272450843,0.0612529315283165,60
9,0.1902715451972118,0.8445446408981989,0.1928702834957823,0.845865321544175,0.058894032662449,60
10,0.1914424880052919,0.8434992747593762,0.1941417052136684,0.8447707266802358,0.0622592961312873,60
20,0.147415135151696,0.8819531765734359,0.1535988896680344,0.8794223712104778,0.0642750668361528,60
30,0.127854864502966,0.8985094829697124,0.1347020509172267,0.8951314223573806,0.0663233645330532,60
40,0.1125505093396002,0.9112537279413724,0.1210733431343748,0.9062867727505276,0.0679375978811926,60
50,0.1062357878451311,0.9164604752723056,0.1150396520768221,0.911184056150176,0.0689785693143939,60
60,0.1018645459615614,0.9200474857404276,0.110610537516487,0.914764535972971,0.0701947419992107,60
70,0.0957363989012067,0.9250527872352036,0.1076600588324317,0.9171506628483036,0.0696237213466914,60
80,0.0910646028390425,0.9288504624228304,0.1043504992160824,0.9198760487542604,0.0709440545291783,60
90,0.0869787657454563,0.9321591348788658,0.1001719322342426,0.9231688567137412,0.0707961302230881,60
100,0.0838232203189647,0.9347064460934248,0.0978018028237113,0.9250576813727795,0.0712881515335023,60
150,0.0750408598188468,0.9417597333042398,0.0937366986766677,0.9283172442028664,0.0730878944884162,60
200,0.0686467549048709,0.9468619142597064,0.0921803395400383,0.9296432127866264,0.0742314777425971,60
250,0.0638445836866732,0.9506758048779336,0.0941025902547835,0.9282329893659992,0.0748440866399457,60
300,0.059993838035970116,0.953723054035315,0.09325374120649212,0.9289549655510952,0.07556977964590722,60
