['CFLAR'],[[1.03441706]],[[2.04367008]],[[2.2928558]],[[2.23053568]],[[2.14455489]],[[1.77019238]],[[1.50095839]],[[1.23806943]],[[1.18008978]],[[1.06630404]],[[0.84003819]],[[1.02534307]],[[0.84546046]]
['NLRP6'],[[1.51433222]],[[1.96326826]],[[2.13680534]],[[2.1483314]],[[1.80696637]],[[1.55501389]],[[1.55793063]],[[1.22451393]],[[1.3655753]],[[1.3708956]],[[0.60054692]],[[0.89652244]],[[0.66059693]]
['B3GNTL1'],[[1.10566942]],[[1.85056341]],[[2.10668521]],[[2.09421782]],[[1.92438292]],[[1.46197611]],[[1.35511184]],[[1.13083753]],[[1.17569096]],[[1.14819136]],[[0.85300268]],[[0.95010748]],[[0.78861705]]
['CREG2'],[[2.52192419]],[[2.17671967]],[[3.73611112]],[[2.24719187]],[[3.44874442]],[[3.92809379]],[[2.30295874]],[[2.42134759]],[[2.32398474]],[[2.7487217]],[[1.98857771]],[[2.7776926]],[[2.4818779]]
['MRVI1-AS1'],[[0.65304955]],[[1.29693668]],[[1.79036195]],[[1.96628407]],[[1.53731169]],[[1.56640931]],[[1.23682263]],[[1.03676368]],[[1.10532604]],[[0.91668636]],[[0.82409847]],[[0.81970743]],[[0.77480832]]
['NAP1L4P1'],[[1.07646649]],[[1.72656408]],[[2.09424143]],[[1.94380363]],[[2.15766594]],[[1.60013982]],[[1.52502582]],[[1.11096702]],[[1.07738059]],[[1.04958981]],[[1.05831589]],[[1.15934245]],[[0.97453057]]
['ZFAS1'],[[1.31393736]],[[2.0438105]],[[2.18029339]],[[2.22766873]],[[2.1251786]],[[1.55776757]],[[1.29614191]],[[1.0083581]],[[1.0183219]],[[1.08609589]],[[0.85468938]],[[0.98622386]],[[0.79950229]]
['IL17RA'],[[1.16808767]],[[2.09256355]],[[2.18244996]],[[2.05185046]],[[2.05263855]],[[1.82988961]],[[1.62797757]],[[1.36420471]],[[1.31808967]],[[1.25203161]],[[0.91837213]],[[1.07002535]],[[0.87237157]]
['CEP295NL'],[[1.19082132]],[[1.82201127]],[[2.16261551]],[[2.03955854]],[[1.66702423]],[[1.60802279]],[[1.51085962]],[[1.28195724]],[[1.27483882]],[[1.11011984]],[[0.87250487]],[[1.05730383]],[[0.81390423]]
['DPY19L3'],[[1.06093044]],[[1.82760444]],[[1.87042865]],[[1.81003067]],[[1.94789021]],[[2.00825778]],[[1.46286749]],[[1.22884392]],[[1.10479111]],[[1.13341678]],[[0.95340822]],[[1.09988296]],[[0.9106729]]
['EGR3'],[[0.7528932]],[[1.86430779]],[[2.43347837]],[[2.04368794]],[[2.1064393]],[[0.48032494]],[[0.67909297]],[[0.6826621]],[[0.60354259]],[[1.05705034]],[[1.09960134]],[[1.14772794]],[[1.0399162]]
['PIK3CD-AS1'],[[0.80356047]],[[1.70648909]],[[1.9607733]],[[2.05921518]],[[1.8588981]],[[1.82360983]],[[1.51108344]],[[1.19952497]],[[1.45898309]],[[1.22339143]],[[0.79575177]],[[1.08964413]],[[0.86435026]]
['HCLS1'],[[1.21147309]],[[2.23236193]],[[2.27542279]],[[2.16773782]],[[1.94745241]],[[1.42942084]],[[1.2550869]],[[1.13412847]],[[1.09899901]],[[1.10732793]],[[0.84899137]],[[1.00877883]],[[0.86225597]]
['SLC36A4'],[[0.92260541]],[[1.89406922]],[[1.64038336]],[[1.55503192]],[[2.25489555]],[[1.3405918]],[[1.10368593]],[[1.11076338]],[[0.9591835]],[[1.04981305]],[[0.94263097]],[[1.09842153]],[[0.94409545]]
['ZNF443'],[[0.77062247]],[[1.71935986]],[[1.58806927]],[[1.68813607]],[[1.71275747]],[[0.99439021]],[[0.88472714]],[[0.81548663]],[[0.82909949]],[[0.61561003]],[[0.97689142]],[[1.11919543]],[[1.06276813]]
['CXCR2'],[[0.95506087]],[[2.08723067]],[[2.21589047]],[[2.15328664]],[[2.00311739]],[[1.63548139]],[[1.3621313]],[[1.17489101]],[[1.1748987]],[[1.07085381]],[[0.75948361]],[[0.93286369]],[[0.73505561]]
['DDX60L'],[[1.08576893]],[[2.18956992]],[[2.13348048]],[[2.0766554]],[[2.21773652]],[[1.91994785]],[[1.51359903]],[[1.20863243]],[[1.14058051]],[[1.116928]],[[0.75759584]],[[1.00576494]],[[0.79242086]]
['CHST15'],[[1.03054805]],[[1.97269313]],[[2.03655502]],[[2.00878551]],[[1.97831455]],[[1.71964963]],[[1.45242255]],[[1.22538375]],[[1.15202927]],[[1.17397554]],[[1.02094332]],[[1.11335468]],[[0.9491021]]
['HCAR2'],[[0.70242399]],[[1.87801583]],[[2.01714176]],[[1.99843181]],[[1.80179377]],[[1.63409519]],[[1.49759826]],[[1.33984999]],[[1.40516517]],[[1.02649439]],[[0.74059993]],[[0.98232012]],[[0.76513103]]
['C16orf72'],[[0.91785871]],[[1.89134692]],[[1.90424137]],[[1.82112811]],[[1.81708444]],[[1.63826407]],[[1.31696535]],[[1.13860156]],[[1.07792801]],[[1.02905118]],[[0.81219106]],[[0.96498634]],[[0.81293229]]
['KIAA0825'],[[1.08452764]],[[1.82711507]],[[1.86847474]],[[1.74671429]],[[1.94738001]],[[1.84762223]],[[1.70519059]],[[1.14832706]],[[1.13429305]],[[1.13823784]],[[0.89402743]],[[1.03762423]],[[0.8475757]]
['EVI2B'],[[0.93740742]],[[1.84231935]],[[1.74889276]],[[1.68105433]],[[1.81811589]],[[1.68462549]],[[1.24125946]],[[1.06257529]],[[0.86313895]],[[0.99391319]],[[0.74046192]],[[0.81056219]],[[0.67379068]]
['CYP4F2'],[[0.62490715]],[[0.81110271]],[[1.17485263]],[[1.52295419]],[[1.16340326]],[[0.6866285]],[[0.64348514]],[[0.20863817]],[[0.25195039]],[[0.72583091]],[[1.25553745]],[[1.13889011]],[[0.88353546]]
['HSPE1P11'],[[1.16388591]],[[2.08759108]],[[1.99268729]],[[2.10941554]],[[1.39030709]],[[1.51591953]],[[1.1444854]],[[0.94231729]],[[1.0910003]],[[1.21429861]],[[0.8746561]],[[0.98982132]],[[0.81386458]]
['RILPL1'],[[1.27371271]],[[2.17671954]],[[2.59234758]],[[2.42366169]],[[2.17478488]],[[1.86443137]],[[1.38439708]],[[1.04630942]],[[1.23289937]],[[1.09198314]],[[1.07316552]],[[1.36993884]],[[1.09439136]]
['TCTEX1D4'],[[1.22896374]],[[2.65119347]],[[2.68460917]],[[3.03260561]],[[2.38850983]],[[1.34524087]],[[1.04659232]],[[0.62722319]],[[0.73799457]],[[1.39012325]],[[1.04526317]],[[1.12094932]],[[0.83558714]]
['SELL'],[[1.03685719]],[[1.99177209]],[[2.01963966]],[[2.00110323]],[[2.08552621]],[[1.81740083]],[[1.36531192]],[[1.20208516]],[[1.14688968]],[[1.02664162]],[[0.7641099]],[[0.92479935]],[[0.75210226]]
['MSL1'],[[0.95299293]],[[1.9262483]],[[2.06776093]],[[2.02361487]],[[1.9682296]],[[1.57675949]],[[1.37717464]],[[1.16237855]],[[1.11295709]],[[1.09288755]],[[0.78472942]],[[0.90581967]],[[0.75744241]]
['LITAF'],[[0.92776239]],[[2.08586576]],[[2.24881643]],[[2.2053483]],[[2.11786431]],[[1.76678137]],[[1.29009518]],[[1.17933731]],[[1.2127157]],[[0.97877149]],[[0.89809277]],[[1.11269709]],[[0.91318957]]
['TMEM120A'],[[1.17256463]],[[2.28473163]],[[2.42499592]],[[2.29057008]],[[2.09619271]],[[1.46325462]],[[1.27434737]],[[1.29025179]],[[1.24155895]],[[1.18516621]],[[0.93219449]],[[1.07355981]],[[0.91156219]]
['SYCP2'],[[1.27682]],[[1.86430816]],[[1.74688685]],[[1.69243305]],[[2.24975519]],[[1.94276451]],[[1.56212225]],[[1.17974582]],[[1.01537348]],[[1.05445554]],[[1.1977079]],[[1.20075203]],[[1.1416867]]
['FAM217B'],[[1.15235401]],[[1.60145716]],[[1.62002584]],[[1.49125276]],[[1.71150784]],[[1.56534699]],[[1.04167647]],[[1.06770297]],[[1.1066002]],[[0.9362726]],[[1.07889366]],[[1.1724685]],[[1.05100792]]
['ZNF107'],[[1.019053]],[[1.89841607]],[[1.89707453]],[[1.82714974]],[[2.06953464]],[[1.20128847]],[[0.77076392]],[[0.74933945]],[[0.65153691]],[[0.77453185]],[[1.02078825]],[[1.11517027]],[[1.03213393]]
['EPHB4'],[[1.12170525]],[[2.15118887]],[[2.33304711]],[[2.2461658]],[[2.11166879]],[[1.42278452]],[[1.15016897]],[[1.13173895]],[[1.22088565]],[[1.34721899]],[[0.78482969]],[[0.97539286]],[[0.83373059]]
['ZNF799'],[[1.05324212]],[[1.40231128]],[[1.33685885]],[[1.2473881]],[[1.48428533]],[[1.12774805]],[[0.95195223]],[[0.81756155]],[[0.75712344]],[[0.87900887]],[[1.06772856]],[[1.09964748]],[[1.0307217]]
['TPK1'],[[1.05643641]],[[2.14783153]],[[2.22503519]],[[2.05240414]],[[2.29540431]],[[1.30378282]],[[1.13168012]],[[0.90101691]],[[0.94324988]],[[0.76823879]],[[1.15570489]],[[1.15294014]],[[0.93244827]]
['MME'],[[1.19984343]],[[2.16318404]],[[2.0995614]],[[1.96653267]],[[1.8783958]],[[1.32556598]],[[0.80702642]],[[0.82323881]],[[0.91575853]],[[1.17685034]],[[0.78273883]],[[0.8295524]],[[0.72806284]]
['SDHAF3'],[[0.90472502]],[[1.60624894]],[[1.72262791]],[[1.76025086]],[[1.87958041]],[[1.32996381]],[[1.05579678]],[[0.90948077]],[[1.0695165]],[[0.61843633]],[[0.84628769]],[[0.94786938]],[[0.78605231]]
['TECPR2'],[[0.98616918]],[[1.86440649]],[[2.07093691]],[[1.96760698]],[[1.71601878]],[[1.71442216]],[[1.5141236]],[[1.2976007]],[[1.29204714]],[[0.97961734]],[[0.75410833]],[[0.99518332]],[[0.78100549]]
['MAML3'],[[1.11505038]],[[2.08965037]],[[2.11683386]],[[2.11607232]],[[2.06005438]],[[1.6220247]],[[1.46447821]],[[1.27050477]],[[1.26995687]],[[1.18606098]],[[1.05884895]],[[1.14452765]],[[0.98920406]]
['CASP4'],[[0.9592073]],[[2.35879944]],[[2.44257173]],[[2.42600334]],[[2.38510814]],[[1.91560762]],[[1.46314923]],[[1.25168069]],[[1.3018338]],[[0.99635753]],[[0.8538814]],[[1.06278621]],[[0.87790804]]
['ZNF429'],[[1.05922546]],[[1.75908843]],[[2.0014395]],[[1.90839108]],[[2.01418236]],[[1.76940556]],[[1.39370728]],[[1.14489328]],[[0.92491243]],[[0.81789208]],[[0.61199235]],[[0.83434894]],[[0.74248508]]
['PELI1'],[[1.51308801]],[[2.38178111]],[[2.41930356]],[[2.37633461]],[[2.43591203]],[[1.49377143]],[[1.26501499]],[[1.04880782]],[[1.06799342]],[[1.26149811]],[[0.96855144]],[[1.15191415]],[[0.9801455]]
['SLC9A8'],[[1.17289896]],[[2.34151789]],[[2.50858943]],[[2.48123672]],[[2.41291192]],[[1.64086966]],[[1.4910586]],[[1.19155652]],[[1.26934478]],[[1.1122427]],[[0.98538251]],[[1.17830503]],[[0.97971022]]
['SPRED2'],[[1.65983122]],[[2.85167201]],[[2.81385288]],[[2.62826532]],[[3.07257414]],[[1.69564721]],[[1.34979566]],[[1.06293536]],[[1.49510171]],[[1.54759852]],[[1.30687943]],[[1.44520609]],[[1.37933436]]
['BAZ1A'],[[0.8915792]],[[1.82009662]],[[1.90491244]],[[1.88765436]],[[2.01300207]],[[1.44034523]],[[1.26000078]],[[1.0815215]],[[0.96433879]],[[0.97976914]],[[0.74159542]],[[0.9202317]],[[0.78123498]]
['MSRB1'],[[1.0312232]],[[1.93391484]],[[2.02028471]],[[1.99957456]],[[1.84022003]],[[1.67844677]],[[1.38824133]],[[1.23746689]],[[1.34297689]],[[1.18752823]],[[0.86031412]],[[1.0490272]],[[0.83382026]]
['GK'],[[0.9089056]],[[2.40943558]],[[2.55911785]],[[2.51336415]],[[2.4945469]],[[1.93823796]],[[1.47951691]],[[1.24886935]],[[1.30383774]],[[1.07823008]],[[0.79795946]],[[0.99678899]],[[0.79464005]]
['RASGEF1A'],[[1.762689]],[[2.61866511]],[[2.79548106]],[[2.65580324]],[[2.49450665]],[[1.57128776]],[[1.02033107]],[[1.0370637]],[[1.05497068]],[[1.05604859]],[[1.31932993]],[[1.64026122]],[[1.44529432]]
['TBKBP1'],[[1.29120298]],[[2.44810973]],[[2.73103992]],[[2.62645129]],[[2.43504719]],[[2.20786536]],[[1.44127992]],[[1.17540182]],[[1.37190925]],[[1.16130257]],[[1.03510862]],[[1.30856123]],[[0.98945384]]
['PJA2'],[[0.9881373]],[[1.80063152]],[[1.80628971]],[[1.72511489]],[[1.84658833]],[[1.6483931]],[[1.23888618]],[[1.08027227]],[[0.98967501]],[[0.97819114]],[[0.78198464]],[[0.90275223]],[[0.75689231]]
['MIR374A'],[[1.94339109]],[[2.65119279]],[[2.65130022]],[[3.61385406]],[[3.44874442]],[[2.74175473]],[[1.98222356]],[[1.0629354]],[[1.22386199]],[[2.47948163]],[[1.72947091]],[[1.95586447]],[[1.91456412]]
['RNA5SP307'],[[0.76785558]],[[1.59524301]],[[1.92759332]],[[1.7181694]],[[2.0435509]],[[1.4807453]],[[1.31830174]],[[0.78753145]],[[0.71643779]],[[0.88564214]],[[0.77899822]],[[0.93204158]],[[0.85745745]]
['SNORA25'],[[1.29333813]],[[1.80139994]],[[2.4472432]],[[1.77606307]],[[2.42651882]],[[2.00422615]],[[1.54076138]],[[1.10651365]],[[0.77158185]],[[0.85415557]],[[1.16938035]],[[1.27397143]],[[0.97897587]]
['RNU6-238P'],[[1.27682016]],[[1.86430798]],[[2.17681913]],[[1.52295438]],[[2.23865119]],[[1.64768868]],[[0.98817349]],[[1.66828072]],[[1.22386173]],[[1.7174233]],[[2.01564637]],[[1.43899109]],[[0.90494685]]
['RN7SKP78'],[[0.9625084]],[[1.638188]],[[1.79289223]],[[1.78069913]],[[2.18065028]],[[1.86040093]],[[1.68403874]],[[0.94545879]],[[0.84913992]],[[0.93764142]],[[1.00795453]],[[1.10060689]],[[0.82392478]]
['RN7SKP292'],[[1.5594046]],[[2.11633632]],[[2.67242638]],[[2.87020937]],[[2.31631286]],[[1.94276478]],[[1.40964124]],[[0.98150744]],[[1.46336837]],[[1.45758159]],[[1.10869059]],[[1.24499866]],[[0.99415898]]
['HIST2H2BC'],[[0.86101767]],[[1.77219674]],[[1.75488838]],[[2.03348659]],[[1.6610803]],[[1.81297901]],[[1.27400383]],[[0.99121542]],[[1.06157344]],[[0.88871753]],[[0.81413469]],[[0.91563115]],[[0.8222178]]
['CNEP1R1'],[[1.03721663]],[[2.0173565]],[[1.9328217]],[[1.89079822]],[[2.06752576]],[[1.84139965]],[[1.41851449]],[[1.10181994]],[[1.05795904]],[[1.14025698]],[[0.90279615]],[[1.05686018]],[[0.89460589]]
['C1RL-AS1'],[[1.20427978]],[[1.959483]],[[2.17349084]],[[2.17582383]],[[2.12677751]],[[1.73477271]],[[1.41501005]],[[1.13667725]],[[1.27344526]],[[1.11557371]],[[0.82945694]],[[1.00947081]],[[0.79824069]]
['HCG27'],[[1.15389894]],[[1.91100823]],[[2.14473219]],[[2.11484947]],[[1.85843102]],[[1.37812305]],[[1.23102708]],[[1.00078817]],[[0.99292035]],[[1.09403027]],[[0.76387271]],[[0.9189849]],[[0.7514574]]
['MIR604'],[[1.17946445]],[[1.63818792]],[[2.13887027]],[[1.95350497]],[[1.36203757]],[[1.90673791]],[[1.60070856]],[[1.4168792]],[[1.38009402]],[[1.1509013]],[[0.8978076]],[[0.93807258]],[[0.92718039]]
['MIR619'],[[1.12820707]],[[2.54639102]],[[2.54649643]],[[1.74081392]],[[2.49810938]],[[2.07037901]],[[1.15677862]],[[1.8964444]],[[1.58667668]],[[0.3629588]],[[1.0388608]],[[1.36819447]],[[1.27171732]]
['SNORD12C'],[[1.55041503]],[[2.24974665]],[[2.24984747]],[[2.37428694]],[[2.13386893]],[[1.38506447]],[[1.56917237]],[[1.13625442]],[[1.07935594]],[[1.31470548]],[[0.80107114]],[[0.9253653]],[[0.91669034]]
['ZNF254'],[[0.84338624]],[[1.50300367]],[[1.69045643]],[[1.68422881]],[[2.03244631]],[[2.37680747]],[[1.20123362]],[[0.96524671]],[[0.99117623]],[[0.73574517]],[[0.88890852]],[[1.11926638]],[[0.8790989]]
['AL031985.1'],[[1.27682004]],[[2.24528889]],[[2.79548105]],[[2.24719166]],[[2.8785763]],[[2.07037836]],[[1.73821514]],[[1.32055417]],[[1.32347042]],[[0.51509772]],[[0.91636132]],[[1.1038571]],[[0.84858006]]
['ARHGAP19'],[[1.08395021]],[[1.91537427]],[[1.94552103]],[[1.87475542]],[[1.96627298]],[[1.34919384]],[[1.21966202]],[[1.1136508]],[[1.07935576]],[[1.02930186]],[[0.89926181]],[[1.0384215]],[[0.87829369]]
['ITGA1'],[[1.0730167]],[[1.33804584]],[[1.2468244]],[[1.06763172]],[[1.38203]],[[1.33376715]],[[1.16177354]],[[0.97013523]],[[1.04158465]],[[1.00022565]],[[0.66315712]],[[0.71867673]],[[0.67253187]]
['AC116407.1'],[[0.96250857]],[[2.38556674]],[[2.17681931]],[[2.64307354]],[[1.99118858]],[[2.14185799]],[[1.12459721]],[[1.06293549]],[[1.04863306]],[[1.10046828]],[[0.89617752]],[[1.26448863]],[[0.9052253]]
['AL137792.1'],[[1.12820695]],[[1.54877177]],[[1.72727582]],[[1.79050018]],[[1.64662137]],[[1.3283173]],[[1.41139707]],[[1.0629354]],[[0.90809046]],[[1.07620672]],[[0.75635601]],[[1.0497954]],[[0.84928194]]
['AL008729.1'],[[0.89954413]],[[1.54352657]],[[1.54361047]],[[1.85992156]],[[1.60628492]],[[0.98045669]],[[0.96285043]],[[0.63611945]],[[0.76808332]],[[0.91324372]],[[0.91790359]],[[1.17344719]],[[1.03155464]]
['MIR938'],[[1.0385105]],[[1.46499312]],[[1.97622758]],[[1.89009041]],[[2.10643944]],[[1.61084199]],[[1.98222359]],[[0.78753157]],[[0.91874798]],[[1.10046816]],[[0.74527669]],[[1.01862466]],[[0.79684254]]
['CKLF'],[[0.94657801]],[[1.74688033]],[[1.99471655]],[[1.78424371]],[[1.6738799]],[[1.61028071]],[[1.29690824]],[[1.14536278]],[[1.13758944]],[[1.02927802]],[[0.76368676]],[[0.8997443]],[[0.68345366]]
['AL391903.1'],[[1.09534655]],[[1.83101976]],[[1.83783105]],[[1.83317435]],[[1.85601545]],[[1.4134398]],[[1.3660212]],[[1.10489355]],[[1.00581943]],[[1.12923102]],[[0.73610108]],[[0.79849935]],[[0.62133798]]
['RNA5SP25'],[[0.96250849]],[[3.5315349]],[[1.46507476]],[[2.24719187]],[[2.23865089]],[[1.27632288]],[[1.98222356]],[[2.0934027]],[[0]],[[1.10046834]],[[1.33059412]],[[1.50259744]],[[1.35498147]]
['RNU6-920P'],[[1.2473031]],[[2.1572158]],[[2.15731494]],[[2.1455182]],[[2.27733501]],[[1.72463223]],[[1.44885123]],[[0.92705348]],[[1.07410532]],[[0.80708803]],[[0.96668464]],[[1.07521346]],[[0.73457711]]
['RNU2-6P'],[[0.72838977]],[[2.48663743]],[[2.68207334]],[[2.52520216]],[[2.92234075]],[[2.2048358]],[[1.49365214]],[[1.32659026]],[[1.0910003]],[[1.36979333]],[[1.17248473]],[[1.46053055]],[[0.97999235]]
['MTCO1P11'],[[1.40559497]],[[2.21088407]],[[2.37063497]],[[2.15681836]],[[2.21513695]],[[2.0982911]],[[1.53190642]],[[1.13074468]],[[1.35713202]],[[1.27852145]],[[1.13132424]],[[1.16689302]],[[1.04710572]]
['HCG14'],[[1.05523891]],[[1.95643458]],[[2.09809882]],[[2.22107444]],[[1.8895246]],[[1.11345018]],[[1.05178727]],[[0.99288551]],[[0.62893859]],[[1.02872479]],[[0.73349652]],[[0.71210319]],[[0.66325491]]
['RPL17P10'],[[1.39305089]],[[2.0941433]],[[2.62212493]],[[2.24719176]],[[1.9388303]],[[1.50006428]],[[1.6997263]],[[1.00818503]],[[1.16369376]],[[0.86180955]],[[0.98675245]],[[1.13815731]],[[0.92557911]]
['AC063965.1'],[[1.59262577]],[[2.52448497]],[[2.10482574]],[[1.8385325]],[[2.49810938]],[[2.19883249]],[[1.44436296]],[[1.22295486]],[[0.90165828]],[[1.26405435]],[[1.20450406]],[[1.21165753]],[[1.04550007]]
['RBMS1P1'],[[0.7562945]],[[1.7761071]],[[1.88401146]],[[1.93672681]],[[1.80863088]],[[1.53197072]],[[1.1597774]],[[1.15900338]],[[1.16832364]],[[1.04871012]],[[0.8578342]],[[1.1286996]],[[0.89015258]]
['AC012368.1'],[[1.04016486]],[[1.89700667]],[[2.00575958]],[[2.10773382]],[[1.81041393]],[[1.18160165]],[[1.13700174]],[[0.96409455]],[[0.80858006]],[[0.97763076]],[[0.68093393]],[[0.84865062]],[[0.7123627]]
['TMEM185B'],[[1.30262731]],[[2.60900047]],[[2.700632]],[[2.62205021]],[[2.34859265]],[[1.81418236]],[[1.56577632]],[[1.29182438]],[[1.34447811]],[[1.02768123]],[[1.1672737]],[[1.39567897]],[[1.19137147]]
['USF1P1'],[[1.13860552]],[[2.01854311]],[[2.65130036]],[[2.24719188]],[[2.42782355]],[[2.28905832]],[[1.53693138]],[[1.15988852]],[[0.98515181]],[[1.19963031]],[[1.01414177]],[[1.2589248]],[[1.05554964]]
['KLLN'],[[1.91711441]],[[2.0175228]],[[2.10662514]],[[1.81295793]],[[2.20119319]],[[1.92968799]],[[1.60374843]],[[1.26781242]],[[1.49793697]],[[1.43424631]],[[1.10530504]],[[1.23890792]],[[1.08269621]]
['FCF1P1'],[[0.56007693]],[[1.86430845]],[[2.26754162]],[[2.14902575]],[[2.41670031]],[[1.64768897]],[[1.15677904]],[[0.34743282]],[[0.83120035]],[[0.65271276]],[[0.91906425]],[[1.195619]],[[0.93980347]]
['AL592301.1'],[[0.96250868]],[[3.29323953]],[[2.65130018]],[[1.16940746]],[[2.35975681]],[[2.39687918]],[[1.40023936]],[[1.06293554]],[[1.22386185]],[[1.53956647]],[[0.80871876]],[[1.23331285]],[[0.95408508]]
['MTND6P5'],[[1.42318961]],[[2.17671925]],[[2.17681879]],[[2.13976053]],[[2.54762085]],[[2.22799117]],[[1.38385356]],[[1.16201792]],[[1.02299992]],[[0.99146973]],[[1.27270355]],[[1.2629518]],[[1.05020358]]
['MTATP6P11'],[[1.00101001]],[[1.70029894]],[[2.04623627]],[[1.80668906]],[[2.1064393]],[[1.88220994]],[[1.24257877]],[[1.0205326]],[[0.97429427]],[[1.01228585]],[[1.02817968]],[[0.88068069]],[[0.88829063]]
['MTND1P11'],[[1.20795719]],[[1.97613188]],[[1.84769339]],[[1.82497124]],[[2.30047441]],[[1.86443137]],[[1.42561761]],[[1.06293531]],[[1.16369376]],[[0.8400179]],[[1.10939102]],[[1.02270717]],[[1.01011737]]
['AC093495.1'],[[1.11510292]],[[1.9952199]],[[2.12576439]],[[2.11414109]],[[1.7122665]],[[1.31610665]],[[1.26090666]],[[1.01514389]],[[0.99266487]],[[1.01309743]],[[0.88954277]],[[1.13551458]],[[0.97944258]]
['AL391825.1'],[[1.08759641]],[[2.30178967]],[[2.60349951]],[[2.47346063]],[[2.290589]],[[1.60910512]],[[1.48913754]],[[1.13125813]],[[1.32570752]],[[1.11826195]],[[0.76185688]],[[1.05359392]],[[0.74688439]]
['GK3P'],[[1.53475391]],[[3.5315349]],[[4.21783385]],[[3.61385406]],[[2.84784842]],[[3.01988729]],[[3.3005701]],[[2.0934027]],[[2.32398474]],[[1.71742294]],[[2.19066753]],[[2.157944]],[[1.64085285]]
['AL360091.2'],[[1.33222824]],[[1.93243721]],[[1.93253151]],[[1.9719984]],[[1.95473856]],[[1.78500591]],[[1.34171746]],[[1.00147355]],[[0.66695012]],[[1.3013716]],[[1.07524092]],[[1.05737772]],[[0.85734003]]
['AL021707.3'],[[1.150398]],[[2.59224141]],[[2.53088332]],[[2.83930225]],[[2.69839017]],[[1.91712357]],[[1.26618437]],[[1.13284623]],[[1.10090727]],[[0.9860683]],[[1.1105794]],[[1.38636742]],[[1.20230072]]
['AOAH-IT1'],[[1.27931716]],[[1.77189076]],[[2.07379051]],[[2.26223013]],[[2.02580833]],[[1.74569584]],[[1.49090539]],[[1.22637586]],[[1.27408514]],[[1.11403007]],[[1.08480804]],[[1.24998851]],[[0.96879678]]
['LINC01001'],[[1.14236793]],[[2.01473884]],[[2.62158928]],[[2.36636566]],[[2.20377809]],[[2.27113723]],[[1.74880997]],[[1.41330805]],[[1.35291774]],[[1.23406403]],[[1.46267434]],[[1.60476397]],[[1.36345784]]
['ARHGAP26-IT1'],[[0.96973116]],[[1.59203001]],[[2.14756517]],[[2.01868821]],[[2.29234102]],[[1.40968931]],[[1.35138259]],[[1.14580367]],[[1.09958338]],[[1.06022802]],[[0.77315212]],[[0.95203461]],[[0.78215415]]
['LINC01353'],[[1.06670771]],[[2.41517368]],[[2.65129989]],[[2.59569839]],[[2.8478482]],[[1.72133469]],[[1.41395992]],[[1.3739961]],[[1.34551228]],[[1.21429861]],[[0.90864848]],[[1.17019115]],[[0.82228833]]
['AL645568.2'],[[1.11390549]],[[2.04302985]],[[1.9565294]],[[2.24719155]],[[2.30596536]],[[1.76209161]],[[1.56917194]],[[1.75548062]],[[0.97923965]],[[1.16881166]],[[1.00308699]],[[1.08543112]],[[1.07819561]]
['AL162377.1'],[[1.34487967]],[[2.39312245]],[[2.30251375]],[[2.52848264]],[[2.09922873]],[[1.2981591]],[[1.32621799]],[[1.1203844]],[[1.23453681]],[[1.1496132]],[[1.04411644]],[[1.29873552]],[[1.03203144]]
['AL355490.2'],[[0.81471966]],[[1.63818795]],[[2.28502052]],[[2.24719165]],[[1.89827594]],[[1.58067225]],[[1.12459721]],[[0.72552907]],[[1.52104843]],[[0.93764133]],[[1.06136894]],[[1.2798764]],[[0.65714985]]
['CSF2RBP1'],[[0.65626167]],[[1.90120534]],[[2.18182648]],[[2.13627133]],[[1.81720759]],[[2.00798219]],[[1.74956403]],[[0.90706933]],[[1.21647678]],[[1.00822068]],[[0.66651159]],[[0.96947997]],[[0.72303691]]
['DPYD-IT1'],[[0.9625084]],[[1.51027973]],[[1.96542723]],[[2.12856424]],[[2.23865119]],[[1.43650848]],[[1.27877269]],[[1.17156219]],[[0.90165828]],[[1.10046805]],[[1.08280663]],[[1.0550924]],[[0.99274472]]
['FLJ22447'],[[1.85156403]],[[2.31074698]],[[2.74900363]],[[3.08664058]],[[3.44874442]],[[1.80275774]],[[1.44436296]],[[0.627223]],[[1.00128583]],[[1.28113649]],[[1.64282763]],[[1.60431993]],[[0.96933274]]
['FAM157B'],[[0.91201207]],[[2.06898404]],[[2.24538975]],[[2.34874843]],[[2.05199772]],[[1.93986115]],[[1.56657055]],[[1.23606571]],[[1.47054672]],[[1.20145194]],[[1.11308743]],[[1.4003157]],[[1.0029706]]
['AC005529.1'],[[0.7973235]],[[1.74308189]],[[2.55852447]],[[2.04368808]],[[2.01104802]],[[1.81900221]],[[1.45877556]],[[0.56956793]],[[0.91874798]],[[1.10046816]],[[0.73401075]],[[0.74598387]],[[0.51957254]]
['HSPA8P3'],[[0.74643267]],[[2.00655214]],[[1.7065775]],[[1.38189522]],[[2.18346551]],[[1.14993288]],[[0.88217149]],[[0.5526629]],[[0.25195039]],[[0.40808831]],[[0.55650839]],[[0.74325715]],[[0.69387117]]
['KIAA0040'],[[0.89397252]],[[2.2646439]],[[2.37727677]],[[2.2617687]],[[2.19340271]],[[1.74150705]],[[1.36239993]],[[1.2241731]],[[1.23820464]],[[1.04487404]],[[0.9551058]],[[1.16661537]],[[0.96023511]]
