['NDUFAF7'],[[0.84954759]],[[1.60996168]],[[1.64187681]],[[1.68035446]],[[1.68372045]],[[1.58672333]],[[1.05762062]],[[0.83858884]],[[0.90365146]],[[0.94334394]],[[0.98441255]],[[1.06531272]],[[0.9452677]]
['CD46'],[[0.97949275]],[[1.62892467]],[[1.5996862]],[[1.47618832]],[[1.51274751]],[[1.21457106]],[[1.20611567]],[[1.0555376]],[[0.94297306]],[[1.00133145]],[[0.77526612]],[[0.88180706]],[[0.77417007]]
['RSRP1'],[[0.80483434]],[[1.72470275]],[[1.76206162]],[[1.72761992]],[[1.60787461]],[[1.45449152]],[[1.24544328]],[[1.06739247]],[[1.00168257]],[[1.10755811]],[[0.87495661]],[[0.97970742]],[[0.85648028]]
['MARC2'],[[0.7070507]],[[1.56376654]],[[1.35903519]],[[1.52295404]],[[2.23865099]],[[1.27632317]],[[0.7275122]],[[0.68266217]],[[0.37498338]],[[0.81789199]],[[0.803824]],[[0.57776046]],[[0.94320516]]
['SPP1'],[[1.5347542]],[[2.35279122]],[[2.78015466]],[[2.85717745]],[[2.92837857]],[[0]],[[1.40023936]],[[1.49328704]],[[2.04147395]],[[1.53956647]],[[3.86950964]],[[3.44341378]],[[3.42785224]]
['UBN1'],[[1.01768934]],[[1.52920692]],[[1.61736712]],[[1.58044866]],[[1.45024693]],[[1.26060107]],[[1.05710543]],[[0.95090403]],[[0.97843867]],[[1.12300692]],[[0.8321652]],[[0.93138984]],[[0.79018278]]
['DNAH7'],[[0.8905058]],[[1.79280148]],[[1.79289223]],[[2.097318]],[[1.87408152]],[[1.64768868]],[[1.44436296]],[[1.13625429]],[[0.61756595]],[[0.59923137]],[[0.60661692]],[[0.70746029]],[[0.71889612]]
['PTBP3'],[[1.01699696]],[[1.73181463]],[[1.70636211]],[[1.64760471]],[[1.74510957]],[[1.54600251]],[[1.20583836]],[[1.04628442]],[[0.96171822]],[[0.99021329]],[[0.92794876]],[[1.05155617]],[[0.90948053]]
['NR4A3'],[[1.011824]],[[1.2529883]],[[1.32724932]],[[1.14050283]],[[1.55990227]],[[0.85813257]],[[0.57708895]],[[1.2157239]],[[0.25195029]],[[1.25667073]],[[1.23590399]],[[0.99660106]],[[0.85566484]]
['YIPF4'],[[0.99238727]],[[1.59751382]],[[1.60371327]],[[1.50607137]],[[1.62269233]],[[1.25695687]],[[1.07541514]],[[0.9755503]],[[0.91957427]],[[1.02878445]],[[0.84374205]],[[0.99174483]],[[0.85011448]]
['GNA13'],[[0.96958925]],[[1.64915547]],[[1.62697338]],[[1.55932989]],[[1.60357687]],[[1.47699822]],[[1.15991102]],[[1.11445288]],[[1.00916867]],[[0.97940509]],[[0.8753244]],[[0.9971136]],[[0.8599876]]
['TRIM6'],[[1.15917978]],[[1.55418815]],[[1.86440054]],[[1.69979474]],[[1.99118887]],[[1.27632288]],[[1.12459742]],[[1.33619692]],[[0.73799425]],[[1.10046834]],[[0.60362454]],[[1.09091986]],[[0.90557522]]
['TNFSF10'],[[0.81247359]],[[1.85869503]],[[1.8185178]],[[1.74986533]],[[1.76486801]],[[1.7677855]],[[1.2940376]],[[1.1059231]],[[1.04930459]],[[0.9584508]],[[0.76258011]],[[0.96574583]],[[0.79673251]]
['ADGRE5'],[[1.01332799]],[[1.80553406]],[[1.98288987]],[[1.93574039]],[[1.66413651]],[[1.30806041]],[[1.34164763]],[[1.18037982]],[[1.12278713]],[[1.1126484]],[[0.81748628]],[[1.03169953]],[[0.85413981]]
['NMI'],[[0.91784613]],[[1.81331061]],[[1.81937935]],[[1.70499572]],[[1.75913233]],[[1.47562134]],[[1.11425153]],[[1.00283155]],[[0.9829987]],[[0.92184168]],[[0.78539141]],[[0.93689901]],[[0.81947677]]
['RAP2C'],[[1.08057607]],[[1.63141849]],[[1.61901156]],[[1.57143488]],[[1.64497022]],[[1.46446676]],[[1.24345174]],[[1.17660469]],[[1.12129769]],[[1.07042446]],[[1.02277781]],[[1.22478526]],[[1.02610805]]
['COQ8B'],[[1.11344508]],[[1.72444091]],[[1.88579292]],[[1.92923787]],[[1.73153991]],[[1.16556576]],[[1.19805732]],[[1.078343]],[[1.16608195]],[[1.0951732]],[[1.02466555]],[[1.19458076]],[[0.99044389]]
['PPP4R1L'],[[1.04245536]],[[1.52850378]],[[1.64080006]],[[1.56915913]],[[1.59191501]],[[1.65723717]],[[1.40178065]],[[1.09113811]],[[1.08223054]],[[1.12412459]],[[0.93117991]],[[1.00496067]],[[0.82274663]]
['USP9X'],[[0.99459744]],[[1.55575525]],[[1.56320162]],[[1.50313937]],[[1.57936817]],[[1.39532694]],[[1.12116615]],[[1.0654246]],[[1.00564264]],[[1.01746047]],[[0.8804129]],[[1.00150464]],[[0.90545636]]
['SIRT5'],[[1.02482801]],[[1.54609859]],[[1.57075974]],[[1.58496392]],[[1.58395035]],[[0.95571598]],[[0.94871762]],[[0.85810118]],[[0.98245895]],[[0.92011957]],[[1.01795476]],[[1.19428179]],[[0.99319433]]
['NRN1'],[[1.48128859]],[[2.04613944]],[[1.82511194]],[[1.96893239]],[[1.61655538]],[[2.00087978]],[[1.2755192]],[[1.4298978]],[[1.62188643]],[[1.47504978]],[[1.34509721]],[[1.82401826]],[[1.37183199]]
['DOK4'],[[0.98363655]],[[1.6884072]],[[1.88885664]],[[1.96194043]],[[1.65722197]],[[1.59720689]],[[1.43776338]],[[1.29409826]],[[1.51015608]],[[1.10822393]],[[0.65535942]],[[1.04158182]],[[0.70252979]]
['TM9SF2'],[[0.98912041]],[[1.73142868]],[[1.66005764]],[[1.55291776]],[[1.68994295]],[[1.39941289]],[[1.26282302]],[[1.17340624]],[[1.00480951]],[[1.09111519]],[[0.88941304]],[[0.98695504]],[[0.90424117]]
['FOSB'],[[0.79553661]],[[1.67436765]],[[2.05735107]],[[2.04814202]],[[1.76714424]],[[0.36764682]],[[0.66190768]],[[0.75623073]],[[0.46637304]],[[1.1769623]],[[1.10636423]],[[1.32518622]],[[1.20975903]]
['STAT5A'],[[0.89310472]],[[1.79691599]],[[1.9183937]],[[1.76970046]],[[1.5021952]],[[1.42475903]],[[1.2555742]],[[1.1743102]],[[1.27686293]],[[1.04147319]],[[0.87314261]],[[1.09138335]],[[0.93818467]]
['RHOT1'],[[0.91590758]],[[1.78246493]],[[1.73226063]],[[1.65154288]],[[1.7257669]],[[1.52283624]],[[1.21376479]],[[1.07593011]],[[1.03237413]],[[1.05128371]],[[0.86301332]],[[1.05342443]],[[0.91806411]]
['FGD3'],[[1.10390684]],[[1.58654531]],[[1.7286647]],[[1.69994432]],[[1.50307584]],[[1.37133096]],[[1.22767285]],[[1.0833307]],[[1.13431095]],[[1.09967453]],[[0.89070337]],[[1.03237667]],[[0.87623992]]
['STYXL1'],[[0.98105607]],[[1.69871111]],[[1.68574224]],[[1.8488539]],[[1.63453047]],[[1.32882619]],[[1.25437484]],[[1.27624808]],[[1.22111814]],[[1.1507363]],[[0.72541058]],[[0.91064846]],[[0.7986019]]
['DOCK4'],[[1.01894429]],[[1.88642316]],[[1.91579797]],[[1.80023534]],[[1.50718988]],[[1.7486637]],[[1.31328735]],[[1.09496106]],[[1.23981543]],[[1.11112138]],[[0.78558461]],[[1.15841101]],[[0.90268467]]
['HAT1'],[[0.92615621]],[[1.86430756]],[[1.77815526]],[[1.75423185]],[[1.66624485]],[[1.24780697]],[[1.11589283]],[[0.98039023]],[[0.78845235]],[[0.92995994]],[[0.85552934]],[[0.92881617]],[[0.84643316]]
['LOXL1'],[[0.65004498]],[[2.05974249]],[[1.86440054]],[[2.35680191]],[[1.57713286]],[[1.99517257]],[[1.30772484]],[[1.39712745]],[[1.13890573]],[[1.10046834]],[[0.87518907]],[[1.36653227]],[[0.95468066]]
['PHF20L1'],[[0.97856507]],[[1.70367484]],[[1.74267321]],[[1.68247399]],[[1.79355232]],[[1.4053031]],[[1.19081179]],[[1.08815553]],[[1.03726857]],[[1.13642401]],[[0.86202747]],[[0.97263167]],[[0.84668896]]
['TMEM8A'],[[1.15504285]],[[1.75166957]],[[1.81884357]],[[1.77867479]],[[1.54835263]],[[1.4523311]],[[1.30233662]],[[1.27857883]],[[1.34214453]],[[1.25120816]],[[1.0007735]],[[1.19290343]],[[1.02684327]]
['AFDN'],[[1.01617247]],[[1.64598494]],[[1.45955444]],[[1.50024529]],[[1.46054662]],[[1.1324259]],[[0.81060938]],[[0.75816228]],[[0.6488125]],[[1.06783177]],[[1.9796173]],[[2.02278018]],[[1.9281893]]
['HELZ2'],[[1.11222594]],[[1.75217528]],[[1.85024735]],[[1.78891046]],[[1.67203181]],[[1.19399151]],[[1.10631589]],[[1.02590395]],[[1.07834286]],[[1.06007121]],[[1.03675548]],[[1.27907156]],[[1.10203477]]
['OSBPL2'],[[1.06350141]],[[1.55525836]],[[1.64592123]],[[1.56714614]],[[1.461357]],[[1.43921123]],[[1.175547]],[[1.0637569]],[[1.0658986]],[[1.10466745]],[[0.87956708]],[[0.99568185]],[[0.84520091]]
['SESN2'],[[0.83602682]],[[1.15556347]],[[1.17731394]],[[1.20578469]],[[1.02207294]],[[0.83124285]],[[0.94927956]],[[1.00711593]],[[1.03139799]],[[1.10046805]],[[1.04555443]],[[1.26125423]],[[1.14385071]]
['SYNE1'],[[1.2686272]],[[1.6859437]],[[1.76793086]],[[1.71638955]],[[1.82785962]],[[1.07381403]],[[0.82319837]],[[0.93271387]],[[1.04408251]],[[0.88553154]],[[1.01892711]],[[1.167623]],[[1.02450107]]
['RLIM'],[[0.87813214]],[[1.89119105]],[[1.88870439]],[[1.76969956]],[[1.9369476]],[[1.59454847]],[[1.16176113]],[[1.05962881]],[[1.00761309]],[[0.92667767]],[[0.89668368]],[[1.05952255]],[[0.88914809]]
['TRIM22'],[[1.0835544]],[[1.60772127]],[[1.66342513]],[[1.64065444]],[[1.6181063]],[[1.29169483]],[[1.06004228]],[[0.97906953]],[[1.01103998]],[[0.85582882]],[[1.06824123]],[[1.28405519]],[[1.09114021]]
['SERINC3'],[[0.99473043]],[[1.70681699]],[[1.69454136]],[[1.65450396]],[[1.63056568]],[[1.28425167]],[[1.11833484]],[[1.10370236]],[[1.07776544]],[[1.04597994]],[[0.94933737]],[[1.05012894]],[[0.94354074]]
['MBD2'],[[0.99352364]],[[1.71895322]],[[1.75106971]],[[1.71841242]],[[1.70340139]],[[1.51694858]],[[1.22338327]],[[1.06643883]],[[1.0027281]],[[1.05089997]],[[0.97624944]],[[1.10322386]],[[0.95047313]]
['PTPN22'],[[1.00026142]],[[1.45751078]],[[1.34854228]],[[1.32587476]],[[1.61768126]],[[1.04585981]],[[0.88064122]],[[0.9143506]],[[0.81553185]],[[0.77568496]],[[0.89416614]],[[1.0255947]],[[0.93072691]]
['SLC38A2'],[[0.81883559]],[[1.78817636]],[[1.70510483]],[[1.647388]],[[1.87720456]],[[1.2438227]],[[1.00522811]],[[0.90881434]],[[0.7375807]],[[0.92176071]],[[0.76604191]],[[0.90063713]],[[0.78586853]]
['KIDINS220'],[[1.05065988]],[[1.63903225]],[[1.69117852]],[[1.62201001]],[[1.65659409]],[[1.48445245]],[[1.22694142]],[[1.13137312]],[[1.09954065]],[[1.07927845]],[[0.95302361]],[[1.07474789]],[[0.94513439]]
['TCN1'],[[1.1155568]],[[1.6988012]],[[1.60602567]],[[1.59672229]],[[1.6756718]],[[0.86184518]],[[0.71762694]],[[0.87875847]],[[1.00956073]],[[1.11805871]],[[1.09965528]],[[1.38990388]],[[1.24223706]]
['CARS2'],[[1.12057787]],[[1.59328425]],[[1.71820412]],[[1.7586567]],[[1.68100052]],[[1.51043676]],[[1.38705402]],[[1.21368669]],[[1.23769688]],[[1.09446844]],[[0.98062793]],[[1.06100335]],[[0.90188336]]
['ANKRD6'],[[1.269302]],[[1.66961693]],[[1.80452305]],[[1.46347284]],[[1.4737802]],[[1.10963049]],[[1.09785535]],[[1.08931671]],[[0.9337046]],[[1.11403007]],[[0.92268266]],[[1.08938601]],[[0.94629469]]
['AGAP2'],[[1.10957808]],[[1.71577401]],[[1.82298082]],[[1.77700129]],[[1.56360551]],[[1.21146902]],[[1.07198291]],[[1.05890778]],[[1.08395456]],[[1.08898673]],[[1.00241158]],[[1.18801177]],[[1.01431218]]
['MDM2'],[[1.45398016]],[[1.87564623]],[[1.91089158]],[[1.83722242]],[[1.8341499]],[[1.04785318]],[[1.12331631]],[[0.97775796]],[[0.86568578]],[[1.13212468]],[[0.93239054]],[[1.1504649]],[[0.9704949]]
['ZNF670-ZNF695'],[[0]],[[1.46499322]],[[1.46507471]],[[1.52295438]],[[1.35039253]],[[0]],[[0.57708894]],[[0.86146602]],[[1.22386191]],[[0.8938918]],[[0.56115127]],[[0.97975095]],[[0.63450856]]
['RNASEL'],[[0.991603]],[[1.67994683]],[[1.71349292]],[[1.65929406]],[[1.62813248]],[[1.34138517]],[[1.13390474]],[[1.02716933]],[[1.02149042]],[[0.99266191]],[[0.90440897]],[[1.0732159]],[[0.92959486]]
['SP110'],[[1.01632172]],[[1.66620845]],[[1.76015174]],[[1.7003523]],[[1.53863904]],[[1.39839655]],[[1.20989718]],[[1.0960527]],[[1.14279832]],[[0.99096345]],[[0.9199818]],[[1.09520422]],[[0.91106346]]
['APPL2'],[[1.09843149]],[[1.45370124]],[[1.52349265]],[[1.52410353]],[[1.38805958]],[[1.28561269]],[[1.10165951]],[[1.0162127]],[[1.01358995]],[[1.04775269]],[[0.88713834]],[[1.04120068]],[[0.87367165]]
['WASHC4'],[[0.99107953]],[[1.64019128]],[[1.56591187]],[[1.49275889]],[[1.7254942]],[[1.58548729]],[[1.28039428]],[[1.05077901]],[[0.92348937]],[[1.08374162]],[[0.86065786]],[[0.95845793]],[[0.8721792]]
['ITM2B'],[[0.96305866]],[[1.67757248]],[[1.6567773]],[[1.61735297]],[[1.60755157]],[[1.5630485]],[[1.2121243]],[[1.10661063]],[[1.02113085]],[[0.99724047]],[[0.7820924]],[[0.89279138]],[[0.77171256]]
['DBNL'],[[1.07786398]],[[1.65653016]],[[1.70177455]],[[1.69642253]],[[1.58288166]],[[1.43587728]],[[1.20964236]],[[1.12992598]],[[1.12739012]],[[1.07978875]],[[0.98169904]],[[1.11996776]],[[0.96952381]]
['MARCH7'],[[1.00980255]],[[1.4722768]],[[1.48771649]],[[1.47777083]],[[1.58496196]],[[1.38682977]],[[1.12979626]],[[0.90401785]],[[0.84012668]],[[0.96971552]],[[0.80695535]],[[0.90627588]],[[0.78591266]]
['TANK'],[[1.02095379]],[[1.57102793]],[[1.58780788]],[[1.58673477]],[[1.60199121]],[[1.44079341]],[[1.30025355]],[[1.13992497]],[[1.05625469]],[[1.09378122]],[[0.93122375]],[[1.08228028]],[[0.97147478]]
['SKIL'],[[0.93311951]],[[1.71283443]],[[1.71902419]],[[1.69420329]],[[2.13000509]],[[1.55225155]],[[1.32514508]],[[1.11394572]],[[1.089215]],[[1.02567515]],[[1.00578722]],[[1.15620705]],[[0.98214776]]
['DNAJB5'],[[1.24922584]],[[2.05383473]],[[2.16772909]],[[2.29239632]],[[2.20149896]],[[0.7157069]],[[0.68068059]],[[0.65967236]],[[0.60126807]],[[1.11283225]],[[1.03955129]],[[1.39017169]],[[1.1722922]]
['FAM8A1'],[[0.8624638]],[[1.71215182]],[[1.6378999]],[[1.61590407]],[[1.60626139]],[[1.53568872]],[[1.15531791]],[[1.00215745]],[[1.0549223]],[[0.9799109]],[[0.86160058]],[[1.01301403]],[[0.8345001]]
['CASP1'],[[0.94956623]],[[1.79781342]],[[1.85970038]],[[1.90157405]],[[1.85002094]],[[1.45962367]],[[1.3691476]],[[1.2412456]],[[1.17980914]],[[1.08564145]],[[0.93212483]],[[1.12497199]],[[0.9769741]]
['RAB1A'],[[0.89218582]],[[1.7122791]],[[1.72991195]],[[1.55473089]],[[1.86194725]],[[1.55002025]],[[1.18162447]],[[1.04715009]],[[0.95157571]],[[0.90856722]],[[0.80289868]],[[0.933114]],[[0.80873969]]
['ACTR2'],[[0.97182242]],[[1.60000772]],[[1.58913642]],[[1.51248744]],[[1.6512193]],[[1.46961642]],[[1.22544817]],[[1.12102376]],[[1.02440111]],[[0.9981281]],[[0.8052463]],[[0.93591495]],[[0.8259839]]
['FBXO11'],[[0.97036477]],[[1.55704451]],[[1.50366227]],[[1.5016973]],[[1.6711779]],[[1.5347576]],[[1.12467402]],[[0.93923215]],[[0.85644632]],[[0.9909799]],[[0.85454994]],[[0.96662572]],[[0.85600048]]
['PARP9'],[[0.97517338]],[[1.82233874]],[[1.92695365]],[[1.86992699]],[[1.83961657]],[[1.6339281]],[[1.35334687]],[[1.14703403]],[[1.18199095]],[[0.9494116]],[[0.93767583]],[[1.12993004]],[[1.00966468]]
['KIAA1109'],[[1.08206349]],[[1.54137984]],[[1.53447161]],[[1.42740632]],[[1.50987316]],[[1.20868544]],[[1.08976806]],[[0.96100286]],[[0.83791772]],[[0.96871174]],[[0.89650502]],[[0.98900329]],[[0.89505135]]
['CCNG2'],[[0.92139118]],[[1.5353584]],[[1.46953957]],[[1.32543774]],[[1.41925711]],[[1.29015141]],[[1.05940451]],[[0.98790585]],[[0.94188747]],[[0.95853826]],[[0.82933603]],[[0.95468033]],[[0.79136158]]
['PPP3CA'],[[1.01222349]],[[1.63785201]],[[1.65048026]],[[1.60752602]],[[1.62344055]],[[1.41577084]],[[1.21799816]],[[1.1572819]],[[1.06189367]],[[1.04804397]],[[0.87092133]],[[0.99767279]],[[0.83354336]]
['ETV6'],[[0.94018899]],[[1.77816067]],[[1.95223115]],[[1.8898103]],[[1.7328562]],[[1.44173832]],[[1.34741418]],[[1.24635416]],[[1.24051521]],[[1.10113308]],[[0.95246936]],[[1.10215816]],[[0.95420594]]
['NUP58'],[[1.04101692]],[[1.65228093]],[[1.671607]],[[1.61918199]],[[1.76717945]],[[1.41059046]],[[1.24576935]],[[1.02131496]],[[0.92155333]],[[1.05588467]],[[0.88390021]],[[0.98283025]],[[0.86178974]]
['MTMR6'],[[1.02458234]],[[1.55818307]],[[1.57808004]],[[1.51776502]],[[1.73530604]],[[1.490101]],[[1.17073063]],[[1.05379466]],[[1.00234554]],[[1.00857565]],[[0.93103279]],[[1.06425137]],[[0.91436051]]
['SLC46A3'],[[0.93506118]],[[1.90644496]],[[1.82331236]],[[1.87405602]],[[1.96038393]],[[1.64557487]],[[1.08198304]],[[0.92824816]],[[0.9099529]],[[0.90956831]],[[0.90740578]],[[1.04346685]],[[0.93297568]]
['ABHD13'],[[0.96768913]],[[1.72553249]],[[1.62575887]],[[1.56181428]],[[1.86576467]],[[1.530123]],[[1.0770104]],[[1.05550611]],[[0.92709278]],[[1.0003662]],[[0.90917675]],[[1.04013533]],[[0.88468995]]
['PELI2'],[[0.97788568]],[[1.63663566]],[[1.61821435]],[[1.55736287]],[[1.64239066]],[[1.37697224]],[[1.21703516]],[[1.20131674]],[[1.10699354]],[[1.05309829]],[[0.80718287]],[[0.93360616]],[[0.8162084]]
['BNIP2'],[[0.99385513]],[[1.66623457]],[[1.58783899]],[[1.57190262]],[[1.73022541]],[[1.60604143]],[[1.24117581]],[[1.12019301]],[[1.03196642]],[[0.99697689]],[[0.88600623]],[[1.01466243]],[[0.89847722]]
['NCOA2'],[[1.06480187]],[[1.65394422]],[[1.72625534]],[[1.61970817]],[[1.59191132]],[[1.35984306]],[[1.20355215]],[[1.1344787]],[[1.148802]],[[1.09482634]],[[0.9531066]],[[1.08655785]],[[0.96247846]]
['NEIL1'],[[1.61991873]],[[1.81359607]],[[2.0334892]],[[2.36432143]],[[1.99118864]],[[0.89011583]],[[0.90400409]],[[1.10528695]],[[0.96648891]],[[1.11142459]],[[1.23875948]],[[1.46138659]],[[1.16099831]]
['USP3'],[[1.16823397]],[[1.62238733]],[[1.65332047]],[[1.62065493]],[[1.70220542]],[[1.3776275]],[[1.19847463]],[[1.07303387]],[[0.96078329]],[[1.09412925]],[[0.86598609]],[[0.99273875]],[[0.88419722]]
['IGSF6'],[[0.84851285]],[[1.59837718]],[[1.68565977]],[[1.56375336]],[[1.56553584]],[[1.63435033]],[[1.44580397]],[[1.20639473]],[[1.07602774]],[[1.10745182]],[[0.84803844]],[[0.99026507]],[[0.7918545]]
['NPEPPS'],[[1.04016547]],[[1.62885216]],[[1.61700155]],[[1.62795877]],[[1.59100147]],[[1.51795164]],[[1.3072216]],[[1.11477438]],[[1.09566221]],[[1.13021151]],[[0.88002808]],[[1.00910382]],[[0.87522486]]
['ARSG'],[[1.19182351]],[[1.69785091]],[[1.78746081]],[[1.67079]],[[1.44827066]],[[1.17117096]],[[1.20850816]],[[1.07742832]],[[1.01980916]],[[1.01963135]],[[1.09422978]],[[1.19232906]],[[1.03126666]]
['CSNK1D'],[[1.12988996]],[[1.97844571]],[[2.08555756]],[[2.05877147]],[[1.91742666]],[[1.40589655]],[[1.27275685]],[[1.08554439]],[[1.17317199]],[[1.12160853]],[[0.89630228]],[[1.0562005]],[[0.90002218]]
['SECTM1'],[[0.98333509]],[[2.07347071]],[[2.26188874]],[[2.18695336]],[[1.92606851]],[[1.73755148]],[[1.55463885]],[[1.35289823]],[[1.5257942]],[[1.10330413]],[[0.93861401]],[[1.19403589]],[[0.99404026]]
['MOB3C'],[[1.06862895]],[[1.67424317]],[[1.70295897]],[[1.65355532]],[[1.67162979]],[[1.21003675]],[[1.03659611]],[[1.0087188]],[[0.98042856]],[[1.00146555]],[[1.12079552]],[[1.2947087]],[[1.12972741]]
['ABL2'],[[0.95899239]],[[1.53678462]],[[1.64641213]],[[1.64754297]],[[1.72423894]],[[1.21135032]],[[0.99530986]],[[0.95629728]],[[0.87738739]],[[0.88348975]],[[0.89144408]],[[1.06039672]],[[0.95574489]]
['INTS3'],[[1.06690123]],[[1.67154987]],[[1.83989291]],[[1.85763381]],[[1.75545455]],[[1.38503585]],[[1.27351738]],[[1.07116379]],[[1.12020923]],[[1.05673639]],[[0.97290821]],[[1.11351617]],[[0.97616254]]
['DEGS1'],[[0.90649754]],[[1.54573254]],[[1.51405995]],[[1.53198193]],[[1.57019058]],[[1.42900874]],[[1.21476666]],[[1.06925717]],[[1.09083285]],[[0.98678435]],[[0.82378289]],[[0.97958661]],[[0.83495507]]
['CALM2'],[[1.18264115]],[[1.83865502]],[[1.67363657]],[[1.55359264]],[[1.61367838]],[[1.29470062]],[[1.09401677]],[[1.00625321]],[[0.82953132]],[[0.97744405]],[[0.86111037]],[[0.98181122]],[[0.87984816]]
['RAB5A'],[[0.93585955]],[[1.54979132]],[[1.53182385]],[[1.5060577]],[[1.51649066]],[[1.41945148]],[[1.14355739]],[[1.07490257]],[[1.0299511]],[[0.9805748]],[[0.83243274]],[[1.09008173]],[[0.94359202]]
['GTF2H2'],[[0.77101965]],[[1.68263745]],[[1.97622816]],[[1.71622622]],[[1.83140887]],[[1.34093902]],[[0.461241]],[[1.03056915]],[[1.0165663]],[[0.61116099]],[[0.9664322]],[[0.86399699]],[[0.85290755]]
['FEM1C'],[[0.95706416]],[[1.73965345]],[[1.56477407]],[[1.64834696]],[[1.83529198]],[[1.71873996]],[[1.20965998]],[[0.99441215]],[[0.92334118]],[[1.02559167]],[[1.06472208]],[[1.19231097]],[[1.10187431]]
['FBXO38'],[[1.14078241]],[[1.54272279]],[[1.55236778]],[[1.60780727]],[[1.63650295]],[[1.48919248]],[[1.24213066]],[[1.11486009]],[[1.07805471]],[[1.09102569]],[[0.92721314]],[[1.0612642]],[[0.92335915]]
['TBC1D7'],[[1.24985316]],[[1.51988714]],[[1.59574939]],[[1.51658454]],[[1.50742594]],[[1.15082527]],[[1.11311733]],[[0.87889154]],[[0.98821802]],[[1.05824126]],[[1.15989481]],[[1.36101795]],[[1.16194102]]
['GFOD1'],[[1.46449928]],[[1.55662729]],[[1.47983962]],[[1.47866116]],[[1.09414451]],[[0.57284164]],[[0.6445315]],[[1.03846659]],[[0.98567505]],[[0.89209967]],[[0.9775991]],[[1.13145931]],[[1.01764335]]
['TMEM140'],[[1.0251297]],[[1.71380821]],[[1.82182604]],[[1.7832007]],[[1.58214512]],[[1.25775841]],[[1.16522968]],[[1.23292753]],[[1.27650917]],[[1.12349563]],[[0.91637699]],[[1.05229531]],[[0.89274787]]
['BIN3'],[[0.98273699]],[[1.46383253]],[[1.62004859]],[[1.59468675]],[[1.52494556]],[[1.21522817]],[[1.06545592]],[[1.03613072]],[[1.07839727]],[[1.06209991]],[[0.90241129]],[[1.04177571]],[[0.87124386]]
['DOCK5'],[[1.04362555]],[[1.73981005]],[[1.81738468]],[[1.68572023]],[[1.57596081]],[[1.40128287]],[[1.23484593]],[[1.01287372]],[[1.00497403]],[[1.12047443]],[[0.81881888]],[[0.94480636]],[[0.80021373]]
['MFSD14B'],[[1.13426372]],[[1.85135418]],[[1.84061506]],[[1.80273538]],[[2.06219503]],[[1.74335084]],[[1.38888214]],[[1.25564828]],[[1.19985745]],[[1.1576335]],[[1.11377708]],[[1.1867895]],[[1.06881882]]
['ROM1'],[[1.38558675]],[[1.99749346]],[[2.38566999]],[[2.18909703]],[[1.79896451]],[[1.83186692]],[[1.18825743]],[[1.13625458]],[[1.82287314]],[[1.24676744]],[[1.17759897]],[[1.49500078]],[[1.22496074]]
['CABLES2'],[[1.06000858]],[[1.5869384]],[[1.4748301]],[[1.42460864]],[[1.13335787]],[[0.6483461]],[[0.78850987]],[[0.76147222]],[[0.87842845]],[[0.90331203]],[[0.98915932]],[[1.15040309]],[[1.01619474]]
['TWF1'],[[0.94867043]],[[1.62533036]],[[1.57280843]],[[1.37548853]],[[1.65937702]],[[1.36020555]],[[0.98817341]],[[0.97161844]],[[0.95817803]],[[0.98092331]],[[0.94600947]],[[1.03340764]],[[0.93034753]]
['FAM177A1'],[[0.91792956]],[[1.6684682]],[[1.6652225]],[[1.56543698]],[[1.68073086]],[[1.25498896]],[[1.11916293]],[[1.13327258]],[[0.89303685]],[[0.98705999]],[[1.05501061]],[[1.19382261]],[[0.94741604]]
['NEK7'],[[1.01629369]],[[1.851551]],[[1.74776939]],[[1.70756511]],[[1.79226451]],[[1.42035021]],[[1.1205287]],[[1.05705517]],[[1.05383258]],[[1.09394611]],[[0.93415231]],[[1.0562341]],[[0.9231398]]
['CDC123'],[[1.08292705]],[[1.81591824]],[[1.84064319]],[[1.76656155]],[[1.6162975]],[[1.41832128]],[[1.27275609]],[[1.12532418]],[[1.04986624]],[[0.98148783]],[[0.83969811]],[[1.0448886]],[[0.86488652]]
['TMEM45B'],[[1.15500245]],[[1.37556747]],[[1.47945511]],[[1.48806073]],[[1.46762054]],[[1.78338421]],[[1.46805662]],[[1.00672391]],[[0.87907083]],[[1.15969693]],[[0.61808901]],[[0.68039677]],[[0.62044866]]
['PARP8'],[[1.13023172]],[[1.61465807]],[[1.63844501]],[[1.63076261]],[[1.60637109]],[[1.42905103]],[[1.24997507]],[[1.0287744]],[[0.96886943]],[[1.0730468]],[[0.9488709]],[[1.06111814]],[[0.92468869]]
['CACUL1'],[[1.03463922]],[[1.6861932]],[[1.64831246]],[[1.59230842]],[[1.60653411]],[[1.50194179]],[[1.20506573]],[[1.06650177]],[[0.99681251]],[[1.05249696]],[[0.90811399]],[[1.01783968]],[[0.87925927]]
['EPG5'],[[1.0793394]],[[1.56018845]],[[1.6586402]],[[1.60508179]],[[1.54733407]],[[1.06864235]],[[0.99313858]],[[1.04634972]],[[1.02654556]],[[0.98791368]],[[1.12031873]],[[1.227761]],[[1.11727475]]
['PDE3B'],[[1.06831892]],[[1.66001662]],[[1.66653263]],[[1.62220009]],[[1.61548322]],[[0.99822515]],[[0.95334825]],[[0.86319791]],[[0.76324144]],[[1.0676993]],[[1.00015096]],[[1.10737706]],[[0.96995872]]
