['FGR'],[[1.02289744]],[[1.72693604]],[[1.83526595]],[[1.83288643]],[[1.85437527]],[[1.91870676]],[[1.72925234]],[[1.30991769]],[[1.30390008]],[[1.13070411]],[[1.02832788]],[[1.22842018]],[[1.02424481]]
['NOL3'],[[1.16882359]],[[1.55873292]],[[2.20608902]],[[1.79306865]],[[1.90331803]],[[1.88546137]],[[1.77959326]],[[1.503046]],[[1.63645864]],[[1.6076698]],[[1.12233331]],[[1.27576382]],[[1.0191466]]
['MAP1LC3B'],[[1.04631677]],[[1.78043333]],[[1.80473009]],[[1.75686376]],[[1.75269]],[[1.31371056]],[[1.10857025]],[[1.24045115]],[[1.33847549]],[[1.09789215]],[[1.02273221]],[[1.12903118]],[[1.02303791]]
['PCTP'],[[1.20058706]],[[1.90149021]],[[1.93471628]],[[1.84957947]],[[2.01590102]],[[1.41824245]],[[1.41405608]],[[1.31648664]],[[1.24118747]],[[1.08045048]],[[1.13743009]],[[1.28632477]],[[1.17205711]]
['ARRB2'],[[1.03359402]],[[1.72773968]],[[1.87045783]],[[1.83249727]],[[1.68215959]],[[1.52089572]],[[1.34296448]],[[1.2049438]],[[1.29138564]],[[1.25916072]],[[1.00943017]],[[1.18082991]],[[0.99096172]]
['NARF'],[[1.01236028]],[[1.99190464]],[[2.12454622]],[[2.04674515]],[[1.77490013]],[[1.8084887]],[[1.49319557]],[[1.33169569]],[[1.53248219]],[[1.19754551]],[[0.98934297]],[[1.21610824]],[[0.9873497]]
['TMEM91'],[[1.15137067]],[[1.75005207]],[[1.85473208]],[[1.82857996]],[[1.71566422]],[[1.47697957]],[[1.54921757]],[[1.30174867]],[[1.32718827]],[[1.2726677]],[[0.88936823]],[[0.99387066]],[[0.84507724]]
['IFITM3'],[[0.94749163]],[[1.66331862]],[[1.84778018]],[[1.85797941]],[[1.79415245]],[[1.75590242]],[[1.57440297]],[[1.37903744]],[[1.6353649]],[[1.14637399]],[[0.66948283]],[[1.06462795]],[[0.78923622]]
['ZNF787'],[[1.09996782]],[[1.97126364]],[[2.0502998]],[[2.03197252]],[[1.8528343]],[[1.46211921]],[[1.42142737]],[[1.26172064]],[[1.34563243]],[[1.22894569]],[[0.98516541]],[[1.19595447]],[[1.02733752]]
['RCN3'],[[1.06000266]],[[1.64929212]],[[1.90000097]],[[1.8992857]],[[1.61178007]],[[1.33732251]],[[1.68655053]],[[1.38295264]],[[1.26797189]],[[1.18681871]],[[0.87186415]],[[0.95143098]],[[0.82867148]]
['KIAA0319L'],[[1.28346337]],[[1.89820659]],[[2.06606261]],[[2.0360013]],[[1.91096808]],[[1.4133064]],[[1.26608762]],[[1.10008181]],[[1.10679925]],[[1.13632121]],[[1.02719507]],[[1.10756276]],[[1.02091041]]
['MAP3K6'],[[1.08533617]],[[1.76697131]],[[1.95558468]],[[1.86085433]],[[1.88219094]],[[1.76731936]],[[1.86343831]],[[1.61227487]],[[1.42521205]],[[1.03803531]],[[0.94141197]],[[1.13655856]],[[1.03993518]]
['C1orf162'],[[1.19129909]],[[1.73227867]],[[1.65100326]],[[1.64667768]],[[1.91955809]],[[1.51720043]],[[1.46563906]],[[1.21796596]],[[1.15523141]],[[1.06122216]],[[1.05375587]],[[1.1338909]],[[1.02612853]]
['CD53'],[[1.07920356]],[[1.81698558]],[[1.85007636]],[[1.8084175]],[[1.7921654]],[[1.46700128]],[[1.36033846]],[[1.25060219]],[[1.14152722]],[[1.05198553]],[[0.9093034]],[[1.08757718]],[[0.92189645]]
['RGL1'],[[0.78756771]],[[1.24450493]],[[1.47638935]],[[1.16940736]],[[1.9206137]],[[1.38700248]],[[1.36666213]],[[1.09960793]],[[1.19297698]],[[0.86341058]],[[0.87299709]],[[1.10122733]],[[1.07531615]]
['SNX27'],[[1.02376986]],[[1.75130847]],[[1.70504371]],[[1.63636725]],[[1.69028122]],[[1.44408712]],[[1.35343525]],[[1.18945918]],[[1.06709139]],[[1.14112933]],[[0.84729661]],[[0.96074672]],[[0.83975162]]
['ADAMTSL4'],[[0.97645066]],[[1.71797538]],[[1.83629655]],[[1.86146712]],[[1.74818043]],[[1.55694311]],[[1.65076917]],[[1.49896575]],[[1.47772508]],[[1.16258501]],[[1.11207507]],[[1.21355109]],[[1.03282882]]
['MCL1'],[[1.10401268]],[[1.86104688]],[[1.93016837]],[[1.91180539]],[[1.86449052]],[[1.42650171]],[[1.26930993]],[[1.11980564]],[[1.06679123]],[[1.09227602]],[[0.75651489]],[[0.93295056]],[[0.77708043]]
['SLC39A1'],[[0.92330008]],[[1.72315093]],[[1.81921217]],[[1.69979442]],[[1.79149531]],[[1.60041949]],[[1.44171502]],[[1.33890062]],[[1.31198713]],[[1.05398118]],[[0.92976858]],[[1.15892255]],[[0.97517857]]
['RIT1'],[[1.02052033]],[[1.49492825]],[[1.49985108]],[[1.51619103]],[[1.58363975]],[[1.63056064]],[[1.28684296]],[[1.13441567]],[[1.09498781]],[[1.00241406]],[[0.81116474]],[[0.94026462]],[[0.78312902]]
['GALNT2'],[[1.09628164]],[[1.70589546]],[[1.7059841]],[[1.66800784]],[[1.77963442]],[[1.49563363]],[[1.38427586]],[[1.2897608]],[[1.19988995]],[[1.10293093]],[[0.97442465]],[[1.13120031]],[[0.98963983]]
['MBOAT2'],[[0.97861109]],[[1.71956669]],[[1.71017819]],[[1.61992402]],[[1.75076367]],[[1.95387318]],[[1.30151616]],[[1.10248793]],[[1.10754971]],[[1.21145753]],[[0.8222289]],[[1.02919816]],[[0.85039568]]
['ARL8A'],[[1.05143924]],[[1.7754262]],[[1.84687572]],[[1.76927001]],[[1.7810828]],[[1.63547936]],[[1.45914327]],[[1.29464539]],[[1.33366336]],[[1.18191423]],[[1.02503067]],[[1.21602175]],[[1.01955547]]
['SFXN5'],[[1.18639372]],[[1.60113612]],[[1.67850986]],[[1.76672725]],[[1.67164355]],[[1.57682308]],[[1.42284986]],[[1.24255187]],[[1.19875132]],[[1.2090997]],[[1.00706641]],[[1.05157261]],[[0.92097605]]
['SPOPL'],[[0.83879963]],[[1.59845408]],[[1.57943817]],[[1.57229902]],[[1.73245346]],[[1.56160687]],[[1.28864512]],[[1.1042212]],[[0.9708133]],[[1.01539444]],[[0.80664884]],[[0.93624421]],[[0.7850881]]
['IQSEC1'],[[1.09929349]],[[1.86045491]],[[2.00848709]],[[1.972016]],[[1.82625833]],[[1.55108025]],[[1.35899565]],[[1.19546832]],[[1.22375459]],[[1.15372852]],[[1.02552922]],[[1.19496502]],[[1.0159428]]
['DYNLT1'],[[1.13649637]],[[1.79611109]],[[1.87891098]],[[1.80056449]],[[1.86148285]],[[1.50998343]],[[1.30220796]],[[1.22209858]],[[1.12948197]],[[1.14922008]],[[0.86542279]],[[0.99876712]],[[0.83545443]]
['GSN'],[[1.08442865]],[[1.42410225]],[[1.48319352]],[[1.41023478]],[[1.32216933]],[[1.27892127]],[[1.45722204]],[[1.45434106]],[[1.40170992]],[[1.20568907]],[[0.87384335]],[[1.06218893]],[[0.91062048]]
['NR6A1'],[[1.03731981]],[[1.48846921]],[[1.58699481]],[[1.27973034]],[[1.20391444]],[[1.51662954]],[[1.33782313]],[[1.07976609]],[[0.98180892]],[[1.19391868]],[[0.84187148]],[[0.96290946]],[[0.73975085]]
['ITPRIP'],[[1.12600859]],[[1.76930795]],[[1.85200337]],[[1.81288358]],[[1.68614893]],[[1.6036745]],[[1.43934304]],[[1.2762652]],[[1.28327751]],[[1.16724307]],[[0.99531977]],[[1.11593745]],[[0.90685884]]
['BTBD10'],[[1.07971599]],[[1.63766713]],[[1.70017985]],[[1.69793501]],[[1.76830649]],[[1.66585096]],[[1.30909538]],[[1.16593257]],[[1.13569248]],[[1.12602554]],[[0.96242915]],[[1.09578897]],[[0.99567919]]
['PTPRJ'],[[1.08691236]],[[1.69087502]],[[1.82176069]],[[1.75886326]],[[1.80918099]],[[1.71759022]],[[1.5230675]],[[1.41064228]],[[1.3663282]],[[1.17630945]],[[0.91095429]],[[1.05138348]],[[0.89142464]]
['MPP7'],[[0.93940153]],[[1.84228238]],[[1.78194048]],[[1.74450494]],[[1.9791565]],[[1.5171444]],[[1.40397744]],[[1.13101851]],[[1.09435769]],[[1.01347245]],[[1.0023356]],[[1.09333907]],[[0.986105]]
['RGS18'],[[1.04178176]],[[1.81219792]],[[1.73857892]],[[1.72365382]],[[1.78548215]],[[1.3666032]],[[1.24925631]],[[1.21662327]],[[1.04939836]],[[1.07398732]],[[1.00079134]],[[1.04836172]],[[0.93631519]]
['IL18'],[[1.05095604]],[[1.75616203]],[[1.56880208]],[[1.17977603]],[[1.54405767]],[[1.1134505]],[[1.15471039]],[[1.1203844]],[[1.05346415]],[[1.03919518]],[[0.90177007]],[[0.97994001]],[[0.91876979]]
['IPMK'],[[0.92977654]],[[1.77399261]],[[1.7609166]],[[1.76284819]],[[1.94228954]],[[1.77598858]],[[1.33390145]],[[1.15159113]],[[1.10856228]],[[1.01895668]],[[0.92605224]],[[1.08589025]],[[0.91491755]]
['ANKRD50'],[[0.91585685]],[[1.69261571]],[[1.57503937]],[[1.61811702]],[[2.08868395]],[[1.75885362]],[[1.55503711]],[[1.29409865]],[[1.29231226]],[[1.14992906]],[[0.98015203]],[[1.0729682]],[[0.92470477]]
['ADAM8'],[[1.07996261]],[[1.63392478]],[[1.80764703]],[[1.75884959]],[[1.64205048]],[[1.61878284]],[[1.41302588]],[[1.29173786]],[[1.32292753]],[[1.14227544]],[[0.98100684]],[[1.19892727]],[[0.96102092]]
['ADAM17'],[[1.04267822]],[[1.7164223]],[[1.77187133]],[[1.82255134]],[[1.87214075]],[[1.43482619]],[[1.4149064]],[[1.22267477]],[[1.08971327]],[[1.03571033]],[[0.86328296]],[[1.01183777]],[[0.89497701]]
['SPOCK1'],[[0.43910259]],[[2.26743989]],[[2.08000682]],[[1.35698387]],[[1.59204297]],[[0.87154535]],[[1.58896306]],[[1.23968679]],[[1.25783467]],[[0.93044126]],[[0.8415473]],[[0.95888842]],[[0.82219087]]
['FAM151B'],[[1.03460871]],[[1.49692133]],[[1.71629832]],[[1.58750086]],[[1.87792899]],[[1.8053346]],[[1.79402418]],[[1.47356863]],[[1.28062678]],[[1.21717635]],[[0.87390296]],[[0.99372115]],[[0.78754881]]
['ACOXL'],[[0.96250895]],[[1.53970023]],[[1.38628486]],[[1.0656028]],[[1.1634035]],[[1.12774822]],[[0.79722417]],[[0.93179557]],[[1.22386216]],[[1.16323915]],[[0.81113684]],[[0.99573969]],[[0.80343158]]
['LRRK1'],[[1.07103065]],[[1.55708652]],[[1.66059216]],[[1.58472289]],[[1.35499599]],[[1.29008106]],[[1.33373551]],[[1.24525652]],[[1.24980624]],[[1.10604094]],[[0.91638577]],[[1.06459864]],[[0.90975197]]
['PPP4R1'],[[0.87536772]],[[1.67605974]],[[1.76627304]],[[1.73518919]],[[1.74858347]],[[1.68991668]],[[1.39957904]],[[1.03409762]],[[1.01012165]],[[0.97998437]],[[0.83087418]],[[1.0055853]],[[0.80969994]]
['TMEM55A'],[[1.03540025]],[[1.7363352]],[[1.84245507]],[[1.87491504]],[[1.78946243]],[[1.51693609]],[[1.3812199]],[[1.26182124]],[[1.23563569]],[[1.15838934]],[[0.9114994]],[[1.01896449]],[[0.89375306]]
['PIK3AP1'],[[0.97522238]],[[1.62613731]],[[1.68992303]],[[1.64884228]],[[1.74961156]],[[1.6555463]],[[1.5176236]],[[1.33769397]],[[1.26002344]],[[1.05657914]],[[0.89574349]],[[1.14279699]],[[0.98672915]]
['GNAQ'],[[0.94208166]],[[1.66732086]],[[1.73687273]],[[1.7531191]],[[2.06004424]],[[1.7214152]],[[1.362868]],[[1.15656307]],[[1.08770181]],[[1.01500087]],[[0.88784144]],[[1.00462802]],[[0.85740622]]
['NPTN'],[[1.10265336]],[[1.81919791]],[[1.71898443]],[[1.67497039]],[[1.62221721]],[[1.25652701]],[[1.27309836]],[[1.28357882]],[[1.30574636]],[[1.283836]],[[0.99955165]],[[1.13071355]],[[1.00870949]]
['CLEC18A'],[[1.85156388]],[[2.43337464]],[[2.96772435]],[[2.38295111]],[[2.14064544]],[[1.80275771]],[[2.22920935]],[[1.78686814]],[[1.11686174]],[[1.19362853]],[[1.83813938]],[[2.34573682]],[[1.5601313]]
['MPZ'],[[0.89093713]],[[1.44330819]],[[1.49700369]],[[1.55020064]],[[1.56091553]],[[1.4267225]],[[1.3127445]],[[1.11052491]],[[1.07133405]],[[1.05007435]],[[0.83130235]],[[0.9492546]],[[0.83515417]]
['IFNGR2'],[[1.02164136]],[[1.65226629]],[[1.75350075]],[[1.73406779]],[[1.6953569]],[[1.71738214]],[[1.53150308]],[[1.35868293]],[[1.29775847]],[[1.13896]],[[0.84977452]],[[0.98530072]],[[0.83204635]]
['C1R'],[[1.34056672]],[[1.96783173]],[[2.21940096]],[[2.08511771]],[[2.29581206]],[[1.54325427]],[[1.7422994]],[[1.44230662]],[[1.15896013]],[[1.07054977]],[[1.02308817]],[[1.37529924]],[[1.04041609]]
['DRC7'],[[1.13642246]],[[1.80815268]],[[2.37023744]],[[2.38975421]],[[2.46011871]],[[1.08596569]],[[1.61865597]],[[1.4434766]],[[1.73114792]],[[1.51950275]],[[0.80874062]],[[0.87066288]],[[0.88157839]]
['ATP6V0D1'],[[0.99919519]],[[1.559464]],[[1.65730266]],[[1.62614102]],[[1.52924837]],[[1.472293]],[[1.39078116]],[[1.34795654]],[[1.31404656]],[[1.20670793]],[[0.89888014]],[[1.04248599]],[[0.8727218]]
['ZYX'],[[1.14680304]],[[1.93286218]],[[2.07211348]],[[1.99151956]],[[1.79601615]],[[1.82945093]],[[1.70431484]],[[1.5751131]],[[1.60829764]],[[1.29391893]],[[1.08029145]],[[1.22379425]],[[0.96655682]]
['ZNF230'],[[0.90404816]],[[1.87794326]],[[1.91513693]],[[1.9939803]],[[1.8965353]],[[1.49661677]],[[1.15725913]],[[1.11646563]],[[1.04919583]],[[1.0887916]],[[0.82054386]],[[1.03427314]],[[0.91054989]]
['G6PD'],[[1.26200193]],[[1.88098123]],[[1.91916934]],[[1.79906201]],[[1.60764688]],[[1.37171183]],[[1.36314654]],[[1.30053882]],[[1.40819175]],[[1.30542291]],[[1.02095868]],[[1.18224187]],[[1.02458551]]
['SHKBP1'],[[1.07441505]],[[1.56827212]],[[1.72365143]],[[1.69955212]],[[1.49200652]],[[1.59852112]],[[1.52882243]],[[1.41759218]],[[1.52650694]],[[1.21402013]],[[0.67522335]],[[0.830468]],[[0.68425466]]
['ZBTB7B'],[[0.91175998]],[[1.58574202]],[[1.71131985]],[[1.61291296]],[[1.6066942]],[[1.59574088]],[[1.50398318]],[[1.28112464]],[[1.29764437]],[[1.23588627]],[[0.9654551]],[[1.14813294]],[[0.94610295]]
['NLRX1'],[[1.06698842]],[[1.41097779]],[[1.57375444]],[[1.57616346]],[[1.50540158]],[[1.40718623]],[[1.22776315]],[[1.13917451]],[[1.1818513]],[[0.95610536]],[[1.00445641]],[[1.05513655]],[[0.89661438]]
['IL6R'],[[0.97789254]],[[1.62308341]],[[1.70551322]],[[1.6351077]],[[1.59276464]],[[1.59301003]],[[1.34113497]],[[1.20086574]],[[1.09807798]],[[1.12023334]],[[0.83898734]],[[0.9658799]],[[0.82535547]]
['PAQR6'],[[1.11440988]],[[1.72297503]],[[2.09573202]],[[1.7930689]],[[1.67668759]],[[1.84093924]],[[1.79402459]],[[1.58343576]],[[1.30135138]],[[1.21717655]],[[0.59353861]],[[0.59588631]],[[0.52093693]]
['ORAI2'],[[1.18946143]],[[1.92027077]],[[2.13603911]],[[2.07294354]],[[1.8843769]],[[1.59736258]],[[1.3257625]],[[1.18534658]],[[1.25694846]],[[1.20524557]],[[1.01989298]],[[1.15561719]],[[0.96865724]]
['PCYT1A'],[[1.04986593]],[[1.42247527]],[[1.49562208]],[[1.47365032]],[[1.50895352]],[[1.7317083]],[[1.3644707]],[[1.16345186]],[[1.15397992]],[[1.08516546]],[[1.05155852]],[[1.19321277]],[[1.00504615]]
['ACOX1'],[[0.9927802]],[[1.70110948]],[[1.77694786]],[[1.74899885]],[[1.71234014]],[[1.54173697]],[[1.32704353]],[[1.14058994]],[[1.05414283]],[[1.11341233]],[[0.93218639]],[[0.96726609]],[[0.82222902]]
['ADCY10P1'],[[0.83384464]],[[1.49549641]],[[1.70686427]],[[1.60311578]],[[1.59738509]],[[1.29583925]],[[1.53044623]],[[1.31486747]],[[1.05007279]],[[1.01252028]],[[0.80971272]],[[0.91245787]],[[0.74858538]]
['CXCL16'],[[1.2305912]],[[2.04771146]],[[2.13084349]],[[1.99036186]],[[1.83559724]],[[1.91855694]],[[1.75039946]],[[1.50934985]],[[1.50877532]],[[1.2179583]],[[0.95399495]],[[1.11673418]],[[0.97535394]]
['ARPC5'],[[0.96127848]],[[1.70458064]],[[1.6493183]],[[1.62206846]],[[1.76453973]],[[1.68346874]],[[1.27329413]],[[1.17780154]],[[1.10373557]],[[1.04664208]],[[0.82778426]],[[1.02010374]],[[0.85493497]]
['FCGR3B'],[[0.92589714]],[[1.47886096]],[[1.55327969]],[[1.54559057]],[[1.4978401]],[[1.55046717]],[[1.28043073]],[[1.14965053]],[[1.11273599]],[[1.02348658]],[[0.66897858]],[[0.82917135]],[[0.61676762]]
['OXER1'],[[1.27508623]],[[1.1787204]],[[1.36576971]],[[1.19739947]],[[1.07240472]],[[1.07892654]],[[0.90460229]],[[1.07442543]],[[1.23646023]],[[1.10753537]],[[0.92133672]],[[0.99182761]],[[0.83152437]]
['DISC1'],[[1.00445961]],[[1.60652122]],[[1.70826146]],[[1.65237243]],[[2.08849629]],[[1.89341086]],[[1.63757188]],[[1.35586485]],[[1.25885177]],[[0.99356499]],[[0.89794632]],[[1.18646186]],[[0.96826035]]
['H3F3A'],[[1.00009616]],[[1.49538424]],[[1.63496177]],[[1.58663489]],[[1.5336933]],[[1.34700996]],[[1.2979887]],[[1.25042328]],[[1.28650764]],[[1.16075137]],[[0.79777614]],[[0.95813055]],[[0.79413754]]
['HIPK1'],[[1.01175255]],[[1.65181153]],[[1.7598449]],[[1.72302757]],[[1.78967375]],[[1.39731648]],[[1.24968561]],[[1.17816029]],[[1.20300069]],[[1.15216662]],[[1.01363464]],[[1.15934114]],[[1.04186549]]
['ZDHHC3'],[[1.0795388]],[[1.72425214]],[[1.83028757]],[[1.73080849]],[[1.8255856]],[[1.5016986]],[[1.29921934]],[[1.20683255]],[[1.34026848]],[[1.12381463]],[[1.10839628]],[[1.29599894]],[[1.11725639]]
['TKT'],[[1.07636714]],[[1.67515561]],[[1.75752625]],[[1.70695006]],[[1.54542096]],[[1.56242807]],[[1.43383628]],[[1.3707132]],[[1.38490837]],[[1.25902385]],[[0.87001097]],[[0.9845429]],[[0.82336211]]
['LRPAP1'],[[1.09655471]],[[1.64925964]],[[1.78815482]],[[1.69381691]],[[1.72059635]],[[1.50288473]],[[1.48445282]],[[1.45846089]],[[1.47458285]],[[1.13158745]],[[0.97807914]],[[1.11282666]],[[0.9586242]]
['ANKRD33B'],[[1.25299476]],[[1.55384341]],[[1.58967336]],[[1.36467186]],[[1.27509599]],[[1.01429139]],[[0.91809291]],[[1.3177313]],[[1.26597173]],[[1.18389127]],[[1.03251115]],[[0.98348799]],[[0.87743299]]
['STXBP5'],[[1.11607754]],[[1.82750742]],[[1.76467422]],[[1.652674]],[[1.55611898]],[[1.43580636]],[[1.17774394]],[[1.02976701]],[[0.99010068]],[[1.09152996]],[[0.87287558]],[[0.98975725]],[[0.85831879]]
['BRI3'],[[1.00668062]],[[1.60888232]],[[1.76428535]],[[1.73315308]],[[1.66968596]],[[1.73605991]],[[1.47640549]],[[1.39379009]],[[1.44940337]],[[1.27869433]],[[0.95407284]],[[1.14897407]],[[0.94920221]]
['UBAP1'],[[1.00265023]],[[1.7900176]],[[1.8866499]],[[1.84141653]],[[1.80948863]],[[1.52983888]],[[1.32244919]],[[1.3049736]],[[1.4665429]],[[1.29378523]],[[1.10728757]],[[1.34136766]],[[1.19530238]]
['FRAT1'],[[1.28208804]],[[1.72500913]],[[1.84735265]],[[1.88562729]],[[1.64960174]],[[1.41300533]],[[1.29589256]],[[1.21197824]],[[1.3031331]],[[1.20394758]],[[0.83132361]],[[1.01456554]],[[0.82481623]]
['ZNF319'],[[1.18157231]],[[1.9080767]],[[2.03257596]],[[1.91699158]],[[1.96807647]],[[1.63563892]],[[1.47964803]],[[1.27269307]],[[1.43137106]],[[1.1428346]],[[1.07071041]],[[1.28906598]],[[1.04655003]]
['TK2'],[[1.14573307]],[[1.55914998]],[[1.61844127]],[[1.63424166]],[[1.57713294]],[[1.45469168]],[[1.38470567]],[[1.26282801]],[[1.27509812]],[[1.12677423]],[[0.73904541]],[[0.91625543]],[[0.72596688]]
['CCNDBP1'],[[1.03936516]],[[1.82837796]],[[1.83986357]],[[1.80485711]],[[1.72997361]],[[1.42358597]],[[1.2475288]],[[1.27075793]],[[1.52063069]],[[1.16435694]],[[1.05821558]],[[1.21205537]],[[1.07523635]]
['MBD6'],[[1.13637373]],[[1.84567948]],[[2.04757973]],[[2.03351518]],[[1.7880511]],[[1.42691273]],[[1.3464464]],[[1.1771811]],[[1.21557244]],[[1.19820741]],[[1.0713604]],[[1.22870861]],[[1.02588225]]
['NOD2'],[[0.91001599]],[[1.2772271]],[[1.2227134]],[[1.16835687]],[[1.43280887]],[[1.11186781]],[[1.2983022]],[[1.2179392]],[[1.18440043]],[[1.29111706]],[[1.1886371]],[[1.56440335]],[[1.33542068]]
['MIDN'],[[0.90386036]],[[1.99380774]],[[2.08497968]],[[2.04231158]],[[1.91464879]],[[1.63841812]],[[1.44787913]],[[1.25310131]],[[1.34000659]],[[1.13857134]],[[0.93774094]],[[1.14776078]],[[0.95646271]]
['TUBA1A'],[[0.75183816]],[[1.6418613]],[[1.73555095]],[[1.6729659]],[[1.62432499]],[[1.84873493]],[[1.39754394]],[[1.19674844]],[[1.26527068]],[[1.0494515]],[[0.81012756]],[[0.98954401]],[[0.79368721]]
['NCKAP5L'],[[0.99498056]],[[1.62010547]],[[1.61394618]],[[1.55522362]],[[1.64184718]],[[1.57424275]],[[1.58994138]],[[1.35373765]],[[1.33863381]],[[1.13715594]],[[0.95304009]],[[1.15082119]],[[0.93590057]]
['ATG16L2'],[[1.05642848]],[[1.56006825]],[[1.74965218]],[[1.76663802]],[[1.51482877]],[[1.45645736]],[[1.37052232]],[[1.09422227]],[[1.14661466]],[[1.19293747]],[[0.8367719]],[[0.94720825]],[[0.80734676]]
['MLKL'],[[1.11641867]],[[1.81214341]],[[1.94030845]],[[1.82010899]],[[1.77711331]],[[1.6109002]],[[1.46458984]],[[1.24072573]],[[1.14300174]],[[1.12255188]],[[0.92982211]],[[1.08465563]],[[0.8704358]]
['TET2'],[[1.05060137]],[[1.85933105]],[[1.92177052]],[[1.8716988]],[[1.83922063]],[[1.69298927]],[[1.49596699]],[[1.23159078]],[[1.22645943]],[[1.13782861]],[[0.905575]],[[1.0586641]],[[0.88385088]]
['PGM2'],[[1.18525749]],[[1.52217927]],[[1.53579171]],[[1.41996502]],[[1.43655176]],[[1.54301974]],[[1.37575797]],[[1.24335765]],[[1.18530952]],[[1.15418277]],[[0.823102]],[[0.9444221]],[[0.80949945]]
['AGPAT2'],[[1.18803673]],[[1.78338356]],[[1.86014026]],[[1.76040778]],[[1.77685489]],[[1.5313173]],[[1.55892926]],[[1.50571219]],[[1.61763831]],[[1.37532579]],[[0.98675278]],[[1.28509982]],[[1.017881]]
['MAP3K2'],[[1.0236359]],[[1.4888532]],[[1.48313918]],[[1.42281185]],[[1.58329704]],[[1.60174915]],[[1.3064473]],[[1.14049885]],[[1.06791812]],[[1.10106457]],[[0.82279231]],[[0.94249643]],[[0.82048635]]
['ALCAM'],[[1.02839458]],[[1.12105369]],[[1.12632706]],[[0.87038277]],[[1.12913075]],[[1.26493336]],[[1.44668904]],[[1.31068989]],[[1.09689074]],[[1.08318038]],[[0.88354052]],[[0.96257444]],[[0.86785641]]
['B3GNT2'],[[1.04792035]],[[1.72256672]],[[1.68956355]],[[1.7120294]],[[1.74507069]],[[1.66008737]],[[1.13850799]],[[1.064617]],[[1.007196]],[[0.97080588]],[[0.93341322]],[[1.1279192]],[[0.9337381]]
['HSD17B13'],[[1.75349236]],[[2.50969345]],[[2.5822838]],[[2.42550638]],[[2.17405955]],[[2.4603915]],[[2.20376448]],[[1.89644411]],[[0.91874811]],[[1.63123355]],[[1.34983224]],[[1.38948539]],[[1.52999648]]
['USP32'],[[1.00007108]],[[1.58918703]],[[1.71747749]],[[1.62600441]],[[1.59491924]],[[1.5541125]],[[1.29487403]],[[1.13169106]],[[1.12992226]],[[1.10126706]],[[0.85962602]],[[0.98449671]],[[0.87085366]]
['KIAA0232'],[[1.03940226]],[[1.51549529]],[[1.57063201]],[[1.55084496]],[[1.55809753]],[[1.51990386]],[[1.29289301]],[[1.09148435]],[[1.07050569]],[[1.04342054]],[[0.88127]],[[0.99193617]],[[0.84946442]]
['GAA'],[[1.06893002]],[[1.71861332]],[[1.87004305]],[[1.81142034]],[[1.65761361]],[[1.32305118]],[[1.38912774]],[[1.31389032]],[[1.31827612]],[[1.22013632]],[[0.96916248]],[[1.20062275]],[[0.99176598]]
['RGS19'],[[1.04013771]],[[1.61953522]],[[1.71404409]],[[1.64086418]],[[1.55959114]],[[1.47888679]],[[1.4441287]],[[1.29878851]],[[1.31810427]],[[1.17815878]],[[0.97045558]],[[1.15766639]],[[0.95465523]]
['RASGRP4'],[[1.06644125]],[[1.85883075]],[[2.05029003]],[[1.9724579]],[[1.81280163]],[[1.80898794]],[[1.61591756]],[[1.34523045]],[[1.36216666]],[[1.18052484]],[[0.89799615]],[[1.07358276]],[[0.87673067]]
['GNB2'],[[1.05296904]],[[1.96634219]],[[2.11393652]],[[2.05437251]],[[1.85910221]],[[1.6444313]],[[1.45356448]],[[1.31752224]],[[1.40847674]],[[1.22602389]],[[0.98499662]],[[1.19764983]],[[0.97274042]]
['PRSS27'],[[0.82879829]],[[1.37882527]],[[0.97116574]],[[1.43479863]],[[1.08891336]],[[1.61761215]],[[0.98817349]],[[1.3697504]],[[0.57115556]],[[0.87355845]],[[0.7323192]],[[1.09725001]],[[0.62512188]]
['SMPDL3A'],[[0.83752825]],[[1.59488952]],[[1.47549299]],[[1.6458425]],[[1.95913654]],[[1.43133028]],[[1.47948626]],[[1.4106236]],[[1.40014536]],[[0.98200377]],[[1.00627218]],[[1.05680603]],[[0.8248754]]
['DCP2'],[[0.87981666]],[[1.7741423]],[[1.71357736]],[[1.63664582]],[[1.83499093]],[[1.63629101]],[[1.21919149]],[[1.0353771]],[[0.95802978]],[[1.02071127]],[[0.81448264]],[[0.95435392]],[[0.83858857]]
['MYD88'],[[0.98333717]],[[1.5642558]],[[1.65037503]],[[1.60269851]],[[1.57705271]],[[1.79572674]],[[1.57183487]],[[1.37068669]],[[1.43129282]],[[1.12260743]],[[0.87117161]],[[1.06061268]],[[0.88714764]]
['HSPA6'],[[0.70476124]],[[1.76533851]],[[1.97122792]],[[1.94975478]],[[1.78227118]],[[1.46862193]],[[1.38894809]],[[1.30020487]],[[1.33745277]],[[1.12270234]],[[0.74239195]],[[0.91150667]],[[0.72966672]]
['MTX1'],[[0.8336261]],[[1.74158423]],[[1.90844252]],[[1.92654778]],[[1.65178855]],[[1.63796913]],[[1.38531553]],[[1.13244228]],[[1.19260747]],[[1.06977428]],[[0.7421609]],[[0.8860528]],[[0.72503403]]
['STAT5B'],[[1.04996672]],[[1.86841454]],[[2.05029452]],[[2.00853591]],[[1.91335773]],[[1.83968275]],[[1.3941462]],[[1.25490345]],[[1.32717314]],[[1.08485335]],[[0.87214446]],[[1.07241251]],[[0.86185914]]
