['FGR'],[[1.30826946]],[[2.05426296]],[[2.0052029]],[[2.16074752]],[[2.17966835]],[[1.96003734]],[[1.84908425]],[[1.28289097]],[[1.40760422]],[[1.64690989]],[[1.25550106]],[[1.08352695]],[[1.25084488]]
['NOL3'],[[1.23392252]],[[1.56631127]],[[1.41859847]],[[2.2119922]],[[1.70420777]],[[1.7876894]],[[1.79814898]],[[1.93858017]],[[1.5187097]],[[1.67898359]],[[1.24870976]],[[0.61055506]],[[1.13788058]]
['MAP1LC3B'],[[1.4079322]],[[2.03651472]],[[1.96977925]],[[2.01493974]],[[2.12879856]],[[1.29309384]],[[1.26082503]],[[1.26327288]],[[1.66826566]],[[1.81996118]],[[1.25719438]],[[1.05940062]],[[1.25754452]]
['PCTP'],[[2.26351628]],[[2.38927253]],[[2.35500883]],[[2.30820508]],[[1.9674812]],[[1.31608268]],[[1.4827571]],[[1.34147905]],[[1.53859351]],[[1.792553]],[[1.20039989]],[[1.05301656]],[[1.23624422]]
['ARRB2'],[[1.46268851]],[[2.14287288]],[[2.02010831]],[[2.12484322]],[[1.93533234]],[[1.64466381]],[[1.40635209]],[[1.27240108]],[[1.38721496]],[[1.65193551]],[[1.18989589]],[[1.09014178]],[[1.16926862]]
['NARF'],[[1.28076222]],[[2.3657281]],[[2.26187409]],[[2.32991369]],[[2.1003755]],[[1.70745157]],[[1.59302818]],[[1.39025478]],[[1.54507541]],[[1.6447791]],[[1.12004355]],[[1.0174765]],[[1.11787492]]
['TMEM91'],[[1.68973594]],[[1.78327042]],[[1.57532891]],[[1.77080344]],[[1.76180379]],[[1.21069966]],[[1.27291556]],[[1.05621177]],[[1.15444897]],[[1.36140529]],[[0.99295721]],[[0.88407139]],[[0.94500551]]
['IFITM3'],[[1.33776733]],[[2.35479921]],[[2.00237431]],[[2.22837943]],[[3.31210437]],[[2.13910067]],[[1.91388416]],[[1.70065999]],[[2.36633599]],[[2.21791578]],[[1.48632889]],[[2.4759431]],[[1.68785408]]
['ZNF787'],[[1.50068665]],[[2.03360579]],[[1.9075959]],[[1.94724147]],[[1.91565415]],[[1.42450446]],[[1.20601467]],[[0.99718901]],[[1.10959685]],[[1.3510259]],[[0.9653028]],[[1.01424367]],[[1.00688659]]
['RCN3'],[[1.53291382]],[[1.52885924]],[[1.5960425]],[[1.61295777]],[[1.4546185]],[[0.92486635]],[[1.5020496]],[[1.21557679]],[[1.2289957]],[[1.3303087]],[[0.98830482]],[[0.86504579]],[[0.94101034]]
['KIAA0319L'],[[1.84888843]],[[1.86719185]],[[1.83763739]],[[1.93161021]],[[1.76387919]],[[1.20560648]],[[1.2276021]],[[1.0035084]],[[1.0655165]],[[1.27292858]],[[1.05562513]],[[1.07488132]],[[1.04922207]]
['MAP3K6'],[[1.04732544]],[[1.75885904]],[[1.44600415]],[[1.65352792]],[[1.58378522]],[[1.4681741]],[[1.57041592]],[[1.29736913]],[[1.36330522]],[[1.42586169]],[[1.02023993]],[[1.1795287]],[[1.12425453]]
['C1orf162'],[[1.62175886]],[[1.84958523]],[[1.85327026]],[[1.98202996]],[[2.06572583]],[[1.54862495]],[[1.37103233]],[[1.1416187]],[[1.30553294]],[[1.32361955]],[[1.1606758]],[[1.12853635]],[[1.1311954]]
['CD53'],[[1.41140582]],[[2.04641659]],[[1.93442301]],[[2.02922011]],[[2.08172763]],[[1.38460326]],[[1.36611717]],[[1.21236621]],[[1.17171365]],[[1.36855057]],[[1.06007357]],[[1.06602025]],[[1.07408276]]
['RGL1'],[[0.90353401]],[[1.21798659]],[[1.41464661]],[[1.49816457]],[[1.71501634]],[[1.66520511]],[[1.24187067]],[[1.07440104]],[[1.10963717]],[[1.18457093]],[[0.84857062]],[[0.99650076]],[[1.04700774]]
['SNX27'],[[1.68607835]],[[1.79026515]],[[1.74807423]],[[1.82056295]],[[1.85856035]],[[1.43040268]],[[1.45031541]],[[1.16848405]],[[1.16529051]],[[1.42630301]],[[1.06364182]],[[1.00097277]],[[1.05477799]]
['ADAMTSL4'],[[1.26903449]],[[1.87796477]],[[1.80479541]],[[1.89718636]],[[1.79215707]],[[1.35718003]],[[1.61362314]],[[1.37703236]],[[1.38634188]],[[1.41052143]],[[1.22894479]],[[1.1641534]],[[1.14423095]]
['MCL1'],[[1.71205663]],[[2.21563216]],[[2.31386819]],[[2.30831491]],[[2.25894889]],[[1.48954231]],[[1.62842723]],[[1.31042325]],[[1.21122976]],[[1.50680702]],[[1.11338056]],[[1.10261606]],[[1.14042234]]
['SLC39A1'],[[0.88938691]],[[1.92456948]],[[1.7473145]],[[1.80864223]],[[1.97296726]],[[1.68075495]],[[1.48468238]],[[1.18678832]],[[1.26563401]],[[1.44342112]],[[1.12102191]],[[1.09770013]],[[1.17255181]]
['RIT1'],[[1.62069068]],[[1.71006615]],[[1.82853965]],[[1.86995009]],[[1.95041547]],[[1.7688265]],[[1.63108495]],[[1.31798363]],[[1.27995521]],[[1.52377192]],[[1.15473778]],[[0.99315611]],[[1.11873015]]
['GALNT2'],[[1.17906485]],[[1.74021047]],[[1.65185279]],[[1.75912494]],[[1.71187896]],[[1.41359774]],[[1.29694667]],[[1.14196998]],[[1.18790272]],[[1.28174944]],[[1.02897287]],[[1.05011479]],[[1.04476996]]
['MBOAT2'],[[1.8046544]],[[2.0860616]],[[2.44246977]],[[2.26287227]],[[2.29771519]],[[2.08835809]],[[2.06280089]],[[1.55960235]],[[1.61931672]],[[2.01081885]],[[1.25025373]],[[1.17608484]],[[1.28771293]]
['ARL8A'],[[1.30392554]],[[1.91248341]],[[1.63292946]],[[1.80987913]],[[1.88224569]],[[1.55969254]],[[1.26917203]],[[1.06293634]],[[1.13151638]],[[1.3621222]],[[1.01097106]],[[1.00940072]],[[1.00554777]]
['SFXN5'],[[2.13598089]],[[1.77428093]],[[1.65137485]],[[1.7174838]],[[1.78946578]],[[1.63820526]],[[1.43737754]],[[1.07340095]],[[1.24083748]],[[1.37815893]],[[1.113986]],[[0.94428949]],[[1.02160684]]
['SPOPL'],[[1.43345776]],[[1.89606155]],[[2.27785232]],[[2.13243123]],[[2.03763977]],[[1.58331257]],[[1.78418235]],[[1.25112659]],[[1.20516325]],[[1.49463068]],[[1.15529086]],[[0.99584695]],[[1.12749174]]
['IQSEC1'],[[1.57909398]],[[2.0041477]],[[1.93929173]],[[2.06539653]],[[1.94165143]],[[1.45747583]],[[1.35581316]],[[1.08627157]],[[1.15008449]],[[1.45507671]],[[1.10360648]],[[1.00646742]],[[1.09353075]]
['DYNLT1'],[[1.93064895]],[[2.10333623]],[[2.15421735]],[[2.16175937]],[[2.20145684]],[[1.50381459]],[[1.5792828]],[[1.34986588]],[[1.25953843]],[[1.48818085]],[[1.13770391]],[[1.14724494]],[[1.10138463]]
['GSN'],[[1.72932533]],[[2.03778818]],[[1.83987763]],[[1.97050372]],[[2.04468492]],[[1.51441821]],[[1.60360405]],[[1.48895842]],[[1.73749994]],[[1.83627767]],[[1.33948925]],[[1.34860776]],[[1.38824821]]
['NR6A1'],[[2.09403804]],[[1.60792237]],[[1.47640853]],[[1.43025671]],[[1.47685896]],[[1.6877364]],[[1.49687592]],[[1.10598261]],[[1.00595907]],[[1.3795381]],[[1.07813865]],[[1.08083505]],[[0.9557014]]
['ITPRIP'],[[1.80550313]],[[1.81675912]],[[1.71068081]],[[1.82140233]],[[1.91808738]],[[1.49316784]],[[1.42895457]],[[1.1625641]],[[1.24079802]],[[1.49724959]],[[1.19269946]],[[1.07651845]],[[1.09244924]]
['BTBD10'],[[1.27186077]],[[1.67243487]],[[1.82263642]],[[1.80604467]],[[1.81477315]],[[1.43421975]],[[1.30217951]],[[1.02521413]],[[1.1110688]],[[1.39269626]],[[1.07266393]],[[0.89612146]],[[1.10846077]]
['PTPRJ'],[[1.52592282]],[[1.93436275]],[[1.92602977]],[[2.01074]],[[2.01668313]],[[1.6552096]],[[1.70865661]],[[1.40573455]],[[1.43402092]],[[1.56334398]],[[1.18055567]],[[1.01693928]],[[1.15721373]]
['MPP7'],[[1.2591604]],[[2.09157313]],[[2.19475744]],[[2.15642598]],[[1.97012947]],[[1.44738731]],[[1.59850117]],[[1.22253618]],[[1.09308578]],[[1.23960825]],[[1.0580574]],[[0.95124737]],[[1.04121025]]
['RGS18'],[[1.35770441]],[[1.87947817]],[[2.07699758]],[[1.99672186]],[[1.97766295]],[[1.17121708]],[[1.413438]],[[1.19167587]],[[1.16949428]],[[1.41645124]],[[1.14715245]],[[1.02308551]],[[1.07630791]]
['IL18'],[[2.04516582]],[[1.77581407]],[[2.22086439]],[[1.93170939]],[[1.92931341]],[[1.17167107]],[[1.61798667]],[[1.28946395]],[[1.50624087]],[[1.5101203]],[[1.27956816]],[[1.12296304]],[[1.30104476]]
['IPMK'],[[1.86636094]],[[2.25034712]],[[2.66822864]],[[2.67411791]],[[2.3993996]],[[2.00472409]],[[2.12836597]],[[1.54924133]],[[1.35711753]],[[1.7515701]],[[1.34303337]],[[0.99188803]],[[1.32877807]]
['ANKRD50'],[[1.16683451]],[[1.49697145]],[[1.78450772]],[[1.68204125]],[[1.86406303]],[[1.52386039]],[[1.7947548]],[[1.35166617]],[[1.30392722]],[[1.51262767]],[[1.17679277]],[[1.01099432]],[[1.11392147]]
['ADAM8'],[[1.55831752]],[[1.95756879]],[[1.79694207]],[[1.93454531]],[[1.89224371]],[[1.56929285]],[[1.5073582]],[[1.21711174]],[[1.25202949]],[[1.57613859]],[[1.14675325]],[[1.10933465]],[[1.12452269]]
['ADAM17'],[[1.13712603]],[[1.95090892]],[[2.15672857]],[[2.1397114]],[[1.92383934]],[[1.41198898]],[[1.70842036]],[[1.30843836]],[[1.18021771]],[[1.35130667]],[[1.05020479]],[[1.05032627]],[[1.08654182]]
['SPOCK1'],[[1.06662114]],[[1.62482941]],[[1.67269936]],[[1.90498301]],[[3.10204776]],[[1.10981496]],[[2.50593494]],[[1.30711577]],[[2.5894378]],[[2.71710025]],[[2.10915279]],[[0.99650078]],[[2.07533851]]
['FAM151B'],[[1.23088195]],[[1.95814426]],[[1.99043918]],[[1.73236915]],[[1.99783171]],[[1.41306721]],[[2.01439538]],[[1.5561827]],[[1.68605632]],[[1.59976345]],[[1.18470644]],[[1.18639896]],[[1.07748776]]
['ACOXL'],[[1.56291614]],[[1.81993055]],[[1.35779599]],[[1.68070237]],[[1.24582477]],[[1.26685348]],[[0.91950188]],[[0.64311788]],[[0.85122685]],[[1.06174904]],[[0.74562848]],[[0.99650072]],[[0.73839876]]
['LRRK1'],[[1.61055878]],[[1.70038926]],[[1.53306737]],[[1.57594266]],[[1.70815757]],[[1.25464228]],[[1.35428423]],[[1.17895545]],[[1.24936603]],[[1.34902815]],[[1.07116016]],[[1.22501211]],[[1.06376393]]
['PPP4R1'],[[1.52211759]],[[2.18516445]],[[2.30382667]],[[2.32342486]],[[2.1603293]],[[1.82720508]],[[1.85565768]],[[1.31673746]],[[1.19230028]],[[1.50553521]],[[1.15478207]],[[0.97734867]],[[1.12808921]]
['TMEM55A'],[[1.54049205]],[[1.91397772]],[[1.8772072]],[[1.97445854]],[[2.03110901]],[[1.51633071]],[[1.61718974]],[[1.18602559]],[[1.3863976]],[[1.57903413]],[[1.2216666]],[[1.08024608]],[[1.19999407]]
['PIK3AP1'],[[1.06298122]],[[2.40691576]],[[2.50788813]],[[2.54747037]],[[2.29771362]],[[1.86472693]],[[1.74038524]],[[1.50022066]],[[1.38912411]],[[1.54074062]],[[1.16929765]],[[1.33345086]],[[1.27787307]]
['GNAQ'],[[1.44362834]],[[2.09035829]],[[2.53359994]],[[2.53080814]],[[2.34922141]],[[1.72232692]],[[1.91900115]],[[1.32998287]],[[1.31908836]],[[1.55646424]],[[1.21138639]],[[0.97707622]],[[1.17366655]]
['NPTN'],[[1.49626656]],[[1.91402537]],[[1.88940956]],[[1.96454103]],[[1.89703495]],[[1.16473858]],[[1.11692617]],[[1.11651724]],[[1.42825953]],[[1.6035592]],[[1.14593131]],[[1.05081874]],[[1.15597023]]
['CLEC18A'],[[1.44892814]],[[1.56052043]],[[1.98714986]],[[2.31751846]],[[1.25754001]],[[1.03287519]],[[1.46537651]],[[1.27911478]],[[1.14026985]],[[1.00748964]],[[0.76160618]],[[1.15047348]],[[0.6099201]]
['MPZ'],[[1.44936216]],[[1.78219013]],[[1.69554513]],[[1.83571804]],[[1.82695994]],[[1.40217608]],[[1.34934491]],[[1.08933192]],[[1.20112727]],[[1.47552182]],[[1.05712718]],[[1.06193351]],[[1.06169404]]
['IFNGR2'],[[1.66449775]],[[1.96930116]],[[1.8333551]],[[1.98473672]],[[2.14951809]],[[1.93167545]],[[1.82877438]],[[1.46309795]],[[1.51881137]],[[1.74315873]],[[1.26151447]],[[1.06649632]],[[1.23825505]]
['C1R'],[[1.43014822]],[[2.25240029]],[[1.96123283]],[[2.17627665]],[[1.98691915]],[[1.44285811]],[[1.63859574]],[[1.16133743]],[[1.11038888]],[[1.31497556]],[[0.93040161]],[[0.97309911]],[[0.94662192]]
['DRC7'],[[1.02157792]],[[2.10767878]],[[2.3916296]],[[2.1737801]],[[1.93438012]],[[1.06353812]],[[1.30351122]],[[1.10865251]],[[1.60408229]],[[1.54283164]],[[0.90993785]],[[0.55415464]],[[0.9891626]]
['ATP6V0D1'],[[1.4436203]],[[1.70936951]],[[1.59740759]],[[1.73339652]],[[1.79284664]],[[1.57198059]],[[1.43329667]],[[1.26508111]],[[1.35511838]],[[1.55404047]],[[1.13193383]],[[1.03095604]],[[1.10121417]]
['ZYX'],[[1.46525012]],[[2.10311631]],[[1.89793403]],[[2.02985784]],[[1.88665101]],[[1.94685599]],[[1.65537348]],[[1.39142283]],[[1.40311288]],[[1.50083205]],[[1.18286737]],[[1.10777157]],[[1.06182673]]
['ZNF230'],[[1.61490274]],[[2.19268751]],[[2.1534517]],[[2.20552919]],[[2.11355065]],[[1.60445429]],[[1.43255565]],[[1.13176322]],[[1.13968325]],[[1.40370488]],[[0.99003205]],[[1.08470138]],[[1.09260811]]
['G6PD'],[[1.79769758]],[[2.09076607]],[[1.85248791]],[[1.97822725]],[[1.89486898]],[[1.48159967]],[[1.22643776]],[[1.0919823]],[[1.44617255]],[[1.68042002]],[[1.15221266]],[[1.05424385]],[[1.1561455]]
['SHKBP1'],[[1.62242428]],[[1.86465068]],[[1.66252718]],[[1.7833975]],[[1.93266659]],[[1.86468973]],[[1.69046654]],[[1.56793535]],[[1.69465497]],[[1.68347254]],[[1.17354074]],[[1.05970961]],[[1.18697104]]
['ZBTB7B'],[[1.15961543]],[[1.67592733]],[[1.58271543]],[[1.70152669]],[[1.80413604]],[[1.65464917]],[[1.42957168]],[[1.09874772]],[[1.26693415]],[[1.5086489]],[[1.11297739]],[[1.07705523]],[[1.0916361]]
['NLRX1'],[[1.84053171]],[[1.72927854]],[[1.60904041]],[[1.70559776]],[[1.65329949]],[[1.54145291]],[[1.44203815]],[[1.09037149]],[[1.21199523]],[[1.40413704]],[[1.12917842]],[[0.80994662]],[[1.01209016]]
['IL6R'],[[1.50166324]],[[1.64572046]],[[1.6096928]],[[1.72620407]],[[1.86663943]],[[1.62046958]],[[1.53923698]],[[1.19147449]],[[1.19783022]],[[1.53209336]],[[1.15493858]],[[1.00076144]],[[1.13788757]]
['PAQR6'],[[1.74735825]],[[1.89735893]],[[1.37795675]],[[1.97445837]],[[2.3106122]],[[1.42906646]],[[1.73988533]],[[1.58676864]],[[2.02894864]],[[2.23921945]],[[1.73756276]],[[1.3826991]],[[1.58255044]]
['ORAI2'],[[2.05907148]],[[2.20833836]],[[2.13966677]],[[2.32700917]],[[2.05652032]],[[1.68408793]],[[1.33715902]],[[1.10541019]],[[1.22175484]],[[1.50708228]],[[1.14271762]],[[1.00739087]],[[1.08733432]]
['PCYT1A'],[[1.44512865]],[[1.76568491]],[[1.81026514]],[[1.86069796]],[[1.73074741]],[[1.69905499]],[[1.42868481]],[[1.15210569]],[[1.10583062]],[[1.30168663]],[[1.08659535]],[[1.04989115]],[[1.03902536]]
['ACOX1'],[[1.67954544]],[[1.9270028]],[[1.93026332]],[[2.01216549]],[[1.88998974]],[[1.60537726]],[[1.5390059]],[[1.16107171]],[[1.14557825]],[[1.43351451]],[[1.15435023]],[[0.87008778]],[[1.02632443]]
['ADCY10P1'],[[1.29269074]],[[1.49480721]],[[1.77783597]],[[1.70561431]],[[1.51758382]],[[0.88175679]],[[1.67496874]],[[1.35369933]],[[1.08784135]],[[1.02546827]],[[0.91521631]],[[0.8355894]],[[0.84822834]]
['CXCL16'],[[1.87560987]],[[2.29795242]],[[2.02321009]],[[2.13757611]],[[2.34134021]],[[1.78132769]],[[1.50864865]],[[1.43871255]],[[1.67063933]],[[1.91624579]],[[1.39678711]],[[1.14073604]],[[1.42411243]]
['ARPC5'],[[1.52891355]],[[1.98736569]],[[2.19789132]],[[2.1259351]],[[2.16061949]],[[1.75738392]],[[1.69546436]],[[1.33265626]],[[1.25137963]],[[1.53283644]],[[1.0982742]],[[1.11015256]],[[1.1313464]]
['FCGR3B'],[[1.61948249]],[[1.85630076]],[[1.78020433]],[[1.81986434]],[[2.06461343]],[[1.70950426]],[[1.76790324]],[[1.42310356]],[[1.35043304]],[[1.51309698]],[[1.1477268]],[[1.18872703]],[[1.06983822]]
['OXER1'],[[2.11099037]],[[1.6062287]],[[1.55033494]],[[1.8224811]],[[2.00279637]],[[1.40120016]],[[0.96626722]],[[0.85647227]],[[1.48823318]],[[1.74031161]],[[1.28978369]],[[0.9758917]],[[1.17641464]]
['DISC1'],[[1.3531435]],[[1.74821571]],[[1.99867369]],[[2.11927308]],[[2.0908102]],[[1.90329938]],[[1.6936215]],[[1.3833718]],[[1.21181869]],[[1.20391366]],[[1.05258324]],[[1.40253069]],[[1.1309537]]
['H3F3A'],[[1.47539892]],[[1.90598264]],[[1.76904427]],[[1.93113996]],[[2.00534307]],[[1.60600105]],[[1.52965007]],[[1.35711269]],[[1.45204487]],[[1.68634788]],[[1.18787535]],[[1.06586766]],[[1.18306736]]
['HIPK1'],[[1.21410067]],[[1.92393615]],[[1.96476586]],[[1.98570918]],[[1.7665073]],[[1.32501822]],[[1.3834042]],[[1.17772221]],[[1.38153415]],[[1.59575587]],[[1.09375223]],[[0.99457744]],[[1.12346437]]
['ZDHHC3'],[[1.49314385]],[[1.93379888]],[[1.95120329]],[[2.00308559]],[[1.91026119]],[[1.49333154]],[[1.28735891]],[[1.16988294]],[[1.37063003]],[[1.5861594]],[[1.07239707]],[[1.06104122]],[[1.08106412]]
['TKT'],[[1.75076753]],[[1.9260887]],[[1.74713761]],[[1.85940623]],[[2.01138055]],[[1.76271984]],[[1.49302908]],[[1.28987129]],[[1.5251345]],[[1.71575622]],[[1.24614784]],[[1.01449335]],[[1.18629231]]
['LRPAP1'],[[1.26738102]],[[1.67432837]],[[1.54667678]],[[1.64626994]],[[1.95345072]],[[1.25079125]],[[1.26463591]],[[1.22503297]],[[1.36961813]],[[1.43762159]],[[1.09925939]],[[1.0394145]],[[1.07817646]]
['ANKRD33B'],[[1.58486133]],[[1.71204416]],[[1.53507718]],[[1.53535103]],[[1.80788962]],[[0.94451433]],[[0.97570806]],[[1.08912345]],[[1.58081259]],[[1.7336587]],[[1.36881155]],[[1.02727636]],[[1.18080217]]
['STXBP5'],[[1.66616956]],[[2.06890646]],[[2.1247794]],[[1.98051508]],[[1.93502707]],[[1.38218573]],[[1.41373281]],[[1.02264649]],[[1.05320509]],[[1.37325638]],[[1.03770904]],[[0.97823605]],[[1.02125082]]
['BRI3'],[[1.55762237]],[[1.93691006]],[[1.73070851]],[[1.87319947]],[[1.86010151]],[[1.8036202]],[[1.58593489]],[[1.19948839]],[[1.39947745]],[[1.6742665]],[[1.13575402]],[[1.07343216]],[[1.13026738]]
['UBAP1'],[[1.2964345]],[[1.99024546]],[[1.81319411]],[[1.9936989]],[[1.95301366]],[[1.54776002]],[[1.35427611]],[[1.33530833]],[[1.5995091]],[[1.80080176]],[[1.16207149]],[[1.15876316]],[[1.25283966]]
['FRAT1'],[[1.78779005]],[[1.99329685]],[[1.80947058]],[[2.02874894]],[[1.88230917]],[[1.46241725]],[[1.49725973]],[[1.22015166]],[[1.25799299]],[[1.45993319]],[[1.0242922]],[[0.95146968]],[[1.01673668]]
['ZNF319'],[[1.20427864]],[[1.72597869]],[[1.67424073]],[[1.83408914]],[[1.78770693]],[[1.49951182]],[[1.31167601]],[[1.06466544]],[[1.12025317]],[[1.20647697]],[[1.01978225]],[[1.00655335]],[[0.99641716]]
['TK2'],[[1.7315092]],[[1.61468078]],[[1.76519453]],[[1.74291117]],[[1.32272321]],[[1.45147056]],[[1.35526425]],[[1.30056101]],[[0.97414494]],[[1.00879621]],[[0.7064227]],[[1.0585949]],[[0.69379319]]
['CCNDBP1'],[[1.471519]],[[2.03778464]],[[2.03762724]],[[2.07122224]],[[2.09725126]],[[1.38176698]],[[1.28977998]],[[1.36440163]],[[1.80750125]],[[1.87648342]],[[1.25923212]],[[1.01254197]],[[1.27828476]]
['MBD6'],[[1.54583475]],[[1.8831884]],[[1.82969934]],[[1.9746599]],[[1.7391559]],[[1.2792225]],[[1.25301022]],[[1.02397882]],[[1.02559477]],[[1.27464761]],[[0.98526499]],[[0.93860374]],[[0.94236409]]
['NOD2'],[[1.23197921]],[[2.31766092]],[[2.31356074]],[[2.34252735]],[[2.07739857]],[[1.32639642]],[[1.34340284]],[[1.28399617]],[[1.10991467]],[[1.5852826]],[[0.98903942]],[[1.27058946]],[[1.11954534]]
['MIDN'],[[1.18449987]],[[2.11491612]],[[1.89584579]],[[2.02632929]],[[1.97211606]],[[1.6528277]],[[1.3780751]],[[1.04417372]],[[1.0700598]],[[1.39940273]],[[1.02760326]],[[0.9739872]],[[1.04755141]]
['TUBA1A'],[[1.05793672]],[[1.94613124]],[[1.7730958]],[[1.87982452]],[[1.95550483]],[[1.97195829]],[[1.63262489]],[[1.16700599]],[[1.18152503]],[[1.47461375]],[[1.11232614]],[[0.98107029]],[[1.09173211]]
['NCKAP5L'],[[1.22389846]],[[1.64772194]],[[1.4463816]],[[1.63717311]],[[1.55305028]],[[1.50853308]],[[1.36783361]],[[1.09074517]],[[1.19136041]],[[1.21497338]],[[0.9711466]],[[1.09025584]],[[0.95377731]]
['ATG16L2'],[[1.56066064]],[[1.66943224]],[[1.70272738]],[[1.77486433]],[[1.61962197]],[[1.21461102]],[[1.42479809]],[[1.13151229]],[[1.12557202]],[[1.36047241]],[[1.02670387]],[[0.9677537]],[[0.99260615]]
['MLKL'],[[1.61102606]],[[2.21376117]],[[2.18426827]],[[2.19928685]],[[2.26342972]],[[1.82351121]],[[1.76987675]],[[1.4958615]],[[1.27759726]],[[1.43739346]],[[1.19065604]],[[1.32471971]],[[1.12014776]]
['TET2'],[[1.41148697]],[[2.15856019]],[[2.26998989]],[[2.20698129]],[[2.10153216]],[[1.57638028]],[[1.73961013]],[[1.33074991]],[[1.24159173]],[[1.44016133]],[[1.12707219]],[[1.03867092]],[[1.10177635]]
['PGM2'],[[1.48761004]],[[1.4834209]],[[1.44103872]],[[1.4092766]],[[1.79207255]],[[1.47880474]],[[1.50570264]],[[1.21108477]],[[1.35169767]],[[1.48148392]],[[1.10169297]],[[0.95758903]],[[1.08496699]]
['AGPAT2'],[[1.46605333]],[[1.95008819]],[[1.67573359]],[[1.8309413]],[[1.92232007]],[[1.58333451]],[[1.38818031]],[[1.16303043]],[[1.39896975]],[[1.47813438]],[[1.02390775]],[[1.07594469]],[[1.05583329]]
['MAP3K2'],[[1.71999919]],[[1.5672496]],[[1.69840383]],[[1.65282826]],[[1.8070495]],[[1.49755913]],[[1.69219495]],[[1.2376016]],[[1.2023545]],[[1.48904736]],[[1.10099541]],[[0.91864868]],[[1.0981629]]
['ALCAM'],[[0.93361215]],[[2.29415941]],[[2.51766729]],[[2.49074904]],[[2.13735675]],[[0.99204872]],[[1.11480751]],[[1.02141979]],[[1.24498353]],[[1.28529161]],[[1.07888975]],[[0.91756978]],[[1.06084004]]
['B3GNT2'],[[1.63918115]],[[1.94778334]],[[1.98296724]],[[1.89852044]],[[2.00971014]],[[1.64525782]],[[1.44846195]],[[1.08508336]],[[1.18586615]],[[1.427641]],[[1.10639347]],[[0.97488821]],[[1.10675869]]
['HSD17B13'],[[1.34046626]],[[1.29797806]],[[1.76846614]],[[2.16990309]],[[1.78192738]],[[1.32517529]],[[1.35617614]],[[1.56849467]],[[1.00805331]],[[1.39998083]],[[0.97985615]],[[0.92268448]],[[1.12769356]]
['USP32'],[[1.55283947]],[[1.99492601]],[[2.08597941]],[[2.12354936]],[[2.01735219]],[[1.6764414]],[[1.64236681]],[[1.33360409]],[[1.37509311]],[[1.6455497]],[[1.18959091]],[[1.04853823]],[[1.20362285]]
['KIAA0232'],[[1.73191385]],[[1.75822085]],[[1.84448004]],[[1.86791622]],[[1.84456623]],[[1.58866161]],[[1.56319091]],[[1.19074814]],[[1.16822371]],[[1.44169111]],[[1.13001413]],[[0.95733559]],[[1.09214709]]
['GAA'],[[1.35323235]],[[1.68262219]],[[1.56539689]],[[1.7215334]],[[1.466922]],[[1.35945206]],[[1.14095523]],[[1.11562381]],[[1.04165246]],[[1.29951604]],[[0.94290659]],[[0.97692777]],[[0.96507994]]
['RGS19'],[[1.34793737]],[[1.91510933]],[[1.673221]],[[1.78447926]],[[1.87900449]],[[1.60924324]],[[1.37641443]],[[1.14696639]],[[1.24611946]],[[1.51992008]],[[1.12324314]],[[1.13278929]],[[1.10577788]]
['RASGRP4'],[[1.72966713]],[[2.18887463]],[[2.07797114]],[[2.24889315]],[[2.16795303]],[[1.90582948]],[[1.77720515]],[[1.4129882]],[[1.38429641]],[[1.56969711]],[[1.17956735]],[[1.04976159]],[[1.15389618]]
['GNB2'],[[1.3915054]],[[2.23997921]],[[2.0379861]],[[2.14282785]],[[2.15980293]],[[1.74072295]],[[1.45208413]],[[1.21078287]],[[1.3831956]],[[1.6821389]],[[1.1585114]],[[1.06286098]],[[1.14483023]]
['PRSS27'],[[0.62971674]],[[2.71314309]],[[2.42658975]],[[1.90498301]],[[1.88022425]],[[1.72959997]],[[1.49572948]],[[0.98766698]],[[1.41070539]],[[1.83444577]],[[1.18171508]],[[1.31772796]],[[1.02876134]]
['SMPDL3A'],[[1.75195539]],[[2.17758373]],[[2.13146341]],[[2.12727605]],[[2.33043134]],[[1.43599269]],[[2.2023594]],[[1.64468774]],[[1.68933118]],[[1.87258521]],[[1.42684275]],[[1.36409831]],[[1.19615731]]
['DCP2'],[[1.29439965]],[[1.88411388]],[[2.24944061]],[[2.0537456]],[[2.06564743]],[[1.50503473]],[[1.6467405]],[[1.24871299]],[[1.19794596]],[[1.44918297]],[[1.07834409]],[[0.9969667]],[[1.10770715]]
['MYD88'],[[1.35911041]],[[1.7625925]],[[1.6819813]],[[1.76589029]],[[1.92725608]],[[1.81335757]],[[1.63974292]],[[1.36158843]],[[1.46857949]],[[1.64512129]],[[1.15051138]],[[1.18308392]],[[1.16985654]]
['HSPA6'],[[1.10552309]],[[2.29603586]],[[2.31067059]],[[2.35364424]],[[2.09599891]],[[1.42895442]],[[1.7594777]],[[1.37846974]],[[1.42354069]],[[1.58875877]],[[1.14314535]],[[1.06130892]],[[1.12580616]]
['MTX1'],[[1.34257822]],[[2.17122051]],[[2.06164051]],[[2.1620506]],[[2.03924612]],[[1.70895839]],[[1.74785809]],[[1.32353519]],[[1.31790151]],[[1.50048466]],[[1.14375811]],[[0.88760185]],[[1.12039447]]
['STAT5B'],[[1.45952038]],[[2.16671583]],[[2.14494429]],[[2.28195775]],[[2.17707604]],[[1.90734758]],[[1.62709333]],[[1.3532079]],[[1.28959846]],[[1.40754351]],[[1.08004835]],[[0.98935124]],[[1.06809382]]
